date,CSI300_close,CSI500_close,SSE_close,CSI300_simple_return,CSI500_simple_return,SSE_simple_return,CSI300_log_return,CSI500_log_return,SSE_log_return,CSI300_volume,CSI500_volume,SSE_volume,main_indices_complete
2023-11-28,3518.523,5591.496,3038.555,0.0018738919947995925,0.004489170677410614,0.002261107629382808,0.0018721384494906346,0.004479124405790458,0.0022585551723910413,8933578900,8937327200,26892074600,True
2023-11-29,3488.307,5553.335,3021.687,-0.008587694325147277,-0.006824828274937578,-0.005551322915004042,-0.008624781051016939,-0.006848223923714869,-0.005566788771925957,9884141200,8950915100,27795644800,True
2023-11-30,3496.203,5545.05,3029.673,0.002263562238071337,-0.0014918963109554761,0.0026428945155470007,0.0022610042404647146,-0.0014930102963610636,0.0026394082111096395,10135082000,8784150500,28294535700,True
2023-12-01,3482.881,5566.869,3031.636,-0.003810419475070548,0.003934860821813935,0.000647924710026615,-0.003817697617758853,0.003927139505211841,0.000647714897434426,10853094100,9337170800,28608970000,True
2023-12-04,3460.138,5559.068,3022.914,-0.006529938863831353,-0.0014013263110734808,-0.0028769944676735326,-0.00655135218396552,-0.001402309087021436,-0.002881140971144447,9715682600,9930654300,28816205300,True
2023-12-05,3394.257,5460.409,2972.296,-0.019039992046559928,-0.017747399384213436,-0.016744770112547158,-0.01922358685994574,-0.01790677293619325,-0.0168865487039902,10047200700,9129824800,29394327800,True
2023-12-06,3399.598,5481.824,2968.933,0.0015735402475416382,0.003921867391252221,-0.0011314485502116334,0.0015723035302652733,0.003914196917847335,-0.0011320891213495443,10580551900,8837399700,29410418700,True
2023-12-07,3391.282,5481.136,2966.206,-0.0024461715767569725,-0.00012550567110491961,-0.0009185118020513805,-0.00244916834251363,-0.0001255135476014857,-0.0009189338925006396,9771324800,8904868700,29624368700,True
2023-12-08,3399.462,5497.99,2969.559,0.0024120671769554125,0.003074910018652899,0.00113040024866784,0.0024091628123326103,0.0030701921517124475,0.001129761827376008,12952205400,11812377400,36913870500,True
2023-12-11,3419.455,5564.854,2991.439,0.0058812247349726565,0.01216153539748177,0.007368097417832065,0.00586399784326197,0.012088178085349455,0.007341085590751639,13962624900,11860591100,36021634400,True
2023-12-12,3426.803,5566.178,3003.438,0.0021488804502471925,0.00023792178554904453,0.004011113046263004,0.002146574908950427,0.00023789348665026466,0.004003089979457641,10559001300,8423233100,28763876200,True
2023-12-13,3369.605,5507.513,2968.761,-0.01669135926401366,-0.010539547962713391,-0.011545768549242608,-0.016832229747615557,-0.010595482360995945,-0.011612938454258703,9528536700,7592989400,28275409800,True
2023-12-14,3351.964,5489.327,2958.986,-0.005235331737696303,-0.0033020348749063233,-0.0032926193789261093,-0.005249084106708324,-0.0033074986230374748,-0.0032980519783789575,8365513500,7411809700,27145765000,True
2023-12-15,3341.552,5449.786,2942.557,-0.0031062386111544438,-0.007203250963187302,-0.00555223985513964,-0.00311107298404778,-0.007229319636975262,-0.0055677108311318335,9778778300,8012541800,28932764200,True
2023-12-18,3329.366,5385.27,2930.804,-0.003646808429137116,-0.011838263007024397,-0.0039941452281127,-0.003653474245902899,-0.011908893221988848,-0.004002143129788749,9052682600,7802249300,29308699900,True
2023-12-19,3334.041,5379.874,2932.391,0.0014041712446153376,-0.001001992472058122,0.0005414896390205648,0.0014031863180701265,-0.0010024948020976865,0.0005413430864082969,8380811800,7032372200,26592698000,True
2023-12-20,3297.502,5309.287,2902.11,-0.010959373325043154,-0.013120567507714731,-0.010326385533170668,-0.011019869664242066,-0.01320740253984809,-0.0103800725674148,9241286800,7538709700,26556245400,True
2023-12-21,3330.87,5338.762,2918.715,0.01011917506039417,0.005551592897501845,0.005721699039664241,0.010068319001595327,0.005536239602934145,0.005705392291681655,10254619800,8152231800,28254182700,True
2023-12-22,3337.228,5311.69,2914.775,0.0019088106110416447,-0.005070838520241261,-0.0013499091209658864,0.0019069911470399603,-0.005083738850697017,-0.0013508210690735822,10522013300,9038700400,29662836700,True
2023-12-25,3347.451,5315.375,2918.813,0.0030633208159587255,0.0006937528357264799,0.0013853556449467952,0.0030586384087882834,0.0006935123004705446,0.0013843969251583488,7454269300,6591877200,22981417800,True
2023-12-26,3324.79,5258.284,2898.879,-0.006769628592024235,-0.01074072854690411,-0.006829488562645203,-0.006792646468126051,-0.010798826556230878,-0.006852916246653962,7473293500,6753200700,22814085500,True
2023-12-27,3336.357,5285.53,2914.614,0.0034790167198530675,0.005181538311738176,0.005427960256361164,0.0034729789408221023,0.005168160334534377,0.005413281971563322,9440392800,7539791800,24790088200,True
2023-12-28,3414.54,5382.797,2954.704,0.023433643342124277,0.018402506465766022,0.013754823108651726,0.02316329093696723,0.0182352294380852,0.013661084126576739,14806485100,10769923900,33921311600,True
2023-12-29,3431.11,5429.229,2974.935,0.004852776655127844,0.008625998714051564,0.006847047961487718,0.004841039889781129,0.008589007359844913,0.006823713383356633,11492893200,9093176600,29067268700,True
2024-01-02,3386.352,5409.455,2962.276,-0.01304475811034922,-0.0036421377694697554,-0.004255219021592094,-0.01313058820642432,-0.003648786501877055,-0.00426429823122465,11618072600,9296474700,30414179300,True
2024-01-03,3378.297,5401.395,2967.247,-0.002378665891791476,-0.0014899837414303896,0.0016781015678484223,-0.0023814994117259403,-0.0014910948710529226,0.0016766951286246723,10561385100,8670522900,28545594500,True
2024-01-04,3347.052,5355.322,2954.349,-0.009248742783716124,-0.008529833496717099,-0.004346790139142298,-0.00929177795828906,-0.008566420730364399,-0.004356264897892537,10672101300,7884656800,26498092400,True
2024-01-05,3329.111,5281.871,2929.183,-0.0053602393987306485,-0.013715515145494517,-0.0085182894776481,-0.005374657026306906,-0.013810441801393125,-0.008554777463372076,12640057400,8953888400,30104023900,True
2024-01-08,3286.056,5167.7,2887.538,-0.012932882081732933,-0.021615635822987755,-0.014217274919320455,-0.01301723991714887,-0.021852675749737926,-0.014319308621067783,11742948500,8378515500,27027505500,True
2024-01-09,3292.499,5180.653,2893.251,0.001960709129728677,0.002506530951874142,0.0019785021010980675,0.00195878944846406,0.0025033948425789987,0.0019765474435873287,10933046500,7874041800,26295597500,True
2024-01-10,3277.129,5158.078,2877.702,-0.004668186687376341,-0.00435755878650812,-0.005374231271327634,-0.004679116699675134,-0.00436708061715585,-0.005388724401819367,9419936600,7117394600,24404652600,True
2024-01-11,3295.672,5223.863,2886.65,0.005658306401731483,0.012753781544210918,0.0031094255068802035,0.005642358317215823,0.012673137030210668,0.0031046012412652146,10878973500,8504129500,26705076400,True
2024-01-12,3284.167,5206.178,2881.977,-0.0034909420597680763,-0.0033854256897626334,-0.0016188315175030832,-0.003497049616226988,-0.0033911692098165247,-0.0016201432410749561,9685355500,7661983100,26160293100,True
2024-01-15,3280.92,5193.296,2886.291,-0.0009886829750130888,-0.0024743679528436147,0.0014968891146598384,-0.0009891720444095142,-0.0024774342603866017,0.001495769892910559,8885153000,7392509700,24461123600,True
2024-01-16,3300.876,5190.398,2893.989,0.006082440291137914,-0.0005580271180383178,0.0026670907403307798,0.0060640169194847715,-0.0005581828731173744,0.0026635403652024436,11327666500,8307037100,28628671400,True
2024-01-17,3229.082,5061.54,2833.615,-0.021749983943656237,-0.02482622719876204,-0.02086186229456999,-0.02199000147828123,-0.025139595351014066,-0.02108254558270417,10876972800,7874184900,26125130800,True
2024-01-18,3274.729,5066.958,2845.784,0.014136215803748575,0.0010704252065576458,0.004294514251230508,0.01403723125901557,0.0010698527100032607,0.004285319141191124,17490916800,11875105500,39039685500,True
2024-01-19,3269.776,5018.433,2832.279,-0.0015124915680045925,-0.009576751968340735,-0.004745616673647812,-0.0015136365380268302,-0.009622903951230555,-0.004756912864886331,11850140800,7846738300,26666438800,True
2024-01-22,3218.902,4780.975,2756.34,-0.015558863971109838,-0.04731716055589452,-0.026811977209872273,-0.015681173417876337,-0.04847323298111661,-0.02717797518700582,14870562800,10970849200,35016575800,True
2024-01-23,3231.933,4865.743,2770.976,0.004048274846516042,0.017730274682465463,0.00530993999288909,0.004040102630058939,0.017574926913662026,0.005295891969024247,12201200000,9994471800,30874941700,True
2024-01-24,3277.109,4933.701,2820.772,0.013978012539245022,0.013966623391329813,0.017970563440462772,0.013881221047547854,0.013869988839612546,0.017811001639981505,15437195400,11402580500,36907060000,True
2024-01-25,3342.919,5073.178,2906.109,0.020081724471172624,0.02827025796658522,0.030253065472856333,0.019882746117142247,0.027878029336305232,0.029804466697402,19683361400,13230776600,44200904500,True
2024-01-26,3333.821,5027.093,2910.223,-0.0027215735708822075,-0.009084049485352241,0.0014156385737769117,-0.0027252837855105128,-0.00912556104951534,0.0014146375021502067,18066400500,11700983600,42110908400,True
