factor_order,factor_name,method,window,one_way_cost_bps,month_count,mean_gross_spread,mean_gross_spread_bps,mean_transaction_cost_drag,mean_transaction_cost_drag_bps,mean_canonical_net_spread,mean_canonical_net_spread_bps,annualized_arithmetic_net_spread,annualized_net_spread_sharpe,positive_net_spread_share,negative_net_spread_share,gross_hac_t_stat,net_hac_t_stat,factor_sign_flipped
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,30,125,0.0010713117597460613,10.713117597460613,0.00944836413843066,94.4836413843066,-0.008377052378684597,-83.77052378684597,-0.10052462854421516,-1.9710648894664733,0.232,0.768,0.757745156572164,-5.855932925119003,False
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,5,124,0.0005904393930629128,5.904393930629128,0.0015808780138604585,15.808780138604586,-0.0009904386207975457,-9.904386207975458,-0.011885263449570548,-0.3338104175773044,0.49193548387096775,0.5080645161290323,0.6249494418738503,-1.0448502312708294,False
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,10,124,0.0005904393930629128,5.904393930629128,0.003161756027720917,31.617560277209172,-0.0025713166346580047,-25.713166346580046,-0.030855799615896056,-0.8655560206711905,0.4032258064516129,0.5967741935483871,0.6249494418738503,-2.703365826752655,False
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,20,124,0.0005904393930629128,5.904393930629128,0.006323512055441834,63.235120554418344,-0.0057330726623789205,-57.330726623789204,-0.06879687194854704,-1.9249346999252226,0.27419354838709675,0.7258064516129032,0.6249494418738503,-5.985258426552016,False
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,30,124,0.0005904393930629128,5.904393930629128,0.009485268083162753,94.85268083162754,-0.008894828690099839,-88.94828690099838,-0.10673794428119807,-2.9784820204624025,0.16129032258064516,0.8387096774193549,0.6249494418738503,-9.218321561892406,False
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,5,123,0.0003427984933363931,3.4279849333639314,0.0015866811340579823,15.866811340579826,-0.0012438826407215895,-12.438826407215895,-0.014926591688659074,-0.5181297929602461,0.44715447154471544,0.5528455284552846,0.48962559959167623,-1.7695217743341822,False
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,10,123,0.0003427984933363931,3.4279849333639314,0.0031733622681159646,31.733622681159652,-0.0028305637747795716,-28.305637747795714,-0.03396676529735486,-1.178435862455329,0.37398373983739835,0.6260162601626016,0.48962559959167623,-4.009932240510913,False
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,20,123,0.0003427984933363931,3.4279849333639314,0.006346724536231929,63.467245362319304,-0.0060039260428955375,-60.03926042895537,-0.07204711251474645,-2.4965752985410337,0.1951219512195122,0.8048780487804879,0.48962559959167623,-8.431217579865365,False
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,30,123,0.0003427984933363931,3.4279849333639314,0.009520086804347896,95.20086804347893,-0.009177288311011502,-91.77288311011502,-0.11012745973213803,-3.8107062442276254,0.12195121951219512,0.8780487804878049,0.48962559959167623,-12.768093526329714,False
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,5,123,0.0012257816510135848,12.257816510135848,0.001609205165070854,16.092051650708537,-0.00038342351405726917,-3.8342351405726918,-0.00460108216868723,-0.10367166138410061,0.5203252032520326,0.4796747967479675,1.0718243167406565,-0.3344648325192313,False
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,10,123,0.0012257816510135848,12.257816510135848,0.003218410330141708,32.184103301417075,-0.001992628679128123,-19.92628679128123,-0.023911544149537473,-0.5383173715964191,0.4634146341463415,0.5365853658536586,1.0718243167406565,-1.7339690565572774,False
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,20,123,0.0012257816510135848,12.257816510135848,0.006436820660283416,64.36820660283415,-0.00521103900926983,-52.1103900926983,-0.06253246811123797,-1.4053087599509686,0.36585365853658536,0.6341463414634146,1.0718243167406565,-4.512040580425031,False
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,30,123,0.0012257816510135848,12.257816510135848,0.009655230990425123,96.55230990425123,-0.008429449339411539,-84.29449339411539,-0.10115339207293847,-2.2690689794457017,0.22764227642276422,0.7723577235772358,1.0718243167406565,-7.2612788046475565,False
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,5,125,0.001333075659935836,13.33075659935836,0.001616319145562243,16.16319145562243,-0.0002832434856264073,-2.8324348562640727,-0.0033989218275168875,-0.11383823356683476,0.52,0.48,1.801388795700443,-0.3811512022088219,False
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,10,125,0.001333075659935836,13.33075659935836,0.003232638291124486,32.32638291124486,-0.00189956263118865,-18.9956263118865,-0.022794751574263798,-0.7625034926396786,0.432,0.568,1.801388795700443,-2.5453230435411895,False
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,20,125,0.001333075659935836,13.33075659935836,0.006465276582248972,64.65276582248973,-0.005132200922313138,-51.32200922313138,-0.061586411067757654,-2.0547715892989604,0.248,0.752,1.801388795700443,-6.817141315566154,False
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,30,125,0.001333075659935836,13.33075659935836,0.009697914873373457,96.97914873373459,-0.008364839213437622,-83.64839213437622,-0.10037807056125148,-3.339839636783186,0.136,0.864,1.801388795700443,-11.01148613248618,False
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,5,125,0.000686538765085279,6.86538765085279,0.0016201748831168865,16.201748831168864,-0.0009336361180316073,-9.336361180316073,-0.011203633416379288,-0.4063670589573848,0.448,0.552,1.079936102071365,-1.46238486151002,False
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,10,125,0.000686538765085279,6.86538765085279,0.003240349766233773,32.40349766233773,-0.002553811001148494,-25.538110011484942,-0.03064573201378193,-1.1111157724306047,0.384,0.616,1.079936102071365,-3.9826937729335112,False
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,20,125,0.000686538765085279,6.86538765085279,0.006480699532467546,64.80699532467546,-0.0057941607673822676,-57.94160767382267,-0.06952992920858721,-2.5186272582516573,0.224,0.776,1.079936102071365,-8.954711827021798,False
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,30,125,0.000686538765085279,6.86538765085279,0.00972104929870132,97.2104929870132,-0.00903451053361604,-90.34510533616039,-0.10841412640339247,-3.922885675040547,0.104,0.896,1.079936102071365,-13.83143463252957,False
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,5,126,0.002181210444588057,21.81210444588057,0.001236857952242913,12.368579522429132,0.0009443524923451444,9.443524923451445,0.011332229908141733,0.1742261651081247,0.49206349206349204,0.5079365079365079,1.5387653455403971,0.6661641545985395,False
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,10,126,0.002181210444588057,21.81210444588057,0.002473715904485826,24.737159044858263,-0.00029250545989776856,-2.9250545989776855,-0.003510065518773223,-0.05396866862478919,0.46825396825396826,0.5317460317460317,1.5387653455403971,-0.20631796563265561,False
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,20,126,0.002181210444588057,21.81210444588057,0.004947431808971652,49.474318089716526,-0.002766221364383595,-27.66221364383595,-0.03319465637260314,-0.5104285031226513,0.3888888888888889,0.6111111111111112,1.5387653455403971,-1.9505309430661095,False
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,30,126,0.002181210444588057,21.81210444588057,0.007421147713457478,74.2114771345748,-0.005239937268869421,-52.39937268869421,-0.06287924722643305,-0.9669233658095915,0.3412698412698413,0.6587301587301587,1.5387653455403971,-3.693087265335657,False
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,5,126,0.00012082148719536985,1.2082148719536985,0.0012475304649185279,12.47530464918528,-0.0011267089777231573,-11.267089777231574,-0.013520507732677888,-0.296526196598717,0.4444444444444444,0.5555555555555556,0.10566018887264272,-0.9851749007907107,False
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,10,126,0.00012082148719536985,1.2082148719536985,0.0024950609298370558,24.95060929837056,-0.0023742394426416857,-23.74239442641686,-0.028490873311700228,-0.6249234536507371,0.40476190476190477,0.5952380952380952,0.10566018887264272,-2.075556149644933,False
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,20,126,0.00012082148719536985,1.2082148719536985,0.0049901218596741116,49.90121859674112,-0.004869300372478741,-48.6930037247874,-0.05843160446974489,-1.2818635420102074,0.3412698412698413,0.6587301587301587,0.10566018887264272,-4.254176247255565,False
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,30,126,0.00012082148719536985,1.2082148719536985,0.007485182789511166,74.85182789511167,-0.007364361302315799,-73.643613023158,-0.0883723356277896,-1.9388510509652872,0.2698412698412698,0.7301587301587301,0.10566018887264272,-6.4286457007692706,False
8,neighbor_retention_1m,RAW_COMMON,120,5,117,0.0014727541327506258,14.727541327506257,0.001352268056394275,13.522680563942753,0.00012048607635635,1.2048607635635,0.0014458329162762,0.017492601166184542,0.4700854700854701,0.5299145299145299,0.8309070562866055,0.06778509621085137,False
8,neighbor_retention_1m,RAW_COMMON,120,10,117,0.0014727541327506258,14.727541327506257,0.00270453611278855,27.045361127885506,-0.0012317819800379255,-12.317819800379255,-0.014781383760455107,-0.17868936699345453,0.452991452991453,0.5470085470085471,0.8309070562866055,-0.6910173251452947,False
8,neighbor_retention_1m,RAW_COMMON,120,20,117,0.0014727541327506258,14.727541327506257,0.0054090722255771,54.09072225577101,-0.003936318092826475,-39.363180928264754,-0.0472358171139177,-0.5700747015616354,0.39316239316239315,0.6068376068376068,0.8309070562866055,-2.195380600580952,False
8,neighbor_retention_1m,RAW_COMMON,120,30,117,0.0014727541327506258,14.727541327506257,0.008113608338365651,81.13608338365653,-0.006640854205615027,-66.40854205615027,-0.07969025046738032,-0.9601045458789179,0.358974358974359,0.6410256410256411,0.8309070562866055,-3.6816497769965744,False
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,5,124,0.0030549453260997035,30.549453260997037,0.001393364961095515,13.933649610955147,0.0016615803650041887,16.615803650041887,0.019938964380050266,0.34266601868912844,0.5483870967741935,0.45161290322580644,2.309706836652951,1.2539259039670707,False
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,10,124,0.0030549453260997035,30.549453260997037,0.00278672992219103,27.867299221910294,0.00026821540390867385,2.6821540390867384,0.003218584846904086,0.05527645599622858,0.532258064516129,0.46774193548387094,2.309706836652951,0.20202392998816218,False
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,20,124,0.0030549453260997035,30.549453260997037,0.00557345984438206,55.73459844382059,-0.0025185145182823553,-25.185145182823554,-0.030222174219388262,-0.5183108491988951,0.43548387096774194,0.5645161290322581,2.309706836652951,-1.889367686322309,False
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,30,124,0.0030549453260997035,30.549453260997037,0.00836018976657309,83.60189766573089,-0.005305244440473387,-53.05244440473387,-0.06366293328568064,-1.0902059788659246,0.33064516129032256,0.6693548387096774,2.309706836652951,-3.9629664311469854,False
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,5,124,0.0007917388916233737,7.917388916233737,0.0014010834784891084,14.010834784891085,-0.0006093445868657352,-6.093445868657352,-0.0073121350423888225,-0.1780571294237946,0.46774193548387094,0.532258064516129,0.7575787693207886,-0.5813506311836378,False
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,10,124,0.0007917388916233737,7.917388916233737,0.0028021669569782168,28.02166956978217,-0.0020104280653548434,-20.104280653548432,-0.024125136784258122,-0.5867940045654338,0.4435483870967742,0.5564516129032258,0.7575787693207886,-1.912291807591062,False
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,20,124,0.0007917388916233737,7.917388916233737,0.0056043339139564335,56.04333913956434,-0.00481259502233306,-48.1259502233306,-0.05775114026799672,-1.4013198667259832,0.3225806451612903,0.6774193548387096,0.7575787693207886,-4.54895864544851,False
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,30,124,0.0007917388916233737,7.917388916233737,0.008406500870934652,84.0650087093465,-0.007614761979311277,-76.14761979311277,-0.09137714375173533,-2.2116767456186275,0.24193548387096775,0.7580645161290323,0.7575787693207886,-7.150054750325314,False
1,residual_degree_percentile,RAW_COMMON,120,5,117,-3.706979215858911e-05,-0.3706979215858911,0.0005396426737895434,5.396426737895434,-0.0005767124659481333,-5.7671246594813335,-0.0069205495913775995,-0.06563987322210772,0.48717948717948717,0.5128205128205128,-0.014972060184060334,-0.23282314826858866,False
1,residual_degree_percentile,RAW_COMMON,120,10,117,-3.706979215858911e-05,-0.3706979215858911,0.0010792853475790867,10.792853475790867,-0.0011163551397376764,-11.163551397376764,-0.013396261676852116,-0.1270151953740519,0.4700854700854701,0.5299145299145299,-0.014972060184060334,-0.45046761423764076,False
1,residual_degree_percentile,RAW_COMMON,120,20,117,-3.706979215858911e-05,-0.3706979215858911,0.0021585706951581735,21.585706951581734,-0.0021956404873167625,-21.956404873167624,-0.02634768584780115,-0.24962494748604272,0.46153846153846156,0.5384615384615384,-0.014972060184060334,-0.8850712476276821,False
1,residual_degree_percentile,RAW_COMMON,120,30,117,-3.706979215858911e-05,-0.3706979215858911,0.00323785604273726,32.37856042737259,-0.0032749258348958488,-32.749258348958485,-0.03929911001875019,-0.3720316909425792,0.452991452991453,0.5470085470085471,-0.014972060184060334,-1.3186531231345107,False
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,5,112,0.0027567112845653025,27.567112845653025,0.0004027356159916302,4.027356159916303,0.0023539756685736725,23.539756685736723,0.02824770802288407,0.46493764083130223,0.6160714285714286,0.38392857142857145,1.4358496956956297,1.226518545251987,False
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,10,112,0.0027567112845653025,27.567112845653025,0.0008054712319832604,8.054712319832605,0.0019512400525820415,19.512400525820414,0.0234148806309845,0.38539171132714706,0.6071428571428571,0.39285714285714285,1.4358496956956297,1.0169772807809474,False
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,20,112,0.0027567112845653025,27.567112845653025,0.0016109424639665208,16.10942463966521,0.0011457688205987813,11.457688205987813,0.013749225847185376,0.22628204670424942,0.5803571428571429,0.41964285714285715,1.4358496956956297,0.5974148433845039,False
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,30,112,0.0027567112845653025,27.567112845653025,0.002416413695949781,24.16413695949782,0.00034029758861552084,3.4029758861552084,0.0040835710633862505,0.06719312712256267,0.5446428571428571,0.45535714285714285,1.4358496956956297,0.1774645822483849,False
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,5,115,0.0040649879010194526,40.649879010194525,0.0004652230020813921,4.6522300208139225,0.003599764898938061,35.99764898938061,0.04319717878725673,0.7497421454807353,0.591304347826087,0.40869565217391307,2.27474261820584,2.015580845798531,False
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,10,115,0.0040649879010194526,40.649879010194525,0.0009304460041627842,9.304460041627845,0.0031345418968566677,31.345418968566676,0.03761450276228001,0.6528565768051605,0.591304347826087,0.40869565217391307,2.27474261820584,1.7559854409077769,False
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,20,115,0.0040649879010194526,40.649879010194525,0.0018608920083255684,18.60892008325569,0.002204095892693884,22.040958926938842,0.026449150712326612,0.45903332130387337,0.5826086956521739,0.41739130434782606,2.27474261820584,1.2357238751020272,False
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,30,115,0.0040649879010194526,40.649879010194525,0.002791338012488353,27.913380124883528,0.0012736498885310996,12.736498885310995,0.015283798662373196,0.2652027875673982,0.5304347826086957,0.46956521739130436,2.27474261820584,0.7144219874857092,False
2,delta_degree_percentile,RAW_COMMON,252,5,117,-0.009633693527586173,-96.33693527586173,0.0004188499692811755,4.188499692811755,-0.010052543496867348,-100.52543496867348,-0.12063052196240817,-1.100002471755085,0.3418803418803419,0.6581196581196581,-3.222069951822186,-3.3685810903676927,False
2,delta_degree_percentile,RAW_COMMON,252,10,117,-0.009633693527586173,-96.33693527586173,0.000837699938562351,8.37699938562351,-0.010471393466148523,-104.71393466148523,-0.12565672159378227,-1.1461164307932412,0.3333333333333333,0.6666666666666666,-3.222069951822186,-3.5156037147413874,False
