analysis_date,window,factor_order,factor_name,method,sort_status,turnover_status,gross_spread_status,gross_q5_minus_q1,q1_sort_n,q5_sort_n,q1_return_n,q5_return_n,q1_future_excess_return,q5_future_excess_return,gross_q5_minus_q1_bps,q1_target_turnover,q5_target_turnover,q1_drift_turnover,q5_drift_turnover,q1_drift_return_weight_coverage,q5_drift_return_weight_coverage,long_short_half_l1_turnover_sum,roundtrip_traded_notional_ratio
2020-12-31,60,3,cross_industry_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.023496827763578212,831.0,756.0,831.0,756.0,0.006843965096947694,-0.01665286266663052,-234.96827763578213,0.5391095066185319,0.4854497354497354,0.5622531193268613,0.49640451956845394,1.0000000000000224,1.0000000000000084,1.0586576388953153,2.1173152777906306
2020-12-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.02224146112062897,766.0,766.0,766.0,766.0,0.007909500739410552,-0.014331960381218416,-222.4146112062897,0.5352480417754569,0.5195822454308094,0.5592743269286101,0.5331709367067881,0.999999999999986,0.999999999999986,1.092445263635398,2.184890527270796
2020-12-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.01866523974751549,766.0,766.0,766.0,766.0,0.005400995545758764,-0.013264244201756726,-186.6523974751549,0.5587467362924282,0.5300261096605744,0.579892643399918,0.5459936747392745,0.999999999999986,0.999999999999986,1.1258863181391925,2.251772636278385
2020-12-31,60,4,cross_industry_degree_ratio,RAW_COMMON,PASS,NO_PREVIOUS_FORMATION,PASS,0.000674340057856623,772.0,758.0,772.0,758.0,0.00022568862146462668,0.0009000286793212496,6.74340057856623,,,,,,,,
2020-12-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.022595389543015716,766.0,766.0,766.0,766.0,-0.008545948632477799,0.014049440910537917,225.95389543015716,0.4582245430809399,0.43603133159268925,0.4826244602380702,0.46256792131709884,0.9999999999999888,0.9999999999999888,0.945192381555169,1.890384763110338
2020-12-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.01789860972841515,766.0,766.0,766.0,766.0,-0.005314222397269845,0.012584387331145306,178.9860972841515,0.4621409921671018,0.44386422976501305,0.48577572304223204,0.4715589240239046,0.9999999999999888,0.9999999999999888,0.9573346470661366,1.9146692941322732
2020-12-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,-0.0032878618809101864,763.0,762.0,763.0,762.0,0.0006995850123483523,-0.002588276868561834,-32.878618809101866,0.8650065530799476,0.7874015748031497,0.8711227425869823,0.7980172697638165,0.999999999999986,1.000000000000018,1.6691400123507987,3.3382800247015973
2020-12-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.006121162222994562,762.0,762.0,762.0,762.0,0.002205241062215098,-0.0039159211607794646,-61.211622229945625,0.8490813648293963,0.8110236220472441,0.8557045943721121,0.8200859321281699,0.9999999999999881,0.9999999999999881,1.6757905265002822,3.3515810530005643
2020-12-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.0057316818265846295,762.0,762.0,762.0,762.0,0.0019525960860276113,-0.003779085740557018,-57.316818265846294,0.8543307086614172,0.8202099737532809,0.8607921096869805,0.8298306772137073,0.9999999999999881,0.9999999999999881,1.6906227869006878,3.3812455738013756
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,-0.003024411938538348,762.0,761.0,762.0,761.0,0.0006390867965337296,-0.0023853251420046183,-30.24411938538348,0.8910761154855643,0.8173455978975033,0.8961873127653969,0.825889509787066,0.9999999999999817,1.000000000000018,1.722076822552463,3.444153645104926
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.0024056967332280257,762.0,762.0,762.0,762.0,-0.002874792068091779,-0.00046909533486375336,24.05696733228026,0.8766404199475065,0.8188976377952756,0.8824802882504317,0.8266320092017382,0.9999999999999881,0.9999999999999881,1.7091122974521697,3.4182245949043395
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.007166615293831776,762.0,762.0,762.0,762.0,-0.004170903235233893,0.0029957120585978824,71.66615293831777,0.8818897637795275,0.8267716535433071,0.8870452454746721,0.8350118044956382,0.9999999999999881,0.9999999999999881,1.7220570499703103,3.4441140999406206
2020-12-31,60,7,neighbor_jaccard_1m,RAW_COMMON,PASS,PASS,PASS,0.01241833438137417,765.0,759.0,765.0,759.0,-0.01047949936252614,0.0019388350188480285,124.1833438137417,0.6823529411764706,0.6403162055335968,0.6985246130843225,0.652709537710129,0.999999999999986,0.9999999999999881,1.3512341507944514,2.702468301588903
2020-12-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.01796876975551661,762.0,762.0,762.0,762.0,0.00431109127087499,-0.01365767848464162,-179.6876975551661,0.6889763779527559,0.6929133858267716,0.7024486821284674,0.7072104927581804,0.9999999999999881,0.9999999999999881,1.4096591748866478,2.8193183497732957
2020-12-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.022433586834100853,762.0,762.0,762.0,762.0,0.010792267254684374,-0.011641319579416479,-224.33586834100853,0.6548556430446194,0.7086614173228346,0.6749301285247711,0.7188191816345878,0.9999999999999881,0.9999999999999881,1.3937493101593588,2.7874986203187175
2020-12-31,60,8,neighbor_retention_1m,RAW_COMMON,PASS,PASS,PASS,0.013702323982325619,765.0,716.0,765.0,716.0,-0.009484789220186234,0.004217534762139386,137.02323982325618,0.7019607843137254,0.7596281540504648,0.7169818112699731,0.7627486402908435,1.0000000000000149,0.9999999999999992,1.4797304515608167,2.9594609031216335
2020-12-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.008137311643743953,761.0,761.0,761.0,761.0,-0.0002750335675674684,-0.008412345211311421,-81.37311643743953,0.7069645203679369,0.7950065703022339,0.7212351931820055,0.8022157325574808,0.9999999999999921,0.9999999999999921,1.5234509257394864,3.0469018514789727
2020-12-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.0025006557006693676,761.0,761.0,761.0,761.0,-0.0007943306781868949,-0.0032949863788562625,-25.006557006693676,0.695137976346912,0.7910643889618922,0.7117213854891764,0.7979675404421428,0.9999999999999921,0.9999999999999921,1.5096889259313193,3.0193778518626386
2020-12-31,60,9,outside_community_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.004056512659770548,874.0,737.0,874.0,737.0,-0.006722102588493856,-0.010778615248264404,-40.56512659770548,0.6453089244851258,0.5438596491228069,0.6536875315374137,0.5572289518395762,0.9999999999999999,1.000000000000008,1.2109164833769899,2.4218329667539797
2020-12-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.008799945811787151,766.0,766.0,766.0,766.0,-0.005786101436078259,-0.01458604724786541,-87.99945811787151,0.6279373368146214,0.5639686684073107,0.6503726594141035,0.5754818578929269,0.999999999999986,0.999999999999986,1.2258545173070305,2.451709034614061
2020-12-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.002285188127384018,766.0,766.0,766.0,766.0,-0.00559028021427536,-0.007875468341659378,-22.851881273840178,0.6657963446475196,0.618798955613577,0.681463584967011,0.6301808746415892,0.999999999999986,0.999999999999986,1.3116444596086003,2.6232889192172006
2020-12-31,120,1,residual_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.022151352892257864,843.0,764.0,843.0,764.0,0.011341119781650113,-0.01081023311060775,-221.51352892257864,0.258600237247924,0.17539267015706803,0.2989860982389498,0.20950528384585543,0.9999999999999993,0.9999999999999888,0.5084913820848052,1.0169827641696103
2020-12-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.03675060969254946,770.0,770.0,770.0,770.0,0.013701444949718377,-0.023049164742831082,-367.5060969254946,0.274025974025974,0.23116883116883116,0.31076389474948035,0.2626557893696718,1.000000000000013,1.000000000000013,0.5734196841191521,1.1468393682383042
2020-12-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.02900374998246094,770.0,770.0,770.0,770.0,0.0077313555641553965,-0.021272394418305543,-290.0374998246094,0.3103896103896104,0.2558441558441559,0.344598172437838,0.28816976843938913,1.000000000000013,1.000000000000013,0.6327679408772271,1.2655358817544542
2020-12-31,120,2,delta_degree_percentile,RAW_COMMON,PASS,PASS,PASS,0.014043197195866868,771.0,766.0,771.0,766.0,-0.005921546771833575,0.008121650424033294,140.43197195866867,0.26735218508997427,0.3289817232375979,0.2950084467157365,0.361611890048981,0.9999999999999869,1.000000000000013,0.6566203367647174,1.3132406735294349
2020-12-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.018433652125143453,770.0,770.0,770.0,770.0,0.0035817917244591424,-0.014851860400684312,-184.33652125143453,0.3116883116883117,0.33896103896103896,0.33785502719345584,0.376641600387031,1.000000000000013,1.000000000000013,0.7144966275804868,1.4289932551609736
2020-12-31,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.00908548407652843,770.0,770.0,770.0,770.0,0.003130391783754353,-0.005955092292774079,-90.85484076528431,0.35974025974025975,0.3961038961038961,0.3899374928707245,0.4250090530676902,1.000000000000013,1.000000000000013,0.8149465459384146,1.6298930918768293
2020-12-31,120,3,cross_industry_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.025457931859680323,880.0,768.0,880.0,768.0,0.010119477889974448,-0.015338453969705873,-254.57931859680323,0.31513903192584963,0.18359375000000003,0.3403596058896258,0.21442011240235023,1.0000000000000049,0.999999999999986,0.554779718291976,1.109559436583952
2020-12-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.03208341994710197,770.0,770.0,770.0,770.0,0.011955311471673894,-0.02012810847542807,-320.8341994710197,0.32857142857142857,0.2090909090909091,0.36132889368822585,0.2416833795778882,1.000000000000013,1.000000000000013,0.6030122732661141,1.2060245465322281
2020-12-31,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.027352993005917106,770.0,770.0,770.0,770.0,0.008600658212354662,-0.018752334793562444,-273.5299300591711,0.35194805194805195,0.2558441558441559,0.3842966859674625,0.28931901185538933,1.000000000000013,1.000000000000013,0.6736156978228518,1.3472313956457036
2020-12-31,120,4,cross_industry_degree_ratio,RAW_COMMON,FEWER_THAN_5_PORTFOLIOS,SORT_FAILURE,SORT_FAILURE,,,,,,,,,,,,,,,,
2020-12-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.021823394870907335,765.0,764.0,765.0,764.0,-0.00883801753537803,0.012985377335529307,218.23394870907336,0.37254901960784315,0.3246073298429319,0.3945572340418632,0.3505620747186903,1.0000000000000084,1.0000000000000084,0.7451193087605534,1.4902386175211069
2020-12-31,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.012098117416354474,765.0,764.0,765.0,764.0,-0.006085777204316486,0.006012340212037988,120.98117416354474,0.38169934640522873,0.35602094240837695,0.4042844954017526,0.3801596730903382,1.0000000000000084,1.0000000000000084,0.7844441684920909,1.5688883369841817
2020-12-31,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,0.008874040090083924,767.0,761.0,767.0,761.0,-0.007587225353328983,0.0012868147367549416,88.74040090083925,0.7744458930899609,0.7805519053876478,0.7849985338613743,0.7917640536786995,1.0000000000000129,0.9999999999999881,1.576762587540074,3.153525175080148
2020-12-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.011996184306376285,766.0,766.0,766.0,766.0,-0.008019569945283628,0.003976614361092658,119.96184306376286,0.7806788511749347,0.779373368146214,0.7905883698550649,0.7901603376451765,0.9999999999999817,0.9999999999999817,1.5807487075002413,3.1614974150004826
2020-12-31,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.014087095587195042,766.0,766.0,766.0,766.0,-0.011010773602347293,0.003076321984847748,140.87095587195043,0.7767624020887728,0.7872062663185379,0.7856319465197141,0.7980776116864489,0.9999999999999817,0.9999999999999817,1.5837095582061629,3.1674191164123258
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,0.010469160705614553,771.0,756.0,771.0,756.0,-0.008595292436889482,0.0018738682687250705,104.69160705614553,0.795071335927367,0.8002645502645502,0.8034078759585405,0.8079661304382579,1.0000000000000102,0.9999999999999919,1.6113740063967983,3.2227480127935966
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.011746562906762691,766.0,766.0,766.0,766.0,-0.007177269981079414,0.004569292925683278,117.4656290676269,0.7819843342036553,0.8067885117493473,0.7920199587721741,0.8157298045447847,0.9999999999999817,0.9999999999999817,1.6077497633169588,3.2154995266339177
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.01326367001467932,766.0,766.0,766.0,766.0,-0.009555313548971434,0.003708356465707886,132.6367001467932,0.7885117493472584,0.8172323759791122,0.7970310348283193,0.8267299183333685,0.9999999999999817,0.9999999999999817,1.6237609531616877,3.2475219063233753
2020-12-31,120,7,neighbor_jaccard_1m,RAW_COMMON,PASS,PASS,PASS,-0.027284987443808303,814.0,764.0,814.0,764.0,0.005036776800188607,-0.022248210643619697,-272.849874438083,0.5540540540540541,0.5431937172774869,0.5694465554279883,0.5647734606875241,0.9999999999999903,0.9999999999999921,1.1342200161155125,2.268440032231025
2020-12-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.02578748319444335,764.0,764.0,764.0,764.0,0.003237415660567672,-0.022550067533875676,-257.8748319444335,0.587696335078534,0.5327225130890052,0.6075763521745273,0.5542046192086785,0.9999999999999921,0.9999999999999921,1.1617809713832057,2.3235619427664114
2020-12-31,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.027793647971731533,764.0,764.0,764.0,764.0,0.00907739361513147,-0.018716254356600064,-277.9364797173153,0.5837696335078534,0.5575916230366492,0.6072237270455819,0.5745240611877209,0.9999999999999921,0.9999999999999921,1.1817477882333027,2.3634955764666055
2020-12-31,120,8,neighbor_retention_1m,RAW_COMMON,PASS,PASS,PASS,-0.01379000938151261,750.0,743.0,750.0,743.0,-0.001574039251124474,-0.015364048632637085,-137.9000938151261,0.6573333333333333,0.7200538358008075,0.6770316230835679,0.7350663345610814,0.9999999999999897,0.9999999999999958,1.4120979576446493,2.8241959152892986
2020-12-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.014366450232131116,750.0,750.0,750.0,750.0,-0.002569614305641503,-0.01693606453777262,-143.66450232131115,0.6786666666666666,0.64,0.694748128861985,0.6582885529438756,1.0000000000000118,1.0000000000000118,1.3530366818058606,2.706073363611721
2020-12-31,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.016916583423676412,750.0,750.0,750.0,750.0,0.0006829136024636859,-0.016233669821212725,-169.1658342367641,0.6693333333333333,0.6786666666666666,0.6872637821178973,0.6916977435413553,1.0000000000000118,1.0000000000000118,1.3789615256592525,2.757923051318505
2020-12-31,120,9,outside_community_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.007854955917646272,1047.0,704.0,1047.0,704.0,0.0020140780373172134,-0.005840877880329059,-78.54955917646272,0.3982532751091703,0.3447802197802198,0.4223121388121457,0.3653465292319467,0.9999999999999812,0.9999999999999968,0.7876586680440925,1.575317336088185
2020-12-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.017111920486872413,770.0,770.0,770.0,770.0,0.007930395267842645,-0.00918152521902977,-171.11920486872413,0.4662337662337662,0.4012987012987013,0.4968978236518436,0.421893453253318,1.000000000000013,1.000000000000013,0.9187912769051616,1.8375825538103232
2020-12-31,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.01166505976313038,770.0,770.0,770.0,770.0,0.0015754281314781474,-0.010089631631652232,-116.6505976313038,0.5090909090909091,0.4220779220779221,0.5344166696410968,0.4469592707759229,1.000000000000013,1.000000000000013,0.9813759404170197,1.9627518808340394
2020-12-31,252,1,residual_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.005447080597446899,865.0,744.0,865.0,744.0,0.006393278821773404,0.000946198224326505,-54.470805974468995,0.20115606936416183,0.08736559139784944,0.2114084789361779,0.11272459693078225,1.0000000000000102,0.999999999999987,0.32413307586696016,0.6482661517339203
2020-12-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.045102442661433456,748.0,748.0,748.0,748.0,0.02222494801236173,-0.02287749464907173,-451.0244266143346,0.1524064171122995,0.10828877005347597,0.19321875057974566,0.14359924828415044,1.0000000000000118,1.0000000000000118,0.3368179988638961,0.6736359977277921
2020-12-31,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.04099428720892766,748.0,748.0,748.0,748.0,0.017549079114869193,-0.023445208094058465,-409.9428720892766,0.1951871657754011,0.1524064171122995,0.2327590951286619,0.1856584734172718,1.0000000000000118,1.0000000000000118,0.4184175685459337,0.8368351370918674
2020-12-31,252,2,delta_degree_percentile,RAW_COMMON,PASS,PASS,PASS,0.023555963120963343,748.0,748.0,748.0,748.0,-0.011090903849109279,0.012465059271854064,235.55963120963344,0.12967914438502676,0.15775401069518719,0.16510504553344343,0.19253000535519765,1.0000000000000004,0.9999999999999807,0.3576350508886411,0.7152701017772822
2020-12-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.005987581663345335,748.0,748.0,748.0,748.0,0.0014231363584481895,-0.004564445304897145,-59.87581663345335,0.179144385026738,0.18983957219251338,0.21550989761073364,0.2301538043970324,1.0000000000000118,1.0000000000000118,0.44566370200776606,0.8913274040155321
2020-12-31,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.00683445210533865,748.0,748.0,748.0,748.0,-0.0021632262282205517,0.004671225877118098,68.3445210533865,0.20721925133689842,0.21122994652406418,0.24817784858342898,0.24685718820508112,1.0000000000000118,1.0000000000000118,0.49503503678851013,0.9900700735770203
2020-12-31,252,3,cross_industry_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.00587821390822886,771.0,745.0,771.0,745.0,0.003921976199896133,-0.0019562377083327275,-58.7821390822886,0.2118343195266272,0.08859060402684564,0.2327241330242619,0.12701653259999923,0.9999999999999866,1.000000000000008,0.3597406656242611,0.7194813312485222
2020-12-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.03527784096900156,748.0,748.0,748.0,748.0,0.01878061062759532,-0.016497230341406238,-352.77840969001556,0.20320855614973266,0.11764705882352944,0.24193820517429088,0.15287626449171104,1.0000000000000118,1.0000000000000118,0.3948144696660019,0.7896289393320038
2020-12-31,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.03103257440244254,748.0,748.0,748.0,748.0,0.014929280455546892,-0.01610329394689565,-310.32574402442543,0.23663101604278078,0.1684491978609626,0.2720038793836525,0.20317993912896848,1.0000000000000118,1.0000000000000118,0.475183818512621,0.950367637025242
2020-12-31,252,4,cross_industry_degree_ratio,RAW_COMMON,PASS,NO_PREVIOUS_FORMATION,PASS,0.0176352495269771,688.0,687.0,688.0,687.0,-0.01113594946861436,0.00649930005836274,176.352495269771,,,,,,,,
2020-12-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.016232826861777738,687.0,687.0,687.0,687.0,-0.009639564442404854,0.006593262419372883,162.32826861777738,0.20232896652110624,0.21542940320232895,0.2364672560172994,0.25274151465062655,0.9999999999999968,0.9999999999999968,0.48920877066792595,0.9784175413358519
2020-12-31,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.014244100796932774,687.0,687.0,687.0,687.0,-0.008814201727884637,0.005429899069048137,142.44100796932773,0.21542940320232895,0.2343522561863173,0.2498874821576928,0.2715106850104761,0.9999999999999968,0.9999999999999968,0.5213981671681689,1.0427963343363378
2020-12-31,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,0.008350956760811995,743.0,738.0,743.0,738.0,-0.005219825508013903,0.0031311312527980925,83.50956760811995,0.7754293262879789,0.7371273712737128,0.7856663984844361,0.7496564841992636,1.0000000000000149,0.9999999999999839,1.5353228826836998,3.0706457653673995
2020-12-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.01443005012296363,743.0,743.0,743.0,743.0,-0.0101962999007517,0.004233750222211931,144.3005012296363,0.7779273216689099,0.7415881561238223,0.7894445636452361,0.7532603532412288,0.9999999999999839,0.9999999999999839,1.5427049168864648,3.0854098337729297
2020-12-31,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.01853949494186587,743.0,743.0,743.0,743.0,-0.013498945606100238,0.005040549335765633,185.3949494186587,0.7940780619111709,0.7321668909825033,0.8035382098233874,0.7450644150345686,0.9999999999999839,0.9999999999999839,1.5486026248579559,3.0972052497159117
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,PASS,PASS,PASS,0.01635631588727346,743.0,735.0,743.0,735.0,-0.009047887824186147,0.007308428063087313,163.5631588727346,0.7994616419919247,0.7764227642276422,0.8096527094534405,0.7878975120774779,0.9999999999999919,0.9999999999999839,1.5975502215309185,3.195100443061837
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,0.01673261859914458,743.0,743.0,743.0,743.0,-0.00988179759036769,0.006850821008776891,167.32618599144578,0.7954239569313594,0.784656796769852,0.8056115382545609,0.7951768763662332,0.9999999999999839,0.9999999999999839,1.6007884146207942,3.2015768292415885
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,0.019201651496599897,743.0,743.0,743.0,743.0,-0.010269070484176591,0.008932581012423306,192.01651496599897,0.7994616419919246,0.7860026917900403,0.8078923271091758,0.7971935210917331,0.9999999999999839,0.9999999999999839,1.605085848200909,3.210171696401818
2020-12-31,252,7,neighbor_jaccard_1m,RAW_COMMON,PASS,PASS,PASS,-0.0010288301209065937,847.0,689.0,847.0,689.0,-0.0008441371976831559,-0.0018729673185897495,-10.288301209065937,0.5005903187721369,0.5137481910274964,0.5221274423677545,0.5350917243911334,1.0000000000000224,1.0000000000000127,1.057219166758888,2.114438333517776
2020-12-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.018042486952492682,695.0,695.0,695.0,695.0,0.006372148880732964,-0.011670338071759719,-180.4248695249268,0.5870503597122302,0.5366906474820143,0.6091540211655629,0.5573968739829935,1.0000000000000127,1.0000000000000127,1.1665508951485566,2.333101790297113
2020-12-31,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.028716303123382185,695.0,695.0,695.0,695.0,0.00966973363552836,-0.019046569487853826,-287.16303123382187,0.5611510791366906,0.5424460431654676,0.5848290831610664,0.5635564197707605,1.0000000000000127,1.0000000000000127,1.148385502931827,2.296771005863654
2020-12-31,252,8,neighbor_retention_1m,RAW_COMMON,FEWER_THAN_5_PORTFOLIOS,SORT_FAILURE,SORT_FAILURE,,,,,,,,,,,,,,,,
2020-12-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.0020892399980779446,679.0,679.0,679.0,679.0,-0.005268180696841331,-0.007357420694919276,-20.892399980779444,0.6833578792341679,0.6111929307805596,0.6998067990312109,0.6323309857594602,0.9999999999999909,0.9999999999999909,1.332137784790671,2.664275569581342
2020-12-31,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.007042562103017457,679.0,679.0,679.0,679.0,-0.003697270499759796,-0.010739832602777253,-70.42562103017457,0.6877761413843888,0.5949926362297496,0.7036212476771871,0.6176591542618868,0.9999999999999909,0.9999999999999909,1.3212804019390738,2.6425608038781476
2020-12-31,252,9,outside_community_degree_percentile,RAW_COMMON,FEWER_THAN_5_PORTFOLIOS,SORT_FAILURE,SORT_FAILURE,,,,,,,,,,,,,,,,
2020-12-31,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.017086631603029253,748.0,748.0,748.0,748.0,0.0034483498488276166,-0.013638281754201636,-170.86631603029252,0.3729946524064171,0.3556149732620321,0.40655474691115173,0.38729575323718296,1.0000000000000118,1.0000000000000118,0.7938505001483347,1.5877010002966694
2020-12-31,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.015241077653682246,748.0,748.0,748.0,748.0,0.002071093974855393,-0.013169983678826852,-152.41077653682245,0.4184491978609626,0.3810160427807487,0.4485969269683028,0.413500548488406,1.0000000000000118,1.0000000000000118,0.8620974754567088,1.7241949509134176
2021-01-29,60,1,residual_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.01764964078256852,787.0,767.0,787.0,767.0,0.013218366325171172,-0.004431274457397349,-176.49640782568522,0.48125,0.4302477183833116,0.5061484305842406,0.44858699977417776,0.9999999999999842,1.000000000000018,0.9547354303584183,1.9094708607168367
2021-01-29,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,PASS,PASS,PASS,-0.009167389845282488,775.0,775.0,775.0,775.0,0.006479906660734253,-0.002687483184548235,-91.67389845282487,0.4812903225806452,0.46838709677419355,0.5051997220555631,0.48752785977483043,0.9999999999999833,0.9999999999999833,0.9927275818303936,1.9854551636607871
2021-01-29,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,PASS,-0.01356702022943741,775.0,775.0,775.0,775.0,0.006059414260121553,-0.007507605969315858,-135.67020229437412,0.5251612903225806,0.5032258064516129,0.5482197302979719,0.5227697115848795,0.9999999999999833,0.9999999999999833,1.0709894418828514,2.141978883765703
2021-01-29,60,2,delta_degree_percentile,RAW_COMMON,PASS,PASS,PASS,-0.037838444936902436,775.0,769.0,775.0,769.0,0.016321476565467757,-0.02151696837143468,-378.38444936902437,0.5496774193548387,0.5851755526657998,0.5685522960420141,0.6028124312400535,0.9999999999999833,0.9999999999999833,1.1713647272820675,2.342729454564135
