target,regime_type,sample_scope,factor_name,method,window,total_date_n,estimate_type,regime,estimate,hac_se,hac_t,regime_date_n,min_component_n,small_sample,p_nominal,q_bh
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,60,99,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0068397745465933885,0.02265872617625678,0.30186050589907076,71,31,False,0.7627584038559472,0.8519164595211205
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,99,REGIME_MEAN,LOW,0.13477504705029902,0.013163360991220771,10.238650078820028,31,31,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,99,REGIME_MEAN,MEDIUM,0.14081090877857635,0.013357598231304389,10.541633783278266,28,28,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,99,REGIME_MEAN,HIGH,0.12780888324872752,0.0129547236602025,9.865813166000772,40,40,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,99,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.006966163801571501,0.01744664182556878,-0.39928393505289356,71,31,False,0.6896840029506165,0.8867365752222212
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,99,REGIME_MEAN,LOW,0.010242348227767262,0.007101494726450385,1.4422806215173807,31,31,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,99,REGIME_MEAN,MEDIUM,0.007781344685113883,0.008938606838096746,0.8705321563030874,28,28,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,99,REGIME_MEAN,HIGH,0.007201530671962874,0.0076824393516539136,0.937401565091756,40,40,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,99,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.003040817555804388,0.009872407669612449,-0.30801174926802416,71,31,False,0.7580733920687762,0.9295445403401102
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,120,96,REGIME_MEAN,LOW,0.14154321568028944,0.016452654191218538,8.603062705580776,29,29,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,120,96,REGIME_MEAN,MEDIUM,0.11750771532845167,0.01779518220669523,6.603344318904515,34,34,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,120,96,REGIME_MEAN,HIGH,0.14198153152209847,0.020943921225198992,6.779128416090071,33,33,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,120,96,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0004383158418090338,0.0212065976575038,0.02066884320097142,62,29,False,0.9835098232322004,0.9835098232322004
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,96,REGIME_MEAN,LOW,0.1551349102734463,0.013130825718097351,11.814558627461949,29,29,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,96,REGIME_MEAN,MEDIUM,0.14278437461111504,0.012458542200699136,11.460761003249836,34,34,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,96,REGIME_MEAN,HIGH,0.14133673632973157,0.01581461887814501,8.937094053215008,33,33,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,96,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.013798173943714742,0.0156782828156649,-0.8800819647116167,62,29,False,0.3788149085801194,0.8062334239961712
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,96,REGIME_MEAN,LOW,0.02859466821955768,0.008097454518232397,3.531315693737252,29,29,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,96,REGIME_MEAN,MEDIUM,0.024863980462225693,0.007070634013677515,3.5165135706541344,34,34,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,96,REGIME_MEAN,HIGH,0.02595454571736393,0.008375845164282546,3.098737525383462,33,33,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,96,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.00264012250219375,0.010003135040705744,-0.26392950724450914,62,29,False,0.7918342380675013,0.9295445403401102
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,252,90,REGIME_MEAN,LOW,0.1201134753961374,0.016259619086257105,7.387225663709383,28,28,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,252,90,REGIME_MEAN,MEDIUM,0.1574024759064609,0.023532945436057398,6.688600725062123,24,24,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,252,90,REGIME_MEAN,HIGH,0.14413761164413652,0.019504682266321065,7.389897957631456,38,38,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,RAW_COMMON,252,90,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.024024136247999123,0.017763106550965385,1.3524738017570166,66,28,False,0.17622379411541716,0.366003264701251
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,90,REGIME_MEAN,LOW,0.1520624613051107,0.012289782569450552,12.373079869053294,28,28,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,90,REGIME_MEAN,MEDIUM,0.1584417130324033,0.018055771177282662,8.775128543484803,24,24,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,90,REGIME_MEAN,HIGH,0.15044397385070424,0.01136271097374114,13.240147901180928,38,38,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,90,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0016184874544064587,0.010689740909702388,-0.15140567653398054,66,28,False,0.8796557118585944,0.9547286830964988
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,90,REGIME_MEAN,LOW,0.06228296713710811,0.007668494195014722,8.12192922798301,28,28,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,90,REGIME_MEAN,MEDIUM,0.057344836888978165,0.010389305677868343,5.51960243225263,24,24,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,90,REGIME_MEAN,HIGH,0.04912448225282018,0.006128377215910441,8.015903806522159,38,38,False,,
future_idio_vol_annualized,RECONFIG,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,90,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.013158484884287933,0.007744811527952448,-1.6990064686269695,66,28,False,0.08931796481481921,0.6595407122718964
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,90,REGIME_MEAN,LOW,0.10376613689383837,0.0171127149056189,6.063686414817039,27,27,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,90,REGIME_MEAN,MEDIUM,0.13223784096895103,0.019589814418315567,6.750336585389741,26,26,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,90,REGIME_MEAN,HIGH,0.11823352557497374,0.019287429079216756,6.130082194437035,37,37,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,90,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.014467388681135368,0.024745601070563346,0.5846448683901785,64,27,False,0.5587865315880014,0.6857834705852744
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,90,REGIME_MEAN,LOW,0.12617421639786264,0.013988968323415694,9.019551226423436,27,27,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,90,REGIME_MEAN,MEDIUM,0.13796211359945812,0.014170358151569295,9.735965183362675,26,26,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,90,REGIME_MEAN,HIGH,0.1257469798603759,0.013878279655083453,9.060703702876907,37,37,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,90,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.00042723653748674706,0.01905051311564266,-0.022426510766050536,64,27,False,0.982107733134114,0.9821077331341139
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,90,REGIME_MEAN,LOW,0.005235286320828605,0.007531480599161518,0.695120468266419,27,27,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,90,REGIME_MEAN,MEDIUM,0.004324348948419137,0.009025882328794603,0.4791053983302538,26,26,False,,
future_idio_vol_annualized,RECONFIG,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,90,REGIME_MEAN,HIGH,0.005365050696673941,0.008100564151969096,0.6623058093268476,37,37,False,,
