analysis_date,window,factor_order,factor_name,factor_orientation,target_name,target_role,factor_universe_n,label_valid_n,factor_nonmissing_n,pair_n,label_valid_share,factor_nonmissing_share,pair_share_of_factor_universe,pair_share_of_label_valid,factor_unique_n,target_unique_n,rank_ic,ic_status
2023-07-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4724,4724,4681,4681,1.0,0.9908975444538527,0.9908975444538527,0.9908975444538527,2332,4681,0.005667866794732269,PASS
2023-08-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4766,4766,4724,4724,1.0,0.9911875786823332,0.9911875786823332,0.9911875786823332,2392,4724,0.051405630262143294,PASS
2023-09-28,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4801,4800,4766,4765,0.9997917100604041,0.9927098521141429,0.992501562174547,0.9927083333333333,2351,4765,0.09797176997530903,PASS
2023-10-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4825,4825,4800,4800,1.0,0.9948186528497409,0.9948186528497409,0.9948186528497409,2342,4800,0.020516518904287993,PASS
2023-11-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4844,4844,4825,4825,1.0,0.9960776218001651,0.9960776218001651,0.9960776218001651,2521,4825,0.09297535568036341,PASS
2023-12-29,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4861,4859,4844,4842,0.9995885620242748,0.9965027772063362,0.996091339230611,0.9965013377238114,2555,4842,-0.19098542667769555,PASS
2024-01-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4876,4876,4858,4858,1.0,0.9963084495488105,0.9963084495488105,0.9963084495488105,2575,4857,-0.135999794271091,PASS
2024-02-29,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4892,4891,4875,4874,0.999795584627964,0.9965249386753884,0.9963205233033524,0.9965242281741975,2979,4874,0.039337756294041896,PASS
2024-03-29,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4919,4919,4888,4888,1.0,0.9936979060784712,0.9936979060784712,0.9936979060784712,2379,4888,0.07875508344288439,PASS
2024-04-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4942,4942,4918,4918,1.0,0.9951436665317686,0.9951436665317686,0.9951436665317686,2548,4902,0.01126091465316229,PASS
2024-05-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4964,4961,4939,4936,0.9993956486704271,0.9949637389202256,0.9943593875906527,0.994960693408587,2507,4927,0.07216722118814076,PASS
2024-06-28,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4980,4976,4945,4941,0.9991967871485944,0.9929718875502008,0.9921686746987952,0.9929662379421221,2383,4932,-0.01827842029777439,PASS
2024-07-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4999,4995,4967,4963,0.9991998399679936,0.9935987197439488,0.9927985597119424,0.9935935935935936,2475,4962,-0.022003924876064902,PASS
2024-08-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5006,5006,4990,4990,1.0,0.9968038353975229,0.9968038353975229,0.9968038353975229,2283,4989,-0.0020669420098686424,PASS
2024-09-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5015,5015,5005,5005,1.0,0.9980059820538385,0.9980059820538385,0.9980059820538385,2446,5005,-0.10805011912909562,PASS
2024-10-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5023,5023,5014,5014,1.0,0.9982082420864026,0.9982082420864026,0.9982082420864026,2470,5014,0.05490804792510469,PASS
2024-11-29,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5034,5034,5023,5023,1.0,0.9978148589590783,0.9978148589590783,0.9978148589590783,2403,5021,0.13409622891191675,PASS
2024-12-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5042,5042,5029,5029,1.0,0.9974216580721936,0.9974216580721936,0.9974216580721936,2283,5029,-0.026916753883380506,PASS
2025-01-27,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5049,5048,5041,5040,0.9998019409784116,0.9984155278272925,0.9982174688057041,0.9984152139461173,2164,5040,-0.03507984227886358,PASS
2025-02-28,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5052,5051,5046,5045,0.9998020585906572,0.998812351543943,0.9986144101346002,0.9988121164125916,2435,5045,-0.016788881808428125,PASS
2025-03-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5057,5057,5051,5051,1.0,0.9988135258058137,0.9988135258058137,0.9988135258058137,2623,5050,0.011653268256696795,PASS
2025-04-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5054,5053,5052,5051,0.9998021369212505,0.999604273842501,0.9994064107637515,0.9996041955274094,2653,5040,-0.06622179983094144,PASS
2025-05-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5056,5056,5052,5052,1.0,0.9992088607594937,0.9992088607594937,0.9992088607594937,2325,5050,0.012028652150068944,PASS
2025-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5049,5049,5044,5044,1.0,0.9990097048920579,0.9990097048920579,0.9990097048920579,2432,5044,0.019521902408425853,PASS
2025-07-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5055,5055,5047,5047,1.0,0.9984174085064292,0.9984174085064292,0.9984174085064292,2416,5047,0.009651097681696747,PASS
2025-08-29,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5062,5061,5055,5054,0.9998024496246543,0.99861714737258,0.9984195969972343,0.9986168741355463,2348,5054,0.02535055212024454,PASS
2025-09-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5070,5070,5061,5061,1.0,0.9982248520710059,0.9982248520710059,0.9982248520710059,2320,5061,0.039828148934523806,PASS
2025-10-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5075,5074,5069,5068,0.9998029556650246,0.9988177339901478,0.9986206896551724,0.9988175009854159,2623,5068,0.04882549441550679,PASS
2025-11-28,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5082,5081,5073,5072,0.9998032270759544,0.9982290436835891,0.9980322707595435,0.9982286951387522,2685,5072,0.009916739377010838,PASS
2025-12-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5093,5093,5079,5079,1.0,0.9972511290005891,0.9972511290005891,0.9972511290005891,2658,5079,0.05775390258432886,PASS
2026-01-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5096,5096,5093,5093,1.0,0.9994113029827315,0.9994113029827315,0.9994113029827315,2829,5091,-0.02977831078608335,PASS
2026-02-27,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5104,5104,5096,5096,1.0,0.9984326018808778,0.9984326018808778,0.9984326018808778,2533,5096,-0.045119765983433716,PASS
2026-03-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5111,5111,5099,5099,1.0,0.9976521228722364,0.9976521228722364,0.9976521228722364,2698,5099,-0.03585576749582241,PASS
2026-04-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5116,5116,5110,5110,1.0,0.9988272087568413,0.9988272087568413,0.9988272087568413,2850,5097,-0.0843926727372216,PASS
2026-05-29,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5123,5122,5115,5114,0.999804801873902,0.9984384149912161,0.9982432168651181,0.998438110113237,2754,5113,0.018599037594957193,PASS
2026-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5115,5115,5108,5108,1.0,0.9986314760508309,0.9986314760508309,0.9986314760508309,2894,5108,0.038774567616602536,PASS
2026-07-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5122,5122,5115,5115,1.0,0.9986333463490824,0.9986333463490824,0.9986333463490824,2790,5115,0.06020620491808107,PASS
2026-08-31,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5124,0,5122,0,0.0,0.9996096799375488,0.0,,0,0,,INSUFFICIENT_OBS
2026-09-03,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5125,0,5124,0,0.0,0.9998048780487805,0.0,,0,0,,INSUFFICIENT_OBS
2015-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1993,1993,0,0,1.0,0.0,0.0,0.0,0,0,,INSUFFICIENT_OBS
2015-05-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1914,1914,1819,1819,1.0,0.9503657262277951,0.9503657262277951,0.9503657262277951,820,1769,-0.008600583964571133,PASS
2015-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1802,1802,1663,1663,1.0,0.9228634850166482,0.9228634850166482,0.9228634850166482,742,1628,0.015543689132536448,PASS
2015-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1572,1572,1423,1423,1.0,0.9052162849872774,0.9052162849872774,0.9052162849872774,644,1406,0.013938355006780177,PASS
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1645,1645,1455,1455,1.0,0.8844984802431611,0.8844984802431611,0.8844984802431611,570,1443,0.039360581138914004,PASS
2015-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1769,1769,1570,1570,1.0,0.8875070661390616,0.8875070661390616,0.8875070661390616,610,1556,0.06238946796180812,PASS
2015-10-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1962,1962,1680,1680,1.0,0.8562691131498471,0.8562691131498471,0.8562691131498471,673,1674,-0.017331846644634413,PASS
2015-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2037,2037,1888,1888,1.0,0.9268532155130094,0.9268532155130094,0.9268532155130094,818,1873,-0.0736025579448868,PASS
2015-12-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2119,2119,1955,1955,1.0,0.9226050023596036,0.9226050023596036,0.9226050023596036,882,1937,0.0035260761462025418,PASS
2016-01-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2199,2199,2037,2037,1.0,0.9263301500682128,0.9263301500682128,0.9263301500682128,875,2021,0.030226559293563736,PASS
2016-02-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2241,2241,2128,2128,1.0,0.9495760821062026,0.9495760821062026,0.9495760821062026,907,2108,-0.001206245999303691,PASS
2016-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2290,2290,2127,2127,1.0,0.9288209606986899,0.9288209606986899,0.9288209606986899,967,2104,0.07156922667220143,PASS
2016-04-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2246,2246,2148,2148,1.0,0.956366874443455,0.956366874443455,0.956366874443455,1039,2134,-0.037086964089118164,PASS
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2265,2265,2152,2152,1.0,0.9501103752759382,0.9501103752759382,0.9501103752759382,1029,2138,0.04682710442243574,PASS
2016-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2284,2284,2183,2183,1.0,0.9557793345008757,0.9557793345008757,0.9557793345008757,1036,2175,0.027008175561791,PASS
2016-07-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2332,2332,2209,2209,1.0,0.9472555746140652,0.9472555746140652,0.9472555746140652,1083,2204,-0.08498261398924681,PASS
2016-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2409,2409,2270,2270,1.0,0.9422997094229971,0.9422997094229971,0.9422997094229971,1102,2259,-0.06602705147036866,PASS
2016-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2429,2429,2314,2314,1.0,0.9526554137505147,0.9526554137505147,0.9526554137505147,1160,2295,-0.014093724805337682,PASS
2016-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2451,2451,2359,2359,1.0,0.9624643002855977,0.9624643002855977,0.9624643002855977,1170,2348,6.991704158352151e-05,PASS
2016-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2460,2460,2358,2358,1.0,0.9585365853658536,0.9585365853658536,0.9585365853658536,1151,2347,-0.05648080778490283,PASS
2016-12-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2499,2499,2367,2367,1.0,0.9471788715486195,0.9471788715486195,0.9471788715486195,1097,2358,-0.013044413995617071,PASS
2017-01-26,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2537,2537,2436,2436,1.0,0.9601891998423334,0.9601891998423334,0.9601891998423334,1138,2423,-0.018895702940699158,PASS
2017-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2579,2579,2468,2468,1.0,0.9569600620395502,0.9569600620395502,0.9569600620395502,1217,2459,0.015969986636835912,PASS
2017-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2663,2663,2512,2512,1.0,0.9432970334209538,0.9432970334209538,0.9432970334209538,1301,2502,-0.09391312445020411,PASS
2017-04-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2696,2696,2584,2584,1.0,0.9584569732937686,0.9584569732937686,0.9584569732937686,1393,2553,-0.018413277959094226,PASS
2017-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2699,2699,2606,2606,1.0,0.9655427936272694,0.9655427936272694,0.9655427936272694,1271,2594,-0.010134517226925769,PASS
2017-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2750,2750,2635,2635,1.0,0.9581818181818181,0.9581818181818181,0.9581818181818181,1233,2623,0.006946371067336438,PASS
2017-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2783,2783,2661,2661,1.0,0.9561624146604384,0.9561624146604384,0.9561624146604384,1453,2650,-0.04229260616682087,PASS
2017-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2834,2834,2726,2726,1.0,0.9618913196894848,0.9618913196894848,0.9618913196894848,1407,2724,-0.01712723985199234,PASS
2017-09-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2897,2897,2787,2787,1.0,0.9620296858819468,0.9620296858819468,0.9620296858819468,1310,2773,0.03369960738390781,PASS
2017-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2941,2941,2835,2835,1.0,0.9639578374702482,0.9639578374702482,0.9639578374702482,1325,2820,-0.038705898331619186,PASS
2017-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2959,2959,2864,2864,1.0,0.9678945589726259,0.9678945589726259,0.9678945589726259,1429,2849,0.0026544833481489277,PASS
2017-12-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2995,2995,2875,2875,1.0,0.9599332220367279,0.9599332220367279,0.9599332220367279,1406,2861,0.000287280243278799,PASS
2018-01-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3026,3026,2916,2916,1.0,0.9636483807005949,0.9636483807005949,0.9636483807005949,1502,2902,-0.018649277502457307,PASS
2018-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2961,2961,2893,2893,1.0,0.9770347855454239,0.9770347855454239,0.9770347855454239,1544,2883,-0.04266289215344327,PASS
2018-03-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3008,3008,2907,2907,1.0,0.9664228723404256,0.9664228723404256,0.9664228723404256,1512,2893,-0.03679677379666936,PASS
2018-04-27,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3025,3025,2955,2955,1.0,0.9768595041322314,0.9768595041322314,0.9768595041322314,1429,2943,-0.009108726867201478,PASS
2018-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3097,3097,2968,2968,1.0,0.9583467872134324,0.9583467872134324,0.9583467872134324,1495,2954,0.02249482488047792,PASS
2018-06-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3080,3080,3007,3007,1.0,0.9762987012987013,0.9762987012987013,0.9762987012987013,1536,3007,0.019718567626227455,PASS
2018-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3166,3166,3071,3071,1.0,0.9699936828806064,0.9699936828806064,0.9699936828806064,1596,3071,-0.04363094664793045,PASS
2018-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3263,3263,3159,3159,1.0,0.9681274900398407,0.9681274900398407,0.9681274900398407,1609,3159,0.0020880544743193934,PASS
2018-09-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3334,3334,3243,3243,1.0,0.9727054589082184,0.9727054589082184,0.9727054589082184,1725,3243,-0.057373236934247764,PASS
2018-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3359,3359,3310,3310,1.0,0.985412325096755,0.985412325096755,0.985412325096755,1876,3310,0.0027149955336895045,PASS
2018-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3374,3374,3330,3330,1.0,0.9869590989922941,0.9869590989922941,0.9869590989922941,1907,3330,0.08164584992248332,PASS
2018-12-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3426,3426,3368,3368,1.0,0.9830706363105662,0.9830706363105662,0.9830706363105662,1778,3368,-0.042614546690833005,PASS
2019-01-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3492,3492,3416,3416,1.0,0.9782359679266895,0.9782359679266895,0.9782359679266895,1953,3416,-0.006131466032913618,PASS
2019-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3522,3522,3484,3484,1.0,0.9892106757524134,0.9892106757524134,0.9892106757524134,1819,3484,-0.05009631558698202,PASS
2019-03-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3517,3517,3501,3501,1.0,0.9954506681831106,0.9954506681831106,0.9954506681831106,1969,3501,0.023908498981495753,PASS
2019-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3515,3515,3489,3489,1.0,0.9926031294452347,0.9926031294452347,0.9926031294452347,1828,3481,0.04571005244361222,PASS
2019-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3512,3512,3490,3490,1.0,0.9937357630979499,0.9937357630979499,0.9937357630979499,1710,3490,0.040355636011390715,PASS
2019-06-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3528,3528,3494,3494,1.0,0.9903628117913832,0.9903628117913832,0.9903628117913832,1846,3494,0.04635341991711726,PASS
2019-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3548,3548,3514,3514,1.0,0.9904171364148816,0.9904171364148816,0.9904171364148816,1971,3514,-0.012600275061404584,PASS
2019-08-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3566,3566,3537,3537,1.0,0.9918676388109927,0.9918676388109927,0.9918676388109927,1912,3537,-0.056248919249639234,PASS
2019-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3588,3588,3556,3556,1.0,0.9910813823857302,0.9910813823857302,0.9910813823857302,1864,3556,0.017935721513853056,PASS
2019-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3628,3628,3581,3581,1.0,0.987045203969129,0.987045203969129,0.987045203969129,1730,3581,-0.05447728092331576,PASS
2019-11-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3638,3638,3617,3617,1.0,0.9942275975810885,0.9942275975810885,0.9942275975810885,1783,3617,-0.010652325688451671,PASS
2019-12-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3641,3641,3622,3622,1.0,0.9947816533919253,0.9947816533919253,0.9947816533919253,1759,3622,0.04728679212662163,PASS
2020-01-23,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3663,3663,3630,3630,1.0,0.990990990990991,0.990990990990991,0.990990990990991,1785,3630,0.008388665470379317,PASS
2020-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3697,3697,3662,3662,1.0,0.9905328644847173,0.9905328644847173,0.9905328644847173,1883,3662,0.11334014915546693,PASS
2020-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3718,3718,3679,3679,1.0,0.9895104895104895,0.9895104895104895,0.9895104895104895,1761,3679,0.08119993444465129,PASS
2020-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3744,3744,3707,3707,1.0,0.9901175213675214,0.9901175213675214,0.9901175213675214,1857,3701,-0.01647542298738464,PASS
2020-05-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3738,3738,3724,3724,1.0,0.9962546816479401,0.9962546816479401,0.9962546816479401,1926,3724,0.09676017315824871,PASS
2020-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3749,3749,3721,3721,1.0,0.9925313416911177,0.9925313416911177,0.9925313416911177,1932,3719,0.03454758974873918,PASS
2020-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3765,3765,3727,3727,1.0,0.9899070385126162,0.9899070385126162,0.9899070385126162,1966,3727,0.012320123094697584,PASS
2020-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3791,3791,3753,3753,1.0,0.9899762595621208,0.9899762595621208,0.9899762595621208,1804,3753,0.05885257375704829,PASS
2020-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3821,3821,3770,3770,1.0,0.9866527087149961,0.9866527087149961,0.9866527087149961,1988,3770,0.06500776263015252,PASS
2020-10-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3864,3864,3815,3815,1.0,0.9873188405797102,0.9873188405797102,0.9873188405797102,2006,3815,0.09839241309791948,PASS
2020-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3936,3936,3859,3859,1.0,0.9804369918699187,0.9804369918699187,0.9804369918699187,2068,3859,0.019829904686544712,PASS
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4004,4004,3921,3921,1.0,0.9792707292707292,0.9792707292707292,0.9792707292707292,2221,3921,-0.004176643490851053,PASS
2021-01-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4030,4030,3989,3989,1.0,0.9898263027295285,0.9898263027295285,0.9898263027295285,2293,3989,-0.04263339079936996,PASS
2021-02-26,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4045,4043,4025,4023,0.9995055624227441,0.9950556242274413,0.9945611866501854,0.9950531783329211,2101,4023,-0.0028542788871493254,PASS
2021-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4099,4099,4032,4032,1.0,0.9836545498902172,0.9836545498902172,0.9836545498902172,2235,4032,0.07879142632585096,PASS
2021-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4136,4136,4094,4094,1.0,0.9898452611218569,0.9898452611218569,0.9898452611218569,2251,4094,-0.05707036610159175,PASS
2021-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4160,4160,4123,4123,1.0,0.9911057692307692,0.9911057692307692,0.9911057692307692,2250,4123,0.0030852659191088986,PASS
2021-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4199,4199,4144,4144,1.0,0.9869016432483925,0.9869016432483925,0.9869016432483925,2274,4144,0.03458880795191392,PASS
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4256,4256,4188,4188,1.0,0.9840225563909775,0.9840225563909775,0.9840225563909775,2250,4188,0.015213748510075897,PASS
2021-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4309,4308,4251,4250,0.9997679275934092,0.9865398004177304,0.9863077280111395,0.9865366759517178,2254,4250,0.07827746453357722,PASS
