analysis,alpha,bootstrap_id,D_star,success,convergence_warning
equal_length_R3late_vs_R4,0.04439426559183951,353,0.0025975007765343446,True,False
equal_length_R3late_vs_R4,0.04439426559183951,354,0.0028964922130332678,True,False
equal_length_R3late_vs_R4,0.04439426559183951,355,0.0034226240124978504,True,False
equal_length_R3late_vs_R4,0.04439426559183951,356,0.004585769115467905,True,False
equal_length_R3late_vs_R4,0.04439426559183951,357,0.005113803500076088,True,False
equal_length_R3late_vs_R4,0.04439426559183951,358,0.0027129769526226433,True,False
equal_length_R3late_vs_R4,0.04439426559183951,359,0.002085773695443159,True,False
equal_length_R3late_vs_R4,0.04439426559183951,360,0.0034255517997500563,True,False
equal_length_R3late_vs_R4,0.04439426559183951,361,0.0038029236644751036,True,False
equal_length_R3late_vs_R4,0.04439426559183951,362,0.0031577648192095136,True,False
equal_length_R3late_vs_R4,0.04439426559183951,363,0.0030590582179424648,True,False
equal_length_R3late_vs_R4,0.04439426559183951,364,0.0021677844897972634,True,False
equal_length_R3late_vs_R4,0.04439426559183951,365,0.0030937210720357634,True,False
equal_length_R3late_vs_R4,0.04439426559183951,366,0.004237585626677577,True,False
equal_length_R3late_vs_R4,0.04439426559183951,367,0.006065288646960632,True,False
equal_length_R3late_vs_R4,0.04439426559183951,368,0.0034799553154561936,True,False
equal_length_R3late_vs_R4,0.04439426559183951,369,0.0046656903529183795,True,False
equal_length_R3late_vs_R4,0.04439426559183951,370,0.004137084157276602,True,False
equal_length_R3late_vs_R4,0.04439426559183951,371,0.0030060553910158444,True,False
equal_length_R3late_vs_R4,0.04439426559183951,372,0.003620045171209277,True,False
equal_length_R3late_vs_R4,0.04439426559183951,373,0.0018529909924229475,True,False
equal_length_R3late_vs_R4,0.04439426559183951,374,0.006303864812020542,True,False
equal_length_R3late_vs_R4,0.04439426559183951,375,0.0034683886072032484,True,False
equal_length_R3late_vs_R4,0.04439426559183951,376,0.0038697284787029733,True,False
equal_length_R3late_vs_R4,0.04439426559183951,377,0.004163505343732028,True,False
equal_length_R3late_vs_R4,0.04439426559183951,378,0.004989167443688954,True,False
equal_length_R3late_vs_R4,0.04439426559183951,379,0.0028382871611448758,True,False
equal_length_R3late_vs_R4,0.04439426559183951,380,0.004028300039934446,True,False
equal_length_R3late_vs_R4,0.04439426559183951,381,0.004283079735226328,True,False
equal_length_R3late_vs_R4,0.04439426559183951,382,0.004277172423350694,True,False
equal_length_R3late_vs_R4,0.04439426559183951,383,0.0027859067373660947,True,False
equal_length_R3late_vs_R4,0.04439426559183951,384,0.004800174534516936,True,False
equal_length_R3late_vs_R4,0.04439426559183951,385,0.003367362538541029,True,False
equal_length_R3late_vs_R4,0.04439426559183951,386,0.0037589746383343025,True,False
equal_length_R3late_vs_R4,0.04439426559183951,387,0.0033042523363665983,True,False
equal_length_R3late_vs_R4,0.04439426559183951,388,0.004782896578913516,True,False
equal_length_R3late_vs_R4,0.04439426559183951,389,0.004675674477682788,True,False
equal_length_R3late_vs_R4,0.04439426559183951,390,0.003198524902052008,True,False
equal_length_R3late_vs_R4,0.04439426559183951,391,0.004433521807980099,True,False
equal_length_R3late_vs_R4,0.04439426559183951,392,0.0033861968864596173,True,False
equal_length_R3late_vs_R4,0.04439426559183951,393,0.003504492106401447,True,False
equal_length_R3late_vs_R4,0.04439426559183951,394,0.005275947156794505,True,False
equal_length_R3late_vs_R4,0.04439426559183951,395,0.004630372327920295,True,False
equal_length_R3late_vs_R4,0.04439426559183951,396,0.0038879561317317264,True,False
equal_length_R3late_vs_R4,0.04439426559183951,397,0.004307256595263044,True,False
equal_length_R3late_vs_R4,0.04439426559183951,398,0.003225712706304651,True,False
equal_length_R3late_vs_R4,0.04439426559183951,399,0.002786248975740278,True,False
equal_length_R3late_vs_R4,0.04439426559183951,400,0.00400028403753869,True,False
equal_length_R3late_vs_R4,0.04439426559183951,401,0.0035986956506916814,True,False
equal_length_R3late_vs_R4,0.04439426559183951,402,0.0032135109935203924,True,False
equal_length_R3late_vs_R4,0.04439426559183951,403,0.0024835532482212134,True,False
equal_length_R3late_vs_R4,0.04439426559183951,404,0.003921598368047609,True,False
equal_length_R3late_vs_R4,0.04439426559183951,405,0.0041332415546076326,True,False
equal_length_R3late_vs_R4,0.04439426559183951,406,0.003669671402953591,True,False
equal_length_R3late_vs_R4,0.04439426559183951,407,0.004132106800023561,True,False
equal_length_R3late_vs_R4,0.04439426559183951,408,0.004307888172273708,True,False
equal_length_R3late_vs_R4,0.04439426559183951,409,0.004312039944189774,True,False
equal_length_R3late_vs_R4,0.04439426559183951,410,0.004899598449232967,True,False
equal_length_R3late_vs_R4,0.04439426559183951,411,0.0028620555636072534,True,False
equal_length_R3late_vs_R4,0.04439426559183951,412,0.00470122914660248,True,False
equal_length_R3late_vs_R4,0.04439426559183951,413,0.004031002440050674,True,False
equal_length_R3late_vs_R4,0.04439426559183951,414,0.003226434902923355,True,False
equal_length_R3late_vs_R4,0.04439426559183951,415,0.002685268524855877,True,False
equal_length_R3late_vs_R4,0.04439426559183951,416,0.004913275452166192,True,False
equal_length_R3late_vs_R4,0.04439426559183951,417,0.004348253986860945,True,False
equal_length_R3late_vs_R4,0.04439426559183951,418,0.0037047425222561654,True,False
equal_length_R3late_vs_R4,0.04439426559183951,419,0.0038807448769465538,True,False
equal_length_R3late_vs_R4,0.04439426559183951,420,0.004172255814099438,True,False
equal_length_R3late_vs_R4,0.04439426559183951,421,0.0027016060544077943,True,False
equal_length_R3late_vs_R4,0.04439426559183951,422,0.002573740337093812,True,False
equal_length_R3late_vs_R4,0.04439426559183951,423,0.005165064101555102,True,False
equal_length_R3late_vs_R4,0.04439426559183951,424,0.005095585792579656,True,False
equal_length_R3late_vs_R4,0.04439426559183951,425,0.0036164219057007803,True,False
equal_length_R3late_vs_R4,0.04439426559183951,426,0.0026681652383400037,True,False
equal_length_R3late_vs_R4,0.04439426559183951,427,0.004198619304246797,True,False
equal_length_R3late_vs_R4,0.04439426559183951,428,0.0037429099228988446,True,False
equal_length_R3late_vs_R4,0.04439426559183951,429,0.0035982874954755516,True,False
equal_length_R3late_vs_R4,0.04439426559183951,430,0.0048093901543197525,True,False
equal_length_R3late_vs_R4,0.04439426559183951,431,0.0030595191215435948,True,False
equal_length_R3late_vs_R4,0.04439426559183951,432,0.004289170802129344,True,False
equal_length_R3late_vs_R4,0.04439426559183951,433,0.0036469552021325393,True,False
equal_length_R3late_vs_R4,0.04439426559183951,434,0.003326573218684135,True,False
equal_length_R3late_vs_R4,0.04439426559183951,435,0.006217707838429155,True,False
equal_length_R3late_vs_R4,0.04439426559183951,436,0.003017049228755743,True,False
equal_length_R3late_vs_R4,0.04439426559183951,437,0.004805280690130187,True,False
equal_length_R3late_vs_R4,0.04439426559183951,438,0.005661740179966278,True,False
equal_length_R3late_vs_R4,0.04439426559183951,439,0.004813725575731659,True,False
equal_length_R3late_vs_R4,0.04439426559183951,440,0.0037825895775410643,True,False
equal_length_R3late_vs_R4,0.04439426559183951,441,0.004656490682932895,True,False
equal_length_R3late_vs_R4,0.04439426559183951,442,0.0031718233292421082,True,False
equal_length_R3late_vs_R4,0.04439426559183951,443,0.003324012011667179,True,False
equal_length_R3late_vs_R4,0.04439426559183951,444,0.0018826615763910125,True,False
equal_length_R3late_vs_R4,0.04439426559183951,445,0.004217553843448394,True,False
equal_length_R3late_vs_R4,0.04439426559183951,446,0.004119940361791312,True,False
equal_length_R3late_vs_R4,0.04439426559183951,447,0.003945046824211557,True,False
equal_length_R3late_vs_R4,0.04439426559183951,448,0.0031872498167029584,True,False
equal_length_R3late_vs_R4,0.04439426559183951,449,0.004865627403430876,True,False
equal_length_R3late_vs_R4,0.04439426559183951,450,0.004020995277331675,True,False
equal_length_R3late_vs_R4,0.04439426559183951,451,0.0048733739608704755,True,False
equal_length_R3late_vs_R4,0.04439426559183951,452,0.002398412448979299,True,False
equal_length_R3late_vs_R4,0.04439426559183951,453,0.00478079654488907,True,False
equal_length_R3late_vs_R4,0.04439426559183951,454,0.0032665868764063296,True,False
equal_length_R3late_vs_R4,0.04439426559183951,455,0.005061182471967651,True,False
equal_length_R3late_vs_R4,0.04439426559183951,456,0.006960267827829147,True,False
equal_length_R3late_vs_R4,0.04439426559183951,457,0.004783289871432189,True,False
equal_length_R3late_vs_R4,0.04439426559183951,458,0.004245497045938641,True,False
equal_length_R3late_vs_R4,0.04439426559183951,459,0.005219325950569325,True,False
equal_length_R3late_vs_R4,0.04439426559183951,460,0.004305548355298369,True,False
equal_length_R3late_vs_R4,0.04439426559183951,461,0.003306472173264788,True,False
equal_length_R3late_vs_R4,0.04439426559183951,462,0.0018819520847301895,True,False
equal_length_R3late_vs_R4,0.04439426559183951,463,0.0039734796958408635,True,False
equal_length_R3late_vs_R4,0.04439426559183951,464,0.0031491962093870007,True,False
equal_length_R3late_vs_R4,0.04439426559183951,465,0.00341519983901549,True,False
equal_length_R3late_vs_R4,0.04439426559183951,466,0.005127140345447536,True,False
equal_length_R3late_vs_R4,0.04439426559183951,467,0.0039923925322061845,True,False
equal_length_R3late_vs_R4,0.04439426559183951,468,0.002522279021822058,True,False
equal_length_R3late_vs_R4,0.04439426559183951,469,0.0031224965835596227,True,False
equal_length_R3late_vs_R4,0.04439426559183951,470,0.004372840087551525,True,False
equal_length_R3late_vs_R4,0.04439426559183951,471,0.0039708949438112895,True,False
equal_length_R3late_vs_R4,0.04439426559183951,472,0.0038950593653395336,True,False
equal_length_R3late_vs_R4,0.04439426559183951,473,0.004609974903729687,True,False
equal_length_R3late_vs_R4,0.04439426559183951,474,0.0031389054862287977,True,False
equal_length_R3late_vs_R4,0.04439426559183951,475,0.0060703731405925875,True,False
equal_length_R3late_vs_R4,0.04439426559183951,476,0.005421901544637073,True,False
equal_length_R3late_vs_R4,0.04439426559183951,477,0.0046809787543467705,True,False
equal_length_R3late_vs_R4,0.04439426559183951,478,0.002934846022082264,True,False
equal_length_R3late_vs_R4,0.04439426559183951,479,0.00455321991581427,True,False
equal_length_R3late_vs_R4,0.04439426559183951,480,0.004345841742458684,True,False
equal_length_R3late_vs_R4,0.04439426559183951,481,0.0032222298405153024,True,False
equal_length_R3late_vs_R4,0.04439426559183951,482,0.0028111218320764604,True,False
equal_length_R3late_vs_R4,0.04439426559183951,483,0.003807393868921558,True,False
equal_length_R3late_vs_R4,0.04439426559183951,484,0.003734122799753617,True,False
equal_length_R3late_vs_R4,0.04439426559183951,485,0.0026690386225480802,True,False
equal_length_R3late_vs_R4,0.04439426559183951,486,0.004965845811674835,True,False
equal_length_R3late_vs_R4,0.04439426559183951,487,0.002401293301406674,True,False
equal_length_R3late_vs_R4,0.04439426559183951,488,0.00341624544178975,True,False
equal_length_R3late_vs_R4,0.04439426559183951,489,0.0035075957592014028,True,False
equal_length_R3late_vs_R4,0.04439426559183951,490,0.004421667318874082,True,False
equal_length_R3late_vs_R4,0.04439426559183951,491,0.004369746472612637,True,False
equal_length_R3late_vs_R4,0.04439426559183951,492,0.0046240548795687736,True,False
equal_length_R3late_vs_R4,0.04439426559183951,493,0.0030613332911649037,True,False
equal_length_R3late_vs_R4,0.04439426559183951,494,0.0036055053367544804,True,False
equal_length_R3late_vs_R4,0.04439426559183951,495,0.004683777181861011,True,False
equal_length_R3late_vs_R4,0.04439426559183951,496,0.0030540181745981497,True,False
equal_length_R3late_vs_R4,0.04439426559183951,497,0.004223668453896541,True,False
equal_length_R3late_vs_R4,0.04439426559183951,498,0.003342502021531312,True,False
equal_length_R3late_vs_R4,0.04439426559183951,499,0.0028244164632953155,True,False
equal_length_R3late_vs_R4,0.04439426559183951,500,0.00348212534312561,True,False
equal_length_R3late_vs_R4,0.04439426559183951,501,0.002135485508179207,True,False
equal_length_R3late_vs_R4,0.04439426559183951,502,0.003224298194222459,True,False
equal_length_R3late_vs_R4,0.04439426559183951,503,0.0031178853863234935,True,False
equal_length_R3late_vs_R4,0.04439426559183951,504,0.004247554265185248,True,False
equal_length_R3late_vs_R4,0.04439426559183951,505,0.0028872545090898585,True,False
equal_length_R3late_vs_R4,0.04439426559183951,506,0.004898571188706094,True,False
equal_length_R3late_vs_R4,0.04439426559183951,507,0.003582996851572349,True,False
equal_length_R3late_vs_R4,0.04439426559183951,508,0.0031028781601436448,True,False
equal_length_R3late_vs_R4,0.04439426559183951,509,0.0032829189056527695,True,False
equal_length_R3late_vs_R4,0.04439426559183951,510,0.003148321778212385,True,False
equal_length_R3late_vs_R4,0.04439426559183951,511,0.003044154138152858,True,False
equal_length_R3late_vs_R4,0.04439426559183951,512,0.004750770111848423,True,False
equal_length_R3late_vs_R4,0.04439426559183951,513,0.004305207785383073,True,False
equal_length_R3late_vs_R4,0.04439426559183951,514,0.0024304086106170944,True,False
equal_length_R3late_vs_R4,0.04439426559183951,515,0.004581213221389016,True,False
equal_length_R3late_vs_R4,0.04439426559183951,516,0.0034478531053040917,True,False
equal_length_R3late_vs_R4,0.04439426559183951,517,0.0021472295135239743,True,False
equal_length_R3late_vs_R4,0.04439426559183951,518,0.003089932817519865,True,False
equal_length_R3late_vs_R4,0.04439426559183951,519,0.002194261907253675,True,False
equal_length_R3late_vs_R4,0.04439426559183951,520,0.004939584625775516,True,False
equal_length_R3late_vs_R4,0.04439426559183951,521,0.0045335243263009495,True,False
equal_length_R3late_vs_R4,0.04439426559183951,522,0.0036415752822912557,True,False
equal_length_R3late_vs_R4,0.04439426559183951,523,0.004555111327533607,True,False
equal_length_R3late_vs_R4,0.04439426559183951,524,0.0035195537518417,True,False
equal_length_R3late_vs_R4,0.04439426559183951,525,0.004982381658524538,True,False
equal_length_R3late_vs_R4,0.04439426559183951,526,0.0031356179063334977,True,False
equal_length_R3late_vs_R4,0.04439426559183951,527,0.005499521341470794,True,False
equal_length_R3late_vs_R4,0.04439426559183951,528,0.003933788126725047,True,False
equal_length_R3late_vs_R4,0.04439426559183951,529,0.003812969130201685,True,False
equal_length_R3late_vs_R4,0.04439426559183951,530,0.0035688000972370817,True,False
equal_length_R3late_vs_R4,0.04439426559183951,531,0.0040354654124479,True,False
equal_length_R3late_vs_R4,0.04439426559183951,532,0.0034019251803120557,True,False
equal_length_R3late_vs_R4,0.04439426559183951,533,0.0032504965306968236,True,False
equal_length_R3late_vs_R4,0.04439426559183951,534,0.0030691183958081385,True,False
equal_length_R3late_vs_R4,0.04439426559183951,535,0.0031505711887491474,True,False
equal_length_R3late_vs_R4,0.04439426559183951,536,0.0032009151766234467,True,False
equal_length_R3late_vs_R4,0.04439426559183951,537,0.004671229322453606,True,False
equal_length_R3late_vs_R4,0.04439426559183951,538,0.003771819735920204,True,False
equal_length_R3late_vs_R4,0.04439426559183951,539,0.0032714017276671645,True,False
equal_length_R3late_vs_R4,0.04439426559183951,540,0.003577197332193066,True,False
equal_length_R3late_vs_R4,0.04439426559183951,541,0.0032843801512887735,True,False
equal_length_R3late_vs_R4,0.04439426559183951,542,0.0038570228359511008,True,False
equal_length_R3late_vs_R4,0.04439426559183951,543,0.0031667338947733406,True,False
equal_length_R3late_vs_R4,0.04439426559183951,544,0.005023315206208261,True,False
equal_length_R3late_vs_R4,0.04439426559183951,545,0.003911412661155269,True,False
equal_length_R3late_vs_R4,0.04439426559183951,546,0.007410687455103995,True,False
equal_length_R3late_vs_R4,0.04439426559183951,547,0.0028346092468664037,True,False
equal_length_R3late_vs_R4,0.04439426559183951,548,0.0026551994021491413,True,False
equal_length_R3late_vs_R4,0.04439426559183951,549,0.003924651059879585,True,False
equal_length_R3late_vs_R4,0.04439426559183951,550,0.0043690937865541145,True,False
equal_length_R3late_vs_R4,0.04439426559183951,551,0.0052525968407799795,True,False
equal_length_R3late_vs_R4,0.04439426559183951,552,0.003599729771935992,True,False
equal_length_R3late_vs_R4,0.04439426559183951,553,0.005763969543727726,True,False
equal_length_R3late_vs_R4,0.04439426559183951,554,0.004185605886187656,True,False
equal_length_R3late_vs_R4,0.04439426559183951,555,0.0037211934827332347,True,False
equal_length_R3late_vs_R4,0.04439426559183951,556,0.003324365341761981,True,False
equal_length_R3late_vs_R4,0.04439426559183951,557,0.0033040701680183953,True,False
equal_length_R3late_vs_R4,0.04439426559183951,558,0.0031472204039401006,True,False
equal_length_R3late_vs_R4,0.04439426559183951,559,0.0034274166037131597,True,False
equal_length_R3late_vs_R4,0.04439426559183951,560,0.0042834099727298985,True,False
equal_length_R3late_vs_R4,0.04439426559183951,561,0.003159952084537435,True,False
equal_length_R3late_vs_R4,0.04439426559183951,562,0.004183122580960704,True,False
equal_length_R3late_vs_R4,0.04439426559183951,563,0.004274567987945978,True,False
equal_length_R3late_vs_R4,0.04439426559183951,564,0.0034794864228176337,True,False
equal_length_R3late_vs_R4,0.04439426559183951,565,0.003915273683984179,True,False
equal_length_R3late_vs_R4,0.04439426559183951,566,0.003180132900276301,True,False
equal_length_R3late_vs_R4,0.04439426559183951,567,0.0035930414335646884,True,False
equal_length_R3late_vs_R4,0.04439426559183951,568,0.0034416736056219377,True,False
equal_length_R3late_vs_R4,0.04439426559183951,569,0.0043738360732506745,True,False
equal_length_R3late_vs_R4,0.04439426559183951,570,0.003025770677691819,True,False
equal_length_R3late_vs_R4,0.04439426559183951,571,0.004178849425686134,True,False
equal_length_R3late_vs_R4,0.04439426559183951,572,0.004007387984536453,True,False
equal_length_R3late_vs_R4,0.04439426559183951,573,0.004001644528146149,True,False
equal_length_R3late_vs_R4,0.04439426559183951,574,0.0030387238081452258,True,False
equal_length_R3late_vs_R4,0.04439426559183951,575,0.0036385807069085315,True,False
equal_length_R3late_vs_R4,0.04439426559183951,576,0.0026857055612971793,True,False
equal_length_R3late_vs_R4,0.04439426559183951,577,0.003954032992432847,True,False
equal_length_R3late_vs_R4,0.04439426559183951,578,0.004569722896123351,True,False
equal_length_R3late_vs_R4,0.04439426559183951,579,0.0037469739093050044,True,False
equal_length_R3late_vs_R4,0.04439426559183951,580,0.004252698376927615,True,False
equal_length_R3late_vs_R4,0.04439426559183951,581,0.005588135408128893,True,False
equal_length_R3late_vs_R4,0.04439426559183951,582,0.006143504221918018,True,False
equal_length_R3late_vs_R4,0.04439426559183951,583,0.0031844432695452007,True,False
equal_length_R3late_vs_R4,0.04439426559183951,584,0.004814395711123534,True,False
equal_length_R3late_vs_R4,0.04439426559183951,585,0.0042389920658697355,True,False
equal_length_R3late_vs_R4,0.04439426559183951,586,0.00417362059698999,True,False
equal_length_R3late_vs_R4,0.04439426559183951,587,0.003298671457434546,True,False
equal_length_R3late_vs_R4,0.04439426559183951,588,0.003221232355139446,True,False
equal_length_R3late_vs_R4,0.04439426559183951,589,0.003934829595937545,True,False
equal_length_R3late_vs_R4,0.04439426559183951,590,0.0032575619943751833,True,False
equal_length_R3late_vs_R4,0.04439426559183951,591,0.004706946620545462,True,False
equal_length_R3late_vs_R4,0.04439426559183951,592,0.005201776971949692,True,False
equal_length_R3late_vs_R4,0.04439426559183951,593,0.005308688340556071,True,False
equal_length_R3late_vs_R4,0.04439426559183951,594,0.00428317957663508,True,False
equal_length_R3late_vs_R4,0.04439426559183951,595,0.003884014980418065,True,False
equal_length_R3late_vs_R4,0.04439426559183951,596,0.0040643447785675,True,False
equal_length_R3late_vs_R4,0.04439426559183951,597,0.003521435400233229,True,False
equal_length_R3late_vs_R4,0.04439426559183951,598,0.004332014334420216,True,False
equal_length_R3late_vs_R4,0.04439426559183951,599,0.0034704976440228462,True,False
equal_length_R3late_vs_R4,0.04439426559183951,600,0.004262959316329766,True,False
equal_length_R3late_vs_R4,0.04439426559183951,601,0.0027015351297504904,True,False
equal_length_R3late_vs_R4,0.04439426559183951,602,0.004031096950823478,True,False
equal_length_R3late_vs_R4,0.04439426559183951,603,0.005546521259314358,True,False
equal_length_R3late_vs_R4,0.04439426559183951,604,0.004087523104448937,True,False
equal_length_R3late_vs_R4,0.04439426559183951,605,0.003158014137143527,True,False
equal_length_R3late_vs_R4,0.04439426559183951,606,0.0032233435599757464,True,False
equal_length_R3late_vs_R4,0.04439426559183951,607,0.003839486631827433,True,False
equal_length_R3late_vs_R4,0.04439426559183951,608,0.003580127576470645,True,False
equal_length_R3late_vs_R4,0.04439426559183951,609,0.0030810610024132896,True,False
equal_length_R3late_vs_R4,0.04439426559183951,610,0.005975090256608981,True,False
equal_length_R3late_vs_R4,0.04439426559183951,611,0.003431240223307866,True,False
equal_length_R3late_vs_R4,0.04439426559183951,612,0.003451568301886084,True,False
equal_length_R3late_vs_R4,0.04439426559183951,613,0.0029795240605116863,True,False
equal_length_R3late_vs_R4,0.04439426559183951,614,0.003708012468184762,True,False
equal_length_R3late_vs_R4,0.04439426559183951,615,0.0028671524128703317,True,False
equal_length_R3late_vs_R4,0.04439426559183951,616,0.0031251975292445563,True,False
equal_length_R3late_vs_R4,0.04439426559183951,617,0.003966727778628447,True,False
equal_length_R3late_vs_R4,0.04439426559183951,618,0.004686280199143388,True,False
equal_length_R3late_vs_R4,0.04439426559183951,619,0.002586743809615892,True,False
equal_length_R3late_vs_R4,0.04439426559183951,620,0.00284143961650312,True,False
equal_length_R3late_vs_R4,0.04439426559183951,621,0.003850463441820477,True,False
equal_length_R3late_vs_R4,0.04439426559183951,622,0.0028767392134962677,True,False
equal_length_R3late_vs_R4,0.04439426559183951,623,0.004787669089119748,True,False
equal_length_R3late_vs_R4,0.04439426559183951,624,0.004436136529156948,True,False
equal_length_R3late_vs_R4,0.04439426559183951,625,0.0029294841423890246,True,False
equal_length_R3late_vs_R4,0.04439426559183951,626,0.004156743960576809,True,False
equal_length_R3late_vs_R4,0.04439426559183951,627,0.004461451117844179,True,False
equal_length_R3late_vs_R4,0.04439426559183951,628,0.003539969288936498,True,False
equal_length_R3late_vs_R4,0.04439426559183951,629,0.0031326657643759677,True,False
equal_length_R3late_vs_R4,0.04439426559183951,630,0.004279131656371102,True,False
equal_length_R3late_vs_R4,0.04439426559183951,631,0.0030947288337438428,True,False
equal_length_R3late_vs_R4,0.04439426559183951,632,0.003963558017007157,True,False
equal_length_R3late_vs_R4,0.04439426559183951,633,0.003847211503917241,True,False
equal_length_R3late_vs_R4,0.04439426559183951,634,0.0030044872586013228,True,False
equal_length_R3late_vs_R4,0.04439426559183951,635,0.003531081594736093,True,False
equal_length_R3late_vs_R4,0.04439426559183951,636,0.0035929929654002295,True,False
equal_length_R3late_vs_R4,0.04439426559183951,637,0.004520491863827894,True,False
equal_length_R3late_vs_R4,0.04439426559183951,638,0.0025937475694684524,True,False
equal_length_R3late_vs_R4,0.04439426559183951,639,0.004982915621398416,True,False
equal_length_R3late_vs_R4,0.04439426559183951,640,0.0032153110203412753,True,False
equal_length_R3late_vs_R4,0.04439426559183951,641,0.004690389516672369,True,False
equal_length_R3late_vs_R4,0.04439426559183951,642,0.003888523319135534,True,False
equal_length_R3late_vs_R4,0.04439426559183951,643,0.0029642706244708567,True,False
equal_length_R3late_vs_R4,0.04439426559183951,644,0.003567879093211263,True,False
equal_length_R3late_vs_R4,0.04439426559183951,645,0.003687953822777121,True,False
equal_length_R3late_vs_R4,0.04439426559183951,646,0.003530673066870946,True,False
equal_length_R3late_vs_R4,0.04439426559183951,647,0.004349189373748528,True,False
equal_length_R3late_vs_R4,0.04439426559183951,648,0.005170082528235625,True,False
equal_length_R3late_vs_R4,0.04439426559183951,649,0.002763423648471459,True,False
equal_length_R3late_vs_R4,0.04439426559183951,650,0.004326384533424403,True,False
equal_length_R3late_vs_R4,0.04439426559183951,651,0.0029040905577380725,True,False
equal_length_R3late_vs_R4,0.04439426559183951,652,0.004445220545913669,True,False
equal_length_R3late_vs_R4,0.04439426559183951,653,0.005038470521051833,True,False
equal_length_R3late_vs_R4,0.04439426559183951,654,0.004975209064467249,True,False
equal_length_R3late_vs_R4,0.04439426559183951,655,0.002704142340666768,True,False
equal_length_R3late_vs_R4,0.04439426559183951,656,0.003598061635589526,True,False
equal_length_R3late_vs_R4,0.04439426559183951,657,0.002698654806292434,True,False
equal_length_R3late_vs_R4,0.04439426559183951,658,0.0046054385884510655,True,False
equal_length_R3late_vs_R4,0.04439426559183951,659,0.0033048049526350075,True,False
equal_length_R3late_vs_R4,0.04439426559183951,660,0.0037844566724398354,True,False
equal_length_R3late_vs_R4,0.04439426559183951,661,0.00501318321069709,True,False
equal_length_R3late_vs_R4,0.04439426559183951,662,0.004108355940160534,True,False
equal_length_R3late_vs_R4,0.04439426559183951,663,0.00386154811985105,True,False
equal_length_R3late_vs_R4,0.04439426559183951,664,0.0033068526132143004,True,False
equal_length_R3late_vs_R4,0.04439426559183951,665,0.004809609765187718,True,False
equal_length_R3late_vs_R4,0.04439426559183951,666,0.004275472003688794,True,False
equal_length_R3late_vs_R4,0.04439426559183951,667,0.0039218215550186385,True,False
equal_length_R3late_vs_R4,0.04439426559183951,668,0.003653396866453325,True,False
equal_length_R3late_vs_R4,0.04439426559183951,669,0.0036908754818011182,True,False
equal_length_R3late_vs_R4,0.04439426559183951,670,0.004004275398617917,True,False
equal_length_R3late_vs_R4,0.04439426559183951,671,0.005291170019419979,True,False
equal_length_R3late_vs_R4,0.04439426559183951,672,0.003712161712932434,True,False
equal_length_R3late_vs_R4,0.04439426559183951,673,0.0043863139225764885,True,False
equal_length_R3late_vs_R4,0.04439426559183951,674,0.002853256034895837,True,False
equal_length_R3late_vs_R4,0.04439426559183951,675,0.002969581605440575,True,False
equal_length_R3late_vs_R4,0.04439426559183951,676,0.0034939910629629783,True,False
equal_length_R3late_vs_R4,0.04439426559183951,677,0.0038346002214114743,True,False
equal_length_R3late_vs_R4,0.04439426559183951,678,0.003351484331320784,True,False
equal_length_R3late_vs_R4,0.04439426559183951,679,0.003897238908115542,True,False
equal_length_R3late_vs_R4,0.04439426559183951,680,0.0033604031855718236,True,False
equal_length_R3late_vs_R4,0.04439426559183951,681,0.004422928995712149,True,False
equal_length_R3late_vs_R4,0.04439426559183951,682,0.003122876017219966,True,False
equal_length_R3late_vs_R4,0.04439426559183951,683,0.002992072272271482,True,False
equal_length_R3late_vs_R4,0.04439426559183951,684,0.0029832339222442333,True,False
equal_length_R3late_vs_R4,0.04439426559183951,685,0.003256358014453327,True,False
equal_length_R3late_vs_R4,0.04439426559183951,686,0.0027561075616884777,True,False
equal_length_R3late_vs_R4,0.04439426559183951,687,0.004218590823418171,True,False
equal_length_R3late_vs_R4,0.04439426559183951,688,0.005060571454578487,True,False
equal_length_R3late_vs_R4,0.04439426559183951,689,0.003216907129553831,True,False
equal_length_R3late_vs_R4,0.04439426559183951,690,0.00402334087885764,True,False
equal_length_R3late_vs_R4,0.04439426559183951,691,0.004440767005447002,True,False
equal_length_R3late_vs_R4,0.04439426559183951,692,0.002978751507111716,True,False
equal_length_R3late_vs_R4,0.04439426559183951,693,0.0031422259089921548,True,False
equal_length_R3late_vs_R4,0.04439426559183951,694,0.003291288840813864,True,False
equal_length_R3late_vs_R4,0.04439426559183951,695,0.003740154779420093,True,False
equal_length_R3late_vs_R4,0.04439426559183951,696,0.003897179312343921,True,False
equal_length_R3late_vs_R4,0.04439426559183951,697,0.002888135110821634,True,False
equal_length_R3late_vs_R4,0.04439426559183951,698,0.0033473167040676166,True,False
equal_length_R3late_vs_R4,0.04439426559183951,699,0.0032274768421465478,True,False
equal_length_R3late_vs_R4,0.04439426559183951,700,0.0030721152704986897,True,False
equal_length_R3late_vs_R4,0.04439426559183951,701,0.003854885781991791,True,False
equal_length_R3late_vs_R4,0.04439426559183951,702,0.0033392336800475045,True,False
equal_length_R3late_vs_R4,0.04439426559183951,703,0.0034026644243570557,True,False
equal_length_R3late_vs_R4,0.04439426559183951,704,0.0032201578458484073,True,False
equal_length_R3late_vs_R4,0.04439426559183951,705,0.003783479647383695,True,False
equal_length_R3late_vs_R4,0.04439426559183951,706,0.003357644144541126,True,False
