signal_type,factor_order,factor_name,neutralization,window,target_name,regime_type,regime_value,month_count,sufficient_regime_months,first_date,last_date,mean_q5_minus_q1,median_q5_minus_q1,std_q5_minus_q1,positive_share,negative_share,naive_se,naive_t_stat,calendar_hac_lag,calendar_hac_se,calendar_hac_t_stat,mean_portfolio_spearman,full_sample_q5_minus_q1,same_sign_as_full_sample,abs_retention_vs_full,mean_q5_minus_q1_bps
ALPHA_SPREAD,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.007458609699916079,0.0043368051626612,0.02604301188926095,0.6585365853658537,0.34146341463414637,0.004067235137655577,1.8338280053843525,3,0.0030505306495829604,2.4450204101164332,0.15365853658536588,0.002860979361970756,True,2.607012759007913,74.58609699916079
ALPHA_SPREAD,2,delta_degree_percentile,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.014810340434783286,-0.01588890029084855,0.03072405005054723,0.3064516129032258,0.6935483870967742,0.0039019582583797075,-3.7956173423888178,3,0.0032312146028203657,-4.583521138415282,-0.3032258064516129,-0.011493570029100997,True,1.2885761688739386,-148.10340434783285
ALPHA_SPREAD,2,delta_degree_percentile,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.011889156413566145,-0.0155729592681481,0.02626349895783797,0.34146341463414637,0.6585365853658537,0.004101669432603041,-2.898613993380967,3,0.0029271695373552136,-4.061656238848522,-0.2463414634146341,-0.011493570029100997,True,1.0344180601382815,-118.89156413566144
ALPHA_SPREAD,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.00815565973819312,-0.00893055065708695,0.01602110822264843,0.2903225806451613,0.7096774193548387,0.0020346827789601467,-4.008320030290513,3,0.0017674678579160494,-4.614318558420141,-0.2129032258064516,-0.007049387596580681,True,1.1569316662555253,-81.5565973819312
ALPHA_SPREAD,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.006786859342385467,-0.0089837735742169,0.015739689096354665,0.2926829268292683,0.7073170731707317,0.002458126457134783,-2.760988688228961,3,0.0020341666716739504,-3.336432278088818,-0.20975609756097555,-0.007049387596580681,True,0.9627587147679958,-67.86859342385468
ALPHA_SPREAD,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0035684742157092975,0.00503294402280105,0.022201236512926277,0.5645161290322581,0.43548387096774194,0.0028195598567029036,1.2656139245371967,3,0.002523212664153162,1.4142582059792193,0.02741935483870967,0.0020926856413408116,True,1.7052127396558847,35.68474215709298
ALPHA_SPREAD,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.005957728613542633,0.0064625172017868,0.02322601757971995,0.5853658536585366,0.4146341463414634,0.003627294539115762,1.6424716959971408,3,0.0028457794309072414,2.093531406136875,0.07804878048780486,0.0020926856413408116,True,2.8469295606794707,59.577286135426334
ALPHA_SPREAD,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.0007903384421137117,-0.0022824408813910003,0.01611659156553369,0.45161290322580644,0.5483870967741935,0.0020468091756329775,-0.3861319616516273,3,0.0017838963906244858,-0.44304055228063954,0.003225806451612899,-0.0009409394397754052,True,,-7.903384421137116
ALPHA_SPREAD,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.0014228448863813578,-0.0041738035153319,0.016416138800853537,0.3902439024390244,0.6097560975609756,0.0025637701522148075,-0.5549814538374981,3,0.0018532954414233172,-0.7677377576068625,-0.04146341463414634,-0.0009409394397754052,True,,-14.228448863813577
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0012428773692216032,0.0042892848806286,0.018147572470993682,0.6129032258064516,0.3870967741935484,0.0023047440085613587,0.5392691616095873,3,0.002497029454203014,0.4977423742958198,0.14516129032258063,0.0009924005951173478,True,,12.428773692216032
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.002016109712804737,0.0037479231188496,0.015636929468055102,0.6097560975609756,0.3902439024390244,0.002442078099412965,0.8255713497817192,3,0.0020885896968672693,0.965297164794384,0.11707317073170727,0.0009924005951173478,True,,20.16109712804737
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0012518020822386853,0.0022563498012787503,0.012031793910511283,0.5967741935483871,0.4032258064516129,0.0015280393546750516,0.819221100823604,3,0.00161228675112266,0.776414047542744,0.043548387096774194,0.0005950878489229938,True,,12.518020822386852
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.0020126798984276997,0.0017655895458196,0.011347190378952696,0.5853658536585366,0.4146341463414634,0.0017721334083472399,1.1357383642492258,3,0.0016374786218922278,1.2291335419707032,0.007317073170731711,0.0005950878489229938,True,,20.126798984277
ALPHA_SPREAD,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0015961139788828998,0.0027703275831975002,0.009559464909036966,0.6290322580645161,0.3709677419354839,0.0012140532575015592,1.314698485441731,3,0.001303004814718469,1.2249486424405582,0.10645161290322579,0.0013492882537050985,True,1.1829303149271673,15.961139788828998
ALPHA_SPREAD,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.0022271443384314486,0.0031067119500246,0.009575556448240652,0.6341463414634146,0.36585365853658536,0.001495450672698442,1.489279706172263,3,0.001424490952211363,1.5634668194796575,0.07560975609756097,0.0013492882537050985,True,1.6506067790301946,22.271443384314487
ALPHA_SPREAD,7,neighbor_jaccard_1m,RAW,120,future_excess_return,ALL_SAMPLE,ALL,121,True,2015-10-30,2026-07-31,0.0005639728283654187,0.0007909717365016,0.027733218022667105,0.5206611570247934,0.4793388429752066,0.0025212016384242824,0.2236920759411747,4,0.0019147819051450608,0.29453632648711137,0.037190082644628086,0.0005639728283654187,True,,5.639728283654187
ALPHA_SPREAD,7,neighbor_jaccard_1m,RAW,120,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,31,True,2015-10-30,2018-12-28,0.003797170872285661,0.0044387035717137,0.020280028704642343,0.6451612903225806,0.3548387096774194,0.003642400680608953,1.0424912592677291,3,0.0031313763436244643,1.2126204121126372,0.19032258064516122,0.0005639728283654187,True,,37.97170872285661
ALPHA_SPREAD,7,neighbor_jaccard_1m,RAW,120,future_excess_return,MARKET_TREND,BEAR,57,True,2015-10-30,2026-07-31,0.002079226562956914,0.0031603354269513,0.03127804454482822,0.5614035087719298,0.43859649122807015,0.004142878206534676,0.5018797220920694,3,0.0031835729827703347,0.6531110089857523,0.09122807017543859,0.0005639728283654187,True,,20.79226562956914
ALPHA_SPREAD,7,neighbor_jaccard_1m,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,59,True,2015-10-30,2026-07-31,0.0008031884231553834,0.0028740513344336,0.03395272449676509,0.5254237288135594,0.4745762711864407,0.004420268227065789,0.18170581102689023,3,0.004024721472370394,0.19956372848885334,0.07966101694915254,0.0005639728283654187,True,,8.031884231553834
ALPHA_SPREAD,7,neighbor_jaccard_1m,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,38,True,2015-10-30,2026-07-31,0.002006869885181598,0.0026910939568175,0.036071193833564115,0.5263157894736842,0.47368421052631576,0.00585152032556397,0.3429655497245796,3,0.004442041941688655,0.45178994514821724,0.09473684210526315,0.0005639728283654187,True,,20.068698851815977
ALPHA_SPREAD,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0044382685783653005,0.0033702119603959,0.021995066911246697,0.5967741935483871,0.4032258064516129,0.0027933762911060184,1.5888545315203482,3,0.002166481277324369,2.0486069391961776,0.15322580645161293,0.002097343124459868,True,2.1161385214487947,44.382685783653
ALPHA_SPREAD,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.005042202778828991,0.0028353919652897,0.02429906707994638,0.5853658536585366,0.4146341463414634,0.0037948767162588122,1.3286868469866546,3,0.0024458180483438465,2.0615608680470947,0.1439024390243902,0.002097343124459868,True,2.404090546761402,50.42202778828991
ALPHA_SPREAD,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.005777606171278099,0.0053221014298961995,0.02039576633267518,0.6935483870967742,0.3064516129032258,0.0025902649145159574,2.230507829102785,3,0.002091424379299628,2.762522149241127,0.1854838709677419,0.0030144308909792967,True,1.9166490724891458,57.77606171278099
ALPHA_SPREAD,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.006424965469748703,0.0052813686555417,0.020963374735727056,0.7073170731707317,0.2926829268292683,0.0032739290943590575,1.9624632313567343,3,0.0023103871002867716,2.780904320731023,0.16341463414634141,0.0030144308909792967,True,2.1314024776535607,64.24965469748703
ALPHA_SPREAD,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0007211835461532436,0.00392278720858515,0.02436807432841719,0.5806451612903226,0.41935483870967744,0.0030947485344590647,0.23303461916956697,3,0.002598136610805012,0.27757722328919054,0.07258064516129033,0.002113223935942797,True,0.34127170996267076,7.211835461532436
ALPHA_SPREAD,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.004252307808737925,0.0054203016324618,0.025434049894411857,0.6341463414634146,0.36585365853658536,0.003972131252072804,1.0705355736970965,3,0.00272148345199679,1.5624962942978573,0.12195121951219512,0.002113223935942797,True,2.0122371966418195,42.52307808737925
ALPHA_SPREAD,1,residual_degree_percentile,RAW,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.0011502046881921163,-9.660035776127742e-05,0.024724671867297838,0.4852941176470588,0.5147058823529411,0.0029983068725766594,-0.3836180674874227,3,0.002964296598812287,-0.38801943390312965,-0.0985294117647059,-0.0023083659135469522,True,0.49827658667197744,-11.502046881921164
ALPHA_SPREAD,1,residual_degree_percentile,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-5.7360187313751396e-05,0.0008386363099903726,0.027908471733198097,0.5,0.5,0.004028240916958246,-0.014239512605185613,3,0.003927225264294185,-0.014605779769055437,-0.060416666666666674,-0.0023083659135469522,True,0.024848827899045602,-0.573601873137514
ALPHA_SPREAD,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.00010987270240600849,-0.0017502300587119999,0.016917509573708148,0.4411764705882353,0.5588235294117647,0.002051549379258726,0.05355596288192104,3,0.0022984503862305003,0.04780294717877364,-0.06764705882352944,0.0021115926784112168,True,0.0520330949852875,1.0987270240600848
ALPHA_SPREAD,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0013558324821757418,-0.00055686583284045,0.018076955666259772,0.4791666666666667,0.5208333333333334,0.0026091838050110025,0.5196385473387624,3,0.002783035407573411,0.48717758979499354,-0.031250000000000014,0.0021115926784112168,True,0.642089971251408,13.558324821757418
ALPHA_SPREAD,2,delta_degree_percentile,RAW,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.008599316859786675,-0.00895890437286355,0.0245568426900982,0.3088235294117647,0.6911764705882353,0.0029779545953809356,-2.8876588223087607,3,0.0030185635272314084,-2.848810959984622,-0.28970588235294115,-0.012462632493069937,True,0.6900080592578233,-85.99316859786676
ALPHA_SPREAD,2,delta_degree_percentile,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.010336246569030448,-0.010060784063690001,0.023948723287986726,0.2708333333333333,0.7291666666666666,0.0034567004592667492,-2.9902060334215417,3,0.0033123719760727193,-3.120496925977956,-0.32291666666666663,-0.012462632493069937,True,0.8293790717794252,-103.36246569030448
ALPHA_SPREAD,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.006676712683608595,-0.0068560901297574,0.012515701168744597,0.29411764705882354,0.7058823529411765,0.0015177517028647169,-4.399081003174942,3,0.001437510988376968,-4.6446341889511285,-0.32352941176470584,-0.007880755617425605,True,0.8472173237862268,-66.76712683608595
ALPHA_SPREAD,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.007459946460321457,-0.007213129087037451,0.01345340952373767,0.25,0.75,0.0019418324025120548,-3.8417045933886387,3,0.001853757732475592,-4.024229450069026,-0.3541666666666667,-0.007880755617425605,True,0.9466029429749512,-74.59946460321457
ALPHA_SPREAD,3,cross_industry_degree_percentile,RAW,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.00031059560255505456,-0.0028461821986626498,0.024586087514143103,0.4852941176470588,0.5147058823529411,0.0029815010512203397,-0.10417423882105512,3,0.0032936584948563856,-0.09430109497997531,-0.03235294117647059,-0.0014100165243722059,True,0.22027798765928916,-3.1059560255505456
ALPHA_SPREAD,3,cross_industry_degree_percentile,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0010229895763217624,0.000687884108457,0.028045249884941684,0.5208333333333334,0.4791666666666667,0.004047983142640351,0.25271586868677126,3,0.004286811326587308,0.23863648254754313,0.014583333333333337,-0.0014100165243722059,False,0.725516019592208,10.229895763217625
ALPHA_SPREAD,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.00022229039100737206,-0.00284648150708115,0.015626051628308414,0.4117647058823529,0.5882352941176471,0.0018949370992608948,-0.11730753020460398,3,0.0022386788426220607,-0.0992953463333819,-0.07352941176470588,0.0017198793172880226,False,0.12924766800375787,-2.2229039100737205
ALPHA_SPREAD,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.00153473813052799,-0.00087558373349085,0.01635337540696642,0.4791666666666667,0.5208333333333334,0.002360406423342767,0.6502007939609487,3,0.0026187055407976235,0.5860674698311169,-0.012500000000000011,0.0017198793172880226,True,0.8923522221012746,15.3473813052799
ALPHA_SPREAD,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.001315215350333145,-0.0008191543345352,0.011636812850294309,0.47058823529411764,0.5294117647058824,0.0014111708390384808,-0.9320029254780263,3,0.001226468802841133,-1.072359400652042,-0.024999999999999974,-0.0006018546735576226,True,,-13.152153503331451
ALPHA_SPREAD,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.0005784529287539666,0.0006061096646507,0.011433854694367586,0.5208333333333334,0.4791666666666667,0.0016503347714170481,-0.350506417711409,3,0.0014980606641374304,-0.38613451551178296,0.03125000000000002,-0.0006018546735576226,True,,-5.784529287539666
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,RAW,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.0012242921333526164,0.00010530105489395001,0.013072382751094298,0.5,0.5,0.0015852592606254168,0.7722977330973663,3,0.0015913460798318198,0.76934373287425,0.01617647058823529,0.002132714298083756,True,0.5740535122086643,12.242921333526164
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0006095371849230482,0.0006813492211840001,0.013984395355124694,0.5208333333333334,0.4791666666666667,0.002018473605683849,0.301979269486925,3,0.001827766134181061,0.3334875143619805,0.008333333333333323,0.002132714298083756,True,0.28580348782334203,6.095371849230482
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.000389610626399378,0.00075862962566025,0.00945910045680563,0.5441176470588235,0.45588235294117646,0.0011470844207864081,0.3396529665465007,3,0.00113645426027738,0.34283001086579923,-0.007352941176470567,0.0016813565716216165,True,0.23172397394778108,3.89610626399378
ALPHA_SPREAD,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.00030617739944088334,0.0011887593739992,0.010083800036442703,0.5208333333333334,0.4791666666666667,0.0014554711663736382,0.21036308139565277,3,0.0014261017511827553,0.21469533936617868,-0.041666666666666644,0.0016813565716216165,True,0.1821014082370313,3.0617739944088336
ALPHA_SPREAD,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.0014639160556002956,0.0012656355624799998,0.011759404002504335,0.5294117647058824,0.47058823529411764,0.0014260371999010723,1.026562319483567,3,0.0015049353007100719,0.9727435158904026,0.005882352941176461,0.0019739158416049313,True,0.7416304306114843,14.639160556002956
ALPHA_SPREAD,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0012038764467369983,0.0022406834971539,0.012484643955531852,0.5625,0.4375,0.0018020031371157373,0.6680767763056769,3,0.0018322357543876734,0.6570532442967906,-0.012500000000000011,0.0019739158416049313,True,0.6098924895187845,12.038764467369983
ALPHA_SPREAD,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.0005647746937152778,0.0008103388737791,0.008995564159325491,0.5294117647058824,0.47058823529411764,0.0010908723879682217,0.5177275545191729,3,0.00104285470707349,0.5415660397220398,-0.030882352941176486,0.0021402266003796903,True,0.26388546596658646,5.647746937152778
ALPHA_SPREAD,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0007162074874414584,0.0005662512142693,0.009979171879974491,0.5208333333333334,0.4791666666666667,0.001440369392798204,0.4972387576565223,3,0.0014023917704068568,0.510704285745826,-0.06874999999999999,0.0021402266003796903,True,0.334640961529213,7.162074874414584
ALPHA_SPREAD,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.00014846824691066307,-0.00129467150851875,0.011971329039597205,0.4411764705882353,0.5588235294117647,0.001451736885567156,-0.10226939081503077,3,0.0016492662323649334,-0.09002078863748389,-0.05588235294117645,0.0024030154932916993,False,0.06178414052057911,-1.4846824691066307
ALPHA_SPREAD,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,1.8530219074089128e-05,-0.00110068022828845,0.012263721539409389,0.4583333333333333,0.5416666666666666,0.0017701157330111557,0.010468365841010433,3,0.0018947814330799741,0.00977960769014302,-0.05208333333333331,0.0024030154932916993,True,0.007711235789289922,0.18530219074089127
ALPHA_SPREAD,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.00010751474153260371,0.0014195895864682001,0.011384393905826172,0.5441176470588235,0.45588235294117646,0.0013805605458046854,0.07787759968899934,3,0.0014625000005733016,0.07351435315586859,0.05294117647058822,0.003162896032221478,True,0.0339924994174058,1.0751474153260372
ALPHA_SPREAD,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-8.548405319570272e-05,0.0001366234709806295,0.012081882072507924,0.5,0.5,0.001743869466719941,-0.04901975453271191,3,0.0017827431505058437,-0.047950852130014966,0.027083333333333324,0.003162896032221478,False,0.027027146110668237,-0.8548405319570272
ALPHA_SPREAD,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.0021890680976262593,0.0013363932246608,0.014977222887432591,0.5441176470588235,0.45588235294117646,0.0018162550571559676,1.205264695066601,3,0.002089293409531696,1.0477552303756739,0.04411764705882351,0.0012037130769163209,True,1.8185962581998583,21.890680976262594
ALPHA_SPREAD,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0022790804896156537,0.00101237965507955,0.01579057474846723,0.5416666666666666,0.4583333333333333,0.002279173145421616,0.999959346745486,3,0.0024340409573744997,0.9363361297231434,0.029166666666666657,0.0012037130769163209,True,1.8933752015507013,22.790804896156537
ALPHA_SPREAD,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.0015573178450652573,6.535225261900001e-05,0.01570832736500126,0.5,0.5,0.0019049144978729568,0.8175263754904334,3,0.002029741402983975,0.7672493859443397,0.013235294117647043,0.002860979361970756,True,0.5443303316919124,15.573178450652573
ALPHA_SPREAD,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0034749986263040624,0.00137389191497365,0.0161230769331939,0.5416666666666666,0.4583333333333333,0.0023271657018861364,1.4932321422095653,3,0.0023530487265345677,1.4768069131410793,0.07708333333333332,0.002860979361970756,True,1.2146185577201598,34.749986263040626
ALPHA_SPREAD,2,delta_degree_percentile,RAW,120,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.0069436538171273295,-0.00728043737523455,0.02637204689004929,0.35294117647058826,0.6470588235294118,0.003198080437982793,-2.1711942372240887,3,0.003162780640760648,-2.195426937815511,-0.17794117647058824,-0.011493570029100997,True,0.6041337721479431,-69.4365381712733
ALPHA_SPREAD,2,delta_degree_percentile,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.008456126020814218,-0.00849592236732085,0.025064714702333596,0.3125,0.6875,0.0036177799451383684,-2.337379870817654,3,0.0033528696901840814,-2.522056268864405,-0.26458333333333334,-0.011493570029100997,True,0.735726671469686,-84.56126020814217
ALPHA_SPREAD,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.005595411475859657,-0.00327217377237435,0.014380674571263909,0.3382352941176471,0.6617647058823529,0.0017439129477927959,-3.2085382948395194,3,0.001814132452629235,-3.084345615310606,-0.23529411764705882,-0.007049387596580681,True,0.7937443358304942,-55.95411475859657
ALPHA_SPREAD,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.0071385248729638785,-0.00530190582619545,0.014533165764818425,0.2916666666666667,0.7083333333333334,0.002097681791623843,-3.4030542198861595,3,0.0020129721615384194,-3.546261100555033,-0.29791666666666666,-0.007049387596580681,True,1.0126446836923015,-71.38524872963879
ALPHA_SPREAD,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,0.0010540087149021236,-0.0006950087293646,0.014809050850274421,0.4852941176470588,0.5147058823529411,0.0017958612020830724,0.586909897980728,3,0.0020977571255842336,0.5024455415011774,0.016176470588235303,0.0020926856413408116,True,0.5036631847996081,10.540087149021236
ALPHA_SPREAD,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,0.0034199602820104724,0.00171897484443535,0.014736409534953619,0.5625,0.4375,0.00212701750297351,1.6078665442242317,3,0.002213751554349263,1.544870866512289,0.10625,0.0020926856413408116,True,1.634244634955902,34.19960282010472
ALPHA_SPREAD,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.0016150693079616247,0.00022694030008985186,0.011525934034320685,0.5147058823529411,0.4852941176470588,0.0013977248075707552,-1.155498778596206,3,0.0012868474434265039,-1.2550588775784957,0.014705882352941166,-0.0009409394397754052,True,,-16.150693079616246
ALPHA_SPREAD,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.0005189155416440667,0.0012849712001315001,0.011756198305724958,0.5625,0.4375,0.0016968610641142317,-0.3058090922222573,3,0.0014809473331428237,-0.35039432532880094,0.08541666666666663,-0.0009409394397754052,True,,-5.189155416440667
