signal_type,factor_order,factor_name,neutralization,window,target_name,regime_type,regime_value,month_count,sufficient_regime_months,first_date,last_date,mean_alpha_ic,median_alpha_ic,std_alpha_ic,positive_share,negative_share,naive_se,naive_t_stat,calendar_hac_lag,calendar_hac_se,calendar_hac_t_stat,mean_pair_n,full_sample_alpha_ic,same_sign_as_full_sample,abs_retention_vs_full
ALPHA_IC,2,delta_degree_percentile,RAW,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.006079045970014352,0.0020475095939906,0.1001624034976646,0.55,0.45,0.022396994301054074,-0.2714224010731767,2,0.023409118472404,-0.2596870948891423,3310.8,-0.038938242958748606,True,0.15612019208094538
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,-0.03233989826791829,-0.034782217115566,0.050077553596939786,0.28346456692913385,0.7165354330708661,0.004443664315987884,-7.277754566554992,4,0.00447410367636316,-7.2282406951745575,3758.251968503937,-0.03233989826791829,True,1.0
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,-0.02374662326525935,-0.018484153912681302,0.04711066405755374,0.3888888888888889,0.6111111111111112,0.007851777342925624,-3.0243627943238645,3,0.007974223386203893,-2.977923004557798,2253.25,-0.03233989826791829,True,0.7342825592254998
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,-0.026714103168158334,-0.028739591775658102,0.05196050613467359,0.35,0.65,0.006708072497336637,-3.9823814037139376,3,0.005814581493441136,-4.594329479824458,3625.2,-0.03233989826791829,True,0.8260416574859533
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,-0.02610801008415958,-0.02181688616437635,0.046889373259810525,0.2878787878787879,0.7121212121212122,0.005771682865636532,-4.523465805718736,3,0.0068195644583401785,-3.8283984620498823,3547.560606060606,-0.03233989826791829,True,0.8073003157854444
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.00816067925259161,-0.00354854631120705,0.03892067357985356,0.45,0.55,0.008702927185463264,-0.9376936148819692,2,0.008574255157331357,-0.9517653840303408,3310.8,-0.03233989826791829,True,0.2523409067333751
ALPHA_IC,3,cross_industry_degree_percentile,RAW,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,0.0038334242211345844,0.0096465866310963,0.10091046568298864,0.5433070866141733,0.4566929133858268,0.008954355859201134,0.4281072007201403,4,0.007774370299974263,0.49308485101967353,3758.251968503937,0.0038334242211345844,True,
ALPHA_IC,3,cross_industry_degree_percentile,RAW,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,0.015140091329781216,0.032126752732149294,0.10631366943970573,0.5833333333333334,0.4166666666666667,0.01771894490661762,0.8544578364892786,3,0.01710656165577156,0.8850458458244951,2253.25,0.0038334242211345844,True,
ALPHA_IC,3,cross_industry_degree_percentile,RAW,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,0.00032108610052772275,0.009516896183310551,0.09974332260414087,0.5166666666666667,0.48333333333333334,0.012876807578041046,0.024935225488285948,3,0.012796632178435982,0.025091453442632767,3625.2,0.0038334242211345844,True,
ALPHA_IC,3,cross_industry_degree_percentile,RAW,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,0.013386579056365429,0.021904904191977402,0.08733700030259138,0.5909090909090909,0.4090909090909091,0.010750441584908406,1.2452120176307606,3,0.010090472348421736,1.32665534319206,3547.560606060606,0.0038334242211345844,True,
ALPHA_IC,3,cross_industry_degree_percentile,RAW,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.004792817646668774,-0.0034101848607969495,0.06954385904236654,0.5,0.5,0.0155504796236395,-0.30821027792498673,2,0.01826247035965781,-0.26244081727607954,3310.8,0.0038334242211345844,False,
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,0.013558925727669242,0.0131865468125631,0.05796321428906163,0.5984251968503937,0.4015748031496063,0.005143403550607994,2.636177697172228,4,0.005497069729971703,2.46657335520811,3758.251968503937,0.013558925727669242,True,1.0
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,0.010564376955002603,0.012635468782249,0.05682546870157478,0.5833333333333334,0.4166666666666667,0.009470911450262463,1.1154551502759364,3,0.010837657009146733,0.9747842126842096,2253.25,0.013558925727669242,True,0.7791455729744309
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,0.009543982461554941,0.00814310738514605,0.0543953244294471,0.5833333333333334,0.4166666666666667,0.007022406187559936,1.3590758219685344,3,0.0068584240429251505,1.3915707751258244,3625.2,0.013558925727669242,True,0.7038892795229977
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,0.016942926842477696,0.0212725891264088,0.05781560568067548,0.6212121212121212,0.3787878787878788,0.007116609105107524,2.3807583910036474,3,0.008337386475186104,2.0321628237941916,3547.560606060606,0.013558925727669242,True,1.2495773767609655
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.0009769888635094114,0.0013679758026427,0.051037856624858505,0.55,0.45,0.011412411683907159,0.08560757275231146,2,0.012113270684685632,0.08065442347825867,3310.8,0.013558925727669242,True,0.07205503467842612
ALPHA_IC,4,cross_industry_degree_ratio,RAW,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,0.0016210473300158716,1.6932501386339568e-05,0.06926558399298292,0.5039370078740157,0.49606299212598426,0.0061463266834681975,0.2637424617171765,4,0.006281233063088342,0.25807788275553,3456.2913385826773,0.0016210473300158716,True,
ALPHA_IC,4,cross_industry_degree_ratio,RAW,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,-0.006597219697693678,0.0003182106272869,0.07007000161244603,0.5,0.5,0.011678333602074339,-0.5649110500253102,3,0.014298402437872044,-0.46139558082514753,1999.1944444444443,0.0016210473300158716,False,
ALPHA_IC,4,cross_industry_degree_ratio,RAW,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,-0.0074167282357127514,-0.00565537115421975,0.06980563756394362,0.45,0.55,0.009011869058551484,-0.8229955614673428,3,0.008303781848571034,-0.8931747450698103,3317.5833333333335,0.0016210473300158716,False,
ALPHA_IC,4,cross_industry_degree_ratio,RAW,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,0.0007012535004097714,-0.0013504201469175,0.06972056314876943,0.48484848484848486,0.5151515151515151,0.008582008069900749,0.08171205325117825,3,0.010197692600214553,0.06876589910103953,3270.257575757576,0.0016210473300158716,True,
ALPHA_IC,4,cross_industry_degree_ratio,RAW,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.013580774020583492,-0.026661805787801147,0.06363014383721471,0.35,0.65,0.014228132703810141,-0.9545015008854048,2,0.013540993064610112,-1.0029378167305432,3060.35,0.0016210473300158716,False,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,0.0004447403411718875,0.001539526011619,0.03726079951238904,0.5354330708661418,0.4645669291338583,0.003306361299336717,0.13451050895771918,4,0.0036823027423895987,0.12077777746304398,3456.2913385826773,0.0004447403411718875,True,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,-0.0031701078866816805,0.00585091457557945,0.04414353590653839,0.5277777777777778,0.4722222222222222,0.007357255984423065,-0.4308818251524072,3,0.008705385214897514,-0.3641548085955667,1999.1944444444443,0.0004447403411718875,False,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,-0.0027643999418172816,-0.0053541823964706,0.04026350369106305,0.43333333333333335,0.5666666666666667,0.005197995975181602,-0.5318203313385025,3,0.004604455940849773,-0.6003749362203907,3317.5833333333335,0.0004447403411718875,False,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,-0.0012446173223649316,0.0017227570893157,0.034072217743359084,0.5303030303030303,0.4696969696969697,0.004194000083002545,-0.29676139669360524,3,0.005279498187777106,-0.23574538300750295,3270.257575757576,0.0004447403411718875,False,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.012344420076112904,-0.01044349878343025,0.031184899210289843,0.25,0.75,0.006973155450568759,-1.7702774824998404,2,0.0067173293452385185,-1.8376976089259442,3060.35,0.0004447403411718875,False,
ALPHA_IC,9,outside_community_degree_percentile,RAW,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,0.01251998155223518,0.0119147116492137,0.1155112901920072,0.5511811023622047,0.44881889763779526,0.01024996952629313,1.2214652463228342,4,0.008509399466855944,1.4713120004531963,3758.251968503937,0.01251998155223518,True,1.0
ALPHA_IC,9,outside_community_degree_percentile,RAW,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,0.033070975050055414,0.0365130583290284,0.12921872984623112,0.6111111111111112,0.3888888888888889,0.021536454974371854,1.5355811849911933,3,0.020789919841570685,1.5907216238481126,2253.25,0.01251998155223518,True,2.6414555734030842
ALPHA_IC,9,outside_community_degree_percentile,RAW,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,0.007649017511177871,3.754168677255247e-05,0.11968838592137948,0.5,0.5,0.015451704180264966,0.4950274365818661,3,0.013478671811691672,0.5674904484685916,3625.2,0.01251998155223518,True,0.6109447908740967
ALPHA_IC,9,outside_community_degree_percentile,RAW,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,0.022874727624599175,0.0327284753465662,0.09742427736201716,0.5909090909090909,0.4090909090909091,0.011992099558074744,1.9074831320255958,3,0.010969549237473111,2.0852933087219983,3547.560606060606,0.01251998155223518,True,1.8270576141955555
ALPHA_IC,9,outside_community_degree_percentile,RAW,252,future_excess_return,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.01157136771728815,0.0135920133002495,0.06188167898778872,0.55,0.45,0.013837164077851596,0.8362528370831286,2,0.015051054319442154,0.7688077839398181,3310.8,0.01251998155223518,True,0.9242320101679642
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,ALL_SAMPLE,ALL,127,True,2016-01-29,2026-07-31,0.02367503883229097,0.0256451142627218,0.06216543504166297,0.7007874015748031,0.2992125984251969,0.005516290344490422,4.2918405946375175,4,0.005859076353724427,4.0407459133454555,3758.251968503937,0.02367503883229097,True,1.0
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,TIME_SUBSAMPLE,P1_2015_2018,36,True,2016-01-29,2018-12-28,0.032716164714870086,0.0335027897317647,0.058667206311247944,0.6944444444444444,0.3055555555555556,0.009777867718541325,3.3459406137016883,3,0.012590654868078496,2.598448218751231,2253.25,0.02367503883229097,True,1.3818843105865448
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_TREND,BEAR,60,True,2016-01-29,2026-07-31,0.01929836672396986,0.0240100278513481,0.06467662497725112,0.6666666666666666,0.3333333333333333,0.008349716380859873,2.311260148692915,3,0.007344576707391232,2.6275669099553287,3625.2,0.02367503883229097,True,0.8151355890343184
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,252,future_excess_return,MARKET_VOL,LOW_VOL,66,True,2016-01-29,2026-02-27,0.029473595447634126,0.03519890574276595,0.055624619200029986,0.7727272727272727,0.22727272727272727,0.006846917312489309,4.304651875066754,3,0.00849567079909915,3.4692487673556514,3547.560606060606,0.02367503883229097,True,1.2449227921617751
