signal_type,factor_order,factor_name,neutralization,window,target_name,regime_type,regime_value,month_count,sufficient_regime_months,first_date,last_date,mean_risk_ic,median_risk_ic,std_risk_ic,positive_share,negative_share,naive_se,naive_t_stat,calendar_hac_lag,calendar_hac_se,calendar_hac_t_stat,mean_pair_n,full_sample_risk_ic,same_sign_as_full_sample,abs_retention_vs_full
RISK_IC,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.06094910491560312,-0.05892722650071205,0.05166125333829058,0.11764705882352941,0.8823529411764706,0.006264847184281324,-9.728745669730959,3,0.007207744632307353,-8.456057757985803,3544.779411764706,-0.05930915307059874,True,1.0276509064806956
RISK_IC,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.07372572918636115,-0.07883686286286715,0.04532177485439941,0.041666666666666664,0.9583333333333334,0.0065416347280847775,-11.270230187240392,3,0.006924143195046887,-10.647632076572314,3613.2916666666665,-0.05930915307059874,True,1.243075062943516
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_realized_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.18233617114452028,-0.17685605065023913,0.09471238606927121,0.014705882352941176,0.9852941176470589,0.011485563876996584,-15.875247667178554,3,0.016178239464834418,-11.270458169496903,3704.220588235294,-0.19047864559113117,True,0.9572525601421538
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_realized_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.19600157825525386,-0.18987428700858694,0.09154195867274822,0.020833333333333332,0.9791666666666666,0.013212943620464197,-14.834058472155043,3,0.016893819981961607,-11.601969149933806,3774.0208333333335,-0.19047864559113117,True,1.0289950227595477
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_downside_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.18320804060674145,-0.1815696077310551,0.10420358067694194,0.029411764705882353,0.9705882352941176,0.012636540285253031,-14.498275356313078,3,0.017237115666923222,-10.628694739126479,3704.220588235294,-0.18519727076764722,True,0.9892588581210707
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_downside_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.19717096919067187,-0.1976603052890215,0.10169589765047037,0.020833333333333332,0.9791666666666666,0.014678538470994925,-13.432602270334032,3,0.01851927516951749,-10.646797317165683,3774.0208333333335,-0.18519727076764722,True,1.0646537520417734
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_max_drawdown,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.15917936102500505,-0.15880059576971026,0.103477330369119,0.029411764705882353,0.9705882352941176,0.012548469499082698,-12.685161408460305,3,0.01513871029222535,-10.514724038728277,3704.220588235294,-0.15067403497380147,True,1.05644851850342
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_max_drawdown,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.1684894280439236,-0.1702730820391632,0.0996907694173479,0.020833333333333332,0.9791666666666666,0.014389123139706682,-11.709499349475871,3,0.016865412718886627,-9.99023450254744,3774.0208333333335,-0.15067403497380147,True,1.1182379769229636
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_idio_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.16979001280964734,-0.15640106061736925,0.07307236641036356,0.0,1.0,0.008861326030110734,-19.16079063479911,3,0.012852293355078294,-13.210872808358257,3704.220588235294,-0.16596053735373567,True,1.023074614706443
RISK_IC,9,outside_community_degree_percentile,RAW,120,future_idio_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.17625915803156333,-0.16346499464392134,0.07389293773391468,0.0,1.0,0.010665526872971976,-16.526061968699373,3,0.013075458168270018,-13.480151575819217,3774.0208333333335,-0.16596053735373567,True,1.062054635650382
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.12705595470505768,-0.12465365632719985,0.06010051639076851,0.014705882352941176,0.9852941176470589,0.0072882581539207075,-17.4329657404778,3,0.009928780216628947,-12.796733529488494,3704.220588235294,-0.1257460239270807,True,1.0104172739389088
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.1321441936582657,-0.13498391346728114,0.05895554144602294,0.0,1.0,0.00850949943102037,-15.529020799572503,3,0.010688029755220617,-12.363756153814904,3774.0208333333335,-0.1257460239270807,True,1.0508816862065975
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.12505507843488903,-0.12710928021543372,0.06903790120962965,0.058823529411764705,0.9411764705882353,0.008372075260537067,-14.937166060170696,3,0.011133592805578888,-11.23223029786267,3704.220588235294,-0.12118992696889566,True,1.0318933393448235
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.13113054260069093,-0.13850992221465946,0.06915929330872762,0.0625,0.9375,0.009982284152189545,-13.136326375955582,3,0.012519306740677487,-10.474265493841134,3774.0208333333335,-0.12118992696889566,True,1.082025097963353
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.11558799495648583,-0.11891189910504535,0.07061806893777056,0.04411764705882353,0.9558823529411765,0.008563698744340516,-13.497438245696623,3,0.010346132945015527,-11.172096431659797,3704.220588235294,-0.10704276551712698,True,1.07983005108357
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.12190723206536513,-0.1385492439858797,0.0695942955863686,0.041666666666666664,0.9583333333333334,0.010045071322713076,-12.13602453869279,3,0.01241266412342783,-9.821198000135665,3774.0208333333335,-0.10704276551712698,True,1.1388647469675082
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,MARKET_VOL,LOW_VOL,68,True,2015-11-30,2026-02-27,-0.14889198948770005,-0.1435380606160322,0.052906721036047384,0.0,1.0,0.006415882327550329,-23.206783087081497,3,0.009073900789303365,-16.40881831805117,3704.220588235294,-0.14454145497055473,True,1.0300988703761946
RISK_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,JOINT_MARKET_REGIME,BULL_LOW_VOL,48,True,2015-11-30,2026-02-27,-0.1504258633737582,-0.14846628043478435,0.05441995517692541,0.0,1.0,0.007854843942671315,-19.15071317414368,3,0.009715944941975219,-15.482370914215693,3774.0208333333335,-0.14454145497055473,True,1.0407108701403498
RISK_IC,1,residual_degree_percentile,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.04998178861251772,-0.05717656510757435,0.10058258780930199,0.35,0.65,0.02249095036944409,-2.222306651853286,2,0.024277721701384456,-2.058751196973622,3630.8,-0.11365251990354762,True,0.4397772143981962
RISK_IC,1,residual_degree_percentile,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.042157825728756884,-0.02698412990003575,0.10575975499293626,0.4,0.6,0.023648600144792826,-1.7826774299805477,2,0.02540315290359531,-1.6595509182952752,3630.8,-0.10528824471258048,True,0.40040391825166033
RISK_IC,1,residual_degree_percentile,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.03678943725037345,-0.0121518588101894,0.10301622639406388,0.4,0.6,0.023035128500263485,-1.5971014552817728,2,0.024873063451930195,-1.4790875004790986,3630.8,-0.09037251737740692,True,0.40708656036144447
RISK_IC,1,residual_degree_percentile,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.08030724156872036,-0.0733884002693477,0.0761989282955097,0.15,0.85,0.017038598348139186,-4.713253985325081,2,0.01897245546859643,-4.232833314678031,3630.8,-0.10793537876102074,True,0.7440307570192373
RISK_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.041640491446571413,-0.06071926301529145,0.08318917249135246,0.25,0.75,0.018601664468261964,-2.2385357782158763,2,0.020430216309044607,-2.038181623565917,3630.8,-0.07450813430410484,True,0.5588717505207661
RISK_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.03180471431749456,-0.04495419613697245,0.08898824013672034,0.3,0.7,0.019898375414378184,-1.598357335971915,2,0.021023394171179124,-1.5128249063177202,3630.8,-0.0668543834454919,True,0.47573117390912395
RISK_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.02736319047355647,-0.03451348939591825,0.07410035861780002,0.3,0.7,0.016569343902651322,-1.6514347601402604,2,0.016599266324205213,-1.648457825732647,3630.8,-0.06471217024914203,True,0.42284458036576605
RISK_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.09194705421189212,-0.10539510671086415,0.05680506540981949,0.05,0.95,0.012701998772267832,-7.2387862619416525,2,0.01394244108914032,-6.594760101479582,3630.8,-0.10753000315029641,True,0.8550827817179196
RISK_IC,2,delta_degree_percentile,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.08693575122531641,0.09005837057699664,0.0718330604977293,0.9,0.1,0.01606236063047776,5.412389450424796,2,0.017346198386743197,5.0118042747485765,3630.8,0.0271662088756594,True,3.2001429284161107
RISK_IC,2,delta_degree_percentile,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.09001601896482223,0.06273748769809484,0.1072089620198787,0.75,0.25,0.023972652687364194,3.7549461104181012,2,0.02543516130483131,3.539038651495559,3630.8,0.04012088482395676,True,2.2436199839509112
RISK_IC,2,delta_degree_percentile,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.07470208840482206,0.05925795525189005,0.12060388306541994,0.8,0.2,0.02696784808847147,2.7700426136988137,2,0.02800264455123869,2.6676797710349693,3630.8,0.046901662477356325,True,1.5927386036878228
RISK_IC,2,delta_degree_percentile,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.1641851197597013,0.16907235003920765,0.0734634951884567,1.0,0.0,0.01642693691061179,9.994871268643992,2,0.017029165476093816,9.6414072662686,3630.8,0.12279187777181079,True,1.3371008143129244
RISK_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.11737997851881614,0.12007086842838875,0.03954834267723269,1.0,0.0,0.008843278262374831,13.273355766517987,2,0.009123368240680016,12.86586000063362,3630.8,0.10026289438292721,True,1.170722022750658
RISK_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.12716462416184776,0.1284571059437275,0.04695161388235962,1.0,0.0,0.010498700029427892,12.112416185375798,2,0.0100277974785401,12.681211844773022,3630.8,0.11375917934320037,True,1.1178405548989103
RISK_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.10645279848022571,0.114822840185673,0.05673240178846446,1.0,0.0,0.012685750692583717,8.391525346817641,2,0.010600712687470334,10.042041664429707,3630.8,0.09930055735183009,True,1.0720261931970294
RISK_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.15215916507916788,0.15341026790662846,0.0483702944716687,1.0,0.0,0.010815926653033348,14.068065544480605,2,0.01130155674110359,13.463558035838311,3630.8,0.13595233488456515,True,1.119209649531681
RISK_IC,3,cross_industry_degree_percentile,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.06472596280646947,-0.05554971011743835,0.10528311153972987,0.25,0.75,0.023542019428552854,-2.7493802306511914,2,0.02568778092333294,-2.5197179546045194,3630.8,-0.12140306539249816,True,0.5331493286204047
RISK_IC,3,cross_industry_degree_percentile,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.05741957302492682,-0.05643058458893085,0.11498033271249744,0.2,0.8,0.025710384002068706,-2.233322264665776,2,0.027681902240653256,-2.074263991171865,3630.8,-0.11306432963221978,True,0.5078487018116459
RISK_IC,3,cross_industry_degree_percentile,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.04890868494567945,-0.03179271891595415,0.10332819256628509,0.25,0.75,0.02310488625704019,-2.1168113273345677,2,0.024500011971443834,-1.9962718794866436,3630.8,-0.09752251293503267,True,0.5015117378923709
RISK_IC,3,cross_industry_degree_percentile,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.09574504125391156,-0.0786291475702393,0.07851283687962049,0.1,0.9,0.01755600403691839,-5.453692141592701,2,0.019691134028111436,-4.8623426724547265,3630.8,-0.12169462408798731,True,0.7867647562203425
RISK_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.044735317373456235,-0.0577457937919976,0.08205559468478239,0.2,0.8,0.018348188764934385,-2.4381326106122723,2,0.020199820153553878,-2.214639389528707,3630.8,-0.07459948946142661,True,0.5996732376645508
RISK_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.0350297542905799,-0.0456774307897453,0.09015566429933021,0.3,0.7,0.02015941939299533,-1.7376370622435422,2,0.021514185044070978,-1.6282166495650565,3630.8,-0.06736444873011904,True,0.5200035768260935
RISK_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.02887308642498157,-0.03973976333725685,0.07538568613112659,0.3,0.7,0.016856751871966218,-1.7128499395544423,2,0.017263656382224966,-1.6724780536474257,3630.8,-0.0643625199002693,True,0.4486009321841478
RISK_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.09006201335906179,-0.0907009246339113,0.05874997870515324,0.1,0.9,0.013136894606138773,-6.855654708303474,2,0.014477411074022254,-6.220864552272459,3630.8,-0.10523913293194793,True,0.8557844487116755
RISK_IC,4,cross_industry_degree_ratio,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.02854000971296844,-0.02578227481516155,0.048871200557689516,0.25,0.75,0.010927932658901938,-2.611656806808709,2,0.01095721034192128,-2.604678455772359,3615.25,-0.014948774331184389,True,1.9091872738644267
RISK_IC,4,cross_industry_degree_ratio,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.027623444958437066,-0.0178810311418072,0.051501905695369415,0.3,0.7,0.011516176210562959,-2.398664665542376,2,0.012642995043670462,-2.1848814195546455,3615.25,-0.018800284421620652,True,1.4693099497297832
RISK_IC,4,cross_industry_degree_ratio,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.015441880668547198,-0.00730222050884685,0.06419105451744099,0.45,0.55,0.0143535561448393,-1.0758226402381263,2,0.015857133507332522,-0.9738128685999077,3615.25,-0.01477507876302387,True,1.0451301760361553
RISK_IC,4,cross_industry_degree_ratio,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.01911210317265477,-0.0182363955394379,0.039156783462283004,0.35,0.65,0.008755722960190436,-2.1828126882898866,2,0.008983724284123668,-2.1274142625269907,3615.25,-0.017451512839204125,True,1.0951545203416517
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.0007099797289700447,0.00494555119615915,0.03263508845333035,0.55,0.45,0.007297427623336514,-0.09729178083241193,2,0.007811179858333606,-0.0908927641977902,3615.25,-0.002585628443963331,True,
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.00462493669097667,-0.0064999249510653,0.026402167371823795,0.4,0.6,0.005903704099672497,-0.7833957483121883,2,0.00576835995829072,-0.801776713731147,3615.25,-0.0069300440251431695,True,
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.00013132701031727968,-0.0010676900395224498,0.026096620024101694,0.5,0.5,0.005835381635687358,-0.022505299313094623,2,0.004774779658970488,-0.02750430798844353,3615.25,-0.003057157952402949,True,
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.02528108709383861,0.027691050886876498,0.026396436023765246,0.8,0.2,0.005902422531286334,4.283171352073471,2,0.006126272977525195,4.126666765680316,3615.25,0.014900859496297913,True,1.6966193862924246
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.010076219243691889,0.009891098638733149,0.05492292853120685,0.55,0.45,0.01228114017191412,0.8204628481267,2,0.013074536234119841,0.7706750788908732,3566.25,-0.009755104079941374,False,
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.005987122634154676,0.010963516182989151,0.05733570512313846,0.55,0.45,0.012820653419322054,0.46699044411663615,2,0.013133988778251712,0.4558495317179365,3566.25,-0.01295251471979383,False,0.46223631191904757
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.0008748274414866905,0.00866606066269445,0.04876232091786373,0.6,0.4,0.010903586431300323,0.08023299920614851,2,0.011809782351699391,0.07407650839228257,3566.25,-0.014155472123474637,False,0.061801360905223784
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.0014367259735053352,-0.01064621137448485,0.050891806884247534,0.35,0.65,0.011379753969096925,-0.12625281507903732,2,0.012272030689457319,-0.11707320571970217,3566.25,-0.01373920729133942,True,0.1045712422150427
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.002486439376929806,0.0072829204308231,0.039052925233314925,0.55,0.45,0.008732499554190901,0.284733982693021,2,0.00983414577202508,0.2528373520761621,3566.25,-0.010214976199563597,False,0.2434111767226664
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.0029973744638006955,0.0051062536325889,0.04313262206080943,0.55,0.45,0.009644747497577695,0.3107779093805716,2,0.010048158955136433,0.2983008606037719,3566.25,-0.012372020643225625,False,0.24227040596169117
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.002871126133019885,0.012241634416758448,0.03947503016286478,0.55,0.45,0.008826885085802023,0.3252705915066312,2,0.009180968400395626,0.31272584849504137,3566.25,-0.012344586200077688,False,0.23258180440279286
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.006435964667801465,-0.00853003432865555,0.039226474857620326,0.45,0.55,0.008771306429932542,-0.7337521176820819,2,0.00997382290124546,-0.645285637365567,3566.25,-0.01659593471594819,True,0.3878036867436396
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.0032543976216704755,0.007867367376595349,0.0549436436566264,0.55,0.45,0.012285772214774174,0.26489158066571683,2,0.014062437370275635,0.23142486156414338,3566.25,-0.01371032498923894,False,0.23736837924883697
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.001481447946029186,0.00246603841516635,0.057417650840769184,0.55,0.45,0.012838977038830784,-0.11538675873853718,2,0.013905368670264453,-0.10653784025138054,3566.25,-0.01759686210268427,True,0.0841881886318358
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.004940333023308801,-0.0077042368592553,0.05201188391745769,0.45,0.55,0.011630210807726344,-0.42478447768348016,2,0.012640587218692968,-0.3908309746878697,3566.25,-0.018387752210940828,True,0.26867520111399323
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.005729113003039903,-0.0197627020226682,0.052358472706437655,0.4,0.6,0.011707710416966197,-0.4893452945964203,2,0.013486732161578103,-0.4247962319116398,3566.25,-0.01725982942276192,True,0.33193335013406694
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.00047847130660578444,0.0058650275491353,0.04109030123069887,0.55,0.45,0.009188070676778595,-0.052075274933947285,2,0.010620669435063087,-0.04505095554769446,3566.25,-0.010549889445359367,True,0.045353205745322006
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.00026603923658864465,-0.00362854403595665,0.044656802191418196,0.45,0.55,0.009985564535777265,-0.0266423831757787,2,0.010909042053398996,-0.024387039236479356,3566.25,-0.01337217944325043,True,0.019894979551962802
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,0.0009634195852498348,0.0040546531788669005,0.04247939254496204,0.55,0.45,0.00949868093734329,0.10142667088250423,2,0.010165767595283556,0.09477096306006609,3566.25,-0.013481657263300438,False,0.07146150999346652
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.008699957203655562,-0.0083086661293958,0.041163204033633695,0.4,0.6,0.009204372239089847,-0.9451983228913651,2,0.010744300328042543,-0.8097276637873515,3566.25,-0.01578930256579136,True,0.5510032610626282
RISK_IC,7,neighbor_jaccard_1m,RAW,60,future_realized_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.014776875826798628,-0.0219660499053802,0.06167751890742239,0.45,0.55,0.013791512496052502,-1.071447082473961,2,0.013922548495099276,-1.0613628555145687,3563.35,-0.07343892036934373,True,0.20121314083161648
RISK_IC,7,neighbor_jaccard_1m,RAW,60,future_downside_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.010252571232941139,0.00250143699915915,0.06103433125479741,0.55,0.45,0.013647691364696703,-0.7512311759527385,2,0.0138728499710552,-0.7390385720549464,3563.35,-0.06896159380318057,True,0.1486707407343634
RISK_IC,7,neighbor_jaccard_1m,RAW,60,future_max_drawdown,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.012267084752947105,-0.01518674190797445,0.058603971647828754,0.35,0.65,0.013104246435601546,-0.936115236631994,2,0.01447986042248208,-0.8471825276644711,3563.35,-0.05797275736218418,True,0.2116008503150648
RISK_IC,7,neighbor_jaccard_1m,RAW,60,future_idio_vol_annualized,JOINT_MARKET_REGIME,BEAR_LOW_VOL,20,True,2016-01-29,2024-08-30,-0.024784146106640675,-0.03904974307340735,0.05949538293704569,0.3,0.7,0.013303572059461526,-1.8629692834274645,2,0.013117469770924466,-1.889399902531202,3563.35,-0.05714112625084587,True,0.43373569498507725
