window_size,sensitivity_window_id,baseline_window_id,window_start,window_end,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,precision,partial_correlation,abs_partial_correlation,selected,same_industry
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,-0.02895791389800555,0.015884581208487476,0.015884581208487476,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,600030,中信证券,非银金融,-0.0921979388398335,0.04745123212278979,0.04745123212278979,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,-0.8015618116222473,0.3348177064743622,0.3348177064743622,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,-0.39832839433603706,0.19021203137519774,0.19021203137519774,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,601318,中国平安,非银金融,-0.20137838909734576,0.0857415325935047,0.0857415325935047,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,000858,五粮液,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,002460,赣锋锂业,新能源,-0.172000676538509,0.12397146010134621,0.12397146010134621,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,002475,立讯精密,电子,-0.07985373447243756,0.05776740870334728,0.05776740870334728,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,600030,中信证券,非银金融,-0.12358295792152889,0.08357337321784558,0.08357337321784558,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,600519,贵州茅台,食品饮料,-0.07662762380218423,0.04205714828228257,0.04205714828228257,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,600887,伊利股份,食品饮料,-0.019083338710831076,0.011973859033491885,0.011973859033491885,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,601318,中国平安,非银金融,-0.2675943207946,0.14970569989155574,0.14970569989155574,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002415,海康威视,电子,603501,韦尔股份,电子,-0.28179411084468337,0.1914014780209883,0.1914014780209883,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,002475,立讯精密,电子,-0.07994380882451162,0.06313660076172271,0.06313660076172271,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,600030,中信证券,非银金融,-0.15672026035188644,0.11570262051798867,0.11570262051798867,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,-0.08323134400051416,0.05701319701204555,0.05701319701204555,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,601288,农业银行,银行,0.019071963734018222,-0.012492105023154149,0.012492105023154149,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002460,赣锋锂业,新能源,603501,韦尔股份,电子,-0.16096017100888962,0.11935496894873933,0.11935496894873933,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,601318,中国平安,非银金融,-0.051456772124490305,0.0315434202812116,0.0315434202812116,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,002475,立讯精密,电子,603501,韦尔股份,电子,-0.31229765034223206,0.23242716782497186,0.23242716782497186,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,-0.024463248488246322,0.013752925160934822,0.013752925160934822,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,600887,伊利股份,食品饮料,-0.030353579134719793,0.019508154218198924,0.019508154218198924,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,601318,中国平安,非银金融,-0.1917604424603617,0.1098871618746084,0.1098871618746084,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600030,中信证券,非银金融,603501,韦尔股份,电子,-0.3106196985446158,0.21610701174052677,0.21610701174052677,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600036,招商银行,银行,600519,贵州茅台,食品饮料,-0.09848757411246617,0.05044351053633946,0.05044351053633946,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600036,招商银行,银行,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600036,招商银行,银行,601288,农业银行,银行,-0.0810792279659092,0.04539526062288509,0.04539526062288509,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,600036,招商银行,银行,601318,中国平安,非银金融,-0.44996359794172097,0.23491363447486394,0.23491363447486394,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600036,招商银行,银行,601398,工商银行,银行,-0.2938144501095025,0.16055749066473046,0.16055749066473046,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,600036,招商银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,-0.44159875408877225,0.23034523287810219,0.23034523287810219,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,600519,贵州茅台,食品饮料,601288,农业银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,-0.10717645205937315,0.049846242627824174,0.049846242627824174,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600519,贵州茅台,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600887,伊利股份,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600887,伊利股份,食品饮料,601318,中国平安,非银金融,-0.06407778812889328,0.034069509580421715,0.034069509580421715,True,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600887,伊利股份,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,600887,伊利股份,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,601288,农业银行,银行,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,601288,农业银行,银行,601398,工商银行,银行,-1.1907428530109727,0.6336576150538462,0.6336576150538462,True,True
252,3,16,2024-04-02,2025-04-17,2025-04-17,601288,农业银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,601318,中国平安,非银金融,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,601318,中国平安,非银金融,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,3,16,2024-04-02,2025-04-17,2025-04-17,601398,工商银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,000568,泸州老窖,食品饮料,-0.11642701592456672,0.05548143099422387,0.05548143099422387,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,000725,京东方A,电子,-0.19259159102064644,0.11673899909071549,0.11673899909071549,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,000858,五粮液,食品饮料,-0.07814297453155397,0.03506840416446907,0.03506840416446907,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,600036,招商银行,银行,-0.5966486989123005,0.3265801693007619,0.3265801693007619,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,600887,伊利股份,食品饮料,-0.0569311632445998,0.03203517068298663,0.03203517068298663,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,601288,农业银行,银行,-0.07521480715362117,0.040021925832284776,0.040021925832284776,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,601318,中国平安,非银金融,-0.6198385369105519,0.3110611720342665,0.3110611720342665,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,601398,工商银行,银行,-0.05757693864323706,0.029761747703137647,0.029761747703137647,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000001,平安银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,-0.9052018357907075,0.368968460018931,0.368968460018931,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,002415,海康威视,电子,-0.0030623108476413854,0.001629156062447199,0.001629156062447199,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,-0.08653893868034292,0.049946421006022874,0.049946421006022874,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,-0.17544970030572582,0.09554453018358157,0.09554453018358157,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,-0.4606073778043059,0.20489922305153135,0.20489922305153135,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,-0.24205504097752753,0.12371115719766208,0.12371115719766208,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,-0.23926638931745048,0.10906029775922016,0.10906029775922016,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,000858,五粮液,食品饮料,-0.015502967516494538,0.008037915041215189,0.008037915041215189,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,002415,海康威视,电子,-0.2894686936354802,0.19588436548674368,0.19588436548674368,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,002460,赣锋锂业,新能源,-0.15079686185437155,0.11070567125402257,0.11070567125402257,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,002475,立讯精密,电子,-0.26902768227711354,0.20204925870996565,0.20204925870996565,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,600030,中信证券,非银金融,-0.14110358561820305,0.09774082608587156,0.09774082608587156,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,600887,伊利股份,食品饮料,-0.025986544051968354,0.01689382617100889,0.01689382617100889,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,601318,中国平安,非银金融,-0.04471435934477217,0.02592487987878086,0.02592487987878086,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000725,京东方A,电子,603501,韦尔股份,电子,-0.0960942668143274,0.06771309424174374,0.06771309424174374,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,002415,海康威视,电子,-0.08359744349192727,0.041883077881364104,0.041883077881364104,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,-0.05814467835028174,0.03160348369873432,0.03160348369873432,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,600030,中信证券,非银金融,-0.09915457661343896,0.050850840991627344,0.050850840991627344,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,-0.78768996943409,0.32998706279426365,0.32998706279426365,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,-0.39162133954009115,0.18849214784997312,0.18849214784997312,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,601318,中国平安,非银金融,-0.1946648755172421,0.08356121699702507,0.08356121699702507,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,000858,五粮液,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,002460,赣锋锂业,新能源,-0.20366492986296575,0.1444810324183463,0.1444810324183463,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,002475,立讯精密,电子,-0.0842381393668917,0.061134459306574185,0.061134459306574185,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,600030,中信证券,非银金融,-0.11618207947272804,0.07776678041952367,0.07776678041952367,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,600519,贵州茅台,食品饮料,-0.057812283639547574,0.031610496828494934,0.031610496828494934,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,600887,伊利股份,食品饮料,-0.0011732327868009087,0.0007370224287267292,0.0007370224287267292,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,601318,中国平安,非银金融,-0.2517337876433047,0.141035443643337,0.141035443643337,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002415,海康威视,电子,603501,韦尔股份,电子,-0.29532987627045143,0.20109421834514296,0.20109421834514296,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,002475,立讯精密,电子,-0.06904010461506475,0.054357333395771285,0.054357333395771285,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,600030,中信证券,非银金融,-0.16721220099227688,0.12142338343935377,0.12142338343935377,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,-0.08601005369177793,0.05861720746962839,0.05861720746962839,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,601288,农业银行,银行,0.010755512106945827,-0.006931458881610292,0.006931458881610292,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002460,赣锋锂业,新能源,603501,韦尔股份,电子,-0.13235420525921832,0.09777083817505004,0.09777083817505004,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,601318,中国平安,非银金融,-0.03283111981917508,0.020414303777409024,0.020414303777409024,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,002475,立讯精密,电子,603501,韦尔股份,电子,-0.2876460927647329,0.2173766033884005,0.2173766033884005,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,600036,招商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,-0.03671131449428304,0.02054711798345002,0.02054711798345002,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,600887,伊利股份,食品饮料,-0.023184249218128238,0.014908341491732147,0.014908341491732147,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,601318,中国平安,非银金融,-0.18825781159282223,0.10796414430060326,0.10796414430060326,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,601398,工商银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600030,中信证券,非银金融,603501,韦尔股份,电子,-0.2981312786906372,0.20779712099143466,0.20779712099143466,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600036,招商银行,银行,600519,贵州茅台,食品饮料,-0.10612968418579377,0.05422799131911463,0.05422799131911463,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600036,招商银行,银行,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600036,招商银行,银行,601288,农业银行,银行,-0.06681486084135771,0.037090499510630974,0.037090499510630974,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,600036,招商银行,银行,601318,中国平安,非银金融,-0.4217368596019874,0.22080238869657126,0.22080238869657126,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600036,招商银行,银行,601398,工商银行,银行,-0.3470463016037486,0.18715104611571642,0.18715104611571642,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,600036,招商银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,-0.42617398649422406,0.22386152383127675,0.22386152383127675,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,600519,贵州茅台,食品饮料,601288,农业银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,-0.13223020047357872,0.061946021727361425,0.061946021727361425,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600519,贵州茅台,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600887,伊利股份,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600887,伊利股份,食品饮料,601318,中国平安,非银金融,-0.04610790136300966,0.024816666000513524,0.024816666000513524,True,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600887,伊利股份,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,600887,伊利股份,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,601288,农业银行,银行,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,601288,农业银行,银行,601398,工商银行,银行,-1.2062164161439013,0.632344284848838,0.632344284848838,True,True
252,4,17,2024-05-07,2025-05-20,2025-05-20,601288,农业银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,601318,中国平安,非银金融,601398,工商银行,银行,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,601318,中国平安,非银金融,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
252,4,17,2024-05-07,2025-05-20,2025-05-20,601398,工商银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,000568,泸州老窖,食品饮料,-0.11027897216122078,0.05336585506283426,0.05336585506283426,True,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,000725,京东方A,电子,-0.17713616984618377,0.1081107106765228,0.1081107106765228,True,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,000858,五粮液,食品饮料,-0.048706085683385865,0.02227994973035704,0.02227994973035704,True,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,600036,招商银行,银行,-0.5630702733539427,0.3151553342188773,0.3151553342188773,True,True
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
252,5,18,2024-06-04,2025-06-18,2025-06-18,000001,平安银行,银行,600887,伊利股份,食品饮料,-0.08374637110498077,0.04789343487205555,0.04789343487205555,True,False
