analysis_date,window,window_start,required_stock_days,required_pair_days,pit_stock_count,raw_eligible_stock_count,common_node_count,total_possible_common_node_pairs,common_valid_pair_count,common_valid_pair_ratio,raw_positive_pair_count,residual_positive_pair_count,market_beta_mean,market_beta_median,market_r2_mean,market_r2_median,common_industry_pair_count,common_same_industry_pair_count,common_same_industry_pair_share,raw_edge_master_path,residual_edge_master_path,node_path
2019-09-30,252,2018-09-17,227,227,3692,3482,3482,6060421,6053625,0.9988786257588376,6051909,2912450,0.9989387869381777,1.0119208686896435,0.40422157303663275,0.4021994313510443,6053625,305067,0.05039410270705569,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2019-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2019-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2019-09-30.parquet
2019-10-31,252,2018-10-19,227,227,3707,3517,3517,6182886,6175122,0.9987442757314303,6172516,2974390,0.9989763901024157,1.00846588178561,0.37767393762293955,0.37437051155983986,6175122,311512,0.05044629077773686,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2019-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2019-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2019-10-31.parquet
2019-11-29,252,2018-11-19,227,227,3735,3534,3534,6242811,6239365,0.9994480050733556,6235821,3017203,0.9988308399625128,1.0100598494623285,0.3660845895517386,0.3636151377815633,6239365,315452,0.05055835008851061,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2019-11-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2019-11-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2019-11-29.parquet
2019-12-31,252,2018-12-19,227,227,3760,3552,3552,6306576,6302197,0.9993056454088558,6296964,3052900,0.9988415595193899,1.0056924239917775,0.35293980564339045,0.3495075749509716,6302197,318903,0.050601877408783004,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2019-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2019-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2019-12-31.parquet
2020-01-23,252,2019-01-14,227,227,3775,3560,3560,6335020,6331166,0.999391635701229,6326394,3060831,0.9987662735770274,1.0048394875698674,0.35234104320827647,0.3482775773213273,6331166,320700,0.05065417649766252,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-01-23.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-01-23.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-01-23.parquet
2020-02-28,252,2019-02-18,227,227,3796,3566,3566,6356395,6353709,0.9995774334351468,6349894,3065268,0.996538948069369,1.0053096003377906,0.37766976285999576,0.37938262233299247,6353709,321771,0.050643018117449194,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-02-28.parquet
2020-03-31,252,2019-03-20,227,227,3809,3579,3579,6402831,6399604,0.9994960041893969,6389197,3081181,0.9947102243513714,0.9986802220399,0.3646862563405555,0.36756051971831966,6399604,324432,0.05069563679252654,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-03-31.parquet
2020-04-30,252,2019-04-19,227,227,3833,3591,3591,6445845,6443363,0.9996149457518758,6430564,3115596,0.9940794978986739,0.9967982171947991,0.36912727403410023,0.3721913415407587,6443363,326722,0.050706750496596266,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-04-30.parquet
2020-05-29,252,2019-05-20,227,227,3851,3599,3599,6474601,6470404,0.9993517747271222,6431399,3142367,0.9916265445340013,0.9860487560836868,0.33193715722005424,0.332531673288184,6470404,328519,0.05077256381518063,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-05-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-05-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-05-29.parquet
2020-06-30,252,2019-06-18,227,227,3876,3626,3626,6572125,6558076,0.9978623352416456,6497346,3174682,0.9944499122141024,0.9805481409493564,0.319204976565394,0.3176228600677342,6558076,334533,0.05101084525400438,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-06-30.parquet
2020-07-31,252,2019-07-19,227,227,3922,3635,3635,6604795,6601514,0.9995032396917694,6567688,3179474,0.9934622382887859,0.976178116491948,0.3294200996063108,0.32952117087034155,6601514,337709,0.05115629535891312,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-07-31.parquet
2020-08-31,252,2019-08-19,227,227,3975,3641,3641,6626620,6624059,0.9996135284654922,6586391,3183818,0.993531365949746,0.9765806471118639,0.3171342309381855,0.31752102634241464,6624059,338809,0.051148246113146036,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-08-31.parquet
2020-09-30,252,2019-09-19,227,227,4041,3661,3661,6699630,6694026,0.9991635358967584,6653398,3205742,0.9940187933788749,0.9744835372747387,0.3115307455528907,0.30934026661105074,6694026,342292,0.05113395137694416,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-09-30.parquet
2020-10-30,252,2019-10-18,227,227,4067,3688,3688,6798828,6793315,0.9991891249491824,6753039,3251151,0.9950723927037975,0.9817807985196302,0.3115333993897196,0.3104500929124008,6793315,348696,0.051329284745371004,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-10-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-10-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-10-30.parquet
2020-11-30,252,2019-11-18,227,227,4087,3715,3715,6898755,6893982,0.9993081360332408,6848123,3291629,0.9949541166805772,0.9810033116715954,0.3045423996033002,0.30345445535168547,6893982,354265,0.05138757252339794,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-11-30.parquet
2020-12-31,252,2019-12-19,227,227,4140,3737,3737,6980716,6976499,0.9993959072393147,6926569,3323825,0.9949376400392149,0.9806354964485625,0.30077233503145495,0.2998144198252016,6976499,359225,0.05149072622242188,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2020-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2020-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2020-12-31.parquet
2021-01-29,252,2020-01-17,227,227,4172,3758,3758,7059403,7055820,0.9994924499989588,7001019,3367014,0.9951687535825683,0.9824904624967693,0.2936786661281933,0.29017221795040027,7055820,364503,0.05165990629012645,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-01-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-01-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-01-29.parquet
2021-02-26,252,2020-02-17,227,227,4200,3766,3766,7089495,7086091,0.9995198529655497,7038252,3387852,0.9937025645663758,0.9739916595588027,0.261043838200598,0.2525917620773303,7086091,366029,0.05165457231638713,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-02-26.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-02-26.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-02-26.parquet
2021-03-31,252,2020-03-19,227,227,4234,3781,3781,7146090,7141819,0.9994023305052133,7056926,3435810,0.9925858586437071,0.975612628963823,0.23618078268247195,0.22628422158074699,7141819,369607,0.051752501708598325,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-03-31.parquet
2021-04-30,252,2020-04-20,227,227,4287,3805,3805,7237110,7233359,0.9994816991865537,7091378,3494867,0.9913886379993488,0.9814218212047516,0.2192182661717305,0.2118269011985006,7233359,374740,0.05180718943992687,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-04-30.parquet
2021-05-31,252,2020-05-19,227,227,4325,3829,3829,7328706,7323572,0.9992994670546206,7166503,3542084,0.99149442765459,0.9779076139360592,0.21440265505366726,0.20538913169061176,7323572,380963,0.0520187416741448,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-05-31.parquet
2021-06-30,252,2020-06-17,227,227,4373,3874,3874,7502001,7493167,0.9988224475043391,7304934,3626870,0.9920355849520395,0.9796824139005214,0.2077964609060005,0.19845625395635383,7493167,392519,0.0523835916108636,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-06-30.parquet
2021-07-30,252,2020-07-21,227,227,4416,3936,3936,7744080,7729707,0.9981440016115536,7441789,3754272,0.9921701332324714,0.9646199246926191,0.18179303586326917,0.1710377115156308,7729707,371482,0.04805900146021059,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-07-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-07-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-07-30.parquet
2021-08-31,252,2020-08-20,227,227,4455,3994,3994,7974021,7965642,0.9989492126995904,7565778,3876495,0.9909585253931998,0.9549639848227618,0.16672016347596114,0.15677143596932497,7965642,384564,0.048277841258746,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-08-31.parquet
2021-09-30,252,2020-09-17,227,227,4494,4036,4036,8142630,8136858,0.9992911381212213,7674432,3966182,0.9939329857173756,0.9700506480463986,0.1642375113416642,0.15432322192591374,8136858,392688,0.04826039731798195,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-09-30.parquet
2021-10-29,252,2020-10-19,227,227,4525,4053,4053,8211378,8208905,0.9996988325223854,7636256,4004701,0.994248658012791,0.9731287179897853,0.1553756791108995,0.14442054240126517,8208905,396966,0.0483579722265028,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-10-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-10-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-10-29.parquet
2021-11-30,252,2020-11-18,227,227,4558,4094,4094,8378371,8372714,0.9993248090828157,7701167,4085395,0.9910176158882423,0.978952407440717,0.14875638609145136,0.13745825380705434,8372714,405982,0.048488697929966317,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-11-30.parquet
2021-12-31,252,2020-12-21,227,227,4603,4137,4137,8555316,8549990,0.999377463088447,7820521,4155235,0.9900320988117745,0.9783127566651735,0.14493072674744614,0.1345681600596402,8549990,416141,0.04867151891405721,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2021-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2021-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2021-12-31.parquet
2022-01-28,252,2021-01-18,227,227,4632,4174,4174,8709051,8703031,0.9993087650996647,8046734,4209023,0.9886551393342845,0.988752702299699,0.151741560718872,0.14227038448347945,8703031,425071,0.04884171962618541,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-01-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-01-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-01-28.parquet
2022-02-28,252,2021-02-09,227,227,4647,4196,4196,8801110,8796501,0.9994763160555884,8181643,4247856,0.9883506674492948,0.9888116150462962,0.15632668253154694,0.14619731899398347,8796501,430187,0.04890433139267534,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-02-28.parquet
2022-03-31,252,2021-03-19,227,227,4681,4253,4253,9041878,9036145,0.9993659503036869,8619514,4351939,0.9928926040472532,0.9928854459973516,0.17174512229814598,0.16200223486234688,9036145,443588,0.049090403042447855,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-03-31.parquet
2022-04-29,252,2021-04-16,227,227,4714,4296,4296,9225660,9220368,0.9994263825027152,9018021,4426190,0.9948751588532486,1.0095896094302548,0.21920858908318042,0.2120907629421067,9220368,454028,0.04924185238593514,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-04-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-04-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-04-29.parquet
2022-05-31,252,2021-05-18,227,227,4724,4332,4332,9380946,9370145,0.9988486235823125,9206858,4493405,0.9954455254093751,1.0078283338239815,0.23059787326372228,0.22430210179691215,9370145,462565,0.04936583158531698,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-05-31.parquet
2022-06-30,252,2021-06-17,227,227,4719,4338,4338,9406953,9402846,0.9995634080450918,9248347,4499629,0.9969877068299074,1.0095262879854743,0.2373169744519814,0.23105545781504014,9402846,467510,0.04972005284357523,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-06-30.parquet
2022-07-29,252,2021-07-16,227,227,4740,4389,4389,9629466,9624722,0.9995073454748166,9475468,4604651,0.9988860283300476,1.0129390246825334,0.24240099988475394,0.23603521525882007,9624722,482511,0.050132460968742784,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-07-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-07-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-07-29.parquet
2022-08-31,252,2021-08-18,227,227,4787,4429,4429,9805806,9801546,0.9995655635039078,9658102,4682031,0.9980518694542715,1.016838261988485,0.2497208821999738,0.2437044868007444,9801546,492753,0.05027298754706656,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-08-31.parquet
2022-09-30,252,2021-09-16,227,227,4829,4470,4470,9988215,9983383,0.9995162298769099,9865849,4757694,0.9980993829871362,1.0156122086453072,0.2682552609428294,0.26138781348217166,9983383,503824,0.05046625978388288,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-09-30.parquet
2022-10-31,252,2021-10-19,227,227,4853,4497,4497,10109256,10105141,0.9995929472950333,10002892,4816004,0.9980165098407664,1.019038467983,0.2752538531996166,0.2672230187831286,10105141,511918,0.05065916447875393,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-10-31.parquet
2022-11-30,252,2021-11-18,227,227,4877,4532,4532,10267246,10263301,0.9996157684348851,10163891,4873117,0.9987907532002809,1.0215898799276935,0.2807330024545125,0.27172391567514687,10263301,521316,0.050794184054428496,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-11-30.parquet
2022-12-30,252,2021-12-20,227,227,4905,4568,4568,10431028,10428066,0.9997160394929435,10326447,4937830,0.9977694301932191,1.0182844073528763,0.287459138433916,0.275099220738918,10428066,531633,0.0509809776808087,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2022-12-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2022-12-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2022-12-30.parquet
2023-01-31,252,2022-01-12,227,227,4911,4590,4590,10531755,10528837,0.999722933167359,10427802,4981332,0.99744789586984,1.0167538220469248,0.2925074770112213,0.28040387868126804,10528837,537525,0.0510526471252238,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-01-31.parquet
2023-02-28,252,2022-02-16,227,227,4925,4613,4613,10637578,10633073,0.9995765013426928,10533748,5034377,0.9975714196448622,1.0139740035866556,0.2871212492821295,0.2769688140772629,10633073,544709,0.051227805922144994,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-02-28.parquet
2023-03-31,252,2022-03-21,227,227,4947,4648,4648,10799628,10795822,0.9996475804536971,10623583,5092883,0.9980772802348078,1.0181700335894261,0.26648957671005685,0.25610789151728863,10795822,557051,0.05159875737113857,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-03-31.parquet
2023-04-28,252,2022-04-19,227,227,4973,4669,4669,10897446,10894667,0.9997449861187658,10710365,5136132,0.9973140029957509,1.0166770397265152,0.2615980122933619,0.24988132095201665,10894667,562837,0.05166169833368932,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-04-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-04-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-04-28.parquet
2023-05-31,252,2022-05-20,227,227,4995,4688,4688,10986328,10980998,0.9995148515500356,10608623,5175289,0.9959106675346056,1.0012392788642077,0.21453842749769758,0.1996897604362022,10980998,568000,0.05172571746211046,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-05-31.parquet
2023-06-30,252,2022-06-20,227,227,5019,4690,4690,10995705,10993682,0.9998160190729016,10568934,5180557,0.9965055785319084,0.9969264451668791,0.20729891962116784,0.1925402713305541,10993682,570585,0.05190117378326933,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-06-30.parquet
2023-07-31,252,2022-07-19,227,227,5030,4724,4724,11155726,11152421,0.9997037395862896,10687175,5249764,0.997064715373379,0.9914252411991682,0.20274884439974553,0.18712165317877127,11152421,582882,0.05226506424031159,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-07-31.parquet
