analysis_date,window,density_fraction,density_percent,common_node_count,common_valid_pair_count,edge_budget_k,raw_positive_pair_count,residual_positive_pair_count,raw_edge_threshold,residual_edge_threshold,raw_residual_overlap_count,raw_residual_overlap_fraction,raw_residual_jaccard,common_industry_labeled_pair_count,common_same_industry_pair_share,raw_same_industry_edge_share,residual_same_industry_edge_share,raw_industry_enrichment,residual_industry_enrichment
2023-06-30,120,0.01,1.0,4858,11794049,117940,10461327,5763795,0.5193454623222351,0.35495200753211975,58087,0.49251314227573345,0.3267114003363462,11794049,0.05298638321750232,0.36669492962523315,0.5103866372731898,6.920550287797478,9.63241131552833
2023-07-31,120,0.01,1.0,4876,11881802,118818,10456305,5836591,0.5164214372634888,0.3605572581291199,63726,0.5363328788567389,0.3664309125409695,11881802,0.053159949980651086,0.37204800619434764,0.49571613728559644,6.998652299894261,9.324992545441162
2023-08-31,120,0.01,1.0,4897,11985084,119850,10609658,5855039,0.5244871973991394,0.3717798590660095,64313,0.5366124322069253,0.36669194410076006,11985084,0.05321214269336785,0.40276178556528996,0.4915561118064247,7.56898266409198,9.23766807585612
2023-09-28,120,0.01,1.0,4929,12141889,121418,10827750,5899638,0.5320377349853516,0.37485751509666443,63310,0.5214218649623614,0.35265086951193697,12141889,0.05330595593486318,0.42738308982193746,0.5077089064224415,8.01754855206377,9.524431135665827
2023-10-31,120,0.01,1.0,4946,12227098,122270,11164027,5886491,0.5457702279090881,0.3805830180644989,63791,0.5217224176003926,0.35292588064111,12227098,0.053385275884760226,0.4145006951827922,0.5010141490144762,7.764326180079155,9.384875149769519
2023-11-30,120,0.01,1.0,4976,12376121,123761,11458433,5971395,0.5657873749732971,0.38168177008628845,61141,0.4940247735554819,0.32804309452143726,12376121,0.053493255277643134,0.40739813026720856,0.49396013283667717,7.615878453324857,9.234063813707031
2023-12-29,120,0.01,1.0,5014,12566249,125662,11731735,6027931,0.5833198428153992,0.37890440225601196,56858,0.4524677308971686,0.29238015899951664,12566249,0.05370616163980198,0.39768585570816956,0.5179767948942401,7.404845990956875,9.644643725765055
2024-01-31,120,0.01,1.0,5041,12701774,127017,12462170,6102373,0.69523686170578,0.3878529369831085,42563,0.3350968767960194,0.20127109627324788,12701774,0.05389239329876284,0.28456033444342094,0.44637332010675734,5.280157681361562,8.28267762450632
2024-02-29,120,0.01,1.0,5047,12732518,127325,12440157,6218162,0.8126286864280701,0.49694010615348816,37412,0.2938307480856077,0.17221664717959104,12732518,0.0539991382694295,0.16731985077557432,0.24076968387983508,3.0985652019246945,4.458769002544284
2024-03-29,120,0.01,1.0,5057,12783201,127832,12461723,6242710,0.8072033524513245,0.48205849528312683,36342,0.2842950122035171,0.16570157120580697,12783201,0.05407299783520575,0.15639276550472495,0.24210682771137118,2.8922525431519728,4.477407160764827
2024-04-30,120,0.01,1.0,5068,12838388,128383,12495583,6267111,0.8144546151161194,0.46596574783325195,30770,0.23967347701798525,0.1361528522628719,12838388,0.05417081957641411,0.15178800931587516,0.2407717532695139,2.8020253432156563,4.444676214098587
2024-05-31,120,0.01,1.0,5057,12782548,127825,12464370,6227985,0.8020451664924622,0.45156633853912354,27446,0.21471543125366713,0.12026958335524356,12782548,0.05429965919157902,0.16450616076667318,0.25890866418932135,3.02959840293409,4.768145289381002
2024-06-28,120,0.01,1.0,5065,12822752,128227,12513517,6246223,0.8021417856216431,0.4520973861217499,28803,0.22462507896152917,0.12652261575833182,12822752,0.054354556650553644,0.15486597986383524,0.2578474112316439,2.849181180144127,4.743804882621879
2024-07-31,120,0.01,1.0,5061,12803287,128032,12399572,6233010,0.792199969291687,0.44387152791023254,27404,0.214040239940015,0.1198460596518849,12803287,0.054136879068632925,0.15557048237940516,0.2760247438140465,2.873650735983101,5.098645296196546
2024-08-30,120,0.01,1.0,5061,12803262,128032,12359051,6165195,0.7107774615287781,0.36417651176452637,35349,0.27609503874031494,0.16015676324672087,12803262,0.05424562896549333,0.20583916520869783,0.4140214946263434,3.794576063255456,7.632347573842499
2024-09-30,120,0.01,1.0,5064,12817631,128176,12687470,6174997,0.7578776478767395,0.38381171226501465,37303,0.29102952190737735,0.17029523074745834,12817631,0.05434225716124922,0.20832293096991636,0.3610426288852827,3.833534745378019,6.643865156612185
2024-10-31,120,0.01,1.0,5066,12827876,128278,12743736,6233715,0.7788059711456299,0.38702067732810974,37152,0.28962097943528897,0.16933146159595996,12827876,0.054373537754808354,0.2191334445501177,0.3769391477883971,4.030148737760572,6.932400637386587
2024-11-29,120,0.01,1.0,5066,12826423,128264,12757644,6240089,0.7749989032745361,0.38787680864334106,34735,0.27080864467036736,0.15660999219993418,12826423,0.054454308890327416,0.22976829040104785,0.3448980228279174,4.219469406246767,6.333714078027365
2024-12-31,120,0.01,1.0,5073,12860906,128609,12784854,6221551,0.7659992575645447,0.3753252625465393,33047,0.2569571336376148,0.14741871160854883,12860906,0.05450595782287811,0.23297747436027028,0.3281729894486389,4.274348780684692,6.020864554202786
2025-01-27,120,0.01,1.0,5078,12884545,128845,12828702,6229196,0.7686023116111755,0.38183724880218506,33280,0.2582948504016454,0.14829998663161179,12884545,0.054568710032057786,0.22135899724475144,0.31944584578369356,4.056518783652911,5.854011311537819
2025-02-28,120,0.01,1.0,5082,12904078,129040,12845585,6254662,0.768069863319397,0.3849674463272095,31222,0.24195598264104154,0.13762794347124632,12904078,0.05459072705543162,0.21704897706137632,0.2943195908245505,3.975931239035963,5.391384337594502
2025-03-31,120,0.01,1.0,5089,12937464,129374,12869836,6280889,0.7527307271957397,0.383094847202301,33909,0.2621005766228145,0.15081458287930474,12937464,0.05454878946909533,0.22610416312396617,0.30312891307372425,4.144989564838386,5.557023648443422
2025-04-30,120,0.01,1.0,5089,12933624,129336,12754052,6261624,0.7115855813026428,0.35932162404060364,29409,0.2273844869177955,0.12827625914342916,12933624,0.05469704392210567,0.21809086410589473,0.3142667161501825,3.9872513844894253,5.7455886756463705
2025-05-30,120,0.01,1.0,5083,12901917,129019,12657493,6272804,0.7105064392089844,0.3547608554363251,29062,0.22525364481200444,0.12692159877017678,12901917,0.054746205544493894,0.2097520520233454,0.3421046512529162,3.831353240598083,6.248919863037401
2025-06-30,120,0.01,1.0,5091,12941709,129417,12657587,6275128,0.7089089751243591,0.3504844605922699,28516,0.2203419952556465,0.12381142594152433,12941709,0.05483023919020278,0.21609989414064612,0.3711799840824621,3.9412539017203385,6.7696218284742695
2025-07-31,120,0.01,1.0,5102,12998662,129986,12592917,6262604,0.6829659938812256,0.34862399101257324,29778,0.22908620928407675,0.1293604524879015,12998662,0.054895419236226005,0.2176849814595418,0.34239841213669164,3.965448929769525,6.2372856770304015
2025-08-29,120,0.01,1.0,5111,13044441,130444,12631060,6303673,0.6812950968742371,0.34505894780158997,29520,0.22630400785011193,0.12758894920645897,13044441,0.05498863462221187,0.19567783876606054,0.33331544570850324,3.5585142295389764,6.061533405920671
2025-09-30,120,0.01,1.0,5122,13102931,131029,11853341,6326272,0.5142941474914551,0.32677650451660156,58662,0.44770241702218594,0.2884127514798718,13102931,0.055060963077650335,0.2899205519388838,0.3521357867342344,5.265446438523425,6.395380085118217
2025-10-31,120,0.01,1.0,5124,13117737,131177,11719030,6373589,0.5054057836532593,0.33349496126174927,64636,0.4927388185428848,0.32691004359744685,13117737,0.05510432172866402,0.29997636780838105,0.34389412778154704,5.44379022185369,6.240783245185306
2025-11-28,120,0.01,1.0,5130,13149031,131490,12006565,6414449,0.5154173970222473,0.3344712555408478,66933,0.5090349075975359,0.3414130285084699,13149031,0.05518368615907895,0.27792988059928514,0.3348543615484067,5.036450080520028,6.067995540985
2025-12-31,120,0.01,1.0,5132,13158962,131589,11977720,6440941,0.5064808130264282,0.33566442131996155,71474,0.5431609025070485,0.3728352042732546,13158962,0.0552315600577006,0.26853308407237686,0.31745054677822615,4.861950011765726,5.747629551774103
2026-01-30,120,0.01,1.0,5138,13188789,131887,11885737,6438654,0.5071024298667908,0.34608298540115356,74723,0.566568350178562,0.39525313275253765,13188789,0.055220536169014456,0.30573142159576,0.3496553868084042,5.536552934944393,6.33198101768168
2026-02-27,120,0.01,1.0,5136,13178635,131786,11964924,6418556,0.5204517245292664,0.3581562340259552,76114,0.5775575554307741,0.4060322845650759,13178635,0.05522058999281792,0.3219993018985325,0.36563064361920083,5.831145627752479,6.621273761594278
2026-03-31,120,0.01,1.0,5142,13208988,132089,12498977,6397343,0.5953347682952881,0.36569979786872864,60364,0.4569949049504501,0.2961719999607485,13208988,0.05529394076215377,0.27078712080491185,0.3786083625434366,4.897229553048126,6.8471944181373505
2026-04-30,120,0.01,1.0,5150,13246293,132462,12599746,6393596,0.6016228795051575,0.3565429151058197,57471,0.43386782624450787,0.2770314239851918,13246293,0.0554152018228798,0.2659857166583624,0.39346378584046743,4.799869131732411,7.100286074894602
2026-05-29,120,0.01,1.0,5140,13195313,131953,12428830,6380232,0.5893204212188721,0.35813942551612854,57488,0.43567027653785817,0.2785028437442471,13195313,0.05547856272905387,0.2715436556955886,0.379188044227869,4.894569043213198,6.834857025401813
2026-06-30,120,0.01,1.0,5157,13284638,132846,12358649,6513790,0.5904673933982849,0.38662078976631165,64817,0.4879108140252623,0.322673304293715,13284638,0.05549364611967597,0.2665718200021077,0.37784351805850386,4.803645798065363,6.808770813935303
2026-07-31,120,0.01,1.0,5168,13342609,133426,12456629,6749396,0.6402841806411743,0.44324448704719543,64338,0.4821998710895927,0.31769655431229443,13342609,0.05579013819561077,0.2339948735628738,0.34434068322515854,4.1941977763604665,6.172070806095426
2026-08-31,120,0.01,1.0,5170,13354531,133545,12382003,6838445,0.6420562863349915,0.44961264729499817,62535,0.4682691227676064,0.3057124000879959,13354531,0.05580210941140501,0.2067617656969561,0.3229098805646037,3.7052679168916414,5.7866966673952716
2026-09-03,120,0.01,1.0,5170,13354843,133548,12371103,6850173,0.640943169593811,0.45180967450141907,63478,0.4753197352262857,0.31175043463740926,13354843,0.055801554537181754,0.20599335070536437,0.3193084134543385,3.6915342666324222,5.722213585314663
2015-07-31,120,0.02,2.0,1534,1089993,21799,1089429,538776,0.7724417448043823,0.32498908042907715,5770,0.26469104087343454,0.15253251559691233,1089993,0.047244340101266706,0.10674801596403505,0.13941006468186615,2.259487924589996,2.950831028289213
2015-08-31,120,0.02,2.0,1506,1045765,20915,1045703,518982,0.8012501001358032,0.3378121256828308,5318,0.254267272292613,0.1456507449605609,1045765,0.047496330437526595,0.10877360745876165,0.13320583313411427,2.29014760628371,2.804549991695128
2015-09-30,120,0.02,2.0,1562,1122935,22458,1122430,551341,0.8223041892051697,0.3558777868747711,4649,0.20700863834713687,0.1154543422653786,1122935,0.04825479658217083,0.10428355151838989,0.12783863211327812,2.161102292511177,2.6492419649016177
2015-10-30,120,0.02,2.0,1618,1207222,24144,1206421,585742,0.8315381407737732,0.36241140961647034,5227,0.21649271040424123,0.12138594087457329,1207222,0.04939687977853286,0.10383532140490391,0.12226640159045726,2.1020623543519683,2.475184710828484
2015-11-30,120,0.02,2.0,1723,1373368,27467,1372241,657364,0.8379681706428528,0.35891997814178467,5735,0.20879600975716314,0.11656740990670542,1373368,0.049607242923965025,0.10401572796446645,0.12007135835730148,2.0967851030119826,2.420440066410052
2015-12-31,120,0.02,2.0,1836,1599124,31982,1598222,765023,0.820648193359375,0.36145085096359253,7731,0.24172972296917017,0.13748154997954937,1599124,0.050151833128637927,0.11109374022887875,0.12235007191545244,2.2151481471061425,2.4395932168945493
2016-01-29,120,0.02,2.0,1972,1896454,37929,1896356,918667,0.8261352777481079,0.323618620634079,9502,0.2505207097471592,0.14319729941527518,1896454,0.05001650448679483,0.12069920113897017,0.1397874976930581,2.4131874543699214,2.794827410019512
2016-02-29,120,0.02,2.0,2013,1979415,39588,1978551,965519,0.8219373822212219,0.3174170255661011,9195,0.23226735374355864,0.13139280661893943,1979415,0.05045531129146743,0.11463069617055674,0.14216429220976054,2.2719252589358634,2.817627888340908
2016-03-31,120,0.02,2.0,2061,2071238,41424,2071226,1018147,0.8003794550895691,0.30430933833122253,12165,0.2936703360370799,0.17210644709477527,2071238,0.05069625026192065,0.12318945538818077,0.15102356122054847,2.4299520132500168,2.97898878990635
2016-04-29,120,0.02,2.0,2077,2107308,42146,2107284,1041230,0.7962873578071594,0.3089168667793274,11701,0.27763014283680537,0.16119078122632283,2107308,0.050128884814179986,0.11457789588573056,0.13858966449959664,2.2856661645367353,2.764666818608215
2016-05-31,120,0.02,2.0,2124,2209148,44182,2209132,1092599,0.8200303912162781,0.29229238629341125,9790,0.2215834502738672,0.12459592231526968,2209148,0.04912798961409557,0.10970530985469196,0.14465166810013128,2.233051071628134,2.944384031106954
2016-06-30,120,0.02,2.0,2171,2308890,46177,2308753,1136066,0.8326377272605896,0.29303479194641113,10419,0.22563180804296512,0.12716177457740893,2308890,0.04912793593458328,0.10836563657231955,0.13974489464452,2.2057844383410434,2.8445097882923167
2016-07-29,120,0.02,2.0,2198,2367171,47343,2365271,1155934,0.7622137069702148,0.27049726247787476,10205,0.21555456984137042,0.12079639208816184,2367171,0.04890521217098385,0.1198276408339142,0.1604672285237522,2.450201839733754,3.281188679086432
2016-08-31,120,0.02,2.0,2258,2496220,49924,2489981,1219789,0.6938884258270264,0.2470797598361969,10970,0.2197339956734236,0.12342761988343572,2496220,0.04890955124147711,0.11872045509173944,0.16535133402772215,2.427347053453643,3.3807575377526278
2016-09-30,120,0.02,2.0,2294,2569832,51396,2562733,1255745,0.6732921600341797,0.24935881793498993,11699,0.22762471787687757,0.12842918775317533,2569832,0.04908530985683111,0.11849171141723092,0.16985757646509456,2.4139953840128534,3.460456437180987
2016-10-31,120,0.02,2.0,2315,2627534,52550,2618225,1280892,0.6499629020690918,0.24876455962657928,12515,0.23815413891531875,0.13517308419290383,2627534,0.04912400752949343,0.11870599429115128,0.17061845861084682,2.4164558280364585,3.4732194540197003
2016-11-30,120,0.02,2.0,2356,2716540,54330,2681079,1318973,0.5775598883628845,0.2491699904203415,16896,0.3109884041965765,0.1841244932653328,2716540,0.04912314930021277,0.13642554757960612,0.16797349530646052,2.777215010093321,3.419436613884464
2016-12-30,120,0.02,2.0,2394,2810999,56219,2761231,1370817,0.5771819353103638,0.24289414286613464,15430,0.2744623703730056,0.15905904667656276,2810999,0.04941339360134955,0.1279104928938615,0.16142229495366336,2.588579402697978,3.266772087259651
2017-01-26,120,0.02,2.0,2428,2894111,57882,2842557,1422711,0.5951063632965088,0.23798979818820953,12826,0.2215887495248955,0.1245992733490062,2894111,0.04937198331370151,0.12031374175045782,0.1537783766974189,2.436882897452265,3.1146890680962973
2017-02-28,120,0.02,2.0,2432,2908450,58169,2845180,1440122,0.5911113023757935,0.24120360612869263,12630,0.2171259605631866,0.12178424036718478,2908450,0.04958620571094569,0.1160239990372879,0.14820608915401676,2.339844264625327,2.988857224082819
2017-03-31,120,0.02,2.0,2490,3054239,61084,2967948,1516778,0.5763823986053467,0.24182341992855072,13376,0.21897714622487066,0.12295021692771527,3054239,0.049562264118819775,0.11798506974003012,0.1483203457533888,2.3805423710501725,2.9926063385201283
2017-04-28,120,0.02,2.0,2519,3123749,62474,3028758,1575449,0.5773093700408936,0.25097039341926575,15950,0.255306207382271,0.14633296023780254,3123749,0.049512620892395644,0.10961359925729103,0.14564458814866985,2.2138516863308673,2.9415649085754327
2017-05-31,120,0.02,2.0,2528,3151747,63034,3048768,1600477,0.6026292443275452,0.2512170672416687,15382,0.24402703302979345,0.13896969806479592,3151747,0.04951317475673016,0.09983500967731701,0.13878224450296664,2.016332222036455,2.8029356870133326
2017-06-30,120,0.02,2.0,2594,3323544,66470,3180354,1678556,0.5924786925315857,0.251426637172699,17640,0.2653828794945088,0.15299219427580227,3323544,0.04976013556613061,0.09502030991424702,0.13153302241612758,1.909566942155256,2.6433413197060487
2017-07-31,120,0.02,2.0,2639,3439417,68788,3301464,1712348,0.601802408695221,0.2609736919403076,19274,0.28019421992207943,0.1629220131527785,3439417,0.04916036642256522,0.1053236029540036,0.15001162993545386,2.1424495100113563,3.051475016398508
2017-08-31,120,0.02,2.0,2674,3535801,70716,3392753,1741107,0.6062726378440857,0.2634027600288391,22038,0.3116409299168505,0.1845821398060204,3535801,0.04896938487205586,0.10724588494824368,0.155763900673115,2.1900598757458156,3.180842501495274
2017-09-29,120,0.02,2.0,2754,3751308,75026,3575469,1844881,0.5940635800361633,0.2577548623085022,23780,0.3169567883133847,0.18832361885453625,3751308,0.049252687329326195,0.11228107589369019,0.16265028123583825,2.2796944082041066,3.3023635877629056
2017-10-31,120,0.02,2.0,2795,3865496,77309,3677182,1888967,0.6050624251365662,0.2514496445655823,21733,0.28111862784410613,0.1635474282274147,3865496,0.04942211814473486,0.12042582364278415,0.1793581601107245,2.4366787212581986,3.6291071051521144
2017-11-30,120,0.02,2.0,2837,3983157,79663,3808375,1947940,0.5801459550857544,0.25138187408447266,24186,0.3036039315617037,0.17896995708154506,3983157,0.0493405105548187,0.12841595219863675,0.18667386365062827,2.6026474139533478,3.7833792466178138
2017-12-29,120,0.02,2.0,2851,4027480,80549,3843751,1979404,0.5849339962005615,0.25240468978881836,24761,0.30740294727432993,0.18161614235313964,4027480,0.049671506748636865,0.13086444276154888,0.18932575202671667,2.634597807225572,3.8115564519675527
2018-01-31,120,0.02,2.0,2901,4167921,83358,3943471,2049254,0.5360034704208374,0.24524454772472382,29671,0.35594663979462077,0.21650552738151702,4167921,0.04954532487539951,0.14396938506202164,0.20288394635187984,2.905811707241545,4.0949160564010505
2018-02-28,120,0.02,2.0,2854,4028790,80575,3895472,1985475,0.6170321702957153,0.2563307583332062,21887,0.27163512255662425,0.15716306556658982,4028790,0.04936519401606934,0.12292894818492088,0.18950046540490226,2.4901947745795368,3.838746492988889
2018-03-30,120,0.02,2.0,2901,4168812,83376,4067771,2039713,0.6544889807701111,0.26131266355514526,20087,0.24092064862790252,0.13695837452698326,4168812,0.04980507636228259,0.12330886586067934,0.19136202264440608,2.4758292701677536,3.8422192399111474
2018-04-27,120,0.02,2.0,2942,4286045,85720,4204190,2088304,0.6310567259788513,0.25996947288513184,22268,0.2597760149323378,0.1492773442737243,4286045,0.05013409798543879,0.12355342977134857,0.18419272048530097,2.4644590156430874,3.674000887356124
2018-05-31,120,0.02,2.0,2966,4358462,87169,4290842,2118071,0.6282427906990051,0.2598505914211273,22811,0.2616870676501967,0.15054082770727328,4358462,0.05019545885681692,0.1289449230804529,0.19924514448944006,2.5688563471103962,3.9693858573499434
2018-06-29,120,0.02,2.0,2972,4380619,87612,4337942,2128846,0.670989990234375,0.26150059700012207,20175,0.23027667442816052,0.13012015556372503,4380619,0.05050290837893001,0.1175980459297813,0.20218691503447017,2.328540072334599,4.003470721278762
2018-07-31,120,0.02,2.0,3020,4532078,90641,4497967,2204338,0.6834560036659241,0.2661954164505005,22665,0.25005240454099137,0.1428913672557166,4532078,0.05043249476288802,0.1133261989607352,0.20133273022142298,2.247086912784038,3.9921231572620632
2018-08-31,120,0.02,2.0,3102,4792573,95851,4753618,2351600,0.66246497631073,0.2565947473049164,25766,0.2688130535935984,0.15527673319834154,4792573,0.05039568515701274,0.11645157588340237,0.21333110765667546,2.310744967958784,4.23312247848246
2018-09-28,120,0.02,2.0,3146,4933877,98677,4900624,2428792,0.6591562032699585,0.25443121790885925,25891,0.26238130466066056,0.15100050739809756,4933877,0.05018426685545667,0.11326854282152883,0.2139809682094105,2.257052855783881,4.263905435257819
2018-10-31,120,0.02,2.0,3207,5129802,102596,5117671,2529791,0.7224879264831543,0.2552244961261749,23634,0.23035985808413584,0.13017327796076186,5129802,0.050245604021363785,0.09950680338414752,0.20076806113298765,1.980408143602742,3.9957338565901934
2018-11-30,120,0.02,2.0,3273,5346213,106924,5338514,2618743,0.7284094095230103,0.25391384959220886,22192,0.2075492873442819,0.1157907918353717,5346213,0.05027240777724344,0.10046388088735925,0.18445811978601623,1.998390077764203,3.669172174990074
2018-12-28,120,0.02,2.0,3343,5580198,111603,5567687,2730010,0.6918816566467285,0.2488306760787964,24331,0.21801385267421128,0.12234318038969202,5580198,0.05034427093805632,0.10596489341684363,0.19582806913792639,2.104805401735245,3.8897786280165545
2019-01-31,120,0.02,2.0,3389,5734424,114688,5716511,2806553,0.6787363886833191,0.24811473488807678,24643,0.21486990792410715,0.12036652615846004,5734424,0.050294676501074914,0.10866873604910714,0.17975725446428573,2.160640918861157,3.5740811348183916
2019-02-28,120,0.02,2.0,3422,5845746,116914,5833685,2851778,0.6877920031547546,0.24748091399669647,24752,0.21171117231469286,0.1183875719833936,5845746,0.05015664382270458,0.1084044682416135,0.17874677113091675,2.1613182218651894,3.5637705697126973
2019-03-29,120,0.02,2.0,3470,6008694,120173,6002016,2910568,0.68710857629776,0.2581864297389984,26721,0.2223544390170837,0.12508367466354595,6008694,0.04995045512385886,0.1103409251662187,0.1785509224201776,2.2090074032881897,3.5745604715199613
2019-04-30,120,0.02,2.0,3516,6163053,123261,6147163,2975853,0.624921441078186,0.25621065497398376,34122,0.2768272202886558,0.1606497175141243,6163053,0.050024882148506596,0.1255709429584378,0.19986045870145464,2.510169690868257,3.995220980394076
2019-05-31,120,0.02,2.0,3532,6220466,124409,6211715,3004677,0.6491466164588928,0.2557763457298279,32570,0.2617977799033832,0.1506141097258703,6220466,0.05029655334503878,0.12633330386065317,0.20746891302076217,2.511768609550551,4.124913124712685
2019-06-28,120,0.02,2.0,3546,6266533,125330,6257545,3033242,0.6510077714920044,0.25428247451782227,32904,0.2625388973110987,0.15110490640900825,6266533,0.05037267018301827,0.12158302082502194,0.1996888215112104,2.4136703570264624,3.9642294280943218
2019-07-31,120,0.02,2.0,3561,6319260,126385,6311599,3062534,0.6677596569061279,0.2546771764755249,32339,0.25587688412390713,0.14670804015769107,6319260,0.05061352120343205,0.11457847054634648,0.20281678996716382,2.2637917264404246,4.007166171110241
2019-08-30,120,0.02,2.0,3570,6352651,127053,6332743,3084812,0.6533848643302917,0.24731118977069855,30823,0.24259954507174172,0.1380445443674619,6352651,0.05062500678850452,0.1123782988201774,0.20308060415732018,2.2198179506357176,4.011468186181734
2019-09-30,120,0.02,2.0,3580,6393894,127877,6361991,3136726,0.6643387079238892,0.24201972782611847,27572,0.21561344104100033,0.12083336985388857,6393894,0.05066771516700152,0.10023694644072038,0.19477310227797023,1.9783198454940778,3.844126415331642
2019-10-31,120,0.02,2.0,3594,6447473,128949,6387584,3182446,0.6154971122741699,0.2333207130432129,31301,0.24273937758338568,0.13813510328909914,6447473,0.05068094119975376,0.10441337272875323,0.1904551411798463,2.060209819648348,3.757924313780732
2019-11-29,120,0.02,2.0,3600,6470476,129409,6373671,3200292,0.5996477007865906,0.23490428924560547,34965,0.2701898631470763,0.1561962537915507,6470476,0.050796262902451074,0.10632181687517869,0.18123159903870673,2.093103130034559,3.5678136280762054
2019-12-31,120,0.02,2.0,3635,6595453,131909,6398117,3266257,0.5649085640907288,0.2386671006679535,38691,0.29331584653056275,0.17186299288845852,6595453,0.05104819941859945,0.11589050026912492,0.18362659105898763,2.2702171984326665,3.5971218015592368
2020-01-23,120,0.02,2.0,3647,6641354,132827,6453061,3265423,0.5664653182029724,0.2449842244386673,41164,0.3099068713439286,0.18336674239387055,6641354,0.05115206929189439,0.12165448289880823,0.2177343461796171,2.3782905478290344,4.25660875881945
2020-02-28,120,0.02,2.0,3657,6679433,133588,6471356,3303435,0.6638532280921936,0.30175429582595825,50889,0.3809399047818666,0.2352845987044991,6679433,0.05110733201455872,0.1197412941282151,0.2274755217534509,2.342937684442321,4.450937131459943
2020-03-31,120,0.02,2.0,3668,6718952,134379,6509473,3296771,0.6652864217758179,0.29975301027297974,51591,0.383921594892059,0.23756371824448466,6718952,0.051136099796515885,0.13634570877890145,0.26550279433542445,2.6663298398090043,5.192081433506477
2020-04-30,120,0.02,2.0,3700,6834979,136699,6639237,3336857,0.6641355156898499,0.29921504855155945,50252,0.36761058968975635,0.22519785252704508,6834979,0.051372652351967724,0.14382694825858272,0.2790144770627437,2.7996792393195116,5.4311869114941
2020-05-29,120,0.02,2.0,3715,6889784,137795,6687174,3362718,0.6513044238090515,0.29310646653175354,51307,0.3723429732573751,0.22876009327501415,6889784,0.05147084436899618,0.15049167241191624,0.284894226931311,2.9238236570015537,5.535060293336066
2020-06-30,120,0.02,2.0,3729,6940529,138810,6719975,3379940,0.6367275714874268,0.28590041399002075,52356,0.3771774367840934,0.2324206264649478,6940529,0.05162156947979037,0.15977235069519488,0.2906418845904474,3.0950696056954463,5.6302411476317555
2020-07-31,120,0.02,2.0,3752,7025324,140506,6943883,3388735,0.6000034213066101,0.27478301525115967,59564,0.4239249569413406,0.2689751092807341,7025324,0.05168658413476731,0.18497430714702576,0.281503992712055,3.578768267307524,5.446364804802404
2020-08-31,120,0.02,2.0,3761,7059036,141180,6952298,3417321,0.5679442286491394,0.2581733763217926,57503,0.4073027340983142,0.25573142041386304,7059036,0.051698560539994415,0.18512537186570335,0.2565377532228361,3.5808612451112425,4.962183676746212
2020-09-30,120,0.02,2.0,3780,7127969,142559,6962394,3442115,0.5298543572425842,0.2688952088356018,70447,0.49416031257233844,0.3281626302574637,7127969,0.05172160541102241,0.17395604626856248,0.21227000750566433,3.363314902663301,4.104087756340745
2020-10-30,120,0.02,2.0,3802,7213243,144264,7062588,3497169,0.5360202789306641,0.2688240110874176,70402,0.4880080962679532,0.3227584056921229,7213243,0.05182551038416424,0.1605182166028947,0.20060444740198524,3.0972819256970117,3.8707664606672503
2020-11-30,120,0.02,2.0,3828,7314404,146288,7150332,3551600,0.5358351469039917,0.27026793360710144,70005,0.4785423274636334,0.31452884697467326,7314404,0.0519442185583405,0.1652630427649568,0.21031116701301542,3.1815483484334965,4.048788736263441
2020-12-31,120,0.02,2.0,3879,7510720,150214,7333694,3657930,0.534504234790802,0.26040515303611755,61185,0.4073188917144873,0.2557441597037322,7510720,0.05241481509096332,0.17015058516516438,0.21409455842997324,3.246230762616952,4.084619168424475
2021-01-29,120,0.02,2.0,3922,7678859,153577,7211127,3774384,0.4858752489089966,0.2586950361728668,64250,0.4183569154235335,0.2645077890854,7678859,0.05261562948349488,0.16766833575340057,0.21848974781380023,3.1866640653989866,4.1525636005616695
2021-02-26,120,0.02,2.0,3971,7872877,157457,7340695,3879633,0.5024120211601257,0.2627979516983032,61720,0.3919800326438329,0.2437656500548986,7872877,0.05286987209377207,0.15806220110887417,0.2177610395219012,2.989645990225376,4.1188115442320665
2021-03-31,120,0.02,2.0,4028,8103319,162066,7507666,4005987,0.4863519072532654,0.261664479970932,65986,0.40715510964668716,0.2556150395512617,8103319,0.052908690870987554,0.17916157614798908,0.23514494094998334,3.3862409596347094,4.444353792902574
2021-04-30,120,0.02,2.0,4055,8212024,164240,7403240,4053387,0.4571852684020996,0.2587270736694336,68834,0.41910618606916705,0.2651071073692643,8212024,0.05303138422391362,0.18900389673648318,0.23906478324403313,3.5640008176753386,4.5079868599060795
2021-05-31,120,0.02,2.0,4085,8328648,166572,7395644,4110289,0.45055240392684937,0.25989729166030884,67881,0.4075174699229162,0.2559007475599688,8328648,0.05314728152756606,0.18437672598035684,0.23632423216386908,3.469165697303363,4.4465911589719616
2021-06-30,120,0.02,2.0,4120,8474173,169483,7364427,4162052,0.41463416814804077,0.2576819658279419,81879,0.4831104004531428,0.31848751589928703,8474173,0.053211446119875064,0.20008496427370298,0.23710342630234302,3.760186555030855,4.455872628761019
2021-07-30,120,0.02,2.0,4163,8652415,173048,7545162,4231325,0.3948388993740082,0.2529868185520172,94207,0.5443980860801627,0.3740020405813672,8652415,0.048767771772389557,0.221510794692802,0.2526755582266192,4.542155334195788,5.181199571838433
