trade_date,window,min_valid_ratio,required_valid_days,current_universe_count,eligible_stock_count,eligible_stock_ratio,p_over_w,possible_pair_count,dense_matrix_memory_mb_float64,covariance_dimensionally_singular,covariance_rank_upper_bound,minimum_rank_deficiency,eligible_jaccard_vs_previous_day,entered_count,exited_count
2021-08-23,60,0.9,54,4448,4295,0.9656025179856115,71.58333333333333,9221365,140.73963165283203,True,59,4236,0.9990686845168801,4.0,0.0
2021-08-23,60,0.95,57,4448,4268,0.9595323741007195,71.13333333333334,9105778,138.9757080078125,True,59,4209,0.9995313964386129,2.0,0.0
2021-08-24,60,0.8,48,4451,4335,0.9739384407998203,72.25,9393945,143.37329864501953,True,59,4276,0.9993079584775086,3.0,0.0
2021-08-24,60,0.9,54,4451,4297,0.9654010334756234,71.61666666666666,9229956,140.87073516845703,True,59,4238,0.9995345589946474,2.0,0.0
2021-08-24,60,0.95,57,4451,4272,0.9597843181307572,71.2,9122856,139.236328125,True,59,4213,0.9990636704119851,4.0,0.0
2021-08-25,60,0.8,48,4451,4339,0.9748371152549988,72.31666666666666,9411291,143.63800811767578,True,59,4280,0.9990781286010602,4.0,0.0
2021-08-25,60,0.9,54,4451,4299,0.9658503707032128,71.65,9238551,141.00189971923828,True,59,4240,0.9995347755291928,2.0,0.0
2021-08-25,60,0.95,57,4451,4272,0.9597843181307572,71.2,9122856,139.236328125,True,59,4213,1.0,0.0,0.0
2021-08-26,60,0.8,48,4452,4340,0.9748427672955975,72.33333333333333,9415630,143.7042236328125,True,59,4281,0.9997695852534563,1.0,0.0
2021-08-26,60,0.9,54,4452,4301,0.9660826594788859,71.68333333333334,9247150,141.13312530517578,True,59,4242,0.9995349918623576,2.0,0.0
2021-08-26,60,0.95,57,4452,4277,0.960691823899371,71.28333333333333,9144226,139.56244659423828,True,59,4218,0.9988309562777647,5.0,0.0
2021-08-27,60,0.8,48,4453,4342,0.9750729845048282,72.36666666666666,9424311,143.83670043945312,True,59,4283,0.9995393827729157,2.0,0.0
2021-08-27,60,0.9,54,4453,4303,0.9663148439254435,71.71666666666667,9255753,141.26441192626953,True,59,4244,0.9995352079944225,2.0,0.0
2021-08-27,60,0.95,57,4453,4278,0.9607006512463507,71.3,9148503,139.62771606445312,True,59,4219,0.9992989016125263,2.0,1.0
2021-08-30,60,0.8,48,4453,4345,0.9757466876263193,72.41666666666667,9437340,144.03553009033203,True,59,4286,0.9993095512082854,3.0,0.0
2021-08-30,60,0.9,54,4453,4306,0.9669885470469346,71.76666666666667,9268665,141.46145629882812,True,59,4247,0.9993032977241059,3.0,0.0
2021-08-30,60,0.95,57,4453,4281,0.9613743543678419,71.35,9161340,139.82361602783203,True,59,4222,0.9992992291520673,3.0,0.0
2021-08-31,60,0.8,48,4454,4346,0.9757521329142343,72.43333333333334,9441685,144.10183715820312,True,59,4287,0.999769903359411,1.0,0.0
2021-08-31,60,0.9,54,4454,4309,0.9674449932644814,71.81666666666666,9281586,141.65863800048828,True,59,4250,0.9993037827802275,3.0,0.0
2021-08-31,60,0.95,57,4454,4283,0.9616075437808711,71.38333333333334,9169903,139.95429229736328,True,59,4224,0.999533037590474,2.0,0.0
2021-09-01,60,0.8,48,4456,4349,0.9759874326750448,72.48333333333333,9454726,144.30084991455078,True,59,4290,0.9993101862497126,3.0,0.0
2021-09-01,60,0.9,54,4456,4312,0.9676840215439856,71.86666666666666,9294516,141.85595703125,True,59,4253,0.99930426716141,3.0,0.0
2021-09-01,60,0.95,57,4456,4286,0.9618491921005387,71.43333333333334,9182755,140.15042114257812,True,59,4227,0.9993000466635558,3.0,0.0
2021-09-02,60,0.8,48,4456,4352,0.9766606822262118,72.53333333333333,9467776,144.5,True,59,4293,0.9993106617647058,3.0,0.0
2021-09-02,60,0.9,54,4456,4316,0.9685816876122083,71.93333333333334,9311770,142.1192626953125,True,59,4257,0.9990732159406858,4.0,0.0
2021-09-02,60,0.95,57,4456,4288,0.9622980251346499,71.46666666666667,9191328,140.28125,True,59,4229,0.9990673816740498,3.0,1.0
2021-09-03,60,0.8,48,4456,4353,0.9768850987432675,72.55,9472128,144.56641387939453,True,59,4294,0.9997702733746842,1.0,0.0
2021-09-03,60,0.9,54,4456,4317,0.9688061041292639,71.95,9316086,142.18512725830078,True,59,4258,0.9997683576557794,1.0,0.0
2021-09-03,60,0.95,57,4456,4288,0.9622980251346499,71.46666666666667,9191328,140.28125,True,59,4229,0.9986017245397343,3.0,3.0
2021-09-06,60,0.8,48,4459,4358,0.9773491814308141,72.63333333333334,9493903,144.89871215820312,True,59,4299,0.9988526847177605,5.0,0.0
2021-09-06,60,0.9,54,4459,4321,0.9690513568064588,72.01666666666667,9333360,142.44873809814453,True,59,4262,0.9990742883591761,4.0,0.0
2021-09-06,60,0.95,57,4459,4291,0.9623233908948194,71.51666666666667,9204195,140.47760772705078,True,59,4232,0.9988350419384903,4.0,1.0
2021-09-07,60,0.8,48,4461,4359,0.9771351714862139,72.65,9498261,144.96521759033203,True,59,4300,0.9997705895847672,1.0,0.0
2021-09-07,60,0.9,54,4461,4323,0.9690652320107599,72.05,9342003,142.58063507080078,True,59,4264,0.9990749306197965,3.0,1.0
2021-09-07,60,0.95,57,4461,4294,0.9625644474333109,71.56666666666666,9217071,140.67410278320312,True,59,4235,0.9988358556461001,4.0,1.0
2021-09-08,60,0.8,48,4463,4361,0.9771454178803496,72.68333333333334,9506980,145.09827423095703,True,59,4302,0.9995413895895436,2.0,0.0
2021-09-08,60,0.9,54,4463,4322,0.968406901187542,72.03333333333333,9337681,142.51467895507812,True,59,4263,0.9993061979648473,1.0,2.0
2021-09-08,60,0.95,57,4463,4296,0.962581223392337,71.6,9225660,140.80517578125,True,59,4237,0.999534450651769,2.0,0.0
2021-09-09,60,0.8,48,4467,4363,0.9767181553615402,72.71666666666667,9515703,145.23139190673828,True,59,4304,0.9995415998166399,2.0,0.0
2021-09-09,60,0.9,54,4467,4326,0.9684351914036265,72.1,9354975,142.77859497070312,True,59,4267,0.9990753582986592,4.0,0.0
2021-09-09,60,0.95,57,4467,4300,0.9626147302440117,71.66666666666667,9242850,141.0675048828125,True,59,4241,0.9990697674418605,4.0,0.0
2021-09-10,60,0.8,48,4468,4367,0.9773948075201433,72.78333333333333,9533161,145.49781036376953,True,59,4308,0.9990840393863064,4.0,0.0
2021-09-10,60,0.9,54,4468,4329,0.9688898836168308,72.15,9367956,142.97669219970703,True,59,4270,0.9993069993069993,3.0,0.0
2021-09-10,60,0.95,57,4468,4304,0.963294538943599,71.73333333333333,9260056,141.330078125,True,59,4245,0.9990706319702602,4.0,0.0
2021-09-13,60,0.8,48,4471,4371,0.9776336390069336,72.85,9550635,145.76447296142578,True,59,4312,0.9986276303751144,5.0,1.0
2021-09-13,60,0.9,54,4471,4333,0.9691344218295683,72.21666666666667,9385278,143.24103546142578,True,59,4274,0.9990768520655435,4.0,0.0
2021-09-13,60,0.95,57,4471,4304,0.962648177141579,71.73333333333333,9260056,141.330078125,True,59,4245,0.9995354239256679,1.0,1.0
2021-09-14,60,0.8,48,4474,4373,0.9774251229324988,72.88333333333334,9559378,145.89789581298828,True,59,4314,0.9995426480676881,2.0,0.0
2021-09-14,60,0.9,54,4474,4338,0.9696021457308895,72.3,9406953,143.57180786132812,True,59,4279,0.9988473951129553,5.0,0.0
2021-09-14,60,0.95,57,4474,4310,0.9633437639696022,71.83333333333333,9285895,141.72439575195312,True,59,4251,0.9986078886310905,6.0,0.0
2021-09-15,60,0.8,48,4475,4376,0.977877094972067,72.93333333333334,9572500,146.09814453125,True,59,4317,0.9993144424131627,3.0,0.0
2021-09-15,60,0.9,54,4475,4339,0.9696089385474861,72.31666666666666,9411291,143.63800811767578,True,59,4280,0.999769532150265,1.0,0.0
2021-09-15,60,0.95,57,4475,4313,0.9637988826815642,71.88333333333334,9298828,141.92176055908203,True,59,4254,0.9993044284720612,3.0,0.0
2021-09-16,60,0.8,48,4478,4377,0.9774452880750335,72.95,9576876,146.16492462158203,True,59,4318,0.9997715330134795,1.0,0.0
2021-09-16,60,0.9,54,4478,4342,0.9696292987941045,72.36666666666666,9424311,143.83670043945312,True,59,4283,0.9993090741593735,3.0,0.0
2021-09-16,60,0.95,57,4478,4317,0.9640464493077266,71.95,9316086,142.18512725830078,True,59,4258,0.9990734306231179,4.0,0.0
2021-09-17,60,0.8,48,4480,4379,0.9774553571428571,72.98333333333333,9585631,146.29853057861328,True,59,4320,0.9995432747202557,2.0,0.0
2021-09-17,60,0.9,54,4480,4346,0.9700892857142858,72.43333333333334,9441685,144.10183715820312,True,59,4287,0.9990796134376438,4.0,0.0
2021-09-17,60,0.95,57,4480,4321,0.9645089285714286,72.01666666666667,9333360,142.44873809814453,True,59,4262,0.9981494332639371,6.0,2.0
2021-09-22,60,0.8,48,4482,4379,0.9770191878625614,72.98333333333333,9585631,146.29853057861328,True,59,4320,1.0,0.0,0.0
2021-09-22,60,0.9,54,4482,4350,0.9705488621151271,72.5,9459075,144.36721801757812,True,59,4291,0.999080459770115,4.0,0.0
2021-09-22,60,0.95,57,4482,4321,0.964078536367693,72.01666666666667,9333360,142.44873809814453,True,59,4262,0.999537251272559,1.0,1.0
2021-09-23,60,0.8,48,4483,4382,0.9774704438991747,73.03333333333333,9598771,146.49905395507812,True,59,4323,0.9993153811045185,3.0,0.0
2021-09-23,60,0.9,54,4483,4355,0.971447691278162,72.58333333333333,9480835,144.69928741455078,True,59,4296,0.9988518943742825,5.0,0.0
2021-09-23,60,0.95,57,4483,4322,0.964086549185813,72.03333333333333,9337681,142.51467895507812,True,59,4263,0.9988436632747456,3.0,2.0
2021-09-24,60,0.8,48,4485,4384,0.9774804905239688,73.06666666666666,9607536,146.6328125,True,59,4325,0.9995437956204379,2.0,0.0
2021-09-24,60,0.9,54,4485,4356,0.9712374581939799,72.6,9485190,144.7657470703125,True,59,4297,0.9988526847177605,3.0,2.0
2021-09-24,60,0.95,57,4485,4326,0.9645484949832775,72.1,9354975,142.77859497070312,True,59,4267,0.9990753582986592,4.0,0.0
2021-09-27,60,0.8,48,4486,4385,0.9774855104770397,73.08333333333333,9611920,146.69971466064453,True,59,4326,0.9997719498289623,1.0,0.0
2021-09-27,60,0.9,54,4486,4359,0.9716897012929113,72.65,9498261,144.96521759033203,True,59,4300,0.9993117687543015,3.0,0.0
2021-09-27,60,0.95,57,4486,4326,0.9643334819438253,72.1,9354975,142.77859497070312,True,59,4267,0.9981524249422633,4.0,4.0
2021-09-28,60,0.8,48,4488,4388,0.9777183600713012,73.13333333333334,9625078,146.9005126953125,True,59,4329,0.9993163172288059,3.0,0.0
2021-09-28,60,0.9,54,4488,4358,0.9710338680926917,72.63333333333334,9493903,144.89871215820312,True,59,4299,0.9993119266055046,1.0,2.0
2021-09-28,60,0.95,57,4488,4329,0.964572192513369,72.15,9367956,142.97669219970703,True,59,4270,0.9979224376731302,6.0,3.0
2021-09-29,60,0.8,48,4491,4388,0.9770652415942997,73.13333333333334,9625078,146.9005126953125,True,59,4329,1.0,0.0,0.0
2021-09-29,60,0.9,54,4491,4361,0.9710532175462036,72.68333333333334,9506980,145.09827423095703,True,59,4302,0.9993120843843155,3.0,0.0
2021-09-29,60,0.95,57,4491,4331,0.9643731908260966,72.18333333333334,9376615,143.10883331298828,True,59,4272,0.9990766389658357,3.0,1.0
2021-09-30,60,0.8,48,4493,4392,0.977520587580681,73.2,9642636,147.16845703125,True,59,4333,0.9990892531876139,4.0,0.0
2021-09-30,60,0.9,54,4493,4360,0.9703983975072334,72.66666666666667,9502620,145.03173828125,True,59,4301,0.9993122420907841,1.0,2.0
2021-09-30,60,0.95,57,4493,4331,0.9639439127531716,72.18333333333334,9376615,143.10883331298828,True,59,4272,0.9986155976003692,3.0,3.0
2021-10-08,60,0.8,48,4493,4395,0.9781882929000668,73.25,9655815,147.36957550048828,True,59,4336,0.9993174061433447,3.0,0.0
2021-10-08,60,0.9,54,4493,4363,0.9710661028266192,72.71666666666667,9515703,145.23139190673828,True,59,4304,0.9993123997249599,3.0,0.0
2021-10-08,60,0.95,57,4493,4331,0.9639439127531716,72.18333333333334,9376615,143.10883331298828,True,59,4272,0.9995383194829178,1.0,1.0
2021-10-11,60,0.8,48,4494,4397,0.9784156653315532,73.28333333333333,9664606,147.50373077392578,True,59,4338,0.9990904956798545,3.0,1.0
2021-10-11,60,0.9,54,4494,4366,0.9715175789942145,72.76666666666667,9528795,145.43118286132812,True,59,4307,0.9993128721942282,3.0,0.0
2021-10-11,60,0.95,57,4494,4333,0.9641744548286605,72.21666666666667,9385278,143.24103546142578,True,59,4274,0.9990770650669127,3.0,1.0
2021-10-12,60,0.8,48,4494,4398,0.9786381842456608,73.3,9669003,147.57083129882812,True,59,4339,0.9997726239199636,1.0,0.0
2021-10-12,60,0.9,54,4494,4365,0.9712950600801068,72.75,9524430,145.36457061767578,True,59,4306,0.9988553113553114,2.0,3.0
2021-10-12,60,0.95,57,4494,4333,0.9641744548286605,72.21666666666667,9385278,143.24103546142578,True,59,4274,0.9995385325334564,1.0,1.0
2021-10-13,60,0.8,48,4495,4401,0.9790878754171302,73.35,9682200,147.77222442626953,True,59,4342,0.9993183367416496,3.0,0.0
2021-10-13,60,0.9,54,4495,4368,0.9717463848720801,72.8,9537528,145.564453125,True,59,4309,0.9993131868131868,3.0,0.0
2021-10-13,60,0.95,57,4495,4335,0.96440489432703,72.25,9393945,143.37329864501953,True,59,4276,0.9990774907749077,3.0,1.0
2021-10-14,60,0.8,48,4496,4404,0.9795373665480427,73.4,9695406,147.9737548828125,True,59,4345,0.9993188010899182,3.0,0.0
2021-10-14,60,0.9,54,4496,4367,0.9713078291814946,72.78333333333333,9533161,145.49781036376953,True,59,4308,0.9997710622710623,0.0,1.0
2021-10-14,60,0.95,57,4496,4338,0.9648576512455516,72.3,9406953,143.57180786132812,True,59,4279,0.9993084370677732,3.0,0.0
2021-10-15,60,0.8,48,4498,4407,0.9797687861271677,73.45,9708621,148.17542266845703,True,59,4348,0.9993192648059904,3.0,0.0
2021-10-15,60,0.9,54,4498,4371,0.9717652289906625,72.85,9550635,145.76447296142578,True,59,4312,0.9986276303751144,5.0,1.0
2021-10-15,60,0.95,57,4498,4341,0.9650955980435749,72.35,9419970,143.77045440673828,True,59,4282,0.9993089149965446,3.0,0.0
2021-10-18,60,0.8,48,4501,4409,0.9795600977560542,73.48333333333333,9717436,148.30994415283203,True,59,4350,0.9995463823996371,2.0,0.0
2021-10-18,60,0.9,54,4501,4373,0.971561875138858,72.88333333333334,9559378,145.89789581298828,True,59,4314,0.9990855052583447,3.0,1.0
2021-10-18,60,0.95,57,4501,4345,0.9653410353254832,72.41666666666667,9437340,144.03553009033203,True,59,4286,0.9990794016110471,4.0,0.0
2021-10-19,60,0.8,48,4504,4410,0.9791296625222025,73.5,9721845,148.37722778320312,True,59,4351,0.9997732426303855,1.0,0.0
2021-10-19,60,0.9,54,4504,4376,0.9715808170515098,72.93333333333334,9572500,146.09814453125,True,59,4317,0.9993144424131627,3.0,0.0
2021-10-19,60,0.95,57,4504,4345,0.9646980461811723,72.41666666666667,9437340,144.03553009033203,True,59,4286,1.0,0.0,0.0
2021-10-20,60,0.8,48,4507,4413,0.9791435544708231,73.55,9735078,148.57917022705078,True,59,4354,0.9993201903467029,3.0,0.0
2021-10-20,60,0.9,54,4507,4379,0.9715997337475039,72.98333333333333,9585631,146.29853057861328,True,59,4320,0.9993149120803837,3.0,0.0
2021-10-20,60,0.95,57,4507,4349,0.9649434213445751,72.48333333333333,9454726,144.30084991455078,True,59,4290,0.9986206896551724,5.0,1.0
2021-10-21,60,0.8,48,4510,4417,0.9793791574279379,73.61666666666666,9752736,148.84864044189453,True,59,4358,0.9990944079692099,4.0,0.0
2021-10-21,60,0.9,54,4510,4382,0.9716186252771618,73.03333333333333,9598771,146.49905395507812,True,59,4323,0.9993153811045185,3.0,0.0
2021-10-21,60,0.95,57,4510,4352,0.9649667405764967,72.53333333333333,9467776,144.5,True,59,4293,0.9993106617647058,3.0,0.0
2021-10-22,60,0.8,48,4510,4418,0.9796008869179601,73.63333333333334,9757153,148.91604614257812,True,59,4359,0.9997736532367587,1.0,0.0
2021-10-22,60,0.9,54,4510,4385,0.9722838137472284,73.08333333333333,9611920,146.69971466064453,True,59,4326,0.9993158494868871,3.0,0.0
2021-10-22,60,0.95,57,4510,4358,0.9662971175166297,72.63333333333334,9493903,144.89871215820312,True,59,4299,0.9981647166781372,7.0,1.0
2021-10-25,60,0.8,48,4513,4418,0.9789497008641702,73.63333333333334,9757153,148.91604614257812,True,59,4359,1.0,0.0,0.0
2021-10-25,60,0.9,54,4513,4387,0.9720806558830046,73.11666666666666,9620691,146.83356475830078,True,59,4328,0.9990884229717412,3.0,1.0
2021-10-25,60,0.95,57,4513,4360,0.9660979392865057,72.66666666666667,9502620,145.03173828125,True,59,4301,0.9990827791790874,3.0,1.0
2021-10-26,60,0.8,48,4516,4420,0.978742249778565,73.66666666666667,9765990,149.0509033203125,True,59,4361,0.9995475113122172,2.0,0.0
2021-10-26,60,0.9,54,4516,4389,0.9718777679362267,73.15,9629466,146.96747589111328,True,59,4330,0.9995443153337891,2.0,0.0
2021-10-26,60,0.95,57,4516,4362,0.9658990256864481,72.7,9511341,145.16482543945312,True,59,4303,0.9990831996332799,3.0,1.0
2021-10-27,60,0.8,48,4521,4423,0.9783233797832338,73.71666666666667,9779253,149.25330352783203,True,59,4364,0.9993217273343884,3.0,0.0
2021-10-27,60,0.9,54,4521,4391,0.971245299712453,73.18333333333334,9638245,147.10144805908203,True,59,4332,0.9990892531876139,3.0,1.0
2021-10-27,60,0.95,57,4521,4364,0.9652731696527317,72.73333333333333,9520066,145.2979736328125,True,59,4305,0.9990836197021764,3.0,1.0
2021-10-28,60,0.8,48,4523,4426,0.9785540570417864,73.76666666666667,9792525,149.45584106445312,True,59,4367,0.9993221870763669,3.0,0.0
2021-10-28,60,0.9,54,4523,4394,0.9714791067875304,73.23333333333333,9651421,147.30252075195312,True,59,4335,0.9988623435722411,4.0,1.0
2021-10-28,60,0.95,57,4523,4365,0.9650674331196109,72.75,9524430,145.36457061767578,True,59,4306,0.998855049232883,3.0,2.0
2021-10-29,60,0.8,48,4524,4429,0.979000884173298,73.81666666666666,9805806,149.65851593017578,True,59,4370,0.9993226461955295,3.0,0.0
2021-10-29,60,0.9,54,4524,4398,0.9721485411140584,73.3,9669003,147.57083129882812,True,59,4339,0.9990904956798545,4.0,0.0
2021-10-29,60,0.95,57,4524,4368,0.9655172413793104,72.8,9537528,145.564453125,True,59,4309,0.9993131868131868,3.0,0.0
2021-11-01,60,0.8,48,4526,4432,0.9792311091471498,73.86666666666666,9819096,149.861328125,True,59,4373,0.9993231046931408,3.0,0.0
2021-11-01,60,0.9,54,4526,4400,0.9721608484312859,73.33333333333333,9677800,147.705078125,True,59,4341,0.9995454545454545,2.0,0.0
2021-11-01,60,0.95,57,4526,4371,0.9657534246575342,72.85,9550635,145.76447296142578,True,59,4312,0.9993136582017845,3.0,0.0
2021-11-02,60,0.8,48,4528,4434,0.9792402826855123,73.9,9827961,149.99661254882812,True,59,4375,0.9995489400090212,2.0,0.0
2021-11-02,60,0.9,54,4528,4401,0.971952296819788,73.35,9682200,147.77222442626953,True,59,4342,0.9997727789138832,1.0,0.0
2021-11-02,60,0.95,57,4528,4375,0.9662102473498233,72.91666666666667,9568125,146.03137969970703,True,59,4316,0.9990857142857142,4.0,0.0
2021-11-03,60,0.8,48,4529,4436,0.9794656657098697,73.93333333333334,9836830,150.1319580078125,True,59,4377,0.9995491433724075,2.0,0.0
2021-11-03,60,0.9,54,4529,4403,0.9721792890262752,73.38333333333334,9691003,147.90656280517578,True,59,4344,0.9995457642516467,2.0,0.0
2021-11-03,60,0.95,57,4529,4380,0.9671009052771031,73.0,9590010,146.3653564453125,True,59,4321,0.9988584474885844,5.0,0.0
2021-11-04,60,0.8,48,4529,4438,0.9799072642967542,73.96666666666667,9845703,150.26736450195312,True,59,4379,0.9995493465525012,2.0,0.0
2021-11-04,60,0.9,54,4529,4406,0.9728416869066019,73.43333333333334,9704215,148.10818481445312,True,59,4347,0.9993191103041307,3.0,0.0
2021-11-04,60,0.95,57,4529,4380,0.9671009052771031,73.0,9590010,146.3653564453125,True,59,4321,0.9990871748060246,2.0,2.0
2021-11-05,60,0.8,48,4529,4439,0.9801280635901966,73.98333333333333,9850141,150.33509063720703,True,59,4380,0.9997747240369452,1.0,0.0
2021-11-05,60,0.9,54,4529,4409,0.9735040847869287,73.48333333333333,9717436,148.30994415283203,True,59,4350,0.9993195735994557,3.0,0.0
2021-11-05,60,0.95,57,4529,4381,0.9673217045705453,73.01666666666667,9594390,146.43219757080078,True,59,4322,0.9997717416115042,1.0,0.0
2021-11-08,60,0.8,48,4529,4441,0.9805696621770811,74.01666666666667,9859020,150.47058868408203,True,59,4382,0.9995496509795091,2.0,0.0
2021-11-08,60,0.9,54,4529,4412,0.9741664826672555,73.53333333333333,9730666,148.5118408203125,True,59,4353,0.9993200362647325,3.0,0.0
2021-11-08,60,0.95,57,4529,4382,0.9675425038639877,73.03333333333333,9598771,146.49905395507812,True,59,4323,0.999315537303217,2.0,1.0
2021-11-09,60,0.8,48,4529,4445,0.98145285935085,74.08333333333333,9876790,150.74176788330078,True,59,4386,0.9991001124859392,4.0,0.0
2021-11-09,60,0.9,54,4529,4414,0.97460808125414,73.56666666666666,9739491,148.64651489257812,True,59,4355,0.9990939977349943,3.0,1.0
2021-11-09,60,0.95,57,4529,4385,0.9682049017443144,73.08333333333333,9611920,146.69971466064453,True,59,4326,0.9993158494868871,3.0,0.0
2021-11-10,60,0.8,48,4532,4445,0.9808031774051191,74.08333333333333,9876790,150.74176788330078,True,59,4386,1.0,0.0,0.0
2021-11-10,60,0.9,54,4532,4416,0.9744042365401588,73.6,9748320,148.78125,True,59,4357,0.9995471014492754,2.0,0.0
2021-11-10,60,0.95,57,4532,4389,0.9684466019417476,73.15,9629466,146.96747589111328,True,59,4330,0.999088630667578,4.0,0.0
2021-11-11,60,0.8,48,4534,4446,0.9805910895456551,74.1,9881235,150.80960083007812,True,59,4387,0.9997750787224472,1.0,0.0
2021-11-11,60,0.9,54,4534,4417,0.9741949713277459,73.61666666666666,9752736,148.84864044189453,True,59,4358,0.9993209597102761,2.0,1.0
2021-11-11,60,0.95,57,4534,4392,0.968681076312307,73.2,9642636,147.16845703125,True,59,4333,0.9993169398907104,3.0,0.0
2021-11-12,60,0.8,48,4537,4447,0.9801631033722724,74.11666666666666,9885681,150.87744903564453,True,59,4388,0.9997751293006522,1.0,0.0
2021-11-12,60,0.9,54,4537,4419,0.9739916244214238,73.65,9761571,148.98346710205078,True,59,4360,0.9995474089160443,2.0,0.0
2021-11-12,60,0.95,57,4537,4392,0.9680405554331056,73.2,9642636,147.16845703125,True,59,4333,0.9986348122866894,3.0,3.0
2021-11-15,60,0.8,48,4539,4448,0.9799515311742675,74.13333333333334,9890128,150.9453125,True,59,4389,0.9997751798561151,1.0,0.0
2021-11-15,60,0.9,54,4539,4421,0.9740030843798193,73.68333333333334,9770410,149.11835479736328,True,59,4362,0.9995476136620675,2.0,0.0
2021-11-15,60,0.95,57,4539,4393,0.9678343247411324,73.21666666666667,9647028,147.23548126220703,True,59,4334,0.9993172507965408,2.0,1.0
2021-11-16,60,0.8,48,4542,4449,0.9795244385733157,74.15,9894576,151.01319122314453,True,59,4390,0.9997752303888514,1.0,0.0
2021-11-16,60,0.9,54,4542,4423,0.9738000880669309,73.71666666666667,9779253,149.25330352783203,True,59,4364,0.9995478182229256,2.0,0.0
2021-11-16,60,0.95,57,4542,4393,0.9671950682518714,73.21666666666667,9647028,147.23548126220703,True,59,4334,0.999089874857793,2.0,2.0
2021-11-17,60,0.8,48,4544,4451,0.9795334507042254,74.18333333333334,9903475,151.14899444580078,True,59,4392,0.9995506627724107,2.0,0.0
2021-11-17,60,0.9,54,4544,4424,0.9735915492957746,73.73333333333333,9783676,149.32080078125,True,59,4365,0.9988703117939449,3.0,2.0
2021-11-17,60,0.95,57,4544,4395,0.9672095070422535,73.25,9655815,147.36957550048828,True,59,4336,0.9995449374288965,2.0,0.0
2021-11-18,60,0.8,48,4547,4451,0.9788871783593578,74.18333333333334,9903475,151.14899444580078,True,59,4392,1.0,0.0,0.0
2021-11-18,60,0.9,54,4547,4425,0.9731691224983505,73.75,9788100,149.38831329345703,True,59,4366,0.999774011299435,1.0,0.0
2021-11-18,60,0.95,57,4547,4397,0.9670112161864965,73.28333333333333,9664606,147.50373077392578,True,59,4338,0.9995451444166478,2.0,0.0
2021-11-19,60,0.8,48,4548,4451,0.9786719437115216,74.18333333333334,9903475,151.14899444580078,True,59,4392,1.0,0.0,0.0
2021-11-19,60,0.9,54,4548,4425,0.9729551451187335,73.75,9788100,149.38831329345703,True,59,4366,0.9995481247175779,1.0,1.0
2021-11-19,60,0.95,57,4548,4399,0.9672383465259454,73.31666666666666,9673401,147.63794708251953,True,59,4340,0.9995453512161855,2.0,0.0
2021-11-22,60,0.8,48,4551,4454,0.978686003076247,74.23333333333333,9916831,151.35281372070312,True,59,4395,0.9993264481365065,3.0,0.0
2021-11-22,60,0.9,54,4551,4426,0.9725335091188749,73.76666666666667,9792525,149.45584106445312,True,59,4367,0.999774062358789,1.0,0.0
2021-11-22,60,0.95,57,4551,4402,0.967259942869699,73.36666666666666,9686601,147.83938598632812,True,59,4343,0.9993184915947296,3.0,0.0
2021-11-23,60,0.8,48,4551,4456,0.979125466930345,74.26666666666667,9925740,151.48876953125,True,59,4397,0.9995511669658886,2.0,0.0
2021-11-23,60,0.9,54,4551,4427,0.972753241045924,73.78333333333333,9796951,149.52338409423828,True,59,4368,0.9997741133950757,1.0,0.0
2021-11-23,60,0.95,57,4551,4403,0.967479674796748,73.38333333333334,9691003,147.90656280517578,True,59,4344,0.9997728821258233,1.0,0.0
2021-11-24,60,0.8,48,4552,4458,0.9793497363796133,74.3,9934653,151.62478637695312,True,59,4399,0.9995513683266039,2.0,0.0
2021-11-24,60,0.9,54,4552,4428,0.9727592267135325,73.8,9801378,149.5909423828125,True,59,4369,0.9997741644083108,1.0,0.0
2021-11-24,60,0.95,57,4552,4404,0.9674868189806678,73.4,9695406,147.9737548828125,True,59,4345,0.9997729336966394,1.0,0.0
2021-11-25,60,0.8,48,4552,4462,0.9802284710017575,74.36666666666666,9952491,151.89700317382812,True,59,4403,0.9991035410129987,4.0,0.0
2021-11-25,60,0.9,54,4552,4430,0.9731985940246046,73.83333333333333,9810235,149.72610473632812,True,59,4371,0.999548532731377,2.0,0.0
2021-11-25,60,0.95,57,4552,4404,0.9674868189806678,73.4,9695406,147.9737548828125,True,59,4345,0.9995459704880817,1.0,1.0
2021-11-26,60,0.8,48,4555,4463,0.9798024149286498,74.38333333333334,9956953,151.96509552001953,True,59,4404,0.9997759354694152,1.0,0.0
2021-11-26,60,0.9,54,4555,4430,0.9725576289791438,73.83333333333333,9810235,149.72610473632812,True,59,4371,1.0,0.0,0.0
2021-11-26,60,0.95,57,4555,4405,0.9670691547749726,73.41666666666667,9699810,148.04096221923828,True,59,4346,0.9993191103041307,2.0,1.0
2021-11-29,60,0.8,48,4556,4467,0.9804653204565408,74.45,9974811,152.23761749267578,True,59,4408,0.9991045444369823,4.0,0.0
2021-11-29,60,0.9,54,4556,4430,0.9723441615452151,73.83333333333333,9810235,149.72610473632812,True,59,4371,1.0,0.0,0.0
2021-11-29,60,0.95,57,4556,4404,0.9666374012291484,73.4,9695406,147.9737548828125,True,59,4345,0.9993191103041307,1.0,2.0
2021-11-30,60,0.8,48,4557,4470,0.9809084924292297,74.5,9988215,152.44216918945312,True,59,4411,0.9993288590604027,3.0,0.0
