analysis_date,window,window_start,stock_min_valid_ratio,pair_min_common_ratio,required_stock_valid_days,required_pair_common_days,current_pit_universe_count,eligible_stock_count,eligible_stock_ratio,possible_pair_count,sampled_pair_count,valid_pair_count,valid_pair_ratio,mean_corr,median_corr,std_corr,mean_abs_corr,q01_corr,q05_corr,q10_corr,q25_corr,q50_corr,q75_corr,q90_corr,q95_corr,q99_corr,median_abs_corr,q90_abs_corr,q95_abs_corr,q99_abs_corr,share_corr_negative,share_corr_gt_0_1,share_corr_gt_0_2,share_corr_gt_0_3,share_corr_gt_0_5,share_abs_corr_gt_0_3,share_abs_corr_gt_0_5,mean_common_obs,median_common_obs,mean_common_ratio,min_common_obs
2018-08-31,60,2018-06-08,0.9,0.9,54,54,3542,3263,0.9212309429700734,5321953,20000,19992,0.9996,0.4339017925084795,0.4455566197796539,0.1847029445382514,0.43631836395081397,-0.04088231292327513,0.10765555967095622,0.18790140665010613,0.31445134096136934,0.4455566197796539,0.5659646407028522,0.6651067252265197,0.7174705419497309,0.7976029482171437,0.4455566197796539,0.6651067252265197,0.7174705419497309,0.7976029482171437,0.016906762705082033,0.9533813525410164,0.8904561824729892,0.7724089635854342,0.38415366146458585,0.7725090036014406,0.38415366146458585,59.8155762304922,60.0,0.9969262705082033,54
2018-09-28,60,2018-07-06,0.9,0.9,54,54,3553,3334,0.9383619476498734,5556111,20000,19995,0.99975,0.3446223422174419,0.34916050100190726,0.17213315174819918,0.34827399524699443,-0.06829779245771517,0.05289837921434633,0.11993440925170616,0.22880515615499147,0.34916050100190726,0.4660906207344287,0.5650640029217147,0.6191059477753522,0.7116503505878488,0.34922032521359914,0.5650640029217147,0.6191059477753522,0.7116503505878488,0.02565641410352588,0.9187796949237309,0.7970992748187047,0.6100525131282821,0.19049762440610152,0.6102525631407852,0.19049762440610152,59.86501625406352,60.0,0.9977502709010586,54
2018-10-31,60,2018-08-01,0.9,0.9,54,54,3558,3359,0.9440697020798201,5639761,20000,19991,0.99955,0.4722929190188959,0.4837630493549472,0.1764747859977414,0.473225311100341,0.013864741861783216,0.1567629044074771,0.23422827124394696,0.36072178739621186,0.4837630493549472,0.6005647541408304,0.6932048585647728,0.7385228453299924,0.8099583444889729,0.4837630493549472,0.6932048585647728,0.7385228453299924,0.8099583444889729,0.007853534090340654,0.97168725926667,0.925366414886699,0.8365264368966034,0.46465909659346705,0.8365264368966034,0.46465909659346705,59.8087639437747,60.0,0.9968127323962449,54
2018-11-30,60,2018-08-31,0.9,0.9,54,54,3566,3374,0.9461581604038138,5690251,20000,19993,0.99965,0.47487313997225494,0.4852087431793671,0.1684730382843319,0.47568988527771927,0.05003154754061373,0.18198184465505526,0.2508776433544454,0.3662651048302327,0.4852087431793671,0.5942819762512207,0.6863685370375928,0.7339001918195712,0.8111173813881711,0.4852087431793671,0.6863685370375928,0.7339001918195712,0.8111173813881711,0.004851698094333017,0.979942980043015,0.9397789226229181,0.8479467813734807,0.46471264942729956,0.8480968338918622,0.46471264942729956,59.836742860001,60.0,0.9972790476666834,54
2018-12-28,60,2018-10-08,0.9,0.9,54,54,3568,3426,0.9602017937219731,5867025,20000,19989,0.99945,0.48096607170118955,0.4929421895875659,0.16665410800883965,0.4816593044737937,0.054404889142004274,0.1861055332384075,0.25957910224459224,0.3736720549105776,0.4929421895875659,0.5999332809350642,0.6884308106438958,0.7355718405120149,0.8062363251749005,0.4929421895875659,0.6884308106438958,0.7355718405120149,0.8062363251749005,0.005503026664665566,0.9816399019460703,0.9429186052328781,0.8577217469608285,0.48196508079443695,0.8577717744759618,0.48196508079443695,59.81950072539897,60.0,0.9969916787566496,54
2019-01-31,60,2018-11-07,0.9,0.9,54,54,3584,3492,0.9743303571428571,6095286,20000,19992,0.9996,0.3487776402279043,0.35300859586822586,0.164117085658191,0.3513930791565643,-0.04796942322636424,0.0729906856961013,0.13573407509935878,0.2377390649385985,0.35300859586822586,0.46363598350895235,0.5594557555229116,0.6122956287737212,0.6975997392473173,0.35300859586822586,0.5594557555229116,0.6122956287737212,0.6975997392473173,0.020158063225290117,0.931922769107643,0.8160764305722289,0.6241496598639455,0.18507402961184474,0.6241996798719488,0.18507402961184474,59.80702280912365,60.0,0.9967837134853942,54
2019-02-28,60,2018-11-28,0.9,0.9,54,54,3590,3522,0.981058495821727,6200481,20000,19993,0.99965,0.37361521062255987,0.38020593099517697,0.16161500307484838,0.37522399632956777,-0.018519776513078342,0.09459401031798899,0.1592912970825762,0.2659688279961192,0.38020593099517697,0.48836479560843365,0.5788805370778993,0.6297521605965695,0.709968077608209,0.38020593099517697,0.5788805370778993,0.6297521605965695,0.709968077608209,0.013704796678837594,0.9462311809133197,0.8541489521332466,0.6851397989296254,0.22662932026209173,0.6852398339418797,0.22662932026209173,59.828940129045165,60.0,0.9971490021507528,54
2019-03-29,60,2018-12-27,0.9,0.9,54,54,3601,3517,0.9766731463482367,6182886,20000,19997,0.99985,0.3883948761615026,0.3940273544511279,0.16066940153273182,0.3896566076222771,-0.0063815373141899185,0.11609238616254981,0.17683841742803696,0.28061469619598595,0.3940273544511279,0.5016312133150262,0.5921800693350836,0.6418823346300397,0.7261457592208496,0.3940273544511279,0.5921800693350836,0.6418823346300397,0.7261457592208496,0.011151672750912637,0.9584937740661099,0.8743311496724508,0.712606891033655,0.2530879631944792,0.7126568985347802,0.2530879631944792,59.83302495374306,60.0,0.9972170825623843,54
2019-04-30,60,2019-01-29,0.9,0.9,54,54,3611,3515,0.9734145666020493,6175855,20000,19991,0.99955,0.3938057089191285,0.4006959052360713,0.1547601545483972,0.39463012647014417,0.011575542510907364,0.13162020292181142,0.18971100992347847,0.2904572060483409,0.4006959052360713,0.5035533999866318,0.5888784205488866,0.6385318451081115,0.7204241288929212,0.4006959052360713,0.5888784205488866,0.6385318451081115,0.7204241288929212,0.008153669151118002,0.9653844229903457,0.8883997799009554,0.7314291431144014,0.2574658596368366,0.7314291431144014,0.2574658596368366,59.749137111700264,60.0,0.9958189518616711,54
2019-05-31,60,2019-03-05,0.9,0.9,54,54,3623,3512,0.969362406845156,6165316,20000,19989,0.99945,0.4291561730155171,0.4370026651015278,0.15858341882556587,0.42974565956922356,0.03818983252769888,0.15539961055416426,0.2185252252740088,0.3246055551816537,0.4370026651015278,0.5425050579033514,0.6284709599398068,0.6750794437677079,0.7532189692479473,0.4370026651015278,0.6284709599398068,0.6750794437677079,0.7532189692479473,0.005653109210065536,0.9737355545550053,0.9178548201510831,0.7929861423783081,0.34518985441993094,0.7929861423783081,0.34518985441993094,59.730901996097856,60.0,0.9955150332682977,54
