analysis_date,window,security_id_i,stock_code_i,stock_name_i,security_id_j,stock_code_j,stock_name_j,common_obs,common_ratio,correlation,abs_correlation,top_pair_definition
2018-12-28,120,002574.XSHE,002574,明牌珠宝,601366.XSHG,601366,利群股份,120,1.0,0.8281469579808384,0.8281469579808384,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300380.XSHE,300380,安硕信息,600571.XSHG,600571,信雅达,120,1.0,0.8238217503688051,0.8238217503688051,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000404.XSHE,000404,长虹华意,600168.XSHG,600168,武汉控股,120,1.0,0.8226667330525653,0.8226667330525653,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000997.XSHE,000997,新大陆,603383.XSHG,603383,顶点软件,120,1.0,0.8148877945117095,0.8148877945117095,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002561.XSHE,002561,徐家汇,600190.XSHG,600190,退市锦港,120,1.0,0.8130756644997179,0.8130756644997179,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000016.XSHE,000016,*ST康佳A,000417.XSHE,000417,合百集团,120,1.0,0.8103149104689441,0.8103149104689441,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000875.XSHE,000875,电投绿能,600361.XSHG,600361,创新新材,120,1.0,0.8080849089672273,0.8080849089672273,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300194.XSHE,300194,福安药业,603968.XSHG,603968,醋化股份,120,1.0,0.8066756859845919,0.8066756859845919,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000157.XSHE,000157,中联重科,000837.XSHE,000837,秦川机床,120,1.0,0.8050871122669195,0.8050871122669195,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000419.XSHE,000419,通程控股,002533.XSHE,002533,金杯电工,120,1.0,0.8033228302706371,0.8033228302706371,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000822.XSHE,000822,山东海化,002428.XSHE,002428,云南锗业,120,1.0,0.7981548541787031,0.7981548541787031,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002535.XSHE,002535,林州重机,600237.XSHG,600237,铜峰电子,120,1.0,0.7964451352685579,0.7964451352685579,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002363.XSHE,002363,隆基机械,603980.XSHG,603980,吉华集团,120,1.0,0.7962995832255076,0.7962995832255076,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300075.XSHE,300075,数字政通,601138.XSHG,601138,工业富联,120,1.0,0.7942834716347628,0.7942834716347628,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000404.XSHE,000404,长虹华意,000878.XSHE,000878,云南铜业,120,1.0,0.7932504737374313,0.7932504737374313,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000885.XSHE,000885,城发环境,600449.XSHG,600449,宁夏建材,120,1.0,0.7927766099917273,0.7927766099917273,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002378.XSHE,002378,章源钨业,600367.XSHG,600367,红星发展,120,1.0,0.7922760001588407,0.7922760001588407,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000012.XSHE,000012,南玻A,000402.XSHE,000402,金融街,120,1.0,0.791017407271865,0.791017407271865,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300442.XSHE,300442,润泽科技,600361.XSHG,600361,创新新材,120,1.0,0.7894571026767174,0.7894571026767174,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002073.XSHE,002073,软控股份,600594.XSHG,600594,益佰制药,120,1.0,0.789242912731379,0.789242912731379,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002574.XSHE,002574,明牌珠宝,600594.XSHG,600594,益佰制药,120,1.0,0.7890040487293083,0.7890040487293083,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000919.XSHE,000919,金陵药业,002186.XSHE,002186,全聚德,120,1.0,0.7879517344589874,0.7879517344589874,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002060.XSHE,002060,广东建工,600713.XSHG,600713,南京医药,120,1.0,0.7854814174030341,0.7854814174030341,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000859.XSHE,000859,国风新材,600415.XSHG,600415,小商品城,120,1.0,0.7845959024147702,0.7845959024147702,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002283.XSHE,002283,天润工业,600717.XSHG,600717,天津港,120,1.0,0.7825054525123638,0.7825054525123638,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000883.XSHE,000883,湖北能源,601163.XSHG,601163,三角轮胎,120,1.0,0.781917186468476,0.781917186468476,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002013.XSHE,002013,中航机电,600038.XSHG,600038,中直股份,120,1.0,0.780552439443277,0.780552439443277,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000156.XSHE,000156,华数传媒,600839.XSHG,600839,四川长虹,120,1.0,0.7802970547832343,0.7802970547832343,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000900.XSHE,000900,现代投资,600390.XSHG,600390,五矿资本,120,1.0,0.7794366866413737,0.7794366866413737,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000859.XSHE,000859,国风新材,600127.XSHG,600127,金健米业,120,1.0,0.7791466473801583,0.7791466473801583,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002533.XSHE,002533,金杯电工,300442.XSHE,300442,润泽科技,120,1.0,0.7777078542149708,0.7777078542149708,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300307.XSHE,300307,慈星股份,600881.XSHG,600881,亚泰集团,120,1.0,0.7772129047546029,0.7772129047546029,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002561.XSHE,002561,徐家汇,600901.XSHG,600901,江苏金租,120,1.0,0.7756841178878586,0.7756841178878586,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000725.XSHE,000725,京东方A,000997.XSHE,000997,新大陆,120,1.0,0.7750939626003049,0.7750939626003049,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000725.XSHE,000725,京东方A,600035.XSHG,600035,楚天高速,120,1.0,0.7747736594447056,0.7747736594447056,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300147.XSHE,300147,*ST香雪,300569.XSHE,300569,天能重工,120,1.0,0.7747533215979587,0.7747533215979587,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002273.XSHE,002273,水晶光电,601211.XSHG,601211,国泰海通,120,1.0,0.7746451441866979,0.7746451441866979,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000878.XSHE,000878,云南铜业,601117.XSHG,601117,中国化学,120,1.0,0.7736830056110525,0.7736830056110525,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000859.XSHE,000859,国风新材,600509.XSHG,600509,天富能源,120,1.0,0.7735356592138674,0.7735356592138674,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002574.XSHE,002574,明牌珠宝,600558.XSHG,600558,大西洋,120,1.0,0.7733160667367664,0.7733160667367664,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000090.XSHE,000090,天健集团,600428.XSHG,600428,中远海特,120,1.0,0.7730435582309453,0.7730435582309453,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002340.XSHE,002340,格林美,002588.XSHE,002588,史丹利,120,1.0,0.771649717470483,0.771649717470483,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002574.XSHE,002574,明牌珠宝,601880.XSHG,601880,辽港股份,120,1.0,0.771323588056503,0.771323588056503,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000901.XSHE,000901,航天科技,002222.XSHE,002222,福晶科技,120,1.0,0.7711589853927496,0.7711589853927496,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000702.XSHE,000702,正虹科技,600396.XSHG,600396,华电辽能,120,1.0,0.770429089511762,0.770429089511762,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002185.XSHE,002185,华天科技,300496.XSHE,300496,中科创达,120,1.0,0.7704143589152511,0.7704143589152511,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000581.XSHE,000581,威孚高科,600565.XSHG,600565,ST迪马,120,1.0,0.7703031622729092,0.7703031622729092,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000016.XSHE,000016,*ST康佳A,300307.XSHE,300307,慈星股份,120,1.0,0.7697989276817113,0.7697989276817113,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002097.XSHE,002097,山河智能,603385.XSHG,603385,惠达卫浴,116,0.9666666666666667,0.7690494962281677,0.7690494962281677,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002140.XSHE,002140,东华科技,600353.XSHG,600353,旭光电子,120,1.0,0.7690144546620613,0.7690144546620613,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002393.XSHE,002393,力生制药,600488.XSHG,600488,津药药业,120,1.0,0.7681869050851564,0.7681869050851564,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300354.XSHE,300354,东华测试,600551.XSHG,600551,时代出版,120,1.0,0.7678932570858681,0.7678932570858681,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,001896.XSHE,001896,豫能控股,601996.XSHG,601996,丰林集团,120,1.0,0.767336496943717,0.767336496943717,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000751.XSHE,000751,锌业股份,600980.XSHG,600980,北矿科技,120,1.0,0.7659020125399193,0.7659020125399193,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002133.XSHE,002133,广宇集团,600561.XSHG,600561,江西长运,120,1.0,0.7645046337545938,0.7645046337545938,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300155.XSHE,300155,安居宝,600118.XSHG,600118,中国卫星,120,1.0,0.764267267098256,0.764267267098256,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002818.XSHE,002818,富森美,603488.XSHG,603488,展鹏科技,120,1.0,0.7636466995159467,0.7636466995159467,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300020.XSHE,300020,ST银江,300353.XSHE,300353,东土科技,120,1.0,0.7636449632786872,0.7636449632786872,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000637.XSHE,000637,茂化实华,600361.XSHG,600361,创新新材,120,1.0,0.7632710305085462,0.7632710305085462,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002298.XSHE,002298,中电鑫龙,300415.XSHE,300415,伊之密,120,1.0,0.7632024529994593,0.7632024529994593,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000559.XSHE,000559,万向钱潮,300455.XSHE,300455,航天智装,117,0.975,0.7624434511309749,0.7624434511309749,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002133.XSHE,002133,广宇集团,601086.XSHG,601086,国芳集团,120,1.0,0.7620706236053507,0.7620706236053507,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002284.XSHE,002284,亚太股份,300591.XSHE,300591,万里马,120,1.0,0.7617187993488652,0.7617187993488652,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000716.XSHE,000716,黑芝麻,300147.XSHE,300147,*ST香雪,120,1.0,0.7614426183765972,0.7614426183765972,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000850.XSHE,000850,华茂股份,002344.XSHE,002344,海宁皮城,120,1.0,0.7612000982283745,0.7612000982283745,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300200.XSHE,300200,高盟新材,600415.XSHG,600415,小商品城,120,1.0,0.7600749277826513,0.7600749277826513,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000060.XSHE,000060,中金岭南,600409.XSHG,600409,三友化工,120,1.0,0.7600424171499564,0.7600424171499564,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002186.XSHE,002186,全聚德,603298.XSHG,603298,杭叉集团,120,1.0,0.75967162363493,0.75967162363493,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300185.XSHE,300185,通裕重工,600594.XSHG,600594,益佰制药,120,1.0,0.7590790916199107,0.7590790916199107,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002588.XSHE,002588,史丹利,300591.XSHE,300591,万里马,120,1.0,0.7590367281097318,0.7590367281097318,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002474.XSHE,002474,榕基软件,300660.XSHE,300660,江苏雷利,120,1.0,0.7588296029674297,0.7588296029674297,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000599.XSHE,000599,青岛双星,002429.XSHE,002429,兆驰股份,120,1.0,0.7577581532476194,0.7577581532476194,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000700.XSHE,000700,模塑科技,600628.XSHG,600628,新世界,120,1.0,0.7573518753230176,0.7573518753230176,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000026.XSHE,000026,飞亚达,600059.XSHG,600059,古越龙山,120,1.0,0.756387288705331,0.756387288705331,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002393.XSHE,002393,力生制药,600933.XSHG,600933,爱柯迪,120,1.0,0.7557133111093323,0.7557133111093323,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002156.XSHE,002156,通富微电,603232.XSHG,603232,格尔软件,120,1.0,0.7549476565235383,0.7549476565235383,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000716.XSHE,000716,黑芝麻,600381.XSHG,600381,*ST春天,120,1.0,0.7545939514929103,0.7545939514929103,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002139.XSHE,002139,拓邦股份,600206.XSHG,600206,有研新材,120,1.0,0.7542392468022419,0.7542392468022419,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002186.XSHE,002186,全聚德,603416.XSHG,603416,信捷电气,120,1.0,0.75300456673771,0.75300456673771,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000612.XSHE,000612,焦作万方,600017.XSHG,600017,日照港,120,1.0,0.7527337271180997,0.7527337271180997,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300287.XSHE,300287,飞利信,601326.XSHG,601326,秦港股份,120,1.0,0.7524341923142198,0.7524341923142198,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000530.XSHE,000530,冰山冷热,002574.XSHE,002574,明牌珠宝,120,1.0,0.752383446959739,0.752383446959739,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000900.XSHE,000900,现代投资,600218.XSHG,600218,全柴动力,120,1.0,0.7522320051480871,0.7522320051480871,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000859.XSHE,000859,国风新材,601200.XSHG,601200,上海环境,120,1.0,0.7514699868199937,0.7514699868199937,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000826.XSHE,000826,*ST启环,300354.XSHE,300354,东华测试,120,1.0,0.7499504886536065,0.7499504886536065,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000099.XSHE,000099,中信海直,002037.XSHE,002037,保利联合,113,0.9416666666666667,0.7498308963137078,0.7498308963137078,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300417.XSHE,300417,南华仪器,300569.XSHE,300569,天能重工,120,1.0,0.7494722385073761,0.7494722385073761,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300387.XSHE,300387,富邦科技,600592.XSHG,600592,龙溪股份,120,1.0,0.7493728722284781,0.7493728722284781,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000822.XSHE,000822,山东海化,601158.XSHG,601158,重庆水务,120,1.0,0.7484906970496585,0.7484906970496585,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000715.XSHE,000715,中兴商业,600135.XSHG,600135,乐凯胶片,120,1.0,0.7482252016656886,0.7482252016656886,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002561.XSHE,002561,徐家汇,601878.XSHG,601878,浙商证券,120,1.0,0.7477983721178756,0.7477983721178756,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,002140.XSHE,002140,东华科技,600551.XSHG,600551,时代出版,120,1.0,0.7472735011935079,0.7472735011935079,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,000919.XSHE,000919,金陵药业,601333.XSHG,601333,广深铁路,120,1.0,0.74663030872726,0.74663030872726,Top |rho| within random pair sample; not global full-market top edge
2018-12-28,120,300397.XSHE,300397,天和防务,600343.XSHG,600343,航天动力,120,1.0,0.7465901676151665,0.7465901676151665,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300002.XSHE,300002,神州泰岳,300018.XSHE,300018,中元股份,120,1.0,0.7802570388051157,0.7802570388051157,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002128.XSHE,002128,电投能源,600348.XSHG,600348,华阳股份,120,1.0,0.7755045370513921,0.7755045370513921,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000776.XSHE,000776,广发证券,002344.XSHE,002344,海宁皮城,120,1.0,0.7674596142398104,0.7674596142398104,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002377.XSHE,002377,国创高新,601611.XSHG,601611,中国核建,120,1.0,0.7482682545491466,0.7482682545491466,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300050.XSHE,300050,世纪鼎利,603917.XSHG,603917,合力科技,120,1.0,0.736529355332248,0.736529355332248,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002469.XSHE,002469,三维化学,600515.XSHG,600515,海南机场,120,1.0,0.7262783447857469,0.7262783447857469,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300245.XSHE,300245,ST天玑,300378.XSHE,300378,鼎捷数智,120,1.0,0.72314218014232,0.72314218014232,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300135.XSHE,300135,宝利国际,601366.XSHG,601366,利群股份,120,1.0,0.7172063539588667,0.7172063539588667,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300047.XSHE,300047,天源迪科,300335.XSHE,300335,迪森股份,120,1.0,0.7131776727926655,0.7131776727926655,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000839.XSHE,000839,国安股份,601869.XSHG,601869,长飞光纤,120,1.0,0.7116649441761586,0.7116649441761586,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300120.XSHE,300120,经纬辉开,300250.XSHE,300250,初灵信息,120,1.0,0.7082909528289757,0.7082909528289757,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002580.XSHE,002580,圣阳股份,600077.XSHG,600077,*ST宋都,120,1.0,0.7049962410942,0.7049962410942,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000812.XSHE,000812,陕西金叶,600190.XSHG,600190,退市锦港,120,1.0,0.7037175497686242,0.7037175497686242,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300145.XSHE,300145,南方泵业,603917.XSHG,603917,合力科技,120,1.0,0.7036617334928295,0.7036617334928295,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000753.XSHE,000753,漳州发展,600235.XSHG,600235,民丰特纸,120,1.0,0.701645651292861,0.701645651292861,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300017.XSHE,300017,网宿科技,300195.XSHE,300195,长荣股份,120,1.0,0.6986672709246242,0.6986672709246242,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000014.XSHE,000014,沙河股份,002314.XSHE,002314,南山控股,120,1.0,0.6948549614879832,0.6948549614879832,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000548.XSHE,000548,湖南投资,002342.XSHE,002342,巨力索具,120,1.0,0.6940033866626615,0.6940033866626615,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002277.XSHE,002277,友阿股份,603917.XSHG,603917,合力科技,120,1.0,0.6936719381366144,0.6936719381366144,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000753.XSHE,000753,漳州发展,000880.XSHE,000880,潍柴重机,120,1.0,0.69104690745425,0.69104690745425,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,001696.XSHE,001696,宗申动力,600960.XSHG,600960,渤海汽车,120,1.0,0.6883273633947194,0.6883273633947194,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000777.XSHE,000777,中核科技,600982.XSHG,600982,宁波能源,120,1.0,0.688073289744676,0.688073289744676,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000753.XSHE,000753,漳州发展,603580.XSHG,603580,艾艾精工,120,1.0,0.6876894234180208,0.6876894234180208,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000929.XSHE,000929,兰州黄河,300301.XSHE,300301,ST长方,120,1.0,0.6873679801840872,0.6873679801840872,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000592.XSHE,000592,平潭发展,002170.XSHE,002170,芭田股份,120,1.0,0.6860530323856618,0.6860530323856618,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300185.XSHE,300185,通裕重工,600820.XSHG,600820,隧道股份,120,1.0,0.6841786171421781,0.6841786171421781,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300020.XSHE,300020,ST银江,300295.XSHE,300295,*ST三六五,120,1.0,0.6841048633534437,0.6841048633534437,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300171.XSHE,300171,东富龙,600973.XSHG,600973,宝胜股份,120,1.0,0.6839828706896944,0.6839828706896944,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300228.XSHE,300228,富瑞特装,300299.XSHE,300299,富春股份,120,1.0,0.6823963968188809,0.6823963968188809,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002544.XSHE,002544,普天科技,300288.XSHE,300288,朗玛信息,120,1.0,0.6819793501236451,0.6819793501236451,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002040.XSHE,002040,南京港,300599.XSHE,300599,雄塑科技,120,1.0,0.677893847691422,0.677893847691422,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002573.XSHE,002573,清新环境,300557.XSHE,300557,理工光科,120,1.0,0.6777305068883439,0.6777305068883439,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000637.XSHE,000637,茂化实华,300243.XSHE,300243,瑞丰高材,120,1.0,0.6762069044378748,0.6762069044378748,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000822.XSHE,000822,山东海化,601001.XSHG,601001,晋控煤业,120,1.0,0.6756961264887292,0.6756961264887292,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000521.XSHE,000521,长虹美菱,603331.XSHG,603331,百达精工,120,1.0,0.6746093811910612,0.6746093811910612,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000570.XSHE,000570,苏常柴A,002632.XSHE,002632,道明光学,120,1.0,0.6745938012450589,0.6745938012450589,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300228.XSHE,300228,富瑞特装,600692.XSHG,600692,亚通股份,120,1.0,0.6742196747631335,0.6742196747631335,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300295.XSHE,300295,*ST三六五,601019.XSHG,601019,山东出版,120,1.0,0.6680207190470745,0.6680207190470745,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000521.XSHE,000521,长虹美菱,002308.XSHE,002308,*ST威创,120,1.0,0.6678429643464883,0.6678429643464883,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000551.XSHE,000551,创元科技,603019.XSHG,603019,中科曙光,120,1.0,0.666406419221895,0.666406419221895,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002480.XSHE,002480,新筑股份,002543.XSHE,002543,万和电气,120,1.0,0.666139404045127,0.666139404045127,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300024.XSHE,300024,机器人,300333.XSHE,300333,兆日科技,120,1.0,0.6635475148184404,0.6635475148184404,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300272.XSHE,300272,开能健康,600594.XSHG,600594,益佰制药,120,1.0,0.662962087191802,0.662962087191802,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000540.XSHE,000540,*ST中天,600190.XSHG,600190,退市锦港,120,1.0,0.662928529072482,0.662928529072482,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002204.XSHE,002204,大连重工,601016.XSHG,601016,节能风电,120,1.0,0.662475005001638,0.662475005001638,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300038.XSHE,300038,数知退,300645.XSHE,300645,正元智慧,120,1.0,0.6620682844963968,0.6620682844963968,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002226.XSHE,002226,江南化工,002454.XSHE,002454,松芝股份,120,1.0,0.6615585631553673,0.6615585631553673,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300430.XSHE,300430,*ST益通,601869.XSHG,601869,长飞光纤,120,1.0,0.6612116794710198,0.6612116794710198,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000060.XSHE,000060,中金岭南,600577.XSHG,600577,精达股份,120,1.0,0.6598927082943624,0.6598927082943624,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002433.XSHE,002433,太安退,300181.XSHE,300181,佐力药业,120,1.0,0.6597698484992524,0.6597698484992524,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000901.XSHE,000901,航天科技,600967.XSHG,600967,内蒙一机,120,1.0,0.6592538430898027,0.6592538430898027,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000419.XSHE,000419,通程控股,002667.XSHE,002667,*ST威领,120,1.0,0.6578574920557054,0.6578574920557054,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000828.XSHE,000828,东莞控股,600757.XSHG,600757,长江传媒,120,1.0,0.6556745602945042,0.6556745602945042,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000420.XSHE,000420,吉林化纤,601010.XSHG,601010,ST文峰,120,1.0,0.6545573860061858,0.6545573860061858,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000027.XSHE,000027,深圳能源,000828.XSHE,000828,东莞控股,120,1.0,0.654503874747504,0.654503874747504,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300309.XSHE,300309,吉艾退,600969.XSHG,600969,郴电国际,120,1.0,0.653930585325774,0.653930585325774,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300519.XSHE,300519,新光药业,600704.XSHG,600704,物产中大,120,1.0,0.6537160036887022,0.6537160036887022,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002133.XSHE,002133,广宇集团,603100.XSHG,603100,川仪股份,120,1.0,0.6524736309822948,0.6524736309822948,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,002470.XSHE,002470,金正大,600586.XSHG,600586,金晶科技,120,1.0,0.6523979653910117,0.6523979653910117,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000709.XSHE,000709,河钢股份,600691.XSHG,600691,潞化科技,120,1.0,0.652158096601599,0.652158096601599,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300254.XSHE,300254,仟源医药,600594.XSHG,600594,益佰制药,120,1.0,0.6519454573758999,0.6519454573758999,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,000623.XSHE,000623,吉林敖东,600973.XSHG,600973,宝胜股份,120,1.0,0.6511152422031579,0.6511152422031579,Top |rho| within random pair sample; not global full-market top edge
2019-12-31,120,300245.XSHE,300245,ST天玑,300726.XSHE,300726,宏达电子,120,1.0,0.650498433917901,0.650498433917901,Top |rho| within random pair sample; not global full-market top edge
