window_id,window_start,network_date,window_size,step,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,partial_correlation,abs_partial_correlation,selected_threshold_020,abs_partial_rank,density_match_rank,selected_density_matched,glasso_edge_count_target
7,2023-07-06,2024-07-18,252,20,000725,京东方A,电子,600036,招商银行,银行,False,-0.0070987060530849,0.0070987060530849,False,101,101,False,51
7,2023-07-06,2024-07-18,252,20,000001,平安银行,银行,002475,立讯精密,电子,False,0.0062880191997064,0.0062880191997064,False,102,102,False,51
7,2023-07-06,2024-07-18,252,20,002475,立讯精密,电子,601398,工商银行,银行,False,0.0044259241008473,0.0044259241008473,False,103,103,False,51
7,2023-07-06,2024-07-18,252,20,600030,中信证券,非银金融,600036,招商银行,银行,False,-0.0041004882409858,0.0041004882409858,False,104,104,False,51
7,2023-07-06,2024-07-18,252,20,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,0.0026096863943662,0.0026096863943662,False,105,105,False,51
8,2023-08-03,2024-08-15,252,20,601288,农业银行,银行,601398,工商银行,银行,True,0.8353658711074501,0.8353658711074501,True,1,1,True,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,True,0.5964865464124682,0.5964865464124682,True,2,2,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.4305003999621529,0.4305003999621529,True,3,3,True,53
8,2023-08-03,2024-08-15,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.3497235095094445,0.3497235095094445,True,4,4,True,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,True,0.3271560199369029,0.3271560199369029,True,5,5,True,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,603501,韦尔股份,电子,True,0.3072463568319845,0.3072463568319845,True,6,6,True,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,True,0.2934846210818876,0.2934846210818876,True,7,7,True,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,601318,中国平安,非银金融,True,0.2668742430892334,0.2668742430892334,True,8,8,True,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,601318,中国平安,非银金融,False,0.2518641975229979,0.2518641975229979,True,9,9,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.2193449440993792,0.2193449440993792,True,10,10,True,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,601398,工商银行,银行,False,-0.2171756897346726,0.2171756897346726,True,11,11,True,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,002460,赣锋锂业,新能源,False,0.2138429149240422,0.2138429149240422,True,12,12,True,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,0.2035997797607387,0.2035997797607387,True,13,13,True,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,002415,海康威视,电子,True,0.1997815019500952,0.1997815019500952,False,14,14,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,-0.1891863329236651,0.1891863329236651,False,15,15,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,601398,工商银行,银行,True,0.1858317137222603,0.1858317137222603,False,16,16,True,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.1719824593476168,0.1719824593476168,False,17,17,True,53
8,2023-08-03,2024-08-15,252,20,600887,伊利股份,食品饮料,601288,农业银行,银行,False,0.1710406549158831,0.1710406549158831,False,18,18,True,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,600887,伊利股份,食品饮料,False,0.1585459658076964,0.1585459658076964,False,19,19,True,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,600519,贵州茅台,食品饮料,False,0.1542009235951118,0.1542009235951118,False,20,20,True,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,603501,韦尔股份,电子,True,0.1503741892758982,0.1503741892758982,False,21,21,True,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.1418647727633336,0.1418647727633336,False,22,22,True,53
8,2023-08-03,2024-08-15,252,20,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,-0.1366897017034505,0.1366897017034505,False,23,23,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,002460,赣锋锂业,新能源,False,0.1345558266009952,0.1345558266009952,False,24,24,True,53
8,2023-08-03,2024-08-15,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.1314422689416932,0.1314422689416932,False,25,25,True,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,601288,农业银行,银行,False,0.130691986993333,0.130691986993333,False,26,26,True,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,0.1231286193212056,0.1231286193212056,False,27,27,True,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,002475,立讯精密,电子,True,0.1223042593760316,0.1223042593760316,False,28,28,True,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,601288,农业银行,银行,False,0.1176253758290435,0.1176253758290435,False,29,29,True,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,0.1174230164054159,0.1174230164054159,False,30,30,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,600030,中信证券,非银金融,False,0.1160430412144489,0.1160430412144489,False,31,31,True,53
8,2023-08-03,2024-08-15,252,20,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,0.1148885126401624,0.1148885126401624,False,32,32,True,53
8,2023-08-03,2024-08-15,252,20,600519,贵州茅台,食品饮料,601398,工商银行,银行,False,0.1146795005868603,0.1146795005868603,False,33,33,True,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,600887,伊利股份,食品饮料,False,0.1138756900507951,0.1138756900507951,False,34,34,True,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,600030,中信证券,非银金融,False,0.1100911319623617,0.1100911319623617,False,35,35,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,0.1097484874045987,0.1097484874045987,False,36,36,True,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,-0.1006467039628393,0.1006467039628393,False,37,37,True,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,-0.0998095096140053,0.0998095096140053,False,38,38,True,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,-0.0994906713057905,0.0994906713057905,False,39,39,True,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,601398,工商银行,银行,False,-0.0986281566809706,0.0986281566809706,False,40,40,True,53
8,2023-08-03,2024-08-15,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.0972122162885716,0.0972122162885716,False,41,41,True,53
8,2023-08-03,2024-08-15,252,20,601288,农业银行,银行,601318,中国平安,非银金融,False,-0.0954011809845299,0.0954011809845299,False,42,42,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,600887,伊利股份,食品饮料,False,0.0953436370468929,0.0953436370468929,False,43,43,True,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,False,0.0927791505310838,0.0927791505310838,False,44,44,True,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,600036,招商银行,银行,False,0.0921361437827216,0.0921361437827216,False,45,45,True,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,601288,农业银行,银行,False,-0.092078228635749,0.092078228635749,False,46,46,True,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,601288,农业银行,银行,False,-0.0910431334941479,0.0910431334941479,False,47,47,True,53
8,2023-08-03,2024-08-15,252,20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,0.0875585121607674,0.0875585121607674,False,48,48,True,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,601318,中国平安,非银金融,False,-0.0857284062234337,0.0857284062234337,False,49,49,True,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,600030,中信证券,非银金融,False,0.0852325445099088,0.0852325445099088,False,50,50,True,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,600036,招商银行,银行,False,-0.0821117707934905,0.0821117707934905,False,51,51,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,000858,五粮液,食品饮料,False,0.0819631402627446,0.0819631402627446,False,52,52,True,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,600036,招商银行,银行,False,-0.0802249541643526,0.0802249541643526,False,53,53,True,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,002415,海康威视,电子,False,-0.078676763243489,0.078676763243489,False,54,54,False,53
8,2023-08-03,2024-08-15,252,20,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,0.0774136482944319,0.0774136482944319,False,55,55,False,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,601318,中国平安,非银金融,False,0.0765400304285823,0.0765400304285823,False,56,56,False,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,0.07588132771941,0.07588132771941,False,57,57,False,53
8,2023-08-03,2024-08-15,252,20,600887,伊利股份,食品饮料,601398,工商银行,银行,False,-0.0750445983979841,0.0750445983979841,False,58,58,False,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,600036,招商银行,银行,False,-0.0714181478418544,0.0714181478418544,False,59,59,False,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,600519,贵州茅台,食品饮料,False,-0.0700310229371682,0.0700310229371682,False,60,60,False,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,601398,工商银行,银行,False,-0.0698660138351705,0.0698660138351705,False,61,61,False,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,000858,五粮液,食品饮料,False,0.0613548691695616,0.0613548691695616,False,62,62,False,53
8,2023-08-03,2024-08-15,252,20,601318,中国平安,非银金融,601398,工商银行,银行,False,0.0606529826519995,0.0606529826519995,False,63,63,False,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,601398,工商银行,银行,False,0.060003355774194,0.060003355774194,False,64,64,False,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,600519,贵州茅台,食品饮料,False,-0.056811876892663,0.056811876892663,False,65,65,False,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,002460,赣锋锂业,新能源,False,0.0542676261742262,0.0542676261742262,False,66,66,False,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,002475,立讯精密,电子,False,0.0511852840842658,0.0511852840842658,False,67,67,False,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,600036,招商银行,银行,False,0.0479375115085777,0.0479375115085777,False,68,68,False,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,601288,农业银行,银行,True,-0.0470752007053587,0.0470752007053587,False,69,69,False,53
8,2023-08-03,2024-08-15,252,20,600519,贵州茅台,食品饮料,601288,农业银行,银行,False,-0.0460479052278202,0.0460479052278202,False,70,70,False,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,0.0456764410288371,0.0456764410288371,False,71,71,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,0.0455415747496117,0.0455415747496117,False,72,72,False,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,603501,韦尔股份,电子,False,0.0450127673925335,0.0450127673925335,False,73,73,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,0.0417870064022522,0.0417870064022522,False,74,74,False,53
8,2023-08-03,2024-08-15,252,20,601398,工商银行,银行,603501,韦尔股份,电子,False,-0.040621890335588,0.040621890335588,False,75,75,False,53
8,2023-08-03,2024-08-15,252,20,600036,招商银行,银行,600887,伊利股份,食品饮料,False,-0.0382317479941155,0.0382317479941155,False,76,76,False,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,603501,韦尔股份,电子,False,-0.0352022799895724,0.0352022799895724,False,77,77,False,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,False,0.0313568243197177,0.0313568243197177,False,78,78,False,53
8,2023-08-03,2024-08-15,252,20,600036,招商银行,银行,601288,农业银行,银行,True,0.0310786085333856,0.0310786085333856,False,79,79,False,53
8,2023-08-03,2024-08-15,252,20,601318,中国平安,非银金融,603501,韦尔股份,电子,False,0.0295751818523014,0.0295751818523014,False,80,80,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,-0.0290042814263103,0.0290042814263103,False,81,81,False,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,601288,农业银行,银行,False,-0.0281960237156212,0.0281960237156212,False,82,82,False,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,002475,立讯精密,电子,False,0.0277705384100459,0.0277705384100459,False,83,83,False,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,600036,招商银行,银行,False,0.0277399025755672,0.0277399025755672,False,84,84,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,0.0250467371403052,0.0250467371403052,False,85,85,False,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,002415,海康威视,电子,False,0.0240207941809885,0.0240207941809885,False,86,86,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,0.0237398328975219,0.0237398328975219,False,87,87,False,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,600030,中信证券,非银金融,False,-0.0232078695728218,0.0232078695728218,False,88,88,False,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,601288,农业银行,银行,False,-0.022269724611827,0.022269724611827,False,89,89,False,53
8,2023-08-03,2024-08-15,252,20,600030,中信证券,非银金融,601398,工商银行,银行,False,-0.0200262577015058,0.0200262577015058,False,90,90,False,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,600036,招商银行,银行,False,0.0199905327915006,0.0199905327915006,False,91,91,False,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,601398,工商银行,银行,False,-0.0177259138589918,0.0177259138589918,False,92,92,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,0.0172817744332626,0.0172817744332626,False,93,93,False,53
8,2023-08-03,2024-08-15,252,20,000725,京东方A,电子,600887,伊利股份,食品饮料,False,0.0166710914322339,0.0166710914322339,False,94,94,False,53
8,2023-08-03,2024-08-15,252,20,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,0.0155755080508378,0.0155755080508378,False,95,95,False,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,False,-0.0142769946523607,0.0142769946523607,False,96,96,False,53
8,2023-08-03,2024-08-15,252,20,002475,立讯精密,电子,600887,伊利股份,食品饮料,False,-0.0138097306139874,0.0138097306139874,False,97,97,False,53
8,2023-08-03,2024-08-15,252,20,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,-0.0117000743133119,0.0117000743133119,False,98,98,False,53
8,2023-08-03,2024-08-15,252,20,601288,农业银行,银行,603501,韦尔股份,电子,False,-0.0108053852917764,0.0108053852917764,False,99,99,False,53
8,2023-08-03,2024-08-15,252,20,000001,平安银行,银行,000725,京东方A,电子,False,0.0086244981405095,0.0086244981405095,False,100,100,False,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,601398,工商银行,银行,False,-0.006836683472486,0.006836683472486,False,101,101,False,53
8,2023-08-03,2024-08-15,252,20,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,0.0046947123441945,0.0046947123441945,False,102,102,False,53
8,2023-08-03,2024-08-15,252,20,002415,海康威视,电子,601288,农业银行,银行,False,-0.0045447768776431,0.0045447768776431,False,103,103,False,53
8,2023-08-03,2024-08-15,252,20,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,-0.002452805442857,0.002452805442857,False,104,104,False,53
8,2023-08-03,2024-08-15,252,20,600036,招商银行,银行,603501,韦尔股份,电子,False,0.0016892031266378,0.0016892031266378,False,105,105,False,53
9,2023-08-31,2024-09-12,252,20,601288,农业银行,银行,601398,工商银行,银行,True,0.8034586208613937,0.8034586208613937,True,1,1,True,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,True,0.6003952656383058,0.6003952656383058,True,2,2,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.4409204892738065,0.4409204892738065,True,3,3,True,54
9,2023-08-31,2024-09-12,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.3285369024172013,0.3285369024172013,True,4,4,True,54
9,2023-08-31,2024-09-12,252,20,002475,立讯精密,电子,603501,韦尔股份,电子,True,0.3222533172280201,0.3222533172280201,True,5,5,True,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,True,0.3132848405777249,0.3132848405777249,True,6,6,True,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,True,0.2969177289063804,0.2969177289063804,True,7,7,True,54
9,2023-08-31,2024-09-12,252,20,600030,中信证券,非银金融,601318,中国平安,非银金融,True,0.2885296131555002,0.2885296131555002,True,8,8,True,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,601318,中国平安,非银金融,False,0.2364919426796095,0.2364919426796095,True,9,9,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.232884797064673,0.232884797064673,True,10,10,True,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,0.1971125941945626,0.1971125941945626,False,11,11,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,002415,海康威视,电子,True,0.1919964451524191,0.1919964451524191,False,12,12,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,002460,赣锋锂业,新能源,False,0.1825857715679264,0.1825857715679264,False,13,13,True,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.1787195689022164,0.1787195689022164,False,14,14,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,-0.1755861346369328,0.1755861346369328,False,15,15,True,54
9,2023-08-31,2024-09-12,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.1660078654074992,0.1660078654074992,False,16,16,True,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,600030,中信证券,非银金融,False,0.1611453745082037,0.1611453745082037,False,17,17,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.1544712268805967,0.1544712268805967,False,18,18,True,54
9,2023-08-31,2024-09-12,252,20,600030,中信证券,非银金融,600887,伊利股份,食品饮料,False,0.1529502336988053,0.1529502336988053,False,19,19,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,603501,韦尔股份,电子,True,0.1523704877701535,0.1523704877701535,False,20,20,True,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,600887,伊利股份,食品饮料,False,0.1474789358519057,0.1474789358519057,False,21,21,True,54
9,2023-08-31,2024-09-12,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.1431358817743237,0.1431358817743237,False,22,22,True,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,0.1321908063516215,0.1321908063516215,False,23,23,True,54
9,2023-08-31,2024-09-12,252,20,600519,贵州茅台,食品饮料,601398,工商银行,银行,False,0.1317156192046359,0.1317156192046359,False,24,24,True,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,601288,农业银行,银行,False,-0.1218536195083848,0.1218536195083848,False,25,25,True,54
9,2023-08-31,2024-09-12,252,20,600030,中信证券,非银金融,600036,招商银行,银行,False,-0.1194346199416846,0.1194346199416846,False,26,26,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,601398,工商银行,银行,True,0.1184383417732671,0.1184383417732671,False,27,27,True,54
9,2023-08-31,2024-09-12,252,20,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,0.1170579132020745,0.1170579132020745,False,28,28,True,54
9,2023-08-31,2024-09-12,252,20,002475,立讯精密,电子,600519,贵州茅台,食品饮料,False,0.1169092878105121,0.1169092878105121,False,29,29,True,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,-0.1157911348513028,0.1157911348513028,False,30,30,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,600030,中信证券,非银金融,False,0.1107789681811888,0.1107789681811888,False,31,31,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,0.1102530914573789,0.1102530914573789,False,32,32,True,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,601398,工商银行,银行,False,-0.1065076370038459,0.1065076370038459,False,33,33,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,002460,赣锋锂业,新能源,False,0.1060081492048642,0.1060081492048642,False,34,34,True,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,0.1054036098074188,0.1054036098074188,False,35,35,True,54
9,2023-08-31,2024-09-12,252,20,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,-0.1045982849426378,0.1045982849426378,False,36,36,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,601288,农业银行,银行,False,0.1033052125310988,0.1033052125310988,False,37,37,True,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,0.1022514984525644,0.1022514984525644,False,38,38,True,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,-0.1014481196473542,0.1014481196473542,False,39,39,True,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,002475,立讯精密,电子,True,0.0986412247248028,0.0986412247248028,False,40,40,True,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,000858,五粮液,食品饮料,False,0.0957308258887462,0.0957308258887462,False,41,41,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,601398,工商银行,银行,False,-0.0894355697735838,0.0894355697735838,False,42,42,True,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,002475,立讯精密,电子,False,0.089182648581111,0.089182648581111,False,43,43,True,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,600036,招商银行,银行,False,-0.0829803581686175,0.0829803581686175,False,44,44,True,54
9,2023-08-31,2024-09-12,252,20,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,False,0.081071783181799,0.081071783181799,False,45,45,True,54
9,2023-08-31,2024-09-12,252,20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,0.0755779777094796,0.0755779777094796,False,46,46,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,600036,招商银行,银行,False,0.07542980809452,0.07542980809452,False,47,47,True,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,600036,招商银行,银行,False,-0.0715172833079687,0.0715172833079687,False,48,48,True,54
9,2023-08-31,2024-09-12,252,20,600519,贵州茅台,食品饮料,601288,农业银行,银行,False,-0.0713118878466673,0.0713118878466673,False,49,49,True,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,600036,招商银行,银行,False,0.0674877762222854,0.0674877762222854,False,50,50,True,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,600036,招商银行,银行,False,0.0653885419580289,0.0653885419580289,False,51,51,True,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,601398,工商银行,银行,False,-0.0650269408796354,0.0650269408796354,False,52,52,True,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,000858,五粮液,食品饮料,False,0.0646190914537788,0.0646190914537788,False,53,53,True,54
9,2023-08-31,2024-09-12,252,20,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,-0.0631089972172966,0.0631089972172966,False,54,54,True,54
9,2023-08-31,2024-09-12,252,20,002475,立讯精密,电子,600887,伊利股份,食品饮料,False,-0.062432300645989,0.062432300645989,False,55,55,False,54
9,2023-08-31,2024-09-12,252,20,600030,中信证券,非银金融,603501,韦尔股份,电子,False,0.0618768950562389,0.0618768950562389,False,56,56,False,54
9,2023-08-31,2024-09-12,252,20,000725,京东方A,电子,600519,贵州茅台,食品饮料,False,-0.0618454615385595,0.0618454615385595,False,57,57,False,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,0.0603793717693208,0.0603793717693208,False,58,58,False,54
9,2023-08-31,2024-09-12,252,20,002475,立讯精密,电子,600030,中信证券,非银金融,False,0.0603692445677246,0.0603692445677246,False,59,59,False,54
9,2023-08-31,2024-09-12,252,20,002475,立讯精密,电子,601318,中国平安,非银金融,False,-0.0592174404480274,0.0592174404480274,False,60,60,False,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,0.0581506262560345,0.0581506262560345,False,61,61,False,54
9,2023-08-31,2024-09-12,252,20,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,0.0569374104096959,0.0569374104096959,False,62,62,False,54
9,2023-08-31,2024-09-12,252,20,000001,平安银行,银行,002475,立讯精密,电子,False,0.0552346433677286,0.0552346433677286,False,63,63,False,54
9,2023-08-31,2024-09-12,252,20,000568,泸州老窖,食品饮料,601288,农业银行,银行,False,0.0535919452738436,0.0535919452738436,False,64,64,False,54
9,2023-08-31,2024-09-12,252,20,601288,农业银行,银行,601318,中国平安,非银金融,False,-0.0521528863750069,0.0521528863750069,False,65,65,False,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,002415,海康威视,电子,False,0.047904862049841,0.047904862049841,False,66,66,False,54
9,2023-08-31,2024-09-12,252,20,600030,中信证券,非银金融,601398,工商银行,银行,False,-0.0466835639256163,0.0466835639256163,False,67,67,False,54
9,2023-08-31,2024-09-12,252,20,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,-0.0453401863584004,0.0453401863584004,False,68,68,False,54
9,2023-08-31,2024-09-12,252,20,601288,农业银行,银行,603501,韦尔股份,电子,False,-0.0422892121344246,0.0422892121344246,False,69,69,False,54
9,2023-08-31,2024-09-12,252,20,002415,海康威视,电子,600519,贵州茅台,食品饮料,False,-0.0422564159982593,0.0422564159982593,False,70,70,False,54
9,2023-08-31,2024-09-12,252,20,600887,伊利股份,食品饮料,601288,农业银行,银行,False,0.0421465492435256,0.0421465492435256,False,71,71,False,54
9,2023-08-31,2024-09-12,252,20,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,False,0.0420566328837714,0.0420566328837714,False,72,72,False,54
