design,window_size,step,overlap_ratio,window_id,window_start,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,selected,partial_correlation
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,000858,五粮液,食品饮料,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,000568,泸州老窖,食品饮料,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,600887,伊利股份,食品饮料,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,002460,赣锋锂业,新能源,False,True,-0.019905559812849576
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,002415,海康威视,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,000725,京东方A,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,603501,韦尔股份,电子,False,True,-0.007513361917659694
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,002475,立讯精密,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,601318,中国平安,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,600030,中信证券,非银金融,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,True,0.3119962775041193
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,True,0.16520522054083545
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,True,0.29513652494924547
