design,window_size,step,overlap_ratio,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,n_windows,windows_selected,persistence,persistent_08,always_selected,mean_abs_partial_when_selected
fixed_overlap,252,20,0.9206349206349207,601288,农业银行,银行,603501,韦尔股份,电子,False,19,5,0.2631578947368421,False,False,0.05013128623995818
fixed_overlap,252,20,0.9206349206349207,601318,中国平安,非银金融,600030,中信证券,非银金融,True,19,19,1.0,True,True,0.2429226398379125
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,000568,泸州老窖,食品饮料,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,000725,京东方A,电子,False,19,1,0.05263157894736842,False,False,0.043453258448919285
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,000858,五粮液,食品饮料,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,002415,海康威视,电子,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,002460,赣锋锂业,新能源,False,19,3,0.15789473684210525,False,False,0.018499158708563522
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,002475,立讯精密,电子,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,600030,中信证券,非银金融,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,600519,贵州茅台,食品饮料,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,600887,伊利股份,食品饮料,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,601288,农业银行,银行,True,19,19,1.0,True,True,0.54958814318928
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,601318,中国平安,非银金融,False,19,0,0.0,False,False,
fixed_overlap,252,20,0.9206349206349207,601398,工商银行,银行,603501,韦尔股份,电子,False,19,6,0.3157894736842105,False,False,0.03819913780289623
fixed_overlap,252,20,0.9206349206349207,603501,韦尔股份,电子,002475,立讯精密,电子,True,19,19,1.0,True,True,0.22345809996733507
fixed_overlap,252,20,0.9206349206349207,603501,韦尔股份,电子,600030,中信证券,非银金融,False,19,19,1.0,True,True,0.16323891363688167
fixed_overlap,252,20,0.9206349206349207,603501,韦尔股份,电子,601318,中国平安,非银金融,False,19,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,10,10,1.0,True,True,0.03766256472553227
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,000725,京东方A,电子,False,10,9,0.9,True,False,0.04408475061258112
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,000858,五粮液,食品饮料,False,10,10,1.0,True,True,0.057648407469217774
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,002415,海康威视,电子,False,10,1,0.1,False,False,0.007043441018937615
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,002460,赣锋锂业,新能源,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,002475,立讯精密,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,600030,中信证券,非银金融,False,10,3,0.3,False,False,0.020045421140218227
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,600036,招商银行,银行,True,10,10,1.0,True,True,0.35974846299769014
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,600887,伊利股份,食品饮料,False,10,10,1.0,True,True,0.054535873795418965
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,601288,农业银行,银行,True,10,9,0.9,True,False,0.018657415822517717
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.2612728017360336
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,601398,工商银行,银行,True,10,10,1.0,True,True,0.05133704476522109
fixed_overlap,504,40,0.9206349206349207,000001,平安银行,银行,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,10,2,0.2,False,False,0.0018755479177506459
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,10,9,0.9,True,False,0.015604607013787797
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,10,10,1.0,True,True,0.03707076057785907
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.05452773170681251
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,10,10,1.0,True,True,0.08490209325048091
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.06420003202530904
fixed_overlap,504,40,0.9206349206349207,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,000725,京东方A,电子,002475,立讯精密,电子,True,10,10,1.0,True,True,0.1404126293832041
fixed_overlap,504,40,0.9206349206349207,000725,京东方A,电子,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.07576456553612564
fixed_overlap,504,40,0.9206349206349207,000725,京东方A,电子,601318,中国平安,非银金融,False,10,9,0.9,True,False,0.05341756632416353
fixed_overlap,504,40,0.9206349206349207,000725,京东方A,电子,603501,韦尔股份,电子,True,10,10,1.0,True,True,0.11419694294860894
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,10,10,1.0,True,True,0.4108312409124079
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,000725,京东方A,电子,False,10,7,0.7,False,False,0.02666529806240032
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,002415,海康威视,电子,False,10,10,1.0,True,True,0.049099010291487485
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,10,10,1.0,True,True,0.04560629301484069
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,002475,立讯精密,电子,False,10,4,0.4,False,False,0.014713157288093005
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.033633554036785876
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,10,10,1.0,True,True,0.16398148547741548
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.06393610770848247
fixed_overlap,504,40,0.9206349206349207,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,002415,海康威视,电子,000725,京东方A,电子,True,10,10,1.0,True,True,0.16207320859893878
fixed_overlap,504,40,0.9206349206349207,002415,海康威视,电子,002475,立讯精密,电子,True,10,10,1.0,True,True,0.08467789470507536
fixed_overlap,504,40,0.9206349206349207,002415,海康威视,电子,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.09232776957001201
fixed_overlap,504,40,0.9206349206349207,002415,海康威视,电子,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.09344589349019732
fixed_overlap,504,40,0.9206349206349207,002415,海康威视,电子,603501,韦尔股份,电子,True,10,10,1.0,True,True,0.16685656108821473
fixed_overlap,504,40,0.9206349206349207,002460,赣锋锂业,新能源,000725,京东方A,电子,False,10,10,1.0,True,True,0.09915987060019874
fixed_overlap,504,40,0.9206349206349207,002460,赣锋锂业,新能源,002415,海康威视,电子,False,10,10,1.0,True,True,0.09607636035932787
fixed_overlap,504,40,0.9206349206349207,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,10,10,1.0,True,True,0.052205201939890124
fixed_overlap,504,40,0.9206349206349207,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.10187961447745357
fixed_overlap,504,40,0.9206349206349207,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,10,3,0.3,False,False,0.011850236031411145
fixed_overlap,504,40,0.9206349206349207,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,10,10,1.0,True,True,0.06732134337761095
fixed_overlap,504,40,0.9206349206349207,002475,立讯精密,电子,600030,中信证券,非银金融,False,10,7,0.7,False,False,0.009473978677112384
fixed_overlap,504,40,0.9206349206349207,002475,立讯精密,电子,601318,中国平安,非银金融,False,10,3,0.3,False,False,0.008126163579574082
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,000568,泸州老窖,食品饮料,False,10,4,0.4,False,False,0.004039501765192826
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,000725,京东方A,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,000858,五粮液,食品饮料,False,10,2,0.2,False,False,0.00833835742162797
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,002415,海康威视,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,002460,赣锋锂业,新能源,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,002475,立讯精密,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,600030,中信证券,非银金融,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,10,10,1.0,True,True,0.061111299466522925
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,600887,伊利股份,食品饮料,False,10,2,0.2,False,False,0.0356862501065935
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,601288,农业银行,银行,True,10,10,1.0,True,True,0.02952219606261091
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.2065656840382626
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,601398,工商银行,银行,True,10,10,1.0,True,True,0.167570995851131
fixed_overlap,504,40,0.9206349206349207,600036,招商银行,银行,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,10,10,1.0,True,True,0.22918548342866182
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,000725,京东方A,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,10,10,1.0,True,True,0.31347653695790634
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,002415,海康威视,电子,False,10,3,0.3,False,False,0.005830607147088124
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,002475,立讯精密,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,600030,中信证券,非银金融,False,10,9,0.9,True,False,0.027270325075175274
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,10,10,1.0,True,True,0.1973489281191114
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.07607633480083073
fixed_overlap,504,40,0.9206349206349207,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,000725,京东方A,电子,False,10,8,0.8,True,False,0.013768207953990457
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,002415,海康威视,电子,False,10,9,0.9,True,False,0.02434083617147143
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,False,10,7,0.7,False,False,0.0176636112141596
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,002475,立讯精密,电子,False,10,1,0.1,False,False,0.008967163603816233
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.04427625828630795
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,10,10,1.0,True,True,0.04949175236312471
fixed_overlap,504,40,0.9206349206349207,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,000568,泸州老窖,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,000725,京东方A,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,000858,五粮液,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,002415,海康威视,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,002460,赣锋锂业,新能源,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,002475,立讯精密,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,600030,中信证券,非银金融,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,600519,贵州茅台,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,600887,伊利股份,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,601318,中国平安,非银金融,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601288,农业银行,银行,603501,韦尔股份,电子,False,10,3,0.3,False,False,0.016857588187807974
fixed_overlap,504,40,0.9206349206349207,601318,中国平安,非银金融,600030,中信证券,非银金融,True,10,10,1.0,True,True,0.1963543628141908
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,000568,泸州老窖,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,000725,京东方A,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,000858,五粮液,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,002415,海康威视,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,002460,赣锋锂业,新能源,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,002475,立讯精密,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,600030,中信证券,非银金融,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,600519,贵州茅台,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,600887,伊利股份,食品饮料,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,601288,农业银行,银行,True,10,10,1.0,True,True,0.6080557053148864
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,601318,中国平安,非银金融,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,601398,工商银行,银行,603501,韦尔股份,电子,False,10,0,0.0,False,False,
fixed_overlap,504,40,0.9206349206349207,603501,韦尔股份,电子,002475,立讯精密,电子,True,10,10,1.0,True,True,0.21892721250072578
fixed_overlap,504,40,0.9206349206349207,603501,韦尔股份,电子,600030,中信证券,非银金融,False,10,10,1.0,True,True,0.15808445020187578
fixed_overlap,504,40,0.9206349206349207,603501,韦尔股份,电子,601318,中国平安,非银金融,False,10,0,0.0,False,False,
same_step,126,20,0.8412698412698413,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,19,10,0.5263157894736842,False,False,0.03876792792686749
same_step,126,20,0.8412698412698413,000001,平安银行,银行,000725,京东方A,电子,False,19,11,0.5789473684210527,False,False,0.0580247242487785
same_step,126,20,0.8412698412698413,000001,平安银行,银行,000858,五粮液,食品饮料,False,19,11,0.5789473684210527,False,False,0.0557698224210299
same_step,126,20,0.8412698412698413,000001,平安银行,银行,002415,海康威视,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,000001,平安银行,银行,002460,赣锋锂业,新能源,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,000001,平安银行,银行,002475,立讯精密,电子,False,19,2,0.10526315789473684,False,False,0.010264651897209093
same_step,126,20,0.8412698412698413,000001,平安银行,银行,600030,中信证券,非银金融,False,19,6,0.3157894736842105,False,False,0.0548441144262501
same_step,126,20,0.8412698412698413,000001,平安银行,银行,600036,招商银行,银行,True,19,19,1.0,True,True,0.28662515835536206
same_step,126,20,0.8412698412698413,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,19,3,0.15789473684210525,False,False,0.03151409630771981
same_step,126,20,0.8412698412698413,000001,平安银行,银行,600887,伊利股份,食品饮料,False,19,16,0.8421052631578947,True,False,0.06988156722387587
same_step,126,20,0.8412698412698413,000001,平安银行,银行,601288,农业银行,银行,True,19,17,0.8947368421052632,True,False,0.07696121677228293
same_step,126,20,0.8412698412698413,000001,平安银行,银行,601318,中国平安,非银金融,False,19,19,1.0,True,True,0.2097883019118452
same_step,126,20,0.8412698412698413,000001,平安银行,银行,601398,工商银行,银行,True,19,16,0.8421052631578947,True,False,0.08411392692272576
same_step,126,20,0.8412698412698413,000001,平安银行,银行,603501,韦尔股份,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,19,4,0.21052631578947367,False,False,0.015714433245556995
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,19,4,0.21052631578947367,False,False,0.015830931892157576
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,19,7,0.3684210526315789,False,False,0.0422315149957138
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,19,11,0.5789473684210527,False,False,0.05549823441237723
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,19,19,1.0,True,True,0.09839265827406171
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,19,9,0.47368421052631576,False,False,0.07537553999681235
same_step,126,20,0.8412698412698413,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,000725,京东方A,电子,002475,立讯精密,电子,True,19,16,0.8421052631578947,True,False,0.15742975692788758
same_step,126,20,0.8412698412698413,000725,京东方A,电子,600030,中信证券,非银金融,False,19,16,0.8421052631578947,True,False,0.1821136087927936
same_step,126,20,0.8412698412698413,000725,京东方A,电子,601318,中国平安,非银金融,False,19,10,0.5263157894736842,False,False,0.023826863292944776
same_step,126,20,0.8412698412698413,000725,京东方A,电子,603501,韦尔股份,电子,True,19,19,1.0,True,True,0.11309723187343627
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,19,19,1.0,True,True,0.41739668918355755
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,000725,京东方A,电子,False,19,5,0.2631578947368421,False,False,0.012193280736704235
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,002415,海康威视,电子,False,19,7,0.3684210526315789,False,False,0.03281340297686878
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,19,9,0.47368421052631576,False,False,0.03550070899225658
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,002475,立讯精密,电子,False,19,2,0.10526315789473684,False,False,0.03206024707234476
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,19,13,0.6842105263157895,False,False,0.04240666070332931
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,19,19,1.0,True,True,0.12960385422818907
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,19,15,0.7894736842105263,False,False,0.08916325356328109
same_step,126,20,0.8412698412698413,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,002415,海康威视,电子,000725,京东方A,电子,True,19,18,0.9473684210526315,True,False,0.17363550403173456
same_step,126,20,0.8412698412698413,002415,海康威视,电子,002475,立讯精密,电子,True,19,13,0.6842105263157895,False,False,0.07457443721060358
same_step,126,20,0.8412698412698413,002415,海康威视,电子,600030,中信证券,非银金融,False,19,18,0.9473684210526315,True,False,0.09811461695122634
same_step,126,20,0.8412698412698413,002415,海康威视,电子,601318,中国平安,非银金融,False,19,8,0.42105263157894735,False,False,0.09823094075767244
same_step,126,20,0.8412698412698413,002415,海康威视,电子,603501,韦尔股份,电子,True,19,19,1.0,True,True,0.12879277937400255
same_step,126,20,0.8412698412698413,002460,赣锋锂业,新能源,000725,京东方A,电子,False,19,13,0.6842105263157895,False,False,0.103695691693388
same_step,126,20,0.8412698412698413,002460,赣锋锂业,新能源,002415,海康威视,电子,False,19,19,1.0,True,True,0.07569619362693539
same_step,126,20,0.8412698412698413,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,19,15,0.7894736842105263,False,False,0.06837221598704776
same_step,126,20,0.8412698412698413,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,19,16,0.8421052631578947,True,False,0.07230921326736899
same_step,126,20,0.8412698412698413,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,19,3,0.15789473684210525,False,False,0.01142896557230995
same_step,126,20,0.8412698412698413,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,19,9,0.47368421052631576,False,False,0.09321759082462167
same_step,126,20,0.8412698412698413,002475,立讯精密,电子,600030,中信证券,非银金融,False,19,11,0.5789473684210527,False,False,0.0727390254294362
same_step,126,20,0.8412698412698413,002475,立讯精密,电子,601318,中国平安,非银金融,False,19,4,0.21052631578947367,False,False,0.07795580937580279
same_step,126,20,0.8412698412698413,600036,招商银行,银行,000568,泸州老窖,食品饮料,False,19,3,0.15789473684210525,False,False,0.017378864351653513
same_step,126,20,0.8412698412698413,600036,招商银行,银行,000725,京东方A,电子,False,19,1,0.05263157894736842,False,False,0.021657679947890484
same_step,126,20,0.8412698412698413,600036,招商银行,银行,000858,五粮液,食品饮料,False,19,1,0.05263157894736842,False,False,0.015796481156232882
same_step,126,20,0.8412698412698413,600036,招商银行,银行,002415,海康威视,电子,False,19,1,0.05263157894736842,False,False,0.0139334090041101
same_step,126,20,0.8412698412698413,600036,招商银行,银行,002460,赣锋锂业,新能源,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,600036,招商银行,银行,002475,立讯精密,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,600036,招商银行,银行,600030,中信证券,非银金融,False,19,1,0.05263157894736842,False,False,0.006090468190392699
same_step,126,20,0.8412698412698413,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,19,19,1.0,True,True,0.058093306140209744
same_step,126,20,0.8412698412698413,600036,招商银行,银行,600887,伊利股份,食品饮料,False,19,3,0.15789473684210525,False,False,0.027896693340759355
same_step,126,20,0.8412698412698413,600036,招商银行,银行,601288,农业银行,银行,True,19,14,0.7368421052631579,False,False,0.0816039926724673
same_step,126,20,0.8412698412698413,600036,招商银行,银行,601318,中国平安,非银金融,False,19,18,0.9473684210526315,True,False,0.12099704702561073
same_step,126,20,0.8412698412698413,600036,招商银行,银行,601398,工商银行,银行,True,19,19,1.0,True,True,0.23417606122317045
same_step,126,20,0.8412698412698413,600036,招商银行,银行,603501,韦尔股份,电子,False,19,4,0.21052631578947367,False,False,0.043966053299592536
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,19,19,1.0,True,True,0.22907102068169197
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,000725,京东方A,电子,False,19,3,0.15789473684210525,False,False,0.013963308000319636
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,19,19,1.0,True,True,0.3134181508575467
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,002415,海康威视,电子,False,19,4,0.21052631578947367,False,False,0.05334606508584644
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,False,19,5,0.2631578947368421,False,False,0.039567417373751725
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,002475,立讯精密,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,600030,中信证券,非银金融,False,19,14,0.7368421052631579,False,False,0.03571947804523828
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,19,19,1.0,True,True,0.14715761394181254
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,19,19,1.0,True,True,0.11545807940882709
same_step,126,20,0.8412698412698413,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,000725,京东方A,电子,False,19,6,0.3157894736842105,False,False,0.03377010311357923
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,002415,海康威视,电子,False,19,4,0.21052631578947367,False,False,0.06338556868771877
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,False,19,3,0.15789473684210525,False,False,0.05311133352504437
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,002475,立讯精密,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,600030,中信证券,非银金融,False,19,7,0.3684210526315789,False,False,0.044025113631726086
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,19,18,0.9473684210526315,True,False,0.039842603880232114
same_step,126,20,0.8412698412698413,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,000568,泸州老窖,食品饮料,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,000725,京东方A,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,000858,五粮液,食品饮料,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,002415,海康威视,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,002460,赣锋锂业,新能源,False,19,4,0.21052631578947367,False,False,0.013382945773358025
same_step,126,20,0.8412698412698413,601288,农业银行,银行,002475,立讯精密,电子,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,600030,中信证券,非银金融,False,19,0,0.0,False,False,
same_step,126,20,0.8412698412698413,601288,农业银行,银行,600519,贵州茅台,食品饮料,False,19,0,0.0,False,False,
