analysis_date,window,factor_order,factor_name,raw_nonmissing_n,industry_neutral_n,industry_size_neutral_n,industry_count,size_beta,industry_residual_max_abs_mean,industry_size_residual_max_abs_mean,industry_size_residual_logsize_corr
2020-10-30,60,8,neighbor_retention_1m,3798,3798,3798,28,-0.009700062249218327,7.958827706650219e-17,6.420566889398495e-17,2.768381473308327e-17
2020-10-30,60,9,outside_community_degree_percentile,3864,3864,3864,28,-0.01980487163099341,1.0022846750088219e-16,1.1256427888560614e-16,-3.591531031647011e-17
2020-10-30,120,1,residual_degree_percentile,3802,3802,3802,28,0.054859575606622205,5.3455182667137164e-17,2.1616695361819224e-16,-5.790861335315443e-17
2020-10-30,120,2,delta_degree_percentile,3802,3802,3802,28,0.037249860337332956,2.403575620322504e-17,1.1526727285078832e-16,-9.050044651122885e-17
2020-10-30,120,3,cross_industry_degree_percentile,3802,3802,3802,28,0.041923540078976654,5.306212985340822e-17,1.2842184044266495e-16,8.165951505927309e-18
2020-10-30,120,4,cross_industry_degree_ratio,3714,3714,3714,28,-0.03757659875783436,1.0116825194809119e-16,1.1740160814836584e-16,2.0783421266083862e-17
2020-10-30,120,5,delta_residual_degree_percentile_1m,3780,3780,3780,28,-0.00494046830001114,5.306212985340821e-18,1.5265566588595904e-17,-1.9134275984471903e-17
2020-10-30,120,6,delta_cross_industry_degree_percentile_1m,3780,3780,3780,28,-0.008883406631965666,4.557900897664552e-18,2.7292982688701764e-17,-1.1978956011499588e-17
2020-10-30,120,7,neighbor_jaccard_1m,3742,3742,3742,28,0.034390842629516735,8.723180907769087e-17,1.1592034521821488e-16,-1.515103287072911e-17
2020-10-30,120,8,neighbor_retention_1m,3693,3693,3693,28,0.025671978133194703,9.493211369983223e-17,1.0099945571242743e-16,-2.644811842982488e-17
2020-10-30,120,9,outside_community_degree_percentile,3802,3802,3802,28,0.006897967309601849,7.518045678564052e-17,7.555684473143427e-17,-4.56594348945933e-18
2020-10-30,252,1,residual_degree_percentile,3688,3688,3688,28,0.07436280946121158,5.258951169277057e-17,2.2093778749250622e-16,1.5311042252670507e-16
2020-10-30,252,2,delta_degree_percentile,3688,3688,3688,28,0.041837326860553324,1.708035422500241e-17,1.2217561659026837e-16,0.0
2020-10-30,252,3,cross_industry_degree_percentile,3688,3688,3688,28,0.06665030380287211,6.286805079202694e-17,1.815165520349537e-16,-1.6484935399393522e-18
2020-10-30,252,4,cross_industry_degree_ratio,3390,3390,3390,28,-0.01888483018870085,6.767073673905717e-17,1.1194748831636995e-16,-4.336132443454247e-18
2020-10-30,252,5,delta_residual_degree_percentile_1m,3661,3661,3661,28,0.00016370614291057623,2.071311613106635e-18,1.8641804517959718e-18,-2.764963964686162e-18
2020-10-30,252,6,delta_cross_industry_degree_percentile_1m,3661,3661,3661,28,-0.0009135483124788293,2.0064271529370298e-18,2.9692011123696047e-18,-1.11870450794588e-17
2020-10-30,252,7,neighbor_jaccard_1m,3428,3428,3428,28,0.027618942104584328,8.158457074896984e-17,1.5589381637444905e-16,-1.3631770046305329e-17
2020-10-30,252,8,neighbor_retention_1m,3353,3353,3353,28,0.01829789317759724,1.161622238728173e-16,1.0166988024420591e-16,5.998060837376898e-17
2020-10-30,252,9,outside_community_degree_percentile,3688,3688,3688,28,0.03282674345436763,8.816476960258596e-17,1.1510400475893168e-16,3.57655517811865e-17
2020-11-30,60,1,residual_degree_percentile,3936,3936,3936,28,0.02676935138492276,5.482582837655094e-17,7.065055611250996e-17,-8.829727561764924e-18
2020-11-30,60,2,delta_degree_percentile,3936,3936,3936,28,0.062107413722881706,1.3322676295501878e-17,1.575729922745547e-16,8.448027544885631e-19
2020-11-30,60,3,cross_industry_degree_percentile,3936,3936,3936,28,0.010576426327016702,8.961085841617335e-17,1.1042754012789504e-16,2.6885990075430466e-17
2020-11-30,60,4,cross_industry_degree_ratio,3930,3930,3930,28,-0.03765035548899384,8.560755852531328e-17,1.0163438718075881e-16,-4.3553746362126406e-17
2020-11-30,60,5,delta_residual_degree_percentile_1m,3859,3859,3859,28,0.010954806190438345,1.1956247957501686e-17,4.2045574942487364e-17,6.125969221506709e-18
2020-11-30,60,6,delta_cross_industry_degree_percentile_1m,3859,3859,3859,28,0.009496818164205858,7.93016446160826e-18,3.599980599650879e-17,-1.2612313118329604e-17
2020-11-30,60,7,neighbor_jaccard_1m,3859,3859,3859,28,0.00742616604996004,3.7778422365717134e-17,3.932039878880763e-17,-2.9943077109890213e-18
2020-11-30,60,8,neighbor_retention_1m,3850,3850,3850,28,0.018240331871300218,3.700743415417188e-17,9.137355338808528e-17,-1.5734064474728875e-17
2020-11-30,60,9,outside_community_degree_percentile,3936,3936,3936,28,-0.004147169168369447,7.401486830834377e-17,7.875941114862222e-17,1.1028839499804602e-17
2020-11-30,120,1,residual_degree_percentile,3828,3828,3828,28,0.049414310823181096,4.57649185723347e-17,1.6708856520608605e-16,5.3362287599165875e-17
2020-11-30,120,2,delta_degree_percentile,3828,3828,3828,28,0.04121147819968481,1.446088813587389e-17,1.2042450370230995e-16,3.559781670776666e-17
2020-11-30,120,3,cross_industry_degree_percentile,3828,3828,3828,28,0.0341775426813538,8.405974329304756e-17,1.3303534519215238e-16,9.186484498258838e-18
2020-11-30,120,4,cross_industry_degree_ratio,3748,3748,3748,28,-0.041997126494469975,1.1523833926488966e-16,1.8156772381890582e-16,3.970574067523137e-18
2020-11-30,120,5,delta_residual_degree_percentile_1m,3800,3800,3800,28,-0.0037953874767423256,3.998684622590606e-18,1.2027416100105863e-17,1.560225827402505e-17
2020-11-30,120,6,delta_cross_industry_degree_percentile_1m,3800,3800,3800,28,-0.005924115173426061,9.020562075079397e-18,1.5265566588595904e-17,1.0076978571948592e-17
2020-11-30,120,7,neighbor_jaccard_1m,3768,3768,3768,28,0.03216856879927386,8.710980654751228e-17,1.4901446413440375e-16,-4.766048188707845e-17
2020-11-30,120,8,neighbor_retention_1m,3712,3712,3712,28,0.027929382699625756,7.923386543265006e-17,1.1598671436124603e-16,-1.2202333456571155e-17
2020-11-30,120,9,outside_community_degree_percentile,3828,3828,3828,28,0.022847187110680137,8.074349270001139e-17,1.1681477041708168e-16,1.6523261120559854e-17
2020-11-30,252,1,residual_degree_percentile,3715,3715,3715,28,0.0751729856647716,5.3097622916855314e-17,2.1755885533058623e-16,-4.1335387370656735e-17
2020-11-30,252,2,delta_degree_percentile,3715,3715,3715,28,0.04070674873241939,1.070094481566416e-17,9.686415530504838e-17,9.796220236858106e-18
2020-11-30,252,3,cross_industry_degree_percentile,3715,3715,3715,28,0.06656932722708088,9.610885884814787e-17,2.170734570535754e-16,3.827845557944109e-17
2020-11-30,252,4,cross_industry_degree_ratio,3395,3395,3395,28,-0.016966325490686496,8.881784197001253e-17,9.727925045866057e-17,9.86334751661703e-18
2020-11-30,252,5,delta_residual_degree_percentile_1m,3688,3688,3688,28,0.0003343222239079782,2.0338137304555668e-18,2.7755575615628915e-18,8.87875464923812e-18
2020-11-30,252,6,delta_cross_industry_degree_percentile_1m,3688,3688,3688,28,0.0002942267225249805,3.176842992150297e-18,3.814362730802804e-18,3.0082371483560738e-18
2020-11-30,252,7,neighbor_jaccard_1m,3454,3454,3454,28,0.02811592498757947,9.927512938038226e-17,1.7551658605069901e-16,-2.847883365900522e-17
2020-11-30,252,8,neighbor_retention_1m,3390,3390,3390,28,0.021454056669424196,1.141163666295038e-16,1.7129155237073845e-16,7.73145418701352e-17
2020-11-30,252,9,outside_community_degree_percentile,3715,3715,3715,28,0.03766166423433729,8.710980654751228e-17,1.1943308295210017e-16,-1.4635433478449713e-17
2020-12-31,60,1,residual_degree_percentile,4004,4004,4004,28,0.02479545571740007,5.3925118338936174e-17,8.992806499463769e-17,-4.255310707371099e-17
2020-12-31,60,2,delta_degree_percentile,4004,4004,4004,28,0.04896772434454626,1.2688263138573217e-17,1.4997815791216874e-16,-9.914653627106616e-17
2020-12-31,60,3,cross_industry_degree_percentile,4004,4004,4004,28,0.004900574229303444,8.511709855459534e-17,9.886271695471631e-17,-1.1173329808691265e-17
2020-12-31,60,4,cross_industry_degree_ratio,4004,4004,4004,28,-0.03315488815956016,1.0136818920490559e-16,1.3727757669351597e-16,1.530757265818597e-16
2020-12-31,60,5,delta_residual_degree_percentile_1m,3921,3921,3921,28,-0.0005814655531906866,1.800361661554308e-17,1.5753164538600193e-17,4.423180544340432e-18
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,3921,3921,3921,28,-0.004711632620445307,2.100421938480026e-17,1.350271246165731e-17,-1.0595460536955682e-17
2020-12-31,60,7,neighbor_jaccard_1m,3921,3921,3921,28,0.02721634936629661,2.100421938480026e-17,8.952533703472464e-17,-2.6562768912818512e-18
2020-12-31,60,8,neighbor_retention_1m,3915,3915,3915,28,0.04170829695776141,3.7271772969558824e-17,1.3932210505100003e-16,-4.3054137127222404e-17
2020-12-31,60,9,outside_community_degree_percentile,4004,4004,4004,28,0.013415222667365265,9.14823772291129e-17,9.547918011776346e-17,-1.5346944772568055e-17
2020-12-31,120,1,residual_degree_percentile,3879,3879,3879,28,0.042787998451284254,5.1586120336118384e-17,1.6522730895892036e-16,1.3716770036830196e-16
2020-12-31,120,2,delta_degree_percentile,3879,3879,3879,28,0.04995880676410373,1.3664283380001927e-17,1.802479734097313e-16,7.675108445553187e-17
2020-12-31,120,3,cross_industry_degree_percentile,3879,3879,3879,28,0.027384830829765318,8.943463253924872e-17,9.71445146547012e-17,3.943319595675436e-17
2020-12-31,120,4,cross_industry_degree_ratio,3851,3851,3851,28,-0.042177671082792384,7.902175645861409e-17,2.34452979906136e-16,-1.2436329045589614e-16
2020-12-31,120,5,delta_residual_degree_percentile_1m,3827,3827,3827,28,-0.0029675588228152486,5.879520788806888e-18,1.2571643072961331e-17,1.47037424800823e-17
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,3827,3827,3827,28,-0.003695028819344384,7.220962761789637e-18,1.3543383282324952e-17,-1.873271713171616e-18
2020-12-31,120,7,neighbor_jaccard_1m,3818,3818,3818,28,0.018593258082423382,5.0939644659271886e-17,5.643914920016943e-17,4.4086632887294486e-17
2020-12-31,120,8,neighbor_retention_1m,3747,3747,3747,28,0.01440637692661223,9.980792847640296e-17,1.2062461018812465e-16,-3.5672705706328104e-17
2020-12-31,120,9,outside_community_degree_percentile,3879,3879,3879,28,0.027420202791045338,7.020527949835548e-17,1.4236977609899067e-16,1.3693828025444747e-17
2020-12-31,252,1,residual_degree_percentile,3737,3737,3737,28,0.07185353567531154,5.3310268583322496e-17,1.7697614550955467e-16,2.855596111124737e-17
2020-12-31,252,2,delta_degree_percentile,3737,3737,3737,28,0.0412726959020895,1.3646491344350882e-17,1.1737315451015955e-16,6.007904483762737e-17
2020-12-31,252,3,cross_industry_degree_percentile,3737,3737,3737,28,0.0639033422119613,9.061379098043557e-17,2.502706140256709e-16,-3.269132138640576e-17
2020-12-31,252,4,cross_industry_degree_ratio,3433,3433,3433,28,-0.019183527201454793,7.510332225405471e-17,1.1633206475420118e-16,2.3775680111809172e-17
2020-12-31,252,5,delta_residual_degree_percentile_1m,3714,3714,3714,28,2.0030550394275027e-05,1.717201016623506e-18,1.938808590797608e-18,1.5341278641418634e-17
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,3714,3714,3714,28,0.0003754796728310532,4.836198781511099e-18,4.8470214769940196e-18,6.632913509884781e-18
2020-12-31,252,7,neighbor_jaccard_1m,3474,3474,3474,28,0.027212749008493027,8.918184951906995e-17,1.577240753462043e-16,-8.033352312899172e-18
2020-12-31,252,8,neighbor_retention_1m,3394,3394,3394,28,0.017308117213770614,9.490616178247306e-17,1.028163061935471e-16,-2.7988525803618003e-17
2020-12-31,252,9,outside_community_degree_percentile,3737,3737,3737,28,0.06030020253464268,8.046965333523421e-17,1.9794674082464032e-16,1.5846379304188976e-18
2021-01-29,60,1,residual_degree_percentile,4030,4030,4030,28,0.037955995858974044,5.4858078863831267e-17,1.2529659849341052e-16,-7.530505727592119e-17
2021-01-29,60,2,delta_degree_percentile,4030,4030,4030,28,0.08529267750314488,1.292435200422415e-17,2.7532254892284775e-16,-5.447842092051626e-17
2021-01-29,60,3,cross_industry_degree_percentile,4030,4030,4030,28,0.025684873635517462,6.82460623960758e-17,9.868649107779169e-17,-5.2019072905593863e-17
2021-01-29,60,4,cross_industry_degree_ratio,4024,4024,4024,28,-0.02825384752181805,1.240837498110469e-16,1.6265583651217827e-16,3.5070356380977213e-17
2021-01-29,60,5,delta_residual_degree_percentile_1m,3989,3989,3989,28,0.017242519326847523,1.5166981210726184e-17,4.717009741930717e-17,7.07434338617773e-18
2021-01-29,60,6,delta_cross_industry_degree_percentile_1m,3989,3989,3989,28,0.023220336142713818,1.383009781534774e-17,6.802273194918381e-17,5.363235338011392e-18
2021-01-29,60,7,neighbor_jaccard_1m,3989,3989,3989,28,0.008632178343445417,4.044383875420213e-17,5.630416767741865e-17,3.7339698708286606e-17
2021-01-29,60,8,neighbor_retention_1m,3989,3989,3989,28,0.023128086311511396,5.868321701590113e-17,7.692259527760013e-17,1.1185267532853488e-17
2021-01-29,60,9,outside_community_degree_percentile,4030,4030,4030,28,0.007052793092473705,6.888245043294767e-17,6.938893903907228e-17,1.8465796412141078e-17
2021-01-29,120,1,residual_degree_percentile,3922,3922,3922,28,0.04802296450032093,5.163828021512356e-17,1.9129996732002698e-16,-9.955512991256901e-18
2021-01-29,120,2,delta_degree_percentile,3922,3922,3922,28,0.08196620160864057,1.403730261020313e-17,2.3592239273284576e-16,5.96125467594384e-17
2021-01-29,120,3,cross_industry_degree_percentile,3922,3922,3922,28,0.03323502714746535,6.832141690000964e-17,1.5372318802502167e-16,-3.999404809301976e-17
2021-01-29,120,4,cross_industry_degree_ratio,3905,3905,3905,28,-0.03786882643782375,8.008166079263424e-17,1.1494258150427115e-16,4.6056250470669946e-17
2021-01-29,120,5,delta_residual_degree_percentile_1m,3876,3876,3876,28,0.010582661607741585,1.1365784673462285e-17,4.13442428441139e-17,1.5029867678606238e-17
2021-01-29,120,6,delta_cross_industry_degree_percentile_1m,3876,3876,3876,28,0.010085189908515068,8.673617379884035e-18,3.161051667335515e-17,3.979380290100795e-17
2021-01-29,120,7,neighbor_jaccard_1m,3872,3872,3872,28,-0.0011934269072814085,3.961884583843805e-17,3.7380492966209905e-17,1.3430309458588868e-17
2021-01-29,120,8,neighbor_retention_1m,3849,3849,3849,28,0.015458209067389834,8.710980654751228e-17,9.143013143971877e-17,3.81584759924942e-17
2021-01-29,120,9,outside_community_degree_percentile,3922,3922,3922,28,0.04409134373776372,8.172475042379625e-17,1.674097573053494e-16,2.3492821320326384e-17
2021-01-29,252,1,residual_degree_percentile,3758,3758,3758,28,0.07180560597784118,4.853070706445295e-17,2.3592239273284576e-16,1.0387494756466574e-16
2021-01-29,252,2,delta_degree_percentile,3758,3758,3758,28,0.05734218997861009,1.413011122250199e-17,2.007111970715293e-16,6.364759907975227e-17
2021-01-29,252,3,cross_industry_degree_percentile,3758,3758,3758,28,0.06742248042507955,8.489940776545314e-17,2.403514739481057e-16,5.240729893304452e-17
2021-01-29,252,4,cross_industry_degree_ratio,3485,3485,3485,28,-0.01489244629179429,1.033655919478594e-16,1.2585717908466214e-16,-6.65935728255707e-18
2021-01-29,252,5,delta_residual_degree_percentile_1m,3736,3736,3736,28,0.006701405036484922,2.0029796836020864e-18,2.3474130440877644e-17,5.452141441236725e-17
2021-01-29,252,6,delta_cross_industry_degree_percentile_1m,3736,3736,3736,28,0.009464388114043843,5.382899513334092e-18,3.395628931699282e-17,-4.449331986202842e-18
2021-01-29,252,7,neighbor_jaccard_1m,3528,3528,3528,28,0.00808843362030436,8.9275665897693e-17,1.0125645178294252e-16,-1.4329843408076308e-18
2021-01-29,252,8,neighbor_retention_1m,3431,3431,3431,28,0.016437803463435322,1.1216686228171684e-16,1.3448577875614009e-16,-3.5228976480117253e-17
2021-01-29,252,9,outside_community_degree_percentile,3758,3758,3758,28,0.062074248276350726,5.937279653430185e-17,1.9583100573249288e-16,-6.9604788241637e-17
2021-02-26,60,1,residual_degree_percentile,4045,4045,4045,28,0.03893834217261715,5.487309202170314e-17,1.2900478807264143e-16,5.440331621027075e-18
2021-02-26,60,2,delta_degree_percentile,4045,4045,4045,28,0.09459029097656592,1.1414969126427666e-17,3.2327941493361465e-16,1.5431808084302322e-16
2021-02-26,60,3,cross_industry_degree_percentile,4045,4045,4045,28,0.02681457103370286,8.171241461241152e-17,1.0571608947717483e-16,4.675377644787925e-17
2021-02-26,60,4,cross_industry_degree_ratio,4041,4041,4041,28,-0.02807130400907067,1.1850695206673019e-16,1.5440723133743074e-16,-3.752134228600082e-17
2021-02-26,60,5,delta_residual_degree_percentile_1m,4025,4025,4025,28,0.0023507052836347405,8.467802730191872e-18,9.403397600812209e-18,-1.077867151314674e-17
2021-02-26,60,6,delta_cross_industry_degree_percentile_1m,4025,4025,4025,28,0.002795180785987801,5.52416796233391e-18,1.1765950532712257e-17,1.9661753160568595e-17
2021-02-26,60,7,neighbor_jaccard_1m,4025,4025,4025,28,0.018022080060602075,4.7801269115805354e-17,7.632783294297951e-17,-4.6460740883474426e-17
2021-02-26,60,8,neighbor_retention_1m,4019,4019,4019,28,0.02769211294609151,5.301626802985298e-17,1.0085828885679239e-16,-2.4518845803924407e-18
2021-02-26,60,9,outside_community_degree_percentile,4045,4045,4045,28,-0.018325088844144116,8.701748030845821e-17,1.2602531630880155e-16,-5.366834667042563e-18
2021-02-26,120,1,residual_degree_percentile,3971,3971,3971,28,0.058460697894145604,5.224578939412501e-17,2.1346040628102237e-16,-2.9003365601438944e-17
2021-02-26,120,2,delta_degree_percentile,3971,3971,3971,28,0.10000448874778664,1.5782582212808597e-17,3.293470879751431e-16,-9.473372475018084e-17
2021-02-26,120,3,cross_industry_degree_percentile,3971,3971,3971,28,0.045007253658825776,7.669303788529042e-17,1.9715042885740537e-16,3.798275496050716e-18
2021-02-26,120,4,cross_industry_degree_ratio,3944,3944,3944,28,-0.03157959430120093,1.0823123899278761e-16,1.5846933375139482e-16,2.247315402301211e-17
2021-02-26,120,5,delta_residual_degree_percentile_1m,3919,3919,3919,28,0.011390492054036753,5.163828021512356e-18,3.719819412403875e-17,4.175935684924086e-17
2021-02-26,120,6,delta_cross_industry_degree_percentile_1m,3919,3919,3919,28,0.013107173892681737,8.157888778917958e-18,4.097251638497602e-17,-3.7873281250988536e-18
2021-02-26,120,7,neighbor_jaccard_1m,3917,3917,3917,28,0.007251265949625692,5.714383214982423e-17,5.697899417246897e-17,-5.078454516946835e-18
2021-02-26,120,8,neighbor_retention_1m,3902,3902,3902,28,0.027465066326874194,6.872809200060493e-17,1.1407318342830865e-16,-5.508673531063708e-17
2021-02-26,120,9,outside_community_degree_percentile,3971,3971,3971,28,0.02564700368118164,1.0815103601951956e-16,1.1570396581936873e-16,6.1369509254030585e-18
2021-02-26,252,1,residual_degree_percentile,3766,3766,3766,28,0.08194083575220149,4.9343245538895844e-17,2.824129818890242e-16,-7.458405808210628e-17
2021-02-26,252,2,delta_degree_percentile,3766,3766,3766,28,0.06804071906286326,1.794299837778031e-17,2.1695608272883267e-16,-7.452215023039716e-17
2021-02-26,252,3,cross_industry_degree_percentile,3766,3766,3766,28,0.07556400810342348,7.401486830834377e-17,2.7015426932545474e-16,-2.8735178814742614e-17
2021-02-26,252,4,cross_industry_degree_ratio,3557,3557,3557,28,-0.013438255680935506,1.0923162016473315e-16,9.509301558745907e-17,6.7819785971793954e-18
2021-02-26,252,5,delta_residual_degree_percentile_1m,3757,3757,3757,28,0.009570973880805397,2.75724376533557e-18,2.960594732333751e-17,-9.067414477723132e-18
2021-02-26,252,6,delta_cross_industry_degree_percentile_1m,3757,3757,3757,28,0.007791635654471227,4.79217360238593e-18,2.312964634635743e-17,-3.283390450119351e-17
2021-02-26,252,7,neighbor_jaccard_1m,3601,3601,3601,28,0.010167166913931802,1.19145885569529e-16,1.19145885569529e-16,-1.7553866712404856e-17
2021-02-26,252,8,neighbor_retention_1m,3484,3484,3484,28,0.013870129893870058,9.845373991958936e-17,1.1521182331015775e-16,-7.27268433306596e-17
2021-02-26,252,9,outside_community_degree_percentile,3766,3766,3766,28,0.06907763907174128,1.0757975044817408e-16,2.4841240175987876e-16,-6.12337799519575e-17
2021-03-31,60,1,residual_degree_percentile,4099,4099,4099,28,0.039327416603478535,4.989766402809692e-17,1.464549521845951e-16,4.148729607388741e-17
2021-03-31,60,2,delta_degree_percentile,4099,4099,4099,28,0.09391989409750998,1.2006625406760822e-17,3.429585221016275e-16,1.8211697073283616e-17
2021-03-31,60,3,cross_industry_degree_percentile,4099,4099,4099,28,0.025728939846010514,5.487309202170314e-17,1.2637645067541676e-16,0.0
2021-03-31,60,4,cross_industry_degree_ratio,4086,4086,4086,28,-0.028427113360726047,1.1755302613678128e-16,1.8434451825995246e-16,7.15886858416932e-17
2021-03-31,60,5,delta_residual_degree_percentile_1m,4032,4032,4032,28,0.0005552296404599317,1.0092936587501423e-17,1.0092936587501423e-17,2.972945721496712e-18
2021-03-31,60,6,delta_cross_industry_degree_percentile_1m,4032,4032,4032,28,-0.000892311542874821,1.1275702593849246e-17,1.214306433183765e-17,-5.083245959155403e-18
2021-03-31,60,7,neighbor_jaccard_1m,4030,4030,4030,28,0.04018413145925964,4.0594889505851814e-17,1.3626806538949728e-16,-5.968451209683074e-17
2021-03-31,60,8,neighbor_retention_1m,4028,4028,4028,28,0.06176837875542613,6.131716449779245e-17,2.465521876494696e-16,8.819810000878943e-17
2021-03-31,60,9,outside_community_degree_percentile,4099,4099,4099,28,-0.044653612617824946,6.070951990843247e-17,2.0846208919823418e-16,-5.4114669041312094e-18
2021-03-31,120,1,residual_degree_percentile,4028,4028,4028,28,0.06681155218617381,4.989766402809692e-17,1.6397140056002313e-16,-6.72007187655012e-17
2021-03-31,120,2,delta_degree_percentile,4028,4028,4028,28,0.0982759306029455,1.2721305490496585e-17,2.872379336966248e-16,2.6512352562303932e-17
2021-03-31,120,3,cross_industry_degree_percentile,4028,4028,4028,28,0.05258939894945665,8.520316235495388e-17,1.4233628520835341e-16,-3.927410481569402e-17
2021-03-31,120,4,cross_industry_degree_ratio,3997,3997,3997,28,-0.027608274652053136,9.776590813863319e-17,1.216347284331973e-16,1.1829906701543298e-16
2021-03-31,120,5,delta_residual_degree_percentile_1m,3968,3968,3968,28,0.008518660625454765,1.050210969240013e-17,2.3640650160986254e-17,0.0
2021-03-31,120,6,delta_cross_industry_degree_percentile_1m,3968,3968,3968,28,0.007897881821167655,1.0920226471722851e-17,2.0999284182877138e-17,1.2990400424973165e-17
2021-03-31,120,7,neighbor_jaccard_1m,3962,3962,3962,28,0.04904111883131098,6.354565996209777e-17,1.444124686166557e-16,5.1876337725486157e-17
2021-03-31,120,8,neighbor_retention_1m,3942,3942,3942,28,0.061376771556069784,8.738884203732668e-17,2.0364846759839353e-16,-2.1785027541808248e-17
2021-03-31,120,9,outside_community_degree_percentile,4028,4028,4028,28,-0.006062696628646239,8.113168256876143e-17,9.992007221626409e-17,2.036065487357319e-18
2021-03-31,252,1,residual_degree_percentile,3781,3781,3781,28,0.08457889571605656,4.9491869772446736e-17,2.563372080022562e-16,5.0431658772810244e-17
2021-03-31,252,2,delta_degree_percentile,3781,3781,3781,28,0.07670636087415338,2.5232341468753557e-17,1.9461052246325138e-16,6.092184237400423e-17
2021-03-31,252,3,cross_industry_degree_percentile,3781,3781,3781,28,0.0781463038121927,8.000136500975393e-17,1.917784747311043e-16,1.2554670733839895e-17
2021-03-31,252,4,cross_industry_degree_ratio,3562,3562,3562,28,-0.012568320946888138,7.45755870076494e-17,9.3049942125819e-17,-4.922563487609397e-18
2021-03-31,252,5,delta_residual_degree_percentile_1m,3761,3761,3761,28,0.00258844157780379,7.35689956076911e-18,1.3041776494090695e-17,-1.1873664101312606e-17
2021-03-31,252,6,delta_cross_industry_degree_percentile_1m,3761,3761,3761,28,0.0028179204352036477,4.2225052050908326e-18,1.0262914935719074e-17,3.864749972393327e-18
2021-03-31,252,7,neighbor_jaccard_1m,3638,3638,3638,28,0.03448484451618861,7.897928020707415e-17,1.8199082710572941e-16,-1.8282619743970135e-17
2021-03-31,252,8,neighbor_retention_1m,3552,3552,3552,28,0.03133146374909673,7.758184991356516e-17,1.5801947344358056e-16,-5.703940773622164e-18
2021-03-31,252,9,outside_community_degree_percentile,3781,3781,3781,28,0.0722470304421535,7.864079757761526e-17,1.8959193189752672e-16,7.91161517557385e-17
2021-04-30,60,1,residual_degree_percentile,4136,4136,4136,28,0.052222722873328936,4.7580986769649563e-17,1.5760062476000785e-16,1.241289086044117e-17
2021-04-30,60,2,delta_degree_percentile,4136,4136,4136,28,0.07440505370814504,2.337311630789803e-17,2.0230730670947297e-16,-8.73209737514856e-17
2021-04-30,60,3,cross_industry_degree_percentile,4136,4136,4136,28,0.04043622151907924,9.71445146547012e-17,1.3826388593711441e-16,4.0695350933806627e-17
2021-04-30,60,4,cross_industry_degree_ratio,4133,4133,4133,28,-0.017811874345367552,1.245035820472497e-16,1.4789756720899406e-16,-1.983152205242317e-17
2021-04-30,60,5,delta_residual_degree_percentile_1m,4094,4094,4094,28,0.015028481182373477,1.0582393378534101e-17,4.442360647474998e-17,3.718146972486657e-18
2021-04-30,60,6,delta_cross_industry_degree_percentile_1m,4094,4094,4094,28,0.01695793273438979,2.100421938480026e-17,5.0738367064549154e-17,1.5158153744246753e-17
2021-04-30,60,7,neighbor_jaccard_1m,4094,4094,4094,28,0.04241650300365465,4.0738022274552116e-17,1.2747005097548094e-16,3.9009573168567716e-17
2021-04-30,60,8,neighbor_retention_1m,4081,4081,4081,28,0.06439044840441628,6.901386369291513e-17,1.87980943942214e-16,5.744742676766552e-17
2021-04-30,60,9,outside_community_degree_percentile,4136,4136,4136,28,-0.03071037995093054,6.427606984671959e-17,8.737866397512807e-17,3.7759826018432004e-17
2021-04-30,120,1,residual_degree_percentile,4055,4055,4055,28,0.0689076811469587,5.44637710193473e-17,2.080640186890108e-16,8.942703383482169e-17
2021-04-30,120,2,delta_degree_percentile,4055,4055,4055,28,0.0943605182369796,1.3728564282999248e-17,2.5617368308943426e-16,6.479982178707002e-17
2021-04-30,120,3,cross_industry_degree_percentile,4055,4055,4055,28,0.056962045579785646,9.443276301409377e-17,2.233207233441407e-16,1.186811580880486e-16
2021-04-30,120,4,cross_industry_degree_ratio,4037,4037,4037,28,-0.021617095201013757,9.834209025232986e-17,8.414321870843292e-17,-4.1966663357851744e-17
2021-04-30,120,5,delta_residual_degree_percentile_1m,4027,4027,4027,28,0.0045824573351731625,5.6261301923572125e-18,1.192461767189983e-17,-7.41460058984038e-18
2021-04-30,120,6,delta_cross_industry_degree_percentile_1m,4027,4027,4027,28,0.006861812878451025,6.3876733601388975e-18,1.707188182707334e-17,-7.062209453738123e-17
2021-04-30,120,7,neighbor_jaccard_1m,4025,4025,4025,28,0.06497364233191294,8.326672684688674e-17,1.7115938296304497e-16,-1.1148652339422257e-16
2021-04-30,120,8,neighbor_retention_1m,3996,3996,3996,28,0.06890475489517825,8.391220534957579e-17,2.3592239273284576e-16,-1.5065807928407588e-16
2021-04-30,120,9,outside_community_degree_percentile,4055,4055,4055,28,0.030878272440836425,7.124659567476398e-17,1.2569766428227347e-16,9.389416187635224e-18
2021-04-30,252,1,residual_degree_percentile,3805,3805,3805,28,0.08329918813971787,5.224578939412501e-17,2.1936936872111526e-16,-1.3038030783332702e-16
2021-04-30,252,2,delta_degree_percentile,3805,3805,3805,28,0.08124482387408732,1.3061447348531253e-17,2.258831419782566e-16,1.0902110749996719e-16
2021-04-30,252,3,cross_industry_degree_percentile,3805,3805,3805,28,0.07578011656868437,9.964706655447102e-17,2.0742863691467354e-16,1.1144207577740193e-16
