factor_order,factor_name,neutralization,target_name,window,month_count,mean_risk_ic,median_risk_ic,positive_ic_share,negative_ic_share,hac_lag,hac_risk_ic_se,hac_risk_ic_t_stat
3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,60,136,-0.08524902548572397,-0.09428577377998071,0.15441176470588236,0.8455882352941176,4,0.01332508249139323,-6.397635852595055
3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,120,133,-0.08503632165037038,-0.08771799823469824,0.18796992481203006,0.8120300751879699,4,0.014860030844410408,-5.722486214243408
3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,252,127,-0.0768638380612895,-0.07143868248296333,0.1889763779527559,0.8110236220472441,4,0.015319454764082729,-5.017400373902395
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,60,136,-0.06736444873011908,-0.07633989829714272,0.21323529411764705,0.7867647058823529,4,0.014557426391307705,-4.627497122042303
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,120,133,-0.060859612293784754,-0.0753931762054146,0.21804511278195488,0.7819548872180451,4,0.014794899550558552,-4.113553599050094
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,252,127,-0.0500413957965722,-0.0537604164190677,0.2992125984251969,0.7007874015748031,4,0.014441165148396103,-3.465191020416383
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,60,136,-0.10523913293194796,-0.11142807486869158,0.08088235294117647,0.9191176470588235,4,0.009585041595307655,-10.979517604124707
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,120,133,-0.09437211978869851,-0.09373318566114275,0.09774436090225563,0.9022556390977443,4,0.009594310061486915,-9.8362591144019
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,252,127,-0.07713165782923012,-0.08016693040834096,0.10236220472440945,0.8976377952755905,4,0.009419100779537098,-8.188855776636117
3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,60,136,-0.06436251990026932,-0.06446412920993072,0.22058823529411764,0.7794117647058824,4,0.012174823283709967,-5.286526005382519
