analysis_date,window,factor_order,factor_name,neutralization,target_name,pair_n,alpha_rank_ic,ic_status
2020-11-30,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3828,0.0462105131844226,PASS
2020-11-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3828,-0.0007087968719393371,PASS
2020-11-30,120,2,delta_degree_percentile,RAW,future_excess_return,3828,0.14699685340948304,PASS
2020-11-30,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3828,0.06747087499567486,PASS
2020-11-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3828,0.016475640754824047,PASS
2020-11-30,120,3,cross_industry_degree_percentile,RAW,future_excess_return,3828,0.0509970384036098,PASS
2020-11-30,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3828,0.018493629864610728,PASS
2020-11-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3828,-0.013048967513723144,PASS
2020-11-30,120,4,cross_industry_degree_ratio,RAW,future_excess_return,3748,-0.13758948959939424,PASS
2020-11-30,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,3748,-0.10171522477452252,PASS
2020-11-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3748,-0.04228175605187566,PASS
2020-11-30,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3800,-0.008816133015671681,PASS
2020-11-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3800,0.00968463426387022,PASS
2020-11-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3800,0.022106642003302954,PASS
2020-11-30,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3800,-0.030432192712925826,PASS
2020-11-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3800,-0.011310944012385296,PASS
2020-11-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3800,0.00416386513745968,PASS
2020-11-30,120,7,neighbor_jaccard_1m,RAW,future_excess_return,3768,0.06862691111001291,PASS
2020-11-30,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3768,0.021365215403030123,PASS
2020-11-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3768,-0.01633787503631954,PASS
2020-11-30,120,8,neighbor_retention_1m,RAW,future_excess_return,3712,0.05160119324506748,PASS
2020-11-30,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3712,0.009253915879006215,PASS
2020-11-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3712,-0.021280504444979614,PASS
2020-11-30,120,9,outside_community_degree_percentile,RAW,future_excess_return,3828,0.08273461136942273,PASS
2020-11-30,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3828,0.0627637006905438,PASS
2020-11-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3828,0.04183915474090998,PASS
2020-11-30,252,1,residual_degree_percentile,RAW,future_excess_return,3715,0.1590738215292802,PASS
2020-11-30,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3715,0.11309303457877952,PASS
2020-11-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3715,0.036519839788661454,PASS
2020-11-30,252,2,delta_degree_percentile,RAW,future_excess_return,3715,0.14002434819025183,PASS
2020-11-30,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3715,0.0579712618481947,PASS
2020-11-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3715,0.008350981464706789,PASS
2020-11-30,252,3,cross_industry_degree_percentile,RAW,future_excess_return,3715,0.12775604685120043,PASS
2020-11-30,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3715,0.09504683306135066,PASS
2020-11-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3715,0.034975762334689804,PASS
2020-11-30,252,4,cross_industry_degree_ratio,RAW,future_excess_return,3395,-0.0697431382273976,PASS
2020-11-30,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,3395,-0.04174469088618184,PASS
2020-11-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3395,-0.022536566689603764,PASS
2020-11-30,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3688,0.014863118343114181,PASS
2020-11-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3688,0.0112158587561215,PASS
2020-11-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3688,0.008785571192868184,PASS
2020-11-30,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3688,-0.011554753284748054,PASS
2020-11-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3688,0.008237830186932076,PASS
2020-11-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3688,0.006265363574918242,PASS
2020-11-30,252,7,neighbor_jaccard_1m,RAW,future_excess_return,3454,0.107953611560114,PASS
2020-11-30,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3454,0.07183302153157405,PASS
2020-11-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3454,0.033291283557901154,PASS
2020-11-30,252,8,neighbor_retention_1m,RAW,future_excess_return,3390,0.06620350632523217,PASS
2020-11-30,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3390,0.03548465880794799,PASS
2020-11-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3390,0.0013346984502712442,PASS
2020-11-30,252,9,outside_community_degree_percentile,RAW,future_excess_return,3715,0.10011433609604485,PASS
2020-11-30,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3715,0.07491938316572087,PASS
2020-11-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3715,0.0395630425130319,PASS
2020-12-31,60,1,residual_degree_percentile,RAW,future_excess_return,4004,-0.06732841730578716,PASS
2020-12-31,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4004,-0.05779019702824645,PASS
2020-12-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4004,-0.086918794149607,PASS
2020-12-31,60,2,delta_degree_percentile,RAW,future_excess_return,4004,0.038730903817864745,PASS
2020-12-31,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4004,0.03093987377664069,PASS
2020-12-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4004,-0.03756578488563208,PASS
2020-12-31,60,3,cross_industry_degree_percentile,RAW,future_excess_return,4004,-0.06841445476420091,PASS
2020-12-31,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4004,-0.06220603052552324,PASS
2020-12-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4004,-0.06791362923982561,PASS
2020-12-31,60,4,cross_industry_degree_ratio,RAW,future_excess_return,4004,0.011973688492839868,PASS
2020-12-31,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,4004,-0.014502690192532608,PASS
2020-12-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4004,0.052784302489158684,PASS
2020-12-31,60,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3921,-0.015477064419155435,PASS
2020-12-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3921,-0.0049176163714477195,PASS
2020-12-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3921,-0.004185815507704487,PASS
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3921,-0.004176643490851053,PASS
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3921,0.0035879436897155296,PASS
2020-12-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3921,0.009216535800067973,PASS
2020-12-31,60,7,neighbor_jaccard_1m,RAW,future_excess_return,3921,0.036375409712293146,PASS
2020-12-31,60,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3921,0.04507692656087772,PASS
2020-12-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3921,-0.030794448541207133,PASS
2020-12-31,60,8,neighbor_retention_1m,RAW,future_excess_return,3915,0.02907383379370496,PASS
2020-12-31,60,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3915,0.044665211256853035,PASS
2020-12-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3915,-0.019256441051596362,PASS
2020-12-31,60,9,outside_community_degree_percentile,RAW,future_excess_return,4004,-0.010107135754781815,PASS
2020-12-31,60,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4004,-0.00515324176899414,PASS
2020-12-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4004,-0.020164715351190667,PASS
2020-12-31,120,1,residual_degree_percentile,RAW,future_excess_return,3879,-0.07625138472042682,PASS
2020-12-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3879,-0.06861941235026009,PASS
2020-12-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3879,-0.12394465157697511,PASS
2020-12-31,120,2,delta_degree_percentile,RAW,future_excess_return,3879,0.00899358342617116,PASS
2020-12-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3879,0.0008761757294764072,PASS
2020-12-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3879,-0.0756576208215722,PASS
2020-12-31,120,3,cross_industry_degree_percentile,RAW,future_excess_return,3879,-0.07377444660786256,PASS
2020-12-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3879,-0.06987479492091386,PASS
2020-12-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3879,-0.10245733545283334,PASS
2020-12-31,120,4,cross_industry_degree_ratio,RAW,future_excess_return,3851,-0.00017336160704394424,PASS
2020-12-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,3851,-0.029644524712109956,PASS
2020-12-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3851,0.04775817833045353,PASS
2020-12-31,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3827,-0.02008941316702439,PASS
2020-12-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3827,0.004060603718633914,PASS
2020-12-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3827,0.01408214502000843,PASS
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3827,-0.002999834895418737,PASS
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3827,0.006749955769425832,PASS
2020-12-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3827,0.017428793945253592,PASS
2020-12-31,120,7,neighbor_jaccard_1m,RAW,future_excess_return,3818,-0.0666481923413336,PASS
2020-12-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3818,-0.05386015842947747,PASS
2020-12-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3818,-0.08275534405725762,PASS
2020-12-31,120,8,neighbor_retention_1m,RAW,future_excess_return,3747,-0.05521346243677796,PASS
2020-12-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3747,-0.03559285165378056,PASS
2020-12-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3747,-0.05570725066509911,PASS
2020-12-31,120,9,outside_community_degree_percentile,RAW,future_excess_return,3879,-0.019719523874401738,PASS
2020-12-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3879,-0.01651450863374579,PASS
2020-12-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3879,-0.04903284890691349,PASS
2020-12-31,252,1,residual_degree_percentile,RAW,future_excess_return,3737,-0.02243336549204271,PASS
2020-12-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3737,-0.013507613806462315,PASS
2020-12-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3737,-0.11388469570972196,PASS
2020-12-31,252,2,delta_degree_percentile,RAW,future_excess_return,3737,0.05425469435457164,PASS
2020-12-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3737,0.04059198016669214,PASS
2020-12-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3737,-0.029083232510369136,PASS
2020-12-31,252,3,cross_industry_degree_percentile,RAW,future_excess_return,3737,-0.016289557063018413,PASS
2020-12-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3737,-0.005367803785502406,PASS
2020-12-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3737,-0.08344801646304104,PASS
2020-12-31,252,4,cross_industry_degree_ratio,RAW,future_excess_return,3433,0.02881268995937273,PASS
2020-12-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,3433,0.022593929933615378,PASS
2020-12-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3433,0.05105357011812072,PASS
2020-12-31,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3714,0.0007797233123642061,PASS
2020-12-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3714,0.031231996309785785,PASS
2020-12-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3714,0.03097393208082925,PASS
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3714,0.02479405519278066,PASS
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3714,0.04470848166817784,PASS
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3714,0.04182575323997221,PASS
2020-12-31,252,7,neighbor_jaccard_1m,RAW,future_excess_return,3474,0.015543132260946271,PASS
2020-12-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3474,0.011439918648721679,PASS
2020-12-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3474,-0.04045123626530642,PASS
2020-12-31,252,8,neighbor_retention_1m,RAW,future_excess_return,3394,0.005292164768263999,PASS
2020-12-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3394,0.025866644896208112,PASS
2020-12-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3394,-0.0207496123802288,PASS
2020-12-31,252,9,outside_community_degree_percentile,RAW,future_excess_return,3737,0.02608385327664517,PASS
2020-12-31,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3737,0.026982441886544993,PASS
2020-12-31,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3737,-0.04627646854995629,PASS
2021-01-29,60,1,residual_degree_percentile,RAW,future_excess_return,4030,-0.058079467814442,PASS
2021-01-29,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4030,-0.06445578575471432,PASS
2021-01-29,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4030,-0.03875811528241201,PASS
2021-01-29,60,2,delta_degree_percentile,RAW,future_excess_return,4030,-0.14461552107068223,PASS
2021-01-29,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4030,-0.1488456629497417,PASS
2021-01-29,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4030,-0.07674477841634386,PASS
2021-01-29,60,3,cross_industry_degree_percentile,RAW,future_excess_return,4030,-0.03019042595931145,PASS
2021-01-29,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4030,-0.057007823939198066,PASS
2021-01-29,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4030,-0.03966994650609815,PASS
2021-01-29,60,4,cross_industry_degree_ratio,RAW,future_excess_return,4024,0.07429972722701592,PASS
2021-01-29,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,4024,0.018900561750301113,PASS
2021-01-29,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4024,-0.01688700815795267,PASS
2021-01-29,60,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3989,-0.03656050886238458,PASS
2021-01-29,60,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3989,-0.028015295939292657,PASS
2021-01-29,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3989,-0.01391899835618002,PASS
2021-01-29,60,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3989,-0.04263339079936996,PASS
2021-01-29,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3989,-0.02786749425167765,PASS
2021-01-29,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3989,-0.010984878062714335,PASS
2021-01-29,60,7,neighbor_jaccard_1m,RAW,future_excess_return,3989,-0.018698986823583848,PASS
2021-01-29,60,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3989,-0.027617700911848102,PASS
2021-01-29,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3989,-0.011861143948832116,PASS
2021-01-29,60,8,neighbor_retention_1m,RAW,future_excess_return,3989,-0.04764490636585648,PASS
2021-01-29,60,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3989,-0.04870097287322976,PASS
2021-01-29,60,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3989,-0.024371962149763633,PASS
2021-01-29,60,9,outside_community_degree_percentile,RAW,future_excess_return,4030,0.05567514666369291,PASS
2021-01-29,60,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4030,0.02305830484200264,PASS
2021-01-29,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4030,0.02808245621055787,PASS
2021-01-29,120,1,residual_degree_percentile,RAW,future_excess_return,3922,-0.0715409060854144,PASS
2021-01-29,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3922,-0.05659920679250192,PASS
2021-01-29,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3922,-0.022819978885888156,PASS
2021-01-29,120,2,delta_degree_percentile,RAW,future_excess_return,3922,-0.12185247337441443,PASS
2021-01-29,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3922,-0.12269442454128908,PASS
2021-01-29,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3922,-0.04684359456800728,PASS
2021-01-29,120,3,cross_industry_degree_percentile,RAW,future_excess_return,3922,-0.04267852142525786,PASS
2021-01-29,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3922,-0.04823269202987507,PASS
2021-01-29,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3922,-0.025700295733742235,PASS
2021-01-29,120,4,cross_industry_degree_ratio,RAW,future_excess_return,3905,0.08084364176449609,PASS
2021-01-29,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,3905,0.02642344970484466,PASS
2021-01-29,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3905,-0.020287107320944405,PASS
2021-01-29,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3876,-0.06609180783272729,PASS
2021-01-29,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3876,-0.05450489247101767,PASS
2021-01-29,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3876,-0.03999156093209856,PASS
2021-01-29,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3876,-0.05050402655913812,PASS
2021-01-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3876,-0.034290188839202124,PASS
2021-01-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3876,-0.022978974586068804,PASS
2021-01-29,120,7,neighbor_jaccard_1m,RAW,future_excess_return,3872,-0.010624627069638926,PASS
2021-01-29,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3872,0.016892694187568592,PASS
2021-01-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3872,0.015496625384717466,PASS
2021-01-29,120,8,neighbor_retention_1m,RAW,future_excess_return,3849,-0.0436975731494323,PASS
2021-01-29,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3849,-0.01753057026979904,PASS
2021-01-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3849,-0.00522424090623623,PASS
2021-01-29,120,9,outside_community_degree_percentile,RAW,future_excess_return,3922,-0.013926589316868614,PASS
2021-01-29,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3922,-0.04050163911741715,PASS
2021-01-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3922,-0.008211050955361222,PASS
2021-01-29,252,1,residual_degree_percentile,RAW,future_excess_return,3758,-0.07577514366024074,PASS
2021-01-29,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3758,-0.06570274481767452,PASS
2021-01-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3758,-0.0050880650270795896,PASS
2021-01-29,252,2,delta_degree_percentile,RAW,future_excess_return,3758,-0.08796781707913892,PASS
2021-01-29,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3758,-0.08192047707679757,PASS
2021-01-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3758,-0.024926077100809678,PASS
2021-01-29,252,3,cross_industry_degree_percentile,RAW,future_excess_return,3758,-0.06367666647511931,PASS
2021-01-29,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3758,-0.0714038928290261,PASS
2021-01-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3758,-0.022035571796092994,PASS
2021-01-29,252,4,cross_industry_degree_ratio,RAW,future_excess_return,3485,0.06026514370151263,PASS
2021-01-29,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,3485,0.0008957495052669226,PASS
2021-01-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3485,-0.012616785124103849,PASS
2021-01-29,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,3736,-0.0819707224799298,PASS
2021-01-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3736,-0.061467529009870285,PASS
2021-01-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3736,-0.03378416130112807,PASS
2021-01-29,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,3736,-0.06351203955684613,PASS
2021-01-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,3736,-0.047203685023560545,PASS
2021-01-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3736,-0.015703903433378377,PASS
2021-01-29,252,7,neighbor_jaccard_1m,RAW,future_excess_return,3528,0.03918069815251891,PASS
2021-01-29,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,3528,0.055956442930361214,PASS
2021-01-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3528,0.06426629454767385,PASS
2021-01-29,252,8,neighbor_retention_1m,RAW,future_excess_return,3431,-0.014602996246318415,PASS
2021-01-29,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,3431,0.016227434195506416,PASS
2021-01-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3431,0.038362781051590765,PASS
2021-01-29,252,9,outside_community_degree_percentile,RAW,future_excess_return,3758,-0.01282902432813698,PASS
2021-01-29,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,3758,-0.035134288485481315,PASS
2021-01-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,3758,0.009076051839199952,PASS
2021-02-26,60,1,residual_degree_percentile,RAW,future_excess_return,4043,-0.0733650230317134,PASS
2021-02-26,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4043,-0.07062019572448217,PASS
2021-02-26,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4043,-0.04082869417287954,PASS
2021-02-26,60,2,delta_degree_percentile,RAW,future_excess_return,4043,-0.09960084030703535,PASS
2021-02-26,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4043,-0.10577138084053958,PASS
2021-02-26,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4043,-0.01987967300822913,PASS
2021-02-26,60,3,cross_industry_degree_percentile,RAW,future_excess_return,4043,-0.0418465946598995,PASS
2021-02-26,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,4043,-0.05513170058265294,PASS
2021-02-26,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4043,-0.03446857190285645,PASS
2021-02-26,60,4,cross_industry_degree_ratio,RAW,future_excess_return,4039,0.10957272829735236,PASS
2021-02-26,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,4039,0.04998976949034194,PASS
2021-02-26,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4039,0.011612523413322287,PASS
