analysis_date,window,factor_order,factor_name,neutralization,target_name,pair_n,risk_rank_ic,ic_status
2018-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3263,-0.18353045618066396,PASS
2018-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3263,-0.22875339350488988,PASS
2018-08-31,120,1,residual_degree_percentile,RAW,future_realized_vol_annualized,3102,-0.04848794496669105,PASS
2018-08-31,120,1,residual_degree_percentile,RAW,future_downside_vol_annualized,3102,-0.064573162967981,PASS
2018-08-31,120,1,residual_degree_percentile,RAW,future_max_drawdown,3102,-0.06201063224351822,PASS
2018-08-31,120,1,residual_degree_percentile,RAW,future_idio_vol_annualized,3102,-0.08809281833682554,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3102,-0.04642606398166199,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3102,-0.05193320859390216,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,3102,-0.057971812080854966,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3102,-0.0997413347487012,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3102,-0.05293556229118892,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3102,-0.04570528336323042,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3102,-0.0661835221234898,PASS
2018-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3102,-0.11943997247241982,PASS
2018-08-31,120,2,delta_degree_percentile,RAW,future_realized_vol_annualized,3102,0.18237842720915745,PASS
2018-08-31,120,2,delta_degree_percentile,RAW,future_downside_vol_annualized,3102,0.14514731422407115,PASS
2018-08-31,120,2,delta_degree_percentile,RAW,future_max_drawdown,3102,0.17036690924221967,PASS
2018-08-31,120,2,delta_degree_percentile,RAW,future_idio_vol_annualized,3102,0.2301319246507828,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3102,0.20087643067669098,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3102,0.16930419096711605,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,3102,0.1731816425406727,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3102,0.23454468895254207,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3102,0.20203130733930186,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3102,0.18489206948069875,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3102,0.17329213960598608,PASS
2018-08-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3102,0.22153486813131285,PASS
2018-08-31,120,3,cross_industry_degree_percentile,RAW,future_realized_vol_annualized,3102,-0.07129637785399305,PASS
2018-08-31,120,3,cross_industry_degree_percentile,RAW,future_downside_vol_annualized,3102,-0.09379944109884382,PASS
2018-08-31,120,3,cross_industry_degree_percentile,RAW,future_max_drawdown,3102,-0.11148463226406953,PASS
2018-08-31,120,3,cross_industry_degree_percentile,RAW,future_idio_vol_annualized,3102,-0.1252098684635736,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3102,-0.07005183885315035,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3102,-0.076078000443104,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,3102,-0.08610383812837905,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3102,-0.1287427189305724,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3102,-0.07489619781306651,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3102,-0.0720552944319207,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3102,-0.09207379402114318,PASS
2018-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3102,-0.1423566723333779,PASS
2018-08-31,120,4,cross_industry_degree_ratio,RAW,future_realized_vol_annualized,3082,-0.052473230211306315,PASS
2018-08-31,120,4,cross_industry_degree_ratio,RAW,future_downside_vol_annualized,3082,-0.04965761209987787,PASS
2018-08-31,120,4,cross_industry_degree_ratio,RAW,future_max_drawdown,3082,-0.06017953713552294,PASS
2018-08-31,120,4,cross_industry_degree_ratio,RAW,future_idio_vol_annualized,3082,-0.039471995620377585,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3082,-0.060566919972391185,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3082,-0.0562352413697176,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_max_drawdown,3082,-0.05454966420417136,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3082,-0.03807402231158789,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3082,-0.05737308816006059,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3082,-0.06611433379922393,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3082,-0.049734029610762946,PASS
2018-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3082,-0.02279260361479289,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,RAW,future_realized_vol_annualized,3014,-0.04061222276737589,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,RAW,future_downside_vol_annualized,3014,-0.043027955636090943,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,RAW,future_max_drawdown,3014,-0.04220162439935624,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,RAW,future_idio_vol_annualized,3014,-0.04543351643883595,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3014,-0.04439942348378918,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3014,-0.04862859460842005,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,3014,-0.05035878363014993,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3014,-0.05334826604735548,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3014,-0.04111427597492065,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3014,-0.049584938260851634,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3014,-0.04614643022871279,PASS
2018-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3014,-0.04572883865923655,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_realized_vol_annualized,3014,-0.03269658636112502,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_downside_vol_annualized,3014,-0.0400073569989785,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_max_drawdown,3014,-0.036575104725993166,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_idio_vol_annualized,3014,-0.03949019092754742,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3014,-0.035157353239223345,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3014,-0.04210445394548252,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,3014,-0.03968047469873376,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3014,-0.04629910245974475,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3014,-0.033828411787448436,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3014,-0.04294164061176962,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3014,-0.03801836647458334,PASS
2018-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3014,-0.04263542189916138,PASS
2018-08-31,120,7,neighbor_jaccard_1m,RAW,future_realized_vol_annualized,3008,0.10307360332993147,PASS
2018-08-31,120,7,neighbor_jaccard_1m,RAW,future_downside_vol_annualized,3008,0.11903040944975356,PASS
2018-08-31,120,7,neighbor_jaccard_1m,RAW,future_max_drawdown,3008,0.08830647167883697,PASS
2018-08-31,120,7,neighbor_jaccard_1m,RAW,future_idio_vol_annualized,3008,0.05546159594863126,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3008,0.08105179220126808,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3008,0.095458607420048,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_max_drawdown,3008,0.05935499599985999,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3008,0.028405815912184294,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3008,0.07957982462121545,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3008,0.09637303644794326,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3008,0.05762488720585948,PASS
2018-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3008,0.02470876350306519,PASS
2018-08-31,120,8,neighbor_retention_1m,RAW,future_realized_vol_annualized,2966,0.08600367155949203,PASS
2018-08-31,120,8,neighbor_retention_1m,RAW,future_downside_vol_annualized,2966,0.10608999138754582,PASS
2018-08-31,120,8,neighbor_retention_1m,RAW,future_max_drawdown,2966,0.0791482632026995,PASS
2018-08-31,120,8,neighbor_retention_1m,RAW,future_idio_vol_annualized,2966,0.04405530412246369,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2966,0.056687719016135424,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2966,0.0706410985065568,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_max_drawdown,2966,0.03797814067962559,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2966,0.006500219048671789,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2966,0.05810269019292797,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2966,0.0703082631224889,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2966,0.03950965090862255,PASS
2018-08-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2966,0.009722537063723283,PASS
2018-08-31,120,9,outside_community_degree_percentile,RAW,future_realized_vol_annualized,3102,-0.19074005691633086,PASS
2018-08-31,120,9,outside_community_degree_percentile,RAW,future_downside_vol_annualized,3102,-0.20750511554597628,PASS
2018-08-31,120,9,outside_community_degree_percentile,RAW,future_max_drawdown,3102,-0.2271513005134429,PASS
2018-08-31,120,9,outside_community_degree_percentile,RAW,future_idio_vol_annualized,3102,-0.2157047335755854,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,3102,-0.1573114122121596,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,3102,-0.1537067088656938,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,3102,-0.17403740185097583,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,3102,-0.1944945583335146,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,3102,-0.15707402011697316,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,3102,-0.15483375487222734,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,3102,-0.17312468443996185,PASS
2018-08-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,3102,-0.1925527630176069,PASS
2018-08-31,252,1,residual_degree_percentile,RAW,future_realized_vol_annualized,2774,0.025266572443937405,PASS
2018-08-31,252,1,residual_degree_percentile,RAW,future_downside_vol_annualized,2774,0.010286692619206731,PASS
2018-08-31,252,1,residual_degree_percentile,RAW,future_max_drawdown,2774,0.008960453085790743,PASS
2018-08-31,252,1,residual_degree_percentile,RAW,future_idio_vol_annualized,2774,-0.03325089271961939,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2774,0.030103098332236546,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2774,0.02487833483273238,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,2774,0.01839954276847202,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2774,-0.04245195922844979,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2774,0.013333760771776004,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2774,0.02760674933100046,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2774,0.0030554132238756167,PASS
2018-08-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2774,-0.07887602202340822,PASS
2018-08-31,252,2,delta_degree_percentile,RAW,future_realized_vol_annualized,2774,0.23976429087225076,PASS
2018-08-31,252,2,delta_degree_percentile,RAW,future_downside_vol_annualized,2774,0.20365282929550782,PASS
2018-08-31,252,2,delta_degree_percentile,RAW,future_max_drawdown,2774,0.23888852072286354,PASS
2018-08-31,252,2,delta_degree_percentile,RAW,future_idio_vol_annualized,2774,0.2797134537661504,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2774,0.26416996853865116,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2774,0.23061696765420994,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,2774,0.24560940056228078,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2774,0.29323727240714625,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2774,0.2560960344334114,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2774,0.24701596984959967,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2774,0.23638902348786636,PASS
2018-08-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2774,0.2624101680607712,PASS
2018-08-31,252,3,cross_industry_degree_percentile,RAW,future_realized_vol_annualized,2774,0.01771845588979792,PASS
2018-08-31,252,3,cross_industry_degree_percentile,RAW,future_downside_vol_annualized,2774,-0.005180108616726363,PASS
2018-08-31,252,3,cross_industry_degree_percentile,RAW,future_max_drawdown,2774,-0.028050530923195885,PASS
2018-08-31,252,3,cross_industry_degree_percentile,RAW,future_idio_vol_annualized,2774,-0.05497992844738941,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2774,0.02123831616518766,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2774,0.015086570920172376,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,2774,0.0009301292590600453,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2774,-0.05497258632677312,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2774,0.010896467247889724,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2774,0.019437119410611395,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2774,-0.009026469750959438,PASS
2018-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2774,-0.0802300085828762,PASS
2018-08-31,252,4,cross_industry_degree_ratio,RAW,future_realized_vol_annualized,2647,-0.03241069476562882,PASS
2018-08-31,252,4,cross_industry_degree_ratio,RAW,future_downside_vol_annualized,2647,-0.05064180523785647,PASS
2018-08-31,252,4,cross_industry_degree_ratio,RAW,future_max_drawdown,2647,-0.06583735963271542,PASS
2018-08-31,252,4,cross_industry_degree_ratio,RAW,future_idio_vol_annualized,2647,-0.029401673821528813,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2647,-0.03131664889467176,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2647,-0.037708282874414606,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_max_drawdown,2647,-0.036025887622327335,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2647,-0.010004761608085652,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2647,-0.02627562508720339,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2647,-0.042087657783960515,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2647,-0.030524529244820985,PASS
2018-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2647,0.00324269409186218,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,RAW,future_realized_vol_annualized,2693,-0.011280690625402262,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,RAW,future_downside_vol_annualized,2693,-0.03514796207716586,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,RAW,future_max_drawdown,2693,-0.02206908325109796,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,RAW,future_idio_vol_annualized,2693,0.0023525959418199886,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2693,0.017695168829471055,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2693,-0.0024882504381648607,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,2693,-0.0030468495150514645,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2693,0.016115265906699233,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2693,0.013320917788657863,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2693,-0.00214489627593327,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2693,-0.006993757597384731,PASS
2018-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2693,0.007642335783972727,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_realized_vol_annualized,2693,-0.026132381239326884,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_downside_vol_annualized,2693,-0.04189905630273035,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_max_drawdown,2693,-0.023724400667961484,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_idio_vol_annualized,2693,-0.01854395854280757,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2693,0.0017953907103228682,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2693,-0.009377665509277426,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,2693,-0.007519834726463784,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2693,-0.0034565221962296945,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2693,-0.0038521465190771063,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2693,-0.008946006438200293,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2693,-0.012500389012767548,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2693,-0.014675350786754365,PASS
2018-08-31,252,7,neighbor_jaccard_1m,RAW,future_realized_vol_annualized,2611,0.07007852825345084,PASS
2018-08-31,252,7,neighbor_jaccard_1m,RAW,future_downside_vol_annualized,2611,0.08264410473352926,PASS
2018-08-31,252,7,neighbor_jaccard_1m,RAW,future_max_drawdown,2611,0.08550989295253875,PASS
2018-08-31,252,7,neighbor_jaccard_1m,RAW,future_idio_vol_annualized,2611,0.026375188096585744,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2611,0.055045139901699354,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2611,0.06991960718067546,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_max_drawdown,2611,0.07562567345716792,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2611,0.00520108370870335,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2611,0.04437937936570308,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2611,0.06969196869359219,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2611,0.06587741435571416,PASS
2018-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2611,-0.01490611013253473,PASS
2018-08-31,252,8,neighbor_retention_1m,RAW,future_realized_vol_annualized,2552,0.04260752582625611,PASS
2018-08-31,252,8,neighbor_retention_1m,RAW,future_downside_vol_annualized,2552,0.044804027926060065,PASS
2018-08-31,252,8,neighbor_retention_1m,RAW,future_max_drawdown,2552,0.058561032939719454,PASS
2018-08-31,252,8,neighbor_retention_1m,RAW,future_idio_vol_annualized,2552,0.034483068421595535,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2552,0.046402127302249095,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2552,0.04930352838128653,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_max_drawdown,2552,0.05738742108512256,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,2552,0.023520179662060752,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,2552,0.03273245607703624,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,2552,0.04794781703534305,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,2552,0.04442691172046122,PASS
2018-08-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,2552,-0.001116378417045998,PASS
2018-08-31,252,9,outside_community_degree_percentile,RAW,future_realized_vol_annualized,2774,-0.043521743378786,PASS
2018-08-31,252,9,outside_community_degree_percentile,RAW,future_downside_vol_annualized,2774,-0.06853750616203451,PASS
2018-08-31,252,9,outside_community_degree_percentile,RAW,future_max_drawdown,2774,-0.09525916171113502,PASS
2018-08-31,252,9,outside_community_degree_percentile,RAW,future_idio_vol_annualized,2774,-0.08081264444720251,PASS
2018-08-31,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_realized_vol_annualized,2774,-0.043197621234376066,PASS
2018-08-31,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_downside_vol_annualized,2774,-0.05521136651629708,PASS
2018-08-31,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_max_drawdown,2774,-0.06491420094949045,PASS
