analysis_date,window,expected_node_count,actual_node_count,expected_edge_count,node_industry_label_coverage,same_industry_edge_count,cross_industry_edge_count,unknown_industry_edge_count,same_industry_edge_share_all,cross_industry_edge_share_all,unknown_industry_edge_share,same_industry_edge_share_labeled,mean_industry_labeled_degree_share_active,min_industry_labeled_degree_share_active,max_abs_degree_reconstruction_diff,max_abs_strength_reconstruction_diff,max_degree_ratio_identity_diff,node_count_ok,edge_count_ok,key_unique,edge_category_identity_ok,degree_reconstruction_ok,degree_handshake_ok,strength_reconstruction_ok,ratio_valid,invalid_ratio_columns,max_ratio_upper_excess,strength_ratio_atol,degree_ratio_identity_ok,isolated_degree_ok,qa_pass,qa_errors
2015-04-30,60,1993,1993,19683,1.0,3674,16009,0,0.18665853782451863,0.8133414621754814,0.0,0.18665853782451863,1.0,1.0,0,3.039836883544922e-06,0.0,True,True,True,True,True,True,True,True,,5.86735184882059e-08,2.384185791015625e-07,True,True,True,
2015-05-29,60,1914,1914,18070,1.0,3563,14507,0,0.1971776425013835,0.8028223574986165,0.0,0.1971776425013835,1.0,1.0,0,3.4868717193603516e-06,0.0,True,True,True,True,True,True,True,True,,5.878561615269007e-08,2.384185791015625e-07,True,True,True,
2015-06-30,60,1802,1802,15971,1.0,2865,13106,0,0.17938764009767705,0.820612359902323,0.0,0.17938764009767705,1.0,1.0,0,2.86102294921875e-06,0.0,True,True,True,True,True,True,True,True,,5.7834170563708653e-08,2.384185791015625e-07,True,True,True,
2015-07-31,60,1572,1572,11651,1.0,1600,10051,0,0.1373272680456613,0.8626727319543387,0.0,0.1373272680456613,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.8217451526232367e-08,2.384185791015625e-07,True,True,True,
2015-08-31,60,1645,1645,12766,1.0,1635,11131,0,0.1280745730847564,0.8719254269152437,0.0,0.1280745730847564,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.787586321304161e-08,2.384185791015625e-07,True,True,True,
2015-09-30,60,1769,1769,15090,1.0,1857,13233,0,0.12306163021868788,0.8769383697813121,0.0,0.12306163021868788,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.956618664981761e-08,2.384185791015625e-07,True,True,True,
2015-10-30,60,1962,1962,19104,1.0,2501,16603,0,0.13091499162479062,0.8690850083752094,0.0,0.13091499162479062,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.862214513818742e-08,2.384185791015625e-07,True,True,True,
2015-11-30,60,2037,2037,20591,1.0,3018,17573,0,0.14656888932057696,0.853431110679423,0.0,0.14656888932057696,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.944877656816061e-08,2.384185791015625e-07,True,True,True,
2015-12-31,60,2119,2119,22259,1.0,3718,18541,0,0.1670335594590952,0.8329664405409049,0.0,0.1670335594590952,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.8827903437475015e-08,2.384185791015625e-07,True,True,True,
2016-01-29,60,2199,2199,24016,1.0,3713,20303,0,0.15460526315789475,0.8453947368421053,0.0,0.15460526315789475,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.9562369036925134e-08,2.384185791015625e-07,True,True,True,
2016-02-29,60,2241,2241,24958,1.0,3588,21370,0,0.14376151935251222,0.8562384806474878,0.0,0.14376151935251222,1.0,1.0,0,7.12275505065918e-06,0.0,True,True,True,True,True,True,True,True,,5.9079768854886083e-08,2.384185791015625e-07,True,True,True,
2016-03-31,60,2290,2290,26045,1.0,3862,22183,0,0.14828181992704934,0.8517181800729506,0.0,0.14828181992704934,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.948798920130116e-08,2.384185791015625e-07,True,True,True,
2016-04-29,60,2246,2246,25028,1.0,4066,20962,0,0.16245804698737415,0.8375419530126259,0.0,0.16245804698737415,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.872171282561567e-08,2.384185791015625e-07,True,True,True,
2016-05-31,60,2265,2265,25417,1.0,4202,21215,0,0.16532242200102293,0.834677577998977,0.0,0.16532242200102293,1.0,1.0,0,1.9073486328125e-06,0.0,True,True,True,True,True,True,True,True,,5.940403968729413e-08,2.384185791015625e-07,True,True,True,
2016-06-30,60,2284,2284,25884,1.0,4088,21796,0,0.1579354041106475,0.8420645958893525,0.0,0.1579354041106475,1.0,1.0,0,1.8477439880371094e-06,0.0,True,True,True,True,True,True,True,True,,5.7184565971368784e-08,2.384185791015625e-07,True,True,True,
2016-07-29,60,2332,2332,27072,1.0,4583,22489,0,0.1692893026004728,0.8307106973995272,0.0,0.1692893026004728,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.904026978420518e-08,2.384185791015625e-07,True,True,True,
2016-08-31,60,2409,2409,28881,1.0,5133,23748,0,0.17772930300197362,0.8222706969980264,0.0,0.17772930300197362,1.0,1.0,0,1.8775463104248047e-06,0.0,True,True,True,True,True,True,True,True,,5.633230326651528e-08,2.384185791015625e-07,True,True,True,
2016-09-30,60,2429,2429,29342,1.0,5055,24287,0,0.17227864494581147,0.8277213550541885,0.0,0.17227864494581147,1.0,1.0,0,3.129243850708008e-06,0.0,True,True,True,True,True,True,True,True,,5.9557062170867425e-08,2.384185791015625e-07,True,True,True,
2016-10-31,60,2451,2451,29911,1.0,5168,24743,0,0.1727792450937782,0.8272207549062218,0.0,0.1727792450937782,1.0,1.0,0,1.8775463104248047e-06,0.0,True,True,True,True,True,True,True,True,,5.9065028867877345e-08,2.384185791015625e-07,True,True,True,
2016-11-30,60,2460,2460,30101,1.0,5159,24942,0,0.17138965482874324,0.8286103451712568,0.0,0.17138965482874324,1.0,1.0,0,3.516674041748047e-06,0.0,True,True,True,True,True,True,True,True,,5.955184145811643e-08,2.384185791015625e-07,True,True,True,
2016-12-30,60,2499,2499,31101,1.0,4998,26103,0,0.16070222822417285,0.8392977717758271,0.0,0.16070222822417285,1.0,1.0,0,3.2782554626464844e-06,0.0,True,True,True,True,True,True,True,True,,5.9349604342173734e-08,2.384185791015625e-07,True,True,True,
2017-01-26,60,2537,2537,32057,1.0,4861,27196,0,0.15163614811117695,0.848363851888823,0.0,0.15163614811117695,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.9196635371350226e-08,2.384185791015625e-07,True,True,True,
2017-02-28,60,2579,2579,33152,1.0,4747,28405,0,0.14318894787644787,0.8568110521235521,0.0,0.14318894787644787,1.0,1.0,0,3.427267074584961e-06,0.0,True,True,True,True,True,True,True,True,,5.9323564283175756e-08,2.384185791015625e-07,True,True,True,
2017-03-31,60,2663,2663,35348,1.0,5246,30102,0,0.14841009392327714,0.8515899060767229,0.0,0.14841009392327714,1.0,1.0,0,2.2649765014648438e-06,0.0,True,True,True,True,True,True,True,True,,5.8526654633794806e-08,2.384185791015625e-07,True,True,True,
2017-04-28,60,2696,2696,36197,1.0,5362,30835,0,0.1481338232450203,0.8518661767549797,0.0,0.1481338232450203,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.933756019871339e-08,2.384185791015625e-07,True,True,True,
2017-05-31,60,2699,2699,36257,1.0,4846,31411,0,0.13365694900295116,0.8663430509970489,0.0,0.13365694900295116,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.7840426670452416e-08,2.384185791015625e-07,True,True,True,
2017-06-30,60,2750,2750,37626,1.0,4490,33136,0,0.11933237654813161,0.8806676234518684,0.0,0.11933237654813161,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.847236494993524e-08,2.384185791015625e-07,True,True,True,
2017-07-31,60,2783,2783,38606,1.0,6197,32409,0,0.16051909029684505,0.8394809097031549,0.0,0.16051909029684505,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.8901473476424826e-08,2.384185791015625e-07,True,True,True,
2017-08-31,60,2834,2834,40066,1.0,7341,32725,0,0.18322268257375332,0.8167773174262467,0.0,0.18322268257375332,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.846547312948758e-08,2.384185791015625e-07,True,True,True,
2017-09-29,60,2897,2897,41851,1.0,8466,33385,0,0.20228907314042674,0.7977109268595732,0.0,0.20228907314042674,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.676374015273211e-08,2.384185791015625e-07,True,True,True,
2017-10-31,60,2941,2941,43133,1.0,9848,33285,0,0.22831706581967404,0.771682934180326,0.0,0.22831706581967404,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.9248810302392485e-08,2.384185791015625e-07,True,True,True,
2017-11-30,60,2959,2959,43668,1.0,9499,34169,0,0.21752770907758542,0.7824722909224145,0.0,0.21752770907758542,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.904683764157426e-08,2.384185791015625e-07,True,True,True,
2017-12-29,60,2995,2995,44751,1.0,8924,35827,0,0.19941453822260954,0.8005854617773904,0.0,0.19941453822260954,1.0,1.0,0,3.635883331298828e-06,0.0,True,True,True,True,True,True,True,True,,5.958048188148268e-08,2.384185791015625e-07,True,True,True,
2018-01-31,60,3026,3026,45680,1.0,9189,36491,0,0.20116024518388792,0.7988397548161121,0.0,0.20116024518388792,1.0,1.0,0,3.427267074584961e-06,0.0,True,True,True,True,True,True,True,True,,5.949142911632066e-08,2.384185791015625e-07,True,True,True,
2018-02-28,60,2961,2961,43725,1.0,8091,35634,0,0.18504288164665522,0.8149571183533447,0.0,0.18504288164665522,1.0,1.0,0,3.635883331298828e-06,0.0,True,True,True,True,True,True,True,True,,5.893717425209388e-08,2.384185791015625e-07,True,True,True,
2018-03-30,60,3008,3008,45124,1.0,8728,36396,0,0.19342256892119494,0.8065774310788051,0.0,0.19342256892119494,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.923527734985612e-08,2.384185791015625e-07,True,True,True,
2018-04-27,60,3025,3025,45637,1.0,7719,37918,0,0.16913907574993975,0.8308609242500603,0.0,0.16913907574993975,1.0,1.0,0,7.271766662597656e-06,0.0,True,True,True,True,True,True,True,True,,5.949284487272166e-08,2.384185791015625e-07,True,True,True,
2018-05-31,60,3097,3097,47832,1.0,10372,37460,0,0.21684228131794614,0.7831577186820539,0.0,0.21684228131794614,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.924500534604249e-08,2.384185791015625e-07,True,True,True,
2018-06-29,60,3080,3080,47343,1.0,9802,37541,0,0.20704222377120166,0.7929577762287984,0.0,0.20704222377120166,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.9197462265458967e-08,2.384185791015625e-07,True,True,True,
2018-07-31,60,3166,3166,50065,1.0,11599,38466,0,0.23167881753720163,0.7683211824627983,0.0,0.23167881753720163,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.915031753289668e-08,2.384185791015625e-07,True,True,True,
2018-08-31,60,3263,3263,53204,1.0,11080,42124,0,0.2082550184196677,0.7917449815803324,0.0,0.2082550184196677,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.8869294994323695e-08,2.384185791015625e-07,True,True,True,
2018-09-28,60,3334,3334,55549,1.0,12516,43033,0,0.2253145871212803,0.7746854128787197,0.0,0.2253145871212803,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.7157951482977865e-08,2.384185791015625e-07,True,True,True,
2018-10-31,60,3359,3359,56379,1.0,10526,45853,0,0.18670072189999823,0.8132992781000018,0.0,0.18670072189999823,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.95910054634885e-08,2.384185791015625e-07,True,True,True,
2018-11-30,60,3374,3374,56889,1.0,9681,47208,0,0.1701734957548911,0.8298265042451088,0.0,0.1701734957548911,1.0,1.0,0,3.159046173095703e-06,0.0,True,True,True,True,True,True,True,True,,5.892765808646061e-08,2.384185791015625e-07,True,True,True,
2018-12-28,60,3426,3426,58655,1.0,10101,48554,0,0.1722103827465689,0.827789617253431,0.0,0.1722103827465689,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.718331030912793e-08,2.384185791015625e-07,True,True,True,
2019-01-31,60,3492,3492,60937,1.0,11760,49177,0,0.19298619886111887,0.8070138011388811,0.0,0.19298619886111887,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.9397208707068216e-08,2.384185791015625e-07,True,True,True,
2019-02-28,60,3522,3522,61991,1.0,12791,49200,0,0.2063364036715007,0.7936635963284993,0.0,0.2063364036715007,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.908486522265832e-08,2.384185791015625e-07,True,True,True,
2019-03-29,60,3517,3517,61817,1.0,11683,50134,0,0.18899331898992186,0.8110066810100781,0.0,0.18899331898992186,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.95447211537703e-08,2.384185791015625e-07,True,True,True,
2019-04-30,60,3515,3515,61735,1.0,12872,48863,0,0.20850409006236334,0.7914959099376366,0.0,0.20850409006236334,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.921367085548468e-08,2.384185791015625e-07,True,True,True,
2019-05-31,60,3512,3512,61618,1.0,12804,48814,0,0.2077964231231134,0.7922035768768866,0.0,0.2077964231231134,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.934212365943381e-08,2.384185791015625e-07,True,True,True,
2019-06-28,60,3528,3528,62184,1.0,12669,49515,0,0.20373407950598224,0.7962659204940178,0.0,0.20373407950598224,1.0,1.0,0,3.3974647521972656e-06,0.0,True,True,True,True,True,True,True,True,,5.8773896638442125e-08,2.384185791015625e-07,True,True,True,
2019-07-31,60,3548,3548,62916,1.0,12262,50654,0,0.19489478034204336,0.8051052196579567,0.0,0.19489478034204336,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.916941292483102e-08,2.384185791015625e-07,True,True,True,
2019-08-30,60,3566,3566,63555,1.0,12024,51531,0,0.1891904649516167,0.8108095350483833,0.0,0.1891904649516167,1.0,1.0,0,3.635883331298828e-06,0.0,True,True,True,True,True,True,True,True,,5.90501849639935e-08,2.384185791015625e-07,True,True,True,
2019-09-30,60,3588,3588,64340,1.0,11918,52422,0,0.18523469070562637,0.8147653092943736,0.0,0.18523469070562637,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.941299008327405e-08,2.384185791015625e-07,True,True,True,
2019-10-31,60,3628,3628,65783,1.0,11756,54027,0,0.17870878494443854,0.8212912150555615,0.0,0.17870878494443854,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.810078307355582e-08,2.384185791015625e-07,True,True,True,
2019-11-29,60,3638,3638,66142,1.0,11123,55019,0,0.16816848598469958,0.8318315140153004,0.0,0.16816848598469958,1.0,1.0,0,7.420778274536133e-06,0.0,True,True,True,True,True,True,True,True,,5.8920561096797996e-08,2.384185791015625e-07,True,True,True,
2019-12-31,60,3641,3641,66254,1.0,11855,54399,0,0.17893259274911705,0.821067407250883,0.0,0.17893259274911705,1.0,1.0,0,7.092952728271484e-06,0.0,True,True,True,True,True,True,True,True,,5.916362977309575e-08,2.384185791015625e-07,True,True,True,
2020-01-23,60,3663,3663,67055,1.0,17123,49932,0,0.25535754231600927,0.7446424576839907,0.0,0.25535754231600927,1.0,1.0,0,7.4803829193115234e-06,0.0,True,True,True,True,True,True,True,True,,5.8658980561787644e-08,2.384185791015625e-07,True,True,True,
2020-02-28,60,3697,3697,68314,1.0,17651,50663,0,0.25838041982609716,0.7416195801739028,0.0,0.25838041982609716,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.92105293684142e-08,2.384185791015625e-07,True,True,True,
2020-03-31,60,3718,3718,69094,1.0,21206,47888,0,0.30691521695082064,0.6930847830491794,0.0,0.30691521695082064,1.0,1.0,0,7.510185241699219e-06,0.0,True,True,True,True,True,True,True,True,,5.927233948099797e-08,2.384185791015625e-07,True,True,True,
2020-04-30,60,3744,3744,70054,1.0,21078,48976,0,0.30088217660661776,0.6991178233933822,0.0,0.30088217660661776,1.0,1.0,0,7.3909759521484375e-06,0.0,True,True,True,True,True,True,True,True,,5.9452777589896755e-08,2.384185791015625e-07,True,True,True,
2020-05-29,60,3738,3738,69827,1.0,20145,49682,0,0.28849871826084467,0.7115012817391554,0.0,0.28849871826084467,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.779174960807154e-08,2.384185791015625e-07,True,True,True,
2020-06-30,60,3749,3749,70222,1.0,18556,51666,0,0.2642476716698471,0.7357523283301529,0.0,0.2642476716698471,1.0,1.0,0,3.635883331298828e-06,0.0,True,True,True,True,True,True,True,True,,5.947311576548486e-08,2.384185791015625e-07,True,True,True,
2020-07-31,60,3765,3765,70835,1.0,16128,54707,0,0.22768405449283546,0.7723159455071645,0.0,0.22768405449283546,1.0,1.0,0,7.4803829193115234e-06,0.0,True,True,True,True,True,True,True,True,,5.927149637763307e-08,2.384185791015625e-07,True,True,True,
2020-08-31,60,3791,3791,71816,1.0,16102,55714,0,0.2242118747911329,0.7757881252088671,0.0,0.2242118747911329,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.9486389814011886e-08,2.384185791015625e-07,True,True,True,
2020-09-30,60,3821,3821,72960,1.0,13879,59081,0,0.19022752192982456,0.8097724780701754,0.0,0.19022752192982456,1.0,1.0,0,7.510185241699219e-06,0.0,True,True,True,True,True,True,True,True,,5.8695007965070545e-08,2.384185791015625e-07,True,True,True,
2020-10-30,60,3864,3864,74612,1.0,14199,60413,0,0.1903045086581247,0.8096954913418754,0.0,0.1903045086581247,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.9135696339751576e-08,2.384185791015625e-07,True,True,True,
2020-11-30,60,3936,3936,77425,1.0,16019,61406,0,0.2068969970939619,0.7931030029060381,0.0,0.2068969970939619,1.0,1.0,0,6.198883056640625e-06,0.0,True,True,True,True,True,True,True,True,,5.839024641574042e-08,2.384185791015625e-07,True,True,True,
2020-12-31,60,4004,4004,80127,1.0,19869,60258,0,0.24796884945149575,0.7520311505485042,0.0,0.24796884945149575,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.944956837922177e-08,2.384185791015625e-07,True,True,True,
2021-01-29,60,4030,4030,81174,1.0,20404,60770,0,0.25136127331411534,0.7486387266858846,0.0,0.25136127331411534,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.8621911325218434e-08,2.384185791015625e-07,True,True,True,
2021-02-26,60,4045,4045,81778,1.0,19202,62576,0,0.23480642715644795,0.765193572843552,0.0,0.23480642715644795,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.7821944565716876e-08,2.384185791015625e-07,True,True,True,
2021-03-31,60,4099,4099,83973,1.0,19743,64230,0,0.2351112857704262,0.7648887142295738,0.0,0.2351112857704262,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.894933052807971e-08,2.384185791015625e-07,True,True,True,
2021-04-30,60,4136,4136,85486,1.0,19844,65642,0,0.2321315771003439,0.7678684228996561,0.0,0.2321315771003439,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.9399551277650176e-08,2.384185791015625e-07,True,True,True,
2021-05-31,60,4160,4160,86480,1.0,21644,64836,0,0.25027752081406107,0.7497224791859389,0.0,0.25027752081406107,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.941376679530208e-08,2.384185791015625e-07,True,True,True,
2021-06-30,60,4199,4199,88094,1.0,22169,65925,0,0.2516516448339274,0.7483483551660726,0.0,0.2516516448339274,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.880523756829348e-08,2.384185791015625e-07,True,True,True,
2021-07-30,60,4256,4256,90518,1.0,25924,64594,0,0.28639607591860183,0.7136039240813982,0.0,0.28639607591860183,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.898755639499598e-08,2.384185791015625e-07,True,True,True,
2021-08-31,60,4309,4309,92800,1.0,27139,65661,0,0.2924461206896552,0.7075538793103449,0.0,0.2924461206896552,1.0,1.0,0,6.586313247680664e-06,0.0,True,True,True,True,True,True,True,True,,5.906673150590791e-08,2.384185791015625e-07,True,True,True,
2021-09-30,60,4360,4360,95013,1.0,28964,66049,0,0.3048424952374938,0.6951575047625062,0.0,0.3048424952374938,1.0,1.0,0,6.377696990966797e-06,0.0,True,True,True,True,True,True,True,True,,5.8957230431033736e-08,2.384185791015625e-07,True,True,True,
2021-10-29,60,4398,4398,96678,1.0,28839,67839,0,0.2982995097126544,0.7017004902873456,0.0,0.2982995097126544,1.0,1.0,0,6.645917892456055e-06,0.0,True,True,True,True,True,True,True,True,,5.7615918702680347e-08,2.384185791015625e-07,True,True,True,
2021-11-30,60,4432,4432,98181,1.0,27569,70612,0,0.28079771035129,0.71920228964871,0.0,0.28079771035129,1.0,1.0,0,6.645917892456055e-06,0.0,True,True,True,True,True,True,True,True,,5.933884184017302e-08,2.384185791015625e-07,True,True,True,
2021-12-31,60,4472,4472,99964,1.0,29364,70600,0,0.293745748469449,0.706254251530551,0.0,0.293745748469449,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.944023939719045e-08,2.384185791015625e-07,True,True,True,
2022-01-28,60,4502,4502,101310,1.0,30481,70829,0,0.3008686210640608,0.6991313789359392,0.0,0.3008686210640608,1.0,1.0,0,7.4803829193115234e-06,0.0,True,True,True,True,True,True,True,True,,5.94715170443294e-08,2.384185791015625e-07,True,True,True,
2022-02-28,60,4532,4532,102663,1.0,30157,72506,0,0.2937475039692976,0.7062524960307024,0.0,0.2937475039692976,1.0,1.0,0,7.3909759521484375e-06,0.0,True,True,True,True,True,True,True,True,,5.939506375618464e-08,2.384185791015625e-07,True,True,True,
2022-03-31,60,4578,4578,104760,1.0,30516,74244,0,0.29129438717067585,0.7087056128293242,0.0,0.29129438717067585,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.9572730082280145e-08,2.384185791015625e-07,True,True,True,
2022-04-29,60,4602,4602,105854,1.0,31642,74212,0,0.2989211555538761,0.7010788444461239,0.0,0.2989211555538761,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.89067472578364e-08,2.384185791015625e-07,True,True,True,
2022-05-31,60,4568,4568,104293,1.0,31817,72476,0,0.3050732072142905,0.6949267927857095,0.0,0.3050732072142905,1.0,1.0,0,7.361173629760742e-06,0.0,True,True,True,True,True,True,True,True,,5.946348236030019e-08,2.384185791015625e-07,True,True,True,
2022-06-30,60,4602,4602,105846,1.0,33534,72312,0,0.31681877444589307,0.6831812255541069,0.0,0.31681877444589307,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.958120619098395e-08,2.384185791015625e-07,True,True,True,
2022-07-29,60,4643,4643,107744,1.0,38752,68992,0,0.3596673596673597,0.6403326403326404,0.0,0.3596673596673597,1.0,1.0,0,7.450580596923828e-06,0.0,True,True,True,True,True,True,True,True,,5.752580145568231e-08,2.384185791015625e-07,True,True,True,
2022-08-31,60,4671,4671,109061,1.0,35764,73297,0,0.3279265732021529,0.6720734267978471,0.0,0.3279265732021529,1.0,1.0,0,9.208917617797852e-06,0.0,True,True,True,True,True,True,True,True,,5.951085890743002e-08,2.384185791015625e-07,True,True,True,
2022-09-30,60,4709,4709,110843,1.0,34857,75986,0,0.3144718205028734,0.6855281794971265,0.0,0.3144718205028734,1.0,1.0,0,1.290440559387207e-05,0.0,True,True,True,True,True,True,True,True,,5.94297548950351e-08,2.384185791015625e-07,True,True,True,
2022-10-31,60,4734,4734,112021,1.0,41207,70814,0,0.3678506708563573,0.6321493291436427,0.0,0.3678506708563573,1.0,1.0,0,7.510185241699219e-06,0.0,True,True,True,True,True,True,True,True,,5.949090531309764e-08,2.384185791015625e-07,True,True,True,
2022-11-30,60,4774,4774,113921,1.0,45458,68463,0,0.3990309073831866,0.6009690926168134,0.0,0.3990309073831866,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.954887671855147e-08,2.384185791015625e-07,True,True,True,
2022-12-30,60,4812,4812,115741,1.0,49126,66615,0,0.42444768923717613,0.5755523107628239,0.0,0.42444768923717613,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.9499867921530836e-08,2.384185791015625e-07,True,True,True,
2023-01-31,60,4838,4838,116993,1.0,47966,69027,0,0.4099903413024711,0.5900096586975289,0.0,0.4099903413024711,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.9424768217297697e-08,2.384185791015625e-07,True,True,True,
2023-02-28,60,4853,4853,117727,1.0,49419,68308,0,0.41977626202995066,0.5802237379700493,0.0,0.41977626202995066,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.955264992252296e-08,2.384185791015625e-07,True,True,True,
2023-03-31,60,4884,4884,119238,1.0,45596,73642,0,0.3823948741173116,0.6176051258826885,0.0,0.3823948741173116,1.0,1.0,0,6.407499313354492e-06,0.0,True,True,True,True,True,True,True,True,,5.951220471978047e-08,2.384185791015625e-07,True,True,True,
2023-04-28,60,4896,4896,119821,1.0,50299,69522,0,0.4197845118969129,0.5802154881030871,0.0,0.4197845118969129,1.0,1.0,0,6.079673767089844e-06,0.0,True,True,True,True,True,True,True,True,,5.9590962830924354e-08,2.384185791015625e-07,True,True,True,
2023-05-31,60,4888,4888,119425,1.0,52520,66905,0,0.43977391668411137,0.5602260833158886,0.0,0.43977391668411137,1.0,1.0,0,7.3909759521484375e-06,0.0,True,True,True,True,True,True,True,True,,5.909860911756937e-08,2.384185791015625e-07,True,True,True,
2023-06-30,60,4899,4899,119955,1.0,53052,66903,0,0.44226584969363514,0.5577341503063649,0.0,0.44226584969363514,1.0,1.0,0,7.3015689849853516e-06,0.0,True,True,True,True,True,True,True,True,,5.958700022290486e-08,2.384185791015625e-07,True,True,True,
2023-07-31,60,4920,4920,121000,1.0,48315,72685,0,0.39929752066115703,0.600702479338843,0.0,0.39929752066115703,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.9483403314075645e-08,2.384185791015625e-07,True,True,True,
2023-08-31,60,4955,4955,122731,1.0,47882,74849,0,0.39013778100072516,0.6098622189992748,0.0,0.39013778100072516,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.9107677419234506e-08,2.384185791015625e-07,True,True,True,
2023-09-28,60,4998,4998,124872,1.0,57458,67414,0,0.46013517842270485,0.5398648215772951,0.0,0.46013517842270485,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.9331293655873196e-08,2.384185791015625e-07,True,True,True,
2023-10-31,60,5021,5021,126025,1.0,60283,65742,0,0.4783415988891093,0.5216584011108907,0.0,0.4783415988891093,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.958748294787597e-08,2.384185791015625e-07,True,True,True,
