analysis_date,window,factor_name,n,nonmissing_count,missing_share,zero_share,mean,std,p01,p05,median,p95,p99
2020-01-23,252,cross_industry_strength,3560,3560,0.0,0.02949438202247191,6.941607921947254,10.666332124186374,0.0,0.24766736030578612,3.230572357773781,26.19135443717237,57.013718819618106
2020-02-28,252,cross_industry_strength,3566,3566,0.0,0.06001121704991587,7.245899811127984,12.09675315022651,0.0,0.0,2.992102637887001,30.920439019799232,65.81228947639464
2020-03-31,252,cross_industry_strength,3579,3579,0.0,0.058955015367421065,7.014439574048052,11.866798951759177,0.0,0.0,2.855724573135376,30.23241734206676,64.42457482039922
2020-04-30,252,cross_industry_strength,3591,3591,0.0,0.07212475633528265,7.161453137322078,12.63215435429538,0.0,0.0,2.7284426391124725,31.6965923756361,70.20585209429262
2020-05-29,252,cross_industry_strength,3599,3599,0.0,0.07807724367879966,7.086472642391912,13.024742984431468,0.0,0.0,2.563240170478821,31.56071261465549,72.47767019569872
2020-06-30,252,cross_industry_strength,3626,3626,0.0,0.0821842250413679,7.052508892108246,12.955977792522498,0.0,0.0,2.5267131626605988,31.378665655851364,71.39646854996681
2020-07-31,252,cross_industry_strength,3635,3635,0.0,0.11856946354883081,7.626602742563744,15.995398109808983,0.0,0.0,2.1078802943229675,38.24271932542321,89.4903415560718
2020-08-31,252,cross_industry_strength,3641,3641,0.0,0.10299368305410601,7.512543942763956,15.600240399470945,0.0,0.0,2.2021853923797607,36.69312831759453,86.15849654674525
2020-09-30,252,cross_industry_strength,3661,3661,0.0,0.12264408631521442,8.12232129062925,16.601561678821138,0.0,0.0,2.0977695286273956,41.41227203607559,90.23545555472379
2020-10-30,252,cross_industry_strength,3688,3688,0.0,0.12147505422993492,8.056753400656639,16.247690760503055,0.0,0.0,2.22262741625309,41.450570869445784,87.52398981928836
2020-11-30,252,cross_industry_strength,3715,3715,0.0,0.12920592193808883,8.049805639409442,16.24539761381667,0.0,0.0,2.1829394102096558,41.32582193315021,88.40632111370573
2020-12-31,252,cross_industry_strength,3737,3737,0.0,0.11774150388011774,7.670707696799068,14.227612986184509,0.0,0.0,2.4877995252609253,36.54885410070419,77.22999639153473
2021-01-29,252,cross_industry_strength,3758,3758,0.0,0.1059073975518893,7.539466953851747,13.164355012024656,0.0,0.0,2.5809677988290787,34.14530920833345,71.11389564365145
2021-02-26,252,cross_industry_strength,3766,3766,0.0,0.08762612851832183,7.627670220599425,12.563681453619301,0.0,0.0,2.6919854432344437,33.27011984586716,65.81238146573304
2021-03-31,252,cross_industry_strength,3781,3781,0.0,0.08674953715948162,7.628877220441349,12.037454442713349,0.0,0.0,2.7207115590572357,33.54517978429794,58.605822831392224
2021-04-30,252,cross_industry_strength,3805,3805,0.0,0.07306176084099869,7.650064852312893,12.020007349100126,0.0,0.0,2.829701453447342,34.31893151402471,57.49122898042203
2021-05-31,252,cross_industry_strength,3829,3829,0.0,0.07652128493079133,7.751993603418688,12.191523836059282,0.0,0.0,2.6802453100681305,35.29520653486251,55.049049246311164
2021-06-30,252,cross_industry_strength,3874,3874,0.0,0.07795560144553433,7.825300401627679,12.219925913544122,0.0,0.0,2.775566339492798,34.9268282637,56.48045923501253
2021-07-30,252,cross_industry_strength,3936,3936,0.0,0.057672764227642274,7.30740402997055,10.364395224639154,0.0,0.0,3.079943634569645,30.956738468259573,48.61977761760357
2021-08-31,252,cross_industry_strength,3994,3994,0.0,0.055833750625938906,7.296835179515761,10.359426198356743,0.0,0.0,2.9477141201496124,30.935657703876494,48.54970851212742
2021-09-30,252,cross_industry_strength,4036,4036,0.0,0.07284440039643211,7.283620701140999,11.202691490041733,0.0,0.0,2.711874857544899,32.87551839649677,51.69233852177859
2021-10-29,252,cross_industry_strength,4053,4053,0.0,0.077473476437207,7.258455148014997,10.693454650027325,0.0,0.0,2.87017023563385,31.106663292646388,49.95143488287926
2021-11-30,252,cross_industry_strength,4094,4094,0.0,0.07620908646800195,7.297875234745279,10.859241351824776,0.0,0.0,2.854602575302124,31.82201051712034,50.36819767773152
2021-12-31,252,cross_industry_strength,4137,4137,0.0,0.08629441624365482,7.343990693799476,10.997790860210333,0.0,0.0,2.8179823458194733,31.981001752614976,51.448053445816036
2022-01-28,252,cross_industry_strength,4174,4174,0.0,0.09918543363679923,7.555990585040749,11.82998610836075,0.0,0.0,2.664329871535301,33.32258339226245,56.54279543429604
2022-02-28,252,cross_industry_strength,4196,4196,0.0,0.11630123927550047,7.869625036238033,12.993130892765768,0.0,0.0,2.563589945435524,36.08443237096071,62.60184502303603
2022-03-31,252,cross_industry_strength,4253,4253,0.0,0.11638843169527392,7.890412232622437,13.476703244746151,0.0,0.0,2.461543917655945,36.942428183555585,67.9286141192911
2022-04-29,252,cross_industry_strength,4296,4296,0.0,0.11568901303538175,8.040634522530176,13.670793898807267,0.0,0.0,2.4870974123477936,37.40592993050814,70.00863057672979
2022-05-31,252,cross_industry_strength,4332,4332,0.0,0.11265004616805172,8.031916310596223,13.550708507618292,0.0,0.0,2.577246904373169,37.4902561187744,66.09101558983325
2022-06-30,252,cross_industry_strength,4338,4338,0.0,0.13485477178423236,8.118917747830508,14.080356688069495,0.0,0.0,2.4130215644836426,37.311436837911536,68.85452953785664
2022-07-29,252,cross_industry_strength,4389,4389,0.0,0.1341991341991342,8.193037899799677,14.21743150330595,0.0,0.0,2.3880242109298706,37.37313815355297,70.40360282778731
2022-08-31,252,cross_industry_strength,4429,4429,0.0,0.14292165274328292,8.568023844009115,15.761748707025427,0.0,0.0,2.3722936511039734,40.22406143546074,81.79588269472133
2022-09-30,252,cross_industry_strength,4470,4470,0.0,0.1552572706935123,8.916485076556002,17.230781784427155,0.0,0.0,2.2336065769195557,43.09441930949692,88.07604753494287
2022-10-31,252,cross_industry_strength,4497,4497,0.0,0.1652212586168557,9.039838039374018,18.799277023795383,0.0,0.0,2.055948168039322,46.51183367967604,98.83664248228071
2022-11-30,252,cross_industry_strength,4532,4532,0.0,0.18446601941747573,9.22223275872268,19.70189118197875,0.0,0.0,1.899841994047165,47.615154661238186,102.07306262195108
2022-12-30,252,cross_industry_strength,4568,4568,0.0,0.20731173380035026,9.230846326635097,20.10557415374428,0.0,0.0,1.7336027324199677,48.694910201430226,107.03998782277105
2023-01-31,252,cross_industry_strength,4590,4590,0.0,0.21154684095860565,9.423568950382453,20.382868831968246,0.0,0.0,1.7945621013641357,49.35919526517394,107.06899505704607
2023-02-28,252,cross_industry_strength,4613,4613,0.0,0.18838066334272707,8.911411266083473,18.390032696077476,0.0,0.0,1.9247037768363953,43.08474441766734,96.31450459480295
2023-03-31,252,cross_industry_strength,4648,4648,0.0,0.1826592082616179,8.679964570742158,17.306722502676834,0.0,0.0,2.001567453145981,41.67959865927691,87.74128789305678
2023-04-28,252,cross_industry_strength,4669,4669,0.0,0.19168986935103877,8.390756475386718,16.025519767710097,0.0,0.0,2.004006087779999,40.530027097463375,81.62061324834818
2023-05-31,252,cross_industry_strength,4688,4688,0.0,0.21821672354948807,8.445667744611006,16.989298161422496,0.0,0.0,1.7228552997112274,41.344263818859886,89.09914839208133
2023-06-30,252,cross_industry_strength,4690,4690,0.0,0.23070362473347547,8.506674934221483,17.288701664510874,0.0,0.0,1.529708132147789,42.96363868266344,87.91169315069905
2023-07-31,252,cross_industry_strength,4724,4724,0.0,0.21528365791701948,8.595332555517011,17.61308658414864,0.0,0.0,1.7520128190517426,42.16507002413243,92.02490381896463
2023-08-31,252,cross_industry_strength,4766,4766,0.0,0.21233738984473352,8.677172583176516,17.877112681719527,0.0,0.0,1.6938404887914658,41.85126964747906,93.25780401080897
2023-09-28,252,cross_industry_strength,4801,4801,0.0,0.2080816496563216,8.306375809421988,17.255531349626086,0.0,0.0,1.7315311431884766,41.35207611322403,90.64003738760948
2023-10-31,252,cross_industry_strength,4825,4825,0.0,0.19585492227979276,8.195336048318932,16.75659195723806,0.0,0.0,1.839331716299057,41.0833227157593,85.19848388075836
2023-11-30,252,cross_industry_strength,4844,4844,0.0,0.18827415359207267,8.17909565048706,16.810635168616255,0.0,0.0,1.8588640689849854,41.77335287630557,88.42205220520495
2023-12-29,252,cross_industry_strength,4861,4861,0.0,0.16066652952067476,7.71339085788252,13.971662341560618,0.0,0.0,2.119514375925064,36.62820425629616,71.92020490169523
2024-01-31,252,cross_industry_strength,4876,4876,0.0,0.16694011484823626,8.523408024989747,16.057047560374183,0.0,0.0,2.143000066280365,41.36674449592829,84.61464606970549
2024-02-29,252,cross_industry_strength,4892,4892,0.0,0.21811120196238756,12.333274684791572,23.77611494465402,0.0,0.0,2.23599274456501,63.5381445199251,118.62168314903985
2024-03-29,252,cross_industry_strength,4919,4919,0.0,0.21101849969505998,12.07663684026767,23.190426983104793,0.0,0.0,2.2839942276477814,62.150932785868534,115.00046949207776
2024-04-30,252,cross_industry_strength,4942,4942,0.0,0.198097936058276,12.384548901076357,23.50530021774216,0.0,0.0,2.346566006541252,62.61267018467186,117.33812245875622
2024-05-31,252,cross_industry_strength,4964,4964,0.0,0.19137792103142626,12.536079274813174,24.411044247110468,0.0,0.0,2.3739178627729416,64.50587427914131,125.22867032498117
2024-06-28,252,cross_industry_strength,4980,4980,0.0,0.19939759036144578,12.840673615415412,25.152605278288153,0.0,0.0,2.3636326044797897,65.25270960628994,129.89753554016357
2024-07-31,252,cross_industry_strength,4999,4999,0.0,0.1964392878575715,12.845474062454322,24.998735435372502,0.0,0.0,2.3986294865608215,64.64558348357677,125.36032228469848
2024-08-30,252,cross_industry_strength,5006,5006,0.0,0.18777467039552537,12.864005934130036,24.95480089361536,0.0,0.0,2.441379278898239,66.02817269414663,125.57567850202318
2024-09-30,252,cross_industry_strength,5015,5015,0.0,0.21954137587238284,14.094329433403129,27.771770586111458,0.0,0.0,2.1804592311382294,74.96583806574345,135.4724121809001
2024-10-31,252,cross_industry_strength,5023,5023,0.0,0.2114274338044993,14.102942508054449,26.44187275809517,0.0,0.0,2.4255027174949646,71.94966011941425,125.73712672233576
2024-11-29,252,cross_industry_strength,5034,5034,0.0,0.19626539531187923,14.16376072731954,26.61921231515008,0.0,0.0,2.5591883212327957,73.62308231443133,125.10012660861017
2024-12-31,252,cross_industry_strength,5042,5042,0.0,0.1985323284410948,14.27798200543794,27.355860843699777,0.0,0.0,2.418950989842415,75.90610067993401,130.07320811808114
2025-01-27,252,cross_industry_strength,5049,5049,0.0,0.19746484452366805,14.310519173195349,28.069707573415222,0.0,0.0,2.3524016439914703,77.0278474807739,136.9812294292446
2025-02-28,252,cross_industry_strength,5052,5052,0.0,0.14984164687252574,13.102147235109612,25.05852000115479,0.0,0.0,2.700360268354416,69.45068733543154,124.539921196699
2025-03-31,252,cross_industry_strength,5057,5057,0.0,0.11093533715641685,11.591172550515221,21.269669046105513,0.0,0.0,3.1475733518600464,56.56124657988548,107.0535547971725
2025-04-30,252,cross_industry_strength,5054,5054,0.0,0.09497427779976256,11.122393607904565,19.652673898237605,0.0,0.0,3.430684432387352,52.16673707365988,101.31865276157858
2025-05-30,252,cross_industry_strength,5056,5056,0.0,0.09988132911392406,11.275194750945497,20.51788838054899,0.0,0.0,3.184058502316475,55.76588199287653,104.91859472990025
2025-06-30,252,cross_industry_strength,5049,5049,0.0,0.09883145177262824,11.10754676337619,20.305413632589474,0.0,0.0,3.1333585679531097,54.84688408970827,105.14056000113455
2025-07-31,252,cross_industry_strength,5055,5055,0.0,0.09772502472799209,11.601055332225343,21.95292214128244,0.0,0.0,3.085681587457657,57.570298242569,111.80659051418304
2025-08-29,252,cross_industry_strength,5062,5062,0.0,0.10015804030027657,11.742808941711978,22.70552715137152,0.0,0.0,3.185485616326332,57.84927185922859,119.53128547757878
2025-09-30,252,cross_industry_strength,5070,5070,0.0,0.11420118343195267,11.918635452499052,23.412988891623804,0.0,0.0,3.0188088417053223,58.44169336259377,123.97383467018633
2025-10-31,252,cross_industry_strength,5075,5075,0.0,0.08,10.641450171717281,18.231331037686267,0.0,0.0,3.764701247215271,48.17482804954053,94.06877559244643
2025-11-28,252,cross_industry_strength,5082,5082,0.0,0.0751672569854388,10.484499402399937,17.233368594414628,0.0,0.0,3.8757627308368683,44.65660336464641,87.16827645272006
2025-12-31,252,cross_industry_strength,5093,5093,0.0,0.07579030041233065,10.26053636066576,16.107646742449322,0.0,0.0,4.134066730737686,42.304053735733,79.07592263936992
2026-01-30,252,cross_industry_strength,5096,5096,0.0,0.08300627943485087,10.15502878984954,15.376738361690009,0.0,0.0,4.279151901602745,39.79266794770956,73.39233392775087
2026-02-27,252,cross_industry_strength,5104,5104,0.0,0.09952978056426333,10.261992327576987,15.537892492785451,0.0,0.0,4.153812140226364,41.43255058974025,76.61788453221362
2026-03-31,252,cross_industry_strength,5111,5111,0.0,0.10350225004891411,10.331100537209705,15.163248524749328,0.0,0.0,4.206966906785965,40.49341969192028,71.53355161845678
2026-04-30,252,cross_industry_strength,5116,5116,0.0,0.10770132916340891,9.993913445275123,14.579941896758076,0.0,0.0,4.0484184473752975,39.26709561794996,68.11186337471014
2026-05-29,252,cross_industry_strength,5123,5123,0.0,0.11321491313683389,10.143167019460481,15.214614317589733,0.0,0.0,3.96964168548584,40.044385558366756,70.22999162971972
