stock_1,stock_2,name_1,name_2,industry_1,industry_2,same_industry,industry_relation,persistence_before,core_before,always_before,mean_abs_partial_before,persistence_after,core_after,always_after,mean_abs_partial_after,delta_persistence,abs_delta_persistence,core_transition,regime_before,regime_after
002415,600887,海康威视,伊利股份,电子,食品饮料,False,Cross industry,1.0,True,True,0.0820470916709439,0.5,False,False,0.03553889431048142,-0.5,0.5,Lost core,2,3
002415,601288,海康威视,农业银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002415,601318,海康威视,中国平安,电子,非银金融,False,Cross industry,1.0,True,True,0.1509804832159553,1.0,True,True,0.1333176584958487,0.0,0.0,Persistent core,2,3
002415,601398,海康威视,工商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002415,603501,海康威视,韦尔股份,电子,电子,True,Same industry,1.0,True,True,0.17493568766929682,1.0,True,True,0.20146135200675735,0.0,0.0,Persistent core,2,3
002460,002475,赣锋锂业,立讯精密,新能源,电子,False,Cross industry,0.8,True,False,0.026326697015308275,1.0,True,True,0.056576567352104964,0.19999999999999996,0.19999999999999996,Persistent core,2,3
002460,600030,赣锋锂业,中信证券,新能源,非银金融,False,Cross industry,1.0,True,True,0.13205920097626273,1.0,True,True,0.09961435916753208,0.0,0.0,Persistent core,2,3
002460,600036,赣锋锂业,招商银行,新能源,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002460,600519,赣锋锂业,贵州茅台,新能源,食品饮料,False,Cross industry,0.0,False,False,,0.2,False,False,0.0056746950356308,0.2,0.2,Non-core both,2,3
002460,600887,赣锋锂业,伊利股份,新能源,食品饮料,False,Cross industry,0.8,True,False,0.023106767221903326,0.9,True,False,0.0381113088579623,0.09999999999999998,0.09999999999999998,Persistent core,2,3
002460,601288,赣锋锂业,农业银行,新能源,银行,False,Cross industry,1.0,True,True,0.05344889773236072,0.6,False,False,0.022678074498277686,-0.4,0.4,Lost core,2,3
002460,601318,赣锋锂业,中国平安,新能源,非银金融,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002460,601398,赣锋锂业,工商银行,新能源,银行,False,Cross industry,0.4,False,False,0.01890502296589955,0.0,False,False,,-0.4,0.4,Non-core both,2,3
002460,603501,赣锋锂业,韦尔股份,新能源,电子,False,Cross industry,1.0,True,True,0.1056694880610974,1.0,True,True,0.10529508998563838,0.0,0.0,Persistent core,2,3
002475,600030,立讯精密,中信证券,电子,非银金融,False,Cross industry,0.4,False,False,0.041864059029677755,0.0,False,False,,-0.4,0.4,Non-core both,2,3
002475,600036,立讯精密,招商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002475,600519,立讯精密,贵州茅台,电子,食品饮料,False,Cross industry,0.6,False,False,0.011153061314710734,0.0,False,False,,-0.6,0.6,Non-core both,2,3
002475,600887,立讯精密,伊利股份,电子,食品饮料,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002475,601288,立讯精密,农业银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002475,601318,立讯精密,中国平安,电子,非银金融,False,Cross industry,0.0,False,False,,1.0,True,True,0.01711336615090666,1.0,1.0,Gained core,2,3
002475,601398,立讯精密,工商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
002475,603501,立讯精密,韦尔股份,电子,电子,True,Same industry,1.0,True,True,0.21658126196606053,1.0,True,True,0.21235053920155728,0.0,0.0,Persistent core,2,3
600030,600036,中信证券,招商银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600030,600519,中信证券,贵州茅台,非银金融,食品饮料,False,Cross industry,1.0,True,True,0.012684067332869604,1.0,True,True,0.016042735018883307,0.0,0.0,Persistent core,2,3
600030,600887,中信证券,伊利股份,非银金融,食品饮料,False,Cross industry,1.0,True,True,0.06982530711647192,0.8,True,False,0.0221218818216082,-0.19999999999999996,0.19999999999999996,Persistent core,2,3
600030,601288,中信证券,农业银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600030,601318,中信证券,中国平安,非银金融,非银金融,True,Same industry,1.0,True,True,0.13633548186419459,1.0,True,True,0.12036799906570864,0.0,0.0,Persistent core,2,3
600030,601398,中信证券,工商银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600030,603501,中信证券,韦尔股份,非银金融,电子,False,Cross industry,1.0,True,True,0.12848244506855397,1.0,True,True,0.21310393384858478,0.0,0.0,Persistent core,2,3
600036,600519,招商银行,贵州茅台,银行,食品饮料,False,Cross industry,1.0,True,True,0.051685991463891676,1.0,True,True,0.05538487285288329,0.0,0.0,Persistent core,2,3
600036,600887,招商银行,伊利股份,银行,食品饮料,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600036,601288,招商银行,农业银行,银行,银行,True,Same industry,0.0,False,False,,1.0,True,True,0.04377398255643,1.0,1.0,Gained core,2,3
600036,601318,招商银行,中国平安,银行,非银金融,False,Cross industry,1.0,True,True,0.2547529944373087,1.0,True,True,0.23674590000058796,0.0,0.0,Persistent core,2,3
600036,601398,招商银行,工商银行,银行,银行,True,Same industry,1.0,True,True,0.12723122679021975,1.0,True,True,0.1752599090516748,0.0,0.0,Persistent core,2,3
600036,603501,招商银行,韦尔股份,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600519,600887,贵州茅台,伊利股份,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.17967206831333157,1.0,True,True,0.24178193575558327,0.0,0.0,Persistent core,2,3
600519,601288,贵州茅台,农业银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600519,601318,贵州茅台,中国平安,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.06376487588188937,1.0,True,True,0.066463162115972,0.0,0.0,Persistent core,2,3
600519,601398,贵州茅台,工商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600519,603501,贵州茅台,韦尔股份,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600887,601288,伊利股份,农业银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600887,601318,伊利股份,中国平安,食品饮料,非银金融,False,Cross industry,0.8,True,False,0.035141505835506875,1.0,True,True,0.035764033632444445,0.19999999999999996,0.19999999999999996,Persistent core,2,3
600887,601398,伊利股份,工商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
600887,603501,伊利股份,韦尔股份,食品饮料,电子,False,Cross industry,0.2,False,False,0.0009520194232689,0.0,False,False,,-0.2,0.2,Non-core both,2,3
601288,601318,农业银行,中国平安,银行,非银金融,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
601288,601398,农业银行,工商银行,银行,银行,True,Same industry,1.0,True,True,0.6554633569134373,1.0,True,True,0.6254844087819592,0.0,0.0,Persistent core,2,3
601288,603501,农业银行,韦尔股份,银行,电子,False,Cross industry,0.6,False,False,0.005164820214519946,0.1,False,False,0.0132162714415103,-0.5,0.5,Non-core both,2,3
601318,601398,中国平安,工商银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
601318,603501,中国平安,韦尔股份,非银金融,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
601398,603501,工商银行,韦尔股份,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,2,3
000001,000568,平安银行,泸州老窖,银行,食品饮料,False,Cross industry,1.0,True,True,0.05483079265855316,1.0,True,True,0.01825815737314185,0.0,0.0,Persistent core,3,4
000001,000725,平安银行,京东方A,银行,电子,False,Cross industry,1.0,True,True,0.08788513288428491,0.25,False,False,0.0041892876900989,-0.75,0.75,Lost core,3,4
000001,000858,平安银行,五粮液,银行,食品饮料,False,Cross industry,1.0,True,True,0.02814420807194849,0.75,False,False,0.0080972017715393,-0.25,0.25,Lost core,3,4
000001,002415,平安银行,海康威视,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000001,002460,平安银行,赣锋锂业,银行,新能源,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000001,002475,平安银行,立讯精密,银行,电子,False,Cross industry,0.1,False,False,0.0049991365290081,0.0,False,False,,-0.1,0.1,Non-core both,3,4
000001,600030,平安银行,中信证券,银行,非银金融,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000001,600036,平安银行,招商银行,银行,银行,True,Same industry,1.0,True,True,0.32830270593746463,1.0,True,True,0.2659295299206921,0.0,0.0,Persistent core,3,4
000001,600519,平安银行,贵州茅台,银行,食品饮料,False,Cross industry,0.1,False,False,0.0097561858955235,0.0,False,False,,-0.1,0.1,Non-core both,3,4
000001,600887,平安银行,伊利股份,银行,食品饮料,False,Cross industry,1.0,True,True,0.04672186798153871,1.0,True,True,0.022670058481839027,0.0,0.0,Persistent core,3,4
000001,601288,平安银行,农业银行,银行,银行,True,Same industry,1.0,True,True,0.03472525662451857,1.0,True,True,0.0830508443316404,0.0,0.0,Persistent core,3,4
000001,601318,平安银行,中国平安,银行,非银金融,False,Cross industry,1.0,True,True,0.28561821247370955,1.0,True,True,0.2017983032673741,0.0,0.0,Persistent core,3,4
000001,601398,平安银行,工商银行,银行,银行,True,Same industry,1.0,True,True,0.03661981850654981,1.0,True,True,0.08133565418129021,0.0,0.0,Persistent core,3,4
000001,603501,平安银行,韦尔股份,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000568,000725,泸州老窖,京东方A,食品饮料,电子,False,Cross industry,0.5,False,False,0.00345935542046516,0.0,False,False,,-0.5,0.5,Non-core both,3,4
000568,000858,泸州老窖,五粮液,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.3862783614488967,1.0,True,True,0.4399914162116802,0.0,0.0,Persistent core,3,4
000568,002415,泸州老窖,海康威视,食品饮料,电子,False,Cross industry,0.7,False,False,0.008726901789975428,0.0,False,False,,-0.7,0.7,Non-core both,3,4
000568,002460,泸州老窖,赣锋锂业,食品饮料,新能源,False,Cross industry,1.0,True,True,0.06483999748148156,0.0,False,False,,-1.0,1.0,Lost core,3,4
000568,002475,泸州老窖,立讯精密,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000568,600030,泸州老窖,中信证券,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.08247479320538688,0.75,False,False,0.0115943834034574,-0.25,0.25,Lost core,3,4
000568,600036,泸州老窖,招商银行,食品饮料,银行,False,Cross industry,0.1,False,False,0.0015861629685572,0.0,False,False,,-0.1,0.1,Non-core both,3,4
000568,600519,泸州老窖,贵州茅台,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.204245734123079,1.0,True,True,0.2249625605811966,0.0,0.0,Persistent core,3,4
000568,600887,泸州老窖,伊利股份,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.0948435411316724,1.0,True,True,0.06948243811073114,0.0,0.0,Persistent core,3,4
000568,601288,泸州老窖,农业银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000568,601318,泸州老窖,中国平安,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.10154180125386322,0.0,False,False,,-1.0,1.0,Lost core,3,4
000568,601398,泸州老窖,工商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000568,603501,泸州老窖,韦尔股份,食品饮料,电子,False,Cross industry,0.1,False,False,0.0150214638988201,0.0,False,False,,-0.1,0.1,Non-core both,3,4
000725,000858,京东方A,五粮液,电子,食品饮料,False,Cross industry,1.0,True,True,0.024916205959323888,0.5,False,False,0.00533120440126115,-0.5,0.5,Lost core,3,4
000725,002415,京东方A,海康威视,电子,电子,True,Same industry,1.0,True,True,0.2044062295715805,1.0,True,True,0.20467004495057237,0.0,0.0,Persistent core,3,4
000725,002460,京东方A,赣锋锂业,电子,新能源,False,Cross industry,1.0,True,True,0.11478220752592602,1.0,True,True,0.05933051348231896,0.0,0.0,Persistent core,3,4
000725,002475,京东方A,立讯精密,电子,电子,True,Same industry,1.0,True,True,0.19178671293102506,1.0,True,True,0.17138387525618853,0.0,0.0,Persistent core,3,4
000725,600030,京东方A,中信证券,电子,非银金融,False,Cross industry,1.0,True,True,0.08873474668808355,1.0,True,True,0.22444649960601024,0.0,0.0,Persistent core,3,4
000725,600036,京东方A,招商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000725,600519,京东方A,贵州茅台,电子,食品饮料,False,Cross industry,0.1,False,False,0.0068960336740247,0.0,False,False,,-0.1,0.1,Non-core both,3,4
000725,600887,京东方A,伊利股份,电子,食品饮料,False,Cross industry,1.0,True,True,0.014616474823449938,0.0,False,False,,-1.0,1.0,Lost core,3,4
000725,601288,京东方A,农业银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000725,601318,京东方A,中国平安,电子,非银金融,False,Cross industry,1.0,True,True,0.042990980045725394,1.0,True,True,0.029177004403033075,0.0,0.0,Persistent core,3,4
000725,601398,京东方A,工商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000725,603501,京东方A,韦尔股份,电子,电子,True,Same industry,1.0,True,True,0.0716075312411704,1.0,True,True,0.10544185818991095,0.0,0.0,Persistent core,3,4
000858,002415,五粮液,海康威视,食品饮料,电子,False,Cross industry,1.0,True,True,0.04094612731932251,0.75,False,False,0.029393838571573665,-0.25,0.25,Lost core,3,4
000858,002460,五粮液,赣锋锂业,食品饮料,新能源,False,Cross industry,1.0,True,True,0.026344225078937224,0.75,False,False,0.016843795642382964,-0.25,0.25,Lost core,3,4
000858,002475,五粮液,立讯精密,食品饮料,电子,False,Cross industry,0.3,False,False,0.048526588732868164,0.0,False,False,,-0.3,0.3,Non-core both,3,4
000858,600030,五粮液,中信证券,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.04394567907459963,1.0,True,True,0.05160882021729933,0.0,0.0,Persistent core,3,4
000858,600036,五粮液,招商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000858,600519,五粮液,贵州茅台,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.32071216857600826,1.0,True,True,0.3169508387311889,0.0,0.0,Persistent core,3,4
000858,600887,五粮液,伊利股份,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.18537452908827523,1.0,True,True,0.15277393118263796,0.0,0.0,Persistent core,3,4
000858,601288,五粮液,农业银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000858,601318,五粮液,中国平安,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.07911374139811732,1.0,True,True,0.0938153447809747,0.0,0.0,Persistent core,3,4
000858,601398,五粮液,工商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000858,603501,五粮液,韦尔股份,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002415,002460,海康威视,赣锋锂业,电子,新能源,False,Cross industry,1.0,True,True,0.12467964902186243,1.0,True,True,0.08411814937684145,0.0,0.0,Persistent core,3,4
002415,002475,海康威视,立讯精密,电子,电子,True,Same industry,1.0,True,True,0.06656510439346877,0.5,False,False,0.007913159954969749,-0.5,0.5,Lost core,3,4
002415,600030,海康威视,中信证券,电子,非银金融,False,Cross industry,1.0,True,True,0.06604878176525646,1.0,True,True,0.1129968607929823,0.0,0.0,Persistent core,3,4
002415,600036,海康威视,招商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002415,600519,海康威视,贵州茅台,电子,食品饮料,False,Cross industry,0.9,True,False,0.040545541789730064,0.0,False,False,,-0.9,0.9,Lost core,3,4
002415,600887,海康威视,伊利股份,电子,食品饮料,False,Cross industry,0.5,False,False,0.03553889431048142,0.0,False,False,,-0.5,0.5,Non-core both,3,4
002415,601288,海康威视,农业银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002415,601318,海康威视,中国平安,电子,非银金融,False,Cross industry,1.0,True,True,0.1333176584958487,0.25,False,False,0.0255732778046796,-0.75,0.75,Lost core,3,4
002415,601398,海康威视,工商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002415,603501,海康威视,韦尔股份,电子,电子,True,Same industry,1.0,True,True,0.20146135200675735,1.0,True,True,0.14490243165451822,0.0,0.0,Persistent core,3,4
002460,002475,赣锋锂业,立讯精密,新能源,电子,False,Cross industry,1.0,True,True,0.056576567352104964,1.0,True,True,0.08672897749485622,0.0,0.0,Persistent core,3,4
002460,600030,赣锋锂业,中信证券,新能源,非银金融,False,Cross industry,1.0,True,True,0.09961435916753208,1.0,True,True,0.07421017686263398,0.0,0.0,Persistent core,3,4
002460,600036,赣锋锂业,招商银行,新能源,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002460,600519,赣锋锂业,贵州茅台,新能源,食品饮料,False,Cross industry,0.2,False,False,0.0056746950356308,0.25,False,False,0.0077425049000143,0.04999999999999999,0.04999999999999999,Non-core both,3,4
002460,600887,赣锋锂业,伊利股份,新能源,食品饮料,False,Cross industry,0.9,True,False,0.0381113088579623,0.0,False,False,,-0.9,0.9,Lost core,3,4
002460,601288,赣锋锂业,农业银行,新能源,银行,False,Cross industry,0.6,False,False,0.022678074498277686,0.0,False,False,,-0.6,0.6,Non-core both,3,4
002460,601318,赣锋锂业,中国平安,新能源,非银金融,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002460,601398,赣锋锂业,工商银行,新能源,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002460,603501,赣锋锂业,韦尔股份,新能源,电子,False,Cross industry,1.0,True,True,0.10529508998563838,0.25,False,False,0.024428524029738,-0.75,0.75,Lost core,3,4
002475,600030,立讯精密,中信证券,电子,非银金融,False,Cross industry,0.0,False,False,,0.75,False,False,0.0467892814349645,0.75,0.75,Non-core both,3,4
002475,600036,立讯精密,招商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002475,600519,立讯精密,贵州茅台,电子,食品饮料,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002475,600887,立讯精密,伊利股份,电子,食品饮料,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002475,601288,立讯精密,农业银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002475,601318,立讯精密,中国平安,电子,非银金融,False,Cross industry,1.0,True,True,0.01711336615090666,0.0,False,False,,-1.0,1.0,Lost core,3,4
002475,601398,立讯精密,工商银行,电子,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
002475,603501,立讯精密,韦尔股份,电子,电子,True,Same industry,1.0,True,True,0.21235053920155728,1.0,True,True,0.22263086893996198,0.0,0.0,Persistent core,3,4
600030,600036,中信证券,招商银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600030,600519,中信证券,贵州茅台,非银金融,食品饮料,False,Cross industry,1.0,True,True,0.016042735018883307,1.0,True,True,0.04857552111059913,0.0,0.0,Persistent core,3,4
600030,600887,中信证券,伊利股份,非银金融,食品饮料,False,Cross industry,0.8,True,False,0.0221218818216082,0.25,False,False,0.0086814351657599,-0.55,0.55,Lost core,3,4
600030,601288,中信证券,农业银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600030,601318,中信证券,中国平安,非银金融,非银金融,True,Same industry,1.0,True,True,0.12036799906570864,1.0,True,True,0.3510560980095082,0.0,0.0,Persistent core,3,4
600030,601398,中信证券,工商银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600030,603501,中信证券,韦尔股份,非银金融,电子,False,Cross industry,1.0,True,True,0.21310393384858478,1.0,True,True,0.1336021135985305,0.0,0.0,Persistent core,3,4
600036,600519,招商银行,贵州茅台,银行,食品饮料,False,Cross industry,1.0,True,True,0.05538487285288329,1.0,True,True,0.0832672373900559,0.0,0.0,Persistent core,3,4
600036,600887,招商银行,伊利股份,银行,食品饮料,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600036,601288,招商银行,农业银行,银行,银行,True,Same industry,1.0,True,True,0.04377398255643,1.0,True,True,0.0437891022321262,0.0,0.0,Persistent core,3,4
600036,601318,招商银行,中国平安,银行,非银金融,False,Cross industry,1.0,True,True,0.23674590000058796,1.0,True,True,0.10532371832653377,0.0,0.0,Persistent core,3,4
600036,601398,招商银行,工商银行,银行,银行,True,Same industry,1.0,True,True,0.1752599090516748,1.0,True,True,0.27858006288508924,0.0,0.0,Persistent core,3,4
600036,603501,招商银行,韦尔股份,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600519,600887,贵州茅台,伊利股份,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.24178193575558327,1.0,True,True,0.17086362213246903,0.0,0.0,Persistent core,3,4
600519,601288,贵州茅台,农业银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600519,601318,贵州茅台,中国平安,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.066463162115972,1.0,True,True,0.12713828069997177,0.0,0.0,Persistent core,3,4
600519,601398,贵州茅台,工商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600519,603501,贵州茅台,韦尔股份,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600887,601288,伊利股份,农业银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600887,601318,伊利股份,中国平安,食品饮料,非银金融,False,Cross industry,1.0,True,True,0.035764033632444445,1.0,True,True,0.03484003180134242,0.0,0.0,Persistent core,3,4
600887,601398,伊利股份,工商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
600887,603501,伊利股份,韦尔股份,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
601288,601318,农业银行,中国平安,银行,非银金融,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
601288,601398,农业银行,工商银行,银行,银行,True,Same industry,1.0,True,True,0.6254844087819592,1.0,True,True,0.49018495491875513,0.0,0.0,Persistent core,3,4
601288,603501,农业银行,韦尔股份,银行,电子,False,Cross industry,0.1,False,False,0.0132162714415103,0.0,False,False,,-0.1,0.1,Non-core both,3,4
601318,601398,中国平安,工商银行,非银金融,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
601318,603501,中国平安,韦尔股份,非银金融,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
601398,603501,工商银行,韦尔股份,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,3,4
000001,000568,平安银行,泸州老窖,银行,食品饮料,False,Cross industry,1.0,True,True,0.01825815737314185,0.4,False,False,0.0140200233378324,-0.6,0.6,Lost core,4,5
000001,000725,平安银行,京东方A,银行,电子,False,Cross industry,0.25,False,False,0.0041892876900989,0.2,False,False,0.0389311780309994,-0.04999999999999999,0.04999999999999999,Non-core both,4,5
000001,000858,平安银行,五粮液,银行,食品饮料,False,Cross industry,0.75,False,False,0.0080972017715393,1.0,True,True,0.03256247170251852,0.25,0.25,Gained core,4,5
000001,002415,平安银行,海康威视,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000001,002460,平安银行,赣锋锂业,银行,新能源,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000001,002475,平安银行,立讯精密,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000001,600030,平安银行,中信证券,银行,非银金融,False,Cross industry,0.0,False,False,,0.2,False,False,0.0039942412113058,0.2,0.2,Non-core both,4,5
000001,600036,平安银行,招商银行,银行,银行,True,Same industry,1.0,True,True,0.2659295299206921,1.0,True,True,0.31188316504973407,0.0,0.0,Persistent core,4,5
000001,600519,平安银行,贵州茅台,银行,食品饮料,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000001,600887,平安银行,伊利股份,银行,食品饮料,False,Cross industry,1.0,True,True,0.022670058481839027,1.0,True,True,0.07270199766864321,0.0,0.0,Persistent core,4,5
000001,601288,平安银行,农业银行,银行,银行,True,Same industry,1.0,True,True,0.0830508443316404,1.0,True,True,0.04565464681330892,0.0,0.0,Persistent core,4,5
000001,601318,平安银行,中国平安,银行,非银金融,False,Cross industry,1.0,True,True,0.2017983032673741,1.0,True,True,0.18706637139790444,0.0,0.0,Persistent core,4,5
000001,601398,平安银行,工商银行,银行,银行,True,Same industry,1.0,True,True,0.08133565418129021,1.0,True,True,0.10140853880533081,0.0,0.0,Persistent core,4,5
000001,603501,平安银行,韦尔股份,银行,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000568,000725,泸州老窖,京东方A,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000568,000858,泸州老窖,五粮液,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.4399914162116802,1.0,True,True,0.41717155515076093,0.0,0.0,Persistent core,4,5
000568,002415,泸州老窖,海康威视,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000568,002460,泸州老窖,赣锋锂业,食品饮料,新能源,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000568,002475,泸州老窖,立讯精密,食品饮料,电子,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000568,600030,泸州老窖,中信证券,食品饮料,非银金融,False,Cross industry,0.75,False,False,0.0115943834034574,1.0,True,True,0.01726917405552204,0.25,0.25,Gained core,4,5
000568,600036,泸州老窖,招商银行,食品饮料,银行,False,Cross industry,0.0,False,False,,0.0,False,False,,0.0,0.0,Non-core both,4,5
000568,600519,泸州老窖,贵州茅台,食品饮料,食品饮料,True,Same industry,1.0,True,True,0.2249625605811966,1.0,True,True,0.23160212362459634,0.0,0.0,Persistent core,4,5
