regime,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,industry_relation,n_regime_windows,windows_selected,persistence,is_core_edge,is_always_edge,mean_partial_when_selected,mean_abs_partial_when_selected,max_abs_partial_when_selected
5,000001,平安银行,银行,000725,京东方A,电子,False,Cross industry,5,1,0.2,False,False,0.0389311780309994,0.0389311780309994,0.0389311780309994
5,000001,平安银行,银行,000858,五粮液,食品饮料,False,Cross industry,5,5,1.0,True,True,0.03256247170251852,0.03256247170251852,0.0458219024053007
5,000001,平安银行,银行,002415,海康威视,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000001,平安银行,银行,002460,赣锋锂业,新能源,False,Cross industry,5,0,0.0,False,False,,,
5,000001,平安银行,银行,002475,立讯精密,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000001,平安银行,银行,600030,中信证券,非银金融,False,Cross industry,5,1,0.2,False,False,0.0039942412113058,0.0039942412113058,0.0039942412113058
5,000001,平安银行,银行,600036,招商银行,银行,True,Same industry,5,5,1.0,True,True,0.31188316504973407,0.31188316504973407,0.3359616808369427
5,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,000001,平安银行,银行,600887,伊利股份,食品饮料,False,Cross industry,5,5,1.0,True,True,0.07270199766864321,0.07270199766864321,0.1165044178623958
5,000001,平安银行,银行,601288,农业银行,银行,True,Same industry,5,5,1.0,True,True,0.04565464681330892,0.04565464681330892,0.0776874644321101
5,000001,平安银行,银行,601318,中国平安,非银金融,False,Cross industry,5,5,1.0,True,True,0.18706637139790444,0.18706637139790444,0.2049910169208293
5,000001,平安银行,银行,601398,工商银行,银行,True,Same industry,5,5,1.0,True,True,0.10140853880533081,0.10140853880533081,0.1477965969512162
5,000001,平安银行,银行,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,True,Same industry,5,5,1.0,True,True,0.41717155515076093,0.41717155515076093,0.4321789999283248
5,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,Cross industry,5,5,1.0,True,True,0.01726917405552204,0.01726917405552204,0.0297394300144358
5,000568,泸州老窖,食品饮料,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,True,Same industry,5,5,1.0,True,True,0.23160212362459634,0.23160212362459634,0.2531468687938087
5,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,Same industry,5,5,1.0,True,True,0.11685602487189262,0.11685602487189262,0.1293437032065954
5,000568,泸州老窖,食品饮料,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,Cross industry,5,3,0.6,False,False,0.004364381743569933,0.004364381743569933,0.0065827977736563
5,000568,泸州老窖,食品饮料,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000725,京东方A,电子,000858,五粮液,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,000725,京东方A,电子,002415,海康威视,电子,True,Same industry,5,5,1.0,True,True,0.12473900691467366,0.12473900691467366,0.199429505229256
5,000725,京东方A,电子,002460,赣锋锂业,新能源,False,Cross industry,5,3,0.6,False,False,0.05031961865621947,0.05031961865621947,0.0749642683743803
5,000725,京东方A,电子,002475,立讯精密,电子,True,Same industry,5,4,0.8,True,False,0.0509257786281229,0.0509257786281229,0.0835620206321791
5,000725,京东方A,电子,600030,中信证券,非银金融,False,Cross industry,5,3,0.6,False,False,0.1870500089283319,0.1870500089283319,0.2182362882361242
5,000725,京东方A,电子,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000725,京东方A,电子,600519,贵州茅台,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,000725,京东方A,电子,600887,伊利股份,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,000725,京东方A,电子,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000725,京东方A,电子,601318,中国平安,非银金融,False,Cross industry,5,1,0.2,False,False,0.0149266963665887,0.0149266963665887,0.0149266963665887
5,000725,京东方A,电子,601398,工商银行,银行,False,Cross industry,5,1,0.2,False,False,-0.0036542706093757,0.0036542706093757,0.0036542706093757
5,000725,京东方A,电子,603501,韦尔股份,电子,True,Same industry,5,5,1.0,True,True,0.14580209922023282,0.14580209922023282,0.1662780849754856
5,000858,五粮液,食品饮料,002415,海康威视,电子,False,Cross industry,5,3,0.6,False,False,0.017385922309535066,0.017385922309535066,0.0260130517523372
5,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,Cross industry,5,0,0.0,False,False,,,
5,000858,五粮液,食品饮料,002475,立讯精密,电子,False,Cross industry,5,0,0.0,False,False,,,
5,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,Cross industry,5,5,1.0,True,True,0.017582471775697838,0.017582471775697838,0.0308418494174145
5,000858,五粮液,食品饮料,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,True,Same industry,5,5,1.0,True,True,0.33743684141790004,0.33743684141790004,0.353023951215372
5,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,Same industry,5,5,1.0,True,True,0.11235793826939325,0.11235793826939325,0.1681967162055702
5,000858,五粮液,食品饮料,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,Cross industry,5,5,1.0,True,True,0.050917461810735046,0.050917461810735046,0.070868186851402
5,000858,五粮液,食品饮料,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,002415,海康威视,电子,002460,赣锋锂业,新能源,False,Cross industry,5,5,1.0,True,True,0.08221946229035762,0.08221946229035762,0.0947272304866936
5,002415,海康威视,电子,002475,立讯精密,电子,True,Same industry,5,5,1.0,True,True,0.05816941533811917,0.05816941533811917,0.1129073666793117
5,002415,海康威视,电子,600030,中信证券,非银金融,False,Cross industry,5,5,1.0,True,True,0.1236771583738013,0.1236771583738013,0.1406928830777725
5,002415,海康威视,电子,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002415,海康威视,电子,600519,贵州茅台,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,002415,海康威视,电子,600887,伊利股份,食品饮料,False,Cross industry,5,3,0.6,False,False,0.03212577770588703,0.03212577770588703,0.0452083416874524
5,002415,海康威视,电子,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002415,海康威视,电子,601318,中国平安,非银金融,False,Cross industry,5,0,0.0,False,False,,,
5,002415,海康威视,电子,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002415,海康威视,电子,603501,韦尔股份,电子,True,Same industry,5,5,1.0,True,True,0.09843890060900787,0.09843890060900787,0.1171848545333226
5,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,Cross industry,5,5,1.0,True,True,0.04398563607070945,0.04398563607070945,0.0818628644721685
5,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,Cross industry,5,5,1.0,True,True,0.03412436576712122,0.03412436576712122,0.0577644452519163
5,002460,赣锋锂业,新能源,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,002460,赣锋锂业,新能源,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,Cross industry,5,0,0.0,False,False,,,
5,002460,赣锋锂业,新能源,601398,工商银行,银行,False,Cross industry,5,2,0.4,False,False,-0.02178923727756275,0.02178923727756275,0.0323512551990576
5,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,Cross industry,5,2,0.4,False,False,0.0027108013142216002,0.0027108013142216002,0.0039528144174474
5,002475,立讯精密,电子,600030,中信证券,非银金融,False,Cross industry,5,5,1.0,True,True,0.07143572593434452,0.07143572593434452,0.0987901211100808
5,002475,立讯精密,电子,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002475,立讯精密,电子,600519,贵州茅台,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,002475,立讯精密,电子,600887,伊利股份,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,002475,立讯精密,电子,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002475,立讯精密,电子,601318,中国平安,非银金融,False,Cross industry,5,0,0.0,False,False,,,
5,002475,立讯精密,电子,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,002475,立讯精密,电子,603501,韦尔股份,电子,True,Same industry,5,5,1.0,True,True,0.2639388241273686,0.2639388241273686,0.2763301627499595
5,600030,中信证券,非银金融,600036,招商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,False,Cross industry,5,2,0.4,False,False,0.03113319933655475,0.03113319933655475,0.0431022709740351
5,600030,中信证券,非银金融,600887,伊利股份,食品饮料,False,Cross industry,5,4,0.8,True,False,0.0193807614818186,0.0193807614818186,0.0333607408493038
5,600030,中信证券,非银金融,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600030,中信证券,非银金融,601318,中国平安,非银金融,True,Same industry,5,5,1.0,True,True,0.3613594307390461,0.3613594307390461,0.3717424604763288
5,600030,中信证券,非银金融,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600030,中信证券,非银金融,603501,韦尔股份,电子,False,Cross industry,5,5,1.0,True,True,0.10421926634571785,0.10421926634571785,0.1271376968795126
5,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,Cross industry,5,5,1.0,True,True,0.06014109154790849,0.06014109154790849,0.0801826171569631
5,600036,招商银行,银行,600887,伊利股份,食品饮料,False,Cross industry,5,0,0.0,False,False,,,
5,600036,招商银行,银行,601288,农业银行,银行,True,Same industry,5,5,1.0,True,True,0.02278460984689446,0.02278460984689446,0.0364572727146728
5,600036,招商银行,银行,601318,中国平安,非银金融,False,Cross industry,5,5,1.0,True,True,0.06822423925552543,0.06822423925552543,0.0991686147157766
5,600036,招商银行,银行,601398,工商银行,银行,True,Same industry,5,5,1.0,True,True,0.29112342565195887,0.29112342565195887,0.3110948471613007
5,600036,招商银行,银行,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,Same industry,5,5,1.0,True,True,0.08127779193365078,0.08127779193365078,0.1072032525913958
5,600519,贵州茅台,食品饮料,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,Cross industry,5,5,1.0,True,True,0.1414319821898637,0.1414319821898637,0.1532427737453486
5,600519,贵州茅台,食品饮料,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,600887,伊利股份,食品饮料,601288,农业银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,Cross industry,5,4,0.8,True,False,0.05967685355215195,0.05967685355215195,0.0951636410557917
5,600887,伊利股份,食品饮料,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,601288,农业银行,银行,601318,中国平安,非银金融,False,Cross industry,5,0,0.0,False,False,,,
5,601288,农业银行,银行,601398,工商银行,银行,True,Same industry,5,5,1.0,True,True,0.47436906853075306,0.47436906853075306,0.4911427223291567
5,601288,农业银行,银行,603501,韦尔股份,电子,False,Cross industry,5,3,0.6,False,False,-0.05646861855087667,0.05646861855087667,0.0703185963712525
5,601318,中国平安,非银金融,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
5,601318,中国平安,非银金融,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
5,601398,工商银行,银行,603501,韦尔股份,电子,False,Cross industry,5,5,1.0,True,True,-0.03850907546314088,0.03850907546314088,0.0468364584864415
