network_date,regime,stock_code,stock_name,industry,degree,strength,same_degree,cross_degree,same_strength,cross_strength,degree_rank,strength_rank,degree_top5,strength_top5
2025-02-19,3,600887,伊利股份,食品饮料,9,0.7129772432492412,3,6,0.4710392056945079,0.2419380375547333,6.5,13.0,False,False
2025-02-19,3,601288,农业银行,银行,4,0.7187154696172667,3,1,0.6869478176118211,0.0317676520054456,14.0,12.0,False,False
2025-02-19,3,601318,中国平安,非银金融,10,1.0886675532908041,1,9,0.106292315860638,0.9823752374301662,2.5,2.0,True,True
2025-02-19,3,601398,工商银行,银行,3,0.8500077940651894,3,0,0.8500077940651894,0.0,15.0,8.0,False,False
2025-02-19,3,603501,韦尔股份,电子,5,0.7923860471788154,3,2,0.4532612458046851,0.33912480137413037,12.5,9.0,False,False
2025-03-19,3,000001,平安银行,银行,9,0.9129009274136362,3,6,0.3955668961295272,0.517334031284109,5.5,5.0,False,True
2025-03-19,3,000568,泸州老窖,食品饮料,7,0.970330012028997,3,4,0.6759286012312836,0.29440141079771337,10.0,3.0,False,True
2025-03-19,3,000725,京东方A,电子,9,0.7476469594654968,3,6,0.4191563791441112,0.3284905803213855,5.5,10.0,False,False
2025-03-19,3,000858,五粮液,食品饮料,10,1.1647097333035827,3,7,0.9109629433138772,0.2537467899897053,1.5,1.0,True,True
2025-03-19,3,002415,海康威视,电子,9,0.8789720841047521,3,6,0.4563803952896571,0.42259168881509507,5.5,6.0,False,False
2025-03-19,3,002460,赣锋锂业,新能源,9,0.6790324811007635,0,9,0.0,0.6790324811007635,5.5,14.0,False,False
2025-03-19,3,002475,立讯精密,电子,7,0.5396199614632051,3,4,0.4413590795551482,0.09826088190805701,10.0,15.0,False,False
2025-03-19,3,600030,中信证券,非银金融,9,0.7425465838790797,1,8,0.1173994214055514,0.6251471624735283,5.5,11.0,False,False
2025-03-19,3,600036,招商银行,银行,5,0.8426088347199275,3,2,0.5407596620280273,0.3018491726919003,12.5,8.0,False,False
2025-03-19,3,600519,贵州茅台,食品饮料,7,0.931205058383813,3,4,0.7849993442468743,0.14620571413693847,10.0,4.0,False,True
2025-03-19,3,600887,伊利股份,食品饮料,9,0.7354056960816375,3,6,0.49158005073726174,0.24382564534437567,5.5,13.0,False,False
2025-03-19,3,601288,农业银行,银行,4,0.7401030625669515,3,1,0.694809556420705,0.0452935061462465,14.0,12.0,False,False
2025-03-19,3,601318,中国平安,非银金融,10,1.1181987279553625,1,9,0.1173994214055514,1.000799306549811,1.5,2.0,True,True
2025-03-19,3,601398,工商银行,银行,3,0.8506634322351255,3,0,0.8506634322351255,0.0,15.0,7.0,False,False
2025-03-19,3,603501,韦尔股份,电子,5,0.7913093992576261,3,2,0.4774908860638049,0.31381851319382126,12.5,9.0,False,False
2025-04-17,3,000001,平安银行,银行,8,0.9410464168487351,3,5,0.396355881194093,0.5446905356546421,8.0,4.0,False,True
2025-04-17,3,000568,泸州老窖,食品饮料,7,0.9923595007000552,3,4,0.6904806084140147,0.3018788922860405,9.5,3.0,False,True
2025-04-17,3,000725,京东方A,电子,9,0.8121825928241062,3,6,0.4527583769744452,0.3594242158496611,4.5,10.0,True,False
2025-04-17,3,000858,五粮液,食品饮料,9,1.1333412218418821,3,6,0.9024487289025991,0.23089249293928318,4.5,2.0,True,True
2025-04-17,3,002415,海康威视,电子,9,0.8853591095652708,3,6,0.4410905296772865,0.4442685798879842,4.5,6.0,True,False
2025-04-17,3,002460,赣锋锂业,新能源,9,0.6580852477975981,0,9,0.0,0.6580852477975981,4.5,14.0,True,False
2025-04-17,3,002475,立讯精密,电子,5,0.5844524504414513,3,2,0.4897782064357302,0.09467424400572111,12.0,15.0,False,False
2025-04-17,3,600030,中信证券,非银金融,9,0.7830267516531023,1,8,0.1098864271808523,0.67314032447225,4.5,11.0,True,False
2025-04-17,3,600036,招商银行,银行,5,0.8187094846410634,3,2,0.533329752846711,0.2853797317943524,12.0,9.0,False,False
2025-04-17,3,600519,贵州茅台,食品饮料,7,0.9251718857801916,3,4,0.7690685877605683,0.15610329801962342,9.5,5.0,False,True
2025-04-17,3,600887,伊利股份,食品饮料,9,0.7061162233342031,3,6,0.5297277189308115,0.1763885044033917,4.5,13.0,True,False
2025-04-17,3,601288,农业银行,银行,4,0.7189980648404146,3,1,0.7065081401640608,0.0124899246763538,14.0,12.0,False,False
2025-04-17,3,601318,中国平安,非银金融,10,1.139467394265378,1,9,0.1098864271808523,1.0295809670845255,1.0,1.0,True,True
2025-04-17,3,601398,工商银行,银行,3,0.8357391627445043,3,0,0.8357391627445043,0.0,15.0,7.0,False,False
2025-04-17,3,603501,韦尔股份,电子,5,0.820533981333528,3,2,0.48507397568429067,0.33546000564923717,12.0,8.0,False,False
2025-05-20,3,000001,平安银行,银行,8,0.9467603259863182,3,5,0.3963630244480656,0.5503973015382526,8.5,4.0,False,True
2025-05-20,3,000568,泸州老窖,食品饮料,8,1.0092419990380614,3,5,0.6975776475534214,0.3116643514846399,8.5,3.0,False,True
2025-05-20,3,000725,京东方A,电子,9,0.8416825615603492,3,6,0.4656434078897198,0.3760391536706293,5.0,8.0,True,False
2025-05-20,3,000858,五粮液,食品饮料,9,1.1384591611049317,3,6,0.8874531735734381,0.2510059875314936,5.0,1.0,True,True
2025-05-20,3,002415,海康威视,电子,10,0.897248440563545,3,7,0.4581080029291425,0.4391404376344024,1.5,6.0,True,False
2025-05-20,3,002460,赣锋锂业,新能源,9,0.6758499856448076,0,9,0.0,0.6758499856448076,5.0,14.0,True,False
2025-05-20,3,002475,立讯精密,电子,5,0.5553223732510763,3,2,0.4805569871457287,0.0747653861053474,12.0,15.0,False,False
2025-05-20,3,600030,中信证券,非银金融,9,0.7945461218939149,1,8,0.1079714947933812,0.6865746271005337,5.0,10.0,True,False
2025-05-20,3,600036,招商银行,银行,5,0.8258751648551675,3,2,0.5508185027709829,0.2750566620841846,12.0,9.0,False,False
2025-05-20,3,600519,贵州茅台,食品饮料,7,0.9270947364000698,3,4,0.7587573788286278,0.1683373575714419,10.0,5.0,False,True
2025-05-20,3,600887,伊利股份,食品饮料,9,0.6840727125755025,3,6,0.5360662477597505,0.148006464815752,5.0,13.0,True,False
2025-05-20,3,601288,农业银行,银行,4,0.7163859366166948,3,1,0.7094570691146229,0.0069288675020719,14.0,12.0,False,False
2025-05-20,3,601318,中国平安,非银金融,10,1.1065547152115216,1,9,0.1079714947933812,0.9985832204181404,1.5,2.0,True,True
2025-05-20,3,601398,工商银行,银行,3,0.8492583797814883,3,0,0.8492583797814883,0.0,15.0,7.0,False,False
2025-05-20,3,603501,韦尔股份,电子,5,0.7917463157024034,3,2,0.4861803872733922,0.3055659284290111,12.0,11.0,False,False
2025-06-18,3,000001,平安银行,银行,8,0.9226938250988204,3,5,0.3872728062642421,0.5354210188345783,8.0,5.0,False,True
2025-06-18,3,000568,泸州老窖,食品饮料,8,1.015691814343717,3,5,0.702537901257129,0.31315391308658813,8.0,3.0,False,True
2025-06-18,3,000725,京东方A,电子,9,0.8646093428395635,3,6,0.4883371667982507,0.3762721760413129,4.0,7.0,True,False
2025-06-18,3,000858,五粮液,食品饮料,9,1.1296774498748277,3,6,0.8895990275561396,0.24007842231868792,4.0,1.0,True,True
2025-06-18,3,002415,海康威视,电子,9,0.8910227905587123,3,6,0.4628428346642107,0.4281799558945016,4.0,6.0,True,False
2025-06-18,3,002460,赣锋锂业,新能源,9,0.6705640907955122,0,9,0.0,0.6705640907955122,4.0,14.0,True,False
2025-06-18,3,002475,立讯精密,电子,5,0.5656711815700999,3,2,0.487802067223287,0.0778691143468129,12.0,15.0,False,False
2025-06-18,3,600030,中信证券,非银金融,9,0.7853102778826546,1,8,0.1119736347038926,0.673336643178762,4.0,11.0,True,False
2025-06-18,3,600036,招商银行,银行,5,0.8329573476724895,3,2,0.5472990988628399,0.28565824880964963,12.0,9.0,False,False
2025-06-18,3,600519,贵州茅台,食品饮料,7,0.9428103385893002,3,4,0.7549854906658636,0.1878248479234365,10.0,4.0,False,True
2025-06-18,3,600887,伊利股份,食品饮料,8,0.6818226337356388,3,5,0.530185701439304,0.1516369322963348,8.0,13.0,False,False
2025-06-18,3,601288,农业银行,银行,4,0.7302912852487952,3,1,0.7251957576882331,0.0050955275605621,14.0,12.0,False,False
2025-06-18,3,601318,中国平安,非银金融,10,1.1099628234281003,1,9,0.1119736347038926,0.9979891887242076,1.0,2.0,True,True
2025-06-18,3,601398,工商银行,银行,3,0.8395172905433973,3,0,0.8395172905433973,0.0,15.0,8.0,False,False
2025-06-18,3,603501,韦尔股份,电子,5,0.8006354329968988,3,2,0.4928923355920996,0.3077430974047991,12.0,10.0,False,False
2025-07-16,3,000001,平安银行,银行,9,0.8909575653112579,3,6,0.3973413915504234,0.4936161737608345,4.0,6.0,True,False
2025-07-16,3,000568,泸州老窖,食品饮料,8,1.0051564789804062,3,5,0.7007706472093473,0.3043858317710587,8.5,3.0,False,True
2025-07-16,3,000725,京东方A,电子,9,0.8667630412331893,3,6,0.4798100483791646,0.3869529928540247,4.0,7.0,True,False
2025-07-16,3,000858,五粮液,食品饮料,9,1.1257712276830012,3,6,0.877387235500892,0.24838399218210938,4.0,1.0,True,True
2025-07-16,3,002415,海康威视,电子,9,0.9306608799632969,3,6,0.47932283530892333,0.4513380446543735,4.0,5.0,True,True
2025-07-16,3,002460,赣锋锂业,新能源,8,0.6441568168315189,0,8,0.0,0.6441568168315189,8.5,14.0,False,False
2025-07-16,3,002475,立讯精密,电子,5,0.5726632699933933,3,2,0.5205584084968777,0.0521048614965156,12.0,15.0,False,False
2025-07-16,3,600030,中信证券,非银金融,9,0.7724230639638936,1,8,0.1203581904822395,0.6520648734816541,4.0,11.0,True,False
2025-07-16,3,600036,招商银行,银行,5,0.8425007748645867,3,2,0.5576913886004528,0.284809386264134,12.0,8.0,False,False
2025-07-16,3,600519,贵州茅台,食品饮料,8,0.987541795195705,3,5,0.765535596466447,0.22200619872925798,8.5,4.0,False,True
2025-07-16,3,600887,伊利股份,食品饮料,8,0.6780820709628254,3,5,0.5667490821742377,0.1113329887885878,8.5,13.0,False,False
2025-07-16,3,601288,农业银行,银行,3,0.7418240786631223,3,0,0.7418240786631223,0.0,14.5,12.0,False,False
2025-07-16,3,601318,中国平安,非银金融,10,1.1023368254318315,1,9,0.1203581904822395,0.9819786349495919,1.0,2.0,True,True
2025-07-16,3,601398,工商银行,银行,3,0.8276072208183467,3,0,0.8276072208183467,0.0,14.5,9.0,False,False
2025-07-16,3,603501,韦尔股份,电子,5,0.8030248219213445,3,2,0.4863702484493549,0.31665457347198955,12.0,10.0,False,False
2025-08-13,3,000001,平安银行,银行,8,0.8901631657812477,3,5,0.39253380710837327,0.4976293586728743,9.0,6.0,False,False
2025-08-13,3,000568,泸州老窖,食品饮料,9,1.004131793962989,3,6,0.6960468974989008,0.3080848964640882,5.0,3.0,True,True
2025-08-13,3,000725,京东方A,电子,10,0.9185320128374489,3,7,0.49866080985791816,0.4198712029795307,1.5,5.0,True,True
2025-08-13,3,000858,五粮液,食品饮料,9,1.125153773970726,3,6,0.8820830220874549,0.243070751883271,5.0,2.0,True,True
2025-08-13,3,002415,海康威视,电子,9,0.875197188147939,3,6,0.49359548894624033,0.38160169920169884,5.0,7.0,True,False
2025-08-13,3,002460,赣锋锂业,新能源,9,0.6173049125917064,0,9,0.0,0.6173049125917064,5.0,14.0,True,False
2025-08-13,3,002475,立讯精密,电子,5,0.5886470119122252,3,2,0.4903357375183542,0.09831127439387101,12.0,15.0,False,False
2025-08-13,3,600030,中信证券,非银金融,9,0.7708186865518063,1,8,0.1390357432332448,0.6317829433185616,5.0,11.0,True,False
2025-08-13,3,600036,招商银行,银行,5,0.8277978724789335,3,2,0.5437616684709523,0.2840362040079812,12.0,9.0,False,False
2025-08-13,3,600519,贵州茅台,食品饮料,8,0.9787591127797831,3,5,0.7662397593198031,0.2125193534599798,9.0,4.0,False,True
2025-08-13,3,600887,伊利股份,食品饮料,8,0.6727357118570029,3,5,0.5612605320978054,0.1114751797591975,9.0,13.0,False,False
2025-08-13,3,601288,农业银行,银行,3,0.7246332908627109,3,0,0.7246332908627109,0.0,14.5,12.0,False,False
2025-08-13,3,601318,中国平安,非银金融,10,1.1416910384725265,1,9,0.1390357432332448,1.0026552952392818,1.5,1.0,True,True
2025-08-13,3,601398,工商银行,银行,3,0.8295879492940231,3,0,0.8295879492940231,0.0,14.5,8.0,False,False
2025-08-13,3,603501,韦尔股份,电子,5,0.807190687856604,3,2,0.4756864540517333,0.3315042338048706,12.0,10.0,False,False
2025-09-10,3,000001,平安银行,银行,8,0.8762944182439891,3,5,0.39102030617758643,0.48527411206640275,8.0,7.0,False,False
2025-09-10,3,000568,泸州老窖,食品饮料,9,0.9990816343184742,3,6,0.6867352692287856,0.31234636508968866,4.5,3.0,True,True
2025-09-10,3,000725,京东方A,电子,10,0.9024475984052596,3,7,0.5034819180092642,0.3989656803959953,1.5,6.0,True,False
2025-09-10,3,000858,五粮液,食品饮料,9,1.1547194455391947,3,6,0.8854970914631916,0.2692223540760032,4.5,1.0,True,True
2025-09-10,3,002415,海康威视,电子,9,0.9026151940244048,3,6,0.5003136500599243,0.40230154396448037,4.5,5.0,True,True
2025-09-10,3,002460,赣锋锂业,新能源,9,0.5992852925529117,0,9,0.0,0.5992852925529117,4.5,14.0,True,False
2025-09-10,3,002475,立讯精密,电子,5,0.5864523485936405,3,2,0.45842980543684786,0.1280225431567926,12.0,15.0,False,False
2025-09-10,3,600030,中信证券,非银金融,8,0.7372851484664638,1,7,0.1400768901766259,0.5972082582898379,8.0,11.0,False,False
2025-09-10,3,600036,招商银行,银行,5,0.8359891774595813,3,2,0.5620355132479411,0.2739536642116403,12.0,9.0,False,False
2025-09-10,3,600519,贵州茅台,食品饮料,8,0.9701238657761384,3,5,0.7555983398489683,0.2145255259271702,8.0,4.0,False,True
2025-09-10,3,600887,伊利股份,食品饮料,7,0.662820188744603,3,4,0.5611163545390832,0.1017038342055199,10.0,13.0,False,False
2025-09-10,3,601288,农业银行,银行,3,0.6763362475742889,3,0,0.6763362475742889,0.0,14.5,12.0,False,False
2025-09-10,3,601318,中国平安,非银金融,10,1.144547540299682,1,9,0.1400768901766259,1.0044706501230563,1.5,2.0,True,True
2025-09-10,3,601398,工商银行,银行,3,0.8521870292745009,3,0,0.8521870292745009,0.0,14.5,8.0,False,False
2025-09-10,3,603501,韦尔股份,电子,5,0.801035720425029,3,2,0.49392667912181043,0.3071090413032186,12.0,10.0,False,False
2025-10-16,3,000001,平安银行,银行,8,0.878973965208043,3,5,0.40813165327662615,0.47084231193141685,6.5,6.0,False,False
2025-10-16,3,000568,泸州老窖,食品饮料,9,0.9472168229739705,3,6,0.6707349302047431,0.2764818927692275,3.5,5.0,True,True
2025-10-16,3,000725,京东方A,电子,11,1.0215589504422158,3,8,0.5656038817350995,0.45595506870711644,1.0,3.0,True,True
2025-10-16,3,000858,五粮液,食品饮料,9,1.1706821370743106,3,6,0.8973169369629911,0.2733652001113192,3.5,1.0,True,True
2025-10-16,3,002415,海康威视,电子,8,0.8290213835555708,3,5,0.4686896803791641,0.3603317031764066,6.5,8.0,False,False
2025-10-16,3,002460,赣锋锂业,新能源,7,0.5152270961712075,0,7,0.0,0.5152270961712075,9.0,15.0,False,False
2025-10-16,3,002475,立讯精密,电子,5,0.5424679561790932,3,2,0.47466940460585527,0.0677985515732378,13.0,14.0,False,False
2025-10-16,3,600030,中信证券,非银金融,8,0.6789941279355887,1,7,0.1482857127666905,0.5307084151688981,6.5,12.0,False,False
2025-10-16,3,600036,招商银行,银行,6,0.856277953292123,3,3,0.5593636842745336,0.2969142690175893,11.0,7.0,False,False
2025-10-16,3,600519,贵州茅台,食品饮料,8,0.9495275322202722,3,5,0.7551903608762971,0.1943371713439751,6.5,4.0,False,True
2025-10-16,3,600887,伊利股份,食品饮料,6,0.6144781069294455,3,3,0.494967663444437,0.1195104434850085,11.0,13.0,False,False
2025-10-16,3,601288,农业银行,银行,4,0.7129103122654687,3,1,0.6996940408239585,0.0132162714415103,14.0,11.0,False,False
2025-10-16,3,601318,中国平安,非银金融,10,1.1546896134855615,1,9,0.1482857127666905,1.006403900718871,2.0,2.0,True,True
2025-10-16,3,601398,工商银行,银行,3,0.7908920339476373,3,0,0.7908920339476373,0.0,15.0,9.0,False,False
2025-10-16,3,603501,韦尔股份,电子,6,0.7890413522223985,3,3,0.5109205442618056,0.2781208079605928,11.0,10.0,False,False
2025-11-13,4,000001,平安银行,银行,8,0.7262531897380751,3,5,0.4423388734662637,0.2839143162718114,3.5,9.0,True,False
2025-11-13,4,000568,泸州老窖,食品饮料,5,0.8011798399618882,3,2,0.7487675373379715,0.0524123026239168,10.5,8.0,False,False
2025-11-13,4,000725,京东方A,电子,8,0.9255807728036444,3,5,0.5890518535654277,0.3365289192382167,3.5,5.0,True,True
2025-11-13,4,000858,五粮液,食品饮料,9,1.1148457150098157,3,6,0.8800872994856422,0.2347584155241734,1.0,1.0,True,True
2025-11-13,4,002415,海康威视,电子,6,0.6422900593479699,2,4,0.3723330443728454,0.2699570149751246,7.0,12.0,False,False
2025-11-13,4,002460,赣锋锂业,新能源,6,0.33272219061987196,0,6,0.0,0.33272219061987196,7.0,15.0,False,False
2025-11-13,4,002475,立讯精密,电子,3,0.5099624743989155,2,1,0.43942189403733245,0.070540580361583,14.0,13.0,False,False
2025-11-13,4,600030,中信证券,非银金融,8,0.947393669335288,1,7,0.3217283666215017,0.6256653027137863,3.5,4.0,True,True
2025-11-13,4,600036,招商银行,银行,5,0.8028816041031268,3,2,0.5614465607363216,0.2414350433668052,10.5,7.0,False,False
2025-11-13,4,600519,贵州茅台,食品饮料,6,0.9828249771628664,3,3,0.6969619965745766,0.2858629805882899,7.0,3.0,False,True
2025-11-13,4,600887,伊利股份,食品饮料,5,0.5055899427848211,3,2,0.41761626052310263,0.0879736822617184,10.5,14.0,False,False
2025-11-13,4,601288,农业银行,银行,3,0.6445184255763997,3,0,0.6445184255763997,0.0,14.0,11.0,False,False
2025-11-13,4,601318,中国平安,非银金融,8,1.0720809711488126,1,7,0.3217283666215017,0.750352604527311,3.5,2.0,True,True
2025-11-13,4,601398,工商银行,银行,3,0.8499008721376031,3,0,0.8499008721376031,0.0,14.0,6.0,False,False
2025-11-13,4,603501,韦尔股份,电子,5,0.6749383401341567,3,2,0.5086699684201376,0.1662683717140191,10.5,10.0,False,False
2025-12-11,4,000001,平安银行,银行,6,0.6988137062773252,3,3,0.45054473135060813,0.2482689749267171,6.0,9.0,False,False
2025-12-11,4,000568,泸州老窖,食品饮料,5,0.7612179913669,3,2,0.7383574845580732,0.0228605068088269,10.0,8.0,False,False
2025-12-11,4,000725,京东方A,电子,7,0.8444006666388003,3,4,0.50518105368946,0.33921961294934033,3.5,6.0,True,False
2025-12-11,4,000858,五粮液,食品饮料,8,1.1178941613704727,3,5,0.9087475399846803,0.2091466213857924,2.0,1.0,True,True
2025-12-11,4,002415,海康威视,电子,6,0.5621854546562638,3,3,0.3456721350410476,0.2165133196152162,6.0,12.0,False,False
2025-12-11,4,002460,赣锋锂业,新能源,5,0.3268713189809864,0,5,0.0,0.3268713189809864,10.0,15.0,False,False
2025-12-11,4,002475,立讯精密,电子,5,0.5454486920988605,3,2,0.4172100751232558,0.1282386169756047,10.0,13.0,False,False
2025-12-11,4,600030,中信证券,非银金融,9,1.0677582992938173,1,8,0.3594031765704055,0.7083551227234117,1.0,2.0,True,True
2025-12-11,4,600036,招商银行,银行,5,0.7927417533327225,3,2,0.5910193501460466,0.2017224031866759,10.0,7.0,False,False
2025-12-11,4,600519,贵州茅台,食品饮料,6,0.9604405909203204,3,3,0.7148516743579548,0.2455889165623655,6.0,4.0,False,True
2025-12-11,4,600887,伊利股份,食品饮料,5,0.45606290952142403,3,2,0.39956762042806043,0.0564952890933636,10.0,14.0,False,False
2025-12-11,4,601288,农业银行,银行,3,0.6278683796377373,3,0,0.6278683796377373,0.0,14.5,10.0,False,False
2025-12-11,4,601318,中国平安,非银金融,7,0.960832145418429,1,6,0.3594031765704055,0.6014289688480234,3.5,3.0,True,True
2025-12-11,4,601398,工商银行,银行,3,0.8471163088934176,3,0,0.8471163088934176,0.0,14.5,5.0,False,True
2025-12-11,4,603501,韦尔股份,电子,4,0.6065945754167683,3,1,0.4664552941374144,0.140139281279354,13.0,11.0,False,False
2026-01-12,4,000001,平安银行,银行,7,0.6693800919847012,3,4,0.4315675013394996,0.23781259064520158,4.0,9.0,True,False
2026-01-12,4,000568,泸州老窖,食品饮料,4,0.7366123382625844,3,1,0.7298795651887386,0.0067327730738458,12.5,8.0,False,False
2026-01-12,4,000725,京东方A,电子,6,0.7558325185776187,3,3,0.4556713448017552,0.3001611737758636,7.0,6.0,False,False
2026-01-12,4,000858,五粮液,食品饮料,8,1.1074972786527237,3,5,0.9245685427365617,0.18292873591616188,1.5,1.0,True,True
2026-01-12,4,002415,海康威视,电子,6,0.5895549146038209,3,3,0.35637283578841567,0.23318207881540529,7.0,12.0,False,False
2026-01-12,4,002460,赣锋锂业,新能源,6,0.3427536035387626,0,6,0.0,0.3427536035387626,7.0,15.0,False,False
2026-01-12,4,002475,立讯精密,电子,5,0.5369038425895847,3,2,0.3943843797203731,0.1425194628692116,10.0,13.0,False,False
2026-01-12,4,600030,中信证券,非银金融,8,1.0982402307734882,1,7,0.3616221209532095,0.7366181098202786,1.5,2.0,True,True
2026-01-12,4,600036,招商银行,银行,5,0.7372070460601778,3,2,0.5908490407427881,0.1463580053173897,10.0,7.0,False,False
2026-01-12,4,600519,贵州茅台,食品饮料,7,0.9712694611614554,3,4,0.7157049524729783,0.25556450868847713,4.0,3.0,True,True
2026-01-12,4,600887,伊利股份,食品饮料,5,0.40919940977832436,3,2,0.3697502279377905,0.0394491818405339,10.0,14.0,False,False
2026-01-12,4,601288,农业银行,银行,3,0.6101965592132021,3,0,0.6101965592132021,0.0,14.5,10.0,False,False
2026-01-12,4,601318,中国平安,非银金融,7,0.8907744248624003,1,6,0.3616221209532095,0.5291523039091909,4.0,4.0,True,True
2026-01-12,4,601398,工商银行,银行,3,0.8514288545040267,3,0,0.8514288545040267,0.0,14.5,5.0,False,True
2026-01-12,4,603501,韦尔股份,电子,4,0.6049699172285002,3,1,0.4674630972011915,0.1375068200273087,12.5,11.0,False,False
2026-02-09,4,000001,平安银行,银行,7,0.6262040952285259,3,4,0.3968130075781193,0.22939108765040658,2.5,9.0,True,False
2026-02-09,4,000568,泸州老窖,食品饮料,5,0.7465512697259985,3,2,0.7207410725296484,0.0258101971963501,8.5,7.0,False,False
2026-02-09,4,000725,京东方A,电子,6,0.6668369220246941,3,3,0.37607886153004455,0.2907580604946496,5.5,8.0,False,False
2026-02-09,4,000858,五粮液,食品饮料,6,1.0539911662211219,3,3,0.9254613622951435,0.12852980392597851,5.5,2.0,False,True
2026-02-09,4,002415,海康威视,电子,4,0.5223006319209428,2,2,0.3397382111279933,0.1825624207929495,11.5,12.0,False,False
2026-02-09,4,002460,赣锋锂业,新能源,4,0.2979065715838827,0,4,0.0,0.2979065715838827,11.5,15.0,False,False
2026-02-09,4,002475,立讯精密,电子,4,0.4868540418914993,2,2,0.34086894781358024,0.1459850940779191,11.5,13.0,False,False
2026-02-09,4,600030,中信证券,非银金融,10,1.0564245910686867,1,9,0.361470727892916,0.6949538631757706,1.0,1.0,True,True
2026-02-09,4,600036,招商银行,银行,5,0.7747281995219617,3,2,0.6098798285264738,0.16484837099548788,8.5,6.0,False,False
2026-02-09,4,600519,贵州茅台,食品饮料,6,0.980239718237297,3,3,0.7235894623739081,0.25665025586338897,5.5,3.0,False,True
2026-02-09,4,600887,伊利股份,食品饮料,6,0.44034949991726885,3,3,0.38554585681439907,0.0548036431028698,5.5,14.0,False,False
2026-02-09,4,601288,农业银行,银行,3,0.5855162415027478,3,0,0.5855162415027478,0.0,14.5,10.0,False,False
2026-02-09,4,601318,中国平安,非银金融,7,0.8744808615299895,1,6,0.361470727892916,0.5130101336370735,2.5,4.0,True,True
2026-02-09,4,601398,工商银行,银行,3,0.8519566524054909,3,0,0.8519566524054909,0.0,14.5,5.0,False,True
2026-02-09,4,603501,韦尔股份,电子,4,0.5642347807819993,3,1,0.4493122753788211,0.1149225054031782,11.5,11.0,False,False
2026-03-17,5,000001,平安银行,银行,8,0.6535356453243389,3,5,0.4108746490237255,0.24266099630061347,2.0,10.0,True,False
2026-03-17,5,000568,泸州老窖,食品饮料,5,0.7651542435069887,3,2,0.7335640297000379,0.0315902138069508,11.0,7.0,False,False
2026-03-17,5,000725,京东方A,电子,5,0.6717166403540127,3,2,0.3785160837435082,0.2932005566105045,11.0,9.0,False,False
2026-03-17,5,000858,五粮液,食品饮料,7,1.0490824185897794,3,4,0.9220038568086715,0.1270785617811078,3.0,2.0,True,True
2026-03-17,5,002415,海康威视,电子,6,0.5324218874538134,3,3,0.3204071386350595,0.2120147488187539,6.0,12.0,False,False
2026-03-17,5,002460,赣锋锂业,新能源,5,0.30113343329520403,0,5,0.0,0.30113343329520403,11.0,15.0,False,False
2026-03-17,5,002475,立讯精密,电子,5,0.5024124798825667,3,2,0.35683492684165874,0.14557755304090791,11.0,13.0,False,False
2026-03-17,5,600030,中信证券,非银金融,11,1.0515969483969787,1,10,0.3682090975902949,0.6833878508066837,1.0,1.0,True,True
2026-03-17,5,600036,招商银行,银行,5,0.7706618077890992,3,2,0.609135871800961,0.1615259359881382,11.0,6.0,False,False
2026-03-17,5,600519,贵州茅台,食品饮料,6,0.9537584916706797,3,3,0.7006503703220467,0.2531081213486331,6.0,3.0,False,True
2026-03-17,5,600887,伊利股份,食品饮料,6,0.46028908983723155,3,3,0.3677576425939957,0.09253144724323589,6.0,14.0,False,False
2026-03-17,5,601288,农业银行,银行,3,0.57402733005186,3,0,0.57402733005186,0.0,15.0,11.0,False,False
2026-03-17,5,601318,中国平安,非银金融,6,0.8732397770937685,1,5,0.3682090975902949,0.5050306795034737,6.0,5.0,False,True
2026-03-17,5,601398,工商银行,银行,4,0.8898492610808788,3,1,0.854191933880644,0.0356573272002349,14.0,4.0,False,True
2026-03-17,5,603501,韦尔股份,电子,6,0.6843224044938767,3,3,0.5231003183484448,0.1612220861454319,6.0,8.0,False,False
2026-04-15,5,000001,平安银行,银行,8,0.8326857633658191,3,5,0.48347494256571794,0.34921082080010113,2.0,6.0,True,False
2026-04-15,5,000568,泸州老窖,食品饮料,5,0.8116537624625632,3,2,0.7699058635380062,0.0417478989245571,11.5,7.0,False,False
2026-04-15,5,000725,京东方A,电子,7,0.7085314540334038,3,4,0.4050273369033712,0.3035041171300325,4.0,9.0,True,False
2026-04-15,5,000858,五粮液,食品饮料,7,1.0415581116601793,3,4,0.902076482826557,0.13948162883362242,4.0,1.0,True,True
2026-04-15,5,002415,海康威视,电子,7,0.6314104285106051,3,4,0.371215710527006,0.2601947179835991,4.0,11.0,True,False
2026-04-15,5,002460,赣锋锂业,新能源,5,0.264979877078676,0,5,0.0,0.264979877078676,11.5,15.0,False,False
2026-04-15,5,002475,立讯精密,电子,5,0.5185661702961751,3,2,0.3648918775556128,0.15367429274056232,11.5,13.0,False,False
2026-04-15,5,600030,中信证券,非银金融,10,1.0211428915656697,1,9,0.3533676520184636,0.6677752395472061,1.0,2.0,True,True
2026-04-15,5,600036,招商银行,银行,5,0.798907818132985,3,2,0.6605687167465566,0.1383391013864283,11.5,8.0,False,False
2026-04-15,5,600519,贵州茅台,食品饮料,6,0.8769537588369134,3,3,0.6451327411717269,0.23182101766518648,7.5,3.0,False,True
2026-04-15,5,600887,伊利股份,食品饮料,6,0.42916811351340023,3,3,0.3348499645419671,0.0943181489714332,7.5,14.0,False,False
