bootstrap_id,D_star,convergence_warning,success
892,0.0020497982020111134,False,True
893,0.002856872571387115,False,True
894,0.0018683433488831708,False,True
895,0.0018104731400010814,False,True
896,0.0023348013912262025,False,True
897,0.0011751166137729425,False,True
898,0.0014755183020587503,False,True
899,0.0015239596610477975,False,True
900,0.0014317736175585673,False,True
901,0.0019032834916207922,False,True
902,0.0022603483572357637,False,True
903,0.00209555043166483,False,True
904,0.0020168896815702555,False,True
905,0.0016884585201667858,False,True
906,0.001644872391842632,False,True
907,0.0018228866363431252,False,True
908,0.0016861938264628182,False,True
909,0.0015577163002269147,False,True
910,0.0015605740007518846,False,True
911,0.002476370247518667,False,True
912,0.001768149823855141,False,True
913,0.0015174645556248576,False,True
914,0.0019223387960456816,False,True
915,0.0017576223409433334,False,True
916,0.0012945265643393036,False,True
917,0.0024747721083187347,False,True
918,0.002784351360471995,False,True
919,0.0014957526783320623,False,True
920,0.002208741361344499,False,True
921,0.0014856509470415572,False,True
922,0.001542560332746962,False,True
923,0.0029506959528538394,False,True
924,0.0015052365982538146,False,True
925,0.002636339475569103,False,True
926,0.0020661925378709367,False,True
927,0.0021260499086095826,False,True
928,0.003373842964244338,False,True
929,0.002101230489301853,False,True
930,0.0016933089989589142,False,True
931,0.0016352281941874472,False,True
932,0.0025679498087854313,False,True
933,0.002432503439522494,False,True
934,0.0016678895232144786,False,True
935,0.0017025308252172342,False,True
936,0.0018808149666559853,False,True
937,0.001390033561789628,False,True
938,0.0025701024399601333,False,True
939,0.0019385950171555953,False,True
940,0.0013608471298508316,False,True
941,0.0016976045953790476,False,True
942,0.0018661831448719504,False,True
943,0.0021617340490974,False,True
944,0.0020646678889181427,False,True
945,0.0026461046726801098,False,True
946,0.002305528430564974,False,True
947,0.002178703666620404,False,True
948,0.0024962092183333806,False,True
949,0.003190726870600906,False,True
950,0.0017409642275143244,False,True
951,0.0016290202407225724,False,True
952,0.0022184274630770687,False,True
953,0.0018068037847178027,False,True
954,0.002165620004446286,False,True
955,0.001678824097534908,False,True
956,0.001962809091866717,False,True
957,0.0024996319200687603,False,True
958,0.002213453299253144,False,True
959,0.0021365746263398563,False,True
960,0.0015687300665333203,False,True
961,0.0025010182542548696,False,True
962,0.0017106609090857356,False,True
963,0.0028592252882844132,False,True
964,0.002048688339340751,False,True
965,0.0019736313685619596,False,True
966,0.0024669465150016926,False,True
967,0.00212532961359806,False,True
968,0.0015438874091017912,False,True
969,0.0023121876847666378,False,True
970,0.0023590267184524934,False,True
971,0.0021423920331484205,False,True
972,0.0010648448528193276,False,True
973,0.0013008325407566478,False,True
974,0.0022632298975222617,False,True
975,0.00207147925719558,False,True
976,0.0023455760702493465,False,True
977,0.0016636710577277415,False,True
978,0.0022505976578086452,False,True
979,0.002590742452392492,False,True
980,0.0015329825194722135,False,True
981,0.002374834727321198,False,True
982,0.0011538223473312168,False,True
983,0.002130279369469531,False,True
984,0.002545759528402766,False,True
985,0.0029748453645129917,False,True
986,0.0023841864797791937,False,True
987,0.0032241293678229727,False,True
988,0.0022529733204068813,False,True
989,0.001421790130829105,False,True
990,0.0020084892884654894,False,True
991,0.0020260395605386354,False,True
992,0.001632998051397376,False,True
993,0.0015085439201444973,False,True
994,0.00199749181326571,False,True
995,0.0016465190836002991,False,True
996,0.0017577734385647355,False,True
997,0.0017136293377823387,False,True
998,0.0016823562365905476,False,True
999,0.0015153925409731358,False,True
1000,0.001806431320586253,False,True
