analysis_date,window,factor_name,family,tier,row_count,eligible_count,nonmissing_count,eligible_nonmissing_share,mean,std,q01,q25,median,q75,q99,iqr,unique_count,zero_share,varying,range_violation_count
2025-03-31,120,same_industry_strength_percentile,industry,auxiliary,5089,5089,5089,1.0,0.500098251129888,0.28710318307826654,0.11082727451365691,0.250147376694832,0.500098251129888,0.750049125564944,0.9900019650225977,0.49990174887011196,3907,0.0,True,0
2025-04-30,120,same_industry_strength_percentile,industry,auxiliary,5089,5089,5089,1.0,0.500098251129888,0.2879898052382832,0.08410296718412262,0.250147376694832,0.500098251129888,0.750049125564944,0.9900019650225977,0.49990174887011196,4188,0.0,True,0
2025-05-30,120,same_industry_strength_percentile,industry,auxiliary,5083,5083,5083,1.0,0.5000983671060397,0.288174894046184,0.07574267165060004,0.2501475506590596,0.5000983671060397,0.7500491835530199,0.9900019673421209,0.4999016328939603,4272,0.0,True,0
2025-06-30,120,same_industry_strength_percentile,industry,auxiliary,5091,5091,5091,1.0,0.5000982125319191,0.28827164102075775,0.07051659791789432,0.2501473187978786,0.5000982125319191,0.7500491062659596,0.9900019642506385,0.49990178746808095,4334,0.0,True,0
2025-07-31,120,same_industry_strength_percentile,industry,auxiliary,5102,5102,5102,1.0,0.5000980007840062,0.2883194299821407,0.06762054096432771,0.2501470011760094,0.5000980007840063,0.7500490003920031,0.9900019600156801,0.49990199921599365,4376,0.0,True,0
2025-08-29,120,same_industry_strength_percentile,industry,auxiliary,5111,5111,5111,1.0,0.5000978282136568,0.2882402610058568,0.07229504989238897,0.2501467423204852,0.5000978282136568,0.7500489141068285,0.990001956564273,0.4999021717863433,4337,0.0,True,0
2025-09-30,120,same_industry_strength_percentile,industry,auxiliary,5122,5122,5122,1.0,0.5000976181179226,0.28832204921820087,0.06745411948457634,0.25014642717688407,0.5000976181179226,0.7500488090589613,0.9900019523623584,0.49990238188207725,4400,0.0,True,0
2025-10-31,120,same_industry_strength_percentile,industry,auxiliary,5124,5124,5124,1.0,0.5000975800156128,0.28814365650605683,0.07728337236533958,0.2501463700234192,0.5000975800156128,0.7500487900078063,0.9900019516003122,0.4999024199843871,4311,0.0,True,0
2025-11-28,120,same_industry_strength_percentile,industry,auxiliary,5130,5130,5130,1.0,0.5000974658869396,0.28803848900763196,0.08206627680311891,0.2501461988304094,0.5000974658869396,0.7500487329434697,0.9900019493177388,0.49990253411306035,4252,0.0,True,0
2025-12-31,120,same_industry_strength_percentile,industry,auxiliary,5132,5132,5132,1.0,0.5000974279033515,0.28787988170327616,0.08836710833982853,0.25014614185502726,0.5000974279033515,0.7500487139516758,0.990001948558067,0.49990257209664857,4187,0.0,True,0
2026-01-30,120,same_industry_strength_percentile,industry,auxiliary,5138,5138,5138,1.0,0.5000973141300117,0.28762179091083084,0.09702218762164266,0.25019462826002337,0.5000973141300117,0.7500486570650058,0.9900019462826003,0.4998540288049824,4102,0.0,True,0
2026-02-27,120,same_industry_strength_percentile,industry,auxiliary,5136,5136,5136,1.0,0.5000973520249221,0.28741064532348015,0.10309579439252337,0.2501460280373832,0.5000973520249221,0.7500486760124611,0.9900019470404984,0.4999026479750779,4035,0.0,True,0
2026-03-31,120,same_industry_strength_percentile,industry,auxiliary,5142,5142,5142,1.0,0.500097238428627,0.28719172426827383,0.1087125632049786,0.25014585764294045,0.500097238428627,0.7500486192143134,0.9900019447685726,0.499902761571373,3987,0.0,True,0
2026-04-30,120,same_industry_strength_percentile,industry,auxiliary,5150,5150,5150,1.0,0.5000970873786408,0.28742806663796416,0.10262135922330097,0.2500728155339806,0.5000970873786408,0.7500485436893204,0.9900019417475728,0.4999757281553398,4060,0.0,True,0
2026-05-29,120,same_industry_strength_percentile,industry,auxiliary,5140,5140,5140,1.0,0.5000972762645914,0.287438529609302,0.10233463035019455,0.25014591439688716,0.5000972762645914,0.7500486381322957,0.9900019455252917,0.49990272373540856,4048,0.0,True,0
2026-06-30,120,same_industry_strength_percentile,industry,auxiliary,5157,5157,5157,1.0,0.5000969555943378,0.28629395732831187,0.1272057397711848,0.1272057397711848,0.5000969555943378,0.7500484777971689,0.9900019391118866,0.6228427380259841,3803,0.0,True,0
2026-07-31,120,same_industry_strength_percentile,industry,auxiliary,5168,5168,5168,1.0,0.5000967492260062,0.28386899683598016,0.16050696594427244,0.16050696594427244,0.5000967492260062,0.7500483746130031,0.9900019349845202,0.5895414086687307,3458,0.0,True,0
2026-08-31,120,same_industry_strength_percentile,industry,auxiliary,5170,5170,5170,1.0,0.5000967117988394,0.2833198462753195,0.16634429400386846,0.16634429400386846,0.5000967117988395,0.7500483558994198,0.9900019342359768,0.5837040618955514,3402,0.0,True,0
2026-09-03,120,same_industry_strength_percentile,industry,auxiliary,5170,5170,5170,1.0,0.5000967117988394,0.2831578242755984,0.16798839458413928,0.16798839458413928,0.5000967117988395,0.7500483558994198,0.9900019342359768,0.5820599613152805,3390,0.0,True,0
2015-07-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1534,1277,1277,1.0,0.5003915426781519,0.2787589869731789,0.20399373531714957,0.20399373531714957,0.5003915426781519,0.750195771339076,0.990007830853563,0.5462020360219264,758,0.0,True,0
2015-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1506,1193,1193,1.0,0.5004191114836547,0.26968907708862877,0.2518860016764459,0.2518860016764459,0.2518860016764459,0.7502095557418273,0.990008382229673,0.4983235540653814,594,0.0,True,0
2015-09-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1562,1161,1161,1.0,0.5004306632213609,0.2656703948142185,0.2678725236864772,0.2678725236864772,0.2678725236864772,0.7502153316106804,0.9900086132644274,0.48234280792420325,541,0.0,True,0
2015-10-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1618,1226,1226,1.0,0.5004078303425775,0.2632517990148678,0.2765089722675367,0.2765089722675367,0.2765089722675367,0.7502039151712887,0.9900081566068516,0.473694942903752,550,0.0,True,0
2015-11-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1723,1364,1364,1.0,0.500366568914956,0.26809646138869203,0.25843108504398826,0.25843108504398826,0.25843108504398826,0.7501832844574781,0.990007331378299,0.4917521994134898,661,0.0,True,0
2015-12-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1836,1356,1356,1.0,0.5003687315634219,0.2609115043177165,0.2842920353982301,0.2842920353982301,0.2842920353982301,0.7501843657817109,0.9900073746312685,0.46589233038348077,587,0.0,True,0
2016-01-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,1972,1632,1632,1.0,0.5003063725490197,0.27448491287291577,0.22916666666666666,0.22916666666666666,0.5003063725490196,0.7501531862745098,0.9900061274509805,0.5209865196078431,886,0.0,True,0
2016-02-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2013,1698,1698,1.0,0.5002944640753828,0.2788651572940568,0.20318021201413428,0.20318021201413428,0.5002944640753828,0.7501472320376914,0.9900058892815077,0.5469670200235571,1010,0.0,True,0
2016-03-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2061,1835,1835,1.0,0.5002724795640326,0.2795169205656162,0.1986376021798365,0.1986376021798365,0.5002724795640326,0.7501362397820164,0.9900054495912807,0.5514986376021799,1106,0.0,True,0
2016-04-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2077,1790,1790,1.0,0.5002793296089385,0.2796789968715434,0.19748603351955307,0.19748603351955307,0.5002793296089385,0.7501396648044693,0.9900055865921786,0.5526536312849162,1083,0.0,True,0
2016-05-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2124,1981,1981,1.0,0.5002523977788995,0.2850105663606144,0.1468955073195356,0.1468955073195356,0.5002523977788995,0.7501261988894498,0.990005047955578,0.6032306915699142,1400,0.0,True,0
2016-06-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2171,2045,2045,1.0,0.5002444987775061,0.2865957198981807,0.12176039119804401,0.25036674816625915,0.5002444987775061,0.750122249388753,0.99000488997555,0.4997555012224939,1548,0.0,True,0
2016-07-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2198,2124,2124,1.0,0.5002354048964218,0.28756492765314073,0.09887005649717515,0.2503531073446328,0.5002354048964218,0.7501177024482109,0.9900047080979284,0.49976459510357807,1705,0.0,True,0
2016-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2258,2247,2247,1.0,0.5002225189141077,0.2886664370143604,0.019804183355585224,0.25033377837116155,0.5002225189141077,0.7501112594570538,0.9900044503782821,0.49977748108589226,2160,0.0,True,0
2016-09-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2294,2291,2291,1.0,0.5002182453077259,0.28866236993789773,0.02247926669576604,0.25032736796158883,0.5002182453077259,0.750109122653863,0.9900043649061545,0.49978175469227415,2190,0.0,True,0
2016-10-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2315,2306,2306,1.0,0.5002168256721596,0.28866861836819485,0.017996530789245447,0.2503252385082394,0.5002168256721595,0.7501084128360798,0.9900043365134431,0.49978317432784036,2225,0.0,True,0
2016-11-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2356,2345,2345,1.0,0.5002132196162047,0.2886576377645831,0.024946695095948827,0.250319829424307,0.5002132196162047,0.7501066098081024,0.9900042643923241,0.49978678038379537,2229,0.0,True,0
2016-12-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2394,2387,2387,1.0,0.5002094679514034,0.288670073747896,0.016547968160871385,0.2503142019271052,0.5002094679514034,0.7501047339757017,0.990004189359028,0.49979053204859647,2309,0.0,True,0
2017-01-26,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2428,2420,2420,1.0,0.5002066115702479,0.2886716172861649,0.014669421487603305,0.2503099173553719,0.5002066115702479,0.750103305785124,0.9900041322314049,0.4997933884297521,2349,0.0,True,0
2017-02-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2432,2430,2430,1.0,0.5002057613168724,0.2886720852731769,0.013991769547325103,0.25030864197530867,0.5002057613168724,0.7501028806584362,0.9900041152263375,0.49979423868312756,2362,0.0,True,0
2017-03-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2490,2484,2484,1.0,0.5002012882447665,0.2886648214362339,0.020933977455716585,0.25030193236714976,0.5002012882447665,0.7501006441223832,0.9900040257648953,0.49979871175523344,2381,0.0,True,0
2017-04-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2519,2503,2503,1.0,0.5001997602876548,0.2886388054758843,0.03176188573711546,0.25029964043148223,0.5001997602876548,0.7500998801438274,0.9900039952057531,0.4998002397123452,2344,0.0,True,0
2017-05-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2528,2514,2514,1.0,0.5001988862370724,0.28865123820751315,0.02764518695306285,0.2502983293556086,0.5001988862370723,0.7500994431185362,0.9900039777247414,0.4998011137629276,2376,0.0,True,0
2017-06-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2594,2579,2579,1.0,0.5001938735944165,0.2886047155568908,0.039550213260953856,0.2502908103916247,0.5001938735944165,0.7500969367972082,0.9900038774718883,0.49980612640558353,2376,0.0,True,0
2017-07-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2639,2602,2602,1.0,0.5001921598770177,0.2882035158007454,0.07436587240584167,0.25028823981552656,0.5001921598770177,0.7500960799385088,0.9900038431975403,0.49980784012298224,2216,0.0,True,0
2017-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2674,2610,2610,1.0,0.500191570881226,0.28805124669093424,0.08160919540229886,0.25028735632183907,0.5001915708812261,0.750095785440613,0.9900038314176245,0.4998084291187739,2186,0.0,True,0
2017-09-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2754,2721,2721,1.0,0.5001837559720691,0.2885074615683953,0.052737963983829475,0.25027563395810365,0.5001837559720691,0.7500918779860345,0.9900036751194415,0.49981624402793084,2436,0.0,True,0
2017-10-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2795,2770,2770,1.0,0.5001805054151625,0.2886368143335969,0.032310469314079424,0.2502707581227437,0.5001805054151625,0.7500902527075812,0.9900036101083032,0.49981949458483754,2593,0.0,True,0
2017-11-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2837,2816,2816,1.0,0.5001775568181818,0.288633521594403,0.033203125,0.2502663352272727,0.5001775568181819,0.7500887784090909,0.9900035511363636,0.49982244318181823,2631,0.0,True,0
2017-12-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2851,2830,2830,1.0,0.5001766784452297,0.28860159882024555,0.04010600706713781,0.25026501766784454,0.5001766784452297,0.7500883392226149,0.9900035335689046,0.49982332155477033,2605,0.0,True,0
2018-01-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2901,2892,2892,1.0,0.5001728907330567,0.28864732408996135,0.029045643153526972,0.25025933609958506,0.5001728907330567,0.7500864453665284,0.9900034578146613,0.4998271092669433,2726,0.0,True,0
2018-02-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2854,2833,2833,1.0,0.5001764913519238,0.2886250871776984,0.03529827038475115,0.25026473702788565,0.5001764913519238,0.7500882456759619,0.9900035298270384,0.49982350864807623,2635,0.0,True,0
2018-03-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2901,2875,2875,1.0,0.5001739130434782,0.28861558622810274,0.03739130434782609,0.2502608695652174,0.5001739130434782,0.7500869565217392,0.9900034782608695,0.49982608695652175,2662,0.0,True,0
2018-04-27,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2942,2913,2913,1.0,0.5001716443529007,0.28856519690226295,0.04582904222451081,0.25025746652935116,0.5001716443529007,0.7500858221764504,0.990003432887058,0.4998283556470992,2648,0.0,True,0
2018-05-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2966,2940,2940,1.0,0.5001700680272109,0.2885247710141114,0.05085034013605442,0.25025510204081636,0.5001700680272109,0.7500850340136054,0.9900034013605442,0.499829931972789,2643,0.0,True,0
2018-06-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,2972,2947,2947,1.0,0.500169664065151,0.2883703701207581,0.06430268069222939,0.2502544960977265,0.500169664065151,0.7500848320325755,0.990003393281303,0.499830335934849,2570,0.0,True,0
2018-07-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3020,2971,2971,1.0,0.5001682935038707,0.2882493058689572,0.0718613261528105,0.2502524402558061,0.5001682935038707,0.7500841467519355,0.9900033658700775,0.49983170649612935,2546,0.0,True,0
2018-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3102,3082,3082,1.0,0.5001622323166774,0.28861820251329173,0.03682673588578845,0.2502433484750162,0.5001622323166774,0.7500811161583387,0.9900032446463336,0.4998377676833225,2857,0.0,True,0
2018-09-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3146,3124,3124,1.0,0.5001600512163893,0.28864841971597294,0.028649167733674777,0.2502400768245838,0.5001600512163893,0.7500800256081946,0.9900032010243277,0.4998399487836108,2947,0.0,True,0
2018-10-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3207,3199,3199,1.0,0.5001562988433885,0.28866276154347836,0.022194435761175368,0.25023444826508284,0.5001562988433885,0.7500781494216943,0.9900031259768677,0.4998437011566114,3059,0.0,True,0
2018-11-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3273,3265,3265,1.0,0.5001531393568147,0.2886716770256459,0.01454823889739663,0.25022970903522207,0.5001531393568147,0.7500765696784073,0.9900030627871363,0.49984686064318523,3172,0.0,True,0
2018-12-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3343,3340,3340,1.0,0.5001497005988024,0.2886724820817792,0.013323353293413174,0.2502245508982036,0.5001497005988024,0.7500748502994012,0.9900029940119761,0.49985029940119763,3253,0.0,True,0
2019-01-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3389,3384,3384,1.0,0.5001477541371159,0.2886740514053093,0.00989952718676123,0.25022163120567376,0.5001477541371158,0.7500738770685579,0.9900029550827423,0.4998522458628841,3319,0.0,True,0
2019-02-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3422,3419,3419,1.0,0.5001462415911085,0.288674380742547,0.008774495466510676,0.25021936238666276,0.5001462415911085,0.7500731207955542,0.9900029248318222,0.49985375840889146,3361,0.0,True,0
2019-03-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3470,3461,3461,1.0,0.500144466917076,0.2886730592922448,0.012279687951459116,0.250216700375614,0.500144466917076,0.750072233458538,0.9900028893383415,0.499855533082924,3378,0.0,True,0
2019-04-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3516,3512,3512,1.0,0.5001423690205011,0.28867169015969485,0.014521640091116172,0.2502135535307517,0.5001423690205011,0.7500711845102506,0.99000284738041,0.49985763097949887,3412,0.0,True,0
2019-05-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3532,3524,3524,1.0,0.5001418842224744,0.28867316840999474,0.012060158910329171,0.25021282633371167,0.5001418842224745,0.7500709421112373,0.9900028376844494,0.4998581157775256,3441,0.0,True,0
2019-06-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3546,3536,3536,1.0,0.5001414027149321,0.28867390474241533,0.010322398190045249,0.2502121040723982,0.5001414027149321,0.7500707013574661,0.9900028280542987,0.49985859728506793,3465,0.0,True,0
2019-07-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3561,3554,3554,1.0,0.5001406865503658,0.28867467123157214,0.007456387169386606,0.2502110298255487,0.5001406865503658,0.750070343275183,0.9900028137310073,0.49985931344963425,3503,0.0,True,0
2019-08-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3570,3564,3564,1.0,0.5001402918069585,0.2886746750891221,0.007435465768799102,0.2502104377104377,0.5001402918069584,0.7500701459034792,0.9900028058361392,0.4998597081930415,3513,0.0,True,0
2019-09-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3580,3576,3576,1.0,0.5001398210290827,0.288674999357281,0.010276845637583892,0.25020973154362414,0.5001398210290828,0.7500699105145414,0.9900027964205816,0.4998601789709173,3543,0.0,True,0
2019-10-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3594,3594,3594,1.0,0.5001391207568169,0.28867508051381835,0.010275459098497496,0.2502086811352254,0.5001391207568169,0.7500695603784084,0.9900027824151364,0.49986087924318306,3571,0.0,True,0
2019-11-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3600,3600,3600,1.0,0.5001388888888889,0.28867509487228005,0.010275000000000001,0.2502083333333333,0.5001388888888889,0.7500694444444445,0.9900027777777777,0.49986111111111114,3580,0.0,True,0
2019-12-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3635,3634,3634,1.0,0.5001375894331316,0.28867504254924636,0.01027242707760044,0.2502063841496973,0.5001375894331315,0.7500687947165658,0.9900027517886627,0.49986241056686853,3605,0.0,True,0
2020-01-23,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3647,3642,3642,1.0,0.5001372872048325,0.28867381234033695,0.01057111477210324,0.2502059308072488,0.5001372872048325,0.7500686436024162,0.9900027457440966,0.4998627127951674,3567,0.0,True,0
2020-02-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3657,3465,3465,1.0,0.5001443001443001,0.28708680428268374,0.11125541125541126,0.2502164502164502,0.5001443001443001,0.7500721500721501,0.9900028860028861,0.4998556998556999,2696,0.0,True,0
2020-03-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3668,3541,3541,1.0,0.5001412030499859,0.2874793735012853,0.10124258683987575,0.2502118045749788,0.5001412030499859,0.7500706015249929,0.9900028240609997,0.4998587969500141,2826,0.0,True,0
2020-04-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3700,3565,3565,1.0,0.500140252454418,0.2878190255035526,0.0906030855539972,0.25021037868162693,0.500140252454418,0.7500701262272089,0.9900028050490884,0.499859747545582,2921,0.0,True,0
2020-05-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3715,3615,3615,1.0,0.5001383125864454,0.2880690644047631,0.08077455048409406,0.25020746887966805,0.5001383125864454,0.7500691562932227,0.990002766251729,0.49986168741355463,3033,0.0,True,0
2020-06-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3729,3628,3628,1.0,0.5001378169790518,0.28814096929785055,0.07745314222712238,0.25020672546857775,0.5001378169790518,0.7500689084895259,0.9900027563395811,0.49986218302094815,3068,0.0,True,0
2020-07-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3752,3657,3657,1.0,0.5001367240907848,0.28798446214056145,0.08435876401421931,0.2502050861361772,0.5001367240907848,0.7500683620453924,0.9900027344818156,0.4998632759092152,3042,0.0,True,0
2020-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3761,3732,3732,1.0,0.50013397642015,0.2886566728184925,0.02532154340836013,0.2502009646302251,0.50013397642015,0.750066988210075,0.9900026795284029,0.4998660235798499,3545,0.0,True,0
2020-09-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3780,3693,3693,1.0,0.5001353912808014,0.2882310073900347,0.07284050907121581,0.2502030869212023,0.5001353912808015,0.7500676956404008,0.990002707825616,0.49986460871919847,3157,0.0,True,0
2020-10-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3802,3714,3714,1.0,0.5001346257404415,0.2880536385313381,0.08144857296715131,0.25020193861066237,0.5001346257404415,0.7500673128702208,0.9900026925148088,0.4998653742595584,3111,0.0,True,0
2020-11-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3828,3748,3748,1.0,0.5001334044823906,0.2882643798231285,0.07097118463180363,0.2502001067235859,0.5001334044823906,0.7500667022411953,0.9900026680896478,0.4998665955176094,3218,0.0,True,0
2020-12-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3879,3851,3851,1.0,0.5001298364061283,0.288641052073821,0.03103090106465853,0.2501947546091924,0.5001298364061283,0.7500649182030641,0.9900025967281225,0.4998701635938717,3614,0.0,True,0
2021-01-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3922,3905,3905,1.0,0.5001280409731114,0.2886529961266909,0.026888604353393086,0.2501920614596671,0.5001280409731114,0.7500640204865557,0.9900025608194623,0.49987195902688863,3697,0.0,True,0
2021-02-26,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3971,3944,3944,1.0,0.5001267748478702,0.2886457456626699,0.029538539553752536,0.2501901622718053,0.5001267748478702,0.7500633874239351,0.9900025354969575,0.4998732251521298,3713,0.0,True,0
2021-03-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4028,3997,3997,1.0,0.5001250938203653,0.28864726269903607,0.02902176632474356,0.2501876407305479,0.5001250938203653,0.7500625469101826,0.9900025018764073,0.4998749061796347,3767,0.0,True,0
2021-04-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4055,4037,4037,1.0,0.5001238543472876,0.2886562254420173,0.0255139955412435,0.2501857815209314,0.5001238543472876,0.7500619271736438,0.9900024770869458,0.49987614565271243,3833,0.0,True,0
2021-05-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4085,4060,4060,1.0,0.5001231527093596,0.2886578716950099,0.024753694581280787,0.25018472906403944,0.5001231527093596,0.7500615763546798,0.9900024630541872,0.4998768472906404,3861,0.0,True,0
2021-06-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4120,4100,4100,1.0,0.5001219512195122,0.2886598351109178,0.02378048780487805,0.2501829268292683,0.5001219512195122,0.750060975609756,0.9900024390243902,0.49987804878048775,3907,0.0,True,0
2021-07-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4163,4149,4149,1.0,0.5001205109664979,0.288672786945395,0.01277416244878284,0.2501807664497469,0.5001205109664979,0.750060255483249,0.9900024102193299,0.49987948903350204,4045,0.0,True,0
2021-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4196,4186,4186,1.0,0.5001194457716197,0.28866562832240233,0.020305781175346392,0.25017916865742956,0.5001194457716197,0.7500597228858099,0.9900023889154324,0.49988055422838035,4018,0.0,True,0
2021-09-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4249,4211,4211,1.0,0.5001187366421278,0.28859847141120576,0.04060793160769413,0.25017810496319165,0.5001187366421278,0.7500593683210639,0.9900023747328425,0.49988126335787225,3871,0.0,True,0
2021-10-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4289,4231,4231,1.0,0.5001181753722524,0.28856379290302364,0.04597021980619239,0.2501772630583786,0.5001181753722524,0.7500590876861262,0.990002363507445,0.49988182462774755,3844,0.0,True,0
2021-11-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4340,4239,4239,1.0,0.5001179523472518,0.28851585837663846,0.051781080443500827,0.2501769285208776,0.5001179523472518,0.7500589761736258,0.990002359046945,0.49988204765274824,3802,0.0,True,0
2021-12-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4390,4266,4266,1.0,0.5001172058134083,0.2885525097108361,0.04746835443037975,0.2501758087201125,0.5001172058134083,0.7500586029067042,0.9900023441162683,0.4998827941865917,3863,0.0,True,0
2022-01-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4433,4294,4294,1.0,0.5001164415463437,0.28816002691705495,0.07650209594783419,0.2501746623195156,0.5001164415463437,0.7500582207731719,0.9900023288309268,0.4998835584536563,3639,0.0,True,0
2022-02-28,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4458,4275,4275,1.0,0.5001169590643275,0.28815072899446464,0.07695906432748538,0.2501754385964913,0.5001169590643275,0.7500584795321638,0.9900023391812866,0.4998830409356725,3619,0.0,True,0
2022-03-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4501,4357,4357,1.0,0.5001147578609135,0.28755522205483225,0.09903603396832683,0.25017213679137024,0.5001147578609135,0.7500573789304568,0.9900022951572182,0.4998852421390865,3496,0.0,True,0
2022-04-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4532,4409,4409,1.0,0.5001134044000908,0.28770358898698584,0.09446586527557269,0.2501701066001361,0.5001134044000908,0.7500567022000454,0.9900022680880018,0.4998865955999093,3578,0.0,True,0
2022-05-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4521,4431,4431,1.0,0.5001128413450688,0.28813195236898576,0.07786052809749493,0.25016926201760326,0.5001128413450688,0.7500564206725344,0.9900022568269014,0.49988715865493116,3743,0.0,True,0
2022-06-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4555,4421,4421,1.0,0.5001130965844831,0.2881834820314654,0.07532232526577698,0.2501696448767247,0.5001130965844831,0.7500565482922416,0.9900022619316897,0.49988690341551684,3757,0.0,True,0
2022-07-29,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4585,4491,4491,1.0,0.5001113337786685,0.28855955804428124,0.04653751948341127,0.2501670006680027,0.5001113337786685,0.7500556668893342,0.9900022266755735,0.49988866622133155,4075,0.0,True,0
2022-08-31,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4615,4530,4530,1.0,0.5001103752759382,0.28853548374144156,0.04955849889624724,0.2501655629139073,0.5001103752759382,0.7500551876379691,0.9900022075055187,0.4998896247240618,4083,0.0,True,0
2022-09-30,120,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4652,4530,4530,1.0,0.5001103752759382,0.28837670238399543,0.06379690949227373,0.2501655629139073,0.5001103752759382,0.7500551876379691,0.9900022075055187,0.4998896247240618,3954,0.0,True,0
