analysis_date,window,factor_a,factor_b,n_pair,spearman_rho,abs_spearman_rho
2018-02-28,120,delta_degree_percentile,new_neighbor_count_1m,2809,0.42150804580223555,0.42150804580223555
2018-02-28,120,delta_degree_percentile,lost_neighbor_count_1m,2809,0.20748535171366067,0.20748535171366067
2018-02-28,120,delta_degree_percentile,within_community_degree_percentile,2854,0.5259339969537217,0.5259339969537217
2018-02-28,120,delta_degree_percentile,within_community_strength_percentile,2854,0.5242790549994623,0.5242790549994623
2018-02-28,120,delta_degree_percentile,outside_community_degree_percentile,2854,0.3613933821028804,0.3613933821028804
2018-02-28,120,delta_degree_percentile,outside_community_strength_percentile,2854,0.3649213558712458,0.3649213558712458
2018-02-28,120,delta_degree_percentile,outside_community_degree_ratio,2833,-0.1506797817544171,0.1506797817544171
2018-02-28,120,delta_degree_percentile,participation_coefficient_percentile,2833,-0.11786017824427339,0.11786017824427339
2018-02-28,120,delta_degree_percentile,weighted_participation_coefficient_percentile,2833,-0.12802463168990807,0.12802463168990807
2018-02-28,120,delta_degree_percentile,external_community_count,2854,0.24500784357498942,0.24500784357498942
2018-02-28,120,delta_degree_percentile,community_diversity_count,2854,0.24558542154270827,0.24558542154270827
2018-02-28,120,delta_strength_percentile,same_industry_degree_percentile,2854,0.4416760243848032,0.4416760243848032
2018-02-28,120,delta_strength_percentile,same_industry_strength_percentile,2854,0.4483302910402897,0.4483302910402897
2018-02-28,120,delta_strength_percentile,cross_industry_degree_percentile,2854,0.49108799123122776,0.49108799123122776
2018-02-28,120,delta_strength_percentile,cross_industry_strength_percentile,2854,0.4915584014887727,0.4915584014887727
2018-02-28,120,delta_strength_percentile,cross_industry_degree_ratio,2833,-0.22348263961214787,0.22348263961214787
2018-02-28,120,delta_strength_percentile,cross_industry_strength_ratio,2833,-0.2390511694653162,0.2390511694653162
2018-02-28,120,delta_strength_percentile,delta_residual_degree_percentile_1m,2809,0.24337103032391305,0.24337103032391305
2018-02-28,120,delta_strength_percentile,delta_residual_strength_percentile_1m,2809,0.2476134584852621,0.2476134584852621
2018-02-28,120,delta_strength_percentile,delta_same_industry_degree_percentile_1m,2809,0.09909476237765828,0.09909476237765828
2018-02-28,120,delta_strength_percentile,delta_cross_industry_degree_percentile_1m,2809,0.23184743176069184,0.23184743176069184
2018-02-28,120,delta_strength_percentile,delta_cross_industry_degree_ratio_1m,2781,0.06885318571632194,0.06885318571632194
2018-02-28,120,delta_strength_percentile,neighbor_jaccard_1m,2808,0.2856440089772776,0.2856440089772776
2018-02-28,120,delta_strength_percentile,neighbor_retention_1m,2799,0.3842092817760003,0.3842092817760003
2018-02-28,120,delta_strength_percentile,neighbor_turnover_1m,2808,-0.2856440089772776,0.2856440089772776
2018-02-28,120,delta_strength_percentile,new_neighbor_count_1m,2809,0.4070808214105583,0.4070808214105583
2018-02-28,120,delta_strength_percentile,lost_neighbor_count_1m,2809,0.2064616126824253,0.2064616126824253
2018-02-28,120,delta_strength_percentile,within_community_degree_percentile,2854,0.529581100103779,0.529581100103779
2018-02-28,120,delta_strength_percentile,within_community_strength_percentile,2854,0.5308821074999103,0.5308821074999103
2018-02-28,120,delta_strength_percentile,outside_community_degree_percentile,2854,0.35439579286987355,0.35439579286987355
2018-02-28,120,delta_strength_percentile,outside_community_strength_percentile,2854,0.3596080867501982,0.3596080867501982
2018-02-28,120,delta_strength_percentile,outside_community_degree_ratio,2833,-0.16080418349926376,0.16080418349926376
2018-02-28,120,delta_strength_percentile,participation_coefficient_percentile,2833,-0.1276373148752438,0.1276373148752438
2018-02-28,120,delta_strength_percentile,weighted_participation_coefficient_percentile,2833,-0.13911300742078914,0.13911300742078914
2018-02-28,120,delta_strength_percentile,external_community_count,2854,0.23973236328927966,0.23973236328927966
2018-02-28,120,delta_strength_percentile,community_diversity_count,2854,0.24032319263804242,0.24032319263804242
2018-02-28,120,same_industry_degree_percentile,same_industry_strength_percentile,2854,0.9967523914539074,0.9967523914539074
2018-02-28,120,same_industry_degree_percentile,cross_industry_degree_percentile,2854,0.4812379009368435,0.4812379009368435
2018-02-28,120,same_industry_degree_percentile,cross_industry_strength_percentile,2854,0.4844792264458128,0.4844792264458128
2018-02-28,120,same_industry_degree_percentile,cross_industry_degree_ratio,2833,-0.8402478254964141,0.8402478254964141
2018-02-28,120,same_industry_degree_percentile,cross_industry_strength_ratio,2833,-0.8446450606001353,0.8446450606001353
2018-02-28,120,same_industry_degree_percentile,delta_residual_degree_percentile_1m,2809,0.0892423260443686,0.0892423260443686
2018-02-28,120,same_industry_degree_percentile,delta_residual_strength_percentile_1m,2809,0.08879428385966023,0.08879428385966023
2018-02-28,120,same_industry_degree_percentile,delta_same_industry_degree_percentile_1m,2809,0.136285714154238,0.136285714154238
2018-02-28,120,same_industry_degree_percentile,delta_cross_industry_degree_percentile_1m,2809,0.07099033179083959,0.07099033179083959
2018-02-28,120,same_industry_degree_percentile,delta_cross_industry_degree_ratio_1m,2781,-0.11387020487394472,0.11387020487394472
2018-02-28,120,same_industry_degree_percentile,neighbor_jaccard_1m,2808,0.5126654550380224,0.5126654550380224
2018-02-28,120,same_industry_degree_percentile,neighbor_retention_1m,2799,0.5472865591868459,0.5472865591868459
2018-02-28,120,same_industry_degree_percentile,neighbor_turnover_1m,2808,-0.5126654550380224,0.5126654550380224
2018-02-28,120,same_industry_degree_percentile,new_neighbor_count_1m,2809,0.40827791204570096,0.40827791204570096
2018-02-28,120,same_industry_degree_percentile,lost_neighbor_count_1m,2809,0.4255251018675693,0.4255251018675693
2018-02-28,120,same_industry_degree_percentile,within_community_degree_percentile,2854,0.7254589610833296,0.7254589610833296
2018-02-28,120,same_industry_degree_percentile,within_community_strength_percentile,2854,0.7327128419247433,0.7327128419247433
2018-02-28,120,same_industry_degree_percentile,outside_community_degree_percentile,2854,0.3984184802479072,0.3984184802479072
2018-02-28,120,same_industry_degree_percentile,outside_community_strength_percentile,2854,0.4054151991116466,0.4054151991116466
2018-02-28,120,same_industry_degree_percentile,outside_community_degree_ratio,2833,-0.3119157744440964,0.3119157744440964
2018-02-28,120,same_industry_degree_percentile,participation_coefficient_percentile,2833,-0.28398493210873427,0.28398493210873427
2018-02-28,120,same_industry_degree_percentile,weighted_participation_coefficient_percentile,2833,-0.3037835132070722,0.3037835132070722
2018-02-28,120,same_industry_degree_percentile,external_community_count,2854,0.22637909887523144,0.22637909887523144
2018-02-28,120,same_industry_degree_percentile,community_diversity_count,2854,0.2270417304969403,0.2270417304969403
2018-02-28,120,same_industry_strength_percentile,cross_industry_degree_percentile,2854,0.49448542073608487,0.49448542073608487
2018-02-28,120,same_industry_strength_percentile,cross_industry_strength_percentile,2854,0.4983609052042122,0.4983609052042122
2018-02-28,120,same_industry_strength_percentile,cross_industry_degree_ratio,2833,-0.8273619221192061,0.8273619221192061
2018-02-28,120,same_industry_strength_percentile,cross_industry_strength_ratio,2833,-0.8361049744938241,0.8361049744938241
2018-02-28,120,same_industry_strength_percentile,delta_residual_degree_percentile_1m,2809,0.09185584470099561,0.09185584470099561
2018-02-28,120,same_industry_strength_percentile,delta_residual_strength_percentile_1m,2809,0.09241487312511243,0.09241487312511243
2018-02-28,120,same_industry_strength_percentile,delta_same_industry_degree_percentile_1m,2809,0.1306951869817697,0.1306951869817697
2018-02-28,120,same_industry_strength_percentile,delta_cross_industry_degree_percentile_1m,2809,0.07450959340503041,0.07450959340503041
2018-02-28,120,same_industry_strength_percentile,delta_cross_industry_degree_ratio_1m,2781,-0.10284124387132829,0.10284124387132829
2018-02-28,120,same_industry_strength_percentile,neighbor_jaccard_1m,2808,0.5200595554153254,0.5200595554153254
2018-02-28,120,same_industry_strength_percentile,neighbor_retention_1m,2799,0.5564877167081097,0.5564877167081097
2018-02-28,120,same_industry_strength_percentile,neighbor_turnover_1m,2808,-0.5200595554153254,0.5200595554153254
2018-02-28,120,same_industry_strength_percentile,new_neighbor_count_1m,2809,0.41188082890387817,0.41188082890387817
2018-02-28,120,same_industry_strength_percentile,lost_neighbor_count_1m,2809,0.42657051032345544,0.42657051032345544
2018-02-28,120,same_industry_strength_percentile,within_community_degree_percentile,2854,0.7337672142706116,0.7337672142706116
2018-02-28,120,same_industry_strength_percentile,within_community_strength_percentile,2854,0.7430240458447455,0.7430240458447455
2018-02-28,120,same_industry_strength_percentile,outside_community_degree_percentile,2854,0.4008156002909384,0.4008156002909384
2018-02-28,120,same_industry_strength_percentile,outside_community_strength_percentile,2854,0.40851509489856996,0.40851509489856996
2018-02-28,120,same_industry_strength_percentile,outside_community_degree_ratio,2833,-0.31807928234476396,0.31807928234476396
2018-02-28,120,same_industry_strength_percentile,participation_coefficient_percentile,2833,-0.29001376132113016,0.29001376132113016
2018-02-28,120,same_industry_strength_percentile,weighted_participation_coefficient_percentile,2833,-0.31135127158197307,0.31135127158197307
2018-02-28,120,same_industry_strength_percentile,external_community_count,2854,0.22648669590811163,0.22648669590811163
2018-02-28,120,same_industry_strength_percentile,community_diversity_count,2854,0.22715364827460613,0.22715364827460613
2018-02-28,120,cross_industry_degree_percentile,cross_industry_strength_percentile,2854,0.9984285435952742,0.9984285435952742
2018-02-28,120,cross_industry_degree_percentile,cross_industry_degree_ratio,2833,-0.02264004475042598,0.02264004475042598
2018-02-28,120,cross_industry_degree_percentile,cross_industry_strength_ratio,2833,-0.044410938400352144,0.044410938400352144
2018-02-28,120,cross_industry_degree_percentile,delta_residual_degree_percentile_1m,2809,0.3335938286544515,0.3335938286544515
2018-02-28,120,cross_industry_degree_percentile,delta_residual_strength_percentile_1m,2809,0.3374924338184366,0.3374924338184366
2018-02-28,120,cross_industry_degree_percentile,delta_same_industry_degree_percentile_1m,2809,0.10947454557785039,0.10947454557785039
2018-02-28,120,cross_industry_degree_percentile,delta_cross_industry_degree_percentile_1m,2809,0.317374968862855,0.317374968862855
2018-02-28,120,cross_industry_degree_percentile,delta_cross_industry_degree_ratio_1m,2781,0.14261845888869049,0.14261845888869049
2018-02-28,120,cross_industry_degree_percentile,neighbor_jaccard_1m,2808,0.3611397511636287,0.3611397511636287
2018-02-28,120,cross_industry_degree_percentile,neighbor_retention_1m,2799,0.5002146584113543,0.5002146584113543
2018-02-28,120,cross_industry_degree_percentile,neighbor_turnover_1m,2808,-0.3611397511636287,0.3611397511636287
2018-02-28,120,cross_industry_degree_percentile,new_neighbor_count_1m,2809,0.7589269465774119,0.7589269465774119
2018-02-28,120,cross_industry_degree_percentile,lost_neighbor_count_1m,2809,0.5167364946791799,0.5167364946791799
2018-02-28,120,cross_industry_degree_percentile,within_community_degree_percentile,2854,0.8811119995121195,0.8811119995121195
2018-02-28,120,cross_industry_degree_percentile,within_community_strength_percentile,2854,0.8762985907141899,0.8762985907141899
2018-02-28,120,cross_industry_degree_percentile,outside_community_degree_percentile,2854,0.5826424628972147,0.5826424628972147
2018-02-28,120,cross_industry_degree_percentile,outside_community_strength_percentile,2854,0.5868005088168611,0.5868005088168611
2018-02-28,120,cross_industry_degree_percentile,outside_community_degree_ratio,2833,-0.2750368485775931,0.2750368485775931
2018-02-28,120,cross_industry_degree_percentile,participation_coefficient_percentile,2833,-0.22513344821173106,0.22513344821173106
2018-02-28,120,cross_industry_degree_percentile,weighted_participation_coefficient_percentile,2833,-0.23981058798134136,0.23981058798134136
2018-02-28,120,cross_industry_degree_percentile,external_community_count,2854,0.3882478798482292,0.3882478798482292
2018-02-28,120,cross_industry_degree_percentile,community_diversity_count,2854,0.38913981898795474,0.38913981898795474
2018-02-28,120,cross_industry_strength_percentile,cross_industry_degree_ratio,2833,-0.026749003599546635,0.026749003599546635
2018-02-28,120,cross_industry_strength_percentile,cross_industry_strength_ratio,2833,-0.04783448450648367,0.04783448450648367
2018-02-28,120,cross_industry_strength_percentile,delta_residual_degree_percentile_1m,2809,0.3243622166554769,0.3243622166554769
2018-02-28,120,cross_industry_strength_percentile,delta_residual_strength_percentile_1m,2809,0.3295066740648421,0.3295066740648421
2018-02-28,120,cross_industry_strength_percentile,delta_same_industry_degree_percentile_1m,2809,0.10940774867158276,0.10940774867158276
2018-02-28,120,cross_industry_strength_percentile,delta_cross_industry_degree_percentile_1m,2809,0.3062162057934022,0.3062162057934022
2018-02-28,120,cross_industry_strength_percentile,delta_cross_industry_degree_ratio_1m,2781,0.13626884996387567,0.13626884996387567
2018-02-28,120,cross_industry_strength_percentile,neighbor_jaccard_1m,2808,0.3748787202019948,0.3748787202019948
2018-02-28,120,cross_industry_strength_percentile,neighbor_retention_1m,2799,0.5082701698781069,0.5082701698781069
2018-02-28,120,cross_industry_strength_percentile,neighbor_turnover_1m,2808,-0.3748787202019948,0.3748787202019948
2018-02-28,120,cross_industry_strength_percentile,new_neighbor_count_1m,2809,0.7472084024231019,0.7472084024231019
2018-02-28,120,cross_industry_strength_percentile,lost_neighbor_count_1m,2809,0.5176003873205504,0.5176003873205504
2018-02-28,120,cross_industry_strength_percentile,within_community_degree_percentile,2854,0.8844651867421138,0.8844651867421138
2018-02-28,120,cross_industry_strength_percentile,within_community_strength_percentile,2854,0.8818979396747115,0.8818979396747115
2018-02-28,120,cross_industry_strength_percentile,outside_community_degree_percentile,2854,0.5740732443722151,0.5740732443722151
2018-02-28,120,cross_industry_strength_percentile,outside_community_strength_percentile,2854,0.5800221630476613,0.5800221630476613
2018-02-28,120,cross_industry_strength_percentile,outside_community_degree_ratio,2833,-0.2856775488658638,0.2856775488658638
2018-02-28,120,cross_industry_strength_percentile,participation_coefficient_percentile,2833,-0.2362299947136449,0.2362299947136449
2018-02-28,120,cross_industry_strength_percentile,weighted_participation_coefficient_percentile,2833,-0.25161584251850583,0.25161584251850583
2018-02-28,120,cross_industry_strength_percentile,external_community_count,2854,0.37907238348837236,0.37907238348837236
2018-02-28,120,cross_industry_strength_percentile,community_diversity_count,2854,0.3799780905405605,0.3799780905405605
2018-02-28,120,cross_industry_degree_ratio,cross_industry_strength_ratio,2833,0.987294168103536,0.987294168103536
2018-02-28,120,cross_industry_degree_ratio,delta_residual_degree_percentile_1m,2789,0.07363473466563353,0.07363473466563353
2018-02-28,120,cross_industry_degree_ratio,delta_residual_strength_percentile_1m,2789,0.07771679468182624,0.07771679468182624
2018-02-28,120,cross_industry_degree_ratio,delta_same_industry_degree_percentile_1m,2789,-0.09961364288147158,0.09961364288147158
2018-02-28,120,cross_industry_degree_ratio,delta_cross_industry_degree_percentile_1m,2789,0.08148870620729648,0.08148870620729648
2018-02-28,120,cross_industry_degree_ratio,delta_cross_industry_degree_ratio_1m,2781,0.25472476065984717,0.25472476065984717
2018-02-28,120,cross_industry_degree_ratio,neighbor_jaccard_1m,2789,-0.34951360584454844,0.34951360584454844
2018-02-28,120,cross_industry_degree_ratio,neighbor_retention_1m,2780,-0.31425787913322084,0.31425787913322084
2018-02-28,120,cross_industry_degree_ratio,neighbor_turnover_1m,2789,0.34951360584454844,0.34951360584454844
2018-02-28,120,cross_industry_degree_ratio,new_neighbor_count_1m,2789,-0.06647068072495319,0.06647068072495319
2018-02-28,120,cross_industry_degree_ratio,lost_neighbor_count_1m,2789,-0.21063539951991664,0.21063539951991664
2018-02-28,120,cross_industry_degree_ratio,within_community_degree_percentile,2833,-0.3380222344593558,0.3380222344593558
2018-02-28,120,cross_industry_degree_ratio,within_community_strength_percentile,2833,-0.34893757163435957,0.34893757163435957
2018-02-28,120,cross_industry_degree_ratio,outside_community_degree_percentile,2833,-0.17366783440908576,0.17366783440908576
2018-02-28,120,cross_industry_degree_ratio,outside_community_strength_percentile,2833,-0.17963896794375772,0.17963896794375772
2018-02-28,120,cross_industry_degree_ratio,outside_community_degree_ratio,2833,0.16311237576157867,0.16311237576157867
2018-02-28,120,cross_industry_degree_ratio,participation_coefficient_percentile,2833,0.14708173570013316,0.14708173570013316
2018-02-28,120,cross_industry_degree_ratio,weighted_participation_coefficient_percentile,2833,0.1605597489824221,0.1605597489824221
2018-02-28,120,cross_industry_degree_ratio,external_community_count,2833,-0.09096469326353279,0.09096469326353279
2018-02-28,120,cross_industry_degree_ratio,community_diversity_count,2833,-0.09096469326353279,0.09096469326353279
2018-02-28,120,cross_industry_strength_ratio,delta_residual_degree_percentile_1m,2789,0.062130489362780345,0.062130489362780345
2018-02-28,120,cross_industry_strength_ratio,delta_residual_strength_percentile_1m,2789,0.06583494526652396,0.06583494526652396
2018-02-28,120,cross_industry_strength_ratio,delta_same_industry_degree_percentile_1m,2789,-0.0891710339410327,0.0891710339410327
2018-02-28,120,cross_industry_strength_ratio,delta_cross_industry_degree_percentile_1m,2789,0.06793827790313729,0.06793827790313729
2018-02-28,120,cross_industry_strength_ratio,delta_cross_industry_degree_ratio_1m,2781,0.23406483517717125,0.23406483517717125
2018-02-28,120,cross_industry_strength_ratio,neighbor_jaccard_1m,2789,-0.35435312870867164,0.35435312870867164
2018-02-28,120,cross_industry_strength_ratio,neighbor_retention_1m,2780,-0.32573840825652967,0.32573840825652967
2018-02-28,120,cross_industry_strength_ratio,neighbor_turnover_1m,2789,0.35435312870867164,0.35435312870867164
2018-02-28,120,cross_industry_strength_ratio,new_neighbor_count_1m,2789,-0.08445533177626477,0.08445533177626477
2018-02-28,120,cross_industry_strength_ratio,lost_neighbor_count_1m,2789,-0.21772944638892713,0.21772944638892713
2018-02-28,120,cross_industry_strength_ratio,within_community_degree_percentile,2833,-0.35597667882932355,0.35597667882932355
2018-02-28,120,cross_industry_strength_ratio,within_community_strength_percentile,2833,-0.3675892445886302,0.3675892445886302
2018-02-28,120,cross_industry_strength_ratio,outside_community_degree_percentile,2833,-0.18546224258944016,0.18546224258944016
2018-02-28,120,cross_industry_strength_ratio,outside_community_strength_percentile,2833,-0.19138293787169486,0.19138293787169486
2018-02-28,120,cross_industry_strength_ratio,outside_community_degree_ratio,2833,0.1699831872642645,0.1699831872642645
2018-02-28,120,cross_industry_strength_ratio,participation_coefficient_percentile,2833,0.15376814984525214,0.15376814984525214
2018-02-28,120,cross_industry_strength_ratio,weighted_participation_coefficient_percentile,2833,0.16870289845774927,0.16870289845774927
2018-02-28,120,cross_industry_strength_ratio,external_community_count,2833,-0.09887695422555161,0.09887695422555161
2018-02-28,120,cross_industry_strength_ratio,community_diversity_count,2833,-0.09887695422555161,0.09887695422555161
2018-02-28,120,delta_residual_degree_percentile_1m,delta_residual_strength_percentile_1m,2809,0.9922018414759771,0.9922018414759771
2018-02-28,120,delta_residual_degree_percentile_1m,delta_same_industry_degree_percentile_1m,2809,0.4426069894042001,0.4426069894042001
2018-02-28,120,delta_residual_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,2809,0.9287759748319705,0.9287759748319705
2018-02-28,120,delta_residual_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,2781,0.17376586212601614,0.17376586212601614
2018-02-28,120,delta_residual_degree_percentile_1m,neighbor_jaccard_1m,2808,-0.12552971068479193,0.12552971068479193
2018-02-28,120,delta_residual_degree_percentile_1m,neighbor_retention_1m,2799,0.25511233117535326,0.25511233117535326
2018-02-28,120,delta_residual_degree_percentile_1m,neighbor_turnover_1m,2808,0.12552971068479193,0.12552971068479193
2018-02-28,120,delta_residual_degree_percentile_1m,new_neighbor_count_1m,2809,0.6068188888304215,0.6068188888304215
2018-02-28,120,delta_residual_degree_percentile_1m,lost_neighbor_count_1m,2809,-0.41697125382503725,0.41697125382503725
2018-02-28,120,delta_residual_degree_percentile_1m,within_community_degree_percentile,2809,0.2568834805090921,0.2568834805090921
2018-02-28,120,delta_residual_degree_percentile_1m,within_community_strength_percentile,2809,0.24854595323746959,0.24854595323746959
2018-02-28,120,delta_residual_degree_percentile_1m,outside_community_degree_percentile,2809,0.25999060284609915,0.25999060284609915
2018-02-28,120,delta_residual_degree_percentile_1m,outside_community_strength_percentile,2809,0.25315660236819404,0.25315660236819404
2018-02-28,120,delta_residual_degree_percentile_1m,outside_community_degree_ratio,2789,-0.012699371199899535,0.012699371199899535
2018-02-28,120,delta_residual_degree_percentile_1m,participation_coefficient_percentile,2789,0.010114928731351506,0.010114928731351506
2018-02-28,120,delta_residual_degree_percentile_1m,weighted_participation_coefficient_percentile,2789,0.006622792154094333,0.006622792154094333
2018-02-28,120,delta_residual_degree_percentile_1m,external_community_count,2809,0.20865654111505713,0.20865654111505713
2018-02-28,120,delta_residual_degree_percentile_1m,community_diversity_count,2809,0.20874630917650844,0.20874630917650844
2018-02-28,120,delta_residual_strength_percentile_1m,delta_same_industry_degree_percentile_1m,2809,0.4472942735604571,0.4472942735604571
2018-02-28,120,delta_residual_strength_percentile_1m,delta_cross_industry_degree_percentile_1m,2809,0.9162006812559189,0.9162006812559189
2018-02-28,120,delta_residual_strength_percentile_1m,delta_cross_industry_degree_ratio_1m,2781,0.1607788133133885,0.1607788133133885
2018-02-28,120,delta_residual_strength_percentile_1m,neighbor_jaccard_1m,2808,-0.12820992336829384,0.12820992336829384
2018-02-28,120,delta_residual_strength_percentile_1m,neighbor_retention_1m,2799,0.2495703488144424,0.2495703488144424
2018-02-28,120,delta_residual_strength_percentile_1m,neighbor_turnover_1m,2808,0.12820992336829384,0.12820992336829384
2018-02-28,120,delta_residual_strength_percentile_1m,new_neighbor_count_1m,2809,0.6088053175891898,0.6088053175891898
2018-02-28,120,delta_residual_strength_percentile_1m,lost_neighbor_count_1m,2809,-0.403960907161546,0.403960907161546
2018-02-28,120,delta_residual_strength_percentile_1m,within_community_degree_percentile,2809,0.2620819982414871,0.2620819982414871
2018-02-28,120,delta_residual_strength_percentile_1m,within_community_strength_percentile,2809,0.2548033180068955,0.2548033180068955
2018-02-28,120,delta_residual_strength_percentile_1m,outside_community_degree_percentile,2809,0.2543106940405067,0.2543106940405067
2018-02-28,120,delta_residual_strength_percentile_1m,outside_community_strength_percentile,2809,0.2493711743701565,0.2493711743701565
2018-02-28,120,delta_residual_strength_percentile_1m,outside_community_degree_ratio,2789,-0.022602637486066994,0.022602637486066994
2018-02-28,120,delta_residual_strength_percentile_1m,participation_coefficient_percentile,2789,-0.0006052707490506572,0.0006052707490506572
2018-02-28,120,delta_residual_strength_percentile_1m,weighted_participation_coefficient_percentile,2789,-0.003987526064751877,0.003987526064751877
2018-02-28,120,delta_residual_strength_percentile_1m,external_community_count,2809,0.20019316266055234,0.20019316266055234
2018-02-28,120,delta_residual_strength_percentile_1m,community_diversity_count,2809,0.20027953378863972,0.20027953378863972
2018-02-28,120,delta_same_industry_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,2809,0.23309689760617802,0.23309689760617802
2018-02-28,120,delta_same_industry_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,2781,-0.538880413806366,0.538880413806366
2018-02-28,120,delta_same_industry_degree_percentile_1m,neighbor_jaccard_1m,2808,-0.02882996232586477,0.02882996232586477
2018-02-28,120,delta_same_industry_degree_percentile_1m,neighbor_retention_1m,2799,0.1674549324533567,0.1674549324533567
2018-02-28,120,delta_same_industry_degree_percentile_1m,neighbor_turnover_1m,2808,0.02882996232586477,0.02882996232586477
2018-02-28,120,delta_same_industry_degree_percentile_1m,new_neighbor_count_1m,2809,0.25555141911103285,0.25555141911103285
2018-02-28,120,delta_same_industry_degree_percentile_1m,lost_neighbor_count_1m,2809,-0.26488873658208095,0.26488873658208095
2018-02-28,120,delta_same_industry_degree_percentile_1m,within_community_degree_percentile,2809,0.1016389880314702,0.1016389880314702
2018-02-28,120,delta_same_industry_degree_percentile_1m,within_community_strength_percentile,2809,0.09826423287494589,0.09826423287494589
2018-02-28,120,delta_same_industry_degree_percentile_1m,outside_community_degree_percentile,2809,0.08848727240443091,0.08848727240443091
2018-02-28,120,delta_same_industry_degree_percentile_1m,outside_community_strength_percentile,2809,0.08891728898595488,0.08891728898595488
2018-02-28,120,delta_same_industry_degree_percentile_1m,outside_community_degree_ratio,2789,-0.011250878191556247,0.011250878191556247
2018-02-28,120,delta_same_industry_degree_percentile_1m,participation_coefficient_percentile,2789,-0.0008886207465102059,0.0008886207465102059
2018-02-28,120,delta_same_industry_degree_percentile_1m,weighted_participation_coefficient_percentile,2789,-0.0007872944557672902,0.0007872944557672902
2018-02-28,120,delta_same_industry_degree_percentile_1m,external_community_count,2809,0.07570837286725728,0.07570837286725728
2018-02-28,120,delta_same_industry_degree_percentile_1m,community_diversity_count,2809,0.07607317123671678,0.07607317123671678
2018-02-28,120,delta_cross_industry_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,2781,0.40460985042170944,0.40460985042170944
2018-02-28,120,delta_cross_industry_degree_percentile_1m,neighbor_jaccard_1m,2808,-0.14165312693354531,0.14165312693354531
2018-02-28,120,delta_cross_industry_degree_percentile_1m,neighbor_retention_1m,2799,0.22118625335179895,0.22118625335179895
2018-02-28,120,delta_cross_industry_degree_percentile_1m,neighbor_turnover_1m,2808,0.14165312693354531,0.14165312693354531
2018-02-28,120,delta_cross_industry_degree_percentile_1m,new_neighbor_count_1m,2809,0.585557355510577,0.585557355510577
2018-02-28,120,delta_cross_industry_degree_percentile_1m,lost_neighbor_count_1m,2809,-0.3896183463149293,0.3896183463149293
2018-02-28,120,delta_cross_industry_degree_percentile_1m,within_community_degree_percentile,2809,0.22781771760440145,0.22781771760440145
2018-02-28,120,delta_cross_industry_degree_percentile_1m,within_community_strength_percentile,2809,0.21988596648004158,0.21988596648004158
2018-02-28,120,delta_cross_industry_degree_percentile_1m,outside_community_degree_percentile,2809,0.26429286176858874,0.26429286176858874
2018-02-28,120,delta_cross_industry_degree_percentile_1m,outside_community_strength_percentile,2809,0.25591124988874236,0.25591124988874236
2018-02-28,120,delta_cross_industry_degree_percentile_1m,outside_community_degree_ratio,2789,0.01882859143865125,0.01882859143865125
2018-02-28,120,delta_cross_industry_degree_percentile_1m,participation_coefficient_percentile,2789,0.04025080405216891,0.04025080405216891
2018-02-28,120,delta_cross_industry_degree_percentile_1m,weighted_participation_coefficient_percentile,2789,0.03601603200000657,0.03601603200000657
2018-02-28,120,delta_cross_industry_degree_percentile_1m,external_community_count,2809,0.21020836103814186,0.21020836103814186
2018-02-28,120,delta_cross_industry_degree_percentile_1m,community_diversity_count,2809,0.21021470736795397,0.21021470736795397
2018-02-28,120,delta_cross_industry_degree_ratio_1m,neighbor_jaccard_1m,2781,-0.0876520550415246,0.0876520550415246
2018-02-28,120,delta_cross_industry_degree_ratio_1m,neighbor_retention_1m,2780,0.028943874245901724,0.028943874245901724
2018-02-28,120,delta_cross_industry_degree_ratio_1m,neighbor_turnover_1m,2781,0.0876520550415246,0.0876520550415246
2018-02-28,120,delta_cross_industry_degree_ratio_1m,new_neighbor_count_1m,2781,0.19392304970666033,0.19392304970666033
2018-02-28,120,delta_cross_industry_degree_ratio_1m,lost_neighbor_count_1m,2781,-0.04757316851789231,0.04757316851789231
2018-02-28,120,delta_cross_industry_degree_ratio_1m,within_community_degree_percentile,2781,0.03274481321301159,0.03274481321301159
2018-02-28,120,delta_cross_industry_degree_ratio_1m,within_community_strength_percentile,2781,0.0310609240374933,0.0310609240374933
2018-02-28,120,delta_cross_industry_degree_ratio_1m,outside_community_degree_percentile,2781,0.1409846001044958,0.1409846001044958
2018-02-28,120,delta_cross_industry_degree_ratio_1m,outside_community_strength_percentile,2781,0.1342763026985955,0.1342763026985955
2018-02-28,120,delta_cross_industry_degree_ratio_1m,outside_community_degree_ratio,2781,0.08811182425737259,0.08811182425737259
2018-02-28,120,delta_cross_industry_degree_ratio_1m,participation_coefficient_percentile,2781,0.08573797379158195,0.08573797379158195
2018-02-28,120,delta_cross_industry_degree_ratio_1m,weighted_participation_coefficient_percentile,2781,0.0807234704266452,0.0807234704266452
2018-02-28,120,delta_cross_industry_degree_ratio_1m,external_community_count,2781,0.09896978948573346,0.09896978948573346
2018-02-28,120,delta_cross_industry_degree_ratio_1m,community_diversity_count,2781,0.09896978948573346,0.09896978948573346
