factor_a,factor_b,window,valid_month_count,mean_rho,median_rho,mean_abs_rho,median_abs_rho,p90_abs_rho,share_abs_rho_ge_090,median_pair_obs
lost_neighbor_count_1m,outside_community_strength_percentile,120,134,0.4365721787428215,0.4384562436719329,0.4365721787428215,0.4384562436719329,0.5620397537999763,0.0,3943.5
lost_neighbor_count_1m,outside_community_strength_percentile,252,128,0.4953535270003083,0.5067252412610048,0.4953535270003083,0.5067252412610048,0.5849818228363233,0.0,3816.5
lost_neighbor_count_1m,participation_coefficient_percentile,60,137,-0.05861761531808088,-0.0866076115978749,0.1214136361839681,0.11380906153563936,0.2116897244367049,0.0,3853.0
lost_neighbor_count_1m,participation_coefficient_percentile,120,134,-0.006045735559461653,-0.04356129452102969,0.12661459546952644,0.10891534597450621,0.23885635556467685,0.0,3915.5
lost_neighbor_count_1m,participation_coefficient_percentile,252,128,0.11615992618318013,0.09955604386844549,0.13321409565765613,0.10247548315156937,0.2807688107404682,0.0,3611.5
lost_neighbor_count_1m,weighted_participation_coefficient_percentile,60,137,-0.062097565024975675,-0.0906987797714558,0.12273724993852848,0.11713095302943782,0.21287364821081362,0.0,3853.0
lost_neighbor_count_1m,weighted_participation_coefficient_percentile,120,134,-0.010827230930175855,-0.0479608226647691,0.12767844927651786,0.10854867074334361,0.23632523987660572,0.0,3915.5
lost_neighbor_count_1m,weighted_participation_coefficient_percentile,252,128,0.11029277639743384,0.09218574368229006,0.12846566026836143,0.09957785168546637,0.27703559234376135,0.0,3611.5
lost_neighbor_count_1m,within_community_degree_percentile,60,137,0.4660657158093843,0.4592687275897123,0.4660657158093843,0.4592687275897123,0.6073418363923718,0.0,3989.0
lost_neighbor_count_1m,within_community_degree_percentile,120,134,0.5876250502075749,0.5993471264139222,0.5876250502075749,0.5993471264139222,0.6970332770213066,0.0,3943.5
lost_neighbor_count_1m,within_community_degree_percentile,252,128,0.6465952942528851,0.6575775827100276,0.6465952942528851,0.6575775827100276,0.7322393211436738,0.0,3816.5
lost_neighbor_count_1m,within_community_strength_percentile,60,137,0.46511039859412406,0.46004234635192287,0.46511039859412406,0.46004234635192287,0.6050845990531132,0.0,3989.0
lost_neighbor_count_1m,within_community_strength_percentile,120,134,0.5841067503291087,0.5978025648940373,0.5841067503291087,0.5978025648940373,0.6918342917214452,0.0,3943.5
lost_neighbor_count_1m,within_community_strength_percentile,252,128,0.6412640687013628,0.6522048192612914,0.6412640687013628,0.6522048192612914,0.7290491339005745,0.0,3816.5
neighbor_jaccard_1m,community_diversity_count,60,137,0.1238171904461224,0.10573585640658709,0.13745598495326522,0.11114427933838272,0.2857712446775201,0.0,3989.0
neighbor_jaccard_1m,community_diversity_count,120,134,0.18780280098852295,0.17844476171708767,0.1908803328833894,0.17844476171708767,0.32893134227674453,0.0,3939.5
neighbor_jaccard_1m,community_diversity_count,252,128,0.20584434014606912,0.2024415807747758,0.2072378021700032,0.2024415807747758,0.29117959575252705,0.0,3691.0
neighbor_jaccard_1m,external_community_count,60,137,0.11627950027137414,0.10567941428471948,0.12995238366814452,0.11115346010490433,0.2785947989435457,0.0,3989.0
neighbor_jaccard_1m,external_community_count,120,134,0.17614967771374107,0.17267545169329118,0.17962907178685464,0.17267545169329118,0.305052889481014,0.0,3939.5
neighbor_jaccard_1m,external_community_count,252,128,0.18850469172497533,0.18310473569215802,0.19052558061574948,0.18310473569215802,0.26986802713536606,0.0,3691.0
neighbor_jaccard_1m,lost_neighbor_count_1m,60,137,0.14255190406378945,0.1556365277568553,0.18355683872653356,0.1711534537054014,0.33677486094891923,0.0,3989.0
neighbor_jaccard_1m,lost_neighbor_count_1m,120,134,0.07127017930725003,0.08690823279911677,0.12535888194542416,0.11515760236570802,0.23106806423385734,0.0,3939.5
neighbor_jaccard_1m,lost_neighbor_count_1m,252,128,-0.018283735273287978,-0.021665142518937162,0.0730631779817402,0.053160197526680705,0.15646868136428352,0.0,3691.0
neighbor_jaccard_1m,neighbor_retention_1m,60,137,0.893858189528737,0.9059686199252911,0.893858189528737,0.9059686199252911,0.9480975611546723,0.5401459854014599,3850.0
neighbor_jaccard_1m,neighbor_retention_1m,120,134,0.8215680651933751,0.8356437722913819,0.8215680651933751,0.8356437722913819,0.8991973545737924,0.08955223880597014,3922.0
neighbor_jaccard_1m,neighbor_retention_1m,252,128,0.7245360020632914,0.7418996908535898,0.7245360020632914,0.7418996908535898,0.807714411204434,0.0,3619.0
neighbor_jaccard_1m,neighbor_turnover_1m,60,137,-1.0,-1.0,1.0,1.0,1.0,1.0,3989.0
neighbor_jaccard_1m,neighbor_turnover_1m,120,134,-1.0,-1.0,1.0,1.0,1.0,1.0,3939.5
neighbor_jaccard_1m,neighbor_turnover_1m,252,128,-1.0,-1.0,1.0,1.0,1.0,1.0,3691.0
neighbor_jaccard_1m,new_neighbor_count_1m,60,137,0.1493852933168438,0.15683016939568858,0.17552753300548568,0.1670806948811894,0.3396526277888891,0.0,3989.0
neighbor_jaccard_1m,new_neighbor_count_1m,120,134,0.0974302930428844,0.10268267958914207,0.12511694425102832,0.10937666125445884,0.2191646708497857,0.0,3939.5
neighbor_jaccard_1m,new_neighbor_count_1m,252,128,0.007001810354043124,0.01133310111655244,0.0708534843150434,0.05027541877030178,0.14745728638364458,0.0,3691.0
neighbor_jaccard_1m,outside_community_degree_percentile,60,137,0.21999602631898713,0.22474552331442338,0.22046252972436323,0.22474552331442338,0.35957562072031485,0.0,3989.0
neighbor_jaccard_1m,outside_community_degree_percentile,120,134,0.25256630707014693,0.2644243691660021,0.2548101755784481,0.2644243691660021,0.3608873434504203,0.0,3939.5
neighbor_jaccard_1m,outside_community_degree_percentile,252,128,0.2312704910108354,0.23454085357973092,0.23341509096739382,0.23454085357973092,0.34025471274233254,0.0,3691.0
neighbor_jaccard_1m,outside_community_degree_ratio,60,137,-0.2049562263303204,-0.24365987621514412,0.22080325580418628,0.24365987621514412,0.34921498104914117,0.0,3853.0
neighbor_jaccard_1m,outside_community_degree_ratio,120,134,-0.1602319933863984,-0.19748511282356424,0.18714619234254826,0.20004678249854607,0.3064781865699102,0.0,3915.5
neighbor_jaccard_1m,outside_community_degree_ratio,252,128,-0.08317452512912787,-0.09214968822046424,0.1004432609816943,0.0960709945869555,0.1802840290835064,0.0,3611.0
neighbor_jaccard_1m,outside_community_strength_percentile,60,137,0.22438151631800896,0.22819191128167024,0.2247204044186018,0.22819191128167024,0.3624861289670666,0.0,3989.0
neighbor_jaccard_1m,outside_community_strength_percentile,120,134,0.2583984789328266,0.26763218343132,0.2605638103630608,0.26763218343132,0.36415368343616217,0.0,3939.5
neighbor_jaccard_1m,outside_community_strength_percentile,252,128,0.2383862554982939,0.24283653723569362,0.24039690514373424,0.24283653723569362,0.3510759764387338,0.0,3691.0
neighbor_jaccard_1m,participation_coefficient_percentile,60,137,-0.19570964331235224,-0.22790716855814186,0.21284729664121635,0.22790716855814186,0.3455833406501658,0.0,3853.0
neighbor_jaccard_1m,participation_coefficient_percentile,120,134,-0.1496256372184879,-0.18518072197351942,0.17922377974790726,0.18824751633104345,0.29218620840898396,0.0,3915.5
neighbor_jaccard_1m,participation_coefficient_percentile,252,128,-0.0753936757650242,-0.08867372040645277,0.09497834737287117,0.09044356398725414,0.17095665855661768,0.0,3611.0
neighbor_jaccard_1m,weighted_participation_coefficient_percentile,60,137,-0.2066124708693817,-0.24130792772971876,0.22288506909671657,0.24130792772971876,0.3553027656109799,0.0,3853.0
neighbor_jaccard_1m,weighted_participation_coefficient_percentile,120,134,-0.16396355903747759,-0.19964986773802562,0.19122322084771612,0.2030427724439523,0.31160007593781014,0.0,3915.5
neighbor_jaccard_1m,weighted_participation_coefficient_percentile,252,128,-0.08963060328398523,-0.09746460215053734,0.1057261176181305,0.10109353955976266,0.19258658693689665,0.0,3611.0
neighbor_jaccard_1m,within_community_degree_percentile,60,137,0.514693795318076,0.5228473945106572,0.514693795318076,0.5228473945106572,0.6180321732669036,0.0,3989.0
neighbor_jaccard_1m,within_community_degree_percentile,120,134,0.5271605519538304,0.5404944433071457,0.5273383648234982,0.5404944433071457,0.6005228809172694,0.0,3939.5
neighbor_jaccard_1m,within_community_degree_percentile,252,128,0.45848142510291845,0.47917729183895674,0.45998520199700565,0.47917729183895674,0.5487371066381898,0.0,3691.0
neighbor_jaccard_1m,within_community_strength_percentile,60,137,0.5257371228633594,0.5327754922294218,0.5257371228633594,0.5327754922294218,0.6286589770326081,0.0,3989.0
neighbor_jaccard_1m,within_community_strength_percentile,120,134,0.542545247768457,0.5545840288320218,0.542545247768457,0.5545840288320218,0.6170035780355142,0.0,3939.5
neighbor_jaccard_1m,within_community_strength_percentile,252,128,0.4777089818514344,0.4998365735622165,0.47896558578502113,0.4998365735622165,0.5686224202941639,0.0,3691.0
neighbor_retention_1m,community_diversity_count,60,137,0.14334377950363114,0.12204616844197595,0.15205773207782836,0.12204616844197595,0.2895022038501706,0.0,3850.0
neighbor_retention_1m,community_diversity_count,120,134,0.18265406788420183,0.18256246118273103,0.18931732222772882,0.1843848037535349,0.3019905169037178,0.0,3922.0
neighbor_retention_1m,community_diversity_count,252,128,0.1380720508729445,0.13471387731728024,0.1473500988801812,0.13894746756478266,0.25903199024639734,0.0,3619.0
neighbor_retention_1m,external_community_count,60,137,0.13588263794646613,0.12204616844197595,0.14494303190350225,0.12204616844197595,0.2789286756392907,0.0,3850.0
neighbor_retention_1m,external_community_count,120,134,0.1699788401516408,0.17741535609678727,0.1773776132555263,0.17798760796147656,0.28059447907220514,0.0,3922.0
neighbor_retention_1m,external_community_count,252,128,0.11860777309765386,0.11892077915628804,0.1312688616149149,0.12852932116642643,0.2521039099014611,0.0,3619.0
neighbor_retention_1m,lost_neighbor_count_1m,60,137,-0.0868692654904647,-0.06640424969013278,0.1496487081816998,0.12406428263202827,0.3027523455240705,0.0,3850.0
neighbor_retention_1m,lost_neighbor_count_1m,120,134,-0.2337977807594927,-0.2167612743882027,0.24415017317078672,0.22285574693469573,0.4304467404957395,0.0,3922.0
neighbor_retention_1m,lost_neighbor_count_1m,252,128,-0.43021173895504516,-0.42143017305067143,0.43069410208032616,0.42143017305067143,0.664772414485004,0.0,3619.0
neighbor_retention_1m,neighbor_turnover_1m,60,137,-0.893858189528737,-0.9059686199252911,0.893858189528737,0.9059686199252911,0.9480975611546723,0.5401459854014599,3850.0
neighbor_retention_1m,neighbor_turnover_1m,120,134,-0.8215680651933751,-0.8356437722913819,0.8215680651933751,0.8356437722913819,0.8991973545737924,0.08955223880597014,3922.0
neighbor_retention_1m,neighbor_turnover_1m,252,128,-0.7245360020632914,-0.7418996908535898,0.7245360020632914,0.7418996908535898,0.807714411204434,0.0,3619.0
neighbor_retention_1m,new_neighbor_count_1m,60,137,0.30856891844612483,0.3138917272369218,0.31004547361181384,0.3138917272369218,0.4632844766252804,0.0,3850.0
neighbor_retention_1m,new_neighbor_count_1m,120,134,0.2632893674542142,0.2671358816465394,0.26547342049346584,0.2671358816465394,0.36484619704531784,0.0,3922.0
neighbor_retention_1m,new_neighbor_count_1m,252,128,0.1741595429304166,0.171120908876079,0.18038742262430585,0.171120908876079,0.27241069842825383,0.0,3619.0
neighbor_retention_1m,outside_community_degree_percentile,60,137,0.2539223737252757,0.24577672223902203,0.2541501822772392,0.24577672223902203,0.37710889524536223,0.0,3850.0
neighbor_retention_1m,outside_community_degree_percentile,120,134,0.24390310819326608,0.25925771028557315,0.24884918384177374,0.25925771028557315,0.3531511648184123,0.0,3922.0
neighbor_retention_1m,outside_community_degree_percentile,252,128,0.14354185929099952,0.15245643152198063,0.15702358593872806,0.16072613511938144,0.2804146631566687,0.0,3619.0
neighbor_retention_1m,outside_community_degree_ratio,60,137,-0.2178996273440149,-0.26001112580317326,0.23767324215514304,0.26001112580317326,0.3490941626439896,0.0,3790.0
neighbor_retention_1m,outside_community_degree_ratio,120,134,-0.1516084154868119,-0.1767611886500144,0.17203616452865442,0.17952228525970004,0.280973037099495,0.0,3898.0
neighbor_retention_1m,outside_community_degree_ratio,252,128,-0.08121460334148015,-0.08008198374602545,0.09394310375071428,0.08653874647745874,0.1587873324565233,0.0,3539.0
neighbor_retention_1m,outside_community_strength_percentile,60,137,0.2570191767631151,0.24974250459168945,0.2572329861056002,0.24974250459168945,0.3785859391940127,0.0,3850.0
neighbor_retention_1m,outside_community_strength_percentile,120,134,0.246875170272184,0.26339647596266175,0.25171938155441087,0.26339647596266175,0.35596701591150676,0.0,3922.0
neighbor_retention_1m,outside_community_strength_percentile,252,128,0.1460813326721188,0.1528442283035515,0.1592290899886894,0.16182496311771527,0.2850307399560726,0.0,3619.0
neighbor_retention_1m,participation_coefficient_percentile,60,137,-0.2080064575500779,-0.24595815012302225,0.2287332549849229,0.24784058678917828,0.34324272523201343,0.0,3790.0
neighbor_retention_1m,participation_coefficient_percentile,120,134,-0.14088148888116556,-0.16475129971843944,0.16453695522389647,0.1681017634809326,0.26602840501623115,0.0,3898.0
neighbor_retention_1m,participation_coefficient_percentile,252,128,-0.07736498347591922,-0.07735841064749352,0.0912842449192698,0.08192319665210385,0.1590871637529655,0.0,3539.0
neighbor_retention_1m,weighted_participation_coefficient_percentile,60,137,-0.21791021520769294,-0.25899442267716083,0.2381097189984287,0.25899442267716083,0.3537188279422305,0.0,3790.0
neighbor_retention_1m,weighted_participation_coefficient_percentile,120,134,-0.15257082150287063,-0.1753792869812998,0.17372125158831672,0.1792881117619341,0.28377278241780485,0.0,3898.0
neighbor_retention_1m,weighted_participation_coefficient_percentile,252,128,-0.08649178689307221,-0.08496255303075514,0.09869356382588458,0.09173331963395841,0.16862843773340666,0.0,3539.0
neighbor_retention_1m,within_community_degree_percentile,60,137,0.5631998846858169,0.5772003187079757,0.5631998846858169,0.5772003187079757,0.6539653075798244,0.0,3850.0
neighbor_retention_1m,within_community_degree_percentile,120,134,0.4941548663284271,0.5189027516006766,0.4962930779446617,0.5189027516006766,0.6036007950151665,0.0,3922.0
neighbor_retention_1m,within_community_degree_percentile,252,128,0.3105180161584374,0.3195495742614374,0.3192611539288013,0.3195495742614374,0.45828902785234865,0.0,3619.0
neighbor_retention_1m,within_community_strength_percentile,60,137,0.5714499508656075,0.5857980830098284,0.5714499508656075,0.5857980830098284,0.6600746338994594,0.0,3850.0
neighbor_retention_1m,within_community_strength_percentile,120,134,0.5040226500195762,0.5296264550722476,0.5060960240832215,0.5296264550722476,0.6095671414793744,0.0,3922.0
neighbor_retention_1m,within_community_strength_percentile,252,128,0.3204930086077079,0.32953304830048746,0.32882076571508656,0.32953304830048746,0.4677747185698366,0.0,3619.0
neighbor_turnover_1m,community_diversity_count,60,137,-0.1238171904461224,-0.10573585640658709,0.13745598495326522,0.11114427933838272,0.2857712446775201,0.0,3989.0
neighbor_turnover_1m,community_diversity_count,120,134,-0.18780280098852295,-0.17844476171708767,0.1908803328833894,0.17844476171708767,0.32893134227674453,0.0,3939.5
neighbor_turnover_1m,community_diversity_count,252,128,-0.20584434014606912,-0.2024415807747758,0.2072378021700032,0.2024415807747758,0.29117959575252705,0.0,3691.0
neighbor_turnover_1m,external_community_count,60,137,-0.11627950027137414,-0.10567941428471948,0.12995238366814452,0.11115346010490433,0.2785947989435457,0.0,3989.0
neighbor_turnover_1m,external_community_count,120,134,-0.17614967771374107,-0.17267545169329118,0.17962907178685464,0.17267545169329118,0.305052889481014,0.0,3939.5
neighbor_turnover_1m,external_community_count,252,128,-0.18850469172497533,-0.18310473569215802,0.19052558061574948,0.18310473569215802,0.26986802713536606,0.0,3691.0
neighbor_turnover_1m,lost_neighbor_count_1m,60,137,-0.14255190406378945,-0.1556365277568553,0.18355683872653356,0.1711534537054014,0.33677486094891923,0.0,3989.0
neighbor_turnover_1m,lost_neighbor_count_1m,120,134,-0.07127017930725003,-0.08690823279911677,0.12535888194542416,0.11515760236570802,0.23106806423385734,0.0,3939.5
neighbor_turnover_1m,lost_neighbor_count_1m,252,128,0.018283735273287978,0.021665142518937162,0.0730631779817402,0.053160197526680705,0.15646868136428352,0.0,3691.0
neighbor_turnover_1m,new_neighbor_count_1m,60,137,-0.1493852933168438,-0.15683016939568858,0.17552753300548568,0.1670806948811894,0.3396526277888891,0.0,3989.0
neighbor_turnover_1m,new_neighbor_count_1m,120,134,-0.0974302930428844,-0.10268267958914207,0.12511694425102832,0.10937666125445884,0.2191646708497857,0.0,3939.5
neighbor_turnover_1m,new_neighbor_count_1m,252,128,-0.007001810354043124,-0.01133310111655244,0.0708534843150434,0.05027541877030178,0.14745728638364458,0.0,3691.0
neighbor_turnover_1m,outside_community_degree_percentile,60,137,-0.21999602631898713,-0.22474552331442338,0.22046252972436323,0.22474552331442338,0.35957562072031485,0.0,3989.0
neighbor_turnover_1m,outside_community_degree_percentile,120,134,-0.25256630707014693,-0.2644243691660021,0.2548101755784481,0.2644243691660021,0.3608873434504203,0.0,3939.5
neighbor_turnover_1m,outside_community_degree_percentile,252,128,-0.2312704910108354,-0.23454085357973092,0.23341509096739382,0.23454085357973092,0.34025471274233254,0.0,3691.0
neighbor_turnover_1m,outside_community_degree_ratio,60,137,0.2049562263303204,0.24365987621514412,0.22080325580418628,0.24365987621514412,0.34921498104914117,0.0,3853.0
neighbor_turnover_1m,outside_community_degree_ratio,120,134,0.1602319933863984,0.19748511282356424,0.18714619234254826,0.20004678249854607,0.3064781865699102,0.0,3915.5
neighbor_turnover_1m,outside_community_degree_ratio,252,128,0.08317452512912787,0.09214968822046424,0.1004432609816943,0.0960709945869555,0.1802840290835064,0.0,3611.0
neighbor_turnover_1m,outside_community_strength_percentile,60,137,-0.22438151631800896,-0.22819191128167024,0.2247204044186018,0.22819191128167024,0.3624861289670666,0.0,3989.0
neighbor_turnover_1m,outside_community_strength_percentile,120,134,-0.2583984789328266,-0.26763218343132,0.2605638103630608,0.26763218343132,0.36415368343616217,0.0,3939.5
neighbor_turnover_1m,outside_community_strength_percentile,252,128,-0.2383862554982939,-0.24283653723569362,0.24039690514373424,0.24283653723569362,0.3510759764387338,0.0,3691.0
neighbor_turnover_1m,participation_coefficient_percentile,60,137,0.19570964331235224,0.22790716855814186,0.21284729664121635,0.22790716855814186,0.3455833406501658,0.0,3853.0
neighbor_turnover_1m,participation_coefficient_percentile,120,134,0.1496256372184879,0.18518072197351942,0.17922377974790726,0.18824751633104345,0.29218620840898396,0.0,3915.5
neighbor_turnover_1m,participation_coefficient_percentile,252,128,0.0753936757650242,0.08867372040645277,0.09497834737287117,0.09044356398725414,0.17095665855661768,0.0,3611.0
neighbor_turnover_1m,weighted_participation_coefficient_percentile,60,137,0.2066124708693817,0.24130792772971876,0.22288506909671657,0.24130792772971876,0.3553027656109799,0.0,3853.0
neighbor_turnover_1m,weighted_participation_coefficient_percentile,120,134,0.16396355903747759,0.19964986773802562,0.19122322084771612,0.2030427724439523,0.31160007593781014,0.0,3915.5
neighbor_turnover_1m,weighted_participation_coefficient_percentile,252,128,0.08963060328398523,0.09746460215053734,0.1057261176181305,0.10109353955976266,0.19258658693689665,0.0,3611.0
neighbor_turnover_1m,within_community_degree_percentile,60,137,-0.514693795318076,-0.5228473945106572,0.514693795318076,0.5228473945106572,0.6180321732669036,0.0,3989.0
neighbor_turnover_1m,within_community_degree_percentile,120,134,-0.5271605519538304,-0.5404944433071457,0.5273383648234982,0.5404944433071457,0.6005228809172694,0.0,3939.5
neighbor_turnover_1m,within_community_degree_percentile,252,128,-0.45848142510291845,-0.47917729183895674,0.45998520199700565,0.47917729183895674,0.5487371066381898,0.0,3691.0
neighbor_turnover_1m,within_community_strength_percentile,60,137,-0.5257371228633594,-0.5327754922294218,0.5257371228633594,0.5327754922294218,0.6286589770326081,0.0,3989.0
neighbor_turnover_1m,within_community_strength_percentile,120,134,-0.542545247768457,-0.5545840288320218,0.542545247768457,0.5545840288320218,0.6170035780355142,0.0,3939.5
neighbor_turnover_1m,within_community_strength_percentile,252,128,-0.4777089818514344,-0.4998365735622165,0.47896558578502113,0.4998365735622165,0.5686224202941639,0.0,3691.0
new_neighbor_count_1m,community_diversity_count,60,137,0.38401963953875573,0.3566938714972914,0.38401963953875573,0.3566938714972914,0.6032313453098399,0.0,3989.0
new_neighbor_count_1m,community_diversity_count,120,134,0.4768390611077825,0.44530396052177373,0.4768390611077825,0.44530396052177373,0.685865713097934,0.0,3943.5
new_neighbor_count_1m,community_diversity_count,252,128,0.5591684316035002,0.553711199392555,0.5591684316035002,0.553711199392555,0.68441650961073,0.0,3816.5
new_neighbor_count_1m,external_community_count,60,137,0.37506084224628516,0.3546397625752125,0.37506084224628516,0.3546397625752125,0.5741899506677707,0.0,3989.0
new_neighbor_count_1m,external_community_count,120,134,0.4619579767795954,0.4430730125751993,0.4619579767795954,0.4430730125751993,0.6311085324060309,0.0,3943.5
new_neighbor_count_1m,external_community_count,252,128,0.5309331310335994,0.5275219958614354,0.5309331310335994,0.5275219958614354,0.6478859510312982,0.0,3816.5
new_neighbor_count_1m,lost_neighbor_count_1m,60,137,0.38195484889648534,0.3788739265607175,0.38195484889648534,0.3788739265607175,0.5069140063597358,0.0,3989.0
new_neighbor_count_1m,lost_neighbor_count_1m,120,134,0.48251773980964124,0.4799876056202868,0.48251773980964124,0.4799876056202868,0.5855582629061646,0.0,3943.5
new_neighbor_count_1m,lost_neighbor_count_1m,252,128,0.5022093664478704,0.5057682921664675,0.5022093664478704,0.5057682921664675,0.5845404032541124,0.0,3816.5
new_neighbor_count_1m,outside_community_degree_percentile,60,137,0.5808607289812169,0.5907222249212468,0.5808607289812169,0.5907222249212468,0.6851380611180216,0.0,3989.0
new_neighbor_count_1m,outside_community_degree_percentile,120,134,0.6020855446869692,0.6098273197970467,0.6020855446869692,0.6098273197970467,0.702204919280855,0.0,3943.5
new_neighbor_count_1m,outside_community_degree_percentile,252,128,0.6029831408261477,0.6095801299766516,0.6029831408261477,0.6095801299766516,0.6817476381893499,0.0,3816.5
new_neighbor_count_1m,outside_community_degree_ratio,60,137,-0.15803242432330414,-0.2146339842248373,0.22862680464549903,0.23197197239174827,0.3628389179524769,0.0,3853.0
new_neighbor_count_1m,outside_community_degree_ratio,120,134,-0.023903773937120742,-0.07404737701348972,0.15978497259605898,0.13531069168839704,0.3170236426052009,0.0,3915.5
new_neighbor_count_1m,outside_community_degree_ratio,252,128,0.1341834053440508,0.09295773650624303,0.14675725003462164,0.09412945337394488,0.3167964053725563,0.0,3611.5
new_neighbor_count_1m,outside_community_strength_percentile,60,137,0.5788517382169536,0.5912113071230068,0.5788517382169536,0.5912113071230068,0.6821709253321188,0.0,3989.0
new_neighbor_count_1m,outside_community_strength_percentile,120,134,0.5979733521213517,0.6052370323797324,0.5979733521213517,0.6052370323797324,0.6981953708279118,0.0,3943.5
new_neighbor_count_1m,outside_community_strength_percentile,252,128,0.5976031093608236,0.6030882791898695,0.5976031093608236,0.6030882791898695,0.6752757105763967,0.0,3816.5
new_neighbor_count_1m,participation_coefficient_percentile,60,137,-0.13761458269863294,-0.19010468210483025,0.21628571398077318,0.21124713231568898,0.3512563511849204,0.0,3853.0
new_neighbor_count_1m,participation_coefficient_percentile,120,134,0.001060549016130801,-0.0556330844589884,0.1493408873489588,0.11011283507045873,0.31839937403390967,0.0,3915.5
new_neighbor_count_1m,participation_coefficient_percentile,252,128,0.15402705796911917,0.11337732302318655,0.16011411017361032,0.11337732302318655,0.3374270282659422,0.0,3611.5
new_neighbor_count_1m,weighted_participation_coefficient_percentile,60,137,-0.14254616343534895,-0.19202493719096833,0.219709890482341,0.21892509388267137,0.3586110531588368,0.0,3853.0
new_neighbor_count_1m,weighted_participation_coefficient_percentile,120,134,-0.004627684787069272,-0.059533807257032036,0.15155814767713663,0.11220773618518362,0.31635645295170284,0.0,3915.5
new_neighbor_count_1m,weighted_participation_coefficient_percentile,252,128,0.14811747972172007,0.10693739625839879,0.1551987986022332,0.10693739625839879,0.33041680677093627,0.0,3611.5
new_neighbor_count_1m,within_community_degree_percentile,60,137,0.8292007484907354,0.8369848864476732,0.8292007484907354,0.8369848864476732,0.900346305225126,0.10948905109489052,3989.0
new_neighbor_count_1m,within_community_degree_percentile,120,134,0.7955216704581609,0.7966012237080092,0.7955216704581609,0.7966012237080092,0.8750882389220431,0.029850746268656716,3943.5
new_neighbor_count_1m,within_community_degree_percentile,252,128,0.7812303947045327,0.7847967352340128,0.7812303947045327,0.7847967352340128,0.8401641881646175,0.0078125,3816.5
new_neighbor_count_1m,within_community_strength_percentile,60,137,0.8234834051591833,0.8309491502870187,0.8234834051591833,0.8309491502870187,0.8967047952004672,0.08759124087591241,3989.0
new_neighbor_count_1m,within_community_strength_percentile,120,134,0.7862924113360454,0.7872747745497053,0.7862924113360454,0.7872747745497053,0.8685649102150009,0.022388059701492536,3943.5
new_neighbor_count_1m,within_community_strength_percentile,252,128,0.7694138197148415,0.7737755275424956,0.7694138197148415,0.7737755275424956,0.831406681623208,0.0078125,3816.5
outside_community_degree_percentile,community_diversity_count,60,138,0.7396229488719738,0.7318178751900526,0.7396229488719738,0.7318178751900526,0.8898902694484768,0.07971014492753623,4017.0
outside_community_degree_percentile,community_diversity_count,120,135,0.811962870298409,0.8128477573030375,0.811962870298409,0.8128477573030375,0.9175512973865314,0.15555555555555556,3971.0
outside_community_degree_percentile,community_diversity_count,252,129,0.8782091882480663,0.8794145754348985,0.8782091882480663,0.8794145754348985,0.9280378407305555,0.3953488372093023,3829.0
outside_community_degree_percentile,external_community_count,60,138,0.7447775918698971,0.7320042508957278,0.7447775918698971,0.7320042508957278,0.8984115867583139,0.09420289855072464,4017.0
outside_community_degree_percentile,external_community_count,120,135,0.8213249072419725,0.8133128391957932,0.8213249072419725,0.8133128391957932,0.9638175712018959,0.2074074074074074,3971.0
outside_community_degree_percentile,external_community_count,252,129,0.8978461539743904,0.8921094345925442,0.8978461539743904,0.8921094345925442,0.9663106650656464,0.46511627906976744,3829.0
outside_community_degree_percentile,outside_community_degree_ratio,60,138,0.5188027017775693,0.48307819566143795,0.5188027017775693,0.48307819566143795,0.7162883724447215,0.043478260869565216,3892.5
outside_community_degree_percentile,outside_community_degree_ratio,120,135,0.5730235372664106,0.5593125567571501,0.5730235372664106,0.5593125567571501,0.8296401229939051,0.044444444444444446,3944.0
outside_community_degree_percentile,outside_community_degree_ratio,252,129,0.7063222327632914,0.683133391032571,0.7063222327632914,0.683133391032571,0.8885046617735661,0.05426356589147287,3621.0
outside_community_degree_percentile,outside_community_strength_percentile,60,138,0.9976077291131222,0.9978348801565837,0.9976077291131222,0.9978348801565837,0.9986577807395062,1.0,4017.0
outside_community_degree_percentile,outside_community_strength_percentile,120,135,0.9972811147534622,0.9976421021718304,0.9972811147534622,0.9976421021718304,0.9985100220232191,1.0,3971.0
outside_community_degree_percentile,outside_community_strength_percentile,252,129,0.9971023340461858,0.9973554814563846,0.9971023340461858,0.9973554814563846,0.9984751228214019,1.0,3829.0
outside_community_degree_percentile,participation_coefficient_percentile,60,138,0.5351985393623021,0.5004086907365646,0.5351985393623021,0.5004086907365646,0.7370464785968279,0.057971014492753624,3892.5
outside_community_degree_percentile,participation_coefficient_percentile,120,135,0.5968388556152858,0.583888321582301,0.5968388556152858,0.583888321582301,0.8446639137264049,0.05925925925925926,3944.0
outside_community_degree_percentile,participation_coefficient_percentile,252,129,0.7264523528235621,0.6987064890458685,0.7264523528235621,0.6987064890458685,0.8927350479890004,0.08527131782945736,3621.0
outside_community_degree_percentile,weighted_participation_coefficient_percentile,60,138,0.5259971563017762,0.49090795003496324,0.5259971563017762,0.49090795003496324,0.7297396179585393,0.050724637681159424,3892.5
outside_community_degree_percentile,weighted_participation_coefficient_percentile,120,135,0.5843568661864884,0.5756770245993362,0.5843568661864884,0.5756770245993362,0.8403285366377635,0.05925925925925926,3944.0
