scope,portfolio_scope,factor_family,factor_name,method,window,ADV20_P01_E90,ADV20_P01_E95,ADV20_P01_E97p5,ADV20_P05_E90,ADV20_P05_E95,ADV20_P05_E97p5,ADV20_P10_E90,ADV20_P10_E95,ADV20_P10_E97p5,ADV60_P01_E90,ADV60_P01_E95,ADV60_P01_E97p5,ADV60_P05_E90,ADV60_P05_E95,ADV60_P05_E97p5,ADV60_P10_E90,ADV60_P10_E95,ADV60_P10_E97p5
PORTFOLIO_LEG,Q5,DYNAMIC,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,2.6028652560218544,1.637530273131659,1.0572811519845582,13.014326280109271,8.187651365658295,5.286405759922792,26.028652560218543,16.37530273131659,10.572811519845583,3.1210660951602103,1.9882456186447317,1.2963272545526199,15.60533047580105,9.941228093223657,6.4816362727631,31.2106609516021,19.882456186447314,12.9632725455262
PORTFOLIO_LEG,Q5,DYNAMIC,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,2.1459086366618125,1.3515369019069066,0.8752441680698348,10.729543183309064,6.757684509534533,4.376220840349175,21.459086366618127,13.515369019069066,8.75244168069835,2.488030777196229,1.589654840457256,1.04711575913893,12.440153885981147,7.948274202286279,5.23557879569465,24.880307771962293,15.896548404572558,10.4711575913893
PORTFOLIO_LEG,Q5,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,60,2.596068334393054,1.6486598544596236,1.090007480239976,12.98034167196527,8.243299272298119,5.45003740119988,25.96068334393054,16.486598544596237,10.90007480239976,3.1598783351151063,2.0211028451959483,1.3430333600641342,15.799391675575533,10.105514225979741,6.715166800320672,31.598783351151067,20.211028451959482,13.430333600641344
PORTFOLIO_LEG,Q5,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,2.4473393300409536,1.5517062959538284,1.0102038737960926,12.23669665020477,7.758531479769141,5.051019368980463,24.47339330040954,15.517062959538283,10.102038737960926,2.9122327922945352,1.8699214693699413,1.228225675323292,14.561163961472676,9.349607346849707,6.141128376616462,29.122327922945352,18.699214693699414,12.282256753232923
PORTFOLIO_LEG,Q5,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,1.9884559169189306,1.2598962833183425,0.8207558089414005,9.942279584594655,6.299481416591713,4.103779044707003,19.88455916918931,12.598962833183426,8.207558089414006,2.2934040389087187,1.482567509483073,0.985810585239012,11.467020194543593,7.412837547415366,4.92905292619506,22.934040389087187,14.825675094830732,9.85810585239012
PORTFOLIO_LEG,Q5,STRUCTURAL,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,2.868828814301849,1.7892947394372516,1.1504567260529113,14.344144071509247,8.946473697186258,5.752283630264556,28.688288143018493,17.892947394372516,11.504567260529113,3.2093211148714245,2.026794917776623,1.325988025633256,16.04660557435712,10.133974588883117,6.62994012816628,32.09321114871424,20.267949177766234,13.25988025633256
PORTFOLIO_LEG,Q5,STRUCTURAL,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,2.9236296528023655,1.7756742385827597,1.078386295761277,14.618148264011829,8.8783711929138,5.391931478806385,29.236296528023658,17.7567423858276,10.78386295761277,3.2620655765396447,2.018393462631721,1.2529979681540815,16.31032788269822,10.091967313158607,6.264989840770407,32.62065576539644,20.183934626317214,12.529979681540814
PORTFOLIO_LEG,Q5,STRUCTURAL,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,2.8005435172659667,1.670914793862636,1.0158577876596993,14.002717586329831,8.354573969313181,5.079288938298497,28.005435172659663,16.709147938626362,10.158577876596993,3.1178330358540793,1.9066060471530732,1.1740347901488828,15.589165179270395,9.533030235765366,5.870173950744413,31.17833035854079,19.066060471530733,11.740347901488827
PORTFOLIO_LEG,Q5,STRUCTURAL,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,60,3.1376675461734487,1.925813158387342,1.1495132753167512,15.688337730867243,9.629065791936709,5.747566376583756,31.376675461734486,19.258131583873418,11.495132753167512,3.5602831900576732,2.2252472755079933,1.349742402819522,17.80141595028837,11.126236377539966,6.74871201409761,35.60283190057674,22.252472755079932,13.49742402819522
PORTFOLIO_LEG,Q5,STRUCTURAL,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,2.7565744391267777,1.655288328250467,0.8875867537163346,13.782872195633889,8.276441641252335,4.437933768581673,27.565744391267778,16.55288328250467,8.875867537163346,3.1184960048457,1.9012429014285446,1.0452266087979263,15.592480024228504,9.506214507142724,5.226133043989632,31.184960048457008,19.01242901428545,10.452266087979265
PORTFOLIO_LEG,Q5,STRUCTURAL,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,2.1335797197129303,1.2884007531948505,0.7112922899093814,10.667898598564653,6.442003765974253,3.556461449546907,21.335797197129306,12.884007531948505,7.112922899093814,2.384622861303568,1.4740125814495357,0.8385206935419772,11.923114306517839,7.3700629072476795,4.192603467709886,23.846228613035677,14.740125814495359,8.385206935419772
PORTFOLIO_LEG,Q5,STRUCTURAL,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,2.909074192376328,1.771322158472139,1.0790322250539386,14.54537096188164,8.856610792360696,5.395161125269693,29.09074192376328,17.713221584721392,10.790322250539386,3.3095356337847646,2.044733256317574,1.2616030794226816,16.54767816892382,10.223666281587871,6.308015397113408,33.09535633784764,20.447332563175742,12.616030794226816
PORTFOLIO_LEG,Q5,STRUCTURAL,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,2.8777607281755246,1.7357033279748215,1.0073229791239315,14.388803640877624,8.678516639874108,5.036614895619658,28.777607281755248,17.357033279748215,10.073229791239315,3.295043031975531,2.0185140791188116,1.1830301887910937,16.475215159877653,10.092570395594057,5.915150943955468,32.950430319755306,20.185140791188115,11.830301887910936
PORTFOLIO_LEG,Q5,STRUCTURAL,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,2.5413444538821195,1.5177018865616918,0.8642996293307685,12.706722269410598,7.588509432808459,4.321498146653843,25.413444538821196,15.177018865616917,8.642996293307686,2.880125589006735,1.7549065182359063,1.0092377395500314,14.400627945033674,8.774532591179533,5.046188697750156,28.80125589006735,17.549065182359065,10.092377395500312
PORTFOLIO_LEG,Q5,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,2.931281220985907,1.8370723775409639,1.1882783803900274,14.656406104929538,9.18536188770482,5.941391901950138,29.312812209859075,18.37072377540964,11.882783803900276,3.353420638501533,2.1319271946744203,1.3969412548422808,16.767103192507665,10.659635973372103,6.984706274211403,33.53420638501533,21.319271946744205,13.969412548422806
PORTFOLIO_LEG,Q5,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,2.9170520593562026,1.8189768411237333,1.166919493130218,14.585260296781014,9.094884205618666,5.8345974656510915,29.170520593562028,18.18976841123733,11.669194931302183,3.3170970899089216,2.1031161264158653,1.375375442696895,16.58548544954461,10.515580632079327,6.876877213484476,33.17097089908922,21.031161264158655,13.753754426968952
PORTFOLIO_LEG,Q5,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,2.6196030324951254,1.6079980555942435,1.0300658113290333,13.098015162475626,8.039990277971217,5.150329056645167,26.196030324951252,16.079980555942434,10.300658113290334,2.972345525963611,1.8611784374223244,1.2072349431088718,14.861727629818057,9.305892187111622,6.036174715544359,29.723455259636115,18.611784374223244,12.072349431088718
PORTFOLIO_LEG,Q5,STRUCTURAL,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,2.9055359155894176,1.8136612283324844,1.168511127363366,14.527679577947092,9.068306141662422,5.842555636816829,29.055359155894184,18.136612283324844,11.685111273633659,3.2408810817463065,2.0493428531472513,1.3417304769130851,16.20440540873153,10.246714265736255,6.7086523845654265,32.40881081746306,20.49342853147251,13.417304769130853
PORTFOLIO_LEG,Q5,STRUCTURAL,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,3.025387681738501,1.8344809737545753,1.120485266089167,15.126938408692505,9.172404868772878,5.6024263304458355,30.25387681738501,18.344809737545756,11.204852660891671,3.3734504907198977,2.0811955499420325,1.2935150821424979,16.86725245359949,10.405977749710164,6.46757541071249,33.73450490719898,20.81195549942033,12.93515082142498
PORTFOLIO_LEG,Q5,STRUCTURAL,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,2.9629369938522534,1.7444998118717316,1.0483454186566574,14.81468496926127,8.72249905935866,5.241727093283287,29.62936993852254,17.44499811871732,10.483454186566574,3.289704048785702,1.9980842641817216,1.2159116555569642,16.44852024392851,9.990421320908608,6.079558277784822,32.89704048785702,19.980842641817215,12.159116555569645
