regime_type,sample_scope,factor_name,window,regime,date_n,mean_capacity_yi,median_capacity_yi,p10_capacity_yi,p25_capacity_yi,p75_capacity_yi,p90_capacity_yi,zero_capacity_share
RECONFIG,COMMON_DATE,outside_community_degree_percentile,252,HIGH,38,16.022290467497477,13.285464943471627,7.145796750420494,9.808429862189913,21.59653883530578,29.64753554193399,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,252,LOW,29,17.214473100606906,14.208089624051961,7.517425435955746,9.490403558375265,22.78570649972753,33.899789861453925,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,252,MEDIUM,25,14.683628081210143,12.869534731894715,6.371549489489533,8.29198154383797,16.63098923822303,26.708544464972444,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,60,HIGH,37,15.358208372886422,12.543433612130126,8.299510721427216,9.258225006741517,18.36085983685343,27.699114361679843,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,60,LOW,29,14.07636662069317,11.839843239189943,7.133845705730584,7.618125854072986,19.431062345142895,25.471397713711593,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,60,MEDIUM,26,17.59445590630264,13.428276335267558,6.371249516906067,9.043321297718103,27.548066198512338,36.02827802035186,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,120,HIGH,31,14.693843011775892,12.908262330888762,9.261346681835567,10.461574082432712,16.75445403037957,23.647844929449402,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,120,LOW,29,15.05395476331891,11.927222139000484,6.500306042255861,8.406231507507432,17.886782655614518,29.38619375178946,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,120,MEDIUM,32,18.284940326196082,14.628473961729672,7.517427517252153,8.698311575053449,26.49370530635469,34.25018102697173,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,252,HIGH,38,16.548133958470192,13.506375059680096,6.837607934529956,9.63375367673072,21.21541316829478,28.462623299777704,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,252,LOW,29,17.410629868417356,14.412629297767786,7.829984068154493,9.098085689021632,23.53888455841999,36.238576258678286,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,252,MEDIUM,25,15.280501669505975,13.797459847732439,6.412502550262762,8.334395492037391,16.238536027689072,26.5176650596152,0.0
