metric,regime_type,sample_scope,factor_name,method,window,total_date_n,estimate_type,regime,estimate,hac_se,hac_t,regime_date_n
IC,NETWORK,COMMON_DATE,residual_degree_percentile,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.02623619014470771,0.02340072839167601,-1.121169807433871,73
IC,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.021864584379019128,0.016922759428341223,1.2920224075514324,28
IC,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.004386137156282911,0.01257117237632393,0.3489043841721235,18
IC,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.017728541685870576,0.007275587433295277,2.43671618936767,45
IC,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.004136042693148552,0.01859273198150968,-0.2224548117652539,73
IC,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.021448865622358426,0.01703962475316055,1.25876396534965,28
IC,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,-0.005224033432008914,0.012237479295778375,-0.42688803026707267,18
IC,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.01001847574197125,0.006701610247319402,1.4949356008846637,45
IC,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.011430389880387175,0.018429565019354152,-0.6202202747804052,73
IC,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,LOW,-0.03239571677476988,0.01571189793814686,-2.061858911145065,28
IC,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.046712043645430225,0.02195530641608378,-2.127596980892529,18
IC,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,HIGH,-0.0658503697755998,0.014338833150754331,-4.592449684243349,45
IC,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.03345465300082992,0.021447597283407647,-1.5598322067857553,73
IC,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,-0.036128703086246036,0.008906240861327122,-4.0565602984223,28
IC,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.02603476305465789,0.012072590810818075,-2.156518303538335,18
IC,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,-0.037618928125687734,0.008248497827216143,-4.560700495254185,45
IC,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0014902250394416977,0.012625732310101197,-0.11803078053931537,73
IC,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,-0.010753533775559744,0.005436965964496853,-1.9778556359888664,28
IC,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,0.006725123833701278,0.010002076615811092,0.6723727573802355,18
IC,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,-0.018080929433600484,0.006688859200523748,-2.7031409828726427,45
IC,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.00732739565804074,0.008709004081493357,-0.8413586202825951,73
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.01992291936709882,0.0202559838071313,0.9835572321145309,28
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.00867611252393035,0.02101109012158445,-0.412930146590418,18
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,HIGH,-0.010219336191912285,0.011024648994310247,-0.9269534292825488,45
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.030142255559011108,0.02404105290224975,-1.253782672562998,73
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.021549831360564375,0.015763924934973056,1.367034634423753,28
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.00626711359612275,0.011721398331684535,0.5346728622968037,18
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.01500549942053887,0.007170533725324891,2.0926614385122333,45
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.006544331940025506,0.017415130959378362,-0.3757842507926284,73
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.020974156319147553,0.015802099452602022,1.3273018804911954,28
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,-0.00153123842612528,0.011372431034885352,-0.13464477572369088,18
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.008099969689812178,0.006501077941261018,1.2459425595259088,45
IC,NETWORK,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.012874186629335375,0.01713374673912407,-0.7513935407915072,73
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.010247451674436494,0.013316078183112597,0.7695547843382503,28
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,0.02448982986254143,0.01956271009162248,1.2518628425122413,18
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,91,REGIME_MEAN,HIGH,-0.006319392541799538,0.0084114203928864,-0.75128720794218,45
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.016566844216236033,0.015596223348210016,-1.0622343529170744,73
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.0036898342307541193,0.005339684389754266,0.6910210344705273,28
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.00706914877334559,0.006476133700142526,1.0915693067284904,18
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,-0.0013445762759779275,0.006185274542023291,-0.2173834430214471,45
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0050344105067320465,0.00817041344940155,-0.6161757343015238,73
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.00043490291617585375,0.005253560833567805,0.08278250313521199,28
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,0.006031065398061645,0.005475071055594262,1.101550160138887,18
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,-0.0038942038610780424,0.005565427942988763,-0.6997132836808889,45
IC,NETWORK,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.004329106777253896,0.007650210976016729,-0.5658807045747583,73
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.010543831686359487,0.007661395919630148,1.3762285355001582,28
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.011425670615066547,0.01622955227740693,-0.7040040550577702,18
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,91,REGIME_MEAN,HIGH,0.006921796059750502,0.007029221317466454,0.9847173317122598,45
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0036220356266089843,0.010380482397447379,-0.3489274860193072,73
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.015275194918275194,0.007343559929297352,2.0800803786368443,28
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.002747631004634014,0.008001671517202331,-0.3433821294372108,18
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.010533893689964699,0.004474689639176824,2.354105991561583,45
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.004741301228310495,0.008582226572087457,-0.5524558444694228,73
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.009935399775811433,0.005893552087671205,1.6858084272463494,28
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,-0.008553481712341002,0.005985147475193252,-1.429117953700017,18
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.00019376394394146,0.003713425879578071,0.052179294868132914,45
IC,NETWORK,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.009741635831869974,0.006928080466385921,-1.4061089329338814,73
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.013205493396297539,0.006208584714243272,2.126973215973438,28
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.011733581188515925,0.010547904369057035,-1.1124087570358667,18
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,91,REGIME_MEAN,HIGH,0.008760717037009152,0.006757726480917239,1.2964000632088388,45
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0044447763592883865,0.009167437045487913,-0.4848439468123803,73
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.012467594403877198,0.006203357110540644,2.00981407030275,28
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.0030554699403887112,0.00593727057882415,-0.5146253484364247,18
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.011038232755245271,0.004402279967111236,2.5073899973900406,45
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0014293616486319265,0.007560648228363816,-0.18905279090616434,73
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.008638130269324827,0.004815392820432238,1.7938578619530887,28
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,-0.00643866837853172,0.006582351794837587,-0.9781714164201075,18
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.0013623474442121936,0.003606424303000509,0.37775572970677196,45
IC,NETWORK,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.007275782825112633,0.00591180109264047,-1.2307218580425798,73
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.02332901793024033,0.01052683498913997,2.2161473941890186,28
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.005063437421565514,0.012852622147823655,-0.3939614316307361,18
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,252,91,REGIME_MEAN,HIGH,0.014716569596891993,0.009794230926695164,1.502575312654769,45
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.008612448333348337,0.014465038086708322,-0.5953975566273945,73
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.022130636047672184,0.009450014610671343,2.341862627670582,28
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.011001393105285698,0.009932502027094274,1.1076154905657871,18
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.021528048937007466,0.004379430157389363,4.915719206226735,45
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0006025871106647186,0.010255041987132013,-0.05876008225230502,73
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.011318962286835358,0.010008966122699614,1.1308822657681663,28
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,-0.0008939020608600648,0.008271813928598274,-0.10806602621579325,18
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.0058690017700548614,0.003954215778373345,1.4842391257841794,45
IC,NETWORK,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.005449960516780496,0.010559989512804385,-0.5160952584443587,73
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.019276480802924024,0.007691694067820516,2.5061424223267528,28
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,-0.007677749684272494,0.014632100556193113,-0.5247195817707011,18
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,252,91,REGIME_MEAN,HIGH,0.011422313713665817,0.008202508605710535,1.39253907100002,45
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.007854167089258207,0.011225455718550355,-0.6996746756818962,73
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.02558238617897171,0.00782357104049124,3.2699116613844152,28
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.011022229870103217,0.01035775841884183,1.064152051475988,18
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.020971339587047347,0.005290197152859493,3.9641886646345075,45
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.004611046591924364,0.00938162444905307,-0.4914976736667154,73
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.010837443808412776,0.008304362106325685,1.305030256346549,28
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,-0.003498053792302508,0.00855182119880257,-0.40904197024048017,18
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.0020239840911972194,0.004030984765006462,0.5021066089774653,45
IC,NETWORK,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.008813459717215557,0.009102466798659033,-0.968249586860778,73
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.013023104529730972,0.01677015993436714,0.7765641222683085,28
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,0.01176450834253432,0.020315642260528052,0.5790862130601689,18
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,HIGH,-0.003931678259249155,0.01190826812022935,-0.33016373326110765,45
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.016954782788980126,0.021261255422925795,-0.7974497484611354,73
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.020511964133389727,0.012148252700698662,1.6884703206914733,28
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.020962023063016047,0.011269403599288541,1.8600827344882225,18
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.02056055768804683,0.007935220267236925,2.5910506571490672,45
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,4.859355465710452e-05,0.014634855254122156,0.0033203987202686763,73
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.01684114934469045,0.01223649682861843,1.376304801984075,28
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,0.009899539107259563,0.009597429107043847,1.0314782215993643,18
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.008691477720851257,0.0071517590485323836,1.2152923024769464,45
IC,NETWORK,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.008149671623839193,0.014109301495530649,-0.5776098573285668,73
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,RAW_COMMON,60,88,REGIME_MEAN,LOW,-0.0015524815476912648,0.004222832020949072,-0.36763990137176905,32
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,RAW_COMMON,60,88,REGIME_MEAN,MEDIUM,0.011645495861765774,0.0066915503723331505,1.7403285059192233,32
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,RAW_COMMON,60,88,REGIME_MEAN,HIGH,-0.011250282082299154,0.005233510171407044,-2.1496627910965698,24
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,RAW_COMMON,60,88,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.009697800534607889,0.006517487249526168,-1.4879661690650696,56
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,LOW,0.0006366107114792055,0.003478186989158412,0.18302946720907634,32
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,MEDIUM,0.009771709076721362,0.004641343487176711,2.1053621874181534,32
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,HIGH,-0.001006753849840989,0.003640071825149984,-0.27657527054414843,27
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0016433645613201946,0.004992689220177042,-0.3291541870218632,59
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,LOW,0.00011744387320262507,0.0029645937900259693,0.03961550266945553,32
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,MEDIUM,0.005532197790352316,0.0036324803604669055,1.5229807848544645,32
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,HIGH,0.0008212445360831259,0.002583856713117951,0.31783671745950903,27
SPREAD,NETWORK,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0007038006628805008,0.0039459463798606756,0.17836042234951777,59
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,REGIME_MEAN,LOW,-0.009906340625590714,0.005270816682632026,-1.8794697713986708,32
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,REGIME_MEAN,MEDIUM,-0.0072059567879235766,0.0032147814988241277,-2.241507483653027,32
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,REGIME_MEAN,HIGH,-0.020208593678310134,0.003910530845900933,-5.167736676848626,27
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.01030225305271942,0.006563903092578839,-1.5695315588018304,59
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,LOW,-0.005554579251958248,0.0019887754985735513,-2.792964442664478,32
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,MEDIUM,-0.005842321067080645,0.0027921798186907832,-2.0923871120234776,32
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,HIGH,-0.008147925241691346,0.0013796939853841694,-5.905603219269376,27
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.002593345989733098,0.002373265727670648,-1.0927330890496016,59
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,LOW,-0.0015707858098384774,0.0023256540486063957,-0.6754167976014064,32
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,MEDIUM,-0.000278258066453504,0.0026253271595382596,-0.10598986318430646,32
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,HIGH,-0.006647236157833334,0.0016142445780111942,-4.117861845955811,27
SPREAD,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.005076450347994857,0.002851199084429931,-1.7804615523751974,59
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,60,88,REGIME_MEAN,LOW,0.0013336113813637073,0.004624853924475473,0.28835751423542716,32
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,60,88,REGIME_MEAN,MEDIUM,0.012196842557405302,0.006424756880767677,1.8984130892043862,32
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,60,88,REGIME_MEAN,HIGH,-0.011613440478020796,0.006482704958978728,-1.7914497962668894,24
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,60,88,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.012947051859384502,0.007770914132120675,-1.666091226753945,56
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,LOW,0.0008004049290188248,0.0029799168273322717,0.2685997547573755,32
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,MEDIUM,0.009240108238813986,0.003784557010909644,2.441529672344152,32
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,HIGH,-0.0014683969608274114,0.003386757383313875,-0.43357016598295983,27
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.002268801889846236,0.004472697962470116,-0.5072557791479521,59
SPREAD,NETWORK,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,LOW,0.00016245919051604705,0.002644695495219474,0.0614283159666989,32
