analysis_date,window,window_start,required_valid_days,current_pit_universe_count,eligible_stock_count,eligible_stock_ratio,ew_factor_mean,ew_factor_std,vw_factor_mean,vw_factor_std,ew_vw_factor_corr,ew_mean_contributor_count,vw_mean_contributor_count,ew_regression_stock_count,ew_beta_mean,ew_beta_q10,ew_beta_q25,ew_beta_median,ew_beta_q75,ew_beta_q90,ew_r2_mean,ew_r2_q10,ew_r2_q25,ew_r2_median,ew_r2_q75,ew_r2_q90,ew_share_r2_gt_0_3,ew_share_r2_gt_0_5,ew_share_r2_gt_0_7,vw_regression_stock_count,vw_beta_mean,vw_beta_q10,vw_beta_q25,vw_beta_median,vw_beta_q75,vw_beta_q90,vw_r2_mean,vw_r2_q10,vw_r2_q25,vw_r2_median,vw_r2_q75,vw_r2_q90,vw_share_r2_gt_0_3,vw_share_r2_gt_0_5,vw_share_r2_gt_0_7,pca_stock_count,pca_pc1_evr,pca_pc1_2_evr,pca_pc1_3_evr,pca_pc1_5_evr,pca_pc1_corr_ew_factor,pca_pc1_corr_vw_factor,pca_pc1_loading_mean,pca_pc1_loading_q10,pca_pc1_loading_q25,pca_pc1_loading_median,pca_pc1_loading_q75,pca_pc1_loading_q90,pca_pc1_loading_positive_share
2021-04-30,60,2021-01-29,54,4287,4136,0.9647772334966177,0.00031965388723573674,0.011035240828809868,-0.0007090086661895434,0.011539909488905044,0.6715144445375896,4129.333333333333,4129.333333333333,4136,1.0000458350737138,0.4186919418709163,0.6799006662733517,0.9857029528066765,1.305761588692027,1.6047318894821494,0.2023899794088009,0.033713314842136646,0.09063918253888473,0.1790410984241933,0.2928136001164661,0.403400110621151,0.23766924564796904,0.0362669245647969,0.00024177949709864604,4136,0.6417803103035329,0.1606309493908467,0.3365902278472122,0.5559215562245714,0.8730856641567485,1.2651509831362364,0.09802555090034808,0.006562365036645221,0.02759119707663519,0.07331691612523766,0.13960950342758094,0.2266387455038228,0.043036750483559,0.0024177949709864605,0.0,4136,0.2063090141542491,0.2603435676153251,0.29471893939232463,0.34673494658553217,0.9872441869858745,0.5729188259408953,0.014165182055256567,0.005515441870222629,0.010016599145616827,0.014419232357042046,0.018851615939602922,0.02220552241746159,0.9804158607350096
2021-05-31,60,2021-03-03,54,4325,4160,0.9618497109826589,0.0008183778534455055,0.008909612675474507,0.0002443562850530672,0.010509676359760538,0.7479086733799502,4152.05,4152.05,4160,1.0002209830380258,0.4188365705582018,0.6654613116013646,0.9750543907523048,1.3061139941198696,1.6174913268861524,0.15284508041048525,0.025114397188537436,0.06590814744788007,0.13140128661720274,0.21805419536845055,0.3074015142737839,0.10913461538461539,0.009375,0.0,4160,0.6339183879300228,0.09585978611202156,0.29938444265236247,0.5567573843796585,0.9009108464348248,1.3132913596981508,0.09724368231616401,0.004323051141859275,0.021860505978807836,0.06470234941429473,0.14278707166972568,0.23951415359290262,0.05216346153846154,0.003125,0.0,4160,0.15547138658666232,0.21400070649742295,0.2532806125445996,0.30767446680486027,0.9880520168786889,0.6858620462104545,0.014099473637822161,0.005831330004236598,0.00977388558549658,0.014123495087211065,0.018479997713139643,0.022465806446601844,0.9838942307692308
2021-06-30,60,2021-04-01,54,4373,4199,0.9602103818888634,0.001334011273767704,0.0070890529464809286,0.0009647910609306132,0.007533664584533236,0.7001228357373657,4189.733333333334,4189.733333333334,4199,0.999890762158946,0.27906712175236353,0.5879545537576296,0.9451963837300749,1.3649248278125392,1.7977534966434336,0.10517409665890866,0.009013322677112726,0.03514350147430437,0.08496652490353364,0.1543303946863202,0.22944809906013974,0.03548463919980948,0.0004763038818766373,0.0,4199,0.6582941634311453,-0.037598958864582976,0.23135531986666502,0.5692375563264367,1.0269494725017732,1.524070961749874,0.06563529776573981,0.001826654772400133,0.010614523830040124,0.03821466379674697,0.09350288032727594,0.1709917461631674,0.012622052869730888,0.0004763038818766373,0.0,4199,0.10844648868285701,0.16521867261016654,0.19902532440991344,0.2557865206905234,0.9754829932480388,0.6270469078422634,0.013484607618879667,0.0036490443399181216,0.008235174242473477,0.013625710249986713,0.018809226196690707,0.02324511078730774,0.961895689449869
2021-07-30,60,2021-05-07,54,4416,4256,0.9637681159420289,0.0010420153603297661,0.008945865784342076,4.939237281608414e-05,0.009501083155410647,0.7797083412355744,4249.616666666667,4249.616666666667,4256,0.999810741753398,0.31087786697432107,0.5776130851827022,0.9332164515368934,1.3787559585530258,1.7713007399729666,0.13860458781674173,0.01871507398207839,0.05729916758881369,0.11729132720113317,0.2009868949319749,0.28652932839365464,0.08552631578947369,0.001644736842105263,0.0,4256,0.733953430736721,0.174473465789796,0.3678510583013317,0.6457547845946261,1.0234037043475783,1.444803328317988,0.08896423296243934,0.007923226082025715,0.029043999470499883,0.06958579864965168,0.12813663304536313,0.198367653275008,0.018092105263157895,0.00023496240601503758,0.0,4256,0.14222635020789606,0.1915724514834289,0.23529597958879248,0.2965822081989074,0.9817916839592737,0.702981720809404,0.01373037294871751,0.004754419406718967,0.009397495170161129,0.013960316281955458,0.018469847175496892,0.02243444965044706,0.9734492481203008
2021-08-31,60,2021-06-08,54,4455,4309,0.9672278338945005,0.0008465040481168157,0.010059267467458275,-0.0004151777066346245,0.010090782954961899,0.8625938077474832,4304.466666666666,4304.466666666666,4309,0.999888785920302,0.3449787634280008,0.5960726814282952,0.9464231701891902,1.3584013588993733,1.7307582396214363,0.15419624043703348,0.025135944849119275,0.0674232291350567,0.13489833879132895,0.2175193859133493,0.30975903631254165,0.11417962404270132,0.006033882571362265,0.0,4309,0.8598804215439227,0.30100002840611073,0.5073520661590417,0.798612689788248,1.1430699582369934,1.5438817433615268,0.11566316173480451,0.01777548059278078,0.04939557544662573,0.10214323811156338,0.16695278899290827,0.23277815862779366,0.03040148526340218,0.0004641448131817127,0.0,4309,0.15898873584450707,0.21608145048740773,0.2607264056867542,0.31311555645621253,0.9787023216304177,0.8207146859440445,0.013894959486096795,0.006018872151767152,0.0097575457756585,0.014028953837064621,0.018149478483891566,0.0219597188106858,0.9809700626595498
2021-09-30,60,2021-07-07,54,4494,4360,0.9701824655095683,0.00020456294284668526,0.011769049071848147,-0.0004083910958904447,0.010334562374990516,0.8657977000538837,4355.883333333333,4355.883333333333,4360,0.9997778826481705,0.4074250107095677,0.6513626552554304,0.9561837509196474,1.3157432886873468,1.663945879777965,0.1894980027269158,0.03380099862162087,0.0856332604267682,0.16955032137482184,0.26753620558345786,0.3722049373045289,0.1926605504587156,0.02224770642201835,0.00022935779816513763,4360,0.9856658913146139,0.4213308710054034,0.6580341075823056,0.9239237123481063,1.2676578661543396,1.6266008669273202,0.1378873399555818,0.03075051295101113,0.07008906237703728,0.12645592674205897,0.19145887966917027,0.2618447045108173,0.051834862385321104,0.00022935779816513763,0.0,4360,0.19679075896038697,0.2607861134560211,0.31021522208748803,0.3639105404973692,0.9751937994611829,0.8051122424065725,0.013795110713188712,0.005546943533999536,0.009581601864172864,0.01393688415903698,0.018114972745708377,0.021932190391867293,0.9846330275229358
2021-10-29,60,2021-07-29,54,4525,4398,0.9719337016574585,0.0004329741543092427,0.011597108922069038,0.00027221731311698866,0.009234759654124356,0.8862452874684007,4394.0,4394.0,4398,0.9995849952259642,0.3836890375076466,0.653335609680604,0.9570328766417887,1.3252330595862973,1.6730405668295554,0.19138245570605167,0.029180608760174732,0.0851287040543164,0.17102602336022538,0.2777562628095454,0.3836143975647138,0.208731241473397,0.02364711232378354,0.0,4398,1.1126196210760215,0.4604218108031265,0.729049752595502,1.0495899073867276,1.4519513071283123,1.845968546641906,0.1449727270396563,0.02757838242193454,0.07022266626892942,0.1295880657499185,0.20534499659430183,0.28173859282214575,0.0768531150522965,0.0015916325602546612,0.0,4398,0.1984565379451098,0.2651758474904594,0.3161067619536829,0.3658471406715793,0.9757603749957389,0.8251872053431096,0.01368784349485973,0.005272199494747995,0.009480423093109116,0.013853614194474305,0.01821290729310477,0.022046199361257308,0.9806730331969077
2021-11-30,60,2021-08-30,54,4558,4432,0.9723562966213252,0.0005580056731513979,0.01057295060708694,-0.00014962227793451768,0.0074730562899759006,0.8496385974906161,4428.55,4428.55,4432,0.9998367660592108,0.3043835364484568,0.6463915560623794,0.9917427127614309,1.3483943721659646,1.713265027626535,0.18730417346370906,0.018345430952296033,0.0731549848602957,0.16079323630785683,0.2770095660207659,0.39279943561476427,0.21367328519855597,0.029332129963898917,0.0002256317689530686,4432,1.2017380306462553,0.4050518048770748,0.7542947669167941,1.135639344519935,1.584562506541639,2.1060998502306716,0.1276970960702864,0.01620617303454893,0.05199517307454406,0.11324216740384077,0.19065414425000293,0.25716409426900916,0.046705776173285196,0.001128158844765343,0.0,4432,0.19528016909400098,0.2607641296669432,0.3092592082108123,0.3603064446490453,0.9728403817652871,0.7757318429183367,0.01321322528429696,0.0037421829589701114,0.00850726713629665,0.013467016754099028,0.018401437576115648,0.022402438528314333,0.9557761732851986
2021-12-31,60,2021-10-11,54,4603,4472,0.9715402998044753,0.0011975972460923892,0.008959819666777634,9.16778863451637e-05,0.006996376316150451,0.8122337574833792,4468.816666666667,4468.816666666667,4472,1.00009844444866,0.3028762129204801,0.6057665530572229,0.9739128128273162,1.3745531219742908,1.7374147053629283,0.15545023651865184,0.014116459176084206,0.05103265367200038,0.12349948104560357,0.23250416378354957,0.34205744040889635,0.14534883720930233,0.02169051878354204,0.0,4472,1.040107021086768,0.2376164202924895,0.5677714524548421,0.9830452257719818,1.4592669874332482,1.9416940433600351,0.10232508370935292,0.0063810494960082065,0.030242736960340355,0.08376181516647821,0.15309559868153977,0.2266398772408214,0.03242397137745975,0.0004472271914132379,0.0,4472,0.1601133666310693,0.2194778684667605,0.2660496142250569,0.32017579322208783,0.978871501105,0.7446527964150782,0.013119051312585648,0.0039017730331125425,0.008135774906080286,0.01308480606819944,0.018196742555833995,0.022580998062079367,0.9662343470483006
2022-01-28,60,2021-11-05,54,4632,4502,0.9719343696027634,-0.00016192928640916326,0.01167928005544803,-0.00126381672677413,0.008387003563419192,0.8070563637205388,4498.916666666667,4498.916666666667,4502,1.0001217511974236,0.40407254843589424,0.6756647290087584,0.9985390395459921,1.3151539093986238,1.5863883533479795,0.21586441180876276,0.037715270083078595,0.09804504478620056,0.18565181664961278,0.30481235608788343,0.44154755964883446,0.25744113727232343,0.06286095068858286,0.0019991115059973343,4502,1.1238344908330071,0.4669667977180666,0.7342917718789688,1.0877661301741794,1.4883498364652024,1.8416996875471316,0.14197155754376892,0.024218119732674362,0.06501961731730974,0.12831688732127625,0.20268453913235726,0.27835231402257793,0.07285650821856952,0.001776988005330964,0.0,4502,0.2202241792319528,0.2825334543598529,0.3246948664148754,0.38490985939171807,0.9866146280265543,0.7545319830976867,0.013627918972953063,0.005875013994360694,0.009309005515580268,0.01349923640854763,0.01790762497341838,0.021634727086155887,0.9913371834740116
2022-02-28,60,2021-11-29,54,4647,4532,0.9752528513019152,-0.0006157937011146838,0.012665457204237559,-0.001161810762114747,0.009206624177224869,0.8313741098537538,4528.6,4528.6,4532,1.000005862868111,0.48011047739430945,0.7153626494624219,1.0031146547813443,1.2696637874612025,1.5307178832821942,0.24764323342883168,0.05469445362192879,0.11787021320652857,0.22064621363672504,0.35384110905591526,0.48451842952610974,0.337819947043248,0.08936451897616945,0.004192409532215357,4532,1.14360317991507,0.5515200486843027,0.8146418277287495,1.1227294236624055,1.4616832066633267,1.790071486835762,0.17495207316473546,0.03635816877593254,0.08385046310429062,0.16145196961334682,0.2506100846274529,0.3331064287571752,0.14187996469549868,0.006840247131509268,0.0,4532,0.25052220007168374,0.32213253056718016,0.36293352815976665,0.42051286081392963,0.9922533462385452,0.8003509667501132,0.013785410318850748,0.006526210877902406,0.009898658698796737,0.013911080607404567,0.01792199872575876,0.021110971266667746,0.9924977934686673
2022-03-31,60,2021-12-30,54,4681,4578,0.977996154667806,-0.0018540209375617082,0.01609616279144879,-0.0022978562118764903,0.01341213890329179,0.9063445120643968,4574.916666666667,4574.916666666667,4578,0.9999375413462103,0.6324963300576425,0.8278439736515518,1.010367448048088,1.1927230686589212,1.3414605549648555,0.3522927849742501,0.11234085428714058,0.20846596052782757,0.3375555518947918,0.48934251132130757,0.615685805752784,0.5696810834425513,0.23700305810397554,0.0382262996941896,4578,1.0875999085589305,0.701616932581554,0.9091932967093597,1.1023339376351597,1.2884463238894537,1.4613113644864728,0.2952069583340244,0.087102783137502,0.17228596852050282,0.287478735478953,0.40745035787627937,0.5067413618573855,0.4753167321974661,0.10681520314547838,0.0045871559633027525,4578,0.3549612844633653,0.41637400606476627,0.45554985882357574,0.5109444126830633,0.99548390303463,0.9005937166122221,0.014101241200821955,0.008139843150202629,0.01119954597922815,0.014427277608048954,0.017480013750614802,0.019673393929203115,0.9980340760157274
2022-04-29,60,2022-01-27,54,4714,4602,0.976240984302079,-0.003628795440426618,0.020764076923275303,-0.0029002671295563407,0.01654876261943051,0.936980714503003,4597.466666666666,4597.466666666666,4602,0.9997946710003819,0.6433034652953116,0.8356865341722971,1.0250613310689418,1.1886141320182155,1.3175988960974296,0.435384771022854,0.1600553568015019,0.27810711490736884,0.4353583726885716,0.5957476237934737,0.7112351184200646,0.7181660147761842,0.39417644502390264,0.11016949152542373,4602,1.1751055098561805,0.7631271014170704,0.9857508656963697,1.2011918082746207,1.396155480305086,1.5529178650389106,0.38765954374018197,0.13626420350445212,0.24798271228502605,0.3921694377519538,0.5320798946205412,0.6294025361288862,0.662755323772273,0.3042155584528466,0.03411560191221208,4602,0.4358587778822348,0.4840835840189947,0.5165138329202439,0.5632822273167064,0.998852968784042,0.9384644651871566,0.014212698198941288,0.008831458406623053,0.011740537063966914,0.014741243121142299,0.017272612489626797,0.018883546772861665,0.9991308126901347
2022-05-31,60,2022-03-02,54,4724,4568,0.9669771380186283,-0.0024160306206371875,0.02104375600096467,-0.002116364824259689,0.016726605450460036,0.9351397067157796,4562.266666666666,4562.266666666666,4568,0.9998379074696787,0.6444134090924342,0.842193918386103,1.0324652492639894,1.185214599403833,1.3107857004177574,0.439259816628384,0.16272984862122253,0.28559634820586033,0.4424940521526509,0.5955587436649799,0.7112340160911492,0.7316112084063048,0.3966725043782837,0.11055166374781086,4568,1.1762579892511627,0.7616352901335521,0.9858615766217549,1.2049029765259105,1.4004108893342424,1.5493224583633618,0.39045375173450203,0.13216465953843587,0.251535465994485,0.39558724608062457,0.5349281444890653,0.6320085076538732,0.6735989492119089,0.3058231173380035,0.03393169877408056,4568,0.4397977181356498,0.48143379304402667,0.5117629146821886,0.5578454965620042,0.9989951487977561,0.9378279437335535,0.01427282163517339,0.00893444074155389,0.011872605840072794,0.014840382931960898,0.01725147334904424,0.01886673793875931,0.9989054290718039
2022-06-30,60,2022-03-31,54,4719,4602,0.9752066115702479,-0.00010078336420481035,0.019196893688553554,0.00036979267041095415,0.01421865232810551,0.9227900057131713,4595.516666666666,4595.516666666666,4602,0.9997338638683919,0.5498786207643381,0.8017379533875205,1.03962230434388,1.2298128435559554,1.3867922681967373,0.39684285451091766,0.11953627933873007,0.24861196510961647,0.39165247949663284,0.5498531855039154,0.6710370388095426,0.6679704476314646,0.3248587570621469,0.07257714037375054,4602,1.2455560522986093,0.7177883110237292,0.9991111171410337,1.2808275164007585,1.5251624656109768,1.7364674562509161,0.3417362130084527,0.10174486293220815,0.20895107777248337,0.34621337792643536,0.47035895442218556,0.5667868692976854,0.5914819643633203,0.1990438939591482,0.008909169926119079,4602,0.3971386665660615,0.438855086508866,0.4721139671085582,0.5226203434223496,0.9992294902366377,0.9214167429583228,0.014066963112897695,0.008059141686548662,0.011625049241992782,0.014635875810068033,0.017393423417504425,0.019210744287820325,0.9936983920034768
2022-07-29,60,2022-05-06,54,4740,4643,0.979535864978903,0.0029070451610404267,0.011826042190268553,0.0013649980106890537,0.009594585732051684,0.8670427389734259,4637.9,4637.9,4643,0.9999200422439094,0.5090794437176777,0.7572429471059641,1.0069532099298601,1.2500790532661155,1.4748986682748797,0.2431882516806027,0.05045802373872171,0.11372988678626192,0.21666499858588903,0.34917291331892314,0.47585323424781306,0.3278052982985139,0.08270514753392204,0.005169071720870127,4643,1.0686980149000942,0.5248302280225555,0.7997934538062836,1.059843487274098,1.334251267060676,1.6094767320144088,0.18691946263777998,0.03389285295176832,0.08783987151336044,0.16987785350955922,0.26661770266916063,0.36423997444365425,0.19190178763730348,0.011630411371957786,0.0,4643,0.2451846748056209,0.30554148091809763,0.3441204362677412,0.40404497712020543,0.9948982999704397,0.8519422505525991,0.013627720954450117,0.006600920365968283,0.009869641737174903,0.013654238810000947,0.017588332501055348,0.020763640516663084,0.9920310144303253
2022-08-31,60,2022-06-09,54,4787,4671,0.9757677041988719,0.0004936237164559966,0.012420220302004709,-0.0002561680787759522,0.009425175879408396,0.8934645448178874,4667.866666666667,4667.866666666667,4671,0.9999058421973256,0.472637694018927,0.7006232745555302,0.9892537048938129,1.2718226372709216,1.5526840313724461,0.24660775146325759,0.05554092560750096,0.12671910241466852,0.22395446065920804,0.34748419921132606,0.4684391536907039,0.33204881181759793,0.07321772639691715,0.0027831299507600086,4671,1.1773338000798022,0.6315985592413348,0.8820801280589559,1.1712683198174454,1.4500235144631581,1.7463613985572952,0.20661245255046912,0.049842065216291385,0.10798075340650357,0.19054698927894678,0.29195610346385403,0.3880011054311446,0.23399700278312996,0.014557910511667736,0.0,4671,0.25061372988166586,0.32554982747539996,0.36895986593009733,0.4276069955715041,0.9889608711660922,0.8958305512786221,0.013718209681370799,0.006979097299584034,0.01037391420204663,0.013840542914757508,0.017311454141810602,0.020355759127107867,0.9950760008563477
2022-09-30,60,2022-07-08,54,4829,4709,0.9751501346034376,-0.0017498346828955787,0.013440912518535826,-0.0020491660288514853,0.009261942784148009,0.9137663071442668,4706.116666666667,4706.116666666667,4709,0.9999098607001223,0.5052502365264557,0.7443364189337656,1.0074860718436318,1.2552829206028853,1.4706505549435815,0.29036824900121844,0.07245736180139643,0.1604873705964384,0.27248296626807333,0.4082744919068619,0.5288935758279173,0.4419197281800807,0.12614143130176259,0.012104480781482269,4709,1.3259395694430254,0.7654126782601758,1.0402226446033274,1.3322216136808713,1.6083902713629534,1.8707110395328368,0.2537207063959211,0.06684484082618959,0.13323143646345093,0.23835619679903394,0.3607238441911451,0.4670852455027091,0.36270970482055637,0.06774262051390953,0.0,4709,0.2960335808097306,0.3784394900057828,0.42011992601990766,0.4687987928406734,0.9870088785906017,0.9187963809558833,0.013727957896168107,0.006970417743798452,0.010373475814373588,0.014044519049728695,0.01739734809935274,0.0200084339203439,0.9966022510087067
2022-10-31,60,2022-08-01,54,4853,4734,0.9754790851019988,-0.0017752360445371128,0.014753131338273072,-0.002202179555175534,0.010413593690931058,0.9185256724748093,4730.5,4730.5,4734,1.0000237944348807,0.5393016012115643,0.7692765912518492,1.017867431710696,1.244940821674365,1.4369992708467336,0.3275311843265961,0.09016002547821411,0.18441499090304417,0.31524138481090014,0.45826728060002425,0.5789531938593214,0.5287283481199831,0.1890578791719476,0.02323616392057457,4734,1.3011629256678436,0.7763775392856295,1.0410039880841588,1.3138922353141318,1.5656359926111083,1.8082820232334142,0.2837121958180992,0.08198089499113749,0.15800185001748726,0.2747754700208055,0.4026433384806941,0.5008687997192232,0.44550063371356147,0.10076045627376426,0.0004224757076468103,4734,0.3316538764669035,0.404534699679969,0.44889749031302995,0.49714308245814093,0.9920215898916701,0.9176241274594945,0.013764483188624894,0.007351218779485975,0.010688396531081374,0.014255159497162573,0.01727294113822881,0.019586428835681888,0.9966201943388255
2022-11-30,60,2022-08-31,54,4877,4774,0.9788804592987492,-0.0004551406901810374,0.014003231049840595,-0.0007732237716787174,0.011045906602229741,0.8949402898312175,4770.25,4770.25,4774,0.9999240759752378,0.5479292883857204,0.7749679352025246,1.0116619783840866,1.2345209566032345,1.4302613836139453,0.32601738380311435,0.08786331389589495,0.17646847597919874,0.30940003356229007,0.4584971832705106,0.5949759619224114,0.5142438206954336,0.19480519480519481,0.0320485965647256,4774,1.1343700260071652,0.6467422455640285,0.88667730075508,1.1284928347346717,1.3883732195937237,1.6361049426533982,0.26987027820685744,0.06368782505499526,0.14124686448294133,0.2561544064883011,0.38651438081755796,0.4954998284610438,0.4019689987431923,0.09426057813154587,0.001466275659824047,4774,0.3281221703527238,0.3959325276527319,0.44748902053017703,0.5049233264861357,0.996009748040519,0.8941571269231797,0.01369431407291041,0.007392676765988907,0.010572416835131791,0.014103442483838371,0.017161845099628398,0.019612310601008244,0.9960201089233347
2022-12-30,60,2022-10-10,54,4905,4812,0.981039755351682,0.0008495311829010356,0.0117211930335442,0.00018702729749075,0.01019612732761782,0.8696425720301194,4808.166666666667,4808.166666666667,4812,0.9999866760819539,0.5312125027239523,0.7514006983395083,0.9992295490071998,1.2469670088795326,1.4703422262905972,0.265973636573784,0.06365551617097417,0.1313824517196605,0.2348657177969548,0.3758175608746343,0.52430926886185,0.36845386533665836,0.11803823773898586,0.014131338320864505,4812,0.9995775101528399,0.5287577386594344,0.7542644661750431,0.9888571825461383,1.2382857900237743,1.491953464036535,0.21718553359920814,0.03550230874938477,0.09439929232372966,0.19208660303972314,0.3159783488315344,0.43632031383098696,0.279093931837074,0.04987531172069826,0.0012468827930174563,4812,0.26845937526357344,0.34205292245084484,0.3965254776807211,0.4547504190756551,0.9943071611003605,0.8777152925759383,0.013480405224151903,0.00680938780594113,0.009970561454204632,0.013471989977339949,0.017250351687697858,0.02033904786677384,0.9937655860349127
2023-01-31,60,2022-11-01,54,4911,4838,0.9851354103034006,0.0015853386512961725,0.009146463645966163,0.0017458287983834495,0.0083849117439278,0.8291338111556807,4833.883333333333,4833.883333333333,4838,0.9998343661531103,0.47761527893855205,0.7120680972713925,0.9864472548663841,1.2718074529046048,1.5518444050418432,0.21454868730495055,0.035628642443411344,0.08692195600339261,0.17678492218160083,0.3074320927645433,0.45928872428405576,0.2620917734601075,0.07172385283174866,0.0024803637866887144,4838,0.9045072683758153,0.4011830732879689,0.6436081483508976,0.8891094870280356,1.149635091634123,1.4351783563215237,0.16407444101040508,0.017765662783473888,0.05671238158954135,0.13328255281177498,0.24230493532242736,0.35808581122627353,0.16556428276147167,0.019016122364613478,0.00020669698222405952,4838,0.21794803687861983,0.2982290180799326,0.3496168107792475,0.414078487521699,0.9905692907839034,0.8291178381417624,0.013091705719272415,0.005489487429656179,0.008773551795034995,0.012972590103443697,0.017374930269094604,0.021278394099589423,0.9898718478710211
2023-02-28,60,2022-11-29,54,4925,4853,0.9853807106598985,0.0012006263491885507,0.008840379348083259,0.0009585329873578471,0.007657167658797113,0.8366174546635663,4850.266666666666,4850.266666666666,4853,0.9997961913677695,0.4696404518929512,0.7104449481836778,0.983268454379939,1.2699610341768204,1.5542771709459358,0.22076282409142056,0.034712132389824124,0.0908618769198771,0.187405618475693,0.32220230310307046,0.457346210687823,0.28147537605604783,0.0706779311765918,0.004327220276117865,4853,0.9658654208838316,0.4749113839156759,0.7102643355601399,0.9475687561946551,1.2108126270178317,1.4927498883762793,0.16298620315849557,0.023808097757039046,0.06400728019374227,0.13439051579049158,0.2365638098339387,0.3422482271526151,0.147331547496394,0.015866474345765505,0.000206058108386565,4853,0.22443860772762658,0.2986315203357781,0.34194719022835285,0.4067892759917732,0.9904973614642735,0.8176499174896454,0.013059187667002193,0.0051569536896524356,0.008827054815647552,0.013134334645298435,0.017423092616341146,0.020891769671302157,0.9870183391716464
2023-03-31,60,2022-12-30,54,4947,4884,0.9872650090964221,0.0015047392282170307,0.008573769507201113,0.0010145305371067352,0.007214737642105805,0.8441690229866176,4881.683333333333,4881.683333333333,4884,0.9999150935307721,0.45196693655498815,0.7012332777605096,0.9715759192235691,1.264257601499655,1.5826909029336682,0.21927648211916545,0.03770040193423439,0.0968771986002092,0.19309415930530516,0.31980737496563993,0.4415906264631002,0.2856265356265356,0.05733005733005733,0.000819000819000819,4884,1.0030044529433122,0.479561820786321,0.7115898167692108,0.9659107501258564,1.2618316750792724,1.585305424163891,0.1583706043926428,0.02707919626102177,0.07220461669982832,0.14089863362696994,0.22652779145422383,0.310224259699575,0.11527436527436527,0.0071662571662571665,0.0,4884,0.22313174324092694,0.27251511700948516,0.3162452663633653,0.38034079931915915,0.9896695738762109,0.8161204409489584,0.013132675568891639,0.005706466829742016,0.009274341186027735,0.013216850216505427,0.017354793390503748,0.020431702636161835,0.9881244881244882
2023-04-28,60,2023-02-03,54,4973,4896,0.9845163884978886,-0.0007854227195254676,0.009494998433883043,-0.00025116674155762367,0.007781881064779131,0.8362534571106226,4892.4,4892.4,4896,0.999784777171068,0.3899864650038351,0.6686610330250753,0.9692897227648887,1.2860250048234776,1.6719658917713938,0.22515936063402095,0.029128484553319765,0.09482111490624323,0.20072248406497822,0.33463608410098983,0.45975130706994005,0.3014705882352941,0.06862745098039216,0.0008169934640522876,4896,1.019965888428141,0.41386426488500827,0.6777625738530068,0.9666350780139992,1.306881245114852,1.7252153439912083,0.16161048039246928,0.020617848919325013,0.06741031261970987,0.14472176454923927,0.23378323041364643,0.3215992403591552,0.12867647058823528,0.01082516339869281,0.0004084967320261438,4896,0.2299694853640515,0.2946347362554873,0.3371403112630524,0.4042350230979435,0.9865463795176354,0.8087402287807093,0.013000903490981632,0.005153783378046283,0.009002363407766296,0.013240982261291011,0.017482158240923105,0.020681708714359086,0.9795751633986928
2023-05-31,60,2023-03-03,54,4995,4888,0.9785785785785786,-0.001021995252093172,0.009061910334117691,-0.0008406950338211733,0.007742749752345142,0.7847833007449107,4883.1,4883.1,4888,0.9997333409655607,0.3706456349874473,0.6553660142325091,0.9680569563964098,1.3157584246592244,1.6797799785136631,0.20080550340791312,0.02263468248791062,0.0761310613436407,0.16953201852251834,0.2957972797170227,0.43063936565694,0.2440671031096563,0.0544189852700491,0.0006137479541734861,4888,0.9177772424719094,0.33857395846790805,0.6077629021951172,0.8780527608955812,1.1964406901294176,1.55837291904739,0.12762317962955072,0.01395929581768155,0.047010251953215974,0.1100123033794908,0.18730470600142712,0.2618757704926539,0.0619885433715221,0.0028641571194762683,0.0,4888,0.20661178075884443,0.27313690065769264,0.32544587073064557,0.39150430063561625,0.9815649929818173,0.7383625955640977,0.01278428501092603,0.004400988728599439,0.008317557343019075,0.012840807161689019,0.017523183301737567,0.02132555359229965,0.9736088379705401
2023-06-30,60,2023-03-31,54,5019,4899,0.9760908547519426,-0.00013517527837348626,0.009342061396617809,-0.0004450897702897652,0.007885653381757366,0.8095072962180396,4893.333333333333,4893.333333333333,4899,0.9997725672801696,0.3509240581417919,0.631648621794324,0.9519640014762202,1.3154074765849364,1.7192243098904165,0.19401851066168374,0.02243551731937971,0.07523585585441434,0.16390707092375828,0.28878287666326546,0.4091134680738115,0.23045519493774239,0.04082465809348847,0.0,4899,0.9584290954321968,0.36303178998979285,0.6254876930031493,0.9084345775331315,1.2336039402654708,1.6397101497434081,0.13291961935424612,0.015036297721553448,0.05229910264202875,0.11479516362234415,0.19379595320296508,0.2743000346422307,0.0694019187589304,0.003674219228413962,0.0,4899,0.19872635546677264,0.2680404770299454,0.3212339193137773,0.38510285547835293,0.9839338881431908,0.7794432193357932,0.012881370060817948,0.004653349605496184,0.008704791503694324,0.012993841672840149,0.017420115722682393,0.021001370106904827,0.980608287405593
