analysis_date,window,sampler,eligible_stock_count,sampled_pair_count,mean_first_index_ratio,mean_second_index_ratio,valid_pair_count,mean_corr,same_mean_corr,cross_mean_corr,same_cross_gap,top1_threshold,top1_same_share,top1_same_enrichment
2021-04-30,252,uniform,3805,20000,0.3339528128286015,0.6654755389064143,19985,0.2060621934028779,0.2612560181860032,0.20314883869431277,0.05810717949169042,0.4743928845213821,0.28,5.403953779237993
2021-05-31,252,legacy,3829,20000,0.230217855276907,0.6134078631138976,19990,0.20440905172983964,0.2577488574281266,0.20134179421547485,0.05640706321265174,0.4714813168166747,0.25,4.804650254107948
2021-05-31,252,uniform,3829,20000,0.33421042319749217,0.6675586206896552,19987,0.2019255344751024,0.25150891829768196,0.19922873827753543,0.05228018002014653,0.47037286119680716,0.26,4.9968362642722655
2021-06-30,252,legacy,3874,20000,0.22869256390395043,0.6133380841724762,19988,0.19671555432594953,0.247612777902324,0.19392478883458572,0.05368798906773828,0.4594247057633909,0.205,3.9127497576650354
2021-06-30,252,uniform,3874,20000,0.3345163826491092,0.6653488510198812,19980,0.19590300757461937,0.25376257846768524,0.19283850856289178,0.06092406990479346,0.466019885577587,0.32,6.107706938794202
2021-07-30,252,legacy,3936,20000,0.2296925921219822,0.6133543837357053,19972,0.17296602680220755,0.2353111827579538,0.1697282556143657,0.0655829271435881,0.4356047217008044,0.29,6.032980972515856
2021-07-30,252,uniform,3936,20000,0.3317756543837357,0.6653197585768742,19963,0.16824186690542398,0.23602777740955164,0.1648436568733128,0.07118412053623885,0.4367034290547709,0.275,5.72093023255814
2021-08-31,252,legacy,3994,20000,0.2289839719509141,0.6142780240420737,19977,0.1576931732081134,0.21973176512379852,0.15453396667571387,0.06519779844808465,0.4195491582923801,0.27,5.593405479131757
2021-08-31,252,uniform,3994,20000,0.3326190082644628,0.6661429752066116,19976,0.152741422870447,0.22286699301172433,0.14936356195168884,0.07350343106003548,0.4091994160470245,0.31,6.422058142706831
2021-09-30,252,legacy,4036,20000,0.22946768277571253,0.6155348574969021,19989,0.15536562414750296,0.2229265585366883,0.15187881456018232,0.07104774397650598,0.4155664887109553,0.29,6.009749263212545
2021-09-30,252,uniform,4036,20000,0.334326926889715,0.6650423915737299,19986,0.15275963313865412,0.22326924698101525,0.14916296057727998,0.07410628640373526,0.4159615064409243,0.29,6.009749263212545
2021-10-29,252,legacy,4053,20000,0.22985964955577493,0.6134165350444225,19997,0.14525533411574343,0.2264552255691407,0.14100796832588516,0.08544725724325553,0.4027060576248555,0.355,7.341003777481176
2021-10-29,252,uniform,4053,20000,0.3312257403751234,0.6662150419545904,19991,0.1428263781466879,0.2245037433781161,0.13875130346731931,0.08575243991079678,0.4100464147171672,0.365,7.547792616283463
2021-11-30,252,legacy,4094,20000,0.22959875397019303,0.6152855973613486,19995,0.14000934671064302,0.20993960747896417,0.13624248187612956,0.07369712560283462,0.40251535964009066,0.28,5.775085988311695
2021-11-30,252,uniform,4094,20000,0.3305193867578793,0.664204715367701,19989,0.13649918893566979,0.21088921995207674,0.1326805032852194,0.07820871666685733,0.3929756697156043,0.285,5.87821252381726
2021-12-31,252,legacy,4137,20000,0.23062675290135395,0.6164285662475822,19988,0.13438604533784723,0.2171891730286656,0.1300298220210255,0.0871593510076401,0.39713067720231426,0.35,7.190515138125792
2021-12-31,252,uniform,4137,20000,0.3342138660541586,0.6664732108317214,19977,0.13324240914722518,0.20928052774367573,0.12947525847808294,0.07980526926559278,0.3931673472524099,0.36,7.395958427786529
2022-01-28,252,legacy,4174,20000,0.2294122214234364,0.6150202132758208,19992,0.14206914783498795,0.22408008696554949,0.13776914281424466,0.08631094415130483,0.4058380078321194,0.335,6.858713432351615
2022-01-28,252,uniform,4174,20000,0.33034121734962857,0.6632201054397315,19982,0.1392890340042205,0.22339468345831667,0.13505833195283704,0.08833635150547964,0.4075585740227781,0.355,7.268188861148725
2022-02-28,252,legacy,4196,20000,0.2299568653158522,0.6151769487485101,19991,0.14729165220619894,0.2297029090859795,0.1429932545447325,0.08670965454124702,0.4140084782641483,0.365,7.462708932981152
2022-02-28,252,uniform,4196,20000,0.33308028605482715,0.667513325387366,19982,0.14523053383165582,0.22867069821464012,0.1409272309637827,0.08774346725085741,0.4189979295620674,0.375,7.667166711966937
2022-03-31,252,legacy,4253,20000,0.22869938852304797,0.6170542333019755,19986,0.163590943197435,0.2480251173380046,0.1592232752934104,0.08880184204459421,0.4239616907935375,0.365,7.434917366915227
2022-03-31,252,uniform,4253,20000,0.33477728127939793,0.6697184854186266,19979,0.1621298532185758,0.24773429130974137,0.15786559977364775,0.08986869153609361,0.4282941156819425,0.32,6.518283718939377
2022-04-29,252,legacy,4296,20000,0.23077738067520373,0.6134004423748545,19988,0.20864287222745534,0.2961270017353427,0.20392384958118223,0.09220315215416044,0.4753718729060255,0.33,6.7012266819277375
2022-04-29,252,uniform,4296,20000,0.33300697322467987,0.6676448079161816,19992,0.20617086081759237,0.2945620407672031,0.20139900462461466,0.09316303614258845,0.47818802782031833,0.33,6.7012266819277375
2022-05-31,252,legacy,4332,20000,0.23089685984761027,0.6139006811359963,19977,0.2208887459118522,0.2969631928456554,0.21675317403546981,0.08021001881018561,0.48373578325198535,0.395,8.00148925281474
2022-05-31,252,uniform,4332,20000,0.3331131840221658,0.6669471022858462,19979,0.2178274484019731,0.3012262574254919,0.2132198767419826,0.08800638068350933,0.48417381036446294,0.33,6.684788489693326
2022-06-30,252,legacy,4338,20000,0.23057897163938204,0.6145974636845746,19993,0.22619900766449863,0.3198908172250233,0.22155081572651583,0.0983400014985075,0.49577462218961144,0.34,6.837427598429153
2022-06-30,252,uniform,4338,20000,0.3338308277611252,0.6652739566520637,19985,0.2254921072778689,0.30422207723742073,0.2213626086165537,0.08285946862086702,0.49844265521867376,0.305,6.133574757414387
2022-07-29,252,legacy,4389,20000,0.2309369188696445,0.6143250455788514,19995,0.23239102480720966,0.31142438886206625,0.22808988934844196,0.08333449951362429,0.5045627385277469,0.345,6.881424126867078
2022-07-29,252,uniform,4389,20000,0.33387989972652693,0.6677963309024613,19992,0.2297812472598415,0.3173521686703197,0.22513632137833764,0.09221584729198204,0.5046513915948725,0.335,6.681962557972381
2022-08-31,252,legacy,4429,20000,0.23033294941282748,0.6161193428184282,19989,0.23785478818854638,0.32298977813187446,0.233276914302617,0.08971286382925747,0.5122525544943521,0.335,6.663052824593466
2022-08-31,252,uniform,4429,20000,0.3337603771454381,0.6670991418247516,19991,0.23696426673601614,0.3369597793298064,0.23188144184754922,0.1050783374822572,0.5170264304676692,0.375,7.45864122155985
2022-09-30,252,legacy,4470,20000,0.22853053255761915,0.6142740993510852,19994,0.25429257657039805,0.337208882569126,0.24974298502039932,0.08746589754872669,0.5345622997662164,0.245,4.854130234264971
2022-09-30,252,uniform,4470,20000,0.3332736630118595,0.6647592078764825,19991,0.2547681790136482,0.34532591217483927,0.2502400545339248,0.09508585764091448,0.5301280420192518,0.31,6.141960704580168
2022-10-31,252,legacy,4497,20000,0.22830678380782918,0.6139088745551602,19996,0.2641334669918476,0.35713956225579513,0.25900490546206945,0.09813465679372568,0.5520066058781131,0.355,7.007349232445435
2022-10-31,252,uniform,4497,20000,0.33334313834519574,0.6661506338967972,19992,0.2623129625378777,0.3553441699857974,0.2572337147819777,0.09811045520381967,0.5461380621735794,0.345,6.80995911322162
2022-11-30,252,legacy,4532,20000,0.22983607371441184,0.6157790333259766,19993,0.26849623625905533,0.3545281493161621,0.26382808404771996,0.09070006526844215,0.558385669539382,0.285,5.610990305001284
2022-11-30,252,uniform,4532,20000,0.3341636504082984,0.6656707018318252,19992,0.26752382281942,0.3635311670159556,0.26253780604899213,0.10099336096696349,0.5600298714447004,0.3,5.906305584211879
2022-12-30,252,legacy,4568,20000,0.227564199693453,0.6150659732866214,19995,0.274422331692086,0.37089924509377237,0.26932187247165046,0.10157737262212191,0.5702676157351578,0.285,5.590194322634995
2022-12-30,252,uniform,4568,20000,0.33424935406174733,0.6667353952266258,19995,0.27250267460162314,0.37613324264439885,0.2667302221578466,0.10940302048655226,0.5732822599445032,0.3,5.8844150764578895
2023-01-31,252,legacy,4590,20000,0.23374736325996948,0.6178677489649161,19992,0.27856450768928753,0.37484162674619775,0.27350582785256033,0.10133579889363742,0.5786950179235449,0.305,5.974402454720287
2023-01-31,252,uniform,4590,20000,0.3360658967095228,0.667270560034866,19993,0.2788016046700589,0.37946186241415425,0.27336208736788165,0.1060997750462726,0.5789478133245505,0.29,5.680579383176665
2023-02-28,252,legacy,4613,20000,0.2284871097137901,0.6146949479618388,19996,0.27273098258529316,0.37116223505858836,0.26739087825698504,0.10377135680160332,0.5773914435942954,0.305,5.953740817880703
2023-02-28,252,uniform,4613,20000,0.3339498373807459,0.6633736014744146,19993,0.2726699564094444,0.37359492773500735,0.26740088785752825,0.10619403987747911,0.5725726372349781,0.285,5.563331583921313
2023-03-31,252,legacy,4648,20000,0.23099389928986444,0.6174894770819883,19992,0.250549242116926,0.3546980385577408,0.2448977570387422,0.1098002815189986,0.560617555083177,0.36,6.976716702885352
2023-03-31,252,uniform,4648,20000,0.33397860985582095,0.6674527652248762,19998,0.24927498408406906,0.35228830646012915,0.24355504240035666,0.10873326405977249,0.5471293555898193,0.325,6.298424801215943
2023-04-28,252,legacy,4669,20000,0.23044602613538992,0.6158793487574978,19996,0.24781771279513592,0.35581420955143833,0.24182645821129461,0.11398775134014372,0.5538399521653885,0.39,7.549482709924274
2023-04-28,252,uniform,4669,20000,0.334878470437018,0.6660157026563839,19995,0.24577202165047254,0.35254369109483047,0.2400325168898272,0.11251117420500326,0.5525993033716551,0.34,6.581600311216034
2023-05-31,252,legacy,4688,20000,0.23042201834862386,0.6175623746532963,19990,0.19993471300177493,0.3213090305703807,0.1932870482890157,0.128021982281365,0.5058990689531684,0.445,8.603883622950185
2023-05-31,252,uniform,4688,20000,0.333622039684233,0.6647242799231918,19988,0.200620157227219,0.32061492325988594,0.19430730392969756,0.1263076193301884,0.5045946901982187,0.42,8.120519374469836
2023-06-30,252,legacy,4690,20000,0.23061801023672426,0.6155849434847516,19994,0.19426672352214794,0.30919061672795156,0.18789048893632204,0.12130012779162952,0.4938110471854174,0.38,7.3217994480220785
2023-06-30,252,uniform,4690,20000,0.33509771806355304,0.6688773405843463,19994,0.19331830061102206,0.30785942367655567,0.18679714030327876,0.1210622833732769,0.5010469729019685,0.34,6.551083716651334
