config_id,description,return_column,stock_valid_ratio,pair_valid_ratio,analysis_date,window,eligible_stock_count,exact_same_pair_share,market_r2_median,raw_mean_corr,raw_same_cross_gap,raw_top1_same_enrichment,residual_mean_corr,residual_same_cross_gap,residual_top1_same_enrichment,raw_residual_top1_overlap,residual_gap_positive,residual_enrichment_gt_1
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2017-12-29,60,2901,0.049666583461113294,0.3123508431424424,0.2818294568866734,0.04181479433982627,2.617454049396898,0.0026314673921287485,0.03933048336384488,4.1275236932797235,0.225,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2018-12-28,60,3393,0.049936675953266715,0.5075281138066553,0.48159473561933136,0.028179837191907753,2.2027897912737244,0.0014938633742025396,0.04465067307799991,3.103931069522066,0.16,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2019-12-31,60,3619,0.05099353559182076,0.23680059967383493,0.2317411841110672,0.036018979891542235,1.9610328807253712,0.0050957770177048525,0.05112919697499911,3.039600965124325,0.295,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2020-12-31,60,3976,0.05299039520139706,0.2164764936258767,0.21121338908607068,0.06302752706288425,4.0573390551790345,0.0017716869937688168,0.07476802527952353,5.09526299952716,0.33,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2021-12-31,60,4452,0.05004619533896398,0.12315553324528238,0.1264847809764414,0.09027249583329848,4.695661646371714,0.00468621731267912,0.0919431963225338,5.694738592408249,0.48,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2022-12-30,60,4789,0.052307109389677996,0.23533954563923734,0.23639462658984017,0.15173932433518425,6.117715234769733,0.0023765692570522474,0.18312425267571966,8.411858447808383,0.315,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2023-12-29,60,5042,0.05398634804283574,0.26799649114220336,0.24945357409087038,0.14549943717653013,6.483120505248674,0.0028756777248138818,0.17541929573768333,7.872360613516247,0.505,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2024-12-31,60,5031,0.05453496472961081,0.4364455141931232,0.41119478996034586,0.07124318982398953,3.3923190547063964,0.0038609227487570587,0.0905592468120456,3.8507405485856387,0.29,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2025-12-31,60,5069,0.055303037498464366,0.2017388472202351,0.19343738503735977,0.09007909712669485,3.9780816741957237,0.00048440931230677223,0.08782008890988423,5.063013039885466,0.485,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2026-09-03,60,5138,0.055780679070388445,0.2540218903813466,0.23633899691800644,0.1364851661684058,3.9440179586624735,0.016566627241636964,0.14036820109212172,5.288569535479225,0.57,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2015-12-31,120,1541,0.04960937829205188,0.6669711064390297,0.6305725965767239,0.035171010637921274,2.7583918600544513,0.006408101074091382,0.050301408786667015,2.652299865436972,0.2631578947368421,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2016-12-30,120,2182,0.04899954653786493,0.30366391714318985,0.29507282610477786,0.036574645422537466,2.8715269329933397,0.0017180021332557425,0.04655539557320467,4.717508532774772,0.2474747474747475,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2017-12-29,120,2693,0.049513377095093826,0.2931121600812262,0.27066264359176323,0.06024308766494446,3.1304671402702327,0.0023773139879501716,0.05479611403909733,5.251106170775874,0.21608040201005024,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2018-12-28,120,3276,0.05036807128410182,0.43324006264646525,0.4166591063875751,0.03562542886837172,1.8861155009122974,0.003499042788742428,0.05700563568567449,5.261269555176408,0.195,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2019-12-31,120,3553,0.050666167152235264,0.27310078358849776,0.2630656587883732,0.03352918682527195,2.8618703199774793,0.004273037561521179,0.05600285542614312,3.7500369710049735,0.27,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2020-12-31,120,3794,0.05208426420447399,0.26062933891299345,0.2561385440791086,0.05478409091275371,2.7839502432203815,0.0017001064106574697,0.05883107359493168,4.223924506955062,0.385,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2021-12-31,120,4334,0.04966244075500039,0.1384148280803408,0.13901014172191312,0.09342031021532607,6.141462146507374,0.0031258626442507258,0.09847171396903626,7.953696878263649,0.575,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2022-12-30,120,4687,0.05181875823476655,0.24058465519553374,0.23669325230646276,0.12633675961631027,6.464840366924111,0.004037882646976032,0.15443846371153,8.298153306798113,0.435,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2023-12-29,120,4989,0.053574158256423955,0.22143951048540764,0.21367318888440726,0.14832579356206424,8.772886318631864,0.0032769748882051954,0.1659990563832856,10.639457875787578,0.43,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2024-12-31,120,5021,0.0545348579789585,0.47669049184896306,0.44728480482739397,0.08158164894238867,4.217485999298692,0.003579128682437929,0.11238449058543067,6.326228998948037,0.27,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2025-12-31,120,5081,0.055193967955343905,0.17226752637378703,0.17082830975082916,0.08792477700154855,4.982428518683343,0.0028900264920801205,0.0865168017819359,6.341272660142435,0.555,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2026-09-03,120,5128,0.05578934684596278,0.25088082426447983,0.24414876871809388,0.11478843320504933,4.301896572882493,0.011937498958695504,0.12249177261493077,4.92925648976119,0.46,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2016-12-30,252,1871,0.04845760081400035,0.5672120343693963,0.5448185066558676,0.03793313174977686,3.5842511310658005,0.004759301678881476,0.05463743669119311,5.756524543832951,0.2751322751322751,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2017-12-29,252,2308,0.049125598453655106,0.2740274284943088,0.26105411237643683,0.045712844861226176,3.1316901714956553,0.005001859005211955,0.042308101190122994,5.741431981075367,0.25773195876288657,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2018-12-28,252,2890,0.050491723169018385,0.4075577135146813,0.39471776452609075,0.046106549760630056,3.4008974330774477,0.0010308657204300957,0.054815301225293274,4.401161383982579,0.21212121212121213,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2019-12-31,252,3492,0.05068408602976136,0.35084811736687593,0.3416762404885009,0.03433162168918369,2.4662573559401038,0.0006745391444181426,0.05595277978039878,5.524416477305833,0.2663316582914573,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2020-12-31,252,3694,0.05133990453851805,0.30081719208583724,0.28883116707645906,0.059922510639395354,4.013060651470312,0.002019816105912638,0.08363568365099111,6.851566965924922,0.4271356783919598,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2021-12-31,252,4096,0.04864950587606837,0.13477485909223885,0.1339537653617401,0.07737838140007094,6.3721099406375465,0.0020973609887515975,0.08325566844461244,9.044285077033937,0.5326633165829145,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2022-12-30,252,4528,0.050928918050394144,0.276397528676097,0.27309560291541096,0.1091687255033788,7.0686755929858975,0.0016645103168859419,0.12816693998777454,8.835844491232372,0.4,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2023-12-29,252,4852,0.0530096972212153,0.17699328163449007,0.17582525877093538,0.13919139648391007,10.375460129583264,0.0017541500681495818,0.1521997666357516,12.450552155499915,0.505,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2024-12-31,252,5033,0.054208519478911366,0.4513696363630867,0.4236253874077173,0.07668599681713029,3.9661662422571977,0.0009203958694734014,0.10391434344787763,5.34971260583529,0.28,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2025-12-31,252,5073,0.05500419428395893,0.26284187685134996,0.2567862002236474,0.08599369844563126,4.545107936848888,0.001919279140129746,0.09220638150744973,7.090368381484266,0.271356783919598,True,True
C95,Stricter 95% valid-observation requirement,return_network,0.95,0.95,2026-09-03,252,5109,0.05566175004326206,0.2143396792450533,0.2064134293087198,0.1047602852452306,5.569354175157236,0.005487248730307981,0.10816747965301872,7.365920038111183,0.505,True,True
