security_id,stock_code,stock_name,exchange,list_date,delist_date,security_type,list_status,board,is_standard_a_share_code,_source_file,missing_list_date_class,severity,note
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
,,,SSE,,,,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\trade_date.csv,PRELISTING_OR_NEVER_LISTED,INFO,缺少 listDate；当前不进入正式股票池。非标准代码通常属于申报/未上市记录；标准 A 股代码需在 Stage 2 与 daily_temp3 交叉检查是否曾实际交易。
