security_id,stock_code,stock_name,exchange,board,list_date,delist_date,code_count,issue_type,severity,note
A20494,A20494,中科晶上,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20495,A20495,蓝科环保,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20497,A20497,乐的美,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20498,A20498,远大住工,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20499,A20499,北农大,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20502,A20502,鹰之航,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20503,A20503,傲伦达,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20506,A20506,中消云,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20507,A20507,九州风神,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20511,A20511,卡尔股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20517,A20517,想念食品,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20518,A20518,真美股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20519,A20519,穗晶光电,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20526,A20526,德明利,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20527,A20527,东风集团,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20532,A20532,星诺奇,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20533,A20533,赢康股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20534,A20534,中超股份,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20539,A20539,湘园新材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20541,A20541,视科新材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20542,A20542,鲁华泓锦,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20548,A20548,固克节能,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20549,A20549,优全护理,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20550,A20550,微科光电,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20551,A20551,云知声,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20552,A20552,森泰英格,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20553,A20553,依图科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20555,A20555,齐治科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20556,A20556,晨泰科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20558,A20558,中证信用,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20559,A20559,百金股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20561,A20561,开创环保,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20562,A20562,快可电子,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20568,A20568,冠龙股份,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20569,A20569,朝微电子,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20570,A20570,保丽洁,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20574,A20574,南讯股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20578,A20578,雅迪传媒,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20579,A20579,丹娜生物,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20580,A20580,恒茂高科,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20581,A20581,博创智能,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20583,A20583,中钢矿院,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20587,A20587,亚洲硅业,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20588,A20588,浙江国祥,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20592,A20592,欣巴科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20595,A20595,乐普诊断,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20598,A20598,凤凰画材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20599,A20599,润科生物,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20600,A20600,珠海鸿瑞,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20603,A20603,中成发展,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20604,A20604,中科英泰,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20606,A20606,正济药业,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20610,A20610,汉维科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20616,A20616,家鸿口腔,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20619,A20619,潜阳科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20623,A20623,德威华泰,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20630,A20630,晶奇网络,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20631,A20631,海诺尔,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20632,A20632,珈创生物,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20642,A20642,恒兴科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20644,A20644,皓泽电子,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20646,A20646,广合科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20648,A20648,容汇锂业,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20649,A20649,恒伦医疗,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20651,A20651,沃得农机,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20653,A20653,呀诺达,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20656,A20656,百子尖,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20657,A20657,博蓝特,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20660,A20660,衣拿智能,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20661,A20661,维尼健康,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20662,A20662,菲鹏生物,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20663,A20663,载德科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20664,A20664,优学天下,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20666,A20666,万香科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20668,A20668,智特奇,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20669,A20669,鑫远股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20671,A20671,中科仪,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20673,A20673,华科仪,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20674,A20674,华泰永创,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20675,A20675,伟邦科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20676,A20676,千里马,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20677,A20677,和烁丰,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20679,A20679,美的连,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20680,A20680,益丰股份,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20681,A20681,瑞博生物,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20685,A20685,重数传媒,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20687,A20687,建科集团,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20688,A20688,华鹏仪表,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20689,A20689,三问家居,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20691,A20691,金田新材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20692,A20692,白马药业,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20695,A20695,大鹏工业,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20701,A20701,易来智能,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20702,A20702,旭宇光电,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20703,A20703,国光信息,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20704,A20704,国泰环保,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20706,A20706,柔宇科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20708,A20708,木仓科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20709,A20709,坤隆股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20711,A20711,久策气体,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20712,A20712,世佳科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20713,A20713,翼辰实业,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20714,A20714,龙华薄膜,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20720,A20720,环洋股份,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20721,A20721,禾赛科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20722,A20722,纽克斯,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A20723,A20723,蓝色星际,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21003,A21003,金通高纤,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21008,A21008,宽创国际,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21012,A21012,海和药物,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21018,A21018,洋紫荆,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21019,A21019,重塑股份,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21021,A21021,和宏股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21024,A21024,天地环保,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21027,A21027,旷视科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21031,A21031,钟恒新材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21032,A21032,日风电气,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21033,A21033,朗夫科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21034,A21034,远峰科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21037,A21037,中图科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21038,A21038,华鸿科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21042,A21042,酒仙网,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21046,A21046,八马茶业,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21048,A21048,卡恩文化,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21051,A21051,博菱电器,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21055,A21055,吉凯基因,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21065,A21065,日日顺,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21066,A21066,恒安药业,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21071,A21071,广浩捷,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21073,A21073,兴禾股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21074,A21074,飞通科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21077,A21077,有屋智能,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21078,A21078,华达通,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21079,A21079,优迅科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21080,A21080,野风药业,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21085,A21085,麦斯克,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21088,A21088,中天海缆,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21098,A21098,明士达,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21108,A21108,聚合科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21110,A21110,中泰设计,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21113,A21113,科隆新能,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21118,A21118,瑞能股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21119,A21119,丰盛光电,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21124,A21124,景创科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21126,A21126,谷数科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21130,A21130,净诺科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21135,A21135,福特科,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21140,A21140,数聚智连,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21143,A21143,芯龙技术,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21144,A21144,征图新视,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21146,A21146,联软科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21149,A21149,来邦科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21153,A21153,龙腾股份,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21154,A21154,德芯科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21158,A21158,醉清风,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21159,A21159,科拓股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21162,A21162,菲仕技术,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21167,A21167,和泽医药,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21170,A21170,深圳垒石,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21171,A21171,优路教育,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21172,A21172,华阳新材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21173,A21173,展新股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21174,A21174,文华财经,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21179,A21179,华勤技术,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21185,A21185,商米科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21190,A21190,谷实生物,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21192,A21192,津同仁,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21197,A21197,熵能新材,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21200,A21200,奉天电子,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21203,A21203,雅达电子,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21206,A21206,敏实集团,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21211,A21211,电子网,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21212,A21212,新秀新材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21213,A21213,航天恒丰,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21215,A21215,昱琛航空,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21216,A21216,生泰尔,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21218,A21218,艺虹股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21219,A21219,索元生物,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21220,A21220,盛景微,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21222,A21222,好达电子,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21223,A21223,大汉软件,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21224,A21224,铭赛科技,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21228,A21228,大医集团,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21233,A21233,欧冶云商,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21234,A21234,宝宝巴士,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21238,A21238,BYD半导,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21239,A21239,美智光电,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21240,A21240,兆驰光元,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21241,A21241,先正达,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21242,A21242,胜利监理,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21244,A21244,世窗信息,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21247,A21247,博大科工,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21248,A21248,莱恩精工,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21250,A21250,联智科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21251,A21251,辛帕智能,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21255,A21255,沃文特,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21256,A21256,笛东设计,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21257,A21257,土巴兔,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21258,A21258,六淳科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21259,A21259,原力数字,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21261,A21261,烨映微,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21264,A21264,英科新创,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21265,A21265,嘉好股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21266,A21266,爱联科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21267,A21267,丘钛微,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21268,A21268,磨铁集团,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21270,A21270,唯都股份,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21271,A21271,普爱医疗,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21279,A21279,中卫信,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21281,A21281,嘉禾生物,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21283,A21283,天安科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21287,A21287,宏裕包材,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21288,A21288,凯诘电商,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21290,A21290,乔合里,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21292,A21292,京浜光电,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21294,A21294,柏承科技,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21300,A21300,睿智融科,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21305,A21305,格林循环,SZSE,SZSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21309,A21309,思尔芯,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
A21310,A21310,派格生物,SSE,SSE_MAIN,,,1,missing_list_date,HIGH,缺少上市日期，无法构造历史股票池。
