analysis_date,window,next_analysis_date,is_last_date,expected_rows,actual_rows,expected_trade_days,market_trade_day_count,market_date_coverage,min_market_stock_count,suspension_zero_stock_days,reopen_stock_days,reopen_return_recovered_stock_days,unresolved_open_missing_stock_days,unresolved_reopen_missing_stock_days,mean_return_coverage,return_label_valid_share,risk_label_valid_share,mean_suspended_days_per_stock,mean_unresolved_open_missing_days,row_count_ok,key_unique,security_unique,coverage_range_ok,last_date_policy_ok,forward_direction_ok,market_calendar_ok,market_count_ok,reopen_recovery_ok,return_label_complete,risk_label_complete,vol_nonnegative,drawdown_range_ok,total_return_range_ok,qa_pass,qa_errors
2022-07-29,120,2022-08-31,False,4585,4585,23,23,1.0,4739.0,92,24,24,0,0,1.0,1.0,1.0,0.020065430752453654,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-08-31,120,2022-09-30,False,4615,4615,21,21,1.0,4786.0,84,20,20,0,0,1.0,1.0,1.0,0.01820151679306609,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-09-30,120,2022-10-31,False,4652,4652,16,16,1.0,4828.0,89,19,19,0,0,1.0,1.0,1.0,0.019131556319862426,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-10-31,120,2022-11-30,False,4667,4667,22,22,1.0,4852.0,122,39,39,0,0,1.0,1.0,1.0,0.026140989929290766,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-11-30,120,2022-12-30,False,4692,4692,22,22,1.0,4876.0,124,30,30,0,0,1.0,1.0,1.0,0.026427962489343565,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-12-30,120,2023-01-31,False,4729,4729,16,16,1.0,4904.0,97,14,14,0,0,1.0,1.0,1.0,0.020511736096426307,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-01-31,120,2023-02-28,False,4754,4754,20,20,1.0,4910.0,152,20,20,0,0,0.9998948254101809,0.9997896508203618,0.9997896508203618,0.03197307530500631,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-02-28,120,2023-03-31,False,4794,4794,23,23,1.0,4924.0,75,12,12,0,0,0.9999093069235094,0.9995828118481435,0.9995828118481435,0.015644555694618274,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-03-31,120,2023-04-28,False,4833,4833,19,19,1.0,4945.0,143,35,35,0,0,1.0,1.0,1.0,0.029588247465342436,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-04-28,120,2023-05-31,False,4862,4862,20,20,1.0,4972.0,645,83,83,0,0,1.0,1.0,1.0,0.13266145619086794,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-05-31,120,2023-06-30,False,4856,4856,20,20,1.0,4994.0,334,27,27,0,0,0.9999279242174629,0.9997940691927513,0.9997940691927513,0.06878088962108732,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-06-30,120,2023-07-31,False,4858,4858,21,21,1.0,5013.0,74,16,16,0,0,1.0,1.0,1.0,0.015232606010703994,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-07-31,120,2023-08-31,False,4876,4876,23,23,1.0,5029.0,37,8,8,0,0,1.0,1.0,1.0,0.0075881870385561935,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-08-31,120,2023-09-28,False,4897,4897,20,20,1.0,5049.0,55,8,8,0,0,1.0,1.0,1.0,0.011231366142536246,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-09-28,120,2023-10-31,False,4929,4929,17,17,1.0,5064.0,45,12,12,0,0,1.0,1.0,1.0,0.009129640900791236,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-10-31,120,2023-11-30,False,4946,4946,22,22,1.0,5071.0,58,20,20,0,0,1.0,1.0,1.0,0.011726647796198949,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-11-30,120,2023-12-29,False,4976,4976,21,21,1.0,5080.0,79,23,23,0,0,1.0,1.0,1.0,0.01587620578778135,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-12-29,120,2024-01-31,False,5014,5014,22,22,1.0,5095.0,132,13,13,0,0,0.9998458860644739,0.9996011168727563,0.9996011168727563,0.02632628639808536,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-01-31,120,2024-02-29,False,5041,5041,15,15,1.0,5103.0,68,3,3,0,0,1.0,1.0,1.0,0.013489387026383654,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-02-29,120,2024-03-29,False,5047,5047,21,21,1.0,5107.0,92,10,10,0,0,0.9999905648805986,1.0,1.0,0.0182286506835744,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-03-29,120,2024-04-30,False,5057,5057,20,20,1.0,5111.0,135,41,41,0,0,1.0,1.0,1.0,0.02669566936919122,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-04-30,120,2024-05-31,False,5068,5068,20,20,1.0,5112.0,419,70,70,0,0,1.0,1.0,1.0,0.08267561168113655,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-05-31,120,2024-06-28,False,5057,5057,19,19,1.0,5112.0,149,30,30,0,0,0.9999791846632599,1.0,1.0,0.029464109155625865,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-06-28,120,2024-07-31,False,5065,5065,23,23,1.0,5105.0,380,16,16,0,0,0.9997853985149577,0.9996051332675222,0.9996051332675222,0.07502467917077986,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-07-31,120,2024-08-30,False,5061,5061,22,22,1.0,5097.0,148,12,12,0,0,0.9998652799482676,0.9998024105907923,0.9998024105907923,0.029243232562734638,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-08-30,120,2024-09-30,False,5061,5061,19,19,1.0,5096.0,132,20,20,0,0,1.0,1.0,1.0,0.026081802015411975,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-09-30,120,2024-10-31,False,5064,5064,18,18,1.0,5099.0,159,18,18,0,0,1.0,1.0,1.0,0.03139810426540284,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-10-31,120,2024-11-29,False,5066,5066,21,21,1.0,5106.0,246,40,40,0,0,1.0,1.0,1.0,0.04855902092380576,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-11-29,120,2024-12-31,False,5066,5066,22,22,1.0,5112.0,171,25,25,0,0,1.0,1.0,1.0,0.033754441373864984,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-12-31,120,2025-01-27,False,5073,5073,18,18,1.0,5120.0,219,25,25,0,0,1.0,1.0,1.0,0.04316972205795387,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-01-27,120,2025-02-28,False,5078,5078,18,18,1.0,5130.0,128,17,17,0,0,0.9998358933963504,0.9998030720756204,0.9998030720756204,0.02520677432059866,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-02-28,120,2025-03-31,False,5082,5082,21,21,1.0,5131.0,247,40,40,0,0,1.0,1.0,1.0,0.048602912239275875,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-03-31,120,2025-04-30,False,5089,5089,21,21,1.0,5140.0,402,111,111,0,0,0.9999719282486035,1.0,1.0,0.07899390842994694,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-04-30,120,2025-05-30,False,5089,5089,19,19,1.0,5146.0,423,62,62,0,0,0.9999793155516025,1.0,1.0,0.08312045588524268,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-05-30,120,2025-06-30,False,5083,5083,20,20,1.0,5147.0,189,46,46,0,0,1.0,1.0,1.0,0.03718276608302184,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-06-30,120,2025-07-31,False,5091,5091,23,23,1.0,5148.0,204,41,41,0,0,1.0,1.0,1.0,0.040070713022981735,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-07-31,120,2025-08-29,False,5102,5102,21,21,1.0,5150.0,169,27,27,0,0,1.0,1.0,1.0,0.033124264994119954,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-08-29,120,2025-09-30,False,5111,5111,22,22,1.0,5152.0,145,32,32,0,0,1.0,1.0,1.0,0.0283701819604774,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-09-30,120,2025-10-31,False,5122,5122,17,17,1.0,5158.0,151,24,24,0,0,1.0,1.0,1.0,0.029480671612651308,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-10-31,120,2025-11-28,False,5124,5124,20,20,1.0,5164.0,213,29,29,0,0,1.0,1.0,1.0,0.04156908665105386,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-11-28,120,2025-12-31,False,5130,5130,23,23,1.0,5169.0,318,65,65,0,0,0.9999915247054835,1.0,1.0,0.06198830409356725,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-12-31,120,2026-01-30,False,5132,5132,20,20,1.0,5182.0,210,42,42,0,0,1.0,1.0,1.0,0.04091971940763835,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-01-30,120,2026-02-27,False,5138,5138,14,14,1.0,5185.0,151,22,22,0,0,1.0,1.0,1.0,0.029388867263526665,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-27,120,2026-03-31,False,5136,5136,22,22,1.0,5190.0,163,28,28,0,0,1.0,1.0,1.0,0.03173676012461059,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-03-31,120,2026-04-30,False,5142,5142,21,21,1.0,5193.0,285,110,110,0,0,0.9999629567890945,1.0,1.0,0.05542590431738623,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-04-30,120,2026-05-29,False,5150,5150,18,18,1.0,5201.0,323,64,64,0,0,1.0,1.0,1.0,0.06271844660194174,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-29,120,2026-06-30,False,5140,5140,21,21,1.0,5205.0,162,52,52,0,0,1.0,1.0,1.0,0.03151750972762646,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-06-30,120,2026-07-31,False,5157,5157,23,23,1.0,5200.0,145,38,38,0,0,1.0,1.0,1.0,0.028117122357960055,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-07-31,120,2026-08-31,False,5168,5168,21,21,1.0,5203.0,94,29,29,0,0,1.0,1.0,1.0,0.018188854489164085,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-08-31,120,2026-09-03,False,5170,5170,3,3,1.0,5212.0,17,3,3,0,0,1.0,0.0,0.0,0.0032882011605415862,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-09-03,120,,True,5170,5170,0,0,,,0,0,0,0,0,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-01-29,252,2016-02-29,False,1487,1487,16,16,1.0,2810.0,745,23,23,0,0,1.0,1.0,1.0,0.5010087424344317,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-02-29,252,2016-03-31,False,1505,1505,23,23,1.0,2817.0,1559,52,52,0,0,1.0,1.0,1.0,1.0358803986710963,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-03-31,252,2016-04-29,False,1540,1540,20,20,1.0,2833.0,1652,82,82,0,0,1.0,1.0,1.0,1.0727272727272728,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-04-29,252,2016-05-31,False,1599,1599,21,21,1.0,2844.0,1460,60,60,0,0,1.0,1.0,1.0,0.9130706691682301,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-05-31,252,2016-06-30,False,1665,1665,20,20,1.0,2856.0,1183,37,37,0,0,1.0,1.0,1.0,0.7105105105105105,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-06-30,252,2016-07-29,False,1720,1720,21,21,1.0,2869.0,1016,52,52,0,0,1.0,1.0,1.0,0.5906976744186047,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-07-29,252,2016-08-31,False,1797,1797,23,23,1.0,2882.0,1042,45,45,0,0,1.0,1.0,1.0,0.5798553144129104,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-08-31,252,2016-09-30,False,1857,1857,20,20,1.0,2912.0,1113,52,52,0,0,1.0,1.0,1.0,0.5993537964458805,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-09-30,252,2016-10-31,False,1939,1939,16,16,1.0,2934.0,1068,41,41,0,0,1.0,1.0,1.0,0.5507993811242908,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-10-31,252,2016-11-30,False,1977,1977,22,22,1.0,2956.0,1485,60,60,0,0,1.0,1.0,1.0,0.7511380880121397,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-11-30,252,2016-12-30,False,2042,2042,22,22,1.0,2990.0,1457,63,63,0,0,1.0,1.0,1.0,0.7135161606268364,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2016-12-30,252,2017-01-26,False,2092,2092,18,18,1.0,3035.0,1134,54,54,0,0,1.0,1.0,1.0,0.5420650095602294,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-01-26,252,2017-02-28,False,2109,2109,18,18,1.0,3088.0,1057,35,35,0,0,1.0,1.0,1.0,0.501185395922238,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-02-28,252,2017-03-31,False,2136,2136,23,23,1.0,3120.0,1332,61,61,0,0,1.0,1.0,1.0,0.6235955056179775,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-03-31,252,2017-04-28,False,2163,2163,18,18,1.0,3168.0,963,80,80,0,0,1.0,1.0,1.0,0.44521497919556174,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-04-28,252,2017-05-31,False,2189,2189,20,20,1.0,3206.0,1465,56,56,0,0,1.0,1.0,1.0,0.66925536774783,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-05-31,252,2017-06-30,False,2210,2210,22,22,1.0,3244.0,1478,53,53,0,0,1.0,1.0,1.0,0.6687782805429864,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-06-30,252,2017-07-31,False,2231,2231,21,21,1.0,3280.0,1403,44,44,0,0,1.0,1.0,1.0,0.6288659793814433,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-07-31,252,2017-08-31,False,2271,2271,23,23,1.0,3309.0,1441,53,53,0,0,1.0,1.0,1.0,0.6345222369000441,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-08-31,252,2017-09-29,False,2284,2284,21,21,1.0,3345.0,737,47,47,0,0,1.0,1.0,1.0,0.3226795096322242,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-09-29,252,2017-10-31,False,2344,2344,17,17,1.0,3382.0,822,37,37,0,0,1.0,1.0,1.0,0.3506825938566553,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-10-31,252,2017-11-30,False,2379,2379,22,22,1.0,3409.0,1296,39,39,0,0,1.0,1.0,1.0,0.544766708701135,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-11-30,252,2017-12-29,False,2433,2433,21,21,1.0,3445.0,1595,64,64,0,0,1.0,1.0,1.0,0.6555692560624743,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2017-12-29,252,2018-01-31,False,2485,2485,22,22,1.0,3468.0,1494,51,51,0,0,1.0,1.0,1.0,0.6012072434607646,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-01-31,252,2018-02-28,False,2527,2527,15,15,1.0,3483.0,1844,79,79,0,0,1.0,1.0,1.0,0.7297190344281757,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-02-28,252,2018-03-30,False,2537,2537,22,22,1.0,3494.0,2021,53,53,0,0,1.0,1.0,1.0,0.7966101694915254,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-03-30,252,2018-04-27,False,2566,2566,18,18,1.0,3504.0,1006,52,52,0,0,1.0,1.0,1.0,0.392049883086516,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-04-27,252,2018-05-31,False,2593,2593,22,22,1.0,3513.0,1322,59,59,0,0,1.0,1.0,1.0,0.5098341689163132,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-05-31,252,2018-06-29,False,2630,2630,20,20,1.0,3521.0,1341,42,42,0,0,1.0,1.0,1.0,0.5098859315589354,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-06-29,252,2018-07-31,False,2647,2647,22,22,1.0,3530.0,812,18,18,0,0,1.0,1.0,1.0,0.3067623724971666,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-07-31,252,2018-08-31,False,2695,2695,23,23,1.0,3534.0,138,14,14,0,0,1.0,1.0,1.0,0.051205936920222635,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-08-31,252,2018-09-28,False,2774,2774,19,19,1.0,3540.0,237,12,12,0,0,1.0,1.0,1.0,0.08543619322278298,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-09-28,252,2018-10-31,False,2834,2834,18,18,1.0,3551.0,244,17,17,0,0,1.0,1.0,1.0,0.08609738884968243,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-10-31,252,2018-11-30,False,2899,2899,22,22,1.0,3556.0,232,27,27,0,0,1.0,1.0,1.0,0.08002759572266299,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-11-30,252,2018-12-28,False,2953,2953,20,20,1.0,3564.0,83,18,18,0,0,1.0,1.0,1.0,0.028107009820521504,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2018-12-28,252,2019-01-31,False,3008,3008,22,22,1.0,3566.0,114,20,20,0,0,1.0,1.0,1.0,0.03789893617021277,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-01-31,252,2019-02-28,False,3066,3066,15,15,1.0,3582.0,85,10,10,0,0,1.0,1.0,1.0,0.027723418134377037,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-02-28,252,2019-03-29,False,3099,3099,21,21,1.0,3588.0,248,39,39,0,0,1.0,1.0,1.0,0.08002581477896095,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-03-29,252,2019-04-30,False,3161,3161,21,21,1.0,3599.0,304,97,97,0,0,1.0,1.0,1.0,0.09617209743751977,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-04-30,252,2019-05-31,False,3237,3237,20,20,1.0,3609.0,260,54,54,0,0,1.0,1.0,1.0,0.08032128514056225,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-05-31,252,2019-06-28,False,3300,3300,19,19,1.0,3621.0,243,29,29,0,0,1.0,1.0,1.0,0.07363636363636364,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-06-28,252,2019-07-31,False,3356,3356,23,23,1.0,3629.0,149,34,34,0,0,1.0,1.0,1.0,0.04439809296781883,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-07-31,252,2019-08-30,False,3401,3401,22,22,1.0,3664.0,133,24,24,0,0,1.0,1.0,1.0,0.03910614525139665,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-08-30,252,2019-09-30,False,3451,3451,20,20,1.0,3679.0,130,34,34,0,0,1.0,1.0,1.0,0.0376702405099971,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-09-30,252,2019-10-31,False,3482,3482,18,18,1.0,3690.0,153,33,33,0,0,0.999808539153743,0.9997128087306146,0.9997128087306146,0.043940264215967834,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-10-31,252,2019-11-29,False,3517,3517,21,21,1.0,3704.0,159,42,42,0,0,0.9997021270834179,0.9997156667614444,0.9997156667614444,0.045208984930338356,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-11-29,252,2019-12-31,False,3534,3534,22,22,1.0,3733.0,202,46,46,0,0,0.9998199310593199,0.9997170345217884,0.9997170345217884,0.05715902659875495,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2019-12-31,252,2020-01-23,False,3552,3552,16,16,1.0,3759.0,133,31,31,0,0,0.9997712556306306,0.9997184684684685,0.9997184684684685,0.03744369369369369,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-01-23,252,2020-02-28,False,3560,3560,20,20,1.0,3774.0,19,8,8,0,0,0.9997471910112359,0.9997191011235955,0.9997191011235955,0.0053370786516853935,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-02-28,252,2020-03-31,False,3566,3566,22,22,1.0,3795.0,201,30,30,0,0,1.0,1.0,1.0,0.05636567582725743,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-03-31,252,2020-04-30,False,3579,3579,21,21,1.0,3808.0,299,88,88,0,0,1.0,1.0,1.0,0.08354288907516066,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-04-30,252,2020-05-29,False,3591,3591,18,18,1.0,3832.0,300,62,62,0,0,1.0,1.0,1.0,0.0835421888053467,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-05-29,252,2020-06-30,False,3599,3599,20,20,1.0,3850.0,458,73,73,0,0,1.0,1.0,1.0,0.12725757154765213,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-06-30,252,2020-07-31,False,3626,3626,23,23,1.0,3875.0,347,54,54,0,0,0.9996162977529437,0.9994484280198566,0.9994484280198566,0.09569773855488141,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-07-31,252,2020-08-31,False,3635,3635,21,21,1.0,3920.0,220,41,41,0,0,0.999606995480448,0.9994497936726272,0.9994497936726272,0.06052269601100413,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-08-31,252,2020-09-30,False,3641,3641,22,22,1.0,3974.0,256,54,54,0,0,1.0,1.0,1.0,0.0703103542982697,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-09-30,252,2020-10-30,False,3661,3661,16,16,1.0,4040.0,103,26,26,0,0,1.0,1.0,1.0,0.028134389511062553,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-10-30,252,2020-11-30,False,3688,3688,21,21,1.0,4066.0,82,24,24,0,0,1.0,1.0,1.0,0.022234273318872018,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-11-30,252,2020-12-31,False,3715,3715,23,23,1.0,4086.0,203,32,32,0,0,1.0,1.0,1.0,0.05464333781965007,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2020-12-31,252,2021-01-29,False,3737,3737,20,20,1.0,4139.0,200,30,30,0,0,0.9999866202836499,1.0,1.0,0.05351886540005352,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-01-29,252,2021-02-26,False,3758,3758,15,15,1.0,4171.0,107,23,23,0,0,1.0,1.0,1.0,0.028472591804151143,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-02-26,252,2021-03-31,False,3766,3766,23,23,1.0,4199.0,217,38,38,0,0,0.9994458426654969,0.9989378651088688,0.9989378651088688,0.05762081784386617,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-03-31,252,2021-04-30,False,3781,3781,21,21,1.0,4233.0,192,92,92,0,0,1.0,1.0,1.0,0.0507802168738429,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-04-30,252,2021-05-31,False,3805,3805,18,18,1.0,4286.0,175,98,98,0,0,1.0,1.0,1.0,0.045992115637319315,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-05-31,252,2021-06-30,False,3829,3829,21,21,1.0,4323.0,212,52,52,0,0,1.0,1.0,1.0,0.05536693653695482,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-06-30,252,2021-07-30,False,3874,3874,22,22,1.0,4372.0,168,31,31,0,0,1.0,1.0,1.0,0.04336602994321115,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-07-30,252,2021-08-31,False,3936,3936,22,22,1.0,4415.0,74,30,30,0,0,1.0,1.0,1.0,0.018800813008130083,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-08-31,252,2021-09-30,False,3994,3994,20,20,1.0,4454.0,155,24,24,0,0,0.999849774661993,0.9997496244366549,0.9997496244366549,0.03880821231847772,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-09-30,252,2021-10-29,False,4036,4036,16,16,1.0,4493.0,96,21,21,0,0,0.9999070862239842,0.9997522299306244,0.9997522299306244,0.023785926660059464,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-10-29,252,2021-11-30,False,4053,4053,22,22,1.0,4524.0,107,20,20,0,0,1.0,1.0,1.0,0.026400197384653344,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-11-30,252,2021-12-31,False,4094,4094,23,23,1.0,4557.0,163,35,35,0,0,1.0,1.0,1.0,0.03981436248168051,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2021-12-31,252,2022-01-28,False,4137,4137,19,19,1.0,4602.0,133,23,23,0,0,1.0,1.0,1.0,0.032148900169204735,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-01-28,252,2022-02-28,False,4174,4174,16,16,1.0,4631.0,68,15,15,0,0,1.0,1.0,1.0,0.01629132726401533,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-02-28,252,2022-03-31,False,4196,4196,23,23,1.0,4646.0,120,21,21,0,0,1.0,1.0,1.0,0.028598665395614873,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-03-31,252,2022-04-29,False,4253,4253,19,19,1.0,4680.0,307,53,53,0,0,0.9999504993379285,1.0,1.0,0.07218434046555372,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-04-29,252,2022-05-31,False,4296,4296,19,19,1.0,4713.0,951,109,109,0,0,0.9996937175340587,0.9990689013035382,0.9990689013035382,0.22136871508379888,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-05-31,252,2022-06-30,False,4332,4332,21,21,1.0,4716.0,397,60,60,0,0,0.9984610649430593,0.9969990766389658,0.9969990766389658,0.09164358264081256,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-06-30,252,2022-07-29,False,4338,4338,21,21,1.0,4717.0,117,25,25,0,0,1.0,1.0,1.0,0.026970954356846474,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
