window_prev,window_curr,date_prev,date_curr,regime_prev,regime_curr,transition_type,pair_key,stock_i,name_i,industry_i,stock_j,name_j,industry_j,relation,partial_prev,partial_curr,delta_partial,abs_delta_partial,transition_energy,selected_prev,selected_curr,support_change
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600036|601288,600036,招商银行,银行,601288,农业银行,银行,Same,0.0382011490051835,0.0453945471497211,0.007193398144537594,0.007193398144537594,5.17449768658369e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600036|600519,600036,招商银行,银行,600519,贵州茅台,食品饮料,Cross,0.0557537320141051,0.0504656332452441,-0.005288098768861001,0.005288098768861001,2.796398858922923e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|600036,600036,招商银行,银行,000858,五粮液,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|600036,600036,招商银行,银行,000568,泸州老窖,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600036|600887,600036,招商银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|600036,600036,招商银行,银行,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|600036,600036,招商银行,银行,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|600036,600036,招商银行,银行,000725,京东方A,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600036|603501,600036,招商银行,银行,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|600036,600036,招商银行,银行,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600036|601318,600036,招商银行,银行,601318,中国平安,非银金融,Cross,0.2460954406777952,0.2349140985491083,-0.011181342128686905,0.011181342128686905,0.0001250224117987486,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|600036,600036,招商银行,银行,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,601288|601398,601398,工商银行,银行,601288,农业银行,银行,Same,0.6500236049027065,0.6336582751423875,-0.016365329760319014,0.016365329760319014,0.0002678240181639832,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600519|601398,601398,工商银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|601398,601398,工商银行,银行,000858,五粮液,食品饮料,Cross,-0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|601398,601398,工商银行,银行,000568,泸州老窖,食品饮料,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600887|601398,601398,工商银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|601398,601398,工商银行,银行,002460,赣锋锂业,新能源,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|601398,601398,工商银行,银行,002415,海康威视,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|601398,601398,工商银行,银行,000725,京东方A,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,601398|603501,601398,工商银行,银行,603501,韦尔股份,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|601398,601398,工商银行,银行,002475,立讯精密,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,601318|601398,601398,工商银行,银行,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|601398,601398,工商银行,银行,600030,中信证券,非银金融,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600519|601288,601288,农业银行,银行,600519,贵州茅台,食品饮料,Cross,-0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|601288,601288,农业银行,银行,000858,五粮液,食品饮料,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|601288,601288,农业银行,银行,000568,泸州老窖,食品饮料,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600887|601288,601288,农业银行,银行,600887,伊利股份,食品饮料,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|601288,601288,农业银行,银行,002460,赣锋锂业,新能源,Cross,-0.0452935061462465,-0.0124899246763538,0.0328035814698927,0.0328035814698927,0.0010760749572518878,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|601288,601288,农业银行,银行,002415,海康威视,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|601288,601288,农业银行,银行,000725,京东方A,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,601288|603501,601288,农业银行,银行,603501,韦尔股份,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|601288,601288,农业银行,银行,002475,立讯精密,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,601288|601318,601288,农业银行,银行,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|601288,601288,农业银行,银行,600030,中信证券,非银金融,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|600519,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,Same,0.3300289840660542,0.33482178813762,0.004792804071565793,0.004792804071565793,2.297097086841764e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|600519,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,Same,0.2078175144654134,0.2038990792226341,-0.003918435242779322,0.003918435242779322,1.5354134751855046e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600519|600887,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,Same,0.2471528457154068,0.2303477204003142,-0.016805125315092595,0.016805125315092595,0.000282412236855966,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|600519,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|600519,600519,贵州茅台,食品饮料,002415,海康威视,电子,Cross,0.0404027647332708,0.0420570781071778,0.0016543133739070001,0.0016543133739070001,2.736752739087562e-06,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|600519,600519,贵州茅台,食品饮料,000725,京东方A,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600519|603501,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|600519,600519,贵州茅台,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600519|601318,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,Cross,0.0454966828026465,0.0498277031309452,0.004331020328298699,0.004331020328298699,1.8757737084136568e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|600519,600519,贵州茅台,食品饮料,600030,中信证券,非银金融,Cross,0.0045525345869161,0.0137528835362563,0.0092003489493402,0.0092003489493402,8.464642078962534e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|000858,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,Same,0.4023089204959191,0.3774142357129312,-0.024894684782987897,0.024894684782987897,0.0006197453304443291,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|600887,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,Same,0.1786250387519038,0.1902127050520479,0.0115876663001441,0.0115876663001441,0.00013427401028349526,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|002460,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,Cross,0.019396661340171,0.0158871550523897,-0.0035095062877813013,0.0035095062877813013,1.231663438397649e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|002415,000858,五粮液,食品饮料,002415,海康威视,电子,Cross,0.0237756640384463,0.0329828013596189,0.009207137321172603,0.009207137321172603,8.477137765092941e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|000858,000858,五粮液,食品饮料,000725,京东方A,电子,Cross,0.0305325699473204,0.0259567445421883,-0.0045758254051321,0.0045758254051321,2.0938178138252347e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|603501,000858,五粮液,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|002475,000858,五粮液,食品饮料,002475,立讯精密,电子,Cross,0.0387072545779516,0.0,-0.0387072545779516,0.0387072545779516,0.001498251556962355,True,False,Lost
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|601318,000858,五粮液,食品饮料,601318,中国平安,非银金融,Cross,0.0717478848121504,0.0857443336882824,0.013996448876131995,0.013996448876131995,0.00019590058114217658,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000858|600030,000858,五粮液,食品饮料,600030,中信证券,非银金融,Cross,0.0476312472844599,0.0474510441554595,-0.00018020312900040442,0.00018020312900040442,3.2473167701536397e-08,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|600887,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,Same,0.0658021662699512,0.1091672934784494,0.04336512720849821,0.04336512720849821,0.0018805342578092315,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|002460,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,Cross,0.0694553419386192,0.05618291572489,-0.013272426213729198,0.013272426213729198,0.00017615729759888596,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|002415,000568,泸州老窖,食品饮料,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|000725,000568,泸州老窖,食品饮料,000725,京东方A,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|603501,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|002475,000568,泸州老窖,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|601318,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,Cross,0.109444699267386,0.1074996690264827,-0.0019450302409032977,0.0019450302409032977,3.78314263802834e-06,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000568|600030,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,Cross,0.0748589165743549,0.0897564699911407,0.014897553416785808,0.014897553416785808,0.0002219370978059865,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|600887,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,Cross,0.0518763075062524,0.0570145382472214,0.005138230740969002,0.005138230740969002,2.640141514743886e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|600887,600887,伊利股份,食品饮料,002415,海康威视,电子,Cross,0.0245616992303483,0.0119731473464985,-0.012588551883849799,0.012588551883849799,0.00015847163853237832,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|600887,600887,伊利股份,食品饮料,000725,京东方A,电子,Cross,0.0181241985932239,0.0066784738373218,-0.011445724755902102,0.011445724755902102,0.00013100461518787023,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600887|603501,600887,伊利股份,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|600887,600887,伊利股份,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600887|601318,600887,伊利股份,食品饮料,601318,中国平安,非银金融,Cross,0.0479839813669488,0.034066536638568,-0.013917444728380801,0.013917444728380801,0.00019369526776753454,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|600887,600887,伊利股份,食品饮料,600030,中信证券,非银金融,Cross,0.0357338830895781,0.0195079096236845,-0.016225973465893603,0.016225973465893603,0.00026328221491588326,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|002460,002460,赣锋锂业,新能源,002415,海康威视,电子,Cross,0.1077579023073986,0.1239723258601139,0.01621442355271531,0.01621442355271531,0.00026290753114684894,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|002460,002460,赣锋锂业,新能源,000725,京东方A,电子,Cross,0.1116799337384593,0.0943434740300856,-0.017336459708373705,0.017336459708373705,0.0003005528352200649,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|603501,002460,赣锋锂业,新能源,603501,韦尔股份,电子,Cross,0.1035614080479467,0.1193542599522702,0.0157928519043235,0.0157928519043235,0.00024941417127189445,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|002475,002460,赣锋锂业,新能源,002475,立讯精密,电子,Cross,0.0478531778761155,0.0631365565940455,0.01528337871793,0.01528337871793,0.00023358166503567566,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|601318,002460,赣锋锂业,新能源,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002460|600030,002460,赣锋锂业,新能源,600030,中信证券,非银金融,Cross,0.1221582421995543,0.115704097660228,-0.006454144539326301,0.006454144539326301,4.1655981734515507e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|002415,002415,海康威视,电子,000725,京东方A,电子,Same,0.1888396028170551,0.1919245063443473,0.003084903527292182,0.003084903527292182,9.516629772699747e-06,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|603501,002415,海康威视,电子,603501,韦尔股份,电子,Same,0.2130956897007825,0.1913993719641984,-0.021696317736584092,0.021696317736584092,0.00047073020332681344,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|002475,002415,海康威视,电子,002475,立讯精密,电子,Same,0.0544451027718195,0.0577666513687408,0.0033215485969212977,0.0033215485969212977,1.103268508170984e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|601318,002415,海康威视,电子,601318,中国平安,非银金融,Cross,0.1435317110646899,0.1497104160595368,0.006178704994846906,0.006178704994846906,3.817639541334611e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002415|600030,002415,海康威视,电子,600030,中信证券,非银金融,Cross,0.0825619474409412,0.0835728111550382,0.0010108637140970045,0.0010108637140970045,1.0218454484779904e-06,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|603501,000725,京东方A,电子,603501,韦尔股份,电子,Same,0.0538989979533749,0.0612484596416004,0.007349461688225506,0.007349461688225506,5.401458710669451e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|002475,000725,京东方A,电子,002475,立讯精密,电子,Same,0.1764177783736812,0.1995854109884975,0.023167632614816303,0.023167632614816303,0.0005367392009751001,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|601318,000725,京东方A,电子,601318,中国平安,非银金融,Cross,0.0331834136666137,0.0276021490534215,-0.005581264613192197,0.005581264613192197,3.115051468247145e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,000725|600030,000725,京东方A,电子,600030,中信证券,非银金融,Cross,0.0473932861518493,0.0872893626534758,0.0398960765016265,0.0398960765016265,0.0015916969202236341,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|603501,603501,韦尔股份,电子,002475,立讯精密,电子,Same,0.2104961984096475,0.2324261440784919,0.021929945668844403,0.021929945668844403,0.0004809225170384674,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,601318|603501,603501,韦尔股份,电子,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|603501,603501,韦尔股份,电子,600030,中信证券,非银金融,Cross,0.2102571051458746,0.216105745696967,0.00584864055109241,0.00584864055109241,3.420659629588253e-05,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|601318,002475,立讯精密,电子,601318,中国平安,非银金融,Cross,0.0067013129249818,0.0315376874116756,0.024836374486693798,0.024836374486693798,0.0006168454976432946,True,True,Persistent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,002475|600030,002475,立讯精密,电子,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
15,16,2025-03-19,2025-04-17,R3,R3,Within R3,600030|601318,601318,中国平安,非银金融,600030,中信证券,非银金融,Same,0.1173994214055514,0.1098864271808523,-0.007512994224699102,0.007512994224699102,5.6445082220362055e-05,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|600036,000001,平安银行,银行,600036,招商银行,银行,Same,0.3273774407085069,0.3265778684201931,-0.0007995722883137879,0.0007995722883137879,6.393158442393472e-07,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|601398,000001,平安银行,银行,601398,工商银行,银行,Same,0.0415231226136339,0.0297626485093272,-0.011760474104306702,0.011760474104306702,0.00013830875115806852,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|601288,000001,平安银行,银行,601288,农业银行,银行,Same,0.0274553178719522,0.0400225075185453,0.012567189646593101,0.012567189646593101,0.00015793425561343684,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|600519,000001,平安银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|000858,000001,平安银行,银行,000858,五粮液,食品饮料,Cross,0.0228704141413444,0.0350679690731131,0.012197554931768703,0.012197554931768703,0.00014878034631351502,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|000568,000001,平安银行,银行,000568,泸州老窖,食品饮料,Cross,0.0484398375435271,0.0554883451254127,0.007048507581885605,0.007048507581885605,4.9681459131898856e-05,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|600887,000001,平安银行,银行,600887,伊利股份,食品饮料,Cross,0.0471478987100975,0.0320406603187427,-0.015107238391354805,0.015107238391354805,0.0002282286518132245,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|002460,000001,平安银行,银行,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|002415,000001,平安银行,银行,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|000725,000001,平安银行,银行,000725,京东方A,电子,Cross,0.1175540117331681,0.1167431760828116,-0.0008108356503565006,0.0008108356503565006,6.574544518890494e-07,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|603501,000001,平安银行,银行,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|002475,000001,平安银行,银行,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|601318,000001,平安银行,银行,601318,中国平安,非银金融,Cross,0.308678373526505,0.3110571509381725,0.0023787774116674765,0.0023787774116674765,5.658581974259419e-06,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000001|600030,000001,平安银行,银行,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600036|601398,600036,招商银行,银行,601398,工商银行,银行,Same,0.160557764988483,0.1871509020134366,0.026593137024953584,0.026593137024953584,0.0007071949368279572,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600036|601288,600036,招商银行,银行,601288,农业银行,银行,Same,0.0453945471497211,0.0370897323373531,-0.008304814812368,0.008304814812368,6.896994906772694e-05,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600036|600519,600036,招商银行,银行,600519,贵州茅台,食品饮料,Cross,0.0504656332452441,0.0542546206091474,0.003788987363903304,0.003788987363903304,1.4356425243818909e-05,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000858|600036,600036,招商银行,银行,000858,五粮液,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000568|600036,600036,招商银行,银行,000568,泸州老窖,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600036|600887,600036,招商银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,002460|600036,600036,招商银行,银行,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,002415|600036,600036,招商银行,银行,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000725|600036,600036,招商银行,银行,000725,京东方A,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600036|603501,600036,招商银行,银行,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,002475|600036,600036,招商银行,银行,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600036|601318,600036,招商银行,银行,601318,中国平安,非银金融,Cross,0.2349140985491083,0.2208020414750372,-0.014112057074071094,0.014112057074071094,0.00019915015486184,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600030|600036,600036,招商银行,银行,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,601288|601398,601398,工商银行,银行,601288,农业银行,银行,Same,0.6336582751423875,0.6323448292587245,-0.0013134458836630003,0.0013134458836630003,1.7251400893112798e-06,True,True,Persistent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600519|601398,601398,工商银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000858|601398,601398,工商银行,银行,000858,五粮液,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000568|601398,601398,工商银行,银行,000568,泸州老窖,食品饮料,Cross,-0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600887|601398,601398,工商银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,002460|601398,601398,工商银行,银行,002460,赣锋锂业,新能源,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,002415|601398,601398,工商银行,银行,002415,海康威视,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000725|601398,601398,工商银行,银行,000725,京东方A,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,601398|603501,601398,工商银行,银行,603501,韦尔股份,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,002475|601398,601398,工商银行,银行,002475,立讯精密,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,601318|601398,601398,工商银行,银行,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600030|601398,601398,工商银行,银行,600030,中信证券,非银金融,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,600519|601288,601288,农业银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
16,17,2025-04-17,2025-05-20,R3,R3,Within R3,000858|601288,601288,农业银行,银行,000858,五粮液,食品饮料,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
