window_prev,window_curr,date_prev,date_curr,regime_prev,regime_curr,transition_type,stock,name,industry,driver_score,driver_share,same_driver_score,cross_driver_score,same_driver_share,cross_driver_share,support_change_score,persistent_change_score,support_change_share,persistent_change_share,support_turnover,driver_rank
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,000568,泸州老窖,食品饮料,0.0010911580123141383,0.04849603866145476,0.000884095794952593,0.00020706221736154507,0.810236267318969,0.1897637326810308,0.00019781583010946787,0.0008933421822046703,0.18128981126201713,0.8187101887379827,2,11
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,000725,京东方A,电子,0.0012669446815515985,0.05630879997677372,0.000819791455091193,0.0004471532264604056,0.6470617597030464,0.35293824029695375,2.8816196912472605e-05,0.001238128484639126,0.022744637024863675,0.9772553629751364,1,8
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,000858,五粮液,食品饮料,0.0025880836198878833,0.11502623989624926,0.0014048050783599796,0.0011832785415279037,0.5427974071490148,0.45720259285098513,2.954056312623774e-05,0.0025585430567616457,0.011414068270142465,0.9885859317298575,2,2
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,002415,海康威视,电子,0.001094027448577612,0.0486235694960356,0.0002514940891907561,0.0008425333593868558,0.22987914016027058,0.7701208598397293,0.00018500980094053807,0.0009090176476370739,0.16910892060439306,0.830891079395607,1,10
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,002460,赣锋锂业,新能源,0.0021859478497581854,0.09715349219584636,0.0,0.0021859478497581854,0.0,1.0,0.0011011105736259657,0.0010848372761322195,0.5037222519959811,0.4962777480040188,4,5
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,002475,立讯精密,电子,0.0005942760789897594,0.02641233934684062,0.0005860464133238365,8.229665665922847e-06,0.986151780364586,0.013848219635414032,7.17877339731231e-06,0.0005870973055924471,0.012079862628016053,0.987920137371984,1,14
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,600030,中信证券,非银金融,0.0012767425559122019,0.05674426219987024,3.830161835546608e-05,0.0012384409375567357,0.029999484373809795,0.9700005156261902,1.3530395382694937e-05,0.0012632121605295069,0.010597590970896865,0.989402409029103,2,7
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,600036,招商银行,银行,0.003007883368935418,0.13368405538229558,0.0016499672343850105,0.001357916134550407,0.5485476103978674,0.45145238960213246,4.3327713560012266e-05,0.0029645556553754056,0.014404718616249828,0.9855952813837501,1,1
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,600519,贵州茅台,食品饮料,0.0012555547032339568,0.05580257739249923,0.0010526414922985815,0.00020291321093537554,0.8383875983955714,0.16161240160442872,0.0,0.0012555547032339568,0.0,1.0,0,9
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,600887,伊利股份,食品饮料,0.0022213378419772434,0.09872638485805953,0.0008554956489832171,0.0013658421929940263,0.385126311188094,0.614873688811906,0.0,0.0022213378419772434,0.0,1.0,0,4
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,601288,农业银行,银行,0.0003124879507176925,0.013888389736610494,0.0002554322860788403,5.705566463885228e-05,0.8174148330909649,0.18258516690903526,4.59615438848434e-05,0.00026652640683284915,0.14708261159920985,0.8529173884007902,1,15
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,601318,中国平安,非银金融,0.0007921299164761542,0.035205866263907336,3.830161835546608e-05,0.0007538282981206882,0.048352697655775365,0.9516473023442247,4.59615438848434e-05,0.0007461683725913107,0.05802273456519174,0.9419772654348082,1,12
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,601398,工商银行,银行,0.0006496189684375754,0.028872029763818665,0.00012865627606483445,0.0005209626923727409,0.19804882910711616,0.8019511708928837,0.0,0.0006496189684375754,0.0,1.0,0,13
2,3,2024-02-21,2024-03-20,R1,R1,Within R1,603501,韦尔股份,电子,0.001828689178408571,0.08127528744237852,0.0007971200383366573,0.0010315691400719137,0.43589695162430847,0.5641030483756915,0.0010315691400719137,0.0007971200383366573,0.5641030483756915,0.43589695162430847,1,6
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,000001,平安银行,银行,0.00044342899639508135,0.0240635053212118,0.00012077128501765112,0.0003226577113774302,0.2723576626686084,0.7276423373313916,4.7640343283217056e-05,0.0003957886531118644,0.10743623820389725,0.892563761796103,1,10
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,000568,泸州老窖,食品饮料,0.0003602678532782785,0.019550610074897595,0.00012251771537236472,0.0002377501379059138,0.34007395957620856,0.6599260404237915,1.2806029168929801e-05,0.00034746182410934877,0.03554585581922058,0.9644541441807797,1,11
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,000725,京东方A,电子,0.004554996428110116,0.24718541565168684,0.0026896087796927613,0.0018653876484173563,0.5904743992979791,0.4095256007020212,0.00013206227451067272,0.004422934153599445,0.028992838215125848,0.9710071617848743,1,1
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,000858,五粮液,食品饮料,0.0012948438335338125,0.07026712671405447,0.00018861264778462943,0.001106231185749183,0.14566439820768098,0.854335601792319,0.00013206227451067272,0.0011627815590231397,0.10199088962740475,0.8980091103725952,1,6
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,002415,海康威视,电子,0.0015515475689207654,0.08419763588841438,0.00020692357927655074,0.0013446239896442148,0.13336592665378855,0.8666340733462115,0.0,0.0015515475689207654,0.0,1.0,0,5
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,002460,赣锋锂业,新能源,0.00226255021398723,0.12278152659480554,0.0,0.00226255021398723,0.0,1.0,0.0,0.00226255021398723,0.0,1.0,0,3
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,002475,立讯精密,电子,0.002617898043364576,0.1420651423543041,0.0025752127044912977,4.268533887327814e-05,0.9836948046997208,0.016305195300279178,0.0,0.002617898043364576,0.0,1.0,0,2
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,600030,中信证券,非银金融,0.0018650904412323415,0.10121262732477804,6.313788043210827e-06,0.0018587766531891307,0.0033852449745220125,0.996614755025478,8.34677796118012e-05,0.0017816226616205403,0.04475267138072437,0.9552473286192756,2,4
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,600036,招商银行,银行,0.001091384282039286,0.05922601293971354,0.00026243535633156174,0.0008289489257077244,0.2404610004472421,0.759538999552758,0.0,0.001091384282039286,0.0,1.0,0,7
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,600519,贵州茅台,食品饮料,0.0003381439170548768,0.018350013223167032,0.00025581839882256525,8.232551823231154e-05,0.7565370421288664,0.2434629578711335,0.0,0.0003381439170548768,0.0,1.0,0,13
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,600887,伊利股份,食品饮料,0.000491571644399352,0.02667605631775471,4.305430251051025e-05,0.0004485173418888418,0.0875850000728134,0.9124149999271867,0.0,0.000491571644399352,0.0,1.0,0,9
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,601288,农业银行,银行,0.0003390438208225914,0.018398848187228978,0.0002031027247651945,0.0001359410960573969,0.5990456462896881,0.4009543537103118,9.360188716806046e-05,0.00024544193365453096,0.27607607459402345,0.7239239254059766,2,12
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,601318,中国平安,非银金融,0.0007983524789469189,0.043324093105145685,6.313788043210827e-06,0.0007920386909037081,0.007908521874372009,0.9920914781256279,4.59615438848434e-05,0.0007523909350620755,0.057570490600179255,0.9424295093998207,1,8
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,601398,工商银行,银行,0.00027559230133944484,0.014955532596380062,0.00020493055089657345,7.06617504428714e-05,0.7436004195348045,0.2563995804651955,7.06617504428714e-05,0.00020493055089657345,0.2563995804651955,0.7436004195348045,1,14
3,4,2024-03-20,2024-04-19,R1,R1,Within R1,603501,韦尔股份,电子,0.00014273631748279163,0.0077458537064569654,4.463172078659992e-05,9.81045966961917e-05,0.3126865087575259,0.6873134912424741,0.0,0.00014273631748279163,0.0,1.0,0,15
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,000001,平安银行,银行,0.004130599314144685,0.03425799797720893,0.0005082477686162631,0.0036223515455284213,0.12304455841936461,0.8769554415806353,4.7640343283217056e-05,0.004082958970861467,0.011533518421910126,0.9884664815780897,1,7
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,000568,泸州老窖,食品饮料,0.003579130946416974,0.02968427857493798,0.00022252702526509178,0.0033566039211518827,0.06217347970681569,0.9378265202931845,0.0002731569912974786,0.003305973955119496,0.07631936226612017,0.92368063773388,1,8
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,000725,京东方A,电子,0.005489503648836243,0.045528358137698996,0.002252231304599033,0.0032372723442372097,0.41027958968139105,0.5897204103186089,0.0,0.005489503648836243,0.0,1.0,0,5
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,000858,五粮液,食品饮料,0.003114407188842764,0.02582999392127511,0.00034332196537008373,0.00277108522347268,0.11023669820697198,0.889763301793028,0.0,0.003114407188842764,0.0,1.0,0,9
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,002415,海康威视,电子,0.001310031168609517,0.010865020233413394,0.0002434676162539867,0.0010665635523555302,0.18584872031129318,0.8141512796887067,6.795839175324373e-05,0.0012420727768562732,0.051875400663463286,0.9481245993365366,1,12
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,002460,赣锋锂业,新能源,0.004980216808311704,0.041304480141892586,0.0,0.004980216808311704,0.0,1.0,0.0004360138752759205,0.004544202933035784,0.08754917547931601,0.912450824520684,3,6
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,002475,立讯精密,电子,0.0026693842142044622,0.022139101872568297,0.0016950787506213015,0.0009743054635831606,0.6350074079262785,0.3649925920737214,0.0008792656615116813,0.0017901185526927807,0.329388949268857,0.6706110507311429,3,10
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,600030,中信证券,非银金融,0.006160069351057177,0.05108983644221647,0.00012965462561265767,0.006030414725444519,0.02104759187336205,0.9789524081266379,0.0005675234952316043,0.005592545855825573,0.09212940031822973,0.9078705996817703,2,4
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,600036,招商银行,银行,0.037513069912796584,0.31112256974205943,0.0007570416912906091,0.036756028221505976,0.020180744819084096,0.979819255180916,7.557442090816354e-05,0.03743749549188842,0.002014615734831751,0.9979853842651683,1,2
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,600519,贵州茅台,食品饮料,0.001136109570717359,0.00942256472135745,0.0005644611982012432,0.000571648372516116,0.4968369361106894,0.5031630638893108,0.0002960952502978882,0.0008400143204194709,0.26062208956740734,0.7393779104325928,1,13
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,600887,伊利股份,食品饮料,0.007444045083351027,0.06173876041048481,0.00077675847096074,0.0066672866123902875,0.10434628783992705,0.895653712160073,6.795839175324373e-05,0.007376086691597783,0.009129228932967642,0.9908707710670323,1,3
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,601288,农业银行,银行,0.0003243189317552707,0.0026898075710215085,0.0002526833846671811,7.16355470880896e-05,0.7791200572214965,0.22087994277850356,0.00011927589037130664,0.000205043041383964,0.3677734436462426,0.6322265563537574,2,15
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,601318,中国平安,非银金融,0.04031015710225496,0.33432080321641516,0.00012965462561265767,0.0401805024766423,0.0032164257083831796,0.9967835742916168,0.0,0.04031015710225497,0.0,1.0000000000000002,0,1
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,601398,工商银行,银行,0.0004414276672132383,0.003661073607089035,0.0004414276672132383,0.0,1.0,0.0,0.0,0.0004414276672132383,0.0,1.0,0,14
4,5,2024-04-19,2024-05-22,R1,R1,Within R1,603501,韦尔股份,电子,0.0019708129387425743,0.01634535343036068,0.0008350465904600035,0.0011357663482825706,0.4237066715183954,0.5762933284816045,0.0,0.0019708129387425743,0.0,1.0,0,11
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,000001,平安银行,银行,0.0004386286815676696,0.01818791744163714,3.538515356261786e-05,0.0004032435280050517,0.08067222926724822,0.9193277707327517,0.0,0.00043862868156766953,0.0,0.9999999999999999,0,11
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,000568,泸州老窖,食品饮料,0.0009679055400053991,0.04013459856296589,0.0006947112378554962,0.0002731943021499029,0.7177469382514549,0.2822530617485452,0.0,0.0009679055400053991,0.0,1.0,0,9
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,000725,京东方A,电子,0.001165364519917865,0.048322315818304,0.0006726749498486986,0.0004926895700691664,0.5772227816718745,0.42277721832812554,0.00039029064569866755,0.0007750738742191974,0.3349086393381663,0.6650913606618337,1,8
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,000858,五粮液,食品饮料,0.0008352639033689634,0.03463455892158886,0.00024926936108349946,0.0005859945422854639,0.29843186097004004,0.7015681390299598,0.0,0.0008352639033689634,0.0,1.0,0,10
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,002415,海康威视,电子,0.006363529984732143,0.26386637003771707,0.004005469448481578,0.002358060536250564,0.6294414355069905,0.3705585644930092,6.795839175324373e-05,0.006295571592978898,0.010679354370340767,0.9893206456296592,1,1
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,002460,赣锋锂业,新能源,0.002044803517232765,0.08478861305393492,0.0,0.002044803517232765,0.0,1.0,0.0008480741076690695,0.0011967294095636953,0.4147460137474574,0.5852539862525427,2,5
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,002475,立讯精密,电子,0.00330794702468439,0.1371653745287219,0.002815632488183231,0.0004923145365011588,0.8511721823755233,0.14882781762447672,0.0002960952502978882,0.003011851774386502,0.0895102757354884,0.9104897242645117,1,2
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,600030,中信证券,非银金融,0.00206329371238935,0.08555531654853038,5.045515082097111e-06,0.002058248197307253,0.002445369290760969,0.997554630709239,0.00039029064569866755,0.0016730030666906827,0.18915903409927054,0.8108409659007295,1,4
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,600036,招商银行,银行,0.0003889419415185275,0.016127636470661778,4.239888651126109e-05,0.0003465430550072664,0.10901083679925373,0.8909891632007463,7.557442090816354e-05,0.000313367520610364,0.19430771753003012,0.80569228246997,1,12
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,600519,贵州茅台,食品饮料,0.00038665192696032974,0.016032680081636354,5.377967598998936e-05,0.00033287225097034033,0.13909067106629763,0.8609093289337022,0.0002960952502978882,9.055667666244144e-05,0.7657927703235459,0.23420722967645394,1,13
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,600887,伊利股份,食品饮料,0.0012746531476487434,0.05285401340673992,0.0007858245088124783,0.000488828638836265,0.6165006615815679,0.383499338418432,8.17543109905372e-05,0.0011928988366582062,0.06413847652700126,0.9358615234729988,2,7
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,601288,农业银行,银行,4.638156354737777e-05,0.001923230477311159,3.25856443100843e-05,1.3795919237293473e-05,0.7025559687482023,0.29744403125179764,1.3795919237293473e-05,3.25856443100843e-05,0.29744403125179764,0.7025559687482023,1,15
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,601318,中国平安,非银金融,0.002902911007429479,0.12037039063393225,5.045515082097111e-06,0.002897865492347382,0.0017380881016276495,0.9982619118983723,0.0007724996867609059,0.002130411320668573,0.2661120801787694,0.7338879198212305,1,3
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,601398,工商银行,银行,8.645032939199087e-05,0.0035846982193782776,8.645032939199087e-05,0.0,1.0,0.0,0.0,8.645032939199087e-05,0.0,1.0,0,14
5,6,2024-05-22,2024-06-20,R1,R1,Within R1,603501,韦尔股份,电子,0.0018437605860898423,0.07645228579694022,0.0016969115463879086,0.00014684903970193364,0.9203535205113783,0.07964647948862164,0.0,0.0018437605860898423,0.0,1.0,0,6
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,000001,平安银行,银行,0.0010306559444443805,0.026858720010036197,2.842474191202554e-05,0.001002231202532355,0.027579273243651763,0.9724207267563483,0.0,0.0010306559444443805,0.0,1.0,0,10
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,000568,泸州老窖,食品饮料,0.0007938772221124264,0.020688306457648974,0.0003273498067178007,0.0004665274153946258,0.4123431150307552,0.5876568849692448,3.789325717541334e-05,0.0007559839649370131,0.04773188614050828,0.9522681138594917,1,14
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,000725,京东方A,电子,0.00531683824725641,0.1385559076154127,0.0035878654365652037,0.001728972810691206,0.6748118467618628,0.32518815323813716,0.0,0.00531683824725641,0.0,1.0,0,2
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,000858,五粮液,食品饮料,0.0008688699466270125,0.022642604205005287,0.0005060740132783336,0.0003627959333486789,0.5824508204512459,0.41754917954875415,0.0,0.0008688699466270124,0.0,0.9999999999999999,0,13
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,002415,海康威视,电子,0.008835785874658131,0.2302590890348107,0.004581581703693152,0.004254204170964978,0.5185256601604121,0.48147433983958776,0.0017309028442318267,0.007104883030426303,0.19589687536410538,0.8041031246358945,1,1
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,002460,赣锋锂业,新能源,0.002764992543179644,0.07205523913912443,0.0,0.002764992543179644,0.0,1.0,0.0,0.0027649925431796445,0.0,1.0000000000000002,0,6
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,002475,立讯精密,电子,0.0027620013706609226,0.07197728968798595,0.002454408826412875,0.00030759254424804754,0.8886341811718785,0.1113658188281215,0.0,0.0027620013706609226,0.0,1.0,0,7
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,600030,中信证券,非银金融,0.0010197880072884984,0.0265755034014968,0.00012168763074126518,0.0008981003765472332,0.1193263990864326,0.8806736009135674,3.789325717541334e-05,0.000981894750113085,0.03715797489731935,0.9628420251026807,1,11
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,600036,招商银行,银行,0.003115429204990861,0.08118755941688047,0.0015681951755096288,0.0015472340294812325,0.5033640863985639,0.4966359136014363,0.0005203299779569902,0.0025950992270338713,0.16701710862934424,0.832982891370656,1,5
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,600519,贵州茅台,食品饮料,0.001416606997374241,0.036916539328014426,0.0012646487323436561,0.00015195826503058485,0.8927308242072446,0.1072691757927554,0.0,0.001416606997374241,0.0,1.0,0,8
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,600887,伊利股份,食品饮料,0.004167792696548252,0.1086119744419756,0.0014139454094015014,0.00275384728714675,0.3392552154939292,0.6607447845060707,0.0022650287414261103,0.0019027639551221416,0.5434600294064523,0.4565399705935476,3,3
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,601288,农业银行,银行,0.0008943655050070282,0.023307014154532655,0.0008805695857697348,1.3795919237293473e-05,0.9845746295445674,0.015425370455432604,1.3795919237293473e-05,0.0008805695857697348,0.015425370455432604,0.9845746295445674,1,12
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,601318,中国平安,非银金融,0.003318692248197928,0.0864845600263609,0.00012168763074126518,0.003197004617456663,0.03666734413452841,0.9633326558654716,0.0,0.0033186922481979286,0.0,1.0000000000000002,0,4
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,601398,工商银行,银行,0.000662147013616444,0.0172554394510315,0.000662147013616444,0.0,1.0,0.0,0.0,0.000662147013616444,0.0,1.0,0,15
6,7,2024-06-20,2024-07-18,R1,R1,Within R1,603501,韦尔股份,电子,0.0014053910499147828,0.03662425362968348,0.0010242564131704086,0.0003811346367443742,0.7288052768178048,0.2711947231821952,0.0,0.0014053910499147828,0.0,1.0,0,9
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,000001,平安银行,银行,0.004247104573416807,0.10771395312420315,0.0005087423535927124,0.003738362219824095,0.11978569041530046,0.8802143095846996,8.542070608015213e-05,0.004161683867336655,0.020112691977214714,0.9798873080227853,1,3
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,000568,泸州老窖,食品饮料,0.0023457948458310285,0.059493434101991795,0.0012805822215485306,0.0010652126242824977,0.545905463056326,0.45409453694367385,0.0,0.0023457948458310285,0.0,1.0,0,8
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,000725,京东方A,电子,0.0027648172041720817,0.07012056933827593,0.0023338313309237005,0.00043098587324838126,0.8441177693056786,0.15588223069432144,0.0001313221993747737,0.002633495004797308,0.04749760641557417,0.9525023935844258,1,7
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,000858,五粮液,食品饮料,0.0010074377221066235,0.025550371482199262,0.00028533201671123603,0.0007221057053953875,0.2832254644134097,0.7167745355865903,0.0,0.0010074377221066235,0.0,1.0,0,11
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,002415,海康威视,电子,0.005317744819078189,0.13486725044489473,0.002790634176635023,0.0025271106424431663,0.5247777528969073,0.47522224710309274,0.0,0.00531774481907819,0.0,1.0000000000000002,0,2
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,002460,赣锋锂业,新能源,0.0037186033165265164,0.0943102427547725,0.0,0.0037186033165265164,0.0,1.0,0.0012319177219444182,0.0024866855945820986,0.3312850597613976,0.6687149402386026,3,4
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,002475,立讯精密,电子,0.0009615916307264038,0.02438763492780261,0.0007483881361966674,0.00021320349452973636,0.7782806258737105,0.22171937412628953,0.0,0.0009615916307264038,0.0,1.0,0,12
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,600030,中信证券,非银金融,0.006533835952090854,0.1657094350513132,0.0001828946995613783,0.006350941252529476,0.02799193320775849,0.9720080667922416,0.0006678346777402275,0.005866001274350627,0.10221173023582229,0.8977882697641778,2,1
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,600036,招商银行,银行,0.0007400757787697767,0.01876960794460348,0.0003105422410034794,0.00042953353776629716,0.4196087075295071,0.5803912924704927,0.0001591028234700975,0.0005809729552996791,0.2149818005590902,0.7850181994409097,2,15
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,600519,贵州茅台,食品饮料,0.002334468409928622,0.05920617600302895,0.001705470679191987,0.0006289977307366349,0.7305606158295083,0.2694393841704917,0.0,0.002334468409928622,0.0,1.0,0,9
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,600887,伊利股份,食品饮料,0.0034590663748250462,0.08772793485790319,0.0018675944175856876,0.0015914719572393593,0.5399128594865854,0.46008714051341476,0.00013222854035705494,0.0033268378344679913,0.038226655990012,0.961773344009988,2,5
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,601288,农业银行,银行,0.0008527109545283208,0.021626231753145982,0.00015592791309691073,0.00069678304143141,0.1828613931471804,0.8171386068528196,0.0007908274704021867,6.1883484126134e-05,0.927427361173793,0.07257263882620694,2,13
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,601318,中国平安,非银金融,0.003047574731753856,0.07729179164866894,0.0001828946995613783,0.0028646800321924775,0.06001319595405748,0.9399868040459425,0.0,0.003047574731753856,0.0,1.0,0,6
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,601398,工商银行,银行,0.0008051094922912629,0.020418975943119855,0.00035539551785840687,0.0004497139744328561,0.4414250748019204,0.5585749251980797,0.0004497139744328561,0.00035539551785840687,0.5585749251980797,0.4414250748019204,1,14
7,8,2024-07-18,2024-08-15,R1,R2,R1→R2 Boundary,603501,韦尔股份,电子,0.0012935387441973419,0.03280639062407639,0.0005287018034768274,0.0007648369407205145,0.40872513935011195,0.591274860649888,0.0006036826242231879,0.0006898561199741539,0.4666907944823725,0.5333092055176274,2,10
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,000001,平安银行,银行,0.008770702182006377,0.14468280367839176,0.0012736086281067204,0.007497093553899656,0.14521170616414328,0.8547882938358566,0.00045624911613466703,0.00831445306587171,0.052019679458583094,0.9479803205414169,1,1
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,000568,泸州老窖,食品饮料,0.001301574214871631,0.021470961240648376,0.00023071270251759056,0.0010708615123540403,0.17725666341688004,0.8227433365831199,3.1921137881999887e-05,0.001269653076989631,0.02452502325051679,0.9754749767494831,2,14
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,000725,京东方A,电子,0.003912924249073602,0.06454817860519652,0.0005934294484415474,0.0033194948006320547,0.15165881337519985,0.8483411866248002,0.0007937406465221731,0.003119183602551429,0.20285101269468578,0.7971489873053142,3,7
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,000858,五粮液,食品饮料,0.0028426366029483613,0.046892554896819455,0.0005244288420216056,0.0023182077609267557,0.18448676889535298,0.815513231104647,0.0006016950319133599,0.0022409415710350016,0.2116679392959643,0.7883320607040357,1,10
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,002415,海康威视,电子,0.005819683638417426,0.09600236421833218,0.0006514471152991837,0.005168236523118242,0.11193857875689181,0.8880614212431082,1.3137165156759357e-05,0.005806546473260666,0.002257367577515229,0.9977426324224847,1,5
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,002460,赣锋锂业,新能源,0.006971009636196591,0.11499480859162928,0.0,0.006971009636196591,0.0,1.0,0.00038369397614838364,0.006587315660048208,0.055041377959954806,0.9449586220400452,2,3
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,002475,立讯精密,电子,0.0014827188650718098,0.02445915024974183,0.0006636233353771446,0.0008190955296946651,0.44757192412534963,0.5524280758746503,0.00033737613382804887,0.0011453427312437608,0.22753884217404177,0.7724611578259581,1,13
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,600030,中信证券,非银金融,0.008152642148841415,0.1344871937278769,6.363576414697459e-06,0.008146278572426717,0.0007805538742555746,0.9992194461257444,0.0008078643629260923,0.007344777785915323,0.09909233695985285,0.9009076630401471,2,2
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,600036,招商银行,银行,0.003152337006366018,0.052001418672712164,0.000776556085639378,0.0023757809207266395,0.24634297794656926,0.7536570220534307,0.0,0.003152337006366018,0.0,1.0,0,9
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,600519,贵州茅台,食品饮料,0.0005894718524189704,0.009724015081989909,0.00048642834542854234,0.00010304350699042806,0.825193507429445,0.17480649257055503,0.0,0.0005894718524189704,0.0,1.0,0,15
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,600887,伊利股份,食品饮料,0.0060047982501744085,0.0990560423019164,0.0006405189220779137,0.005364279328096495,0.10666785050760197,0.893332149492398,0.0013088717057618264,0.004695926544412582,0.21797097108530006,0.7820290289146999,4,4
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,601288,农业银行,银行,0.003454932823035796,0.056993084132172675,0.0002501710671581652,0.003204761755877631,0.07240982096385415,0.9275901790361458,5.393441938474164e-09,0.003454927429593858,1.561084459446893e-06,0.9999984389155406,1,8
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,601318,中国平安,非银金融,0.0044253178642455464,0.07300069965671224,6.363576414697459e-06,0.004418954287830849,0.0014379930685007095,0.9985620069314992,0.0011303253230844368,0.00329499254116111,0.2554224030361582,0.7445775969638418,1,6
8,9,2024-08-15,2024-09-12,R2,R2,Within R2,601398,工商银行,银行,0.0017761355434567252,0.029299395283009982,0.0017549490813097597,2.118646214696549e-05,0.9880715960980476,0.011928403901952368,0.0,0.0017761355434567252,0.0,1.0,0,12
