window_prev,window_curr,date_prev,date_curr,regime_prev,regime_curr,transition_type,pair_key,stock_i,name_i,industry_i,stock_j,name_j,industry_j,relation,partial_prev,partial_curr,delta_partial,abs_delta_partial,transition_energy,selected_prev,selected_curr,support_change
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|000725,000568,泸州老窖,食品饮料,000725,京东方A,电子,Cross,0.0038238660817984,0.0,-0.0038238660817984,0.0038238660817984,1.462195181152825e-05,True,False,Lost
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000725|002475,000725,京东方A,电子,002475,立讯精密,电子,Same,0.2144695576023739,0.2170942038446985,0.0026246462423245853,0.0026246462423245853,6.888767897348566e-06,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|600036,600036,招商银行,银行,000568,泸州老窖,食品饮料,Cross,0.0015861629685572,0.0,-0.0015861629685572,0.0015861629685572,2.515912962822189e-06,True,False,Lost
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|601398,601398,工商银行,银行,002460,赣锋锂业,新能源,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|601398,601398,工商银行,银行,000568,泸州老窖,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600887|601398,601398,工商银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|603501,000001,平安银行,银行,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|002475,000001,平安银行,银行,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000725|600036,600036,招商银行,银行,000725,京东方A,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002415|600036,600036,招商银行,银行,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|600036,600036,招商银行,银行,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600036|600887,600036,招商银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000858|600036,600036,招商银行,银行,000858,五粮液,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|600030,000001,平安银行,银行,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|002460,000001,平安银行,银行,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|600519,000001,平安银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|002415,000001,平安银行,银行,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000858|601398,601398,工商银行,银行,000858,五粮液,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600519|601398,601398,工商银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600030|600036,600036,招商银行,银行,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600036|603501,600036,招商银行,银行,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|600036,600036,招商银行,银行,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000858|601288,601288,农业银行,银行,000858,五粮液,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600519|601288,601288,农业银行,银行,600519,贵州茅台,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600030|601398,601398,工商银行,银行,600030,中信证券,非银金融,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,601318|601398,601398,工商银行,银行,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|601398,601398,工商银行,银行,002475,立讯精密,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,601398|603501,601398,工商银行,银行,603501,韦尔股份,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000725|601398,601398,工商银行,银行,000725,京东方A,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002415|601398,601398,工商银行,银行,002415,海康威视,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,601288|601318,601288,农业银行,银行,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|601288,601288,农业银行,银行,002475,立讯精密,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000725|601288,601288,农业银行,银行,000725,京东方A,电子,Cross,-0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002415|601288,601288,农业银行,银行,002415,海康威视,电子,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|600519,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600519|603501,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|601288,601288,农业银行,银行,002460,赣锋锂业,新能源,Cross,-0.0,-0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|601288,601288,农业银行,银行,000568,泸州老窖,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|002415,000568,泸州老窖,食品饮料,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000858|603501,000858,五粮液,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000858|002475,000858,五粮液,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|600519,600519,贵州茅台,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600887|601288,601288,农业银行,银行,600887,伊利股份,食品饮料,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600030|601288,601288,农业银行,银行,600030,中信证券,非银金融,Cross,-0.0,0.0,0.0,0.0,0.0,False,False,Absent
