analysis_date,window,eligible_stock_count,possible_unordered_pairs,density_fraction,density_percent,approximate_edge_count,approximate_mean_degree,is_primary_density,important_note
2018-09-28,252,2834,4014361,0.02,2.0,80287,56.65984474241355,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,252,2899,4200651,0.002,0.2,8401,5.795791652293895,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,252,2899,4200651,0.005,0.5,21003,14.489824077268024,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,252,2899,4200651,0.01,1.0,42006,28.979648154536047,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,252,2899,4200651,0.02,2.0,84013,57.959986202138666,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,252,2953,4358628,0.002,0.2,8717,5.903826616999662,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,252,2953,4358628,0.005,0.5,21793,14.759905181171689,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,252,2953,4358628,0.01,1.0,43586,29.519810362343378,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,252,2953,4358628,0.02,2.0,87172,59.039620724686756,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,252,3008,4522528,0.002,0.2,9045,6.013962765957447,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,252,3008,4522528,0.005,0.5,22612,15.034574468085106,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,252,3008,4522528,0.01,1.0,45225,30.069813829787233,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,252,3008,4522528,0.02,2.0,90450,60.139627659574465,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,252,3066,4698645,0.002,0.2,9397,6.129810828440966,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,252,3066,4698645,0.005,0.5,23493,15.324853228962818,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,252,3066,4698645,0.01,1.0,46986,30.649706457925635,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,252,3066,4698645,0.02,2.0,93972,61.29941291585127,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,252,3099,4800351,0.002,0.2,9600,6.195546950629235,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,252,3099,4800351,0.005,0.5,24001,15.489512746047112,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,252,3099,4800351,0.01,1.0,48003,30.97967086156825,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,252,3099,4800351,0.02,2.0,96007,61.95998709261052,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,252,3161,4994380,0.002,0.2,9988,6.3195191395128125,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,252,3161,4994380,0.005,0.5,24971,15.799430559949384,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,252,3161,4994380,0.01,1.0,49943,31.59949383106612,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,252,3161,4994380,0.02,2.0,99887,63.19962037329959,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-04-30,252,3237,5237466,0.002,0.2,10474,6.471424158171146,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-04-30,252,3237,5237466,0.005,0.5,26187,16.179796107506952,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-04-30,252,3237,5237466,0.01,1.0,52374,32.359592215013905,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-04-30,252,3237,5237466,0.02,2.0,104749,64.71980228606735,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-05-31,252,3300,5443350,0.002,0.2,10886,6.597575757575758,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-05-31,252,3300,5443350,0.005,0.5,27216,16.494545454545456,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-05-31,252,3300,5443350,0.01,1.0,54433,32.98969696969697,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-05-31,252,3300,5443350,0.02,2.0,108867,65.98,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-06-28,252,3356,5629690,0.002,0.2,11259,6.709773539928486,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-06-28,252,3356,5629690,0.005,0.5,28148,16.774731823599524,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-06-28,252,3356,5629690,0.01,1.0,56296,33.54946364719905,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-06-28,252,3356,5629690,0.02,2.0,112593,67.09952324195471,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-07-31,252,3401,5781700,0.002,0.2,11563,6.799764775066157,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-07-31,252,3401,5781700,0.005,0.5,28908,16.999705968832696,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-07-31,252,3401,5781700,0.01,1.0,57817,34.0,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-07-31,252,3401,5781700,0.02,2.0,115634,68.0,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-08-30,252,3451,5952975,0.002,0.2,11905,6.899449434946392,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-08-30,252,3451,5952975,0.005,0.5,29764,17.24949290060852,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-08-30,252,3451,5952975,0.01,1.0,59529,34.499565343378734,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-08-30,252,3451,5952975,0.02,2.0,119059,68.99971022891916,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-09-30,252,3482,6060421,0.002,0.2,12120,6.961516369902355,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-09-30,252,3482,6060421,0.005,0.5,30302,17.40493968983343,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-09-30,252,3482,6060421,0.01,1.0,60604,34.80987937966686,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-09-30,252,3482,6060421,0.02,2.0,121208,69.61975875933372,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-10-31,252,3517,6182886,0.002,0.2,12365,7.0315609894796705,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-10-31,252,3517,6182886,0.005,0.5,30914,17.579755473414842,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-10-31,252,3517,6182886,0.01,1.0,61828,35.159510946829684,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-10-31,252,3517,6182886,0.02,2.0,123657,70.31959056013648,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,252,3534,6242811,0.002,0.2,12485,7.065647990945105,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,252,3534,6242811,0.005,0.5,31214,17.664968873797395,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,252,3534,6242811,0.01,1.0,62428,35.32993774759479,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,252,3534,6242811,0.02,2.0,124856,70.65987549518958,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,252,3552,6306576,0.002,0.2,12613,7.101914414414415,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,252,3552,6306576,0.005,0.5,31532,17.754504504504503,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,252,3552,6306576,0.01,1.0,63065,35.509572072072075,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,252,3552,6306576,0.02,2.0,126131,71.0197072072072,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,252,3560,6335020,0.002,0.2,12670,7.117977528089888,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,252,3560,6335020,0.005,0.5,31675,17.79494382022472,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,252,3560,6335020,0.01,1.0,63350,35.58988764044944,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,252,3560,6335020,0.02,2.0,126700,71.17977528089888,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,252,3566,6356395,0.002,0.2,12712,7.129556926528323,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,252,3566,6356395,0.005,0.5,31781,17.8244531688166,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,252,3566,6356395,0.01,1.0,63563,35.649467190128995,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,252,3566,6356395,0.02,2.0,127127,71.29949523275378,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,252,3579,6402831,0.002,0.2,12805,7.155630064263761,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,252,3579,6402831,0.005,0.5,32014,17.889913383626713,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,252,3579,6402831,0.01,1.0,64028,35.779826767253425,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,252,3579,6402831,0.02,2.0,128056,71.55965353450685,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,252,3591,6445845,0.002,0.2,12891,7.179615705931496,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,252,3591,6445845,0.005,0.5,32229,17.949874686716793,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,252,3591,6445845,0.01,1.0,64458,35.899749373433586,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,252,3591,6445845,0.02,2.0,128916,71.79949874686717,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,252,3599,6474601,0.002,0.2,12949,7.195887746596277,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,252,3599,6474601,0.005,0.5,32373,17.989997221450402,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,252,3599,6474601,0.01,1.0,64746,35.979994442900804,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,252,3599,6474601,0.02,2.0,129492,71.95998888580161,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,252,3626,6572125,0.002,0.2,13144,7.249862107004964,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,252,3626,6572125,0.005,0.5,32860,18.12465526751241,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,252,3626,6572125,0.01,1.0,65721,36.249862107004965,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,252,3626,6572125,0.02,2.0,131442,72.49972421400993,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,252,3635,6604795,0.002,0.2,13209,7.26767537826685,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,252,3635,6604795,0.005,0.5,33023,18.169463548830812,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,252,3635,6604795,0.01,1.0,66047,36.33947730398899,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,252,3635,6604795,0.02,2.0,132095,72.67950481430536,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,252,3641,6626620,0.002,0.2,13253,7.279868168085691,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,252,3641,6626620,0.005,0.5,33133,18.199945070035703,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,252,3641,6626620,0.01,1.0,66266,36.399890140071406,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,252,3641,6626620,0.02,2.0,132532,72.79978028014281,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,252,3661,6699630,0.002,0.2,13399,7.319857962305381,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,252,3661,6699630,0.005,0.5,33498,18.29991805517618,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,252,3661,6699630,0.01,1.0,66996,36.59983611035236,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,252,3661,6699630,0.02,2.0,133992,73.19967222070473,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,252,3688,6798828,0.002,0.2,13597,7.373644251626898,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,252,3688,6798828,0.005,0.5,33994,18.434924078091107,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,252,3688,6798828,0.01,1.0,67988,36.869848156182215,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,252,3688,6798828,0.02,2.0,135976,73.73969631236443,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,252,3715,6898755,0.002,0.2,13797,7.427725437415882,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,252,3715,6898755,0.005,0.5,34493,18.569582772543743,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,252,3715,6898755,0.01,1.0,68987,37.13970390309556,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,252,3715,6898755,0.02,2.0,137975,74.27994616419919,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,252,3737,6980716,0.002,0.2,13961,7.471768798501472,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,252,3737,6980716,0.005,0.5,34903,18.67968959058068,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,252,3737,6980716,0.01,1.0,69807,37.35991436981536,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,252,3737,6980716,0.02,2.0,139614,74.71982873963071,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,252,3758,7059403,0.002,0.2,14118,7.513571048430016,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,252,3758,7059403,0.005,0.5,35297,18.784992017030337,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,252,3758,7059403,0.01,1.0,70594,37.569984034060674,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,252,3758,7059403,0.02,2.0,141188,75.13996806812135,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,252,3766,7089495,0.002,0.2,14178,7.52947424322889,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,252,3766,7089495,0.005,0.5,35447,18.824747742963357,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,252,3766,7089495,0.01,1.0,70894,37.649495485926714,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,252,3766,7089495,0.02,2.0,141789,75.29952203929899,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,252,3781,7146090,0.002,0.2,14292,7.5599047870933616,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,252,3781,7146090,0.005,0.5,35730,18.899761967733404,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,252,3781,7146090,0.01,1.0,71460,37.79952393546681,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,252,3781,7146090,0.02,2.0,142921,75.59957683152605,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,252,3805,7237110,0.002,0.2,14474,7.607884362680683,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,252,3805,7237110,0.005,0.5,36185,19.019710906701707,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,252,3805,7237110,0.01,1.0,72371,38.03994743758213,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,252,3805,7237110,0.02,2.0,144742,76.07989487516426,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,252,3829,7328706,0.002,0.2,14657,7.655784800208932,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,252,3829,7328706,0.005,0.5,36643,19.139723165317314,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,252,3829,7328706,0.01,1.0,73287,38.279968660224604,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,252,3829,7328706,0.02,2.0,146574,76.55993732044921,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,252,3874,7502001,0.002,0.2,15004,7.745998967475478,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,252,3874,7502001,0.005,0.5,37510,19.364997418688695,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,252,3874,7502001,0.01,1.0,75020,38.72999483737739,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,252,3874,7502001,0.02,2.0,150040,77.45998967475478,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,252,3936,7744080,0.002,0.2,15488,7.869918699186992,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,252,3936,7744080,0.005,0.5,38720,19.67479674796748,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,252,3936,7744080,0.01,1.0,77440,39.34959349593496,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,252,3936,7744080,0.02,2.0,154881,78.69969512195122,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,252,3994,7974021,0.002,0.2,15948,7.985978968452679,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,252,3994,7974021,0.005,0.5,39870,19.964947421131697,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,252,3994,7974021,0.01,1.0,79740,39.929894842263394,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,252,3994,7974021,0.02,2.0,159480,79.85978968452679,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,252,4036,8142630,0.002,0.2,16285,8.069871159563924,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,252,4036,8142630,0.005,0.5,40713,20.17492566897919,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,252,4036,8142630,0.01,1.0,81426,40.34985133795838,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,252,4036,8142630,0.02,2.0,162852,80.69970267591675,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,252,4053,8211378,0.002,0.2,16422,8.103626943005182,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,252,4053,8211378,0.005,0.5,41056,20.259560819146312,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,252,4053,8211378,0.01,1.0,82113,40.51961509992598,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,252,4053,8211378,0.02,2.0,164227,81.03972366148533,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,252,4094,8378371,0.002,0.2,16756,8.185637518319492,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,252,4094,8378371,0.005,0.5,41891,20.46458231558378,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,252,4094,8378371,0.01,1.0,83783,40.92965315095261,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,252,4094,8378371,0.02,2.0,167567,81.85979482169027,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-12-31,252,4137,8555316,0.002,0.2,17110,8.271694464587865,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-12-31,252,4137,8555316,0.005,0.5,42776,20.67971960357747,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-12-31,252,4137,8555316,0.01,1.0,85553,41.35992264926275,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-12-31,252,4137,8555316,0.02,2.0,171106,82.7198452985255,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-01-28,252,4174,8709051,0.002,0.2,17418,8.345951126018209,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-01-28,252,4174,8709051,0.005,0.5,43545,20.86487781504552,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-01-28,252,4174,8709051,0.01,1.0,87090,41.72975563009104,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-01-28,252,4174,8709051,0.02,2.0,174181,83.45999041686632,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-02-28,252,4196,8801110,0.002,0.2,17602,8.389895138226883,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-02-28,252,4196,8801110,0.005,0.5,44005,20.97473784556721,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-02-28,252,4196,8801110,0.01,1.0,88011,41.949952335557676,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-02-28,252,4196,8801110,0.02,2.0,176022,83.89990467111535,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-03-31,252,4253,9041878,0.002,0.2,18083,8.503644486245003,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-03-31,252,4253,9041878,0.005,0.5,45209,21.259816600047024,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-03-31,252,4253,9041878,0.01,1.0,90418,42.51963320009405,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-03-31,252,4253,9041878,0.02,2.0,180837,85.03973665647779,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-04-29,252,4296,9225660,0.002,0.2,18451,8.589851024208565,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-04-29,252,4296,9225660,0.005,0.5,46128,21.47486033519553,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-04-29,252,4296,9225660,0.01,1.0,92256,42.94972067039106,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-04-29,252,4296,9225660,0.02,2.0,184513,85.89990689013035,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-05-31,252,4332,9380946,0.002,0.2,18761,8.661588180978763,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-05-31,252,4332,9380946,0.005,0.5,46904,21.65466297322253,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-05-31,252,4332,9380946,0.01,1.0,93809,43.30978762696214,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-05-31,252,4332,9380946,0.02,2.0,187618,86.61957525392428,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-06-30,252,4338,9406953,0.002,0.2,18813,8.673582295988934,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-06-30,252,4338,9406953,0.005,0.5,47034,21.684647302904565,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-06-30,252,4338,9406953,0.01,1.0,94069,43.369755647763945,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-06-30,252,4338,9406953,0.02,2.0,188139,86.73997233748271,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-07-29,252,4389,9629466,0.002,0.2,19258,8.775575301891092,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-07-29,252,4389,9629466,0.005,0.5,48147,21.93984962406015,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-07-29,252,4389,9629466,0.01,1.0,96294,43.8796992481203,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-07-29,252,4389,9629466,0.02,2.0,192589,87.75985418090681,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-08-31,252,4429,9805806,0.002,0.2,19611,8.855723639647776,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-08-31,252,4429,9805806,0.005,0.5,49029,22.13998645292391,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-08-31,252,4429,9805806,0.01,1.0,98058,44.27997290584782,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-08-31,252,4429,9805806,0.02,2.0,196116,88.55994581169564,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-09-30,252,4470,9988215,0.002,0.2,19976,8.937807606263982,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-09-30,252,4470,9988215,0.005,0.5,49941,22.34496644295302,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-09-30,252,4470,9988215,0.01,1.0,99882,44.68993288590604,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-09-30,252,4470,9988215,0.02,2.0,199764,89.37986577181208,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-10-31,252,4497,10109256,0.002,0.2,20218,8.991772292639537,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-10-31,252,4497,10109256,0.005,0.5,50546,22.47987547253725,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-10-31,252,4497,10109256,0.01,1.0,101092,44.9597509450745,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-10-31,252,4497,10109256,0.02,2.0,202185,89.91994663108738,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-11-30,252,4532,10267246,0.002,0.2,20534,9.061782877316858,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-11-30,252,4532,10267246,0.005,0.5,51336,22.654898499558694,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-11-30,252,4532,10267246,0.01,1.0,102672,45.30979699911739,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-11-30,252,4532,10267246,0.02,2.0,205344,90.61959399823478,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-12-30,252,4568,10431028,0.002,0.2,20862,9.133975481611209,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-12-30,252,4568,10431028,0.005,0.5,52155,22.834938704028023,False,Approximation only. Step 2 will use the exact common valid pair universe.
2022-12-30,252,4568,10431028,0.01,1.0,104310,45.669877408056045,True,Approximation only. Step 2 will use the exact common valid pair universe.
2022-12-30,252,4568,10431028,0.02,2.0,208620,91.33975481611209,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-01-31,252,4590,10531755,0.002,0.2,21063,9.177777777777777,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-01-31,252,4590,10531755,0.005,0.5,52658,22.94466230936819,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-01-31,252,4590,10531755,0.01,1.0,105317,45.88976034858388,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-01-31,252,4590,10531755,0.02,2.0,210635,91.77995642701525,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-02-28,252,4613,10637578,0.002,0.2,21275,9.223932365055278,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-02-28,252,4613,10637578,0.005,0.5,53187,23.059614133969216,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-02-28,252,4613,10637578,0.01,1.0,106375,46.119661825276395,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-02-28,252,4613,10637578,0.02,2.0,212751,92.23975720789075,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-03-31,252,4648,10799628,0.002,0.2,21599,9.293889845094665,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-03-31,252,4648,10799628,0.005,0.5,53998,23.234939759036145,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-03-31,252,4648,10799628,0.01,1.0,107996,46.46987951807229,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-03-31,252,4648,10799628,0.02,2.0,215992,92.93975903614458,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-04-28,252,4669,10897446,0.002,0.2,21794,9.335617905333049,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-04-28,252,4669,10897446,0.005,0.5,54487,23.339901477832512,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-04-28,252,4669,10897446,0.01,1.0,108974,46.679802955665025,True,Approximation only. Step 2 will use the exact common valid pair universe.
2023-04-28,252,4669,10897446,0.02,2.0,217948,93.35960591133005,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-05-31,252,4688,10986328,0.002,0.2,21972,9.373720136518772,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-05-31,252,4688,10986328,0.005,0.5,54931,23.434726962457336,False,Approximation only. Step 2 will use the exact common valid pair universe.
2023-05-31,252,4688,10986328,0.01,1.0,109863,46.86988054607509,True,Approximation only. Step 2 will use the exact common valid pair universe.
