analysis_date,window,raw_all_mean_corr,residual_all_mean_corr,raw_same_cross_gap,residual_same_cross_gap,raw_top1_same_enrichment,residual_top1_same_enrichment,raw_residual_top1_overlap,raw_residual_top5_overlap,raw_residual_pair_corr,raw_residual_sign_change_share,overall_corr_reduction_fraction,pc1_evr,ew_market_r2_median,pc1_ew_factor_corr
2017-08-31,252,0.2742611832142926,0.005071342808226,0.0420022207446785,0.0419732001046465,3.635922623906109,5.505825687629249,0.2284263959390862,0.2695829094608342,0.4598272529829685,0.4795482295482295,0.9815090755870342,0.2930214707182572,0.2868604839063401,0.9990672385738032
2017-09-29,252,0.2682911796736595,0.0067034427289395,0.0458237088996815,0.0467744696691001,4.261853028656542,5.613172281645202,0.2131979695431472,0.3191056910569105,0.4819196018524245,0.4743876410204289,0.975014300741853,0.2861461232893349,0.2811414896587065,0.9989433616497482
2017-10-31,252,0.2634479197556453,0.0052799465796747,0.04492197716666,0.0448318266164139,3.616738857445843,5.476775984132276,0.2639593908629442,0.2852791878172588,0.4538909689570145,0.4781020045673687,0.9799582908660958,0.2856354254932458,0.2822562252764453,0.9989384393268956
2017-11-30,252,0.271437159842968,0.0054049627305878,0.0417416499912196,0.0389296099865523,2.6041291476690707,5.4165886271516674,0.2538071065989847,0.283248730964467,0.4722190580240162,0.4715141667512948,0.9800876094720608,0.2920210988499189,0.2879540831672229,0.9988487315067424
2017-12-29,252,0.258083344113358,0.0033136926691053,0.0421116077555799,0.0469277691688052,2.5946230320092365,5.085461142738104,0.2436548223350254,0.3038617886178861,0.4723464928495295,0.4862543828446567,0.9871603776660228,0.28063881549722,0.2756681197731299,0.998610498201149
2018-01-31,252,0.2497377291986283,0.0031422844929557,0.0496231010753464,0.0500017169394565,3.92131804262658,6.191554804147232,0.3147208121827411,0.3275862068965517,0.4870108875545134,0.4827673593512417,0.9874176621088095,0.272030625148838,0.2674381614350483,0.9983683256122018
2018-02-28,252,0.2854017995057082,0.0021980093622719,0.039083547252143,0.040864908304042,2.916879144086893,5.104538502152062,0.2690355329949238,0.3001017293997965,0.4636109093983249,0.4966931216931217,0.9922985441364466,0.3057804261199682,0.3064394478077527,0.998574771640004
2018-03-30,252,0.3021163385637485,0.0026080544850415,0.0606401675282065,0.0561986048765638,3.814471168241506,5.670159844683319,0.2893401015228426,0.3286004056795132,0.4573487302332354,0.4965503246753247,0.9913673835137812,0.3229171396221753,0.3252583705643213,0.9989589160975988
2018-04-27,252,0.3072620140231355,0.0035046078336188,0.0469079294254718,0.0539454830986026,3.174605682126725,5.734771554809568,0.3282828282828283,0.3319838056680162,0.464539829351158,0.4951918210345176,0.9885940738728772,0.3248764584085145,0.3273507676953901,0.9990794670119058
2018-05-31,252,0.3104606844371245,0.0024546689712738,0.0584253167882195,0.057594101884325,3.475719673092023,6.235850001723923,0.2424242424242424,0.3094034378159757,0.4615552535526798,0.5018953752843063,0.9920934627335368,0.328642901698298,0.3296408302826936,0.99920370337172
