analysis_date,window,density_fraction,network_id,n_nodes,n_edges,realized_density,isolated_node_count,isolated_node_share,n_connected_components,giant_component_size,giant_component_share,second_largest_component_size,second_largest_component_share,degree_mean,degree_median,degree_std,degree_cv,degree_p90,degree_p95,degree_p99,degree_max,degree_gini,degree_hhi,top1pct_degree_share,top5pct_degree_share,strength_mean,strength_median,strength_std,strength_cv,strength_p95,strength_p99,strength_max,strength_gini,strength_hhi,top1pct_strength_share,top5pct_strength_share,degree_assortativity,triangle_count,transitivity,mean_local_clustering,mean_local_clustering_degree_ge2
2015-10-30,120,0.01,M1_RESIDUAL_POSITIVE,1618,12072,0.00922827834358825,392,0.242274412855377,440,1122,0.6934487021013597,4,0.002472187886279357,14.922126081582201,3.0,29.204303447532347,1.9571141061177657,48.299999999999955,89.14999999999986,136.0,163,0.7715745084499186,0.0029853495824259217,0.10226143141153081,0.3959990059642147,7.771894673997599,1.3263533562421799,15.715859091505068,2.0221399994116704,47.71180815100663,74.95399076580982,88.2768384218216,0.7811832795858593,0.0031452720501981652,0.10878763824914384,0.41416171312736827,0.49018364162430655,150741.0,0.5270314209895147,0.2418995820490601,0.4081267192443996
2015-11-30,120,0.01,M1_RESIDUAL_POSITIVE,1723,13733,0.009257143396407017,359,0.20835751596053395,378,1320,0.7661056297156124,6,0.003482298316889147,15.940800928612884,3.0,29.543439806062118,1.85332217235291,52.0,89.0,142.0,170,0.7490659585708859,0.0025738845470312886,0.09932279909706546,0.3758465011286682,8.282702062791403,1.5825177431106567,15.833705674044358,1.9116594505040239,46.509313386678684,74.69485859930514,92.61889278888702,0.7594584609870301,0.002701359172780817,0.10393790777518584,0.39157054749093034,0.4914198116361555,164786.0,0.5165100845042169,0.2636682567899576,0.40026467528554793
2015-12-31,120,0.01,M1_RESIDUAL_POSITIVE,1836,15991,0.009492855573958315,480,0.26143790849673204,508,1296,0.7058823529411765,4,0.002178649237472767,17.41938997821351,3.0,34.0983700448426,1.9574950723010136,62.0,100.25,166.0,214,0.77713134253486,0.002631692242964461,0.10668501031830405,0.391157526108436,9.31073400819743,1.3686213940382004,18.850367800586433,2.024584504722189,54.50358406454325,92.9527304023505,126.70744505524635,0.7870745437801268,0.002777201752048578,0.11337959137389675,0.4063147755918212,0.40136941736594184,245562.0,0.5539325673724735,0.268287105204446,0.44576934403200247
2016-01-29,120,0.01,M1_RESIDUAL_POSITIVE,1972,18964,0.009758125682435888,340,0.1724137931034483,359,1592,0.8073022312373225,4,0.002028397565922921,19.233265720081135,5.0,32.83504702707404,1.7072008209605043,64.0,101.44999999999982,143.0,193,0.7246144932236291,0.0019850581354402736,0.08365851086268719,0.3364796456443788,9.310381008179869,2.1572269052267075,16.65135118172529,1.788471510145055,50.76756612956523,74.78962949961422,106.000683426857,0.7390645731467353,0.00212912289178526,0.09067158576978054,0.35814816626915347,0.4767212428346371,255909.0,0.5449425122549194,0.29195078328675644,0.4086067740535725
2016-02-29,120,0.01,M1_RESIDUAL_POSITIVE,2013,19794,0.009774438317931457,315,0.15648286140089418,336,1657,0.8231495280675608,3,0.0014903129657228018,19.66616989567809,5.0,34.628119208606066,1.7607963010741643,64.0,109.0,157.63999999999965,212,0.7296415624398769,0.0020369615568189064,0.09068404567040517,0.3555875517833687,9.34329036069165,2.1053870022296906,17.29982708908138,1.8515775943198596,52.94632926583288,79.13276899218559,111.34527510404587,0.7446130036248617,0.002199870634767669,0.09927219874471677,0.3781801932125766,0.5109261780102259,282499.0,0.537622614866095,0.2730832883942082,0.37548952154203624
2016-03-31,120,0.01,M1_RESIDUAL_POSITIVE,2061,20712,0.00975678693065389,226,0.1096555070354197,241,1807,0.8767588549247938,2,0.0009704027171276079,20.098981077147016,5.0,33.92419416812224,1.6878564160993612,67.0,100.0,153.80000000000018,245,0.7103922297316925,0.001867471752240553,0.09069621475473155,0.3356749710312862,9.184418361751504,2.2873977422714233,16.181922341683823,1.7618886362007868,48.91313034296036,70.71525425314906,117.1415345966816,0.7260160202168835,0.001991388435892027,0.09440343600526209,0.35233625617732706,0.40663505476264883,265934.0,0.5044494887861755,0.2744508057069671,0.35982386168069924
2016-04-29,120,0.01,M1_RESIDUAL_POSITIVE,2077,21073,0.009774454225237787,287,0.13818006740491093,311,1742,0.8387096774193549,3,0.0014443909484833895,20.291766971593646,5.0,36.98542432533903,1.8226813060249885,66.40000000000009,109.39999999999964,170.95999999999913,249,0.7349530843112466,0.0020809663665541443,0.0992027713187491,0.3687419921226214,9.289655078301134,2.037223845720291,17.627957542415967,1.8975901035972282,50.27612686157211,83.0503264200687,121.37080529332161,0.7486690511843415,0.0022151411657535583,0.10409348176020371,0.386518923891159,0.4213241054868264,305780.0,0.5020682800601164,0.25965257250417345,0.35064915025433574
2016-05-31,120,0.01,M1_RESIDUAL_POSITIVE,2124,22091,0.009798077375138936,143,0.06732580037664783,148,1972,0.928436911487759,3,0.0014124293785310734,20.801318267419962,7.0,34.78506885448588,1.6722530950823413,58.700000000000045,106.0,162.0,228,0.6824385922601777,0.0017873966167666997,0.0941107238241818,0.3462043366076683,9.023301405702382,2.7709212750196457,15.92972026510558,1.7653982227656282,47.851259917020776,74.86140970379113,105.9019738137722,0.7012222202039171,0.0019381501341544437,0.10074623432653793,0.3684644008566036,0.4663706692372507,267237.0,0.4654475131963039,0.2521348372326899,0.2944114317109585
2016-06-30,120,0.01,M1_RESIDUAL_POSITIVE,2171,23088,0.00980159496674853,126,0.058037770612620915,131,2037,0.9382772915707047,2,0.0009212344541685859,21.269461077844312,8.0,33.9001661429322,1.5938422707966433,59.0,104.5,159.60000000000036,225,0.663928559800278,0.0016307384542506682,0.0869499306999307,0.3298466735966736,9.184787438493453,3.2548104524612427,15.441612926473077,1.6812161446172682,46.826957777142525,73.74413767158995,102.08225306868553,0.6822518907505142,0.0017625461653255417,0.09319535805408626,0.35116074704785766,0.4852672605664297,258408.0,0.45190418202454036,0.26248783068369863,0.30360206734912615
2016-07-29,120,0.01,M1_RESIDUAL_POSITIVE,2198,23671,0.009803673882368339,74,0.03366696997270246,77,2120,0.9645131938125568,2,0.0009099181073703367,21.538671519563238,10.0,31.911232465556836,1.4815784918105261,55.0,95.15000000000009,155.0,216,0.6247393129405225,0.0014536282199251833,0.08265388027544253,0.31149930294453126,8.75949019605838,3.538729280233383,13.875583636115653,1.5840629221046938,41.53364054113628,69.44562934756294,98.59374037384987,0.6477784372917275,0.0015965674891659967,0.0903186706798373,0.3348689960946751,0.5186441690051085,231420.0,0.4324766774309293,0.24449755184739608,0.27018884814508626
2016-08-31,120,0.01,M1_RESIDUAL_POSITIVE,2258,24962,0.009796115068443693,11,0.00487156775907883,12,2247,0.9951284322409212,1,0.0004428697962798937,22.109831709477415,15.0,20.643422998151838,0.9336761703755077,47.0,67.0,99.42999999999984,146,0.4585355036378058,0.0008289420687010957,0.051318003365114974,0.19776059610608124,8.145767759627425,5.2040791511535645,8.402125784989023,1.0314713152800865,26.72808293998242,40.808459095954866,58.37096390128136,0.490416346966287,0.0009140536201264975,0.05741595983027101,0.2195730020045351,0.5068105877933125,111077.0,0.3305640095707829,0.20656864400512978,0.2099153907126836
2016-09-30,120,0.01,M1_RESIDUAL_POSITIVE,2294,25698,0.009770838886098513,3,0.0013077593722755014,4,2291,0.9986922406277245,1,0.00043591979075850045,22.40453356582389,15.0,21.45407894602724,0.9575775761185013,50.0,69.34999999999991,101.0,147,0.4727939266117209,0.0008356385415366104,0.05062650789944743,0.1991983811969803,8.298465462539543,5.134519338607788,8.651287052788781,1.0425164859505562,27.14745593070979,41.03030695408583,55.95288172364235,0.5016781401645349,0.000909695127933172,0.05480321201980548,0.21771460211140364,0.49564609723370184,119283.0,0.3319588642587329,0.21393447692600764,0.2172490881222937
2016-10-31,120,0.01,M1_RESIDUAL_POSITIVE,2315,26275,0.009809759730889637,9,0.0038876889848812094,10,2306,0.9961123110151188,1,0.00043196544276457883,22.699784017278617,16.0,21.120331476594142,0.9304199308908743,50.0,65.0,102.86000000000013,150,0.4624922885331877,0.0008059098262630579,0.05352997145575642,0.19136060894386298,8.401323192758127,5.335783511400223,8.54414362202875,1.0169997542046392,25.491214859485616,42.53943702340126,57.00319364666939,0.49245832037858794,0.0008787423326359813,0.05861511894806172,0.20984480711015355,0.4910144977053546,120399.0,0.3324451488560368,0.21691126234713276,0.22033767983045738
2016-11-30,120,0.01,M1_RESIDUAL_POSITIVE,2356,27165,0.009792047408432732,11,0.00466893039049236,13,2343,0.9944821731748726,2,0.0008488964346349745,23.060271646859082,15.0,22.468780844978095,0.9743502240156156,53.0,71.0,104.89999999999964,146,0.4853981063343955,0.0008274016804071647,0.05234676974047488,0.19703662801398858,8.626055920746412,5.077442228794098,9.081812966738754,1.0528349282893248,27.99814196676016,42.38656477630136,57.385323226451874,0.5144633153781011,0.0008949326766663785,0.05577932146771653,0.211589253948206,0.4965386415003152,138671.0,0.34842660153972943,0.22750891568097797,0.2317384372435729
2016-12-30,120,0.01,M1_RESIDUAL_POSITIVE,2394,28109,0.009813152466065568,7,0.0029239766081871343,8,2387,0.9970760233918129,1,0.0004177109440267335,23.482873851294904,15.0,23.52294776966517,1.0017065167842758,57.0,73.34999999999991,111.0,174,0.48743444818124027,0.0008368487659849986,0.053488206624212886,0.20477427158561315,8.581671063936842,4.9431320279836655,9.362386358276968,1.090974740062103,28.586322811245914,43.13905041635039,66.80653405189514,0.5178229492890827,0.0009148813214091787,0.057933232093855966,0.2239321661878422,0.5120872481626434,148955.0,0.34525452250086147,0.21748738618032248,0.22024737839073263
2017-01-26,120,0.01,M1_RESIDUAL_POSITIVE,2428,28941,0.009822568590995453,8,0.0032948929159802307,9,2420,0.9967051070840197,1,0.00041186161449752884,23.839373970345964,15.0,25.627876186466267,1.075023036189836,53.30000000000018,82.65000000000009,130.0,178,0.4919117955538357,0.0008878395915728227,0.06392315400297156,0.23060709719774714,8.567965309545276,4.920316055417061,10.155625920780746,1.1853019420452966,31.425092625618024,50.264591523110866,74.88354021310806,0.5247648493392008,0.0009905027569260098,0.07065084812201929,0.2548044594619156,0.5534765902415056,180180.0,0.37065557639362695,0.20652957246160078,0.20928789730249028
2017-02-28,120,0.01,M1_RESIDUAL_POSITIVE,2432,29084,0.009838652060014288,2,0.0008223684210526315,3,2430,0.9991776315789473,1,0.00041118421052631577,23.917763157894736,14.0,26.64015778554329,1.1138231284287115,54.0,83.44999999999982,132.3800000000001,191,0.5065195402699258,0.0009213001486113164,0.06525924907165452,0.23738137807729337,8.61494162333149,4.735329687595367,10.405999415688571,1.2079013266330714,32.19045283049342,50.29326854854824,76.5041144490242,0.5354970174963924,0.0010111125061192162,0.07067573569709468,0.25700177867277263,0.5315437659694359,180246.0,0.35353143737336823,0.20700847884837417,0.2089848985301976
2017-03-31,120,0.01,M1_RESIDUAL_POSITIVE,2490,30542,0.009856057415681206,6,0.0024096385542168677,7,2484,0.9975903614457832,1,0.00040160642570281126,24.53172690763052,15.0,26.223123503021867,1.0689473106300251,57.0,84.0,123.0,204,0.4942313948347907,0.0008605013465474551,0.06158732237574487,0.22598389103529565,8.839777154616083,4.998392999172211,10.258491825987825,1.1604921308034215,31.523831681907176,49.18991953253755,79.69687071442604,0.5247284936174506,0.0009424666609062914,0.06643381208700466,0.2439834270741377,0.5035165581829574,176704.0,0.3366147394676134,0.20645292137051188,0.20880088310827563
2017-04-28,120,0.01,M1_RESIDUAL_POSITIVE,2519,31237,0.00984952801914347,16,0.006351726875744343,17,2503,0.9936482731242556,1,0.0003969829297340214,24.801111552203256,15.0,25.148383441351474,1.0140022711650345,61.20000000000027,82.0,108.0,167,0.5066158589857461,0.0008051610186295545,0.0505970483721228,0.1997631014502033,9.33341624699873,5.15413025021553,10.250737899985175,1.09828358970719,32.16711750924586,45.40579108834269,62.30967366695404,0.5356345217871619,0.0008758343959587578,0.05575889858972508,0.21659118799702698,0.42322278476067454,187329.0,0.3649183297782193,0.23293656496782247,0.2389117292972088
2017-05-31,120,0.01,M1_RESIDUAL_POSITIVE,2528,31517,0.00986716875466481,14,0.005537974683544304,15,2514,0.9944620253164557,1,0.00039556962025316455,24.934335443037973,16.0,24.525521934112685,0.9836043952380759,61.0,77.65000000000009,106.73000000000002,173,0.4941139863035542,0.0007782743695932204,0.04924326553923279,0.19506932766443508,9.281654883223244,5.357871904969215,9.87223118917567,1.0636283414307834,31.0243372514844,43.512337285578255,61.505008310079575,0.5221167540220029,0.000843079607869778,0.05401124989556636,0.21119238612294666,0.4033386383779445,181207.0,0.35891197621078597,0.2284801346089467,0.2333728405217848
2017-06-30,120,0.01,M1_RESIDUAL_POSITIVE,2594,33235,0.009882189787402832,15,0.005782575173477255,16,2579,0.9942174248265228,1,0.00038550501156515033,25.624518118735544,16.0,25.88602830319216,1.0102054674060548,63.0,81.0,116.21000000000049,163,0.5037097216279158,0.000778918691741359,0.050729652474800664,0.20045133142771174,9.619044265796703,5.313149839639664,10.520720387168202,1.093738639355021,32.54008926004171,47.40890818119055,65.75771582126617,0.5319580631943042,0.0008466708601457875,0.05587823385101266,0.21726533664630002,0.42214564859539433,217282.0,0.38627956892393356,0.24008663097373747,0.24528740478372396
2017-07-31,120,0.01,M1_RESIDUAL_POSITIVE,2639,34394,0.009880945438185771,37,0.014020462296324365,40,2598,0.984463812050019,2,0.0007578628268283441,26.065934065934066,14.0,30.143062494525875,1.1564159725977465,67.0,92.0,135.6199999999999,185,0.5606342814316139,0.0008856755974532748,0.059792405652148634,0.22967668779438274,10.255551295101576,4.98373144865036,12.666514167116919,1.235088568389971,38.19286513626575,57.67180280268191,83.81820234656334,0.5844363621989508,0.0009569699779339101,0.06621763464822868,0.24534994296103843,0.4250998189968984,294479.0,0.42864046508987536,0.27024518793520386,0.2839080616882973
2017-08-31,120,0.01,M1_RESIDUAL_POSITIVE,2674,35358,0.00989366783433101,64,0.02393418100224383,66,2608,0.975317875841436,2,0.0007479431563201197,26.445774121166792,12.0,33.815674831960706,1.2786797118143407,69.70000000000027,110.0,152.0,192,0.598121773810296,0.0009854232630537047,0.06345098704677866,0.2575371910175915,10.798009738961351,4.366142243146896,14.833628381405576,1.3737372664040963,45.419090926647186,69.85744324952363,90.19333350658417,0.6231684415080243,0.0010797135666071054,0.07200282139904494,0.2793505214563381,0.49779837910489616,414812.0,0.512414913955573,0.28684861604213585,0.3065680252984298
