analysis_date,window,isolated_node_share_raw,n_connected_components_raw,giant_component_share_raw,degree_cv_raw,degree_gini_raw,degree_hhi_raw,top1pct_degree_share_raw,top5pct_degree_share_raw,strength_cv_raw,strength_gini_raw,strength_hhi_raw,top1pct_strength_share_raw,top5pct_strength_share_raw,degree_assortativity_raw,transitivity_raw,mean_local_clustering_raw,isolated_node_share_residual,n_connected_components_residual,giant_component_share_residual,degree_cv_residual,degree_gini_residual,degree_hhi_residual,top1pct_degree_share_residual,top5pct_degree_share_residual,strength_cv_residual,strength_gini_residual,strength_hhi_residual,top1pct_strength_share_residual,top5pct_strength_share_residual,degree_assortativity_residual,transitivity_residual,mean_local_clustering_residual,isolated_node_share_residual_minus_raw,n_connected_components_residual_minus_raw,giant_component_share_residual_minus_raw,degree_cv_residual_minus_raw,degree_gini_residual_minus_raw,degree_hhi_residual_minus_raw,top1pct_degree_share_residual_minus_raw,top5pct_degree_share_residual_minus_raw,strength_cv_residual_minus_raw,strength_gini_residual_minus_raw,strength_hhi_residual_minus_raw,top1pct_strength_share_residual_minus_raw,top5pct_strength_share_residual_minus_raw,degree_assortativity_residual_minus_raw,transitivity_residual_minus_raw,mean_local_clustering_residual_minus_raw
2019-08-30,60,0.4248457655636568,1561,0.5395401009534493,2.420210280934976,0.8473370096065018,0.001922999945020571,0.14100385492880183,0.4949885925576272,2.439367583658731,0.8485894536031926,0.001949106620360358,0.14371304228566828,0.4994121444461185,-0.09104804966162808,0.45964354509631156,0.28627571307496835,0.0,1,1.0,0.5895100111505011,0.31578383030176926,0.00037788055335015816,0.03271969160569586,0.13094170403587443,0.6376446748577862,0.3369396543263983,0.0003944449611257689,0.03541171939401164,0.13961891014746344,0.37835710285559215,0.24228976589953513,0.19733489697843698,-0.4248457655636568,-1560,0.4604598990465507,-1.830700269784475,-0.5315531793047326,-0.0015451193916704129,-0.10828416332310598,-0.3640468885217528,-1.8017229088009448,-0.5116497992767943,-0.0015546616592345892,-0.10830132289165664,-0.35979323429865506,0.46940515251722026,-0.21735377919677643,-0.08894081609653137
2019-09-30,60,0.4333890746934225,1602,0.5298216276477146,2.427048599196659,0.8504947283955879,0.001920447297341824,0.13769816599316134,0.4969536835561082,2.446537305170913,0.851724034942072,0.0019469188365643683,0.14042767593065972,0.5015316875350205,-0.08703430935650952,0.46766487129855305,0.2807194286792349,0.0002787068004459309,2,0.999721293199554,0.7172012463931711,0.3534561592556822,0.00042206734331881775,0.045896798259247744,0.16195212931302455,0.761495997460758,0.37146003915118975,0.00044032222802362173,0.04880496420861249,0.16955056861799947,0.46864740387131065,0.2529718052401263,0.19766260445858377,-0.4331103678929766,-1600,0.4698996655518395,-1.709847352803488,-0.49703856913990574,-0.0014983799540230062,-0.09180136773391359,-0.33500155424308364,-1.6850413077101551,-0.4802639957908823,-0.0015065966085407467,-0.09162271172204722,-0.3319811189170211,0.5556817132278202,-0.21469306605842675,-0.08305682422065111
2019-10-31,60,0.37679162072767364,1407,0.5862734288864389,2.2840715345225804,0.8302349614928681,0.0017136115696847671,0.13278506605049936,0.4604229056139124,2.300787793120281,0.8313510627081562,0.0017347366232004669,0.13535702784294268,0.4642474197487955,-0.007389898106525895,0.4292046842868901,0.2857851882463291,0.0,1,1.0,0.7145426682278588,0.348252622413062,0.0004163647256665348,0.04723864828299105,0.16324886368818692,0.760759182048522,0.3675435214197187,0.0004351583608244587,0.05013497152829202,0.17097208731998997,0.48261060865654065,0.25268523446812446,0.196177827986404,-0.37679162072767364,-1406,0.41372657111356115,-1.5695288662947215,-0.48198233907980614,-0.0012972468440182322,-0.08554641776750832,-0.2971740419257255,-1.5400286110717591,-0.4638075412884375,-0.001299578262376008,-0.08522205631465066,-0.29327533242880555,0.49000050676306656,-0.17651944981876566,-0.08960736025992508
2019-11-29,60,0.34084661902144037,1272,0.6382627817482133,2.151468383645987,0.8089613665263049,0.0015472282039110166,0.12361283299567596,0.43699918357473316,2.1685686548709793,0.810265424859381,0.0015675343625313166,0.12597340473821017,0.4411845491072598,0.05790340194637256,0.40691792782845104,0.2951647945614399,0.0,1,1.0,1.1306898830411671,0.4712144597221475,0.0006262945606409151,0.0730020259441807,0.2533488554927278,1.1974094365749062,0.4902696329635112,0.0006689910277071563,0.07948536014483133,0.26539667866023536,0.52820429568047,0.3496861630991348,0.2140699021759445,-0.34084661902144037,-1271,0.36173721825178673,-1.0207785006048198,-0.3377469068041574,-0.0009209336432701015,-0.05061080705149526,-0.18365032808200538,-0.9711592182960731,-0.3199957918958698,-0.0008985433348241603,-0.04648804459337884,-0.17578787044702443,0.47030089373409745,-0.05723176472931624,-0.08109489238549542
2019-12-31,60,0.30348805273276575,1136,0.6759132106564131,2.047549565905948,0.7928887683478114,0.0014261079991325556,0.12111721556434328,0.4092054819331663,2.0650191217828517,0.7944411945348964,0.0014458401464786652,0.12349214723048031,0.4133950848794365,0.07798576876496538,0.38444807100026884,0.288571223381496,0.00027464982147761604,2,0.9997253501785224,1.0914484605753025,0.46595800567998746,0.000601829096976709,0.07058441754460108,0.24514746279469918,1.1614522264094245,0.4851050745651071,0.0006451445411237047,0.07727371982508567,0.2580682225766873,0.5251623094307701,0.3418229491606315,0.2183425943765207,-0.3032134029112881,-1134,0.3238121395221093,-0.9561011053306454,-0.32693076266782395,-0.0008242789021558466,-0.0505327980197422,-0.16405801913846713,-0.9035668953734273,-0.30933611996978927,-0.0008006956053549605,-0.04621842740539464,-0.15532686230274917,0.44717654066580476,-0.04262512183963735,-0.07022862900497528
2020-01-23,60,0.3327873327873328,1254,0.6437346437346437,2.196906831372112,0.8165596335009504,0.0015906086884328284,0.12691820147639998,0.44496309000074563,2.216208943078733,0.8181586783204573,0.0016138635215348497,0.12980316711057852,0.44961740427947133,0.070477094016438,0.4414981226581517,0.29552489716289576,0.001092001092001092,5,0.9989079989079989,1.1690113906559108,0.5299895634546294,0.0006460790694740012,0.06501379464618597,0.24242040116322422,1.2526589245396522,0.5525015065667116,0.0007013798474553202,0.06966926063454369,0.262414830518338,0.473129314708681,0.4171395636752412,0.25765585533745744,-0.3316953316953317,-1249,0.35517335517335513,-1.027895440716201,-0.28657007004632096,-0.0009445296189588272,-0.06190440683021402,-0.2025426888375214,-0.9635500185390806,-0.2656571717537457,-0.0009124836740795295,-0.060133906476034824,-0.1872025737611333,0.40265222069224305,-0.024358558982910505,-0.03786904182543832
2020-02-28,60,0.48931566134703813,1846,0.47065187990262375,2.364880131470949,0.8514994077096096,0.0017832453438534086,0.12418391544924906,0.47418537927803966,2.377664283944836,0.8524578270951824,0.0017996449681219663,0.12603602681899734,0.4777770559385341,0.055601047528785696,0.5298694590437115,0.2792009957298724,0.053827427644035704,207,0.9415742493913984,1.4332258580320025,0.6436080068750301,0.0008261120801005056,0.07598735251924935,0.28940627104253885,1.473949044278947,0.6531305071048077,0.0008581351866732001,0.07973890731916139,0.2978548588590006,0.4151916745665184,0.43955123398876517,0.34002598924012395,-0.43548823370300244,-1639,0.4709223694887747,-0.9316542734389466,-0.20789140083457958,-0.000957133263752903,-0.048196562929999714,-0.1847791082355008,-0.903715239665889,-0.19932731999037467,-0.0009415097814487661,-0.04629711949983595,-0.1799221970795335,0.3595906270377327,-0.09031822505494636,0.06082499351025156
2020-03-31,60,0.3827326519634212,1463,0.5796126949973104,2.2310984933731803,0.8266072276149963,0.001607800023435201,0.12742061539352187,0.4468332995629143,2.2441818059669907,0.8277225142769062,0.0016235481383091081,0.1292186012495954,0.4500094426630671,0.0573580101888644,0.46972131286243746,0.30349672782920994,0.023130715438407747,89,0.9757934373318988,1.1736082381885553,0.5586282943150176,0.0006394180464615506,0.06607664920253567,0.23795119692013778,1.2190131338887258,0.5710962088324754,0.0006686371760605735,0.06965493639703012,0.24780354320107692,0.4643145495378995,0.41013064017912393,0.3298990044395017,-0.3596019365250135,-1374,0.39618074233458844,-1.057490255184625,-0.2679789332999787,-0.0009683819769736503,-0.0613439661909862,-0.2088821026427765,-1.025168672078265,-0.2566263054444309,-0.0009549109622485347,-0.05956366485256527,-0.20220589946199016,0.40695653934903514,-0.05959067268331353,0.026402276610291764
2020-04-30,60,0.3189102564102564,1226,0.6631944444444444,1.99065357169933,0.7879171057357706,0.0013255079173395564,0.11251320409969452,0.39670825363291173,2.0022389005295804,0.7891531945502062,0.001337863412071021,0.11376371946139473,0.39961540474481183,0.056006874819106094,0.3918214512503233,0.31282713905781157,0.004807692307692308,19,0.9951923076923077,1.0494280629118216,0.5072274907464547,0.0005612444602635839,0.058005253090473066,0.21652582293659178,1.095805550024404,0.5218207372017971,0.0005878177893868287,0.061182433494716235,0.22650224417447667,0.4515557067328079,0.3815719433806044,0.2975737945814198,-0.3141025641025641,-1207,0.3319978632478633,-0.9412255087875085,-0.2806896149893159,-0.0007642634570759725,-0.054507951009221456,-0.18018243069631995,-0.9064333505051765,-0.26733245734840905,-0.0007500456226841924,-0.05258128596667849,-0.17311316057033516,0.3955488319137018,-0.010249507869718899,-0.015253344476391761
2020-05-29,60,0.32102728731942215,1238,0.6562332798287854,2.0870316271206724,0.8031834474229105,0.001432771806474575,0.12012545290503673,0.4167084365646526,2.102380817786611,0.8046466762924873,0.00144997461289382,0.12206137602945645,0.42030899271373595,0.06740560628988272,0.398562036204957,0.2977103805603911,0.0005350454788657035,3,0.9994649545211343,0.9260181418290421,0.46450315337539516,0.0004969260564463648,0.04640038953413436,0.1887522018703367,0.9788925304429964,0.4823748447827356,0.0005238712108499447,0.04992137299903866,0.20069625543803812,0.4273090536740569,0.354441063423902,0.258293856606673,-0.32049224184055647,-1235,0.34323167469234883,-1.1610134852916303,-0.3386802940475153,-0.0009358457500282103,-0.07372506337090237,-0.22795623469431592,-1.1234882873436147,-0.3222718315097517,-0.0009261034020438754,-0.07214000303041779,-0.21961273727569783,0.3599034473841742,-0.04412097278105498,-0.03941652395371814
2020-06-30,60,0.18724993331555081,719,0.8026140304081089,1.9147646248696337,0.7561502297719995,0.0012446848676052683,0.11499957278345818,0.38514283273048333,1.9328315604567836,0.7580922771564895,0.0012632269514798095,0.11730106889758925,0.3890500808744844,0.14495259217546155,0.3561390563450836,0.30456453464444866,0.0,1,1.0,0.7159330946665751,0.3746430470376769,0.00040345697413679896,0.037217681068610974,0.15228133633334281,0.7624631314914859,0.3934129031320479,0.0004218058220548955,0.040236969234918055,0.1611587857828019,0.3850019084268538,0.2831421609071896,0.21475388374533094,-0.18724993331555081,-718,0.19738596959189114,-1.1988315302030585,-0.3815071827343226,-0.0008412278934684693,-0.0777818917148472,-0.23286149639714052,-1.1703684289652978,-0.3646793740244416,-0.0008414211294249141,-0.07706409966267119,-0.2278912950916825,0.24004931625139223,-0.072996895437894,-0.08981065089911772
2020-07-31,60,0.30783532536520586,1193,0.6701195219123506,2.0714726310076124,0.8009283418782458,0.0014053117824737319,0.11453377567586645,0.41544434248605916,2.0907145260792332,0.8029544175531871,0.0014265835935082902,0.11706814904108026,0.41992224599447703,0.14102952091528154,0.43203253024464106,0.28573704787754195,0.0031872509960159364,13,0.9968127490039841,1.2759859165013014,0.5465580889542696,0.0006980451684222222,0.07329709889179079,0.2789440248464742,1.3806161411223032,0.5690229461098122,0.0007718727567403559,0.08296510932613727,0.3014005327656306,0.6024484073010506,0.4464776244760739,0.24852369407280925,-0.30464807436918995,-1180,0.3266932270916335,-0.7954867145063109,-0.2543702529239762,-0.0007072666140515096,-0.041236676784075665,-0.13650031763958498,-0.71009838495693,-0.2339314714433749,-0.0006547108367679343,-0.034103039714942995,-0.11852171322884641,0.4614188863857691,0.014445094231432865,-0.0372133538047327
2020-08-31,60,0.25929833816934844,1012,0.7256660511738328,1.9885835959879596,0.7826814999861749,0.0013069017985313648,0.10899381753369723,0.39979252534254206,2.0074048377998275,0.7850767380812471,0.001326740749887141,0.11070316892215556,0.40450389957056393,0.1571043788403984,0.40805870694814483,0.29286405919944875,0.0013189132155104195,6,0.9986810867844896,1.1444252093717742,0.5092923217388956,0.0006092611606029093,0.06696279380639412,0.24855185473989083,1.2439570694088031,0.5322963027507106,0.0006719676049939694,0.07615383469101106,0.26925969243080905,0.5968794577997453,0.41249306467545255,0.2456975094100405,-0.257979424953838,-1006,0.2730150356106569,-0.8441583866161855,-0.27338917824727926,-0.0006976406379284555,-0.04203102372730311,-0.15124067060265123,-0.7634477683910244,-0.2527804353305365,-0.0006547731448931716,-0.03454933423114451,-0.13524420713975488,0.43977507895934687,0.004434357727307714,-0.047166549789408235
2020-09-30,60,0.2530751112274274,999,0.7299136351740382,1.8120635134723073,0.7542400614161351,0.0011210610250870462,0.1038171600877193,0.3540981359649123,1.826402711643298,0.7564705477974845,0.0011347152224805003,0.10482536364210569,0.35775590088564985,0.11311490794542207,0.38594940676355804,0.315278271170319,0.004449097095001309,18,0.9955509029049987,1.189017768447417,0.5517665783677002,0.0006317098282344086,0.06245888157894737,0.24537417763157895,1.2723890964265068,0.5723694557815329,0.0006854158630476479,0.0695373613114636,0.26485175645004727,0.5329007624627153,0.45469721050678197,0.2762522327426658,-0.24862601413242608,-981,0.2656372677309605,-0.6230457450248903,-0.20247348304843493,-0.0004893511968526376,-0.041358278508771926,-0.10872395833333334,-0.5540136152167912,-0.1841010920159516,-0.0004492993594328524,-0.035288002330642096,-0.09290414443560258,0.4197858545172933,0.06874780374322392,-0.039026038427653176
2020-10-30,60,0.21920289855072464,873,0.7660455486542443,1.8484138938417556,0.7511539025799614,0.001143021201590901,0.1089771082399614,0.3691028252827963,1.868987509702822,0.7539990665505805,0.0011628142627911895,0.11085199039728887,0.37401584950334194,0.11888561293643453,0.37106349492276636,0.30812244980766285,0.002329192546583851,10,0.9976708074534162,1.0625088269682823,0.5110814515762927,0.0005509640288264791,0.054635983487910794,0.2178000857770868,1.1350789536630266,0.5316727744177745,0.0005922371198366331,0.05929651134594172,0.23521090957127194,0.4720418241265847,0.38013788318923813,0.2480021828613534,-0.2168737060041408,-863,0.23162525879917184,-0.7859050668734733,-0.2400724510036687,-0.0005920571727644219,-0.05434112475205061,-0.15130273950570952,-0.7339085560397953,-0.22232629213280597,-0.0005705771429545564,-0.05155547905134714,-0.13880493993207,0.35315621119015017,0.009074388266471778,-0.06012026694630945
2020-11-30,60,0.23704268292682926,959,0.7494918699186992,1.877609457012229,0.761634374072995,0.0011497503234404872,0.1080658701969648,0.37456247981917984,1.8969160763545514,0.7641436641076647,0.0011682648883974455,0.10988822960092649,0.3793768816813734,0.11897541889280325,0.3754578604929135,0.312378394756223,0.001524390243902439,7,0.9984756097560976,1.0643047083319288,0.5105285963862223,0.0005418558211833111,0.05817888278979658,0.21709396189861155,1.1188904973984737,0.5270598440845982,0.0005721331161505599,0.062001578514891124,0.2293103843010934,0.4381053943163976,0.3358747884803707,0.2433200893425708,-0.23551829268292682,-952,0.2489837398373984,-0.8133047486803002,-0.25110577768677267,-0.0006078945022571762,-0.04988698740716822,-0.1574685179205683,-0.7780255789560777,-0.2370838200230665,-0.0005961317722468855,-0.04788665108603537,-0.15006649738028,0.31912997542359434,-0.0395830720125428,-0.06905830541365218
2020-12-31,60,0.2062937062937063,853,0.7782217782217782,2.000968165545912,0.7724863901433596,0.0012497186812008422,0.11780049171939545,0.40761541053577444,2.021261406645708,0.774613863101816,0.001270104314184662,0.12055382808178357,0.41208194996962966,0.14574853126163728,0.38688256559534506,0.31089074934775374,0.0,1,1.0,0.8140923723792703,0.4129935267473175,0.00041527132636516204,0.044179864465161554,0.17183970446915522,0.8714547121147653,0.43306711433573164,0.0004394189099068502,0.0482758395536893,0.1842311406754731,0.45322650853529756,0.296281812165333,0.2128811888469671,-0.2062937062937063,-852,0.22177822177822182,-1.1868757931666416,-0.35949286339604214,-0.0008344473548356801,-0.0736206272542339,-0.2357757060666192,-1.1498066945309429,-0.3415467487660844,-0.0008306854042778118,-0.07227798852809428,-0.22785080929415655,0.3074779772736603,-0.09060075343001206,-0.09800956050078663
2021-01-29,60,0.21836228287841192,910,0.7662531017369727,2.108076819936298,0.7896722483412009,0.0013508654785986938,0.12319215512356173,0.43168379037622884,2.134693070373441,0.791994659983497,0.0013788869738710643,0.1271709357671196,0.4379977319553679,0.1620284049365839,0.4381324409443398,0.31800652731915285,0.001488833746898263,7,0.9985111662531018,0.8902937863511894,0.46054530961612294,0.00044481960943313574,0.04616626013255476,0.1758506418311282,0.9246427884781937,0.47494852297930845,0.0004602889047852927,0.04758445314065753,0.18177332074284244,0.33412142049836574,0.2898983938875457,0.24021302661519875,-0.21687344913151366,-903,0.23225806451612907,-1.2177830335851088,-0.3291269387250779,-0.0009060458691655581,-0.07702589499100697,-0.25583314854510064,-1.210050281895247,-0.3170461370041886,-0.0009185980690857716,-0.07958648262646206,-0.2562244112125255,0.17209301556178183,-0.1482340470567941,-0.0777935007039541
2021-02-26,60,0.3122373300370828,1299,0.6679851668726823,2.2752363922299055,0.8238568307620247,0.001526996450068568,0.13038959133263225,0.46502726894763874,2.304835707149707,0.8259349436038903,0.0015605111587026674,0.13490798495557726,0.4722448348096911,0.07444970037982335,0.46693521472644767,0.3009142061806251,0.000988875154511743,5,0.9990111248454883,0.9174827760606853,0.4664780778713489,0.00045532129650630943,0.050838856416151046,0.18431607522805646,0.9492577404406618,0.47961811102435936,0.00046998523060235125,0.05251037701065148,0.18969987158231244,0.3226472095149794,0.2838411303880499,0.2407779084198468,-0.3112484548825711,-1294,0.331025957972806,-1.3577536161692203,-0.3573787528906758,-0.0010716751535622586,-0.07955073491648121,-0.2807111937195823,-1.355577966709045,-0.34631683257953094,-0.0010905259281003162,-0.08239760794492579,-0.28254496322737865,0.24819750913515604,-0.18309408433839774,-0.06013629776077828
2021-03-31,60,0.26030739204684067,1089,0.7289582825079287,2.168900675642677,0.8005040694794361,0.0013915906662120667,0.12412323008586093,0.44399390280209117,2.1976641254040286,0.8027110231389718,0.0014222316682331922,0.1282675909272839,0.45083251145786085,0.12677346991908808,0.4428168681964137,0.31984149254452815,0.0031715052451817514,14,0.9968284947548183,0.9995438512098112,0.4996014195910454,0.00048770136874636276,0.05247520036202113,0.20067164445714694,1.0305040166210206,0.5114234918310552,0.00050303452751209,0.054302851368428974,0.20644011990598934,0.34213296495161166,0.3154045932872096,0.25595519525813754,-0.25713588680165894,-1075,0.26787021224688956,-1.169356824432866,-0.30090264988839066,-0.0009038892974657039,-0.0716480297238398,-0.24332225834494423,-1.167160108783008,-0.2912875313079166,-0.0009191971407211023,-0.07396473955885494,-0.2443923915518715,0.21535949503252358,-0.1274122749092041,-0.06388629728639061
2021-04-30,60,0.13781431334622823,587,0.8542069632495164,1.7936131794797,0.7173796055422064,0.0010195958021284523,0.10914067800575533,0.37003135016259975,1.8164942540234374,0.7199422118984957,0.0010395675471228639,0.11234318082322306,0.3748342590766616,0.22128390586068278,0.3546973863765135,0.30382938993462605,0.0007253384912959381,4,0.999274661508704,0.873670490579787,0.43979594925923826,0.0004263298177248369,0.04682638092787123,0.18312355239454414,0.9172892676689748,0.4557301811252408,0.0004452175049759875,0.05017054468254081,0.1917139036496629,0.43711322462799174,0.31636929537550923,0.22913974866109782,-0.1370889748549323,-583,0.14506769825918764,-0.9199426888999129,-0.2775836562829681,-0.0005932659844036154,-0.0623142970778841,-0.1869077977680556,-0.8992049863544627,-0.26421203077325495,-0.0005943500421468764,-0.06217263614068225,-0.18312035542699873,0.21582931876730896,-0.03832809100100426,-0.07468964127352823
2021-05-31,60,0.05432692307692308,230,0.9442307692307692,1.351675833114358,0.6124113067494485,0.0006795739321695659,0.08200740055504163,0.2719472710453284,1.3664862721209667,0.6166585799045503,0.0006892511374747732,0.08345218980061835,0.2739747230674086,0.26075847278902675,0.30181066215320795,0.29199409482985095,0.0,1,1.0,0.8689749901147791,0.4409315821132498,0.0004219032532319665,0.04407377428307123,0.1794114246068455,0.9216340819923646,0.45992601777275754,0.0004445695627619972,0.04769304829327383,0.1898986989538452,0.43831730771772487,0.3278821664953989,0.23208451397084515,-0.05432692307692308,-229,0.05576923076923079,-0.4827008429995788,-0.17147972463619876,-0.0002576706789375994,-0.0379336262719704,-0.0925358464384829,-0.4448521901286021,-0.15673256213179276,-0.000244681574712776,-0.035759141507344515,-0.08407602411356341,0.17755883492869812,0.026071504342190965,-0.0599095808590058
2021-06-30,60,0.01428911645629912,61,0.9857108835437008,1.0125769521202055,0.5105424474245677,0.00048233200380210645,0.05343723749631076,0.19767521057052695,1.0323541524023145,0.518093886335627,0.0004919635856114078,0.05369474904660128,0.20229839039998287,0.27681782767980956,0.26002834190655283,0.25115400472819843,0.0,1,1.0,0.7587598028992761,0.3895770491925066,0.0003752599281961773,0.0412003087610961,0.1627239085522283,0.8196150201008411,0.4103989251794349,0.0003981349800368902,0.045905547092185854,0.17650271595538364,0.4709205900549013,0.2976447587361661,0.21284660417402915,-0.01428911645629912,-60,0.014289116456299156,-0.25381714922092935,-0.1209653982320611,-0.00010707207560592917,-0.012236928735214661,-0.03495130201829866,-0.21273913230147345,-0.10769496115619215,-9.382860557451757e-05,-0.007789201954415424,-0.025795674444599237,0.19410276237509172,0.03761641682961325,-0.038307400554169285
2021-07-30,60,0.03477443609022556,152,0.9638157894736842,1.198917118401719,0.5710583572917911,0.0005726978986834309,0.0672241985019554,0.23943304094213305,1.2121266787402627,0.5763484516265704,0.0005801811760605968,0.06762106450867766,0.240840138982278,0.2692907409264388,0.2778260033147226,0.2777139075098459,0.00046992481203007516,3,0.9995300751879699,0.8110594611257594,0.41694071679258915,0.0003895247766639115,0.04310744824233854,0.1689442983715946,0.8799044794745429,0.439400416306327,0.0004168777944077459,0.04871852513659981,0.18521950129610187,0.4699617710539221,0.3233706219226902,0.22277563749295537,-0.03430451127819549,-149,0.0357142857142857,-0.38785765727595967,-0.15411764049920196,-0.0001831731220195194,-0.02411675025961687,-0.07048874257053844,-0.33222219926571983,-0.13694803532024347,-0.00016330338165285087,-0.01890253937207785,-0.055620637686176116,0.20067103012748333,0.0455446186079676,-0.054938270016890556
2021-08-31,60,0.04246925040612671,196,0.9519610118356927,1.32190102155773,0.5916298835236593,0.0006376009075876931,0.08483836206896551,0.2664008620689655,1.3349354593248541,0.5952733225345406,0.0006456376608407656,0.08628694659398264,0.267737034929145,0.24030498618355345,0.2742987118967578,0.285513811887649,0.0,1,1.0,0.9097406814714071,0.4487705414089196,0.00042414205326620093,0.0518426724137931,0.19111530172413793,0.9639767487166269,0.46681591627637187,0.0004477259624196516,0.055964636464249755,0.20239631695668497,0.4590555011226237,0.3123890552593024,0.22133338417161816,-0.04246925040612671,-195,0.048038988164307295,-0.41216034008632296,-0.14285934211473972,-0.0002134588543214922,-0.03299568965517241,-0.07528556034482758,-0.37095871060822727,-0.1284574062581687,-0.00019791169842111396,-0.03032231012973289,-0.06534071797246005,0.21875051493907027,0.038090343362544576,-0.06418042771603086
2021-09-30,60,0.12339449541284404,559,0.8669724770642202,1.8050043049113569,0.725864816470793,0.0009766148029239751,0.10144927536231885,0.3734383715912559,1.828167896976207,0.7292919067043173,0.0009959169402601852,0.10429098148138531,0.3787760054779447,0.29485903973708616,0.39818347995168585,0.32077803322328446,0.005275229357798165,25,0.9942660550458715,1.0736383648018064,0.5314070348847482,0.0004937383803610771,0.054687253323229455,0.21226568995821624,1.1149176827347147,0.544908388188281,0.0005144590457051711,0.05722398110123782,0.22114124779991218,0.4352823725741012,0.3463662623914269,0.2610334780774464,-0.11811926605504589,-534,0.1272935779816513,-0.7313659401095505,-0.19445778158604488,-0.000482876422562898,-0.04676202203908939,-0.1611726816330397,-0.7132502142414923,-0.1843835185160363,-0.00048145789455501407,-0.047067000380147495,-0.15763475767803253,0.14042333283701502,-0.05181721756025892,-0.05974455514583804
2021-10-29,60,0.13847203274215553,626,0.8537971805366076,1.8184991425242876,0.7310441403675672,0.0009792949366442855,0.1023242102650034,0.37349241813028816,1.841333887025638,0.7340558405316697,0.0009982970630988959,0.10544004252034164,0.3786608382381532,0.29099043307084277,0.4019332055908252,0.3270140266249692,0.0050022737608003635,23,0.9949977262391997,1.0400619380788638,0.5235506801051437,0.0004733353422101779,0.052648999772440475,0.20331409420964439,1.0719699221882077,0.5353595739509931,0.0004886583706403346,0.054418358698584614,0.20933658625594398,0.3889303884999887,0.3312001771580395,0.26562033259747725,-0.13346975898135516,-603,0.1412005457025921,-0.7784372044454237,-0.20749346026242343,-0.0005059595944341076,-0.04967521049256293,-0.17017832392064378,-0.7693639648374302,-0.19869626658067663,-0.0005096386924585613,-0.05102168382175703,-0.16932425198220924,0.09793995542914591,-0.07073302843278567,-0.06139369402749195
2021-11-30,60,0.18231046931407943,836,0.8039259927797834,1.9091311882593955,0.7582048785090323,0.0010480103551409594,0.10653283221804626,0.3896324136034467,1.933826656563394,0.7612094551461162,0.001069423632137896,0.10942235320697762,0.39563049444573517,0.23857262865591336,0.40923477759277893,0.32275564590682165,0.004512635379061372,21,0.9954873646209387,1.007059327661967,0.5096615743625648,0.0004544603992398404,0.052637475682667724,0.19758405394119025,1.0380724273623536,0.5214595812544296,0.0004687712916177728,0.054193251584126655,0.20323811590621743,0.41553696271728374,0.3173735298588805,0.2603889732429038,-0.17779783393501805,-815,0.1915613718411553,-0.9020718605974285,-0.24854330414646753,-0.000593549955901119,-0.05389535653537853,-0.19204835966225645,-0.8957542292010403,-0.23974987389168656,-0.0006006523405201232,-0.05522910162285096,-0.19239237853951774,0.17696433406137038,-0.09186124773389842,-0.06236667266391788
2021-12-31,60,0.09928443649373882,457,0.8951252236135957,1.6688001789263165,0.6936339926738564,0.0008463537650233689,0.09775519186907286,0.34364371173622504,1.695095986194844,0.6981337056359627,0.0008661338109154451,0.10074192652192752,0.3490569981827393,0.28348950253001864,0.37400432211238993,0.32433613958912405,0.0022361359570661895,11,0.9977638640429338,1.0095997128751484,0.49150534756018427,0.0004515410510370264,0.05644532031531351,0.20776479532631748,1.0718208233151132,0.5096025211057147,0.0004805008670151806,0.062277412312470144,0.22076812020395506,0.506075091354183,0.35203212422274505,0.25045879134720733,-0.09704830053667263,-446,0.10263864042933812,-0.6592004660511681,-0.20212864511367212,-0.00039481271398634246,-0.04130987155375935,-0.13587891640990757,-0.6232751628797308,-0.18853118453024797,-0.0003856329439002645,-0.03846451420945738,-0.12828887797878422,0.2225855888241644,-0.021972197889644884,-0.07387734824191672
2022-01-28,60,0.19680142159040426,909,0.7929808973789427,2.0667149231014434,0.7819931838276202,0.0011708819576566425,0.11515151515151516,0.4297502714440825,2.0999619009433412,0.7854771504265095,0.0012016525956049695,0.11942188695636026,0.43787513651855353,0.2416646088293433,0.4763461351247123,0.33906119930133316,0.0053309640159928924,25,0.9946690359840071,1.2121352526196987,0.5612037901008999,0.0005484833120043139,0.06509229098805647,0.2511943539630836,1.276694860701913,0.5776901049683876,0.0005841736488988621,0.07043901990431144,0.2658770585611495,0.5059477689149785,0.41473594246240514,0.28856592551704935,-0.19147045757441136,-884,0.2016881386050644,-0.8545796704817448,-0.22078939372672024,-0.0006223986456523286,-0.05005922416345869,-0.17855591748099892,-0.8232670402414282,-0.20778704545812188,-0.0006174789467061075,-0.04898286705204882,-0.17199807795740402,0.26428316008563524,-0.06161019266230716,-0.05049527378428381
