analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,strategy_nav_cny,leg_gross_notional_cny,strategy_gross_exposure,turnover,total_abs_trade_weight,trade_notional_cny
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.8175091730921444,1.6350183461842889,8175091730.921444
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.8175091730921444,1.6350183461842889,16350183461.842888
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.8109515158388518,1.6219030316777037,162190303.16777036
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.8109515158388518,1.6219030316777037,810951515.8388518
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.8109515158388518,1.6219030316777037,1621903031.6777036
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.8109515158388518,1.6219030316777037,3243806063.355407
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.8109515158388518,1.6219030316777037,8109515158.388518
2015-12-31,2015-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.8109515158388518,1.6219030316777037,16219030316.777037
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.6722704765524834,1.3445409531049668,134454095.3104967
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.6722704765524834,1.3445409531049668,672270476.5524834
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.6722704765524834,1.3445409531049668,1344540953.1049669
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.6722704765524834,1.3445409531049668,2689081906.2099338
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.6722704765524834,1.3445409531049668,6722704765.524834
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.6722704765524834,1.3445409531049668,13445409531.049667
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.6383376254313178,1.2766752508626356,127667525.08626355
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.6383376254313178,1.2766752508626356,638337625.4313178
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.6383376254313178,1.2766752508626356,1276675250.8626356
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.6383376254313178,1.2766752508626356,2553350501.725271
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.6383376254313178,1.2766752508626356,6383376254.313178
2015-12-31,2015-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.6383376254313178,1.2766752508626356,12766752508.626356
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.7854843906921618,1.5709687813843236,157096878.13843235
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.7854843906921618,1.5709687813843236,785484390.6921618
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.7854843906921618,1.5709687813843236,1570968781.3843236
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.7854843906921618,1.5709687813843236,3141937562.768647
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.7854843906921618,1.5709687813843236,7854843906.921618
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.7854843906921618,1.5709687813843236,15709687813.843237
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.7232668633194812,1.4465337266389624,144653372.66389623
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.7232668633194812,1.4465337266389624,723266863.3194813
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.7232668633194812,1.4465337266389624,1446533726.6389625
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.7232668633194812,1.4465337266389624,2893067453.277925
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.7232668633194812,1.4465337266389624,7232668633.194812
2015-12-31,2015-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.7232668633194812,1.4465337266389624,14465337266.389624
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.5244533408976195,1.048906681795239,104890668.1795239
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.5244533408976195,1.048906681795239,524453340.89761955
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.5244533408976195,1.048906681795239,1048906681.7952391
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.5244533408976195,1.048906681795239,2097813363.5904782
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.5244533408976195,1.048906681795239,5244533408.976195
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.5244533408976195,1.048906681795239,10489066817.95239
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.5495736995701875,1.099147399140375,109914739.91403751
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.5495736995701875,1.099147399140375,549573699.5701876
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.5495736995701875,1.099147399140375,1099147399.1403751
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.5495736995701875,1.099147399140375,2198294798.2807503
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.5495736995701875,1.099147399140375,5495736995.701876
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.5495736995701875,1.099147399140375,10991473991.403751
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.5130956613427111,1.0261913226854222,102619132.26854223
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.5130956613427111,1.0261913226854222,513095661.3427111
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.5130956613427111,1.0261913226854222,1026191322.6854222
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.5130956613427111,1.0261913226854222,2052382645.3708444
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.5130956613427111,1.0261913226854222,5130956613.427112
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.5130956613427111,1.0261913226854222,10261913226.854223
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.42552473756009623,0.8510494751201925,85104947.51201925
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.42552473756009623,0.8510494751201925,425524737.5600962
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.42552473756009623,0.8510494751201925,851049475.1201924
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.42552473756009623,0.8510494751201925,1702098950.2403848
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.42552473756009623,0.8510494751201925,4255247375.600962
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.42552473756009623,0.8510494751201925,8510494751.201924
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.5956090361664279,1.1912180723328558,119121807.23328558
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.5956090361664279,1.1912180723328558,595609036.1664279
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.5956090361664279,1.1912180723328558,1191218072.3328557
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.5956090361664279,1.1912180723328558,2382436144.6657114
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.5956090361664279,1.1912180723328558,5956090361.664279
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.5956090361664279,1.1912180723328558,11912180723.328558
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.4697210572392949,0.9394421144785898,93944211.44785899
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.4697210572392949,0.9394421144785898,469721057.2392949
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.4697210572392949,0.9394421144785898,939442114.4785898
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.4697210572392949,0.9394421144785898,1878884228.9571795
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.4697210572392949,0.9394421144785898,4697210572.392949
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.4697210572392949,0.9394421144785898,9394421144.785898
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.5662573786940673,1.1325147573881347,113251475.73881347
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.5662573786940673,1.1325147573881347,566257378.6940674
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.5662573786940673,1.1325147573881347,1132514757.3881347
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.5662573786940673,1.1325147573881347,2265029514.7762694
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.5662573786940673,1.1325147573881347,5662573786.940674
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.5662573786940673,1.1325147573881347,11325147573.881348
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.5703409609673681,1.1406819219347362,114068192.19347362
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.5703409609673681,1.1406819219347362,570340960.9673681
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.5703409609673681,1.1406819219347362,1140681921.9347363
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.5703409609673681,1.1406819219347362,2281363843.8694725
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.5703409609673681,1.1406819219347362,5703409609.673681
2016-01-29,2015-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.5703409609673681,1.1406819219347362,11406819219.347363
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.8677069771235608,1.7354139542471216,173541395.42471215
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.8677069771235608,1.7354139542471216,867706977.1235608
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.8677069771235608,1.7354139542471216,1735413954.2471216
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.8677069771235608,1.7354139542471216,3470827908.494243
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.8677069771235608,1.7354139542471216,8677069771.23561
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.8677069771235608,1.7354139542471216,17354139542.47122
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.8841255745232484,1.7682511490464967,176825114.90464967
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.8841255745232484,1.7682511490464967,884125574.5232483
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.8841255745232484,1.7682511490464967,1768251149.0464966
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.8841255745232484,1.7682511490464967,3536502298.0929933
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.8841255745232484,1.7682511490464967,8841255745.232483
2016-01-29,2015-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.8841255745232484,1.7682511490464967,17682511490.464966
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.5391842742771711,1.0783685485543422,107836854.85543422
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.5391842742771711,1.0783685485543422,539184274.2771711
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.5391842742771711,1.0783685485543422,1078368548.5543423
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.5391842742771711,1.0783685485543422,2156737097.1086845
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.5391842742771711,1.0783685485543422,5391842742.77171
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.5391842742771711,1.0783685485543422,10783685485.54342
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.6067849885862838,1.2135699771725676,121356997.71725677
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.6067849885862838,1.2135699771725676,606784988.5862838
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.6067849885862838,1.2135699771725676,1213569977.1725676
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.6067849885862838,1.2135699771725676,2427139954.345135
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.6067849885862838,1.2135699771725676,6067849885.862838
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.6067849885862838,1.2135699771725676,12135699771.725676
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.8651590126957002,1.7303180253914003,173031802.53914005
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.8651590126957002,1.7303180253914003,865159012.6957002
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.8651590126957002,1.7303180253914003,1730318025.3914003
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.8651590126957002,1.7303180253914003,3460636050.7828007
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.8651590126957002,1.7303180253914003,8651590126.957003
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.8651590126957002,1.7303180253914003,17303180253.914005
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.8669109807310864,1.7338219614621728,173382196.1462173
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.8669109807310864,1.7338219614621728,866910980.7310864
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.8669109807310864,1.7338219614621728,1733821961.4621727
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.8669109807310864,1.7338219614621728,3467643922.9243455
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.8669109807310864,1.7338219614621728,8669109807.310863
2016-01-29,2015-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.8669109807310864,1.7338219614621728,17338219614.621727
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.6772933493122031,1.3545866986244062,135458669.86244062
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.6772933493122031,1.3545866986244062,677293349.312203
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.6772933493122031,1.3545866986244062,1354586698.624406
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.6772933493122031,1.3545866986244062,2709173397.248812
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.6772933493122031,1.3545866986244062,6772933493.122031
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.6772933493122031,1.3545866986244062,13545866986.244062
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.6497303852978839,1.2994607705957677,129946077.05957676
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.6497303852978839,1.2994607705957677,649730385.2978839
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.6497303852978839,1.2994607705957677,1299460770.5957677
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.6497303852978839,1.2994607705957677,2598921541.1915355
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.6497303852978839,1.2994607705957677,6497303852.978839
2016-01-29,2015-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,10000000000.0,10000000000.0,2.0,0.6497303852978839,1.2994607705957677,12994607705.957678
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,100000000.0,100000000.0,2.0,0.7310442946871005,1.462088589374201,146208858.9374201
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,500000000.0,500000000.0,2.0,0.7310442946871005,1.462088589374201,731044294.6871005
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,1000000000.0,1000000000.0,2.0,0.7310442946871005,1.462088589374201,1462088589.374201
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,2000000000.0,2000000000.0,2.0,0.7310442946871005,1.462088589374201,2924177178.748402
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,5000000000.0,5000000000.0,2.0,0.7310442946871005,1.462088589374201,7310442946.871005
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,10000000000.0,10000000000.0,2.0,0.7310442946871005,1.462088589374201,14620885893.74201
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,100000000.0,100000000.0,2.0,0.7131426036397592,1.4262852072795185,142628520.72795185
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,500000000.0,500000000.0,2.0,0.7131426036397592,1.4262852072795185,713142603.6397592
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,1000000000.0,1000000000.0,2.0,0.7131426036397592,1.4262852072795185,1426285207.2795184
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,2000000000.0,2000000000.0,2.0,0.7131426036397592,1.4262852072795185,2852570414.5590367
2016-01-29,2015-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,5000000000.0,5000000000.0,2.0,0.7131426036397592,1.4262852072795185,7131426036.397593
