security_id,EXPLICIT_SUSPENSION,OPEN_BUT_RETURN_MISSING,RETURN_OBSERVED,NO_RAW_RECORD,OTHER,expected_trade_days,diagnostic_raw_coverage,suspension_adjusted_coverage,missing_day_count,suspension_share_of_missing,analysis_date,next_analysis_date,window,future_return_coverage,future_valid_return_days
002115.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
002118.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002120.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002126.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002130.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
002135.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002151.XSHE,15,1,7,0,0,23,0.30434782608695654,0.9565217391304348,16,0.9375,2015-06-30,2015-07-31,60,0.30434782608695654,7
002156.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002158.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002162.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002164.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002167.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002174.XSHE,13,1,9,0,0,23,0.391304347826087,0.9565217391304348,14,0.9285714285714286,2015-06-30,2015-07-31,60,0.391304347826087,9
002181.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002182.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002184.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002193.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002197.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002201.XSHE,13,1,9,0,0,23,0.391304347826087,0.9565217391304348,14,0.9285714285714286,2015-06-30,2015-07-31,60,0.391304347826087,9
002207.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002208.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
002210.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
002217.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002218.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002219.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002220.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002223.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002224.XSHE,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
002228.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
002229.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002233.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
002234.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002235.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
002238.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002240.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
002241.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002247.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002253.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002254.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002256.XSHE,13,1,9,0,0,23,0.391304347826087,0.9565217391304348,14,0.9285714285714286,2015-06-30,2015-07-31,60,0.391304347826087,9
002259.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
002260.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002263.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002266.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002270.XSHE,17,0,6,0,0,23,0.2608695652173913,1.0,17,1.0,2015-06-30,2015-07-31,60,0.2608695652173913,6
002276.XSHE,22,1,0,0,0,23,0.0,0.9565217391304348,23,0.9565217391304348,2015-06-30,2015-07-31,60,0.0,0
002279.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002280.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002283.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002291.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002295.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
002296.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002312.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002314.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
002317.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002318.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002320.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002321.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002322.XSHE,14,2,7,0,0,23,0.30434782608695654,0.9130434782608695,16,0.875,2015-06-30,2015-07-31,60,0.30434782608695654,7
002324.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002327.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002328.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002330.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002331.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002333.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002334.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002335.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002339.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002341.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002342.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
002347.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
002348.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002360.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002363.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002373.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
002374.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002377.XSHE,20,1,2,0,0,23,0.08695652173913043,0.9565217391304348,21,0.9523809523809523,2015-06-30,2015-07-31,60,0.08695652173913043,2
002378.XSHE,20,1,2,0,0,23,0.08695652173913043,0.9565217391304348,21,0.9523809523809523,2015-06-30,2015-07-31,60,0.08695652173913043,2
002381.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002384.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
002387.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002392.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
002395.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002397.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002399.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002400.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002402.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002403.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002406.XSHE,3,2,18,0,0,23,0.782608695652174,0.9130434782608695,5,0.6,2015-06-30,2015-07-31,60,0.782608695652174,18
002408.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002409.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002410.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
002412.XSHE,5,0,18,0,0,23,0.782608695652174,1.0,5,1.0,2015-06-30,2015-07-31,60,0.782608695652174,18
002415.XSHE,17,0,6,0,0,23,0.2608695652173913,1.0,17,1.0,2015-06-30,2015-07-31,60,0.2608695652173913,6
002422.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002426.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002427.XSHE,19,1,3,0,0,23,0.13043478260869565,0.9565217391304348,20,0.95,2015-06-30,2015-07-31,60,0.13043478260869565,3
002428.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002432.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002436.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002437.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002439.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
002447.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002448.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002449.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002450.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002451.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002452.XSHE,10,0,13,0,0,23,0.5652173913043478,1.0,10,1.0,2015-06-30,2015-07-31,60,0.5652173913043478,13
002453.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002455.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002460.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002465.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002468.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
002470.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
002472.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002474.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002479.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002480.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002481.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002483.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002486.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002487.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002489.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002492.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002495.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002496.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002501.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002503.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
002505.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002508.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002514.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002515.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
002518.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002521.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002524.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002526.XSHE,14,1,8,0,0,23,0.34782608695652173,0.9565217391304348,15,0.9333333333333333,2015-06-30,2015-07-31,60,0.34782608695652173,8
002528.XSHE,4,2,17,0,0,23,0.7391304347826086,0.9130434782608695,6,0.6666666666666666,2015-06-30,2015-07-31,60,0.7391304347826086,17
002535.XSHE,15,1,7,0,0,23,0.30434782608695654,0.9565217391304348,16,0.9375,2015-06-30,2015-07-31,60,0.30434782608695654,7
002536.XSHE,6,2,15,0,0,23,0.6521739130434783,0.9130434782608695,8,0.75,2015-06-30,2015-07-31,60,0.6521739130434783,15
002537.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002538.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002539.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002543.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
002554.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002557.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002559.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
002560.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002562.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002566.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002570.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002576.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002580.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002584.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002591.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
002592.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002593.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
002597.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
002599.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002603.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002604.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002608.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002609.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002610.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002613.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002614.XSHE,19,1,3,0,0,23,0.13043478260869565,0.9565217391304348,20,0.95,2015-06-30,2015-07-31,60,0.13043478260869565,3
002618.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002619.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002622.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
002625.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002629.XSHE,15,0,8,0,0,23,0.34782608695652173,1.0,15,1.0,2015-06-30,2015-07-31,60,0.34782608695652173,8
002631.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002632.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002634.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002635.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002636.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002638.XSHE,13,1,9,0,0,23,0.391304347826087,0.9565217391304348,14,0.9285714285714286,2015-06-30,2015-07-31,60,0.391304347826087,9
002639.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002642.XSHE,14,1,8,0,0,23,0.34782608695652173,0.9565217391304348,15,0.9333333333333333,2015-06-30,2015-07-31,60,0.34782608695652173,8
002644.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002650.XSHE,16,1,6,0,0,23,0.2608695652173913,0.9565217391304348,17,0.9411764705882353,2015-06-30,2015-07-31,60,0.2608695652173913,6
002651.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002652.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
002653.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002654.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
002657.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002663.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002668.XSHE,19,1,3,0,0,23,0.13043478260869565,0.9565217391304348,20,0.95,2015-06-30,2015-07-31,60,0.13043478260869565,3
002684.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
002686.XSHE,15,1,7,0,0,23,0.30434782608695654,0.9565217391304348,16,0.9375,2015-06-30,2015-07-31,60,0.30434782608695654,7
002689.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
002690.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002693.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002695.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002699.XSHE,16,1,6,0,0,23,0.2608695652173913,0.9565217391304348,17,0.9411764705882353,2015-06-30,2015-07-31,60,0.2608695652173913,6
002702.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
002713.XSHE,5,0,18,0,0,23,0.782608695652174,1.0,5,1.0,2015-06-30,2015-07-31,60,0.782608695652174,18
