factor_order,factor_name,factor_orientation,target_name,model_spec,window,month_count,mean_network_beta,mean_network_beta_bps_per_1sd,median_network_beta,std_network_beta,positive_beta_share,negative_beta_share,mean_cross_section_n,mean_partial_r2,naive_se,naive_t_stat,hac_lag,hac_se,hac_t_stat,factor_sign_flipped,window_selected
1,residual_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,-0.0007434535927349666,-7.434535927349666,-0.0004411195318706307,0.011119227215617184,0.48120300751879697,0.518796992481203,3861.5714285714284,0.006981994317454224,0.0009641592772065582,-0.7710900162564029,4,0.0008507446650755363,-0.8738856947976942,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.0005131074183779805,5.1310741837798055,-6.292939897956466e-06,0.007893702801982223,0.49624060150375937,0.5037593984962406,3861.5714285714284,0.003759008047046072,0.0006844708396059265,0.7496410200226998,4,0.0006872205958857995,0.74664150267005,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,0.0003925048558988942,3.925048558988942,0.0003312023328126018,0.006200675551879714,0.5338345864661654,0.46616541353383456,3861.5714285714284,0.0025564664541119194,0.0005376667588819374,0.7300151058531064,4,0.0005858170793719926,0.6700126536421013,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,133,-0.0009599790739866678,-9.599790739866679,-0.0006575557874014454,0.011561463049005877,0.45112781954887216,0.5488721804511278,3843.5864661654136,0.007923916185565196,0.0010025059872077724,-0.9575793922791896,4,0.0008492856292199259,-1.1303371221156946,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,133,0.0007966846931898502,7.966846931898503,0.00012444301927043064,0.008394598962831658,0.5112781954887218,0.48872180451127817,3843.5864661654136,0.003916319862505966,0.0007279040450828167,1.0944913667833898,4,0.000650005981961396,1.2256574790063477,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,133,0.0008294743587331086,8.294743587331086,0.0003834604905041752,0.00695917010019981,0.5338345864661654,0.46616541353383456,3843.5864661654136,0.0029142329913884853,0.0006034365773497424,1.3745841565920824,4,0.0006151657357677934,1.34837542227191,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,127,-0.000468497951166402,-4.68497951166402,0.0002565478847161741,0.010977815933861712,0.5118110236220472,0.4881889763779528,3758.251968503937,0.007764880317404585,0.0009741236428084125,-0.48094300413006674,4,0.0008189538487328253,-0.5720688069191117,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,127,0.0011798232921065347,11.798232921065347,0.0010048831299621995,0.008209635877705046,0.5826771653543307,0.41732283464566927,3758.251968503937,0.0034611396186356056,0.0007284873836017643,1.6195521276885945,4,0.0006845417827196121,1.7235226861086865,False,False
1,residual_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,127,0.001360753509911171,13.60753509911171,0.0007559877004243069,0.007029019526122628,0.6141732283464567,0.3858267716535433,3758.251968503937,0.002850473025531667,0.0006237246231317882,2.1816575126995654,4,0.0006821083536016796,1.9949228047510315,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,-0.004025833767746695,-40.25833767746695,-0.003588677863167411,0.00911450679465653,0.3157894736842105,0.6842105263157895,3861.5714285714284,0.0066135181278748414,0.0007903279708942007,-5.093877372442919,4,0.0008298892996328724,-4.851049133333384,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,-0.0028441592117816215,-28.441592117816214,-0.00328802499868747,0.005082016480489825,0.24812030075187969,0.7518796992481203,3861.5714285714284,0.002334070012317858,0.00044066671555186075,-6.454218372766801,4,0.00038059200426888013,-7.472987293165212,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,-0.0009315923699932694,-9.315923699932695,-0.0006419143030329225,0.005071712650300093,0.44360902255639095,0.556390977443609,3861.5714285714284,0.0016857304927757769,0.00043977326016368077,-2.1183470082890823,4,0.00040649835483109884,-2.2917494226522725,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,133,-0.004041040191698037,-40.41040191698037,-0.003591092915261534,0.010101152018209289,0.3157894736842105,0.6842105263157895,3843.5864661654136,0.008161868386218817,0.0008758809618667958,-4.613686525489977,4,0.0008824279859581511,-4.579456064406464,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,133,-0.002758125467773268,-27.581254677732684,-0.002642804412712076,0.005944667079870122,0.3082706766917293,0.6917293233082706,3843.5864661654136,0.0026294751240955997,0.000515468009045722,-5.350720935872128,4,0.00045481301572162467,-6.0643063686229715,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,133,-0.0009319142167706293,-9.319142167706293,-0.0005239310317473569,0.005377195764297529,0.44360902255639095,0.556390977443609,3843.5864661654136,0.001706650410198193,0.00046626200553052575,-1.9986921638838482,4,0.000484476431231927,-1.9235491278718289,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,127,-0.0033294261330763927,-33.29426133076392,-0.002335956265037305,0.010694718122704724,0.3464566929133858,0.6535433070866141,3758.251968503937,0.008742175503577554,0.0009490027742552517,-3.5083418335517766,4,0.0009532870584481744,-3.4925745645768647,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,127,-0.002620379167414352,-26.203791674143517,-0.0015680277142749012,0.005758869731255429,0.33858267716535434,0.6614173228346457,3758.251968503937,0.0024906257008224125,0.0005110170542908932,-5.127772440100831,4,0.0005147567694135636,-5.090519101671296,False,False
2,delta_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,127,-0.001066951477559369,-10.66951477559369,-0.0006560762492370745,0.005408349883569791,0.4330708661417323,0.5669291338582677,3758.251968503937,0.0017495463826274927,0.00047991344743855354,-2.223216463831174,4,0.0005079771827454897,-2.100392525098791,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,-0.0004854674757289987,-4.854674757289986,-0.0001469685821832435,0.010816247120653573,0.48872180451127817,0.5112781954887218,3861.5714285714284,0.006699204332390652,0.000937887571115527,-0.5176179860786319,4,0.0008484539160669954,-0.5721789557874648,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.00041545769794571174,4.154576979457118,0.00015558150777342337,0.006892988466120221,0.5037593984962406,0.49624060150375937,3861.5714285714284,0.0030528806001459785,0.0005976979018787615,0.695096463681387,4,0.0006195895526610335,0.6705369646105077,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,0.0002549002661735687,2.5490026617356873,9.990909676436834e-05,0.005338700083091851,0.5263157894736842,0.47368421052631576,3861.5714285714284,0.0019953860047344928,0.0004629240066348192,0.5506309081409307,4,0.0005127075320203368,0.49716505074370154,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,133,-0.0008175122323082894,-8.175122323082894,7.972218551730858e-05,0.01099331200174323,0.5037593984962406,0.49624060150375937,3843.5864661654136,0.0071229237277184165,0.0009532410434800715,-0.8576133370461407,4,0.0008392431819626183,-0.9741064924668082,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,133,0.0006004289079050843,6.004289079050843,0.00029709845504889926,0.007190731941117452,0.5338345864661654,0.46616541353383456,3843.5864661654136,0.003129142819823145,0.0006235155354318469,0.9629734526008678,4,0.0005668405882497865,1.0592553186055487,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,133,0.0006154290526314884,6.154290526314884,0.0002763451778569554,0.005908126757373243,0.5338345864661654,0.46616541353383456,3843.5864661654136,0.0022507202838927057,0.000512299561253055,1.201307007029607,4,0.0005199902647836973,1.1835395666253314,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,127,-0.0005872458655069832,-5.872458655069831,-0.00042498905849199805,0.010127309481885532,0.47244094488188976,0.5275590551181102,3758.251968503937,0.006657120548835082,0.0008986533991622659,-0.6534731477724559,4,0.0007825659642001826,-0.7504106904357573,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,127,0.0007624187671247592,7.624187671247592,0.0006423312496677473,0.006795961429841716,0.5511811023622047,0.44881889763779526,3758.251968503937,0.002648168501190266,0.0006030440612510887,1.2642836835886058,4,0.0005926334187372941,1.2864930377183612,False,False
3,cross_industry_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,127,0.0009182900377031054,9.182900377031054,0.0006273624940879717,0.005755748793392933,0.5354330708661418,0.4645669291338583,3758.251968503937,0.0021259203528293117,0.0005107401158381162,1.797959489037211,4,0.0005829738666603346,1.5751821654779943,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,0.00037092208518897516,3.709220851889752,0.0007688907511093232,0.007971081403858039,0.5639097744360902,0.43609022556390975,3789.5864661654136,0.004383544440322409,0.0006911804153173623,0.536650166828964,4,0.0006683695078802596,0.5549656003388876,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,-0.0004097957946453016,-4.0979579464530165,-0.0005511026105116749,0.005403354354104831,0.47368421052631576,0.5263157894736842,3789.5864661654136,0.001440924998378322,0.00046853024293158613,-0.8746410735008608,4,0.0003928772949415159,-1.0430630630011444,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,-0.0006702216704065435,-6.702216704065434,-0.0003815781376929464,0.00494678706502465,0.45112781954887216,0.5488721804511278,3789.5864661654136,0.0013699702803187392,0.0004289408381195835,-1.5625037554006314,4,0.00036903942862022405,-1.8161248322771062,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,133,0.00015500112884184416,1.5500112884184416,0.0011246517558119507,0.007893071303269593,0.5714285714285714,0.42857142857142855,3694.812030075188,0.004360594126321311,0.0006844160817229802,0.22647207302849642,4,0.000672466438110154,0.23049645314262368,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,133,-0.00032198145742616703,-3.21981457426167,8.514167743121589e-05,0.00546918006334606,0.5112781954887218,0.48872180451127817,3694.812030075188,0.0015408909895244726,0.0004742380558049926,-0.6789447904589215,4,0.00042197530325189993,-0.76303389071554,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,133,-0.000552395025666542,-5.523950256665421,-0.0006569667473561249,0.00495604775735318,0.44360902255639095,0.556390977443609,3694.812030075188,0.0014308393646705335,0.00042974384198385987,-1.2854053315027807,4,0.00039131775729544,-1.4116278021329116,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,127,-0.0006045239417392089,-6.045239417392089,-6.905978858832551e-06,0.007250414737170823,0.49606299212598426,0.5039370078740157,3456.2913385826773,0.0037221736395120658,0.0006433702712995052,-0.9396205710875746,4,0.0006474631144609755,-0.9336808973936466,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,127,-0.0007019865629041156,-7.019865629041156,-0.0003751335138520911,0.005076457196782905,0.48031496062992124,0.5196850393700787,3456.2913385826773,0.0014652544368719894,0.00045046273383375884,-1.5583676743461323,4,0.00042128003278808643,-1.6663181453397555,False,False
4,cross_industry_degree_ratio,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,127,-0.0008218608532018764,-8.218608532018765,-0.0003542814966649486,0.004402302978020506,0.4330708661417323,0.5669291338582677,3456.2913385826773,0.0012600097401502378,0.0003906412203968439,-2.103876422377971,4,0.00038280623441810127,-2.146936960029338,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,0.0007905067605030916,7.905067605030916,0.0010661665273603922,0.005317641347379841,0.556390977443609,0.44360902255639095,3824.466165413534,0.001979343153682584,0.0004610979826666734,1.7144008219930706,4,0.00048757132255953254,1.621315126478897,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.0006883950537936906,6.883950537936906,0.0011229772964180995,0.003761943188252492,0.5488721804511278,0.45112781954887216,3824.466165413534,0.001216520875635974,0.0003262018443317089,2.110334646341465,4,0.0003632752237504192,1.8949683567372553,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,0.0002616785260142702,2.616785260142702,0.0001417538396276325,0.003261255607875519,0.518796992481203,0.48120300751879697,3824.466165413534,0.0009389502988460079,0.00028278672507553064,0.9253564711864656,4,0.00030218154835417473,0.8659646078309435,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,132,0.0005009559445488234,5.009559445488233,0.0013312838613806339,0.005360900279670258,0.5833333333333334,0.4166666666666667,3828.780303030303,0.0019779093007114656,0.0004666064772486218,1.0736154960872932,4,0.0005024677210236702,0.996991296332893,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,132,0.00047560641631537193,4.756064163153719,0.0007175043798427225,0.0038864928729614354,0.5757575757575758,0.42424242424242425,3828.780303030303,0.0012412138681573964,0.0003382757846068262,1.4059723987283437,4,0.0003476835500942687,1.367929015296867,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,132,0.00025688728795485557,2.5688728795485556,0.00034479953250412263,0.0032855945020954856,0.5378787878787878,0.4621212121212121,3828.780303030303,0.000889692156619406,0.00028597429467285516,0.8982880375619978,4,0.0002696844404832897,0.9525476794081967,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,126,0.00010834634020466451,1.0834634020466452,0.00033303875287790793,0.005400934170039275,0.5396825396825397,0.4603174603174603,3737.5079365079364,0.0020553063002679067,0.0004811534579239819,0.22518042512287692,4,0.0004665915925028415,0.23220808506960977,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,126,0.00048506416407883966,4.850641640788397,0.00012414677941162408,0.004178686333632591,0.5158730158730159,0.48412698412698413,3737.5079365079364,0.0013907503483244607,0.00037226696636304054,1.303000824429309,4,0.0003840334078258786,1.2630780400718904,False,False
5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,126,0.00027693251838836324,2.7693251838836326,-7.205335995315627e-05,0.003528612115969305,0.5,0.5,3737.5079365079364,0.0010095285203723875,0.00031435375211372803,0.8809582087894837,4,0.0003140148437755099,0.881909004869665,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,0.0008731178271853481,8.73117827185348,0.0009032640788376113,0.004833311223787492,0.5939849624060151,0.40601503759398494,3824.466165413534,0.001655519227495989,0.0004191012347958959,2.0833100804643543,4,0.0004440247773078127,1.966371859875004,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.0007045033858781198,7.045033858781198,0.0008283976011131543,0.0035668813723692236,0.556390977443609,0.44360902255639095,3824.466165413534,0.0011124231179184525,0.00030928783980912285,2.2778243926851585,4,0.00034061893131997144,2.0683036704625253,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,0.00027521006897501566,2.7521006897501565,0.0003587436373946906,0.003101552038997133,0.5488721804511278,0.45112781954887216,3824.466165413534,0.0008676030186254483,0.00026893866940122757,1.0233190696888288,4,0.0002774559634738808,0.9919054019573216,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,132,0.0004621102079124231,4.621102079124231,0.0009535383602646719,0.0047947123416567945,0.5681818181818182,0.4318181818181818,3828.780303030303,0.001606133137226568,0.0004173261427087349,1.1073119093690338,4,0.0004220361990259225,1.0949539612454882,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,132,0.0003932440128660031,3.932440128660031,0.0004502930555539973,0.0034951256085355943,0.5681818181818182,0.4318181818181818,3828.780303030303,0.0010289083120979267,0.0003042116366023041,1.2926659126458433,4,0.0003085281946872444,1.2745804747751994,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,132,0.00019698527645064758,1.9698527645064758,-3.126425353287798e-05,0.003025220512179006,0.49242424242424243,0.5075757575757576,3828.780303030303,0.0007555375977412375,0.00026331164775460854,0.7481069604418967,4,0.00023664006604669837,0.832425716158204,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,126,4.641271894456999e-05,0.4641271894456999,0.00010088949497604632,0.004769750303492392,0.5238095238095238,0.47619047619047616,3737.5079365079364,0.0016414015098134577,0.00042492312990784664,0.10922615333892402,4,0.0004159273737499518,0.11158851730800604,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,126,0.00027355142637461744,2.7355142637461745,0.0004728015887204792,0.003723523726979523,0.5396825396825397,0.4603174603174603,3737.5079365079364,0.0011752219264926803,0.00033171785852097543,0.8246508873362934,4,0.00031875658551607357,0.8581828228951943,False,False
6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,126,0.00011009717883028763,1.1009717883028762,0.00010668611071682139,0.0032527280335475387,0.5158730158730159,0.48412698412698413,3737.5079365079364,0.0009143288072242561,0.0002897760446164244,0.3799388558016344,4,0.0002725467322086205,0.40395706797913067,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,-0.0008315712739627788,-8.315712739627788,-0.00042816032466669226,0.008969452004314971,0.48872180451127817,0.5112781954887218,3802.842105263158,0.004615537364297141,0.0007777501254109611,-1.0692010798755947,4,0.000738990720909128,-1.1252797233228524,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.0004644515038136786,4.644515038136786,3.958407181827216e-05,0.00584596982116218,0.518796992481203,0.48120300751879697,3802.842105263158,0.0019421661158143739,0.0005069098713466863,0.9162407955871715,4,0.0005268928602409596,0.8814913597448917,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,0.00034149090878997536,3.4149090878997534,0.0005231498590344758,0.005116154811265232,0.5488721804511278,0.45112781954887216,3802.842105263158,0.0016285944402207298,0.00044362688424768747,0.7697705457348091,4,0.0004911431321970273,0.695298145089368,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,132,-0.00023253893391981728,-2.325389339198173,-3.189976313250061e-06,0.009680409836701568,0.5,0.5,3751.2348484848485,0.005793907053569019,0.0008425715265317444,-0.2759871733109845,4,0.0006497602979920328,-0.35788418381122544,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,132,0.0007689527943173223,7.689527943173222,0.000514835241338933,0.0069674688477377004,0.553030303030303,0.44696969696969696,3751.2348484848485,0.0027697373190079836,0.0006064403224792629,1.267977681915464,4,0.0004938691481714521,1.556997024747073,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,132,9.61060615808613e-05,0.961060615808613,-9.142170322683079e-05,0.005060070222771843,0.49242424242424243,0.5075757575757576,3751.2348484848485,0.0017302635128075459,0.00044042258167567415,0.21821329236844972,4,0.0004132117457820304,0.2325830825524436,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,126,0.000734975581818646,7.34975581818646,0.0007437090886495779,0.008306005264054422,0.5476190476190477,0.4523809523809524,3519.0793650793653,0.004534441082262999,0.0007399577607341064,0.9932669414663378,4,0.0005549887758752259,1.324307109922319,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,126,0.0011671702181772713,11.671702181772714,0.0008685406761593501,0.006265534969178756,0.5793650793650794,0.42063492063492064,3519.0793650793653,0.002432687364542889,0.000558178219036146,2.091035046463697,4,0.0004411494356068959,2.645747957427573,False,False
7,neighbor_jaccard_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,126,0.0005303927411748258,5.303927411748258,0.00023631770125501244,0.004350750187359361,0.5158730158730159,0.48412698412698413,3519.0793650793653,0.0015150465159972349,0.00038759563277479195,1.368417743455341,4,0.0004203138318270779,1.2618969470246597,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,-0.0003029657948192891,-3.0296579481928907,-0.00024397596382395157,0.008606411374243087,0.48120300751879697,0.518796992481203,3760.4210526315787,0.004084857768294638,0.0007462705104431963,-0.40597315662300965,4,0.0005923389188909352,-0.5114737275520349,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.0008200649554938726,8.200649554938726,0.0006808050779681248,0.005708182104102925,0.5488721804511278,0.45112781954887216,3760.4210526315787,0.0019221672196491596,0.0004949621610326814,1.656823531283486,4,0.0004592927445551622,1.7854951231335656,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,0.0004167428278720983,4.167428278720983,0.0008407249793140286,0.004771577639559575,0.5714285714285714,0.42857142857142855,3760.4210526315787,0.0015027425832539628,0.00041374825416204755,1.007237670926529,4,0.00044353114455054134,0.9396021744863275,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,132,6.399747267707308e-05,0.6399747267707308,0.00029924579759197143,0.008808201896668108,0.5151515151515151,0.48484848484848486,3685.7045454545455,0.004567875188313948,0.000766655569678258,0.08347617262329532,4,0.000568901888141181,0.11249298694749843,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,132,0.0009385831846154962,9.385831846154963,0.0009789801433125653,0.006434485629678438,0.5681818181818182,0.4318181818181818,3685.7045454545455,0.0025249996079603587,0.0005600500878475224,1.6758915050309429,4,0.0004428381580167841,2.1194722442593186,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,132,0.00013321631206171755,1.3321631206171756,0.00035076364390865993,0.004604683850271115,0.5378787878787878,0.4621212121212121,3685.7045454545455,0.0015054053567399744,0.00040078628553612657,0.3323874016385462,4,0.00037147713650339013,0.3586124123698305,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,126,0.0004428243559089278,4.428243559089278,0.00033860775561088917,0.0075339185848832145,0.5396825396825397,0.4603174603174603,3440.753968253968,0.0034857560481359575,0.0006711748124876609,0.6597749910602744,4,0.0004870017194940502,0.9092870480395457,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,126,0.0011247278807071874,11.247278807071874,0.0004911783623565654,0.005712933760724958,0.5714285714285714,0.42857142857142855,3440.753968253968,0.002112914671485593,0.0005089485906182564,2.20990469654489,4,0.0004359415530998575,2.5799969576416024,False,False
8,neighbor_retention_1m,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,126,0.0003953309803578886,3.953309803578886,0.0001381613532689625,0.004161518251151452,0.5158730158730159,0.48412698412698413,3440.753968253968,0.0013519535428172331,0.0003707375120146525,1.0663366062138975,4,0.0003832881447935184,1.031419796641135,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,60,133,-0.00042687460357241724,-4.268746035724172,-0.000666584740629899,0.01429079281178318,0.48120300751879697,0.518796992481203,3861.5714285714284,0.009567606222716995,0.0012391688919500827,-0.34448460282168947,4,0.0009655325273152967,-0.44211312565446115,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,60,133,0.00024069369882688562,2.406936988268856,-3.777625969017634e-05,0.008808964050954377,0.49624060150375937,0.5037593984962406,3861.5714285714284,0.003853843815088569,0.0007638340549762118,0.31511255260068444,4,0.0006065240275425358,0.3968411602786926,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,60,133,-0.0003104897619190153,-3.1048976191901527,-0.0006427407575472618,0.005287873514201128,0.47368421052631576,0.5263157894736842,3861.5714285714284,0.0017361182197454257,0.0004585167841746341,-0.6771611697441371,4,0.0005015747393062967,-0.6190299023998664,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,120,133,-0.001058953409636096,-10.589534096360959,-0.0007636295427149283,0.014243098961344482,0.46616541353383456,0.5338345864661654,3843.5864661654136,0.01063178027191227,0.0012350333106300438,-0.857429026829955,4,0.0010243460218731864,-1.0337848608028215,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,120,133,0.0001944262406643906,1.944262406643906,0.0006439538177330591,0.008755673185823874,0.5338345864661654,0.46616541353383456,3843.5864661654136,0.00415478282642432,0.0007592131509322894,0.25608913705675596,4,0.0006413861242013073,0.30313446663116056,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,120,133,-0.0002592025683315457,-2.592025683315457,-2.8297268672034585e-05,0.006023751285905842,0.49624060150375937,0.5037593984962406,3843.5864661654136,0.002364919852104009,0.0005223254793942693,-0.4962472223873472,4,0.000562464902080007,-0.4608333202178646,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M1_NETWORK_ONLY,252,127,-0.00018797567952598038,-1.8797567952598038,-0.00033484724031051486,0.012843455046224722,0.49606299212598426,0.5039370078740157,3758.251968503937,0.009257337428922863,0.0011396723438660743,-0.16493835314834127,4,0.0009119299081709539,-0.20612952579107838,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M2_INDUSTRY_SIZE,252,127,0.0011943177279220936,11.943177279220935,0.00210837400873179,0.008199054957079262,0.6299212598425197,0.3700787401574803,3758.251968503937,0.0036055760984715093,0.0007275484787224739,1.6415644631945832,4,0.0006532116710771248,1.8283778150391932,False,False
9,outside_community_degree_percentile,ORIGINAL,future_total_return,M3_FULL_CONTROLS,252,127,0.0008845038642666746,8.845038642666747,0.0008313731043000852,0.005808397556725556,0.5748031496062992,0.4251968503937008,3758.251968503937,0.0022691293369915006,0.0005154119381237073,1.7161105493338014,4,0.0006056329150487536,1.4604620097232857,False,False
