analysis_date,window,factor_name,n,nonmissing_count,missing_share,mean,std,p01,p05,median,p95,p99
2025-08-29,120,delta_residual_degree_percentile_1m,5111,5100,0.00215222070045001,0.00039775333102500324,0.12682223866154588,-0.38132765784859657,-0.20999853312969208,-0.00010766508057713509,0.20857949256896977,0.34774254262447385
2025-09-30,120,delta_residual_degree_percentile_1m,5122,5109,0.0025380710659898475,0.0002737976627066705,0.1745272125811239,-0.5380891287326813,-0.3273412883281708,0.015258491039276123,0.2641073226928709,0.40676698833703995
2025-10-31,120,delta_residual_degree_percentile_1m,5124,5120,0.00078064012490242,0.00012739811254505184,0.11537225620622404,-0.3220061177015305,-0.2030835822224617,0.0014411434531211853,0.18012604266405113,0.3232173954322943
2025-11-28,120,delta_residual_degree_percentile_1m,5130,5122,0.0015594541910331384,0.0002731135394496931,0.1109211358809397,-0.3084445875883102,-0.17657670378684998,0.0003829016350209713,0.18566626831889138,0.3219004276394842
2025-12-31,120,delta_residual_degree_percentile_1m,5132,5124,0.001558846453624318,5.6525851562793694e-05,0.11170985329746283,-0.33383501298725604,-0.18544503704179077,0.0006249994039535522,0.17706931680440854,0.31823126673698265
2026-01-30,120,delta_residual_degree_percentile_1m,5138,5130,0.001557026080186843,0.0005036442396258227,0.14031807798249463,-0.38654208451509475,-0.2146684218198061,-0.005001068115234375,0.2462881922721863,0.4242691725492479
2026-02-27,120,delta_residual_degree_percentile_1m,5136,5134,0.0003894080996884735,-6.8042699405782e-05,0.08811062873490486,-0.25615749657154085,-0.13486168682575225,-0.001906268298625946,0.14592958986759186,0.2505104586482048
2026-03-31,120,delta_residual_degree_percentile_1m,5142,5135,0.0013613380007779074,0.00029092488489399404,0.12087240765636419,-0.3165808320045471,-0.1872292160987854,0.0006421208381652832,0.2073852512985468,0.36974633425474096
2026-04-30,120,delta_residual_degree_percentile_1m,5150,5139,0.0021359223300970874,0.00014186646890074252,0.10480546309330413,-0.3187477880716324,-0.16585662066936493,0.00039076805114746094,0.15679745823144847,0.29641821026802034
2026-05-29,120,delta_residual_degree_percentile_1m,5140,5135,0.0009727626459143969,-0.0007848599198353209,0.11293192603686776,-0.31198917061090464,-0.17923974990844727,0.0007230546325445175,0.1839670509099961,0.3294845408201215
2026-06-30,120,delta_residual_degree_percentile_1m,5157,5139,0.0034904013961605585,0.0005610956194063735,0.1300588434568453,-0.3520335119962692,-0.19174195900559424,-0.009368181228637695,0.21463306397199575,0.394052119553089
2026-07-31,120,delta_residual_degree_percentile_1m,5168,5157,0.0021284829721362228,0.00034410958404986695,0.1344876191681181,-0.38891189128160475,-0.21552287340164183,-0.0011383891105651855,0.2221362441778183,0.38537919282913113
2026-08-31,120,delta_residual_degree_percentile_1m,5170,5167,0.0005802707930367504,4.225196715178286e-05,0.0933841057268388,-0.28523980751633643,-0.15705263018608093,0.007123664021492004,0.13845326900482172,0.2688607031106949
2026-09-03,120,delta_residual_degree_percentile_1m,5170,5170,0.0,-1.56505426078516e-09,0.03237246896460457,-0.1241779550909996,-0.04211798459291459,0.0019342303276062012,0.03617021441459656,0.11668085783720047
2015-07-31,120,delta_residual_strength_percentile_1m,1534,0,1.0,,,,,,,
2015-08-31,120,delta_residual_strength_percentile_1m,1506,1437,0.045816733067729085,-0.004822311390167985,0.14174517868831335,-0.40557102143764495,-0.23867189288139343,0.005522429943084717,0.23227560520172122,0.38979413628578263
2015-09-30,120,delta_residual_strength_percentile_1m,1562,1455,0.06850192061459667,-0.004624580220668177,0.12722134662932777,-0.37414991021156313,-0.24135827422142028,0.009851276874542236,0.21491363495588298,0.3346125999093057
2015-10-30,120,delta_residual_strength_percentile_1m,1618,1499,0.07354758961681088,-0.0022894259321045445,0.1056815046609852,-0.3037394341826439,-0.18911715894937514,-0.007234953343868256,0.1940011322498321,0.303556906580925
2015-11-30,120,delta_residual_strength_percentile_1m,1723,1558,0.09576320371445154,0.0004189970050681387,0.12436266828252239,-0.33615578182041644,-0.2256678719073534,-0.010098934173583984,0.23423029221594313,0.33001634031534227
2015-12-31,120,delta_residual_strength_percentile_1m,1836,1666,0.09259259259259259,0.0008498958948136521,0.15429524813074127,-0.4579814255237579,-0.2929763123393059,0.02615627646446228,0.24584675766527653,0.3635866031050672
2016-01-29,120,delta_residual_strength_percentile_1m,1972,1794,0.09026369168356999,0.012385704005375886,0.16589121217500638,-0.5038554307818413,-0.26698124408721924,0.0030519962310791016,0.2817693129181859,0.41873994827270505
2016-02-29,120,delta_residual_strength_percentile_1m,2013,1931,0.04073522106308992,0.00015876524378017462,0.1313999066992906,-0.4226972736418247,-0.23563457652926445,-0.0051027387380599976,0.20655887573957443,0.3351490780711179
2016-03-31,120,delta_residual_strength_percentile_1m,2061,1945,0.056283357593401265,0.006890524483278662,0.16042375243595164,-0.5042959332466126,-0.2784772038459778,0.009774863719940186,0.2598896130919456,0.38724303364753704
2016-04-29,120,delta_residual_strength_percentile_1m,2077,1961,0.05584978334135773,0.0032359706822066574,0.1325655846784986,-0.392715123295784,-0.2411981076002121,0.014260411262512207,0.2121419757604599,0.334597346186638
2016-05-31,120,delta_residual_strength_percentile_1m,2124,2014,0.051789077212806026,-0.0018005777176288294,0.17979561546198947,-0.5584903774037957,-0.3407155144959688,0.009117811918258667,0.2664635546505451,0.4082127308845515
2016-06-30,120,delta_residual_strength_percentile_1m,2171,2064,0.04928604329801935,-0.001632271369724253,0.1319809400336483,-0.41485612096264957,-0.23160540759563447,-0.0008392333984375,0.21607812047004699,0.33773591704666583
2016-07-29,120,delta_residual_strength_percentile_1m,2198,2127,0.03230209281164695,0.0002467654090239848,0.18429801884471167,-0.5639270144701004,-0.3362857460975647,0.012178480625152588,0.266603399068117,0.40742878824472106
2016-08-31,120,delta_residual_strength_percentile_1m,2258,2163,0.0420726306465899,0.00033494180638448155,0.1760322115156668,-0.5214682807773352,-0.33899504989385604,0.014264523983001709,0.2612988665699959,0.379837062507869
2016-09-30,120,delta_residual_strength_percentile_1m,2294,2210,0.036617262423714034,0.0004770613680551528,0.1391051267986583,-0.43903580561280253,-0.24934531711041927,0.007780924439430237,0.21176575217395993,0.3323963035643099
2016-10-31,120,delta_residual_strength_percentile_1m,2315,2244,0.030669546436285097,-0.0013948763417617092,0.13199314177439217,-0.39809100329875946,-0.21675736121833325,0.007467865943908691,0.19672600254416456,0.3055417869985114
2016-11-30,120,delta_residual_strength_percentile_1m,2356,2265,0.03862478777589134,0.0005087448563632323,0.14691812534044676,-0.42353682398796083,-0.27092544436454774,0.006971597671508789,0.22219363451004004,0.35284101545810703
2016-12-30,120,delta_residual_strength_percentile_1m,2394,2299,0.03968253968253968,0.0019394555980325062,0.16774017092356,-0.5157769274711609,-0.304421004652977,0.009721875190734863,0.25992466211318954,0.39641644448041913
2017-01-26,120,delta_residual_strength_percentile_1m,2428,2351,0.03171334431630972,-0.0006528807188883766,0.1782901191423464,-0.545964889228344,-0.3302062004804611,0.01074831560254097,0.26866279542446136,0.4282407909631729
2017-02-28,120,delta_residual_strength_percentile_1m,2432,2379,0.021792763157894735,-0.0014656280370870744,0.14019413013866486,-0.42151641737669704,-0.2344844698905945,0.0,0.2146135680377483,0.3967394754290575
2017-03-31,120,delta_residual_strength_percentile_1m,2490,2384,0.04257028112449799,-0.0036046380580882637,0.14880602874504828,-0.4723828689754009,-0.26920655537396665,0.0014411211013793945,0.22823704928159694,0.3785856486856938
2017-04-28,120,delta_residual_strength_percentile_1m,2519,2453,0.026200873362445413,-0.0014983373073366676,0.17642241569554418,-0.40128866970539095,-0.25483237504959105,-0.0199660062789917,0.32413084506988527,0.5748007035255432
2017-05-31,120,delta_residual_strength_percentile_1m,2528,2444,0.03322784810126582,-0.005837137016365625,0.14119232719242972,-0.4405683135986328,-0.23809220641851425,-0.002406645566225052,0.22372232861816882,0.3653158839046956
2017-06-30,120,delta_residual_strength_percentile_1m,2594,2479,0.04433307632999229,-0.005544592152278646,0.1301782653767653,-0.38178546756505966,-0.23638378828763962,-0.003001093864440918,0.20063285529613484,0.31892144199460726
2017-07-31,120,delta_residual_strength_percentile_1m,2639,2545,0.03561955286093217,-0.007856103588144472,0.15169291482640315,-0.3958189105987549,-0.23217909336090087,-0.020199788734316826,0.2510388731956474,0.5152477169036863
2017-08-31,120,delta_residual_strength_percentile_1m,2674,2599,0.02804786836200449,-0.004202143858011673,0.11949656749866883,-0.3394726161658764,-0.196893560141325,-0.0070975422859191895,0.19369248268194492,0.3331944417580962
2017-09-29,120,delta_residual_strength_percentile_1m,2754,2649,0.03812636165577342,-0.0038447738173335126,0.12803154330449304,-0.4075762242078781,-0.22142879366874696,0.00425034761428833,0.18834903240203857,0.3336366784572601
2017-10-31,120,delta_residual_strength_percentile_1m,2795,2724,0.025402504472271915,-0.002006539371324137,0.13851816195978126,-0.41820279449224473,-0.2582815147936344,0.01041388139128685,0.20709405094385144,0.3255892778933048
2017-11-30,120,delta_residual_strength_percentile_1m,2837,2752,0.029961226647867465,0.0001880091744973216,0.14917460345572306,-0.4200480978563428,-0.2497775912284851,0.0013461243361234665,0.2434011194854972,0.4175651487708086
2017-12-29,120,delta_residual_strength_percentile_1m,2851,2782,0.024202034373903895,-0.002231137114653992,0.10535218505704189,-0.3103658364713192,-0.1710922308266163,-0.0010057687759399414,0.1665640030056238,0.27570676352828744
2018-01-31,120,delta_residual_strength_percentile_1m,2901,2805,0.033092037228541885,-0.0036165852006275786,0.15345229434407814,-0.4317158870026469,-0.24936171770095825,-0.0004897983744740486,0.2543581768870353,0.4292242777347565
2018-02-28,120,delta_residual_strength_percentile_1m,2854,2809,0.015767344078486335,-0.005382958308824438,0.14660172507576094,-0.33400380730628965,-0.2195219039916992,-0.01451420783996582,0.25632994472980497,0.49399419486522683
2018-03-30,120,delta_residual_strength_percentile_1m,2901,2808,0.03205791106514995,-0.0014156615368204665,0.14612574649750415,-0.3603339976072311,-0.22484385939314963,-0.0036123991012573242,0.2479221105575562,0.4560484796762458
2018-04-27,120,delta_residual_strength_percentile_1m,2942,2866,0.02583276682528892,-5.5664573488685525e-06,0.118243603387422,-0.30755912885069847,-0.1881282478570938,-0.0009364783763885498,0.20254723727703094,0.37759765572845905
2018-05-31,120,delta_residual_strength_percentile_1m,2966,2888,0.026298044504383007,0.003211157357899364,0.12132083498810695,-0.30730594843626025,-0.1922577977180481,2.0623207092285156e-05,0.21014713793993006,0.3479123760759833
2018-06-29,120,delta_residual_strength_percentile_1m,2972,2909,0.0211978465679677,-0.0011198223296689921,0.1365134760825605,-0.31959629923105237,-0.19375766962766647,-0.00566178560256958,0.22924038171768185,0.5253591936826718
2018-07-31,120,delta_residual_strength_percentile_1m,3020,2955,0.02152317880794702,0.0009357275521656886,0.1212472163817738,-0.30863422751426695,-0.19026637375354766,-0.0012491941452026367,0.20292027592658987,0.35388102974742663
2018-08-31,120,delta_residual_strength_percentile_1m,3102,3014,0.028368794326241134,0.0031383944508157962,0.13973948715748633,-0.4181506830453873,-0.23798623969778418,0.007691144943237305,0.22101874947547906,0.3567669004201885
2018-09-28,120,delta_residual_strength_percentile_1m,3146,3093,0.016846789574062302,0.0015663454961603778,0.11973215608183646,-0.3761989229917526,-0.20343248471617698,0.007324397563934326,0.180223876237869,0.295423572063446
2018-10-31,120,delta_residual_strength_percentile_1m,3207,3137,0.02182725288431556,0.0028155375382476148,0.14983333216024874,-0.41265528082847597,-0.23261436522006987,-0.002252254984341562,0.26533226668834675,0.4210080802440643
2018-11-30,120,delta_residual_strength_percentile_1m,3273,3198,0.022914757103574702,0.0012655805094835067,0.14071555268829766,-0.37856331482529637,-0.22966123851947487,-0.000518500804901123,0.23766595423221576,0.4228489558398713
2018-12-28,120,delta_residual_strength_percentile_1m,3343,3271,0.02153754113072091,0.0009935630282516116,0.1328340679761712,-0.43789021419361235,-0.23675700277090073,0.007414817810058594,0.20670924708247185,0.3069425486028196
2019-01-31,120,delta_residual_strength_percentile_1m,3389,3342,0.013868397757450576,0.0009610422021177954,0.14785186940831535,-0.4217910536378622,-0.24472729116678238,0.0015050768852233887,0.25811090171337114,0.4001701855659487
2019-02-28,120,delta_residual_strength_percentile_1m,3422,3389,0.009643483343074225,0.0015744371551108774,0.12804305245711048,-0.3181525790691376,-0.184993115440011,-0.0028967559337615967,0.21899313926696753,0.47177211284637444
2019-03-29,120,delta_residual_strength_percentile_1m,3470,3420,0.01440922190201729,-6.825083344888858e-05,0.1834021442098005,-0.3686711859703064,-0.25240755602717396,-0.01956469565629959,0.37111961673945076,0.5972711919248102
2019-04-30,120,delta_residual_strength_percentile_1m,3516,3468,0.013651877133105802,0.0015030382889564093,0.16309704675656034,-0.4204600627347827,-0.24271839335560796,-0.0055696070194244385,0.2950268939137455,0.5123982235789293
2019-05-31,120,delta_residual_strength_percentile_1m,3532,3504,0.007927519818799546,0.0013536171565447896,0.12622828307749215,-0.32241166293621065,-0.20129963904619216,-0.002202361822128296,0.19711402058601374,0.4110753083229059
2019-06-28,120,delta_residual_strength_percentile_1m,3546,3531,0.004230118443316413,0.0010247720053740725,0.09843575941201393,-0.29000138938426967,-0.15727292001247406,0.001188710331916809,0.16508615761995316,0.2673810884356495
2019-07-31,120,delta_residual_strength_percentile_1m,3561,3544,0.004773939904521202,-0.0004266889110989616,0.11105032788089426,-0.3265604588389397,-0.1937805250287056,0.0024841446429491043,0.17310273014008998,0.3049405236542229
2019-08-30,120,delta_residual_strength_percentile_1m,3570,3557,0.0036414565826330533,-3.782190723642644e-05,0.1434010964370211,-0.4958969861268997,-0.25375829339027406,0.01070183515548706,0.2012429893016815,0.31532445281744004
2019-09-30,120,delta_residual_strength_percentile_1m,3580,3568,0.0033519553072625698,-0.00015481092925721178,0.17344890092978824,-0.5395620747655631,-0.33366756737232206,0.016307547688484192,0.24378864187747237,0.3733921409398317
2019-10-31,120,delta_residual_strength_percentile_1m,3594,3578,0.004451864218141347,-0.0005525915313671125,0.18153413059862286,-0.5649298598524183,-0.3453035280108452,0.01716160774230957,0.2552129834890361,0.3744111056625843
2019-11-29,120,delta_residual_strength_percentile_1m,3600,3591,0.0025,0.00029414828002893227,0.1759362135299925,-0.5326263338327408,-0.30949268490076065,0.008537828922271729,0.2609645947813988,0.47189864367246587
2019-12-31,120,delta_residual_strength_percentile_1m,3635,3597,0.01045392022008253,-0.002135468704776071,0.14790391516734036,-0.45663391828536987,-0.2645928382873535,0.002671182155609131,0.22124308645725244,0.37027272582054127
2020-01-23,120,delta_residual_strength_percentile_1m,3647,3632,0.004112969564025226,-0.00011618540519629225,0.1487209754645268,-0.30789938539266587,-0.1989023208618164,-0.018303945660591125,0.27084084004163733,0.5739645197987561
2020-02-28,120,delta_residual_strength_percentile_1m,3657,3647,0.0027344818156959257,0.0004695181804830436,0.2120644056509592,-0.4484966978058219,-0.3113965392112732,-0.020301640033721924,0.4092736303806303,0.6517815482616424
2020-03-31,120,delta_residual_strength_percentile_1m,3668,3654,0.003816793893129771,0.00040693330712571587,0.1380781060920586,-0.312798853777349,-0.2102938864380121,-0.006768904626369476,0.2510112807154655,0.4290071520209311
2020-04-30,120,delta_residual_strength_percentile_1m,3700,3664,0.00972972972972973,8.824791283423983e-05,0.10218051441330811,-0.26493654668331146,-0.16151720499619843,0.0003109350800514221,0.17063546888530248,0.2924408170022068
2020-05-29,120,delta_residual_strength_percentile_1m,3715,3689,0.006998654104979811,-0.0006549874571570862,0.09176443332085311,-0.27546072244644165,-0.149057799577713,0.0021050572395324707,0.1460625737905502,0.2547198033332825
2020-06-30,120,delta_residual_strength_percentile_1m,3729,3707,0.0058997050147492625,-0.00012029771395841634,0.0886257419613679,-0.27205091178417207,-0.14883932024240493,0.0008105635643005371,0.1387994728982448,0.26091354757547386
2020-07-31,120,delta_residual_strength_percentile_1m,3752,3722,0.007995735607675906,-0.00046003777118402744,0.13984958254687116,-0.38783888263627886,-0.23059954345226288,0.0007108859717845917,0.2216321669518947,0.36823749579489223
2020-08-31,120,delta_residual_strength_percentile_1m,3761,3748,0.0034565275192767883,-0.0003949125793592541,0.13696888837973212,-0.398264861702919,-0.23152686711400747,0.0026779770851135254,0.21892663687467553,0.36397389810532305
2020-09-30,120,delta_residual_strength_percentile_1m,3780,3758,0.00582010582010582,0.0006439618089996148,0.18138899668606356,-0.4707097917795181,-0.28480304526165123,-0.0037770667113363743,0.306170487403869,0.6055809293687341
2020-10-30,120,delta_residual_strength_percentile_1m,3802,3780,0.005786428195686481,1.544713550222614e-05,0.09337999940057402,-0.2694553138315678,-0.15971738565713167,0.0011762678623199463,0.14541040575131758,0.25503489539027213
2020-11-30,120,delta_residual_strength_percentile_1m,3828,3800,0.0073145245559038665,0.0011141655150506843,0.10101390976427048,-0.28230480194091795,-0.16663073748350143,0.0005488991737365723,0.1672338500618934,0.2832288849260658
2020-12-31,120,delta_residual_strength_percentile_1m,3879,3827,0.013405516885795308,0.0002650387934622018,0.1254654267053993,-0.34314474850893023,-0.1993098996579647,-7.295608520507812e-05,0.20986284241080266,0.3705994170904157
2021-01-29,120,delta_residual_strength_percentile_1m,3922,3876,0.011728709841917389,0.00032018599716967627,0.1537294591361317,-0.428542610257864,-0.26108191162347794,-0.00010290741920471191,0.2550805313512683,0.4039529114961624
2021-02-26,120,delta_residual_strength_percentile_1m,3971,3919,0.013094938302694535,0.0001440476905388183,0.11633506241393766,-0.29893106780946255,-0.1827413111925125,-0.005577981472015381,0.20868247039616103,0.333446814119816
2021-03-31,120,delta_residual_strength_percentile_1m,4028,3968,0.014895729890764648,0.001693627308756526,0.14784353793433042,-0.4469150012731552,-0.251240049675107,0.004421223886311054,0.2362477600574492,0.413844210617244
2021-04-30,120,delta_residual_strength_percentile_1m,4055,4027,0.0069050554870530205,-0.00013064764724983778,0.097967214321344,-0.2688866776227951,-0.16087540686130522,0.0001418590545654297,0.16141791939735406,0.2656931265443556
2021-05-31,120,delta_residual_strength_percentile_1m,4085,4053,0.007833537331701347,0.0009554291836013882,0.09169316281172471,-0.25268049001693726,-0.14736027121543885,0.0006160736083984375,0.14966579675674427,0.24555916845798498
2021-06-30,120,delta_residual_strength_percentile_1m,4120,4081,0.009466019417475728,0.00047980582279250614,0.10996712687073652,-0.30293734073638917,-0.1782444715499878,0.0007973909378051758,0.18175718188285828,0.3030301980674266
2021-07-30,120,delta_residual_strength_percentile_1m,4163,4117,0.011049723756906077,5.439257846214556e-05,0.13608466089967589,-0.35531731605529787,-0.22624772787094116,0.00144195556640625,0.22831143736839285,0.36282930016517667
2021-08-31,120,delta_residual_strength_percentile_1m,4196,4161,0.008341277407054338,0.00041794022491501234,0.1480760236916986,-0.4389970064163208,-0.25829458236694336,0.005685389041900635,0.2372196801006794,0.3892988383769988
2021-09-30,120,delta_residual_strength_percentile_1m,4249,4195,0.012708872675923747,0.00202988605048281,0.13163107229633,-0.31109567735344174,-0.19527505300939083,-0.007329434156417847,0.233010858297348,0.4246590356528779
2021-10-29,120,delta_residual_strength_percentile_1m,4289,4248,0.009559337840988575,0.001080026574303061,0.0886541374967275,-0.25720751225948335,-0.13826582357287406,-2.98917293548584e-05,0.14444593936204908,0.25868194073438594
2021-11-30,120,delta_residual_strength_percentile_1m,4340,4289,0.011751152073732719,0.0016057043944112653,0.10659243667314816,-0.2887329363822937,-0.1690213918685913,0.0001984238624572754,0.17674427926540373,0.2931744581460952
2021-12-31,120,delta_residual_strength_percentile_1m,4390,4337,0.012072892938496583,0.0012223183419851765,0.11239164646919983,-0.2898447704315186,-0.17274179458618164,-0.002013862133026123,0.19072179961949587,0.3393737602233887
2022-01-28,120,delta_residual_strength_percentile_1m,4433,4388,0.010151139183397249,0.0014457394744192293,0.11062509241932136,-0.3142130893468857,-0.17805248647928237,0.0014578253030776978,0.18050416409969322,0.3088565111160281
2022-02-28,120,delta_residual_strength_percentile_1m,4458,4433,0.005607895917451772,0.0008559221262732021,0.09183158685169576,-0.2645945656299591,-0.14101395606994627,0.0016506314277648926,0.1503599643707275,0.2518237628042705
2022-03-31,120,delta_residual_strength_percentile_1m,4501,4456,0.009997778271495223,0.0012193257716455943,0.1304120213318076,-0.37648283839225766,-0.22850558161735535,0.005487412214279175,0.20611407049000263,0.33223280087113355
2022-04-29,120,delta_residual_strength_percentile_1m,4532,4494,0.008384819064430714,-0.00018995133708146183,0.12535890306673636,-0.33549365371465684,-0.19145349115133284,-0.0027973055839538574,0.21180594861507335,0.3964187803864479
2022-05-31,120,delta_residual_strength_percentile_1m,4521,4491,0.006635700066357001,-0.0015312780181712866,0.10371787052591093,-0.2966005951166153,-0.16448913514614105,-0.0036163488402962685,0.171874038875103,0.29050956368446373
2022-06-30,120,delta_residual_strength_percentile_1m,4555,4517,0.008342480790340286,0.0007998210559224881,0.11243426403890222,-0.3002749919891357,-0.17829043865203859,5.316734313964844e-05,0.19227533340454098,0.3620288944244385
2022-07-29,120,delta_residual_strength_percentile_1m,4585,4555,0.006543075245365322,0.0007584509984656563,0.11386487229247555,-0.340938806347549,-0.19042041599750517,0.003229200839996338,0.17625184059143068,0.305227544605732
2022-08-31,120,delta_residual_strength_percentile_1m,4615,4583,0.006933911159263272,0.0014457534340247041,0.11739468878557825,-0.32368935763835904,-0.19775405675172805,0.0023483633995056152,0.19192152470350263,0.3177559691667557
2022-09-30,120,delta_residual_strength_percentile_1m,4652,4614,0.00816852966466036,0.000652422467638235,0.10082772636334218,-0.2975735409557819,-0.15889288932085038,0.0002726614475250244,0.15933779776096332,0.2791231322288512
2022-10-31,120,delta_residual_strength_percentile_1m,4667,4652,0.0032140561388472252,0.000509007357426071,0.1278988698552826,-0.43374320060014726,-0.2085407167673111,0.0036093443632125854,0.19317518472671508,0.35323257982730755
2022-11-30,120,delta_residual_strength_percentile_1m,4692,4665,0.005754475703324808,0.0007347672754481419,0.10264037841720947,-0.2884281277656555,-0.16317150592803956,0.0007512569427490234,0.16020764112472535,0.30693440198898114
2022-12-30,120,delta_residual_strength_percentile_1m,4729,4692,0.007824064284203848,0.000757172452849602,0.10507922962820702,-0.3062180009484291,-0.172652280703187,0.004914924502372742,0.16441030725836733,0.3105233781784773
2023-01-31,120,delta_residual_strength_percentile_1m,4754,4726,0.005889777029869584,0.0003729507167852384,0.08759170381299312,-0.26850859820842743,-0.14356960263103247,-0.0022701621055603027,0.1366566028445959,0.24421656131744385
2023-02-28,120,delta_residual_strength_percentile_1m,4794,4750,0.00917813934084272,0.0012388782038500435,0.10431566819535275,-0.3082325514405966,-0.1720782369375229,-0.0006394684314727783,0.17111562639474878,0.2822496004402645
2023-03-31,120,delta_residual_strength_percentile_1m,4833,4792,0.008483343678874405,0.000637835796179253,0.10445036853058502,-0.29886779487133025,-0.1665683537721634,-0.0011176764965057373,0.17221197187900542,0.29117964625358594
2023-04-28,120,delta_residual_strength_percentile_1m,4862,4832,0.006170300287947347,0.0005768989363148661,0.12481530213724477,-0.3379518622905016,-0.20506170839071272,3.783218562602997e-05,0.21675540730357165,0.35030182741582355
2023-05-31,120,delta_residual_strength_percentile_1m,4856,4836,0.004118616144975288,-0.0012559428783341614,0.10512807985205869,-0.2892150040715933,-0.1720975637435913,-0.0009968429803848267,0.16897700354456902,0.2865253329277035
2023-06-30,120,delta_residual_strength_percentile_1m,4858,4843,0.003087690407575134,-6.032309312417245e-05,0.12419371875656925,-0.39817977622151374,-0.20200124010443687,0.002316296100616455,0.19217576086521138,0.32444503247737877
2023-07-31,120,delta_residual_strength_percentile_1m,4876,4857,0.003896636587366694,0.0007249382411762351,0.10377457297374972,-0.2752711135149002,-0.1576056659221649,-0.0029622316360473633,0.17497702687978742,0.3412191331386564
2023-08-31,120,delta_residual_strength_percentile_1m,4897,4876,0.004288339799877476,0.0008004306574138928,0.10971011931325605,-0.27883651852607727,-0.1536109521985054,-0.0053204819560050964,0.18609288847073913,0.35618308931589127
2023-09-28,120,delta_residual_strength_percentile_1m,4929,4896,0.006695069993913573,0.0011018217328990646,0.09986656818887704,-0.30517717003822326,-0.15228889882564545,-0.0011620670557022095,0.1609983965754509,0.29603475630283355
2023-10-31,120,delta_residual_strength_percentile_1m,4946,4928,0.003639304488475536,0.0007278745156386262,0.13035931871442294,-0.3743231701850891,-0.22633819207549094,0.002871692180633545,0.21117587536573407,0.35906236924230917
2023-11-30,120,delta_residual_strength_percentile_1m,4976,4946,0.006028938906752411,0.0010024258453403463,0.11067280971217845,-0.3474330671131611,-0.1857171282172203,0.0027497410774230957,0.16930488124489784,0.2972706444561482
2023-12-29,120,delta_residual_strength_percentile_1m,5014,4976,0.007578779417630634,0.001234706034928776,0.1202476922902769,-0.3583623245358467,-0.19770930707454681,-0.000714913010597229,0.19092188030481339,0.3493947107344866
2024-01-31,120,delta_residual_strength_percentile_1m,5041,5010,0.00614957349732196,-8.037870530477779e-05,0.1365576230791814,-0.37382239699363706,-0.2156348206102848,-0.0025716423988342285,0.23743207454681428,0.38421291917562483
2024-02-29,120,delta_residual_strength_percentile_1m,5047,5038,0.0017832375668714088,0.0003622134599528553,0.2367551056442317,-0.4974004642665386,-0.34262420833110807,-0.01797384023666382,0.4553030312061309,0.7030890472233299
2024-03-29,120,delta_residual_strength_percentile_1m,5057,5044,0.002570694087403599,0.000555030805111215,0.10638874142258352,-0.33992770813405515,-0.1824397474527359,-0.0032815635204315186,0.16023842394351923,0.30758293285965893
2024-04-30,120,delta_residual_strength_percentile_1m,5068,5057,0.002170481452249408,0.0006575981972362299,0.11241375755232129,-0.3373230028152466,-0.18684515953063963,-0.006064414978027344,0.18668852448463427,0.3118259304761886
2024-05-31,120,delta_residual_strength_percentile_1m,5057,5048,0.0017797112912794147,-0.000930604078436474,0.10133638312242002,-0.30101749777793885,-0.16316484212875365,-0.004931330680847168,0.1572253257036208,0.31816895805299217
2024-06-28,120,delta_residual_strength_percentile_1m,5065,5053,0.0023692003948667323,0.00078194226583773,0.09399213381622627,-0.29629475116729737,-0.14461500793695448,0.0038524679839611053,0.1496262297034263,0.286175609230995
2024-07-31,120,delta_residual_strength_percentile_1m,5061,5051,0.0019758940920766646,-8.742120083759997e-05,0.09766549353116147,-0.2842169236391783,-0.1581171751022339,-0.005146384239196777,0.16248277947306633,0.28612837195396423
2024-08-30,120,delta_residual_strength_percentile_1m,5061,5055,0.0011855364552459987,-4.7022693087627815e-05,0.1947948405240701,-0.5739656333625317,-0.3558585293591022,0.012843310832977295,0.28571427762508395,0.4339656233787537
2024-09-30,120,delta_residual_strength_percentile_1m,5064,5058,0.001184834123222749,0.00017279981679333534,0.13469347066734616,-0.3535556477308273,-0.20767375528812407,-0.004417724907398224,0.2283466219902037,0.41618861556053294
2024-10-31,120,delta_residual_strength_percentile_1m,5066,5064,0.00039478878799842083,2.2218653146548293e-06,0.1633216918066909,-0.4130359438061714,-0.25985545516014097,-0.0014872793108224869,0.2792165800929069,0.4897964659333228
2024-11-29,120,delta_residual_strength_percentile_1m,5066,5062,0.0007895775759968417,-6.66040424529812e-05,0.13860070745312927,-0.40323331773281096,-0.22912550643086432,0.0,0.22812870144844033,0.403300423175097
2024-12-31,120,delta_residual_strength_percentile_1m,5073,5065,0.001576976148235758,0.0002840629783399249,0.1260085842765453,-0.387301549911499,-0.20918329060077667,0.004207491874694824,0.19528549909591675,0.36025050222873656
2025-01-27,120,delta_residual_strength_percentile_1m,5078,5071,0.0013784954706577393,1.754483317886906e-05,0.10140679586179818,-0.30559242218732835,-0.1638689935207367,0.0016399025917053223,0.15107938647270203,0.30080927610397346
2025-02-28,120,delta_residual_strength_percentile_1m,5082,5075,0.0013774104683195593,-0.00010195058921875038,0.09390156383681725,-0.27482880651950836,-0.15142393447458743,0.0018790066242218018,0.14769744724035266,0.2746699079871178
