analysis_date,window,is_first_date,expected_node_count,actual_node_count,expected_edge_count,expected_common_node_count,dynamic_comparable_count,dynamic_comparable_share,current_common_edge_count,previous_common_edge_count,mean_neighbor_jaccard,median_neighbor_jaccard,mean_neighbor_retention,mean_abs_delta_residual_degree_percentile,mean_abs_delta_cross_industry_degree_percentile,mean_new_neighbor_count,mean_lost_neighbor_count,node_count_ok,key_unique,first_date_policy_ok,neighbor_identity_ok,neighbor_jaccard_valid,neighbor_retention_valid,common_degree_handshake_ok,delta_identity_ok,max_delta_identity_error,qa_pass,qa_errors
2022-05-31,120,False,4521,4521,102082,4491,4491,0.993364299933643,101463,102094,0.45222766268991765,0.4852941176470588,0.6150178427565556,0.07369758057580364,0.08811101619803852,12.297929191716767,12.57893564907593,True,True,True,True,True,True,True,True,0.0,True,
2022-06-30,120,False,4555,4555,103631,4517,4517,0.9916575192096597,102582,101997,0.4312131472298459,0.4583333333333333,0.5791376457970612,0.07728308359132566,0.09282898625036767,12.903254372371043,12.64423289794111,True,True,True,True,True,True,True,True,0.0,True,
2022-07-29,120,False,4585,4585,105014,4555,4555,0.9934569247546347,104302,103631,0.43224794256884025,0.45454545454545453,0.6246287474499178,0.07999278554564053,0.09742066004240575,13.477058177826564,13.182436882546652,True,True,True,True,True,True,True,True,0.0,True,
2022-08-31,120,False,4615,4615,106388,4583,4583,0.9930660888407368,105907,104853,0.4279249225173015,0.4444444444444444,0.6049504253864213,0.08554453301598496,0.10594914554992378,14.305476761946323,13.845516037530002,True,True,True,True,True,True,True,True,0.0,True,
2022-09-30,120,False,4652,4652,108106,4614,4614,0.9918314703353397,107128,106386,0.4736133192159369,0.5,0.6270623572772602,0.07112666264282944,0.08970144555713365,13.436931079323797,13.11530125704378,True,True,True,True,True,True,True,True,0.0,True,
2022-10-31,120,False,4667,4667,108835,4652,4652,0.9967859438611528,108597,108106,0.4020671803265338,0.42857142857142855,0.5417930347458789,0.08674733542179751,0.09839991311786862,16.769131556319863,16.55803955288048,True,True,True,True,True,True,True,True,0.0,True,
2022-11-30,120,False,4692,4692,110014,4665,4665,0.9942455242966752,109620,108762,0.42180520889716705,0.45614035087719296,0.5476940404177328,0.0707266074037309,0.09109266247290648,15.279314040728831,14.911468381564845,True,True,True,True,True,True,True,True,0.0,True,
2022-12-30,120,False,4729,4729,111754,4692,4692,0.9921759357157961,110826,110014,0.42800393494071287,0.4666666666666667,0.5947500354105355,0.07280930246957733,0.09237830438427014,14.140238704177323,13.794117647058824,True,True,True,True,True,True,True,True,0.0,True,
2023-01-31,120,False,4754,4754,112940,4726,4726,0.9941102229701304,112321,111745,0.4974872322136008,0.5384615384615384,0.68486160756227,0.05883365389396339,0.07359137112955393,10.993652137113838,10.749894202285232,True,True,True,True,True,True,True,True,0.0,True,
2023-02-28,120,False,4794,4794,114842,4750,4750,0.9908218606591572,114078,112918,0.4392316252443552,0.47368421052631576,0.6298180671936087,0.07209800983808543,0.09089136044748715,12.613473684210526,12.125052631578948,True,True,True,True,True,True,True,True,0.0,True,
2023-03-31,120,False,4833,4833,116729,4792,4792,0.9915166563211256,115612,114840,0.42650485220193035,0.45454545454545453,0.6290698186192137,0.07406076159248928,0.09515795414811563,13.815943238731219,13.493739565943239,True,True,True,True,True,True,True,True,0.0,True,
2023-04-28,120,False,4862,4862,118129,4832,4832,0.9938296997120527,117422,116727,0.36924458782115555,0.375,0.5476990306630779,0.08982570521457935,0.1102408285491903,16.790976821192054,16.503311258278146,True,True,True,True,True,True,True,True,0.0,True,
2023-05-31,120,False,4856,4856,117828,4836,4836,0.9958813838550247,117343,118028,0.43420804353224207,0.47329602564450846,0.6321700427867712,0.07436885615553464,0.0946700883300248,14.297353184449959,14.580645161290322,True,True,True,True,True,True,True,True,0.0,True,
2023-06-30,120,False,4858,4858,117940,4843,4843,0.9969123095924248,117482,117619,0.4233983808795564,0.45132743362831856,0.618119344984963,0.08700927882046645,0.10324684571628609,15.222382820565764,15.278959322733842,True,True,True,True,True,True,True,True,0.0,True,
2023-07-31,120,False,4876,4876,118818,4857,4857,0.9961033634126333,118475,117933,0.470080678494127,0.5,0.6231829855327017,0.07242729576081743,0.09178411876199506,13.415688696726374,13.192505661931234,True,True,True,True,True,True,True,True,0.0,True,
2023-08-31,120,False,4897,4897,119850,4876,4876,0.9957116602001225,119486,118818,0.4747040217378323,0.5,0.6249960109458841,0.07442349927970518,0.09053746429359244,13.796964725184578,13.522969647251847,True,True,True,True,True,True,True,True,0.0,True,
2023-09-28,120,False,4929,4929,121418,4896,4896,0.9933049300060864,120886,119841,0.5165736117625674,0.5483163554046406,0.696637190057019,0.06765489036170157,0.08038023985835985,12.224264705882353,11.797385620915033,True,True,True,True,True,True,True,True,0.0,True,
2023-10-31,120,False,4946,4946,122270,4928,4928,0.9963606955115245,122063,121412,0.4116927557048269,0.42509842519685037,0.5794607243892279,0.0920778746450586,0.10770245657638332,16.66883116883117,16.404626623376622,True,True,True,True,True,True,True,True,0.0,True,
2023-11-30,120,False,4976,4976,123761,4946,4946,0.9939710610932476,123219,122270,0.45935004583670414,0.5,0.6339303195445557,0.07554554357805379,0.08996919023750756,14.484431864132633,14.100687424181157,True,True,True,True,True,True,True,True,0.0,True,
2023-12-29,120,False,5014,5014,125662,4976,4976,0.9924212205823694,124988,123761,0.43744141766046785,0.4715633423180593,0.6263925302787199,0.08350332231085651,0.09835773342372356,15.297427652733118,14.804260450160772,True,True,True,True,True,True,True,True,0.0,True,
2024-01-31,120,False,5041,5041,127017,5010,5010,0.9938504265026781,126204,125652,0.407132292958839,0.42857142857142855,0.5690760581706112,0.09709353133322236,0.11085621953588555,17.66826347305389,17.447904191616768,True,True,True,True,True,True,True,True,0.0,True,
2024-02-29,120,False,5047,5047,127325,5038,5038,0.9982167624331286,127319,127017,0.17249795312361618,0.14285714285714285,0.28080303042191984,0.178606216810901,0.19695740445339627,32.620484319174274,32.5005954743946,True,True,True,True,True,True,True,True,0.0,True,
2024-03-29,120,False,5057,5057,127832,5044,5044,0.9974293059125964,127811,127323,0.4391125870325586,0.5,0.6372752103090753,0.06693994924337451,0.07150701278283343,14.52934179222839,14.335844567803331,True,True,True,True,True,True,True,True,0.0,True,
2024-04-30,120,False,5068,5068,128383,5057,5057,0.9978295185477506,128367,127832,0.376191431026285,0.391304347826087,0.5981396429266675,0.07662291274385205,0.08588681771088694,17.335969942653747,17.124382044690527,True,True,True,True,True,True,True,True,0.0,True,
2024-05-31,120,False,5057,5057,127825,5048,5048,0.9982202887087206,127763,128360,0.48827268693652687,0.5384615384615384,0.7012299437957322,0.06638565350238311,0.07538958590888181,11.862123613312203,12.0986529318542,True,True,True,True,True,True,True,True,0.0,True,
2024-06-28,120,False,5065,5065,128227,5053,5053,0.9976307996051332,128210,127765,0.5304367076777416,0.5851063829787234,0.6983682505615294,0.05810393415009553,0.0657158572698298,10.877498515733228,10.701365525430438,True,True,True,True,True,True,True,True,0.0,True,
2024-07-31,120,False,5061,5061,128032,5051,5051,0.9980241059079233,127973,128188,0.4914104562690057,0.5263157894736842,0.6971564960985934,0.06553483135751913,0.07545352912929261,12.796673925955256,12.881805583052861,True,True,True,True,True,True,True,True,0.0,True,
2024-08-30,120,False,5061,5061,128032,5055,5055,0.998814463544754,127958,128018,0.24714412708900543,0.23529411764705882,0.6520457098443072,0.1465361145484371,0.16354287778127616,27.312363996043523,27.33610286844708,True,True,True,True,True,True,True,True,0.0,True,
2024-09-30,120,False,5064,5064,128176,5058,5058,0.9988151658767772,128007,127879,0.45283551848843623,0.48484848484848486,0.6027683662090209,0.09495927598463653,0.10714923594131398,16.72400158165283,16.673388691182286,True,True,True,True,True,True,True,True,0.0,True,
2024-10-31,120,False,5066,5066,128278,5064,5064,0.9996052112120016,128157,128176,0.3153301342922992,0.31111694395089645,0.48510294939942133,0.11965139008842197,0.13675426562078638,23.863744075829384,23.87124802527646,True,True,True,True,True,True,True,True,0.0,True,
2024-11-29,120,False,5066,5066,128264,5062,5062,0.9992104224240032,128243,128272,0.3682909686739924,0.3793103448275862,0.5252956680204988,0.09648963249336703,0.10841015544633048,18.738048202291584,18.749506124061636,True,True,True,True,True,True,True,True,0.0,True,
2024-12-31,120,False,5073,5073,128609,5065,5065,0.9984230238517643,128518,128257,0.4277410712065272,0.45454545454545453,0.6048588555275166,0.0859126051132147,0.09793244487088593,15.553010858835144,15.44995064165844,True,True,True,True,True,True,True,True,0.0,True,
2025-01-27,120,False,5078,5078,128845,5071,5071,0.9986215045293423,128485,128583,0.5087417332347122,0.5384615384615384,0.6419976851066695,0.068701325445042,0.07934126787305701,12.379412344705186,12.418063498323802,True,True,True,True,True,True,True,True,0.0,True,
2025-02-28,120,False,5082,5082,129040,5075,5075,0.9986225895316805,128714,128819,0.5046427118375074,0.5384615384615384,0.6435223369214361,0.06336746840568011,0.07512061326940435,11.27014778325123,11.311527093596059,True,True,True,True,True,True,True,True,0.0,True,
2025-03-31,120,False,5089,5089,129374,5081,5081,0.998427981921792,129129,129038,0.4951552851206558,0.5333333333333333,0.6494722966487899,0.06561989788258552,0.07712044272246796,12.523518992324346,12.48769927179689,True,True,True,True,True,True,True,True,0.0,True,
2025-04-30,120,False,5089,5089,129336,5081,5081,0.998427981921792,129225,129296,0.30375996174656,0.29526825633383014,0.5454413540662814,0.12004284756073003,0.13892732970522842,23.459948828970674,23.487896083448142,True,True,True,True,True,True,True,True,0.0,True,
2025-05-30,120,False,5083,5083,129019,5074,5074,0.9982293920912847,128814,129297,0.43566897351305856,0.4634146341463415,0.6282645872148128,0.07991895883149186,0.09681662768983886,15.546314544737879,15.736696886085928,True,True,True,True,True,True,True,True,0.0,True,
2025-06-30,120,False,5091,5091,129417,5081,5081,0.9980357493616185,129338,128984,0.4396432842267475,0.4714285714285714,0.6254211720059806,0.083142798882263,0.09817324379641754,15.85514662468018,15.715803975595355,True,True,True,True,True,True,True,True,0.0,True,
2025-07-31,120,False,5102,5102,129986,5090,5090,0.9976479811838495,129766,129415,0.4165073270013923,0.43859649122807015,0.5928659618991966,0.09311363148523133,0.10401035285791849,18.328094302554028,18.1901768172888,True,True,True,True,True,True,True,True,0.0,True,
2025-08-29,120,False,5111,5111,130444,5100,5100,0.99784777929955,130264,129916,0.41071561573873266,0.42105263157894735,0.570413613343754,0.0859457400772611,0.09450103958107973,17.772549019607844,17.63607843137255,True,True,True,True,True,True,True,True,0.0,True,
2025-09-30,120,False,5122,5122,131029,5109,5109,0.9974619289340102,130727,130406,0.3239610379970591,0.31654676258992803,0.5287495249741434,0.1253597142652806,0.1367550120917713,24.154237619886477,24.028577020943434,True,True,True,True,True,True,True,True,0.0,True,
2025-10-31,120,False,5124,5124,131177,5120,5120,0.9992193598750976,131152,131020,0.4313708131137385,0.4482758620689655,0.5764569750476172,0.08104815411634263,0.09220209336329013,18.383984375,18.332421875,True,True,True,True,True,True,True,True,0.0,True,
2025-11-28,120,False,5130,5130,131490,5122,5122,0.9984405458089669,131406,131175,0.4490461115130206,0.48130677847658976,0.6045715664216368,0.0762787222287122,0.08743724157397988,16.74736431081609,16.657165169855524,True,True,True,True,True,True,True,True,0.0,True,
2025-12-31,120,False,5132,5132,131589,5124,5124,0.9984411535463756,131267,131272,0.44362728660081224,0.47368421052631576,0.5946218241395356,0.07633437040668332,0.08631946312267373,16.6135831381733,16.615534738485557,True,True,True,True,True,True,True,True,0.0,True,
2026-01-30,120,False,5138,5138,131887,5130,5130,0.9984429739198132,131853,131558,0.38252025241440946,0.4,0.5312223106550868,0.09737476969735069,0.10969667216029703,19.867056530214423,19.75204678362573,True,True,True,True,True,True,True,True,0.0,True,
2026-02-27,120,False,5136,5136,131786,5134,5134,0.9996105919003115,131782,131850,0.5112964934534149,0.5623744979919678,0.6488969712724658,0.06022399962877178,0.06885479332462939,13.00350603817686,13.029996104402025,True,True,True,True,True,True,True,True,0.0,True,
2026-03-31,120,False,5142,5142,132089,5135,5135,0.9986386619992221,132041,131784,0.40175598397915907,0.425,0.5587604539581709,0.08366822259357343,0.09572097060327334,17.94352482960078,17.84342745861733,True,True,True,True,True,True,True,True,0.0,True,
2026-04-30,120,False,5150,5150,132462,5139,5139,0.9978640776699029,132222,132061,0.4305575664681861,0.47368421052631576,0.6109555873242307,0.07148070674296088,0.08326087347335161,15.481222027631835,15.418563922942207,True,True,True,True,True,True,True,True,0.0,True,
2026-05-29,120,False,5140,5140,131953,5135,5135,0.9990272373540856,131896,132388,0.4345040150679374,0.47619047619047616,0.5871207901945972,0.07850846493437147,0.09236931028892854,14.87555988315482,15.067185978578383,True,True,True,True,True,True,True,True,0.0,True,
2026-06-30,120,False,5157,5157,132846,5139,5139,0.9965095986038395,132501,131946,0.3787612435850866,0.4,0.5036373849691888,0.0916606168164617,0.10566526534922048,17.65051566452617,17.434520334695467,True,True,True,True,True,True,True,True,0.0,True,
2026-07-31,120,False,5168,5168,133426,5157,5157,0.9978715170278638,133251,132846,0.3559831765993536,0.375,0.48044755168065345,0.09463136302787989,0.11218350116863933,18.067093271281752,17.910025208454528,True,True,True,True,True,True,True,True,0.0,True,
2026-08-31,120,False,5170,5170,133545,5167,5167,0.9994197292069632,133525,133426,0.5009828973656917,0.5317381777055206,0.6614093229310377,0.0589465738923217,0.0662687876684405,14.275595122895297,14.237275014515193,True,True,True,True,True,True,True,True,0.0,True,
2026-09-03,120,False,5170,5170,133548,5170,5170,1.0,133548,133545,0.8454544316660252,0.9090909090909091,0.9096408029421523,0.015056099268523129,0.017582691393959356,2.9845261121856868,2.983365570599613,True,True,True,True,True,True,True,True,0.0,True,
2016-01-29,252,True,1487,1487,10038,0,0,,0,0,,,,,,,,True,True,True,True,True,True,True,True,0.0,True,
2016-02-29,252,False,1505,1505,10314,1468,1468,0.9754152823920266,10185,9914,0.7704116326318612,0.8771210813920045,0.886852744429541,0.02780631089161787,0.030266861975333688,1.1485013623978202,0.779291553133515,True,True,True,True,True,True,True,True,0.0,True,
2016-03-31,252,False,1540,1540,10695,1461,1461,0.9487012987012987,10188,10018,0.6946280064673945,0.8,0.8239757603236275,0.03693978867858832,0.04137147533236545,1.299110198494182,1.0663928815879535,True,True,True,True,True,True,True,True,0.0,True,
2016-04-29,252,False,1599,1599,11493,1497,1497,0.9362101313320825,10796,10570,0.6198442284931259,0.7058823529411765,0.7487109603466424,0.04479690045416952,0.04862518245992512,1.9051436205744823,1.6032064128256514,True,True,True,True,True,True,True,True,0.0,True,
2016-05-31,252,False,1665,1665,12615,1551,1551,0.9315315315315316,11927,11328,0.6056956605922905,0.6818181818181818,0.8011003810371925,0.054652163495869883,0.05601079975755638,2.284977433913604,1.5125725338491296,True,True,True,True,True,True,True,True,0.0,True,
2016-06-30,252,False,1720,1720,13758,1632,1632,0.9488372093023256,13103,12527,0.48307031996088956,0.5,0.6569437296675716,0.06183368511790154,0.06362321035553337,3.221813725490196,2.5159313725490198,True,True,True,True,True,True,True,True,0.0,True,
2016-07-29,252,False,1797,1797,15402,1696,1696,0.9437952142459655,14971,13695,0.40978771443672785,0.4,0.6885069440991478,0.07721830916784282,0.08202250869230028,5.580188679245283,4.0754716981132075,True,True,True,True,True,True,True,True,0.0,True,
2016-08-31,252,False,1857,1857,16611,1770,1770,0.9531502423263328,16088,14904,0.42414551256365585,0.4583333333333333,0.7100307956251072,0.08249492761442216,0.09265454898628467,5.183050847457627,3.845197740112994,True,True,True,True,True,True,True,True,0.0,True,
2016-09-30,252,False,1939,1939,17962,1840,1840,0.9489427539969056,17438,16396,0.3951540641145999,0.4,0.6998587576458936,0.09809253065158492,0.10870955231104612,6.3293478260869565,5.196739130434783,True,True,True,True,True,True,True,True,0.0,True,
2016-10-31,252,False,1977,1977,18749,1910,1910,0.966110268082954,18280,17665,0.6090860710522261,0.6666666666666666,0.7814912560942175,0.05177567455312969,0.05867920092646401,2.787434554973822,2.143455497382199,True,True,True,True,True,True,True,True,0.0,True,
2016-11-30,252,False,2042,2042,20019,1946,1946,0.9529872673849168,19467,18583,0.4652178676678383,0.5,0.6461856891957416,0.07934749622629211,0.08768498224807408,4.677286742034943,3.7687564234326825,True,True,True,True,True,True,True,True,0.0,True,
2016-12-30,252,False,2092,2092,21106,2004,2004,0.9579349904397706,19938,19696,0.4219339061356579,0.4444444444444444,0.7098268765865792,0.09021815965082236,0.10670947968627723,4.921157684630739,4.679640718562874,True,True,True,True,True,True,True,True,0.0,True,
2017-01-26,252,False,2109,2109,21532,2062,2062,0.9777145566619251,20995,20576,0.4491180900184001,0.4827586206896552,0.6779180241798437,0.0901784661571946,0.10804144707835558,5.399612027158099,4.993210475266731,True,True,True,True,True,True,True,True,0.0,True,
2017-02-28,252,False,2136,2136,22048,2082,2082,0.9747191011235955,21363,21313,0.5352895030676023,0.5833333333333334,0.6949956503461183,0.060681926059705724,0.07179885055631507,4.1431316042267055,4.095100864553314,True,True,True,True,True,True,True,True,0.0,True,
2017-03-31,252,False,2163,2163,22717,2101,2101,0.9713361072584373,21879,21718,0.43612202010713286,0.4666666666666667,0.7149586962398463,0.08712857883859751,0.10068338190719889,6.153260352213231,6.0,True,True,True,True,True,True,True,True,0.0,True,
2017-04-28,252,False,2189,2189,23349,2139,2139,0.9771585198720877,22583,22309,0.45873962184258965,0.5,0.6233287192873714,0.0825222044052881,0.09750321523788733,6.258999532491819,6.002805049088359,True,True,True,True,True,True,True,True,0.0,True,
2017-05-31,252,False,2210,2210,23807,2149,2149,0.9723981900452489,22909,22843,0.48392749353545444,0.5,0.6431684656597889,0.07428897415682598,0.0867809138062012,5.485342019543974,5.423918101442531,True,True,True,True,True,True,True,True,0.0,True,
2017-06-30,252,False,2231,2231,24373,2171,2171,0.9731062303899597,23799,23134,0.5317635042099643,0.5714285714285714,0.6943549173112562,0.06452991355438761,0.0767541280891335,4.63196683555965,4.01934592353754,True,True,True,True,True,True,True,True,0.0,True,
2017-07-31,252,False,2271,2271,25254,2203,2203,0.9700572435050638,24326,23899,0.4720609965337209,0.5,0.6267633358292062,0.07932430795084007,0.09308419200198208,5.918293236495687,5.530640036314117,True,True,True,True,True,True,True,True,0.0,True,
2017-08-31,252,False,2284,2284,25636,2229,2229,0.9759194395796847,25074,24792,0.515197762429449,0.5519814719505919,0.6638778395060363,0.071226256448707,0.08312401614378212,5.303723642889188,5.050695379093764,True,True,True,True,True,True,True,True,0.0,True,
2017-09-29,252,False,2344,2344,26997,2267,2267,0.9671501706484642,25648,25462,0.5570377377187947,0.6,0.7026749735524709,0.059534566326582015,0.07217983248558679,4.029113365681518,3.8650198500220556,True,True,True,True,True,True,True,True,0.0,True,
2017-10-31,252,False,2379,2379,27844,2328,2328,0.978562421185372,27026,26583,0.6227304909625846,0.6666666666666666,0.7576832724979101,0.05005455285285142,0.05792808283253018,3.306701030927835,2.9261168384879723,True,True,True,True,True,True,True,True,0.0,True,
2017-11-30,252,False,2433,2433,29119,2349,2349,0.9654747225647349,27733,27405,0.5319058218234464,0.5714285714285714,0.6850113138250272,0.06743410913604353,0.08008737882828754,4.689655172413793,4.410387398893146,True,True,True,True,True,True,True,True,0.0,True,
2017-12-29,252,False,2485,2485,30353,2398,2398,0.964989939637827,28302,28395,0.5644431492289617,0.6,0.7035467479954793,0.057535387269587096,0.06864575590043934,4.19349457881568,4.271059216013344,True,True,True,True,True,True,True,True,0.0,True,
2018-01-31,252,False,2527,2527,31500,2449,2449,0.9691333597150772,29628,30150,0.5306503427189833,0.5652173913043478,0.6634040584753254,0.06167429619955136,0.07120542387921545,4.545528787260106,4.97182523478971,True,True,True,True,True,True,True,True,0.0,True,
2018-02-28,252,False,2537,2537,31617,2497,2497,0.9842333464722113,30702,31226,0.5622902620911167,0.6097560975609756,0.6811835209545152,0.05877782143189948,0.07139580550944874,4.401281537845414,4.820985182218663,True,True,True,True,True,True,True,True,0.0,True,
2018-03-30,252,False,2566,2566,32398,2470,2470,0.9625876851130164,30458,30668,0.5707530615550593,0.625,0.707799251351135,0.060431868136532396,0.06945656105816261,4.010526315789473,4.180566801619433,True,True,True,True,True,True,True,True,0.0,True,
2018-04-27,252,False,2593,2593,33196,2537,2537,0.9784033937524104,32240,31943,0.5070549891483694,0.5166852057842046,0.6879750180600088,0.07241296000810979,0.08394945122806517,6.158454867954276,5.924320063066614,True,True,True,True,True,True,True,True,0.0,True,
2018-05-31,252,False,2630,2630,34163,2560,2560,0.973384030418251,33187,32407,0.5101121642424947,0.5333333333333333,0.6802111749526343,0.06496563969849375,0.07590619124234374,5.5,4.890625,True,True,True,True,True,True,True,True,0.0,True,
2018-06-29,252,False,2647,2647,34674,2595,2595,0.9803551190026445,33945,33615,0.5568445073773496,0.6153846153846154,0.7032678055064965,0.05921001360538148,0.07212063351821543,4.536416184971098,4.282080924855491,True,True,True,True,True,True,True,True,0.0,True,
2018-07-31,252,False,2695,2695,35990,2614,2614,0.9699443413729129,34833,33951,0.5663667671804358,0.6190476190476191,0.7394567682573588,0.05632359927695447,0.06959965793751975,4.923488905891355,4.248661055853098,True,True,True,True,True,True,True,True,0.0,True,
2018-08-31,252,False,2774,2774,38110,2693,2693,0.9708002883922134,36681,35985,0.5800853903375768,0.6363636363636364,0.7493329652231477,0.05771285093175382,0.07185981981278737,5.492016338655774,4.975120683252878,True,True,True,True,True,True,True,True,0.0,True,
2018-09-28,252,False,2834,2834,39837,2772,2772,0.9781227946365562,38733,38109,0.6759640549156312,0.7368421052631579,0.795460815274379,0.040469129387730084,0.050969654632930274,3.880952380952381,3.430735930735931,True,True,True,True,True,True,True,True,0.0,True,
2018-10-31,252,False,2899,2899,41671,2830,2830,0.9761986892031735,40486,39598,0.5642589636770626,0.6042811355311355,0.7218779708680964,0.057923276755340106,0.07202648556893529,5.6650176678445225,5.0374558303886925,True,True,True,True,True,True,True,True,0.0,True,
2018-11-30,252,False,2953,2953,43318,2894,2894,0.9800203183203522,42306,41538,0.5566874361128815,0.6,0.702860113682822,0.056129261835863774,0.06843200195725578,5.7069799585349,5.176226675881133,True,True,True,True,True,True,True,True,0.0,True,
2018-12-28,252,False,3008,3008,44996,2953,2953,0.9817154255319149,43812,43318,0.6400213486976127,0.6851851851851852,0.7818924255422864,0.04538790617091471,0.053258982376088525,4.4768032509312565,4.14222824246529,True,True,True,True,True,True,True,True,0.0,True,
2019-01-31,252,False,3066,3066,46784,3008,3008,0.9810828440965427,45672,44996,0.584823181156306,0.6310068649885583,0.7226158549101273,0.050481930511329876,0.059597156817892474,5.596409574468085,5.146941489361702,True,True,True,True,True,True,True,True,0.0,True,
2019-02-28,252,False,3099,3099,47863,3066,3066,0.989351403678606,47361,46784,0.5801702279039354,0.631578947368421,0.7335177314517034,0.0501998133771486,0.06051007647014462,5.860404435746902,5.4840182648401825,True,True,True,True,True,True,True,True,0.0,True,
2019-03-29,252,False,3161,3161,49811,3098,3098,0.9800695982284088,48799,47862,0.49542208833514656,0.5238095238095238,0.6702826688383206,0.07033037257021843,0.08471957425132164,7.8786313750806976,7.273724983860555,True,True,True,True,True,True,True,True,0.0,True,
2019-04-30,252,False,3237,3237,52230,3160,3160,0.9762125424776027,51114,49799,0.48657644351141804,0.5,0.6675141736859888,0.07074059809004016,0.08389180227887237,8.232911392405063,7.400632911392405,True,True,True,True,True,True,True,True,0.0,True,
2019-05-31,252,False,3300,3300,54285,3236,3236,0.9806060606060606,53071,52227,0.5853904664772414,0.625,0.7280881252914219,0.052389864317672175,0.06077888628862611,6.1854140914709514,5.663782447466008,True,True,True,True,True,True,True,True,0.0,True,
2019-06-28,252,False,3356,3356,56166,3296,3296,0.9821215733015495,55202,54212,0.6226150649864759,0.6666666666666666,0.7683881535992714,0.04894073841442327,0.05745973699452725,5.37378640776699,4.773058252427185,True,True,True,True,True,True,True,True,0.0,True,
2019-07-31,252,False,3401,3401,57735,3356,3356,0.9867685974713319,56574,56166,0.6003448976181852,0.6503012048192771,0.7574956759312728,0.05014131882331191,0.06183511413301325,5.966030989272944,5.722884386174017,True,True,True,True,True,True,True,True,0.0,True,
2019-08-30,252,False,3451,3451,59421,3401,3401,0.9855114459576935,58241,57735,0.6050167875744912,0.6538461538461539,0.7604728478365943,0.051387480393290885,0.06061528357158746,6.2017053807703615,5.904145839458983,True,True,True,True,True,True,True,True,0.0,True,
2019-09-30,252,False,3482,3482,60536,3451,3451,0.9910970706490523,59559,59421,0.6637883980537845,0.7105263157894737,0.7873226102629971,0.04397056405941228,0.052575626899992976,4.935381048971313,4.85540423065778,True,True,True,True,True,True,True,True,0.0,True,
2019-10-31,252,False,3517,3517,61751,3481,3481,0.9897640034119989,60919,60515,0.6130306150628558,0.6666666666666666,0.7546756968932687,0.049388061075572205,0.06056866105028922,6.139040505601838,5.906923297902901,True,True,True,True,True,True,True,True,0.0,True,
2019-11-29,252,False,3534,3534,62393,3515,3515,0.9946236559139785,62014,61730,0.6237246990590443,0.6666666666666666,0.7587813764202316,0.05058710013316205,0.06242863478077419,6.088193456614509,5.926600284495021,True,True,True,True,True,True,True,True,0.0,True,
2019-12-31,252,False,3552,3552,63021,3533,3533,0.9946509009009009,62580,62387,0.6284491477284304,0.6666666666666666,0.7626229647940372,0.04737840235239106,0.056998088508352876,5.434474950467025,5.325219360317011,True,True,True,True,True,True,True,True,0.0,True,
2020-01-23,252,False,3560,3560,63311,3550,3550,0.9971910112359551,63148,63011,0.6286711348853066,0.6764705882352942,0.7566808649193986,0.051256095817522475,0.05715792061051398,5.936901408450704,5.859718309859155,True,True,True,True,True,True,True,True,0.0,True,
2020-02-28,252,False,3566,3566,63537,3559,3559,0.9980370162647224,63356,63309,0.4474016305019856,0.46153846153846156,0.5639509001792481,0.09147672258300724,0.10866896417270162,10.679966282663669,10.653554369204834,True,True,True,True,True,True,True,True,0.0,True,
2020-03-31,252,False,3579,3579,63996,3566,3566,0.996367700474993,63819,63537,0.4766446040534968,0.5,0.6366449276101467,0.07161934418625716,0.08752091150762593,9.606842400448683,9.448681996634885,True,True,True,True,True,True,True,True,0.0,True,
2020-04-30,252,False,3591,3591,64433,3576,3576,0.9958228905597326,64162,63899,0.5188890866673671,0.56,0.6593899503289775,0.05736809906495581,0.07340083504700087,8.0413870246085,7.894295302013423,True,True,True,True,True,True,True,True,0.0,True,
2020-05-29,252,False,3599,3599,64704,3591,3591,0.9977771603223118,64608,64433,0.5677312897988475,0.625,0.7063668812430137,0.049780240970210124,0.06654572532789862,6.663881927039822,6.5664160401002505,True,True,True,True,True,True,True,True,0.0,True,
2020-06-30,252,False,3626,3626,65580,3592,3592,0.9906232763375621,64889,64646,0.5900685677596595,0.6428571428571429,0.7325198440380657,0.04724111555160784,0.05996304358917148,5.9125835189309575,5.77728285077951,True,True,True,True,True,True,True,True,0.0,True,
2020-07-31,252,False,3635,3635,66015,3619,3619,0.9955983493810179,65747,65533,0.5241422174066597,0.5714285714285714,0.6417358788387969,0.05890404768998401,0.07890385210766317,7.986736667587731,7.868471953578337,True,True,True,True,True,True,True,True,0.0,True,
2020-08-31,252,False,3641,3641,66240,3630,3630,0.9969788519637462,66131,65994,0.5982360253033024,0.6666666666666666,0.7501486576069123,0.04710406286452099,0.06190457939333968,5.629201101928374,5.553719008264463,True,True,True,True,True,True,True,True,0.0,True,
2020-09-30,252,False,3661,3661,66940,3641,3641,0.9945370117454247,66444,66240,0.5848464204094619,0.6666666666666666,0.6906600390361735,0.0632858158213789,0.07969530613590538,6.276297720406482,6.164240593243615,True,True,True,True,True,True,True,True,0.0,True,
2020-10-30,252,False,3688,3688,67933,3661,3661,0.9926789587852495,67227,66940,0.7052149090268925,0.781934731934732,0.8271432250812231,0.031475679659429906,0.04242135293968937,3.761813712100519,3.6050259491942094,True,True,True,True,True,True,True,True,0.0,True,
