analysis_date,window,factor_order,factor_name,factor_orientation,target_name,target_role,portfolio,portfolio_weighting,sort_portfolio_n,return_observation_n,return_coverage_within_portfolio,portfolio_mean_return,portfolio_median_return
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,774,774,1.0,0.019498406204800006,-0.030466683229861784
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,760,760,1.0,0.007932800566410965,-0.03442826498682505
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,963,963,1.0,-0.0011457101529470251,-0.047110552763819126
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,961,961,1.0,0.005083492924482868,-0.042275780323982784
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,662,662,1.0,-0.014631583683789444,-0.05033783783783788
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,774,774,1.0,0.012714996399862509,-0.037248160212329434
2021-06-30,120,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,760,760,1.0,0.0011517278616255987,-0.04120062757396889
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,890,890,1.0,0.010669016481124144,-0.02687246976973839
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,695,695,1.0,-0.008453493283693096,-0.045121078986944
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,765,765,1.0,-0.00563369128654491,-0.04375534218127394
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,757,757,1.0,0.030134367475521517,-0.02250384750965934
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,767,767,1.0,0.020502353610559458,-0.03208583913414615
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,890,890,1.0,0.0038876986976622966,-0.03365206524360537
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,695,695,1.0,-0.01523060161409152,-0.051892332278208754
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,765,765,1.0,-0.01241160549286176,-0.050525827801931024
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,757,757,1.0,0.0233487330960576,-0.029279279279279674
2021-06-30,252,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,767,767,1.0,0.013719113792581235,-0.03886153636744973
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,775,775,1.0,0.015586403627595865,-0.02329057948234086
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,810,810,1.0,0.015075686450276217,-0.02838392061547239
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,741,741,1.0,0.0028050232342456383,-0.035295463466370906
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,785,785,1.0,0.018105283846990852,-0.0340680141699488
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,763,763,1.0,-0.003583806648071495,-0.049878811152004515
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,775,775,1.0,0.008803535965284662,-0.03006535947712429
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,810,810,1.0,0.008293238889653321,-0.03515801500947851
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,741,741,1.0,-0.003974866672408206,-0.04206935758953983
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,785,785,1.0,0.011322681761000666,-0.040845070422535504
2021-06-30,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,763,763,1.0,-0.010361384144343169,-0.05665024630541897
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,880,880,1.0,0.001203240494631588,-0.039115528220049295
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,694,694,1.0,-0.013718685886244891,-0.04451838323980023
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,799,799,1.0,0.0003273891071377073,-0.04390376075789908
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,733,733,1.0,0.02597497683237112,-0.021905049512081054
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,768,768,1.0,0.03516688653013402,-0.02352681976142875
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,880,880,1.0,-0.005576061303507427,-0.04588695624570838
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,694,694,1.0,-0.02049486945548399,-0.05128856246174683
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,799,799,1.0,-0.00645156268576638,-0.05067567567567551
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,733,733,1.0,0.019190183924882333,-0.02868068833652027
2021-06-30,252,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,768,768,1.0,0.028380499827985694,-0.030302473971082666
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,734,734,1.0,-0.024081790725456406,-0.05777751658937748
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,734,734,1.0,0.01414407303488065,-0.036653747312078634
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,774,774,1.0,0.0039023855781297853,-0.03423644509068277
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,694,694,1.0,0.04481462486761838,-0.015060849397049075
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,734,734,1.0,0.012098670899141163,-0.027009005698109316
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,734,734,1.0,-0.030855774926345975,-0.06454430474867681
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,734,734,1.0,0.007362308941878522,-0.04342584498834497
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,774,774,1.0,-0.002877897388817937,-0.04100921666584196
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,694,694,1.0,0.03802631388055132,-0.021838358300468416
2021-06-30,252,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,734,734,1.0,0.005317094801590007,-0.03378326891758499
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,766,766,1.0,-0.005845536853867664,-0.043870775298796
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,767,767,1.0,0.016099817794724053,-0.03435285960098535
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,765,765,1.0,0.010682624891013967,-0.0282261381141548
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,765,765,1.0,0.016367017257409508,-0.03567962203376382
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,765,765,1.0,0.014054040807467217,-0.03168843765366114
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,766,766,1.0,-0.012623407388461811,-0.05064324796000187
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,767,767,1.0,0.00931759153665023,-0.04112545777457935
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,765,765,1.0,0.003900957144361176,-0.034999999999999976
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,765,765,1.0,0.009584647221646685,-0.04245283018867918
2021-06-30,252,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,765,765,1.0,0.0072719861888692365,-0.038461538461538505
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,781,781,1.0,-0.010664729631892692,-0.048269737477134915
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,750,750,1.0,0.025368978567134035,-0.02184012696475567
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,769,769,1.0,0.009562102620182228,-0.0282261381141548
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,777,777,1.0,0.02499930993536092,-0.030473425970960248
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,751,751,1.0,0.0024499276460841412,-0.03868333081980037
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,781,781,1.0,-0.017441423700007036,-0.055043675960272216
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,750,750,1.0,0.018584553605903244,-0.02861659208633964
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,769,769,1.0,0.002780763590336284,-0.034999999999999976
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,777,777,1.0,0.018215136138664222,-0.037246963562753144
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,751,751,1.0,-0.0043297095231726816,-0.04545454545454543
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,757,757,1.0,0.001132130927264045,-0.035295463466370906
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,725,725,1.0,0.0001514011480993739,-0.040338648475104405
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,748,748,1.0,0.010574345240094101,-0.03250940411211742
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,752,752,1.0,0.029855367122356986,-0.027187086758712675
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,714,714,1.0,0.010589923776000024,-0.03917785502542301
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,757,757,1.0,-0.005647343407280228,-0.04206935758953983
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,725,725,1.0,-0.006627752153866627,-0.047110552763819126
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,748,748,1.0,0.003792964599357581,-0.039285014371570295
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,752,752,1.0,0.023070163328264063,-0.03396183622243278
2021-06-30,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,714,714,1.0,0.003808793959288177,-0.045949375844993826
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,724,724,1.0,-0.002539821309361446,-0.03730490485067546
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,733,733,1.0,-0.0009677404778871435,-0.04238702228453349
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,715,715,1.0,0.014047341685279031,-0.03090116892847122
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,724,724,1.0,0.037655400566065145,-0.025150150940260088
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,724,724,1.0,0.003923829530733243,-0.03654891467634521
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,724,724,1.0,-0.009318601434070234,-0.04407724935231912
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,733,733,1.0,-0.007746573911918539,-0.0491573033707868
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,715,715,1.0,0.0072651211565500995,-0.037675606641123745
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,724,724,1.0,0.030868673006470712,-0.031924648552843535
2021-06-30,252,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,724,724,1.0,-0.002855991448850369,-0.04332161889894569
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,924,924,1.0,0.009953248380021268,-0.01669300834787307
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,793,793,1.0,0.009304557797859098,-0.017353981001008857
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,869,869,1.0,-0.002185722412565921,-0.018418326196345237
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,822,822,1.0,-0.004904005960095382,-0.02619846340755615
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,848,848,1.0,0.0002486215154333587,-0.007966610188366616
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,924,924,1.0,0.07375695409000647,0.04711331303326989
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,793,793,1.0,0.07310779416493873,0.046454767726161715
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,869,869,1.0,0.06162025592691617,0.04539007092198579
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,822,822,1.0,0.0589023670639019,0.03761067437262669
2021-07-30,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,848,848,1.0,0.06405416473266874,0.055839937638040696
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,853,853,1.0,0.022848952068134067,0.0009572505505992812
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,851,851,1.0,0.01580469363281713,-0.009752315888885678
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,850,850,1.0,0.009359197795449298,-0.013008793754727344
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,852,852,1.0,-0.0045031603760406595,-0.030860305321154476
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,850,850,1.0,-0.03082695844138798,-0.04016404917788065
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,853,853,1.0,0.08664896555336245,0.06476190476190452
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,851,851,1.0,0.07960676049349781,0.05405405405405373
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,850,850,1.0,0.07316297964796367,0.05079749904300093
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,852,852,1.0,0.059303642130732456,0.03294973401367935
2021-07-30,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,850,850,1.0,0.0329852112695824,0.02364865715933972
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,908,908,1.0,0.0036992127726918674,-0.025891483917210963
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,808,808,1.0,-0.015060729311131758,-0.03320968104075023
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,879,879,1.0,-0.006037584754069096,-0.02113613441372525
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,842,842,1.0,0.00023464056466691247,-0.018123960376777905
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,819,819,1.0,0.030250689786787126,0.006506101863904212
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,908,908,1.0,0.06750445732127272,0.03791150207773536
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,808,808,1.0,0.048747930587463933,0.030601111503651204
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,879,879,1.0,0.05776901480020215,0.04267161410018579
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,842,842,1.0,0.06404027165269448,0.04568351880183252
2021-07-30,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,819,819,1.0,0.09404925307564113,0.07030534351145025
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,851,851,1.0,-0.045123388191536086,-0.06106733957844472
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,851,851,1.0,0.012687372744282185,-0.011130177109116075
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,890,890,1.0,0.019444580838978782,-0.006479146233425635
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,814,814,1.0,0.011758034131688194,-0.008224377715233783
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,848,848,1.0,0.013482889212754609,-0.009131704267877211
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,851,851,1.0,0.01869265542226586,0.002743826390620621
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,851,851,1.0,0.07648974404309179,0.052677029360966805
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,890,890,1.0,0.08324554282571203,0.05732631520930355
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,814,814,1.0,0.0755608699575908,0.055580468360737365
2021-07-30,60,4,cross_industry_degree_ratio,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,848,848,1.0,0.0772856267481814,0.054672175318843184
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,841,841,1.0,0.0089486566468301,-0.018404559801322738
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,836,836,1.0,-0.0016539124604877024,-0.019023036791387296
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,836,836,1.0,0.01925286756628131,-0.004283674261562433
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,838,838,1.0,-0.008652136261910966,-0.028476553134306713
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,837,837,1.0,-0.0054891293335333985,-0.022264258766073373
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,841,841,1.0,0.07275246386107082,0.0454042081949061
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,836,836,1.0,0.06215183216608854,0.04478468546531078
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,836,836,1.0,0.08305435804953504,0.059520341214995796
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,838,838,1.0,0.05515518642005535,0.035332408624130465
2021-07-30,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,837,837,1.0,0.05831755655856117,0.04154154154154164
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,838,838,1.0,0.003899283759427059,-0.02455373778828497
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,838,838,1.0,-0.002879416086713117,-0.01940297680919869
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,837,837,1.0,0.009416761252171392,-0.007656858642754248
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,837,837,1.0,0.0015651768677017249,-0.021966717261730002
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,838,838,1.0,0.00041422906051389447,-0.016062598166587835
