factor_order,factor_name,target_name,target_role,window,year,month_count,mean_q5_minus_q1,median_q5_minus_q1,positive_spread_share,mean_portfolio_return_spearman,mean_q5_minus_q1_bps
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2016,11,-0.007584859599825133,-0.01207444413813583,0.45454545454545453,-0.2363636363636363,-75.84859599825134
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2017,12,0.00332192184895201,0.008397337033812189,0.6666666666666666,-0.008333333333333312,33.2192184895201
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2018,12,0.003902435715801069,0.002401047737914754,0.5,0.16666666666666663,39.024357158010694
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2019,12,-0.005671051876078589,-0.005333352411637671,0.4166666666666667,-0.2083333333333333,-56.71051876078589
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2020,12,-0.004582235681549735,-0.007827325358453546,0.4166666666666667,-0.36666666666666664,-45.82235681549734
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2021,12,0.001181764584321542,0.008442476790803401,0.5,0.10833333333333332,11.81764584321542
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2022,12,0.010980983829215502,0.0156965059844715,0.6666666666666666,0.3083333333333333,109.80983829215502
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2023,12,0.002133708884620752,-0.006491091509724127,0.5,-9.25185853854297e-18,21.337088846207518
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2024,8,-0.008433493149658166,0.0036545509082286506,0.625,0.14999999999999997,-84.33493149658166
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2025,12,-0.005226055362433751,-0.0011872865849718744,0.5,-0.09166666666666667,-52.26055362433751
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,120,2026,6,-3.747193407223811e-06,-0.02826024037285455,0.16666666666666666,-0.3833333333333333,-0.03747193407223811
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2016,1,0.039161589457584176,0.039161589457584176,1.0,0.09999999999999999,391.61589457584176
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2017,12,0.01005776358581486,0.010171187280144557,0.75,0.2583333333333333,100.5776358581486
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2018,12,0.0017634194721022388,0.002609301438552539,0.5833333333333334,0.16666666666666663,17.63419472102239
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2019,12,0.001330930996552155,-0.0011908447594766542,0.5,-0.08333333333333331,13.30930996552155
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2020,12,-0.0017842993808454266,-0.0010610777370023672,0.5,-0.09999999999999998,-17.842993808454267
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2021,12,-0.006023952182815085,0.003089286792277577,0.5,-0.07499999999999997,-60.23952182815085
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2022,11,0.0034396996961799085,0.01409208725146649,0.7272727272727273,0.2636363636363636,34.39699696179908
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2023,6,0.0030456583499496605,0.0019517972467930824,0.5,0.0666666666666667,30.456583499496606
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2024,8,0.005731845841236105,0.005220544864061479,0.625,0.14999999999999997,57.31845841236105
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2025,12,-0.011853554457403041,-0.003415714286514572,0.3333333333333333,-0.18333333333333335,-118.53554457403041
3,cross_industry_degree_percentile,future_excess_return,PRIMARY_ALPHA,252,2026,6,0.0021913342660095903,-0.019479812016777995,0.16666666666666666,-0.23333333333333328,21.913342660095903
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2015,9,-0.022589358497187628,-0.014145371495057797,0.2222222222222222,-0.28888888888888886,-225.8935849718763
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2016,12,-0.011127989526332455,-0.004402493188240284,0.5,-0.16666666666666663,-111.27989526332455
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2017,12,-0.00636240780321148,-0.009010432079810173,0.4166666666666667,-0.17499999999999996,-63.624078032114795
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2018,12,0.00579896794359797,0.0075859741453067515,0.6666666666666666,0.24999999999999997,57.9896794359797
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2019,12,-0.00963140917311079,-0.010767007918060345,0.3333333333333333,-0.3166666666666666,-96.31409173110791
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2020,12,0.0032791843411138777,-0.00042871117940233155,0.5,-0.12499999999999999,32.79184341113878
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2021,12,0.00578898151235593,0.0018188958077101185,0.5,0.049999999999999996,57.889815123559295
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2022,12,0.015329422340046557,0.01607464671819846,0.75,0.36666666666666664,153.29422340046557
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2023,12,0.003968433476525699,-0.0012229061164203722,0.5,0.14166666666666664,39.684334765256985
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2024,10,-0.005768706239583178,0.0006075449758332803,0.5,0.030000000000000044,-57.68706239583178
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2025,12,0.0011332059919346908,-4.436769766961567e-05,0.5,0.19999999999999996,11.332059919346909
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2026,6,-0.004082798831405841,-0.03473819539694849,0.16666666666666666,-0.44999999999999996,-40.82798831405841
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2016,11,-0.00758215997446414,-0.012070416798884598,0.45454545454545453,-0.2363636363636363,-75.8215997446414
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2017,12,0.003320823473836266,0.008394826665456212,0.6666666666666666,-0.008333333333333312,33.208234738362655
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2018,12,0.0039011600380464977,0.002400256869113694,0.5,0.16666666666666663,39.01160038046498
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2019,12,-0.005669703804061729,-0.0053320447554313505,0.4166666666666667,-0.2083333333333333,-56.697038040617294
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2020,12,-0.004579984379626049,-0.007825794102610523,0.4166666666666667,-0.36666666666666664,-45.79984379626049
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2021,12,0.0011814972692911728,0.00844010137076932,0.5,0.10833333333333332,11.814972692911727
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2022,12,0.010980566526912296,0.01569306969154028,0.6666666666666666,0.3083333333333333,109.80566526912295
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2023,12,0.0021332583384368934,-0.006489596287062397,0.5,-9.25185853854297e-18,21.332583384368935
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2024,8,-0.008431899079890443,0.0036541161716683625,0.625,0.14999999999999997,-84.31899079890442
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2025,12,-0.00522421928436684,-0.001187305448174407,0.5,-0.09166666666666667,-52.242192843668406
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2026,6,-2.016012538704389e-06,-0.028249344365608164,0.16666666666666666,-0.3833333333333333,-0.02016012538704389
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2016,1,0.03914893304651985,0.03914893304651985,1.0,0.09999999999999999,391.48933046519846
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2017,12,0.010054677581517362,0.010167910759254009,0.75,0.2583333333333333,100.54677581517362
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2018,12,0.0017627979194445168,0.0026085037003922493,0.5833333333333334,0.16666666666666663,17.627979194445167
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2019,12,0.0013303847815402904,-0.0011905978357276987,0.5,-0.08333333333333331,13.303847815402904
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2020,12,-0.0017816815111443701,-0.0010611097654477115,0.5,-0.09999999999999998,-17.816815111443702
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2021,12,-0.006022646438737691,0.003088495946808806,0.5,-0.07499999999999997,-60.22646438737691
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2022,11,0.003444653048975425,0.014088950886645094,0.7272727272727273,0.2636363636363636,34.44653048975425
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2023,6,0.003045072165812989,0.0019513188333779713,0.5,0.0666666666666667,30.45072165812989
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2024,8,0.00573506885174384,0.005230236751057397,0.625,0.14999999999999997,57.3506885174384
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2025,12,-0.011850515723590338,-0.0034151667261036515,0.3333333333333333,-0.18333333333333335,-118.50515723590338
3,cross_industry_degree_percentile,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2026,6,0.0021893166035106618,-0.019476399392394525,0.16666666666666666,-0.23333333333333328,21.893166035106617
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2018,3,-0.0038423253729578635,0.0003547873547705433,0.6666666666666666,-0.09999999999999994,-38.42325372957863
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2019,11,-0.008614527860973416,-0.00537414540734382,0.2727272727272727,-0.21818181818181817,-86.14527860973416
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2020,4,-0.012478921150861045,-0.01116663010223811,0.25,-0.04999999999999999,-124.78921150861045
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2021,12,0.015794440194868573,0.015566085128544746,0.6666666666666666,0.27499999999999997,157.94440194868574
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2022,10,0.006926421562052994,0.0034579752546430908,0.7,0.20999999999999996,69.26421562052994
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2023,12,-0.002315972165703265,-0.0007499145028816359,0.4166666666666667,-0.11666666666666665,-23.159721657032648
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2024,10,0.0025571515041940955,0.006988354934326048,0.6,0.15999999999999998,25.571515041940955
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2025,12,0.000636679897409406,0.007498118929388533,0.75,0.125,6.366798974094061
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,60,2026,5,-0.0028601873262528803,0.004316495568376667,0.6,0.059999999999999984,-28.6018732625288
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2018,1,-0.013786501236628574,-0.013786501236628574,0.0,-0.7999999999999999,-137.86501236628575
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2019,11,-0.006788229706663002,-0.004512228592418608,0.36363636363636365,-0.2818181818181818,-67.88229706663002
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2020,1,-0.01333613754607567,-0.01333613754607567,0.0,-0.6,-133.3613754607567
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2021,12,0.01547728087876823,0.016473725906601813,0.6666666666666666,0.22499999999999995,154.7728087876823
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2022,12,0.006197996046923407,0.011440053726646356,0.6666666666666666,0.2666666666666666,61.97996046923407
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2023,12,-0.0011974252206836196,-0.0045003801677149765,0.4166666666666667,-0.17499999999999996,-11.974252206836196
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2024,12,0.0003758240823105458,0.0034004348610155925,0.5,0.17499999999999996,3.758240823105458
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2025,12,-0.002540280678503254,0.005059323396803998,0.6666666666666666,0.17499999999999996,-25.40280678503254
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,120,2026,7,0.0007875884511003335,0.0029577282417206576,0.7142857142857143,0.19999999999999998,7.875884511003335
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2019,7,-0.008613058205027517,-0.0032699428006614135,0.42857142857142855,-0.1857142857142857,-86.13058205027518
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2020,3,-0.004532268605711158,-0.011897129969894137,0.3333333333333333,-0.033333333333333326,-45.32268605711158
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2021,10,0.010442565947270378,0.010824237600208389,0.7,0.13,104.42565947270377
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2022,12,0.0006931420843181167,0.005936911453359606,0.5833333333333334,0.08333333333333333,6.931420843181167
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2023,12,-0.002936460867755251,-0.009273051887405605,0.3333333333333333,-0.10000000000000002,-29.36460867755251
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2024,12,-0.00232905397788696,0.0045244164498769186,0.5833333333333334,0.04999999999999997,-23.2905397788696
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2025,12,-0.005863159833563736,-0.0027011602329281544,0.4166666666666667,-0.04999999999999999,-58.63159833563736
4,cross_industry_degree_ratio,future_excess_return,PRIMARY_ALPHA,252,2026,7,-0.001896515663719228,-0.0020983442985134846,0.42857142857142855,0.11428571428571424,-18.96515663719228
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2018,3,-0.0038412389674025486,0.00035483074524642055,0.6666666666666666,-0.09999999999999994,-38.41238967402548
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2019,11,-0.008612099953754745,-0.005372117910906762,0.2727272727272727,-0.21818181818181817,-86.12099953754745
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2020,4,-0.012479918976561725,-0.011163910683598097,0.25,-0.04999999999999999,-124.79918976561726
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2021,12,0.015790936609817022,0.015562632844196551,0.6666666666666666,0.27499999999999997,157.9093660981702
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2022,10,0.006925139721781798,0.003457530706943643,0.7,0.20999999999999996,69.25139721781798
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2023,12,-0.0023154490796552076,-0.0007497792546394137,0.4166666666666667,-0.11666666666666665,-23.154490796552075
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2024,10,0.002555149954534547,0.006987312604515405,0.6,0.15999999999999998,25.551499545345468
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2025,12,0.0006350718211660991,0.007488388218009689,0.75,0.125,6.350718211660991
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2026,5,-0.002862648876981877,0.004315726300896577,0.6,0.059999999999999984,-28.62648876981877
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2018,1,-0.01378248345073875,-0.01378248345073875,0.0,-0.7999999999999999,-137.8248345073875
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2019,11,-0.006786368106900705,-0.004510561569665679,0.36363636363636365,-0.2818181818181818,-67.86368106900706
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2020,1,-0.013330813991423135,-0.013330813991423135,0.0,-0.6,-133.30813991423136
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2021,12,0.015473896424852475,0.01647066457429592,0.6666666666666666,0.22499999999999995,154.73896424852475
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2022,12,0.006196820404413741,0.011438129699068003,0.6666666666666666,0.2666666666666666,61.96820404413741
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2023,12,-0.0011981992364888646,-0.004499380719535793,0.4166666666666667,-0.17499999999999996,-11.981992364888645
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2024,12,0.00037129650433211553,0.0033996190548578227,0.5,0.17499999999999996,3.712965043321155
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2025,12,-0.002541964193926306,0.005045389408656553,0.6666666666666666,0.17499999999999996,-25.41964193926306
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2026,7,0.0007853229324591525,0.0029571932594153055,0.7142857142857143,0.19999999999999998,7.853229324591525
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2019,7,-0.00861089615830735,-0.003269064667589222,0.42857142857142855,-0.1857142857142857,-86.1089615830735
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2020,3,-0.004530141965211056,-0.011893792143936998,0.3333333333333333,-0.033333333333333326,-45.30141965211056
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2021,10,0.010440302042748055,0.010821651803873036,0.7,0.13,104.40302042748056
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2022,12,0.0006861099398194296,0.005921846497944319,0.5833333333333334,0.08333333333333333,6.861099398194296
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2023,12,-0.0029371974886795832,-0.009272293685796087,0.3333333333333333,-0.10000000000000002,-29.371974886795833
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2024,12,-0.0023366869820784985,0.004516255208277833,0.5833333333333334,0.04999999999999997,-23.366869820784984
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2025,12,-0.005865989839574588,-0.0027009290289031823,0.4166666666666667,-0.04999999999999999,-58.659898395745884
4,cross_industry_degree_ratio,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2026,7,-0.0019003147469874612,-0.0020979561160930082,0.42857142857142855,0.11428571428571424,-19.003147469874612
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2015,8,0.0007712637048854611,-0.000951262404035271,0.5,-0.07499999999999998,7.712637048854611
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2016,12,-0.0018403128939714734,-0.00265801745821899,0.3333333333333333,-0.09999999999999999,-18.403128939714733
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2017,12,-0.002459719678482644,-0.002045600097486246,0.4166666666666667,-0.2583333333333333,-24.59719678482644
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2018,12,-0.001338746131299763,-0.0025994922718711767,0.4166666666666667,-0.00833333333333335,-13.38746131299763
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2019,12,-0.0018582098835159663,-0.004714130365036971,0.4166666666666667,-0.05833333333333332,-18.582098835159663
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2020,12,0.01677377126637667,0.016945512359875195,0.9166666666666666,0.5166666666666666,167.7377126637667
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2021,12,0.0008601893860393588,0.00017739539529326178,0.5,0.12499999999999996,8.601893860393588
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2022,12,0.003530289017380894,0.007645560960342978,0.5833333333333334,0.2416666666666666,35.30289017380894
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2023,12,0.005656768350919567,0.005200321175618057,0.6666666666666666,0.20833333333333334,56.567683509195675
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2024,12,-0.0027404179811969923,0.0007318064779644677,0.5,-0.1083333333333333,-27.404179811969925
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2025,12,0.006537510835503932,0.006015041807644618,0.6666666666666666,0.3916666666666666,65.37510835503933
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2026,7,0.0006132647355973151,-0.00036166077909733415,0.42857142857142855,-0.08571428571428572,6.132647355973151
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2015,5,0.011049320161985673,0.00971715033130584,1.0,0.31999999999999995,110.49320161985673
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2016,12,-0.001599350466792094,-0.003971887398309403,0.25,-0.20833333333333334,-15.99350466792094
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2017,12,0.0011953545407244123,0.004264425287762271,0.6666666666666666,0.19166666666666665,11.953545407244123
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2018,12,0.00013627151171346328,0.0026810378617229255,0.5833333333333334,0.041666666666666664,1.3627151171346328
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2019,12,-0.0054077192652959615,-0.005707144115821612,0.3333333333333333,-0.27499999999999997,-54.07719265295962
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2020,12,0.011159036851782059,0.010846751928293909,0.8333333333333334,0.4833333333333332,111.5903685178206
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2021,12,-0.0033203496103248434,-0.002118901301531726,0.3333333333333333,-0.17499999999999996,-33.20349610324843
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2022,12,0.006692204120372119,0.006680266749208691,0.6666666666666666,0.26666666666666666,66.9220412037212
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2023,12,-0.0022007790162547887,-0.0005724171834257798,0.5,0.05833333333333332,-22.007790162547888
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2024,12,0.0003041338830824199,0.005863383888287055,0.6666666666666666,0.19166666666666662,3.041338830824199
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2025,12,0.006035153170432507,0.005155274431717786,0.75,0.26666666666666666,60.35153170432507
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2026,7,-0.011453884412529881,-0.010748064719438833,0.2857142857142857,-0.3428571428571428,-114.53884412529881
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2016,7,0.0022688362545845125,0.0038561735396415164,0.7142857142857143,0.04285714285714285,22.688362545845127
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2017,12,0.0007995530005301593,0.0029441529364301285,0.6666666666666666,0.06666666666666665,7.995530005301593
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2018,12,-0.004970901540861029,-0.0032303225442080097,0.4166666666666667,-0.1333333333333333,-49.70901540861029
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2019,12,-0.0012814981220811402,0.0017502328539747464,0.5833333333333334,-0.075,-12.814981220811402
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2020,12,0.008235501178033398,0.006533547501697845,0.6666666666666666,0.29166666666666663,82.35501178033398
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2021,12,-0.004493818662699513,-0.009228657041638243,0.3333333333333333,-0.27499999999999997,-44.938186626995126
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2022,12,0.002116111669103274,0.004529662198696723,0.75,0.19999999999999998,21.161116691032742
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2023,12,0.0029137567461457402,0.007159805256768137,0.6666666666666666,0.27499999999999997,29.1375674614574
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2024,12,-0.002053380065355398,-6.64511318388631e-05,0.5,0.09999999999999998,-20.53380065355398
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2025,12,-0.0016180411013946329,-0.0011454746694954515,0.4166666666666667,-0.0583333333333333,-16.18041101394633
5,delta_residual_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2026,7,-0.007227129919264402,-0.010387616804555366,0.2857142857142857,-0.2857142857142857,-72.27129919264402
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2015,8,0.0007713105395560924,-0.0009516798480966801,0.5,-0.07499999999999998,7.713105395560924
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2016,12,-0.0018396827115174739,-0.002657089728016024,0.3333333333333333,-0.09999999999999999,-18.396827115174737
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2017,12,-0.0024590311204852914,-0.002044986344239639,0.4166666666666667,-0.2583333333333333,-24.590311204852913
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2018,12,-0.001336321642901853,-0.002598616197008966,0.4166666666666667,-0.00833333333333335,-13.36321642901853
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2019,12,-0.0018577663525188965,-0.004712866011264288,0.4166666666666667,-0.05833333333333332,-18.577663525188964
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2020,12,0.016767946453615772,0.016940720750251555,0.9166666666666666,0.5166666666666666,167.67946453615772
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2021,12,0.0008597053044203292,0.00017703008909008416,0.5,0.12499999999999996,8.597053044203292
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2022,12,0.0035295155646636253,0.007643987025989053,0.5833333333333334,0.2416666666666666,35.29515564663625
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2023,12,0.005655577160276766,0.005199292548914653,0.6666666666666666,0.20833333333333334,56.55577160276766
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2024,12,-0.002741968762161826,0.0007253810476787678,0.5,-0.1083333333333333,-27.41968762161826
