analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,security_id,previous_target_weight,dedicated_drift_status,drift_total_return
2023-02-28,2023-01-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600260.XSHG,0.0010559662090813093,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600139.XSHG,0.0010471204188481676,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600311.XSHG,0.0010471204188481676,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600290.XSHG,0.001001001001001001,MISSING_SOURCE_RECORD,
2024-03-29,2024-02-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,603555.XSHG,0.000992063492063492,MISSING_SOURCE_RECORD,
2024-07-31,2024-06-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600836.XSHG,0.0009881422924901185,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600112.XSHG,0.0009881422924901185,MISSING_SOURCE_RECORD,
2025-02-28,2025-01-27,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600898.XSHG,0.0009852216748768472,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600070.XSHG,0.0009832841691248771,MISSING_SOURCE_RECORD,
2025-05-30,2025-04-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300108.XSHE,0.0009823182711198428,MISSING_SOURCE_RECORD,
2025-12-31,2025-11-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600200.XSHG,0.0009746588693957114,MISSING_SOURCE_RECORD,
2026-04-30,2026-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600355.XSHG,0.0009727626459143969,MISSING_SOURCE_RECORD,
2021-01-29,2020-12-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,600317.XSHG,0.0012987012987012987,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600247.XSHG,0.0012755102040816326,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600978.XSHG,0.0012755102040816326,MISSING_SOURCE_RECORD,
2021-10-29,2021-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600723.XSHG,0.0011918951132300357,MISSING_SOURCE_RECORD,
2022-04-29,2022-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,002619.XSHE,0.0011210762331838565,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600291.XSHG,0.0011123470522803114,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600311.XSHG,0.0010526315789473684,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,000540.XSHE,0.0010330578512396695,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600290.XSHG,0.001004016064257028,MISSING_SOURCE_RECORD,
2024-06-28,2024-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600321.XSHG,0.0009900990099009901,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600297.XSHG,0.0009891196834817012,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600070.XSHG,0.0009832841691248771,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600811.XSHG,0.0009832841691248771,MISSING_SOURCE_RECORD,
2025-12-31,2025-11-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600200.XSHG,0.000975609756097561,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,600122.XSHG,0.001034126163391934,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,601258.XSHG,0.001034126163391934,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,002776.XSHE,0.0010050251256281408,MISSING_SOURCE_RECORD,
2024-03-29,2024-02-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,603555.XSHG,0.000992063492063492,MISSING_SOURCE_RECORD,
2026-04-30,2026-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,600355.XSHG,0.0009737098344693282,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600247.XSHG,0.0012755102040816326,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600978.XSHG,0.0012755102040816326,MISSING_SOURCE_RECORD,
2021-09-30,2021-08-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600068.XSHG,0.0012004801920768306,MISSING_SOURCE_RECORD,
2021-10-29,2021-09-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600723.XSHG,0.0011918951132300357,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600291.XSHG,0.0011123470522803114,MISSING_SOURCE_RECORD,
2023-02-28,2023-01-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600260.XSHG,0.0010570824524312897,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600311.XSHG,0.0010526315789473684,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,000540.XSHE,0.0010330578512396695,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600290.XSHG,0.001004016064257028,MISSING_SOURCE_RECORD,
2024-06-28,2024-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600321.XSHG,0.0009900990099009901,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600297.XSHG,0.0009891196834817012,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600811.XSHG,0.0009832841691248771,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,600122.XSHG,0.001034126163391934,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,601258.XSHG,0.001034126163391934,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,002776.XSHE,0.0010050251256281408,MISSING_SOURCE_RECORD,
2024-03-29,2024-02-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,603555.XSHG,0.000992063492063492,MISSING_SOURCE_RECORD,
2018-12-28,2018-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600270.XSHG,0.0015625,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600247.XSHG,0.0012755102040816326,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600978.XSHG,0.0012755102040816326,MISSING_SOURCE_RECORD,
2021-09-30,2021-08-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600068.XSHG,0.001201923076923077,MISSING_SOURCE_RECORD,
2022-04-29,2022-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,002619.XSHE,0.0011376564277588168,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600291.XSHG,0.0011235955056179776,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,000540.XSHE,0.0010615711252653928,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600122.XSHG,0.0010615711252653928,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,002776.XSHE,0.0010235414534288639,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600290.XSHG,0.0010235414534288639,MISSING_SOURCE_RECORD,
2024-03-29,2024-02-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,603555.XSHG,0.00102880658436214,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600297.XSHG,0.0010799136069114472,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600811.XSHG,0.0010070493454179255,MISSING_SOURCE_RECORD,
2025-12-31,2025-11-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600200.XSHG,0.0009794319294809011,MISSING_SOURCE_RECORD,
2026-04-30,2026-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600355.XSHG,0.0009940357852882703,MISSING_SOURCE_RECORD,
2021-01-29,2020-12-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,600317.XSHG,0.0013089005235602095,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600247.XSHG,0.0012804097311139564,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600978.XSHG,0.0012804097311139564,MISSING_SOURCE_RECORD,
2021-09-30,2021-08-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600068.XSHG,0.0012048192771084338,MISSING_SOURCE_RECORD,
2021-10-29,2021-09-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600723.XSHG,0.0011947431302270011,MISSING_SOURCE_RECORD,
2022-04-29,2022-03-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,002619.XSHE,0.0011695906432748538,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600291.XSHG,0.001145475372279496,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600311.XSHG,0.0011655011655011655,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,000540.XSHE,0.0010940919037199124,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600290.XSHG,0.0010460251046025104,MISSING_SOURCE_RECORD,
2024-06-28,2024-05-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600321.XSHG,0.0011614401858304297,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600297.XSHG,0.0011363636363636363,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600811.XSHG,0.0010204081632653062,MISSING_SOURCE_RECORD,
2025-12-31,2025-11-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,600200.XSHG,0.0009871668311944718,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,600122.XSHG,0.0010940919037199124,MISSING_SOURCE_RECORD,
2020-02-28,2020-01-23,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600240.XSHG,0.0014044943820224719,MISSING_SOURCE_RECORD,
2021-09-30,2021-08-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600068.XSHG,0.0012515644555694619,MISSING_SOURCE_RECORD,
2021-10-29,2021-09-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600723.XSHG,0.0012376237623762376,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000611.XSHE,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002147.XSHE,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002473.XSHE,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600209.XSHG,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600291.XSHG,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600695.XSHG,0.0011534025374855825,MISSING_SOURCE_RECORD,
2023-02-28,2023-01-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600260.XSHG,0.0010893246187363835,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600139.XSHG,0.0010834236186348862,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600242.XSHG,0.0010660980810234541,MISSING_SOURCE_RECORD,
2023-07-31,2023-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600077.XSHG,0.0010660980810234541,MISSING_SOURCE_RECORD,
2023-10-31,2023-09-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000666.XSHE,0.001040582726326743,MISSING_SOURCE_RECORD,
2024-01-31,2023-12-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002776.XSHE,0.0010277492291880781,MISSING_SOURCE_RECORD,
2024-03-29,2024-02-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002740.XSHE,0.0010214504596527069,MISSING_SOURCE_RECORD,
2024-06-28,2024-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600306.XSHG,0.0010070493454179255,MISSING_SOURCE_RECORD,
2024-06-28,2024-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600823.XSHG,0.0010070493454179255,MISSING_SOURCE_RECORD,
2024-07-31,2024-06-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000971.XSHE,0.001004016064257028,MISSING_SOURCE_RECORD,
2024-07-31,2024-06-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600836.XSHG,0.001004016064257028,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002341.XSHE,0.001,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002505.XSHE,0.001,MISSING_SOURCE_RECORD,
2024-08-30,2024-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600112.XSHG,0.001,MISSING_SOURCE_RECORD,
2025-04-30,2025-03-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600070.XSHG,0.0009881422924901185,MISSING_SOURCE_RECORD,
2025-11-28,2025-10-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000851.XSHE,0.0009852216748768472,MISSING_SOURCE_RECORD,
2026-04-30,2026-03-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600355.XSHG,0.0009775171065493646,MISSING_SOURCE_RECORD,
2026-06-30,2026-05-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600696.XSHG,0.000975609756097561,MISSING_SOURCE_RECORD,
2019-10-31,2019-09-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,002477.XSHE,0.0014347202295552368,MISSING_SOURCE_RECORD,
2020-08-31,2020-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,002220.XSHE,0.001375515818431912,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,002618.XSHE,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,300038.XSHE,0.0011534025374855825,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,300325.XSHE,0.0011534025374855825,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,000150.XSHE,0.0010660980810234541,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,000540.XSHE,0.0010660980810234541,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,600122.XSHG,0.0010660980810234541,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,601258.XSHG,0.0010660980810234541,MISSING_SOURCE_RECORD,
2024-06-28,2024-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,600321.XSHG,0.0010070493454179255,MISSING_SOURCE_RECORD,
2025-03-31,2025-02-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,603963.XSHG,0.0009891196834817012,MISSING_SOURCE_RECORD,
2025-06-30,2025-05-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,002750.XSHE,0.0009891196834817012,MISSING_SOURCE_RECORD,
2021-10-29,2021-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,600723.XSHG,0.00129366106080207,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,000611.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,600291.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2023-06-30,2023-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,600466.XSHG,0.0012165450121654502,MISSING_SOURCE_RECORD,
2023-07-31,2023-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,600077.XSHG,0.001221001221001221,MISSING_SOURCE_RECORD,
2023-07-31,2023-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,600393.XSHG,0.001221001221001221,MISSING_SOURCE_RECORD,
2023-10-31,2023-09-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,000666.XSHE,0.0011723329425556857,MISSING_SOURCE_RECORD,
2025-05-30,2025-04-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,600705.XSHG,0.0010460251046025104,MISSING_SOURCE_RECORD,
2020-02-28,2020-01-23,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600240.XSHG,0.0014265335235378032,MISSING_SOURCE_RECORD,
2020-08-31,2020-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002220.XSHE,0.0014925373134328358,MISSING_SOURCE_RECORD,
2021-03-31,2021-02-26,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600247.XSHG,0.0014044943820224719,MISSING_SOURCE_RECORD,
2022-04-29,2022-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002619.XSHE,0.0012690355329949238,MISSING_SOURCE_RECORD,
2022-05-31,2022-04-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,000585.XSHE,0.0012531328320802004,MISSING_SOURCE_RECORD,
2022-05-31,2022-04-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,000835.XSHE,0.0012531328320802004,MISSING_SOURCE_RECORD,
2022-05-31,2022-04-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,603157.XSHG,0.0012531328320802004,MISSING_SOURCE_RECORD,
2022-05-31,2022-04-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,603996.XSHG,0.0012531328320802004,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,000502.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,000613.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,000687.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002447.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002464.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002618.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002684.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,002770.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,300023.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,300038.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,300325.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,300367.XSHE,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600091.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600146.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600209.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600275.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600652.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2022-06-30,2022-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600890.XSHG,0.0012406947890818859,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600139.XSHG,0.0012077294685990338,MISSING_SOURCE_RECORD,
2023-03-31,2023-02-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,600311.XSHG,0.0012077294685990338,MISSING_SOURCE_RECORD,
