security_id,stock_code,stock_name,exchange,list_date,delist_date,list_status,security_type,board,is_standard_a_share_code,_source_file,exclude_reason
A20334,A20334,乾德电子,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20339,A20339,贝尔生物,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20341,A20341,天科合达,SSE,,,UN,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20345,A20345,华夏万卷,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20350,A20350,扬瑞新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20352,A20352,捷通铁路,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20356,A20356,大汉科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20358,A20358,新朝阳,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20362,A20362,鑫甬生物,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20371,A20371,神导科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20372,A20372,千禧龙纤,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20373,A20373,金照明,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20374,A20374,华缘新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20376,A20376,新中冠,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20381,A20381,宾酷网络,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20384,A20384,恐龙园,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20385,A20385,宁新新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20390,A20390,跃通数控,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20391,A20391,至信药业,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20392,A20392,回音必,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20393,A20393,五株科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20394,A20394,木瓜移动,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20400,A20400,江铃改装,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20404,A20404,澳华集团,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20406,A20406,美柚股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20409,A20409,时代凌宇,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20410,A20410,德盛利,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20411,A20411,益中亘泰,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20413,A20413,兴欣新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20414,A20414,华智股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20416,A20416,思柏精密,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20419,A20419,永泰运,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20420,A20420,思普润,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20424,A20424,鸿基节能,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20428,A20428,天好信息,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20430,A20430,五一管业,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20433,A20433,斯瑞尔,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20434,A20434,德宝股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20440,A20440,昆腾微,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20442,A20442,瑞能半导,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20443,A20443,久美股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20452,A20452,吉利汽车,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20453,A20453,天和磁材,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20456,A20456,天士生物,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20458,A20458,长威科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20461,A20461,京东数科,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20462,A20462,森泰股份,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20465,A20465,新荷花,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20466,A20466,铁拓机械,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20470,A20470,奥扬科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20472,A20472,金智教育,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20475,A20475,紫泉能源,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20476,A20476,百川智能,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20477,A20477,奥普生物,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20481,A20481,思维造物,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20482,A20482,联动科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20483,A20483,华之杰,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20484,A20484,天广实,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20485,A20485,中远通,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20486,A20486,东和新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20487,A20487,天威新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20488,A20488,芬尼科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20489,A20489,科惠医疗,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20494,A20494,中科晶上,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20495,A20495,蓝科环保,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20497,A20497,乐的美,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20498,A20498,远大住工,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20499,A20499,北农大,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20502,A20502,鹰之航,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20503,A20503,傲伦达,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20506,A20506,中消云,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20507,A20507,九州风神,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20511,A20511,卡尔股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20517,A20517,想念食品,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20518,A20518,真美股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20519,A20519,穗晶光电,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20526,A20526,德明利,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20527,A20527,东风集团,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20532,A20532,星诺奇,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20533,A20533,赢康股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20534,A20534,中超股份,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20539,A20539,湘园新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20541,A20541,视科新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20542,A20542,鲁华泓锦,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20548,A20548,固克节能,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20549,A20549,优全护理,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20550,A20550,微科光电,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20551,A20551,云知声,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20552,A20552,森泰英格,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20553,A20553,依图科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20555,A20555,齐治科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20556,A20556,晨泰科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20558,A20558,中证信用,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20559,A20559,百金股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20561,A20561,开创环保,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20562,A20562,快可电子,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20568,A20568,冠龙股份,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20569,A20569,朝微电子,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20570,A20570,保丽洁,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20574,A20574,南讯股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20578,A20578,雅迪传媒,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20579,A20579,丹娜生物,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20580,A20580,恒茂高科,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20581,A20581,博创智能,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20583,A20583,中钢矿院,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20587,A20587,亚洲硅业,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20588,A20588,浙江国祥,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20592,A20592,欣巴科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20595,A20595,乐普诊断,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20598,A20598,凤凰画材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20599,A20599,润科生物,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20600,A20600,珠海鸿瑞,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20603,A20603,中成发展,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20604,A20604,中科英泰,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20606,A20606,正济药业,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20610,A20610,汉维科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20616,A20616,家鸿口腔,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20619,A20619,潜阳科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20623,A20623,德威华泰,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20630,A20630,晶奇网络,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20631,A20631,海诺尔,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20632,A20632,珈创生物,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20642,A20642,恒兴科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20644,A20644,皓泽电子,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20646,A20646,广合科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20648,A20648,容汇锂业,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20649,A20649,恒伦医疗,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20651,A20651,沃得农机,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20653,A20653,呀诺达,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20656,A20656,百子尖,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20657,A20657,博蓝特,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20660,A20660,衣拿智能,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20661,A20661,维尼健康,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20662,A20662,菲鹏生物,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20663,A20663,载德科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20664,A20664,优学天下,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20666,A20666,万香科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20668,A20668,智特奇,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20669,A20669,鑫远股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20671,A20671,中科仪,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20673,A20673,华科仪,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20674,A20674,华泰永创,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20675,A20675,伟邦科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20676,A20676,千里马,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20677,A20677,和烁丰,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20679,A20679,美的连,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20680,A20680,益丰股份,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20681,A20681,瑞博生物,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20685,A20685,重数传媒,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20687,A20687,建科集团,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20688,A20688,华鹏仪表,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20689,A20689,三问家居,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20691,A20691,金田新材,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20692,A20692,白马药业,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20695,A20695,大鹏工业,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20701,A20701,易来智能,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20702,A20702,旭宇光电,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20703,A20703,国光信息,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20704,A20704,国泰环保,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20706,A20706,柔宇科技,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20708,A20708,木仓科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20709,A20709,坤隆股份,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20711,A20711,久策气体,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20712,A20712,世佳科技,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20713,A20713,翼辰实业,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20714,A20714,龙华薄膜,SZSE,,,O,,SZSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
A20720,A20720,环洋股份,SSE,,,O,,SSE_MAIN,False,D:\lowfreq\uqer_daily_info\main\stock_name.csv,NON_STANDARD_A_SHARE_CODE
