window,density_fraction,network_id,date_t,date_t1,calendar_gap_days,edge_budget_t,edge_budget_t1,node_count_t,node_count_t1,common_node_count,node_jaccard,full_edge_count_t,full_edge_count_t1,full_edge_jaccard,common_node_edge_count_t,common_node_edge_count_t1,common_edge_intersection_count,common_edge_jaccard,forward_edge_retention,backward_edge_retention,symmetric_edge_retention,edge_turnover,lost_edge_count,gained_edge_count,gross_edge_changes,delta_edge_count,node_common_node_count,node_degree_rank_spearman,node_strength_rank_spearman,node_top1pct_degree_hub_retention,node_top1pct_degree_hub_jaccard,node_top1pct_strength_hub_retention,node_top1pct_strength_hub_jaccard,node_top5pct_degree_hub_retention,node_top5pct_degree_hub_jaccard,node_top5pct_strength_hub_retention,node_top5pct_strength_hub_jaccard,community_common_active_node_count,community_active_node_jaccard,community_community_temporal_nmi,community_community_temporal_ari,initial_same_edge_count,initial_cross_edge_count,persistent_same_edge_count,persistent_cross_edge_count,same_industry_edge_retention,cross_industry_edge_retention,same_minus_cross_retention
120,0.01,B0_RAW_POSITIVE,2020-10-30,2020-11-30,31,72132,73144,3802,3828,3800,0.9921671018276762,72132,73144,0.48892601285217946,72131,72855,47705,0.49038352812985064,0.6613661255216204,0.6547937684441699,0.6580635371691059,0.5096164718701494,24426,25150,49576,724,3800,0.9142819203550561,0.9162621987732986,0.5526315789473685,0.38181818181818183,0.5526315789473685,0.38181818181818183,0.7263157894736842,0.5702479338842975,0.7421052631578947,0.5899581589958159,2590,0.8747044917257684,0.6006220894781686,0.5185035014850871,14219,57912,11059,36646,0.7777621492369365,0.6327876778560575,0.14497447138087904
120,0.01,B0_RAW_POSITIVE,2020-11-30,2020-12-31,31,73144,75107,3828,3879,3827,0.9863402061855671,73144,75107,0.37882254464285714,73144,73574,40731,0.38430184833989073,0.55686043968063,0.5536058933862505,0.5552283973336605,0.6156981516601092,32413,32843,65256,430,3827,0.8825846453810219,0.8847798965509946,0.41025641025641024,0.25806451612903225,0.41025641025641024,0.25806451612903225,0.5364583333333334,0.3665480427046263,0.53125,0.3617021276595745,2581,0.8609072715143429,0.5824334156970287,0.4989435311078316,14790,58354,10611,30120,0.7174442190669371,0.5161599890324571,0.20128423003448004
120,0.01,B0_RAW_POSITIVE,2020-12-31,2021-01-29,29,75107,76788,3879,3922,3876,0.987515923566879,75107,76788,0.33742174636577354,75104,76537,38322,0.338178063696291,0.5102524499360886,0.500699008322772,0.5054305893524839,0.661821936303709,36782,38215,74997,1433,3876,0.8410444885715296,0.8436721007500599,0.41025641025641024,0.25806451612903225,0.41025641025641024,0.25806451612903225,0.5567010309278351,0.38571428571428573,0.5515463917525774,0.3807829181494662,2607,0.8369181380417335,0.587406250340071,0.5113358565833767,15549,59555,9853,28469,0.6336741912663194,0.4780287129544119,0.1556454783119075
120,0.01,B0_RAW_POSITIVE,2021-01-29,2021-02-26,28,76788,78728,3922,3971,3919,0.986160040261701,76788,78728,0.50052585366795,76785,78399,51875,0.5021343735782943,0.6755876798853943,0.6616793581550785,0.668561191875451,0.49786562642170573,24910,26524,51434,1614,3919,0.919738891058361,0.9221945012851251,0.7,0.5384615384615384,0.7,0.5384615384615384,0.7142857142857143,0.5555555555555556,0.7040816326530612,0.5433070866141733,2672,0.873202614379085,0.6150325182334186,0.5649226302261093,15571,61214,11379,40496,0.7307815811444351,0.6615480118927043,0.06923356925173085
120,0.01,B0_RAW_POSITIVE,2021-02-26,2021-03-31,33,78728,81033,3971,4028,3968,0.9843711237906226,78728,81033,0.37318962034673336,78728,80285,43418,0.37560448116268,0.5514937506350981,0.5407984056797658,0.5460937156081578,0.62439551883732,35310,36867,72177,1557,3968,0.8903036324493638,0.8926993495271796,0.325,0.19402985074626866,0.35,0.21212121212121213,0.6331658291457286,0.4632352941176471,0.628140703517588,0.45787545787545786,2706,0.8620579802484868,0.4952231074131857,0.39426828665452174,14850,63878,10841,32577,0.73003367003367,0.5099877892232068,0.22004588081046328
120,0.01,B0_RAW_POSITIVE,2021-03-31,2021-04-30,30,81033,82120,4028,4055,4027,0.9928500986193294,81033,82120,0.4122499502280852,81033,81762,47626,0.4135314190450555,0.5877358606987276,0.5824955358234877,0.5851039651094936,0.5864685809549445,33407,34136,67543,729,4027,0.9223797409683321,0.9246754008320389,0.5365853658536586,0.36666666666666664,0.5365853658536586,0.36666666666666664,0.6435643564356436,0.4744525547445255,0.6485148514851485,0.47985347985347987,2935,0.8970048899755502,0.5936935136055477,0.5302297808326291,17761,63272,13113,34513,0.7383030234784077,0.5454703502339108,0.19283267324449693
120,0.01,B0_RAW_POSITIVE,2021-04-30,2021-05-31,31,82120,83286,4055,4085,4053,0.9916809395644727,82120,83286,0.5321186746820552,82067,82814,57447,0.5347189902637899,0.7000012185165779,0.6936870577438597,0.6968298348505892,0.4652810097362101,24620,25367,49987,747,4053,0.9411329925784748,0.9432324256101865,0.6341463414634146,0.4642857142857143,0.6341463414634146,0.4642857142857143,0.7881773399014779,0.6504065040650406,0.7931034482758621,0.6571428571428571,3054,0.9124589184344188,0.6394191649258668,0.5630900050177352,19082,62985,14884,42563,0.7800020962163295,0.6757640708105105,0.10423802540581906
120,0.01,B0_RAW_POSITIVE,2021-05-31,2021-06-30,30,83286,84741,4085,4120,4081,0.9895732298739088,83286,84741,0.42463372447941394,83221,84070,50083,0.42730018428776195,0.6018072361543361,0.5957297490186749,0.5987530709960488,0.572699815712238,33138,33987,67125,849,4081,0.9182413536227391,0.920463337781757,0.5365853658536586,0.36666666666666664,0.5365853658536586,0.36666666666666664,0.6487804878048781,0.48014440433212996,0.6487804878048781,0.48014440433212996,3155,0.8825174825174825,0.5756856271337205,0.4882830699444582,18794,64427,14429,35654,0.7677450250079813,0.5534015242056901,0.21434350080229114
120,0.01,B0_RAW_POSITIVE,2021-06-30,2021-07-30,30,84741,86524,4120,4163,4117,0.9882381180988958,84741,86524,0.3489150553302091,84730,85871,44300,0.35074940024227835,0.5228372477280774,0.5158901142411292,0.519340449352583,0.6492505997577216,40430,41571,82001,1141,4117,0.857134813852275,0.8603733322088312,0.4523809523809524,0.2923076923076923,0.42857142857142855,0.2727272727272727,0.5728155339805825,0.4013605442176871,0.558252427184466,0.3872053872053872,3438,0.9035479632063075,0.4875956253983806,0.3497381183112374,21253,63477,15161,29139,0.7133581141485907,0.45904815917576447,0.25430995497282627
120,0.01,B0_RAW_POSITIVE,2021-07-30,2021-08-31,32,86524,87913,4163,4196,4161,0.9911862791805621,86524,87913,0.3659050333573464,86515,86801,46729,0.3691453308791582,0.5401259897127666,0.5383463324155252,0.5392346927000392,0.6308546691208419,39786,40072,79858,286,4161,0.8696794422324616,0.8733006652542245,0.4523809523809524,0.2923076923076923,0.47619047619047616,0.3125,0.631578947368421,0.46153846153846156,0.6363636363636364,0.4666666666666667,3687,0.9245235707121364,0.4662723330465057,0.3923875061955371,24581,61934,18076,28653,0.7353647125828893,0.46263764652694805,0.2727270660559412
120,0.01,B0_RAW_POSITIVE,2021-08-31,2021-09-30,30,87913,90153,4196,4249,4195,0.9870588235294118,87913,90153,0.3670464316423044,87912,89572,47810,0.36869380137884233,0.5438392938392939,0.5337605501719287,0.5387527889837957,0.6313061986211577,40102,41762,81864,1660,4195,0.8537085791952556,0.858074027155777,0.38095238095238093,0.23529411764705882,0.35714285714285715,0.21739130434782608,0.48095238095238096,0.3166144200626959,0.47619047619047616,0.3125,3745,0.9313603581198707,0.4935295935501609,0.4419412541017119,27260,60652,18858,28952,0.6917828319882612,0.4773461716019257,0.21443666038633546
120,0.01,B0_RAW_POSITIVE,2021-09-30,2021-10-29,29,90153,91871,4249,4289,4248,0.9902097902097902,90153,91871,0.5127067231779273,90152,91631,61694,0.5137356460625037,0.6843331262756234,0.6732874245615567,0.6787653410935016,0.48626435393749634,28458,29937,58395,1479,4248,0.9261835832349455,0.9283165825975487,0.5813953488372093,0.4098360655737705,0.5813953488372093,0.4098360655737705,0.7230046948356808,0.5661764705882353,0.7089201877934272,0.5490909090909091,3656,0.9324152002040296,0.6183150690552097,0.5804636693194826,25910,64242,20395,41299,0.7871478193747588,0.6428660377945892,0.14428178158016958
120,0.01,B0_RAW_POSITIVE,2021-10-29,2021-11-30,32,91871,94091,4289,4340,4289,0.9882488479262673,91871,94091,0.5001653745936222,91871,93725,62001,0.5016465067357093,0.6748701984304079,0.6615204054414511,0.6681286234617125,0.4983534932642907,29870,31724,61594,1854,4289,0.9170115984075873,0.9190746732071089,0.627906976744186,0.4576271186440678,0.627906976744186,0.4576271186440678,0.7627906976744186,0.6165413533834586,0.7627906976744186,0.6165413533834586,3537,0.9151358344113842,0.6683376497299904,0.6257020656566219,25498,66373,19356,42645,0.7591183622244881,0.6425052355626535,0.11661312666183465
120,0.01,B0_RAW_POSITIVE,2021-11-30,2021-12-31,31,94091,96287,4340,4390,4337,0.9872524470748919,94091,96287,0.4315857546772544,94013,95783,57394,0.4334828779021465,0.6104900386116814,0.5992086278358373,0.6047967291196864,0.5665171220978535,36619,38389,75008,1770,4337,0.9122139482364704,0.9140444452454877,0.4772727272727273,0.31343283582089554,0.4772727272727273,0.31343283582089554,0.663594470046083,0.496551724137931,0.6589861751152074,0.49140893470790376,3519,0.918079833028959,0.5909314104139118,0.508728598266646,24972,69041,18708,38686,0.7491590581451225,0.560333714749207,0.1888253433959155
120,0.01,B0_RAW_POSITIVE,2021-12-31,2022-01-28,28,96287,98182,4390,4433,4388,0.989402480270575,96287,98182,0.43894426069391107,96169,97815,59322,0.440525166713698,0.6168515841903316,0.6064714000920104,0.6116174529858133,0.559474833286302,36847,38493,75340,1646,4388,0.885177727523086,0.8881617139277732,0.6136363636363636,0.4426229508196721,0.5909090909090909,0.41935483870967744,0.7318181818181818,0.5770609318996416,0.7318181818181818,0.5770609318996416,3452,0.8989583333333333,0.6118971094568402,0.5738098747560397,26223,69946,18067,41255,0.6889753270030127,0.5898121407943271,0.09916318620868558
120,0.01,B0_RAW_POSITIVE,2022-01-28,2022-02-28,31,98182,99292,4433,4458,4433,0.9943921040825482,98182,99292,0.5136746895600184,98182,98896,67014,0.5152386517406815,0.6825487360208592,0.6776209351237664,0.6800759090309421,0.4847613482593185,31168,31882,63050,714,4433,0.9386680022199586,0.9408135588550116,0.6,0.42857142857142855,0.6,0.42857142857142855,0.7252252252252253,0.568904593639576,0.7162162162162162,0.5578947368421052,3486,0.9241781548250265,0.6016006331788215,0.5009195425021055,25517,72665,20176,46838,0.7906885605674648,0.6445744168444231,0.14611414372304177
120,0.01,B0_RAW_POSITIVE,2022-02-28,2022-03-31,31,99292,101221,4458,4501,4456,0.9895625138796358,99292,101221,0.35266974736060985,99291,100606,52278,0.3541414045617434,0.5265129770069795,0.5196310359223107,0.5230493704257693,0.6458585954382565,47013,48328,95341,1315,4456,0.8458456329858172,0.8487173369272174,0.4888888888888889,0.3235294117647059,0.4888888888888889,0.3235294117647059,0.6502242152466368,0.48172757475083056,0.6457399103139013,0.4768211920529801,3356,0.8764690519717943,0.5545474184552022,0.4967944460873278,26082,73209,16363,35915,0.6273675331646346,0.49058175907333795,0.1367857740912966
120,0.01,B0_RAW_POSITIVE,2022-03-31,2022-04-29,29,101221,102605,4501,4532,4494,0.9900859220092532,101221,102605,0.3680699116707386,101221,101567,54838,0.37065224738087194,0.5417650487547051,0.5399194620299901,0.5408406809081405,0.629347752619128,46383,46729,93112,346,4494,0.842877144669231,0.8451842067645363,0.5555555555555556,0.38461538461538464,0.5777777777777777,0.40625,0.6444444444444445,0.47540983606557374,0.6311111111111111,0.461038961038961,3152,0.8498247506066325,0.5501725948725611,0.4040618449029911,24026,77195,14808,40030,0.6163323066677766,0.5185569013537146,0.09777540531406204
120,0.01,B0_RAW_POSITIVE,2022-04-29,2022-05-31,32,102605,102082,4532,4521,4491,0.9844366505918457,102605,102082,0.4607561873768948,102562,101622,64563,0.4624161121894271,0.6295021547941733,0.6353250280451084,0.6324001880656662,0.537583887810573,37999,37059,75058,-940,4491,0.8933042281728829,0.8948952188945898,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7155555555555555,0.5570934256055363,0.7155555555555555,0.5570934256055363,3090,0.8866571018651362,0.6333120240402306,0.5971944052372337,21705,80857,15994,48569,0.7368809030177379,0.6006777397133211,0.13620316330441684
120,0.01,B0_RAW_POSITIVE,2022-05-31,2022-06-30,30,102082,103631,4521,4555,4517,0.9907874533889011,102082,103631,0.40407887462374836,102077,101863,59202,0.40902872777017785,0.5799739412404361,0.581192385851585,0.5805825242718446,0.5909712722298222,42875,42661,85536,-214,4517,0.8918994666987398,0.8931074352584024,0.6304347826086957,0.4603174603174603,0.6304347826086957,0.4603174603174603,0.6548672566371682,0.4868421052631579,0.6548672566371682,0.4868421052631579,3056,0.8824718452209067,0.5709269602981565,0.5020351628806621,22473,79604,15550,43652,0.6919414408401192,0.5483644037988041,0.14357703704131508
120,0.01,B0_RAW_POSITIVE,2022-06-30,2022-07-29,29,103631,105014,4555,4585,4555,0.9934569247546347,103631,105014,0.4222756956468391,103631,104958,61947,0.4224369553061197,0.5977651474944756,0.590207511576059,0.5939622894783522,0.5775630446938803,41684,43011,84695,1327,4555,0.8869379489529026,0.888283247213649,0.5434782608695652,0.373134328358209,0.5434782608695652,0.373134328358209,0.6973684210526315,0.5353535353535354,0.6885964912280702,0.5250836120401338,3050,0.8714285714285714,0.5981609644476076,0.4983517497847434,23292,80339,16684,45263,0.7162974411815215,0.5634000921096852,0.15289734907183627
120,0.01,B0_RAW_POSITIVE,2022-07-29,2022-08-31,33,105014,106388,4585,4615,4583,0.9926359107645657,105014,106388,0.43242785415664403,104968,106088,63819,0.4334440392021027,0.6079852907552779,0.6015666239348465,0.6047589265408233,0.5665559607978973,41149,42269,83418,1120,4583,0.8819110886167085,0.8837110093448944,0.6739130434782609,0.5081967213114754,0.6739130434782609,0.5081967213114754,0.6739130434782609,0.5081967213114754,0.6695652173913044,0.5032679738562091,3072,0.8677966101694915,0.6403363843990725,0.5754021018521277,25104,79864,18077,45742,0.7200844486934354,0.5727486727436643,0.1473357759497711
120,0.01,B0_RAW_POSITIVE,2022-08-31,2022-09-30,30,106388,108106,4615,4652,4614,0.9916183107672469,106388,108106,0.44557217953902145,106388,107854,66114,0.4463302009073234,0.6214422679249539,0.6129953455597381,0.6171899067409752,0.5536697990926767,40274,41740,82014,1466,4614,0.8874897530317211,0.8891533367476149,0.5957446808510638,0.42424242424242425,0.6170212765957447,0.4461538461538462,0.696969696969697,0.5348837209302325,0.696969696969697,0.5348837209302325,3053,0.8727844482561463,0.5524700154791881,0.42860467045161504,26319,80069,19520,46594,0.7416695163190091,0.5819230913337247,0.15974642498528446
120,0.01,B0_RAW_POSITIVE,2022-09-30,2022-10-31,31,108106,108835,4652,4667,4652,0.9967859438611528,108106,108835,0.4197337766027067,108106,108824,64137,0.41976399442382833,0.5932788189369693,0.5893644784238771,0.5913151707924216,0.5802360055761717,43969,44687,88656,718,4652,0.861618847867486,0.8636255837037151,0.574468085106383,0.40298507462686567,0.574468085106383,0.40298507462686567,0.6909871244635193,0.5278688524590164,0.6952789699570815,0.5328947368421053,3085,0.8392274211099021,0.5674560808760841,0.4680676882191579,28049,80057,20902,43235,0.7451959071624656,0.5400527124423848,0.2051431947200808
120,0.01,B0_RAW_POSITIVE,2022-10-31,2022-11-30,30,108835,110014,4667,4692,4665,0.9938219002982531,108835,110014,0.4474523135532686,108832,109623,67653,0.44862137106934924,0.6216278300499853,0.6171423880025177,0.6193769883957795,0.5513786289306508,41179,41970,83149,791,4665,0.8883357317347734,0.8900273728073609,0.6808510638297872,0.5161290322580645,0.6808510638297872,0.5161290322580645,0.7008547008547008,0.5394736842105263,0.7008547008547008,0.5394736842105263,3355,0.8849907676074914,0.6453934836052898,0.5836307960968511,33687,75145,24776,42877,0.7354765933446137,0.5705901922948965,0.1648864010497172
120,0.01,B0_RAW_POSITIVE,2022-11-30,2022-12-30,30,110014,111754,4692,4729,4692,0.9921759357157961,110014,111754,0.4558488534684794,110014,111474,69439,0.45668830442817776,0.6311833039431345,0.6229165545328955,0.6270226829444484,0.5433116955718222,40575,42035,82610,1460,4692,0.9029096058550621,0.9043534388016922,0.574468085106383,0.40298507462686567,0.5957446808510638,0.42424242424242425,0.6382978723404256,0.46875,0.6340425531914894,0.46417445482866043,3415,0.8942131448023043,0.5779067877238332,0.3639766334758319,36247,73767,26458,42981,0.7299362705879108,0.5826589125218594,0.14727735806605136
120,0.01,B0_RAW_POSITIVE,2022-12-30,2023-01-31,32,111754,112940,4729,4754,4726,0.99348328778642,111754,112940,0.5137432967743674,111624,112775,76258,0.5147663374757832,0.6831684942306314,0.6761959654178674,0.6796643478803381,0.48523366252421685,35366,36517,71883,1151,4726,0.9244516879688086,0.9261089243763693,0.7083333333333334,0.5483870967741935,0.7083333333333334,0.5483870967741935,0.6962025316455697,0.5339805825242718,0.6877637130801688,0.5241157556270096,3400,0.9064249533457744,0.5990837562032978,0.43533455499949886,35956,75668,27813,48445,0.7735287573701191,0.6402310091452132,0.1332977482249058
120,0.01,B0_RAW_POSITIVE,2023-01-31,2023-02-28,28,112940,114842,4754,4794,4750,0.9899958315964985,112940,114842,0.4203529338404939,112933,114139,67412,0.4222222222222222,0.5969202978757316,0.5906131996951086,0.59375,0.5777777777777777,45521,46727,92248,1206,4750,0.9039092052463767,0.9048954533451861,0.4791666666666667,0.3150684931506849,0.4791666666666667,0.3150684931506849,0.6218487394957983,0.45121951219512196,0.6218487394957983,0.45121951219512196,3342,0.8991121872477804,0.6764094960950271,0.5773520227613993,35917,77016,25119,42293,0.6993624189102653,0.5491456320764516,0.15021678683381368
120,0.01,B0_RAW_POSITIVE,2023-02-28,2023-03-31,31,114842,116729,4794,4833,4792,0.9911065149948294,114842,116729,0.42036728084594815,114842,115394,68535,0.4238378241321946,0.5967764406750143,0.593921694368858,0.5953456453378273,0.5761621758678054,46307,46859,93166,552,4792,0.8809507568504444,0.882176288586742,0.5833333333333334,0.4117647058823529,0.5833333333333334,0.4117647058823529,0.6875,0.5238095238095238,0.6875,0.5238095238095238,3433,0.8669191919191919,0.6301010280201311,0.5175836924590185,35787,79055,26026,42509,0.727247324447425,0.537714249573082,0.189533074874343
120,0.01,B0_RAW_POSITIVE,2023-03-31,2023-04-28,28,116729,118129,4833,4862,4832,0.9936253341558708,116729,118129,0.3720104219000105,116729,117188,63680,0.3740667422475725,0.5455370987500964,0.5434003481585146,0.5444666270514755,0.6259332577524275,53049,53508,106557,459,4832,0.8554766869202615,0.8570948754307952,0.46938775510204084,0.30666666666666664,0.46938775510204084,0.30666666666666664,0.6322314049586777,0.4622356495468278,0.628099173553719,0.4578313253012048,3725,0.8862717106828456,0.6450781019520669,0.5353298783773508,40186,76543,27660,36020,0.6882994077539442,0.4705851612818938,0.21771424647205034
120,0.01,B0_RAW_POSITIVE,2023-04-28,2023-05-31,33,118129,117828,4862,4856,4836,0.9905776321179844,118129,117828,0.48551048546012,118120,117486,77118,0.4865857351976175,0.6528784287165594,0.656401613809305,0.6546352809351205,0.5134142648023825,41002,40368,81370,-634,4836,0.9080930742796298,0.9096494317171255,0.6326530612244898,0.4626865671641791,0.6530612244897959,0.48484848484848486,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.5714285714285714,3900,0.9165687426556992,0.7303334125511854,0.7062913207306255,45313,72807,33049,44069,0.7293491933882109,0.6052852060928208,0.12406398729539014
120,0.01,B0_RAW_POSITIVE,2023-05-31,2023-06-30,30,117828,117940,4856,4858,4843,0.9942516936973927,117828,117940,0.43215186028853453,117790,117683,71143,0.43292764559118846,0.6039816622803293,0.6045308158357622,0.6042561142891117,0.5670723544088115,46647,46540,93187,-107,4843,0.8779133347213404,0.879566130176655,0.46938775510204084,0.30666666666666664,0.5102040816326531,0.3424657534246575,0.6378600823045267,0.46827794561933533,0.6460905349794238,0.47720364741641336,3909,0.9088584050220879,0.6903885799469168,0.6602612743337838,44162,73628,31433,39710,0.711765771477741,0.5393328624979628,0.17243290897977825
120,0.01,B0_RAW_POSITIVE,2023-06-30,2023-07-31,31,117940,118818,4858,4876,4857,0.9958991183104368,117940,118818,0.49055332758327613,117940,118671,77919,0.49100773826027777,0.6606664405629982,0.6565968096670627,0.658625338635989,0.5089922617397222,40021,40752,80773,731,4857,0.9135217351300122,0.9150761873693984,0.5714285714285714,0.4,0.6122448979591837,0.4411764705882353,0.6995884773662552,0.5379746835443038,0.6954732510288066,0.5331230283911672,3946,0.9230409356725147,0.6790916667484441,0.631794976300619,43248,74692,33610,44309,0.7771457639659638,0.5932228351095165,0.18392292885644734
120,0.01,B0_RAW_POSITIVE,2023-07-31,2023-08-31,31,118818,119850,4876,4897,4876,0.9957116602001225,118818,119850,0.47692421935915047,118818,119717,77070,0.4773170656179358,0.648639095086603,0.64376822005229,0.6461944787976607,0.5226829343820643,41748,42647,84395,899,4876,0.8982187774360373,0.9004499375180396,0.5102040816326531,0.3424657534246575,0.5102040816326531,0.3424657534246575,0.6475409836065574,0.47878787878787876,0.6598360655737705,0.4923547400611621,3990,0.9274755927475593,0.6718368014023929,0.5925467062683127,44206,74612,34541,42529,0.781364520653305,0.5700021444271699,0.21136237622613507
120,0.01,B0_RAW_POSITIVE,2023-08-31,2023-09-28,28,119850,121418,4897,4929,4896,0.993103448275862,119850,121418,0.5313061304797628,119849,120976,83711,0.5328042058632585,0.6984705754741383,0.6919636952784023,0.6952019101006955,0.4671957941367415,36138,37265,73403,1127,4896,0.9153564984523236,0.9164649541713608,0.5102040816326531,0.3424657534246575,0.5306122448979592,0.3611111111111111,0.6938775510204082,0.53125,0.6938775510204082,0.53125,4072,0.9301050708085884,0.7269018300337848,0.6920924853964209,48271,71578,38770,44941,0.8031737482132129,0.6278605158009444,0.17531323241226848
120,0.01,B0_RAW_POSITIVE,2023-09-28,2023-10-31,33,121418,122270,4929,4946,4928,0.9961592884576511,121418,122270,0.4172603711695155,121418,122049,71745,0.41779737016806234,0.5908926188868208,0.587837671754787,0.5893611865263054,0.5822026298319376,49673,50304,99977,631,4928,0.8557378534578699,0.857639003650242,0.36,0.21951219512195122,0.4,0.25,0.562753036437247,0.39154929577464787,0.5748987854251012,0.4034090909090909,4081,0.9146122814881219,0.6918134060215476,0.6019124943360727,51892,69526,34283,37462,0.6606606027904108,0.5388200097805138,0.12184059300989702
120,0.01,B0_RAW_POSITIVE,2023-10-31,2023-11-30,30,122270,123761,4946,4976,4946,0.9939710610932476,122270,123761,0.47875607806367465,122270,123230,79654,0.4802889427541213,0.6514598838635806,0.6463848088939381,0.6489124236252546,0.5197110572458787,42616,43576,86192,960,4946,0.8928433377113991,0.894038431622668,0.42,0.26582278481012656,0.42,0.26582278481012656,0.6895161290322581,0.5261538461538462,0.6895161290322581,0.5261538461538462,4027,0.9160600545950864,0.635473727014865,0.5435924034419959,50681,71589,35934,43720,0.7090231053057359,0.6107083490480381,0.09831475625769781
120,0.01,B0_RAW_POSITIVE,2023-11-30,2023-12-29,29,123761,125662,4976,5014,4976,0.9924212205823694,123761,125662,0.43587514679807493,123761,125052,75715,0.43741117748327535,0.6117840030381138,0.6054681252598919,0.6086096787547275,0.5625888225167246,48046,49337,97383,1291,4976,0.8724565497990368,0.8744737975523464,0.48,0.3157894736842105,0.48,0.3157894736842105,0.6506024096385542,0.48214285714285715,0.642570281124498,0.47337278106508873,3922,0.905146549734595,0.6736642067233233,0.6656068609257076,50420,73341,35140,40575,0.6969456564855216,0.5532376160674112,0.14370804041811047
120,0.01,B0_RAW_POSITIVE,2023-12-29,2024-01-31,33,125662,127017,5014,5041,5010,0.9930624380574826,125662,127017,0.32400115276795305,125662,126803,61834,0.32436487244991635,0.4920660183667298,0.48763830508741907,0.48984215633850237,0.6756351275500836,63828,64969,128797,1141,5010,0.8120895746054307,0.8135110467348348,0.39215686274509803,0.24390243902439024,0.39215686274509803,0.24390243902439024,0.4860557768924303,0.32105263157894737,0.47808764940239046,0.31413612565445026,3314,0.79111959894963,0.6165976992930725,0.5744997163748123,49974,75688,25260,36574,0.5054628406771521,0.4832205897896628,0.022242250887489268
120,0.01,B0_RAW_POSITIVE,2024-01-31,2024-02-29,29,127017,127325,5041,5047,5038,0.9976237623762376,127017,127325,0.27212980283493554,127017,127325,54408,0.27212980283493554,0.4283521103474338,0.42731592381700373,0.4278333896879005,0.7278701971650645,72609,72917,145526,308,5038,0.7993560622684358,0.8001784298246968,0.4117647058823529,0.25925925925925924,0.43137254901960786,0.275,0.5555555555555556,0.38461538461538464,0.5515873015873016,0.38082191780821917,2378,0.6798170383076043,0.39490357234853296,0.24906009126571138,36144,90873,13373,41035,0.36999225320938467,0.4515642710155932,-0.08157201780620854
120,0.01,B0_RAW_POSITIVE,2024-02-29,2024-03-29,29,127325,127832,5047,5057,5044,0.9968379446640316,127325,127832,0.45714905743345496,127325,127827,80050,0.45716211122659933,0.6287060671509915,0.6262370234770432,0.6274691164482348,0.5428378887734007,47275,47777,95052,502,5044,0.8754691246799432,0.877001450002899,0.5490196078431373,0.3783783783783784,0.5490196078431373,0.3783783783783784,0.7351778656126482,0.58125,0.7391304347826086,0.5862068965517241,2211,0.8225446428571429,0.7147225154328081,0.7065699654162877,21304,106021,14287,65763,0.6706252346977094,0.620282774167382,0.050342460530327426
120,0.01,B0_RAW_POSITIVE,2024-03-29,2024-04-30,32,127832,128383,5057,5068,5057,0.9978295185477506,127832,128383,0.40919165974578836,127832,128379,74398,0.40920066221887325,0.5819982477001064,0.5795184570685237,0.5807557052585565,0.5907993377811267,53434,53981,107415,547,5057,0.8267084830218148,0.8281809470631865,0.5294117647058824,0.36,0.5294117647058824,0.36,0.6837944664031621,0.5195195195195195,0.6837944664031621,0.5195195195195195,2098,0.7615245009074411,0.6956212380822547,0.6931808044195165,19992,107840,12613,61785,0.6309023609443778,0.572932121661721,0.057970239282656766
120,0.01,B0_RAW_POSITIVE,2024-04-30,2024-05-31,31,128383,127825,5068,5057,5048,0.9942879653338585,128383,127825,0.5042124853957388,128348,127821,85881,0.504327962040778,0.6691261258453579,0.6718849015420001,0.6705026759678181,0.495672037959222,42467,41940,84407,-527,5048,0.8689621831007719,0.8712863764410956,0.6274509803921569,0.45714285714285713,0.6274509803921569,0.45714285714285713,0.766798418972332,0.6217948717948718,0.766798418972332,0.6217948717948718,2230,0.8001435235019735,0.6807131760072352,0.6777899504792593,19486,108862,14272,71609,0.732423278251052,0.6577961088350388,0.07462716941601322
120,0.01,B0_RAW_POSITIVE,2024-05-31,2024-06-28,28,127825,128227,5057,5065,5053,0.9968435588873545,127825,128227,0.5023616318435984,127825,128227,85619,0.5023616318435984,0.6698141991003325,0.667714287942477,0.6687625950978707,0.4976383681564016,42206,42608,84814,402,5053,0.8758635384107369,0.8779676666457578,0.5882352941176471,0.4166666666666667,0.5882352941176471,0.4166666666666667,0.7391304347826086,0.5862068965517241,0.7391304347826086,0.5862068965517241,2360,0.8228730822873083,0.6975110323182362,0.5769485468217546,21028,106797,14647,70972,0.6965474605288187,0.6645505023549351,0.031996958173883594
120,0.01,B0_RAW_POSITIVE,2024-06-28,2024-07-31,33,128227,128032,5065,5061,5051,0.9952709359605911,128227,128032,0.5136832156885909,128224,128032,86964,0.5136923185974529,0.6782193661093087,0.6792364408897775,0.6787275224775224,0.4863076814025471,41260,41068,82328,-192,5051,0.8706706554528374,0.8726562315344274,0.6666666666666666,0.5,0.6470588235294118,0.4782608695652174,0.8063241106719368,0.6754966887417219,0.8063241106719368,0.6754966887417219,2373,0.8096212896622313,0.7728657703285806,0.7885426255917085,19858,108366,14507,72457,0.7305368113606607,0.6686322278205341,0.06190458354012662
