analysis_date,window,expected_node_count,actual_node_count,expected_edge_count,expected_degree_sum,raw_degree_sum,residual_degree_sum,node_count_ok,key_unique,raw_degree_sum_ok,residual_degree_sum_ok,degree_nonnegative,strength_nonnegative,percentile_valid,degree_percentile_match,percentile_source_copy_ok,max_raw_degree_percentile_diff,max_residual_degree_percentile_diff,raw_strength_float32_rank_diff,residual_strength_float32_rank_diff,raw_degree_source_copy_diff,raw_strength_source_copy_diff,residual_degree_source_copy_diff,residual_strength_source_copy_diff,raw_isolated_share,residual_isolated_share,mean_delta_degree_percentile,mean_delta_strength_percentile,median_abs_delta_degree_percentile,median_abs_delta_strength_percentile,qa_pass,qa_errors
2023-06-30,60,4899,4899,119955,239910,239910,239910,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979623903165418e-08,2.979623903165418e-08,0.0,0.0,0.0,0.0,0.13512961828944683,0.011635027556644213,9.648760415311004e-10,-3.5406987042688893e-10,0.13604816794395447,0.1359460949897766,True,
2023-07-31,60,4920,4920,121000,242000,242000,242000,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9753863373116474e-08,2.9753863373116474e-08,0.0,0.0,0.0,0.0,0.09817073170731708,0.008739837398373983,4.750313010157608e-10,-1.556936621181364e-10,0.11976627260446548,0.11798780784010887,True,
2023-08-31,60,4955,4955,122731,245462,245462,245462,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00010091527078515128,2.9796307754459406e-08,0.0,0.0,0.0,0.0,0.1325933400605449,0.019979818365287588,7.817095030929919e-10,8.927915700148382e-11,0.14096873998641968,0.1396569013595581,True,
2023-09-28,60,4998,4998,124872,249744,249744,249744,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790396705031696e-08,2.9790396705031696e-08,0.0,0.0,0.0,0.0,0.14925970388155263,0.017807122849139656,4.2093991517734414e-10,3.493857197687119e-10,0.17131851613521576,0.16996797919273376,True,
2023-10-31,60,5021,5021,126025,252050,252050,252050,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979638680233876e-08,2.979638680233876e-08,0.0,0.0,0.0,0.0,0.1706831308504282,0.01752638916550488,-1.6322721881330833e-10,-4.499877645921432e-10,0.16281616687774658,0.16351324319839478,True,
2023-11-30,60,5044,5044,127181,254362,254362,254362,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778688515058604e-08,2.9778688515058604e-08,0.0,0.0,0.0,0.0,0.21629659000793022,0.009119746233148296,4.652920079363612e-10,2.2599897528337544e-10,0.1438838243484497,0.14185169339179993,True,
2023-12-29,60,5056,5056,127785,255570,255570,255570,True,True,True,True,True,True,True,True,True,0.0,0.0,2.942507781877879e-08,2.942507781877879e-08,0.0,0.0,0.0,0.0,0.25039556962025317,0.009691455696202531,-1.2007172077988523e-09,-1.191691336328093e-09,0.13103246688842773,0.13073575496673584,True,
2024-01-31,60,5061,5061,128040,256080,256080,256080,True,True,True,True,True,True,True,True,True,0.0,0.0,2.97964337647727e-08,9.880279557217264e-05,0.0,0.0,0.0,0.0,0.4669037739577159,0.024896265560165973,1.7249985802105307e-09,2.3182773750258444e-09,0.1636040210723877,0.16083776950836182,True,
2024-02-29,60,5068,5068,128395,256790,256790,256790,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778800425539487e-08,2.9778800425539487e-08,0.0,0.0,0.0,0.0,0.5475532754538279,0.30564325177584845,4.02519527908e-09,2.0140677619940105e-09,0.14749407768249512,0.15380819141864777,True,
2024-03-29,60,5078,5078,128903,257806,257806,257806,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790584554767463e-08,2.9790584554767463e-08,0.0,0.0,0.0,0.0,0.49921228830248127,0.24478141000393855,-4.020203000309431e-09,-2.9990127491359404e-09,0.1710319072008133,0.1735919639468193,True,
2024-04-30,60,5091,5091,129560,259120,259120,259120,True,True,True,True,True,True,True,True,True,0.0,0.0,9.822987123919713e-05,9.820284953032665e-05,0.0,0.0,0.0,0.0,0.5327047731290513,0.13690826949518758,-8.734053231671853e-09,-8.046217270062308e-09,0.2074248492717743,0.20290708541870117,True,
2024-05-31,60,5075,5075,128745,257490,257490,257490,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979644997402886e-08,9.852941400312343e-05,0.0,0.0,0.0,0.0,0.42857142857142855,0.0023645320197044333,-6.434383797528121e-09,-2.754420922894783e-09,0.19793104007840157,0.19704437255859375,True,
2024-06-28,60,5074,5074,128694,257388,257388,257388,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979057533991636e-08,2.979057533991636e-08,0.0,0.0,0.0,0.0,0.4856129286558928,0.007094994087504927,-8.066934795890871e-10,1.4068954541639028e-10,0.19767441973090172,0.19841349869966507,True,
2024-07-31,60,5068,5068,128394,256788,256788,256788,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778800425539487e-08,2.9778800425539487e-08,0.0,0.0,0.0,0.0,0.39463299131807417,0.016377269139700078,-2.6706612030163277e-09,-1.6801661996269376e-09,0.16732439398765564,0.16421663761138916,True,
2024-08-30,60,5068,5068,128396,256792,256792,256792,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778800425539487e-08,2.9778800425539487e-08,0.0,0.0,0.0,0.0,0.3234017363851618,0.011247040252565114,9.544770032661397e-10,2.0076359762577156e-09,0.14522495865821838,0.14838200341910124,True,
2024-09-30,60,5067,5067,128345,256690,256690,256690,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796440759177756e-08,2.9796440759177756e-08,0.0,0.0,0.0,0.0,0.39668442865600945,0.0031576869942766925,-6.403646832366937e-10,-9.582954555755775e-10,0.17969214916229248,0.17949476838111877,True,
2024-10-31,60,5062,5062,128089,256178,256178,256178,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979054747331844e-08,2.979054747331844e-08,0.0,0.0,0.0,0.0,0.4140655867246148,0.013235875148162782,2.387824977211969e-09,1.5983533913417562e-09,0.19369813799858093,0.1939944624900818,True,
2024-11-29,60,5054,5054,127681,255362,255362,255362,True,True,True,True,True,True,True,True,True,0.0,0.0,9.895031471995885e-05,2.9790528821571627e-08,0.0,0.0,0.0,0.0,0.4521171349426197,0.015037593984962405,-3.074801836176073e-09,-1.023091201872801e-09,0.2074594348669052,0.20953701622784138,True,
2024-12-31,60,5053,5053,127631,255262,255262,255262,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796424438899294e-08,9.895792142863846e-05,0.0,0.0,0.0,0.0,0.3625568968929349,0.01444686324955472,2.3061891381112557e-09,1.3284202367981519e-09,0.1773204207420349,0.17415398359298706,True,
2025-01-27,60,5059,5059,127935,255870,255870,255870,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979643143330435e-08,9.884132559434544e-05,0.0,0.0,0.0,0.0,0.32081439019569086,0.008697371021941095,1.2628726748096823e-09,1.274838669541844e-09,0.15605850564315915,0.15605850564315915,True,
2025-02-28,60,5071,5071,128544,257088,257088,257088,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979644542211446e-08,2.979644542211446e-08,0.0,0.0,0.0,0.0,0.32577400907118914,0.004929994084007099,6.652500879315553e-10,-1.1558886716596662e-09,0.15342141687870026,0.15361857414245605,True,
2025-03-31,60,5068,5068,128390,256780,256780,256780,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778800425539487e-08,2.9778800425539487e-08,0.0,0.0,0.0,0.0,0.28374112075769536,0.0031570639305445935,-4.263355116629657e-11,-4.722768383507853e-11,0.15543606877326965,0.15588003396987915,True,
2025-04-30,60,5078,5078,128885,257770,257770,257770,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790584554767463e-08,2.9790584554767463e-08,0.0,0.0,0.0,0.0,0.43265064986215046,0.008270972823946435,-5.731540326764143e-09,-2.4675096334928414e-09,0.18649074994027615,0.1866876482963562,True,
2025-05-30,60,5066,5066,128263,256526,256526,256526,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790556799191847e-08,9.869819707752914e-05,0.0,0.0,0.0,0.0,0.4940781681800237,0.008685353335965259,-3.1450980273433886e-09,-1.8483057965227045e-09,0.19729569926857948,0.19384131766855717,True,
2025-06-30,60,5084,5084,129171,258342,258342,258342,True,True,True,True,True,True,True,True,True,0.0,0.0,9.835404171709694e-05,2.977887447741523e-08,0.0,0.0,0.0,0.0,0.5114083398898505,0.01927616050354052,-1.1650691531381674e-10,2.7675887996244393e-09,0.1980723775923252,0.1949252486228943,True,
2025-07-31,60,5093,5093,129650,259300,259300,259300,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979647073519942e-08,9.817728213562527e-05,0.0,0.0,0.0,0.0,0.13351659139996072,0.0029452189279403104,-1.6899993754711221e-09,4.5663241392826955e-10,0.1465737223625183,0.14411938190460205,True,
2025-08-29,60,5108,5108,130414,260828,260828,260828,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778984611539272e-08,2.9778984611539272e-08,0.0,0.0,0.0,0.0,0.13253719655442442,0.0017619420516836336,-5.062516726197539e-10,-2.886908538727062e-10,0.12451058626174927,0.12490212917327881,True,
2025-09-30,60,5119,5119,130977,261954,261954,261954,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979650048917648e-08,2.979650048917648e-08,0.0,0.0,0.0,0.0,0.11662434069154132,0.004883766360617308,3.8065240412956336e-10,-1.9680761771640826e-10,0.11730805039405823,0.11681967973709106,True,
2025-10-31,60,5118,5118,130931,261862,261862,261862,True,True,True,True,True,True,True,True,True,0.0,0.0,9.771593383811616e-05,2.9790676259189297e-08,0.0,0.0,0.0,0.0,0.12602579132473624,0.005080109417741305,-1.97710429331715e-09,1.337479664600189e-11,0.1356486976146698,0.13530674576759338,True,
2025-11-28,60,5119,5119,130979,261958,261958,261958,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979650048917648e-08,2.979650048917648e-08,0.0,0.0,0.0,0.0,0.16253174448134403,0.004102363742918539,4.0621419778720644e-10,5.927880013168359e-10,0.12482906877994537,0.12404769659042358,True,
2025-12-31,60,5119,5119,130969,261938,261938,261938,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979650048917648e-08,2.979650048917648e-08,0.0,0.0,0.0,0.0,0.15921078335612424,0.003125610470795077,5.458034232948692e-11,-5.146016609298458e-10,0.12365696579217911,0.12287557125091553,True,
2026-01-30,60,5126,5126,131324,262648,262648,262648,True,True,True,True,True,True,True,True,True,0.0,0.0,9.756271047511866e-05,2.97906944668469e-08,0.0,0.0,0.0,0.0,0.13363246195864223,0.006827936012485368,-3.192405181148766e-09,-4.2896070984532673e-10,0.11509948968887329,0.11392897367477417,True,
2026-02-27,60,5126,5126,131327,262654,262654,262654,True,True,True,True,True,True,True,True,True,0.0,0.0,2.97906944668469e-08,2.97906944668469e-08,0.0,0.0,0.0,0.0,0.1072961373390558,0.012290284822473664,4.2450940218280637e-10,1.981286124889152e-10,0.10022435523569584,0.10066330432891846,True,
2026-03-31,60,5145,5145,132312,264624,264624,264624,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796529910086633e-08,2.9796529910086633e-08,0.0,0.0,0.0,0.0,0.26899902818270166,0.03362487852283771,2.089638056629948e-09,1.427846932666063e-09,0.12410107254981995,0.12332363426685333,True,
2026-04-30,60,5150,5150,132554,265108,265108,265108,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790748645730503e-08,2.9790748645730503e-08,0.0,0.0,0.0,0.0,0.31902912621359225,0.012038834951456311,-2.423247087349012e-10,-2.1632001237961852e-09,0.14504852890968323,0.14543689042329788,True,
2026-05-29,60,5149,5149,132502,265004,265004,265004,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796534350978732e-08,2.9796534350978732e-08,0.0,0.0,0.0,0.0,0.3412313070499126,0.009127986016702273,2.996908863624755e-09,1.8563145432663927e-09,0.1614876389503479,0.15906000137329102,True,
2026-06-30,60,5156,5156,132854,265708,265708,265708,True,True,True,True,True,True,True,True,True,0.0,0.0,2.977920188218519e-08,9.69872537558425e-05,0.0,0.0,0.0,0.0,0.2387509697439876,0.03238944918541505,-1.0877471963410419e-09,5.960753483768578e-11,0.12587279081344604,0.12228474020957947,True,
2026-07-31,60,5172,5172,133698,267396,267396,267396,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9779273380547977e-08,9.669569786996401e-05,0.0,0.0,0.0,0.0,0.2791956689868523,0.21693735498839908,-1.287861379282657e-09,-6.021544256601237e-10,0.08299493789672852,0.08101314306259155,True,
2026-08-31,60,5175,5175,133858,267716,267716,267716,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796563438821977e-08,9.66386979328604e-05,0.0,0.0,0.0,0.0,0.2293719806763285,0.16966183574879226,6.953875223795573e-10,-3.5993142980308347e-11,0.0987439751625061,0.10260868072509766,True,
2026-09-03,60,5176,5176,133908,267816,267816,267816,True,True,True,True,True,True,True,True,True,0.0,0.0,9.66070147901954e-05,9.662207716953919e-05,0.0,0.0,0.0,0.0,0.23164605873261204,0.1821870170015456,2.2858427333684387e-09,2.1879602989420823e-10,0.10340994596481323,0.09727588295936584,True,
2015-07-31,120,1534,1534,10899,21798,21798,21798,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00032597430526359883,2.976346669125718e-08,0.0,0.0,0.0,0.0,0.42242503259452413,0.16753585397653195,-2.5159066161711494e-09,-1.5056583996391047e-09,0.22213169932365417,0.20616033673286438,True,
2015-08-31,120,1506,1506,10457,20914,20914,20914,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0003320169480515167,0.0003320086366468411,0.0,0.0,0.0,0.0,0.3738379814077025,0.20783532536520585,1.2368161681480458e-09,-1.029031051899174e-09,0.22343957424163818,0.22974766790866852,True,
2015-09-30,120,1562,1562,11229,22458,22458,22458,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00032007862144789456,2.976416324518283e-08,0.0,0.0,0.0,0.0,0.3649167733674776,0.2567221510883483,-6.487061211150068e-10,0.0,0.2647247016429901,0.24967989325523376,True,
2015-10-30,120,1618,1618,12072,24144,24144,24144,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9765483966492923e-08,2.9765483966492923e-08,0.0,0.0,0.0,0.0,0.36279357231149567,0.242274412855377,5.802059055700879e-09,2.4497582679625937e-09,0.2688504457473755,0.2503090128302574,True,
2015-11-30,120,1723,1723,13733,27466,27466,27466,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9785025668083165e-08,2.9785025668083165e-08,0.0,0.0,0.0,0.0,0.3731863029599536,0.20835751596053395,6.443044161007838e-10,-9.037558588259315e-10,0.22983169555664062,0.23447471857070923,True,
2015-12-31,120,1836,1836,15991,31982,31982,31982,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9737393547613067e-08,2.9737393547613067e-08,0.0,0.0,0.0,0.0,0.36492374727668847,0.26143790849673204,-9.090032972281795e-10,-1.9316320066098813e-09,0.21269062161445618,0.2117374911904335,True,
2016-01-29,120,1972,1972,18964,37928,37928,37928,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9741871410138288e-08,2.9741871410138288e-08,0.0,0.0,0.0,0.0,0.377789046653144,0.1724137931034483,3.3021335911315547e-09,2.1611217552943354e-09,0.2114604413509369,0.20410749316215515,True,
2016-02-29,120,2013,2013,19794,39588,39588,39588,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9787517452639634e-08,2.9787517452639634e-08,0.0,0.0,0.0,0.0,0.4197714853452558,0.15648286140089418,-4.970754963571138e-09,-2.0097691327022545e-09,0.19324390590190887,0.19721806049346924,True,
2016-03-31,120,2061,2061,20712,41424,41424,41424,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9787862287911082e-08,2.9787862287911082e-08,0.0,0.0,0.0,0.0,0.42503639010189226,0.1096555070354197,-1.2435709487344964e-09,1.9882675052441074e-09,0.17831146717071533,0.17370206117630005,True,
2016-04-29,120,2077,2077,21073,42146,42146,42146,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9787973643280452e-08,2.9787973643280452e-08,0.0,0.0,0.0,0.0,0.444872412132884,0.13818006740491093,6.9089158544416436e-09,2.3675412585314042e-09,0.16730862855911255,0.17501205205917358,True,
2016-05-31,120,2124,2124,22091,44182,44182,44182,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00023537930346706482,0.00023541730002496486,0.0,0.0,0.0,0.0,0.4971751412429379,0.06732580037664783,3.502544597941828e-09,1.6363916424034678e-09,0.2149246670305729,0.2149246670305729,True,
2016-06-30,120,2171,2171,23088,46176,46176,46176,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9788594924085032e-08,2.9788594924085032e-08,0.0,0.0,0.0,0.0,0.517273146015661,0.058037770612620915,2.27704294152877e-09,2.7283332909048564e-09,0.21602946519851685,0.21879315376281738,True,
2016-07-29,120,2198,2198,23671,47342,47342,47342,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9775204746229633e-08,0.00022750778345759226,0.0,0.0,0.0,0.0,0.4727024567788899,0.03366696997270246,-1.7863766945308724e-09,2.4846567686738697e-09,0.20973610877990723,0.21087351441383362,True,
2016-08-31,120,2258,2258,24962,49924,49924,49924,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00022144239491550533,2.9775925280972615e-08,0.0,0.0,0.0,0.0,0.42648361381753763,0.00487156775907883,-1.2460254640891766e-09,-2.0517556011623995e-09,0.2028343714773655,0.2023914735764265,True,
2016-09-30,120,2294,2294,25698,51396,51396,51396,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00021795215249165167,0.00021794965813859424,0.0,0.0,0.0,0.0,0.4128160418482999,0.0013077593722755014,-5.323285969346112e-09,-7.995306867407838e-10,0.19812554121017456,0.19638185994699597,True,
2016-10-31,120,2315,2315,26275,52550,52550,52550,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978944879661327e-08,0.00021599214483802864,0.0,0.0,0.0,0.0,0.3939524838012959,0.0038876889848812094,-1.119296861003851e-09,1.1092393817963405e-09,0.19460046291351318,0.19503239472396672,True,
2016-11-30,120,2356,2356,27165,54330,54330,54330,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00021223230556233208,0.0002122380737538121,0.0,0.0,0.0,0.0,0.34295415959252973,0.00466893039049236,-6.094510099377818e-10,7.357487869282935e-10,0.16712647676467896,0.16606538672931492,True,
2016-12-30,120,2394,2394,28109,56218,56218,56218,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9777424859211976e-08,0.00020887120724122354,0.0,0.0,0.0,0.0,0.37593984962406013,0.0029239766081871343,-9.676962841921482e-12,9.79123853377332e-10,0.1799289584159851,0.17585629224777222,True,
2017-01-26,120,2428,2428,28941,57882,57882,57882,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9753224661810407e-08,2.9753224661810407e-08,0.0,0.0,0.0,0.0,0.43780889621087316,0.0032948929159802307,-6.144504251550803e-09,-2.458434601052e-09,0.18883855640888214,0.18925041519105434,True,
2017-02-28,120,2432,2432,29084,58168,58168,58168,True,True,True,True,True,True,True,True,True,0.0,0.0,2.8233779092445843e-08,2.8233779092445843e-08,0.0,0.0,0.0,0.0,0.42557565789473684,0.0008223684210526315,-6.2653653960871065e-09,-2.983812775805985e-09,0.19449013844132423,0.1949013127014041,True,
2017-03-31,120,2490,2490,30542,61084,61084,61084,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778384758039067e-08,2.9778384758039067e-08,0.0,0.0,0.0,0.0,0.40562248995983935,0.0024096385542168677,-2.036660341134512e-09,-3.947835251030673e-10,0.19598393654450774,0.1972891620825976,True,
2017-04-28,120,2519,2519,31237,62474,62474,62474,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790491407055697e-08,2.9790491407055697e-08,0.0,0.0,0.0,0.0,0.37832473203652245,0.006351726875744343,7.690158615324317e-11,2.0907618735412984e-10,0.18598650209605694,0.18598650209605694,True,
2017-05-31,120,2528,2528,31517,63034,63034,63034,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00019781272622598767,0.0001977908460399913,0.0,0.0,0.0,0.0,0.40466772151898733,0.005537974683544304,-5.221927149480657e-09,-2.0577144938745076e-09,0.1956091672182083,0.1975870430469513,True,
2017-06-30,120,2594,2594,33235,66470,66470,66470,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9779344545843855e-08,2.9779344545843855e-08,0.0,0.0,0.0,0.0,0.3951426368542791,0.005782575173477255,-1.7619373688995607e-10,8.856360682084547e-10,0.19468002882786095,0.19159599510021508,True,
2017-07-31,120,2639,2639,34394,68788,68788,68788,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9791029310111128e-08,2.9791029310111128e-08,0.0,0.0,0.0,0.0,0.39408866995073893,0.014020462296324365,-1.178181286606205e-09,1.843764604425376e-09,0.17866617441177368,0.18075031042099,True,
2017-08-31,120,2674,2674,35358,70716,70716,70716,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9780031995940703e-08,2.9780031995940703e-08,0.0,0.0,0.0,0.0,0.3994016454749439,0.02393418100224383,-3.939835813033019e-09,-1.4433061889328882e-09,0.17679506540298462,0.17427074909210205,True,
2017-09-29,120,2754,2754,37513,75026,75026,75026,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9780679478008665e-08,2.9780679478008665e-08,0.0,0.0,0.0,0.0,0.37872185911401596,0.011982570806100218,-1.677327512742474e-09,-1.339832984976952e-09,0.166212797164917,0.17283951584249735,True,
2017-10-31,120,2795,2795,38654,77308,77308,77308,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979165969474451e-08,2.979165969474451e-08,0.0,0.0,0.0,0.0,0.3932021466905188,0.008944543828264758,5.154762157174044e-10,-8.596823765681341e-10,0.16690516471862793,0.16851520538330078,True,
2017-11-30,120,2837,2837,39831,79662,79662,79662,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9791817568458612e-08,2.9791817568458612e-08,0.0,0.0,0.0,0.0,0.3746915756080367,0.007402185407120197,5.328924692891456e-09,2.436802069570214e-09,0.16020441055297852,0.160733163356781,True,
2017-12-29,120,2851,2851,40274,80548,80548,80548,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9791869082806954e-08,2.9791869082806954e-08,0.0,0.0,0.0,0.0,0.3868817958611014,0.0073658365485794455,-3.1327195687697085e-10,1.4925334420968508e-09,0.16204839944839478,0.1634514331817627,True,
2018-01-31,120,2901,2901,41679,83358,83358,83358,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979204927200385e-08,2.979204927200385e-08,0.0,0.0,0.0,0.0,0.3302309548431575,0.0031023784901758012,1.3383548425543272e-09,-1.8895719610013375e-09,0.15494657587260008,0.1535677406936884,True,
2018-02-28,120,2854,2854,40287,80574,80574,80574,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9781437760334484e-08,2.9781437760334484e-08,0.0,0.0,0.0,0.0,0.38962859145059564,0.007358093903293623,-2.458100954427031e-09,3.011134918452813e-10,0.17011213302612305,0.17055008746683598,True,
2018-03-30,120,2901,2901,41688,83376,83376,83376,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979204927200385e-08,2.979204927200385e-08,0.0,0.0,0.0,0.0,0.4157187176835574,0.008962426749396759,-1.2799665994456784e-09,-3.569909351852506e-10,0.18614271096885204,0.1844191551208496,True,
2018-04-27,120,2942,2942,42860,85720,85720,85720,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978206248283044e-08,2.978206248283044e-08,0.0,0.0,0.0,0.0,0.3619986403806934,0.009857239972807614,2.1894944212535545e-09,4.040901653625623e-10,0.18252886831760406,0.1799796223640442,True,
2018-05-31,120,2966,2966,43584,87168,87168,87168,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9782226462771177e-08,2.9782226462771177e-08,0.0,0.0,0.0,0.0,0.35670937289278487,0.008766014834794335,3.837702126416176e-09,2.3374124226020303e-09,0.187120720744133,0.18391773104667664,True,
2018-06-29,120,2972,2972,43806,87612,87612,87612,True,True,True,True,True,True,True,True,True,0.0,0.0,2.976221158412784e-08,2.976221158412784e-08,0.0,0.0,0.0,0.0,0.4148721399730821,0.008411843876177659,5.375786933892508e-10,1.283075464927011e-09,0.20205248892307281,0.20323014492169023,True,
2018-07-31,120,3020,3020,45320,90640,90640,90640,True,True,True,True,True,True,True,True,True,0.0,0.0,2.976284907418858e-08,2.976284907418858e-08,0.0,0.0,0.0,0.0,0.4334437086092715,0.016225165562913906,3.784191825531966e-09,1.2319979091353763e-09,0.19726821780204773,0.19801324605941772,True,
2018-08-31,120,3102,3102,47925,95850,95850,95850,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9783107424741218e-08,2.9783107424741218e-08,0.0,0.0,0.0,0.0,0.4223081882656351,0.006447453255963894,2.3087912955490104e-09,2.6402484594353703e-09,0.18810445070266724,0.1883462481200695,True,
2018-09-28,120,3146,3146,49338,98676,98676,98676,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978337620973548e-08,2.978337620973548e-08,0.0,0.0,0.0,0.0,0.42848061029879214,0.006993006993006993,4.670230431383913e-09,1.6022833550878186e-09,0.1849968433380127,0.18897012528032064,True,
2018-10-31,120,3207,3207,51298,102596,102596,102596,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9793029487912293e-08,2.9793029487912293e-08,0.0,0.0,0.0,0.0,0.5110695353913315,0.002494543186778921,5.857139073096222e-09,6.473229139216191e-09,0.19550981000065804,0.19738072156906128,True,
2018-11-30,120,3273,3273,53462,106924,106924,106924,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979321689355885e-08,2.979321689355885e-08,0.0,0.0,0.0,0.0,0.5004582951420715,0.002444240757714635,-1.4703970071266377e-09,-1.9147172638519874e-09,0.2082187533378601,0.20898258686065674,True,
2018-12-28,120,3343,3343,55801,111602,111602,111602,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9793407518852177e-08,0.000149571401717008,0.0,0.0,0.0,0.0,0.44481005085252767,0.0008973975471133712,1.3973495098081065e-09,-1.1154872259710707e-09,0.20101705379784107,0.20370924659073353,True,
2019-01-31,120,3389,3389,57344,114688,114688,114688,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979352853316186e-08,2.979352853316186e-08,0.0,0.0,0.0,0.0,0.4110357037474181,0.0014753614635585719,-2.8129637914092253e-09,-2.7068881012936825e-09,0.2038949579000473,0.2038949728012085,True,
2019-02-28,120,3422,3422,58457,116914,116914,116914,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9784904320706573e-08,2.9784904320706573e-08,0.0,0.0,0.0,0.0,0.4149620105201636,0.0008766803039158387,3.58501017585719e-09,2.5196670985131287e-10,0.20616599917411804,0.20382817776408046,True,
2019-03-29,120,3470,3470,60086,120172,120172,120172,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9785145239102917e-08,2.9785145239102917e-08,0.0,0.0,0.0,0.0,0.39106628242074926,0.0025936599423631124,-4.711968861842362e-10,-9.110924769031898e-10,0.20857352018356323,0.20806917548179626,True,
2019-04-30,120,3516,3516,61630,123260,123260,123260,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00014219166068896172,2.9768417619813192e-08,0.0,0.0,0.0,0.0,0.29294653014789535,0.0011376564277588168,-1.2904353677141517e-09,-9.602608542732548e-10,0.19894766807556152,0.1980944126844406,True,
2019-05-31,120,3532,3532,62204,124408,124408,124408,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9768571163657498e-08,2.9768571163657498e-08,0.0,0.0,0.0,0.0,0.31568516421291054,0.0022650056625141564,2.0499907577429326e-09,2.326196985633565e-09,0.20087769627571106,0.2042752057313919,True,
2019-06-28,120,3546,3546,62665,125330,125330,125330,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9785513389057883e-08,2.9785513389057883e-08,0.0,0.0,0.0,0.0,0.33248730964467005,0.0028200789622109417,6.709146973647039e-10,2.180242956155313e-09,0.21037788689136505,0.20473776012659073,True,
