trade_date,valid_stock_n,sum_r,sum_r2,positive_n,market_ew_return_1d,market_breadth_1d,cross_sectional_dispersion_1d,market_return_20d,market_vol_20d_ann,market_dispersion_20d,market_breadth_20d,market_return_60d,market_vol_60d_ann,market_dispersion_60d,market_breadth_60d
2023-08-29,5045,181.6316672641123,11.64300091856,4559,0.036002312639070826,0.9036669970267591,0.03180980616962506,-0.03719400788574745,0.1943536304750602,0.023013134658520833,0.3978181733069063,-0.017226909548410996,0.15608765518313658,0.023343992902960266,0.44642978756859725
2023-08-30,5045,38.22699906232141,4.345862374138259,3064,0.007577204967754492,0.6073339940535183,0.028357804231863133,-0.028693245479285423,0.1972034596177551,0.02347757740760777,0.4081390654015359,-0.013578555216187782,0.15669069517205056,0.023432348689795147,0.44779740515998945
2023-08-31,5047,-24.38179896929535,2.649866463560643,1688,-0.00483094887443934,0.3344561125421042,0.02240087708878014,-0.03260845869140616,0.19756464341503496,0.023612930936452226,0.40489970456109836,0.0014731812140806877,0.15161234301311477,0.0233910069025535,0.45149893910711014
2023-09-01,5046,3.2011019633016438,2.546924852323799,2528,0.0006343840593146341,0.5009908838684106,0.02245971671634356,-0.032887797542531905,0.1975186653755006,0.023683192749487582,0.4081283532321308,-0.0026405543657745945,0.1513023714844318,0.02336388546853355,0.45079905896542294
2023-09-04,5045,67.35136885674397,3.257219127719949,3974,0.013350122667342711,0.7877106045589692,0.021621748730707796,-0.014322707824441117,0.2037360284588384,0.023622300097976962,0.433178427829359,0.015722915321073172,0.1533758910828907,0.023321779525082735,0.4581214205651003
2023-09-05,5046,-23.74328163046398,2.164219388473665,1569,-0.004705366950151403,0.31093935790725324,0.020170229638928866,-0.01743416876235071,0.20422936042109993,0.02356942570974873,0.4292803987086087,0.005443136414345906,0.15333006548648556,0.023229947217552664,0.4543144136216915
2023-09-06,5049,25.747403687535453,3.0116408728931465,2742,0.005099505582795693,0.5430778371954843,0.023887040379824833,-0.00520929931455183,0.20376030045744106,0.023711295412657256,0.4450480534959883,0.0034400953828908065,0.15299530061924757,0.023191134798115586,0.4536004526923205
2023-09-07,5050,-85.31053998758232,3.457459643154809,457,-0.016893176235164814,0.09049504950495049,0.019983622014714864,-0.02530499329900604,0.21161539978462476,0.02362652146559135,0.4201651335403076,-0.017981907697787403,0.15660148022873271,0.02314613167109024,0.44644176862838
2023-09-08,5050,13.756482024442201,2.5938862305183923,2636,0.002724055846424198,0.521980198019802,0.02250156925595825,-0.006755756972160021,0.2045608854738042,0.023729060324658567,0.44095915635606026,-0.016262523026695064,0.15670124906116356,0.023128207560804373,0.4480536628292666
2023-09-11,5050,44.99568459815297,3.0327830387364236,3638,0.008910036554089697,0.7203960396039604,0.022831241015076047,-0.0017635633041542809,0.20668337130970357,0.023805805059371483,0.4481889722444642,-0.011487598828220813,0.15758320991260882,0.023066418114884565,0.45120892573033033
2023-09-12,5052,-4.617794026183002,1.8246756267732436,1976,-0.0009140526575975856,0.391132224861441,0.018984591486059698,0.003475428473268538,0.20545994199949807,0.02371235707815958,0.4535989512602363,-0.01937313749709879,0.15685987277045543,0.022995515388459467,0.44775528340668824
2023-09-13,5053,-54.62831108681669,2.526292110081282,826,-0.010811064929114721,0.16346724717989314,0.019574359773972996,0.0020646480251713673,0.20638674707100357,0.02365586759995223,0.4513552331822896,-0.030533035042717538,0.15832411968029372,0.022878289179923496,0.44398335779988496
2023-09-14,5053,-40.265179046057995,2.248644017607731,1170,-0.007968568978044328,0.23154561646546606,0.019534305861637978,-0.018654842231463853,0.2025215610015408,0.023561516047121586,0.4243105918451181,-0.03448380888371083,0.15891842022998312,0.022799151252700482,0.4429164585069662
2023-09-15,5053,8.530950364110566,2.105832385813092,2572,0.0016882941547814302,0.5090045517514348,0.020346511468426344,-0.0042850212086396056,0.1976956097089781,0.023329155687876448,0.4395861122657253,-0.017903564502353753,0.15599515920391796,0.0226870115776575,0.4486817850891795
2023-09-18,5053,34.79109759123179,2.728600600700551,3306,0.006885236016471757,0.654264793192163,0.02219655806041509,0.009199584833823993,0.1976627463342577,0.02336476954864153,0.4590030629791141,0.006295638460932063,0.15252946697197067,0.022566716243732143,0.4566172915888885
2023-09-19,5054,-49.81442763483147,2.247018645097232,1038,-0.009856436017972195,0.20538187574198655,0.018641927416865343,-0.0026730283148552747,0.20095662686015106,0.022967503861675356,0.4444606488297055,-0.02197749071734434,0.14884272047299654,0.02248002500753837,0.445959113405807
2023-09-20,5054,-35.63199289128105,1.790150742931526,1062,-0.007050255815449357,0.21013058963197467,0.01745161572229819,0.007602170036956402,0.19255550195037427,0.02263841330850442,0.44916475815657303,-0.026246908395769042,0.1494050835285608,0.022367996101335004,0.44244304245632055
2023-09-21,5055,-35.25279708480255,1.5788781596388728,1006,-0.006973847098872908,0.19901088031651828,0.01624061351358254,0.001414133548909291,0.19432273946342815,0.02216943619154128,0.43715852183932985,-0.04199042489044613,0.14859981089450927,0.02222651606956209,0.43511711913600515
2023-09-22,5057,94.61418759783194,4.141839585305675,4439,0.018709548664787808,0.8777931579988135,0.02165817422344671,0.03997269527715441,0.19104411182046785,0.021875994466777106,0.4725430251000954,-0.03562506175023927,0.15165361776009964,0.02221801400798946,0.43699169873501087
2023-09-25,5057,-21.95360761725201,2.182502506809546,1594,-0.004341231484526796,0.31520664425548744,0.020317869612678913,0.026203052782898695,0.1904469036943978,0.021548509119060318,0.4538992327838195,-0.04391508913965969,0.15150594769999148,0.02213840065126469,0.4320136242577638
2023-09-26,5059,-20.449726961943725,2.1189227739668666,1486,-0.0040422468792140195,0.2937339395137379,0.02006444701949535,-0.013462736302387479,0.14028042913240812,0.02096124116155383,0.42340257990816854,-0.0539098891563462,0.15090860076941032,0.02209157368140035,0.4272886750437104
2023-09-27,5058,21.451429328550436,2.527704802957379,2849,0.004241089230634724,0.5632661130881772,0.021951135700070446,-0.016729188217387114,0.13817240407181672,0.020640907734964197,0.42119918585990135,-0.04403168403478874,0.1508630980135282,0.022095030184988776,0.43237805757410486
2023-09-28,5056,49.338123390457184,2.8126420860462367,3629,0.009758331366783462,0.7177610759493671,0.021474730757916526,-0.0023143373838662162,0.1421840860076515,0.020594600418421018,0.44036443403026454,-0.03397080693268151,0.1523794542604236,0.022121771427345192,0.437731431782438
2023-10-09,5057,-23.91879172458557,3.8044907389801543,1645,-0.004729838189556174,0.3252916749060708,0.027020264329223675,-0.007662752063635758,0.14309976066486027,0.020822627799065026,0.43157947358214754,-0.033561343744633376,0.1523272803157889,0.022221255792666397,0.43738180546669303
2023-10-10,5058,-13.41888318092057,2.733242919420806,1833,-0.002653001815128622,0.3623962040332147,0.02309647638221979,-0.023334035021117416,0.13375479928195744,0.020896364181640623,0.41031375355585986,-0.03716579919450447,0.1523514952715992,0.022234487524242938,0.43525010787371454
2023-10-11,5059,13.077223314248242,2.6237977944348105,2442,0.0025849423431998897,0.48270409171773077,0.02262871852246228,-0.016180176530825485,0.13368515017053992,0.021019288625817294,0.4189019902463837,-0.04273421717476267,0.15134500107682597,0.022249135446096715,0.4316075136015035
2023-10-12,5060,27.37465238340459,2.3846426461828236,3209,0.0054100103524515,0.6341897233201581,0.021025993633150504,-0.015876245680225942,0.13387073791047177,0.020876236288483577,0.4234575845526174,-0.026185312644476433,0.150089907273314,0.022210026071745635,0.4392695125249201
2023-10-13,5061,-32.98688631034584,2.846767613549005,1265,-0.006517859377661695,0.24995060264769808,0.02280595116524702,-0.0054901965437123,0.12181648047650856,0.021017352746010184,0.4314303622097547,-0.04211693584934728,0.14901389391645933,0.022204845189070184,0.4308553559023817
2023-10-16,5061,-30.53091494789256,3.3206317631744873,1485,-0.006032585447123604,0.2934202726733847,0.024896828257969142,-0.014175103982611015,0.12294391653062649,0.02113711569611073,0.4200023659424339,-0.04804044825727827,0.1494060120509644,0.02221408032986475,0.4289870455099256
2023-10-17,5062,-7.8345390036817255,2.3502138344555306,2134,-0.0015477161208379544,0.4215725009877519,0.021493754082532974,-0.024393570020027178,0.11760711951831329,0.021070241349483577,0.40506118901162347,-0.0471853873469521,0.1493745966628908,0.022175656871175835,0.42929728344197204
2023-10-18,5063,-91.16846590565338,4.0765392999819134,487,-0.01800680740779249,0.09618803081177167,0.021932001756745003,-0.04108462796626178,0.13183084874239964,0.021217611863017842,0.39031397930914,-0.06438537832253255,0.15348280581003684,0.022188591977242458,0.42260204899046666
2023-10-19,5063,-44.93143547892255,2.930327920318114,1134,-0.008874468789042574,0.22397787872802685,0.022363265100182446,-0.039207300246250965,0.13029665243369584,0.021357057129328314,0.3933395108865467,-0.07150427581033725,0.15431559684727889,0.022231219471316288,0.4192634994529533
2023-10-20,5065,-46.29365147488286,3.2920686191361077,1279,-0.00913991144617628,0.2525172754195459,0.02380206002929448,-0.040341757539739564,0.13107638087845322,0.021570444837711138,0.39438809383425066,-0.06986077429926785,0.1538866037910056,0.022253292114956802,0.420255221175681
2023-10-23,5066,-122.09554773112929,5.818616469991805,459,-0.024100976654387936,0.09060402684563758,0.02382891689230638,-0.06504893086249641,0.1517275470668041,0.02174456510890514,0.37346806758896084,-0.08925103691156588,0.16086697738675854,0.022251052726134642,0.41484717480610567
2023-10-24,5065,123.38434996612109,6.12579415567416,4503,0.0243601875550091,0.8890424481737413,0.024822148773558754,-0.048822429529812195,0.17775469105480843,0.021875844644562322,0.38520695033803976,-0.06678865466439854,0.16937076905142187,0.022321386362303866,0.42171711048591415
2023-10-25,5066,70.90089932314778,4.91529832771477,3839,0.013995440055891786,0.7577970785629689,0.027830430841350087,-0.02590921738524965,0.18458797811579053,0.02233526981578656,0.41282771047908884,-0.06905389691413988,0.16835067756748337,0.022404169969390146,0.42024373045677715
2023-10-26,5068,16.50791780712014,3.178295933255457,2773,0.003257284492328362,0.5471586424625099,0.024832277122514186,-0.015797446810715265,0.18391529084812355,0.022704302885797358,0.4296791131206156,-0.06234736173537658,0.16848650280774743,0.02241522287925202,0.42256676333131854
2023-10-27,5067,75.50508718302527,5.377008708160766,3841,0.014901339487472916,0.7580422340635484,0.02897063384784406,0.005883366355055708,0.19034808963677674,0.023340803902510438,0.45763068080796715,-0.04194415911623606,0.1711672242204673,0.022540708735025713,0.4310258304580984
