analysis_date,previous_analysis_date,window,factor_name,method,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2016-02-29,2016-01-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1376,3.410824956808622,0.0459390531978199,PASS,640785325.300324,6.40785325300324,0.9540609468021801,0.9500000000001694,640785325.3059481,39,862562418.6011277,2161212636.0014634,11002566927.92362,1281570650.600648
2016-03-31,2016-02-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1403,3.265022779808406,0.052094896224613794,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9479051037753863,0.9479051037753863,0.0,0,1164611595.77492,2743412830.699943,17001608247.387346,0.0
2016-04-29,2016-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1446,3.424799492248246,0.050897235208133405,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9491027647918665,0.9491027647918665,0.0,0,1311021196.7399566,2905401878.2081966,12460167131.83657,0.0
2016-05-31,2016-04-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1450,3.313313084497617,0.03632284233932515,PASS,768916310.2280512,7.689163102280512,0.963677157660675,0.9500000000000994,768916310.233742,39,837954103.1748028,2004456851.7353315,13668563470.457045,1537832620.4561024
2016-06-30,2016-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1477,3.2641696391517963,0.030765696789433174,PASS,1028995501.5060495,10.289955015060496,0.9692343032105666,0.95000000000051,1028995501.5141671,39,1101159798.3063111,2774710940.697882,22120758103.769253,2057991003.012099
2016-07-29,2016-06-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1530,3.3220233815820626,0.02378571230522116,PASS,1330821279.3093781,13.308212793093782,0.976214287694779,0.9500000000001834,1330821279.318268,39,1302375527.4341578,3270932667.1055193,18342772869.847065,2661642558.6187563
2016-08-31,2016-07-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1560,3.2837719803867484,0.02566905927380654,PASS,987055767.9829123,9.870557679829123,0.9743309407261935,0.9500000000006017,987055767.9897943,39,969110425.2093544,2359032800.1825004,19769028863.55573,1974111535.9658246
2016-09-30,2016-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1636,3.493832050175282,0.03418775335320389,PASS,887361593.8819606,8.873615938819606,0.9658122466467962,0.9500000000003674,887361593.8876522,39,919113398.6146578,2200151875.089954,9034234632.178913,1774723187.7639213
2016-10-31,2016-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1615,3.2659526015367746,0.022153144042555653,PASS,1138842223.939291,11.38842223939291,0.9778468559574445,0.95000000000019,1138842223.9458878,39,1079459063.2187016,2495704064.86625,21949576958.864902,2277684447.878582
2016-11-30,2016-10-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1656,3.361497145287406,0.023112864735941215,PASS,1656201115.4729338,16.562011154729337,0.9768871352640587,0.9500000000004276,1656201115.481845,39,1522298931.4922397,3236129661.6375003,18951472763.813602,3312402230.9458675
2016-12-30,2016-11-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1672,3.3529528556228296,0.02803030296301124,PASS,854671106.0200367,8.546711060200368,0.9719696970369887,0.9500000000006217,854671106.0261493,39,816091552.1708142,1954213055.241499,14366862711.658113,1709342212.0400734
2017-01-26,2016-12-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1728,3.445120134897156,0.023572903968906194,PASS,807437525.3078634,8.074375253078633,0.9764270960310937,0.9500000000003754,807437525.3130362,39,736783703.7334567,1663263756.068711,9467779358.85979,1614875050.6157267
2017-02-28,2017-01-26,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1731,3.326380749950416,0.02447331414053417,PASS,862406677.209748,8.62406677209748,0.975526685859466,0.9500000000005373,862406677.2158444,39,825511225.3296994,2036084890.7588415,16362547636.569202,1724813354.419496
2017-03-31,2017-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1743,3.3341601126250575,0.027093576525031193,PASS,1068093132.4920725,10.680931324920724,0.9729064234749686,0.9500000000003977,1068093132.4988346,39,1016770092.4040782,2407198171.6575003,14995942187.28656,2136186264.984145
2017-04-28,2017-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1796,3.4432847109879035,0.031113303838775898,PASS,881922576.297076,8.81922576297076,0.9688866961612239,0.9500000000001467,881922576.3048661,39,860931983.236863,2165967521.83586,15912748106.228321,1763845152.594152
2017-05-31,2017-04-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1819,3.443490917793856,0.03798845008766597,PASS,514974985.84931785,5.149749858493179,0.9620115499123341,0.9500000000001414,514974985.8524238,40,577141545.6704887,1525290067.329054,12933299958.73177,1029949971.6986357
2017-06-30,2017-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1821,3.41053780653746,0.019930576865305402,PASS,604240722.605513,6.04240722605513,0.9800694231346947,0.9500000000004306,604240722.6107266,39,554495015.10764,1508455880.4556286,12027538731.456726,1208481445.211026
2017-07-31,2017-06-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1841,3.3532370995421887,0.02546819997714428,PASS,609778746.5178797,6.097787465178797,0.9745318000228558,0.950000000000348,609778746.521415,40,589840011.7626026,1866569371.7488523,16393711648.50114,1219557493.0357594
2017-08-31,2017-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1853,3.224277894036793,0.019067555329112706,PASS,688725871.178433,6.887258711784329,0.9809324446708875,0.9500000000000647,688725871.1824675,40,653591821.5319992,2019884809.8,24055672571.241955,1377451742.356866
2017-09-29,2017-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1896,3.2454470128984267,0.016592079601078617,PASS,835954150.0101302,8.359541500101301,0.9834079203989217,0.9500000000009448,835954150.0182579,39,769206563.5126052,2364849760.2591133,23195582871.018414,1671908300.0202603
2017-10-31,2017-09-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1927,3.1987149248041034,0.016722709122180688,PASS,704477304.7131941,7.044773047131941,0.9832772908778193,0.9500000000000007,704477304.7167755,40,647988821.143605,2054740348.752173,21977579790.34738,1408954609.4263883
2017-11-30,2017-10-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2016,3.3783285502590243,0.021449472137434183,PASS,543418877.2741426,5.434188772741426,0.9785505278625659,0.9500000000001088,543418877.2781944,40,509063739.5512048,1719065212.7890565,15703192274.173082,1086837754.5482852
2017-12-29,2017-11-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2015,3.295334577029247,0.026306735585570624,PASS,371819710.95110077,3.718197109511008,0.9736932644144295,0.9500000000000984,371819710.9541067,40,362490258.72079915,1255260592.1708963,14633218683.806868,743639421.9022015
2018-01-31,2017-12-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2023,3.2621817273874627,0.02679476124446469,PASS,442162453.3065735,4.421624533065735,0.9732052387555354,0.9500000000005793,442162453.3102782,40,457910409.5976175,1606870011.7370436,19187623555.44035,884324906.613147
2018-02-28,2018-01-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2047,3.315514195595603,0.0249453915723042,PASS,417578776.02702034,4.175787760270203,0.9750546084276956,0.9500000000005955,417578776.0302483,40,414368758.3032395,1420066212.615,13923216856.487257,835157552.0540407
2018-03-30,2018-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2059,3.3524422805367413,0.017402804751372434,PASS,568846055.6097741,5.688460556097741,0.9825971952486277,0.9500000000000276,568846055.6130114,40,528456669.92662746,1769938508.2244263,13962867894.663734,1137692111.2195482
2018-04-27,2018-03-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2047,3.2344158395978626,0.01809471808863503,PASS,520887205.83979905,5.208872058397991,0.981905281911365,0.9500000000000264,520887205.84298104,40,510699936.1174343,1746966161.7637472,17162525818.481754,1041774411.6795981
2018-05-31,2018-04-27,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2067,3.2192116622142866,0.026151971723594153,PASS,431617029.0348604,4.3161702903486034,0.9738480282764059,0.9500000000002995,431617029.0378864,40,481661431.44721335,1887326064.7551398,15336291652.885107,863234058.0697207
2018-06-29,2018-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2061,3.144655934150213,0.022828589383955454,PASS,338227244.3960641,3.382272443960641,0.9771714106160445,0.9500000000000277,338227244.3984045,40,349374723.33981377,1378355878.0429764,12798449010.981117,676454488.7921282
2018-07-31,2018-06-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2107,3.212671096417542,0.006351847580112526,PASS,417375696.7256857,4.173756967256857,0.9936481524198875,0.9500000000001261,417375696.72814286,40,358413374.1702002,1438067149.133161,11884183567.419558,834751393.4513714
2018-08-31,2018-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2156,3.249490487565672,0.0024579094477992264,PASS,315580593.37524617,3.1558059337524615,0.9975420905522009,0.9500000000003443,315580593.3771266,40,263779739.03336233,1036551637.6004485,9196699638.960543,631161186.7504923
2018-09-28,2018-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2202,3.2328897291379115,0.003597475475309497,PASS,275788324.0030706,2.757883240030706,0.9964025245246906,0.9500000000006203,275788324.004795,40,232526349.04780757,886995946.3175,9131950483.86964,551576648.0061412
2018-10-31,2018-09-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2285,3.3529769669462786,0.006758479252457658,PASS,339244310.88545585,3.3924431088545584,0.9932415207475426,0.9500000000004472,339244310.88737476,40,294093295.58383733,1021124305.6722488,8725835815.01078,678488621.7709117
2018-11-30,2018-10-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2312,3.31526502120985,0.00013406085884734537,PASS,665591878.9874823,6.655918789874823,0.9998659391411525,0.9500000000001237,665591878.9926829,39,542550402.928003,1697392054.8640382,11691605334.028358,1331183757.9749646
2018-12-28,2018-11-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2305,3.143406762299784,0.0005218225018250295,PASS,440429235.02804804,4.40429235028048,0.9994781774981749,0.9500000000011966,440429235.032251,39,353771022.08971447,1250669307.2715316,15538991270.342026,880858470.0560961
2019-01-31,2018-12-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2425,3.3562436097730544,0.0013749448393018623,PASS,480969203.70325136,4.809692037032514,0.9986250551606981,0.9500000000005608,480969203.7056742,40,386878944.5508713,1399115736.3836203,10396111222.973524,961938407.4065027
2019-02-28,2019-01-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2417,3.205004380018779,0.0022821039578937346,PASS,900918252.6678514,9.009182526678515,0.9977178960421064,0.9500000000001478,900918252.6764005,39,735423318.80208,2490968615.5930963,25720004708.199734,1801836505.335703
2019-03-29,2019-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2474,3.2894099619221433,0.006362178700211187,PASS,1821665087.7956216,18.216650877956216,0.9936378212997887,0.950000000000554,1821665087.8112264,39,1540955133.138592,4826071554.3542385,35472686584.24951,3643330175.5912433
2019-04-30,2019-03-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2501,3.2876680309112625,0.01303519068433497,PASS,1567346278.446258,15.673462784462581,0.9869648093156651,0.9500000000003607,1567346278.4600015,39,1402854054.7299676,4233409930.454275,29571175346.847786,3134692556.892516
2019-05-31,2019-04-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2513,3.235071043865549,0.004212367864683236,PASS,741842308.7048852,7.418423087048852,0.9957876321353167,0.950000000000311,741842308.709117,40,621855223.7424654,2248529186.6741805,21529973326.43762,1483684617.4097705
2019-06-28,2019-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2486,3.0939586180721568,0.0001599478602534011,PASS,679849664.5874296,6.798496645874296,0.9998400521397465,0.950000000000121,679849664.5913594,40,569488463.1693538,2094681652.1975,26703513587.827415,1359699329.1748593
2019-07-31,2019-06-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2541,3.207343026422528,0.002271493939030155,PASS,514143958.22558475,5.141439582255847,0.9977285060609701,0.950000000000391,514143958.22865635,40,429334020.8995617,1656535956.4550002,16622997378.728281,1028287916.4511695
2019-08-30,2019-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2565,3.244527010785964,0.0021947869113502637,PASS,510068397.32030296,5.100683973203029,0.9978052130886499,0.9500000000003324,510068397.32437897,40,432611049.31354684,1910696673.9759893,21206739946.449142,1020136794.6406059
2019-09-30,2019-08-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2606,3.3307905523276524,0.0016432918965177657,PASS,708676108.7483358,7.086761087483358,0.9983567081034821,0.9500000000006312,708676108.7535403,40,576533231.0058764,2559516647.94,24980050616.71771,1417352217.4966717
2019-10-31,2019-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2661,3.457071885434021,0.002865231300619917,PASS,538284832.9279644,5.3828483292796445,0.9971347686993801,0.9500000000005037,538284832.9312239,40,443592729.9589645,1732222057.8454509,12746431228.511055,1076569665.855929
2019-11-29,2019-10-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2656,3.4266354649340722,0.000821447114914087,PASS,415046060.3894986,4.150460603894986,0.999178552885086,0.9500000000000774,415046060.3929229,40,335539303.13042355,1503425758.0567985,14417338982.016249,830092120.7789972
2019-12-31,2019-11-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2637,3.352108628947235,0.003463823009657167,PASS,637745237.8849988,6.377452378849988,0.9965361769903426,0.9500000000002387,637745237.8898504,40,535358212.22700167,2245441086.861452,21206565903.530544,1275490475.7699976
2020-01-23,2019-12-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2644,3.329972987496631,0.0004344151555331144,PASS,950944103.3334287,9.509441033334287,0.999565584844467,0.9500000000003908,950944103.3400474,40,777722411.2065563,3261848759.909768,28334316926.771164,1901888206.6668575
2020-02-28,2020-01-23,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2644,3.2923473275293134,0.0,PASS,1154421476.7886653,11.544214767886652,1.0000000000000002,0.9500000000001163,1154421476.7985988,40,945375353.0879972,4933924998.991445,40752977812.04424,2308842953.5773306
2020-03-31,2020-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2657,3.3145104127104563,0.002511853038608791,PASS,1145406838.8052769,11.454068388052768,0.9974881469613912,0.950000000000234,1145406838.8137317,40,990401371.6125001,4516603129.525598,33348781658.3675,2290813677.6105537
2020-04-30,2020-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2605,3.1566128370235416,0.012365465043897466,PASS,740393940.3742687,7.403939403742687,0.9876345349561024,0.9500000000003583,740393940.3807793,40,694119482.5413263,3371477961.6211057,32183467425.848747,1480787880.7485373
2020-05-29,2020-04-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2603,3.1165794674638367,0.005840610184996029,PASS,635082665.0838847,6.350826650838847,0.994159389815004,0.9500000000005859,635082665.0898995,40,579341398.2771823,2960494237.9350004,30172958096.12621,1270165330.1677694
2020-06-30,2020-05-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2608,3.0891522319191713,0.00423123451332212,PASS,772111695.4263506,7.721116954263506,0.995768765486678,0.9500000000007978,772111695.4331068,40,691032054.2161515,3468578423.677868,34539816456.54847,1544223390.8527012
2020-07-31,2020-06-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2647,3.170706771622418,0.0025167051007566514,PASS,1703424024.2207475,17.034240242207474,0.9974832948992431,0.9500000000001989,1703424024.2338533,40,1498402847.7472427,6562887127.214569,57316531604.16846,3406848048.441495
2020-08-31,2020-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2696,3.2478141344875917,0.002812357389246662,PASS,1467440087.0213885,14.674400870213885,0.9971876426107534,0.9500000000002442,1467440087.0319903,40,1292581886.224455,5520915540.000001,45578106042.04962,2934880174.042777
2020-09-30,2020-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2701,3.225889458665693,0.0029881928897959155,PASS,928932685.405109,9.28932685405109,0.9970118071102041,0.9500000000004175,928932685.4120715,40,810008916.7789711,3875741515.8294983,34534841579.95771,1857865370.810218
2020-10-30,2020-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2733,3.280901424247879,0.0016209175505516895,PASS,668618454.5547041,6.68618454554704,0.9983790824494484,0.9500000000006652,668618454.5611587,40,567439237.5116401,3324782413.7461605,26385164164.635616,1337236909.1094081
2020-11-30,2020-10-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2722,3.211777756970381,0.0024789647412598982,PASS,764460386.921437,7.64460386921437,0.9975210352587401,0.9500000000001823,764460386.925286,41,671180570.9322093,3603269605.758121,35591177769.051285,1528920773.842874
2020-12-31,2020-11-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2750,3.2475219063233753,0.0037890853922575613,PASS,722707700.962707,7.22707700962707,0.9962109146077425,0.950000000000225,722707700.9667903,41,637509951.7984445,3485327069.5016546,30310851969.727703,1445415401.925414
2021-01-29,2020-12-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2785,3.267523691850369,0.0014170528489141454,PASS,655828638.3360474,6.558286383360474,0.9985829471510859,0.9500000000006528,655828638.341656,41,545594926.7231933,3339659821.4059415,41041234409.74849,1311657276.6720948
2021-02-26,2021-01-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2823,3.2692197615596332,0.0034787602477734207,PASS,593503197.3116112,5.935031973116112,0.9965212397522267,0.9500000000001209,593503197.3166022,41,526395472.3444472,3073786909.5746794,46233129651.78085,1187006394.6232224
2021-03-31,2021-02-26,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2823,3.1936914886859156,0.00166359383415444,PASS,695391236.1832011,6.9539123618320104,0.9983364061658455,0.9500000000004694,695391236.1898202,40,588968007.228237,3061510961.561847,33079452805.304913,1390782472.3664021
2021-04-30,2021-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2875,3.2289931433743297,0.010051298983846357,PASS,765669885.087048,7.65669885087048,0.9899487010161536,0.950000000000458,765669885.0928516,40,700733389.134593,2999524366.7599487,24360650081.99227,1531339770.174096
2021-05-31,2021-04-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2891,3.1847963298155277,0.0013256004103946058,PASS,778241445.3436543,7.782414453436543,0.9986743995896055,0.9500000000006341,778241445.3508399,40,653119177.8026308,3138310593.519767,34244863478.126236,1556482890.6873085
2021-06-30,2021-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2917,3.2094248311871154,0.003217614582301908,PASS,880447930.1745713,8.804479301745713,0.9967823854176981,0.9500000000004384,880447930.182647,40,765085223.8260001,3806432542.0291977,34830452547.91471,1760895860.3491426
