analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny,rebalance_type
2016-03-31,2016-02-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,539,0.6867404013334629,0.05300692883642357,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9469930711635763,0.9469930711635763,0.0,0,1469681657.7910597,11861837916.646717,122523389242.03363,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,527,0.5913546449158587,0.09181464986894478,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9081853501310553,0.9081853501310553,0.0,0,1710095109.018407,24479264703.259377,262364192602.31995,0.0,PORTFOLIO_LEG
2018-05-31,2018-04-27,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,732,0.547979014322995,0.05222878916685054,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9477712108331496,0.9477712108331496,0.0,0,1142848532.680558,14077659522.079409,168197806147.9072,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,701,1.629266359456651,0.05257294963473729,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9474270503652628,0.9474270503652628,0.0,0,1211745802.3671646,2726940288.750212,16043259450.972622,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,712,1.654671819272393,0.05472035762832893,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.945279642371671,0.945279642371671,0.0,0,1319061486.2111886,2935878639.945067,14069276377.8709,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,702,1.6357564203517547,0.05161873954905552,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9483812604509445,0.9483812604509445,0.0,0,1103104039.4208536,2785891415.899002,17759132730.450615,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,702,1.6311065766961534,0.05216636902704182,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9478336309729581,0.9478336309729581,0.0,0,1176761799.5567212,2702979304.789174,16776495903.67578,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,698,1.583705221276106,0.050493496929865996,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.949506503070134,0.949506503070134,0.0,0,1326416647.3322992,3119543847.4507647,22030213901.169968,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,702,1.6344997660757437,0.0564401879472068,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9435598120527929,0.9435598120527929,0.0,0,1081849893.040043,2635482633.414021,20159207044.11014,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,727,1.7344227056937693,0.05457061695499049,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9454293830450096,0.9454293830450096,0.0,0,1346501720.7217686,2816929273.3085012,11567129709.108635,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,591,1.3657324409761011,0.05145796466219688,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.948542035337803,0.948542035337803,0.0,0,1117769871.9972622,3171641640.2307377,40737344566.216965,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,594,1.2993297417583654,0.054868790384398555,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9451312096156014,0.9451312096156014,0.0,0,1241610895.1170924,3194789931.138173,55370066281.14059,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,609,1.267212230242103,0.06325083292992327,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9367491670700768,0.9367491670700768,0.0,0,827626952.9405031,2321971615.711094,38036107375.720856,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,829,1.4069995906020627,0.057029919799990454,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9429700802000098,0.9429700802000098,0.0,0,571866936.1286716,1709658602.8835092,27206226908.40186,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,922,1.3158765482743617,0.05591483241981459,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9440851675801853,0.9440851675801853,0.0,0,464084699.95743483,1709013537.5100002,32138940030.591187,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,562,1.2065601804094883,0.05089722785070426,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9491027721492957,0.9491027721492957,0.0,0,1096636784.5836828,3548415090.129732,62715080014.98491,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,591,1.2887414156605572,0.05704973266854488,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9429502673314551,0.9429502673314551,0.0,0,1348938949.360612,3726183989.4749136,55147354582.91167,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,580,1.604601919872363,0.05035545046219937,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9496445495378005,0.9496445495378005,0.0,0,952676357.8149512,2206826352.9758983,13082594587.814156,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,586,1.4997380199660642,0.059131787049270926,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9408682129507291,0.9408682129507291,0.0,0,1127051290.333824,2684093396.246482,26146680514.803703,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,843,1.4794864552820268,0.05799079403366053,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9420092059663394,0.9420092059663394,0.0,0,561386838.915,1575229602.3088493,20502695225.387314,0.0,PORTFOLIO_LEG
2017-07-31,2017-06-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,826,1.334600565382741,0.0520690827468652,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9479309172531347,0.9479309172531347,0.0,0,578328662.2515631,1952838439.7576523,35527850982.07764,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,596,1.5651581451277403,0.07108561433252505,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9289143856674751,0.9289143856674751,0.0,0,1170617194.511423,2642033382.8709493,19026947326.469967,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,365,0.4861249920644572,0.11714403383773614,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.882855966162264,0.882855966162264,0.0,0,1129574714.4842076,21217914019.816025,226319450497.21445,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,375,0.5091508749191093,0.08316439698664188,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9168356030133581,0.9168356030133581,0.0,0,1239479373.3596568,22582724618.882343,163096923511.91766,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,430,0.6744338023585144,0.05209775476723355,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9479022452327666,0.9479022452327666,0.0,0,915112890.9187305,12359976123.147083,113421439237.38823,0.0,PORTFOLIO_LEG
2016-09-30,2016-08-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,556,0.9588793352800482,0.05427682027318163,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9457231797268184,0.9457231797268184,0.0,0,796214866.937778,3138475832.8726525,95555762996.39954,0.0,PORTFOLIO_LEG
2017-02-28,2017-01-26,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,549,0.6115878149475797,0.05866249371959067,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9413375062804092,0.9413375062804092,0.0,0,876166918.8390002,19251145156.685177,219025563819.47516,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,599,0.7687887178442123,0.056484970928435206,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9435150290715646,0.9435150290715646,0.0,0,584534144.9628793,5231799418.590243,63689587070.12791,0.0,PORTFOLIO_LEG
2017-07-31,2017-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,592,0.6709444160856078,0.053622319792735684,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9463776802072643,0.9463776802072643,0.0,0,653628047.0925223,8540734017.768494,107767695372.54091,0.0,PORTFOLIO_LEG
2017-08-31,2017-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,605,0.6903794680498854,0.056078414727913285,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9439215852720866,0.9439215852720866,0.0,0,700575546.0763161,10135658163.916769,120554323256.90434,0.0,PORTFOLIO_LEG
2017-12-29,2017-11-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,640,0.6457455884305539,0.07533249444544307,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9246675055545568,0.9246675055545568,0.0,0,472916490.74033344,7745458193.689654,86447547098.88608,0.0,PORTFOLIO_LEG
2018-01-31,2017-12-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,665,0.6984285919414414,0.06359937295757694,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9364006270424232,0.9364006270424232,0.0,0,556910587.0314362,7256811782.862886,80186039979.59811,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,670,0.6855532403136801,0.06420968303200403,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.935790316967996,0.935790316967996,0.0,0,457145396.9267432,6600070985.186596,93093922238.17616,0.0,PORTFOLIO_LEG
2018-03-30,2018-02-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,669,0.664432529407492,0.07388281804979888,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9261171819502011,0.9261171819502011,0.0,0,681625464.5596075,9904907057.110435,115221513993.78099,0.0,PORTFOLIO_LEG
2018-05-31,2018-04-27,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,687,0.6882914153698627,0.051191099246798676,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9488089007532013,0.9488089007532013,0.0,0,534164001.5530001,6337381047.400331,84274771297.78261,0.0,PORTFOLIO_LEG
2018-06-29,2018-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,677,0.6058349931273881,0.055658788373482954,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9443412116265171,0.9443412116265171,0.0,0,474752112.32500005,6169752395.634997,84344576947.80595,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,369,0.4786927706488031,0.08892507296779764,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9110749270322023,0.9110749270322023,0.0,0,1276984837.8841488,21640165356.750618,180582406317.9288,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,390,0.5331268182703727,0.0707918917646374,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9292081082353625,0.9292081082353625,0.0,0,1409563680.6000319,18328892921.919617,188828807556.91837,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,408,0.5551511305653136,0.06735163583089979,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9326483641691001,0.9326483641691001,0.0,0,965375196.7675263,12467917429.557013,113201858752.33238,0.0,PORTFOLIO_LEG
2016-08-31,2016-07-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,462,0.5608447994891165,0.05004381109228764,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9499561889077124,0.9499561889077124,0.0,0,1198216092.1377401,17908888926.297318,241597683974.4734,0.0,PORTFOLIO_LEG
2016-10-31,2016-09-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,463,0.398866171639964,0.057932600891944866,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.942067399108055,0.942067399108055,0.0,0,1687428466.387786,41500277912.30617,301010154506.6625,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,566,0.6266214726494705,0.06884566572055822,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9311543342794417,0.9311543342794417,0.0,0,674665998.764589,12332273919.716244,104585365161.35591,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,213,0.3680550473276296,0.07631448728639466,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9236855127136053,0.9236855127136053,0.0,0,995606293.9575486,16352393751.505404,145582902406.26834,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,235,0.533834391473403,0.08140223804893328,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9185977619510668,0.9185977619510668,0.0,0,865081530.9323287,12966533571.143187,131042580733.83376,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,256,0.6937258804869468,0.06288415276715557,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9371158472328446,0.9371158472328446,0.0,0,920115544.4034941,6368276618.126765,161985127765.89227,0.0,PORTFOLIO_LEG
2017-02-28,2017-01-26,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,494,0.5491435839492524,0.060607190408529354,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9393928095914705,0.9393928095914705,0.0,0,1068152700.1026536,32457546001.423725,243899898284.78735,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,226,0.5026313382044356,0.08326230129752574,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9167376987024745,0.9167376987024745,0.0,0,522474012.5915128,11757980801.254778,97290683090.6433,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,253,0.7222901139651083,0.1123652856166179,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.8876347143833823,0.8876347143833823,0.0,0,650744219.6026974,6598397372.066816,122799720604.3111,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,279,0.7720489022261894,0.06018955353985047,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9398104464601496,0.9398104464601496,0.0,0,430613568.71668345,3126068564.0423927,27177254949.982628,0.0,PORTFOLIO_LEG
2016-09-30,2016-08-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,436,1.013767144023228,0.05482476176798645,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9451752382320137,0.9451752382320137,0.0,0,640680082.1235348,2176283299.5285587,22157146481.704685,0.0,PORTFOLIO_LEG
2016-10-31,2016-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,427,0.6963022454427767,0.05829025268949836,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9417097473105016,0.9417097473105016,0.0,0,999903775.4127688,11091560789.885906,193035080697.26288,0.0,PORTFOLIO_LEG
2016-11-30,2016-10-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,473,0.9085932840914959,0.06754098132286541,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9324590186771347,0.9324590186771347,0.0,0,1168927488.9331126,3276204050.072441,176505213484.36487,0.0,PORTFOLIO_LEG
2016-12-30,2016-11-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,518,0.9972764457048908,0.05369287737931106,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.946307122620689,0.946307122620689,0.0,0,727504771.0828116,2387380154.9766946,29914462879.28611,0.0,PORTFOLIO_LEG
2017-04-28,2017-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,557,0.6961981496439362,0.06548129863955275,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9345187013604472,0.9345187013604472,0.0,0,916432640.5097867,9109681699.05823,115293057286.55031,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,562,0.6953805594252835,0.08096837298870514,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9190316270112948,0.9190316270112948,0.0,0,625310887.7064888,7011871090.636581,77117161431.48349,0.0,PORTFOLIO_LEG
2017-06-30,2017-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,556,0.6361334567571666,0.054338284232351035,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9456617157676491,0.9456617157676491,0.0,0,590620337.4623208,9554346942.850002,149526089544.4539,0.0,PORTFOLIO_LEG
2017-07-31,2017-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,594,0.7882634000615089,0.05468349385277854,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9453165061472215,0.9453165061472215,0.0,0,631692774.4863558,6144452311.567939,87872720180.13922,0.0,PORTFOLIO_LEG
2017-08-31,2017-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,569,0.6442143573379494,0.05693021867321334,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9430697813267865,0.9430697813267865,0.0,0,689771969.487027,13110206501.978617,158794397308.63217,0.0,PORTFOLIO_LEG
2017-11-30,2017-10-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,587,0.6132639902712149,0.052689520687641433,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9473104793123586,0.9473104793123586,0.0,0,646728340.93989,9588010600.941181,133949449668.4945,0.0,PORTFOLIO_LEG
2017-12-29,2017-11-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,601,0.6153522833060106,0.07801653053686389,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9219834694631361,0.9219834694631361,0.0,0,441165953.7979251,7941057557.9525585,122120200668.13368,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,591,0.5623440155830055,0.07764512055551062,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9223548794444894,0.9223548794444894,0.0,0,583578807.8103269,8349157076.844665,114209702648.5,0.0,PORTFOLIO_LEG
2018-03-30,2018-02-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,619,0.705936294134125,0.057349127008179186,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9426508729918208,0.9426508729918208,0.0,0,627262250.938931,7018993143.995087,109160188067.00111,0.0,PORTFOLIO_LEG
2018-06-29,2018-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,631,0.6222617340542813,0.055297070971332886,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9447029290286673,0.9447029290286673,0.0,0,434453529.31603587,5805186715.076612,92296326302.2479,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,346,0.35939244453807,0.13602365061351995,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.8639763493864799,0.8639763493864799,0.0,0,1851830952.213868,25118358035.576748,178333608524.61823,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,369,0.46616203039183246,0.08998910334737585,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9100108966526241,0.9100108966526241,0.0,0,1337955013.9855936,19688412119.71782,173149137762.23254,0.0,PORTFOLIO_LEG
