regime_type,sample_scope,factor_name,window,regime,alpha_ic,alpha_ic_t,idio_ic,idio_ic_t,mean_capacity_yi,median_capacity_yi,p10_capacity_yi,zero_capacity_share
NETWORK,NATIVE,neighbor_retention_1m,60,HIGH,-0.0008113646488904,-0.1637703077241982,-0.0642149567554005,-7.227487226448861,15.28471465550074,12.631760898859708,5.3221239462249486,0.0
NETWORK,NATIVE,neighbor_retention_1m,60,LOW,0.0093505270739676,1.6595059104111547,-0.0713045717443766,-12.748236954657813,11.031370518115637,8.995740145095295,6.390705417037911,0.0
NETWORK,NATIVE,neighbor_retention_1m,60,MEDIUM,0.0272189511916117,3.2563306230683917,-0.0661159284535743,-10.24323835840024,14.755247886176363,12.70320298502164,4.678277127995223,0.0
NETWORK,NATIVE,neighbor_retention_1m,120,HIGH,0.0007934292710355,0.206559157251675,-0.029180275665445,-4.944442026516254,14.598119445217764,12.108936733460837,4.902883671207091,0.0
NETWORK,NATIVE,neighbor_retention_1m,120,LOW,0.007933968539619,1.2719566357554548,-0.0472971693191501,-10.701178818012412,8.932115701265579,8.31796825048355,6.092244459760749,0.0
NETWORK,NATIVE,neighbor_retention_1m,120,MEDIUM,0.0062046010383457,0.7477538811114555,-0.0344060078984932,-4.622177926175013,14.14340981574635,11.18296680036812,5.202631680555478,0.0
NETWORK,NATIVE,neighbor_retention_1m,252,HIGH,0.0020239840911972,0.5021066089774653,0.0147785212628062,2.5775599073221693,15.358638311666382,12.309001505283156,7.217950169315608,0.0
NETWORK,NATIVE,neighbor_retention_1m,252,LOW,0.0108374438084127,1.305030256346549,-0.0044212056543639,-0.6564784931827159,7.792430005812513,6.7947108231308775,5.459244350641707,0.0
NETWORK,NATIVE,neighbor_retention_1m,252,MEDIUM,-0.0034980537923025,-0.4090419702404801,-0.0037670567156764,-0.6538187160612094,15.019175171267849,11.986540554141854,5.443309320229696,0.0
NETWORK,NATIVE,outside_community_degree_percentile,60,HIGH,-0.0064094414936456,-0.8013785517822584,-0.0882197755478709,-11.724771392613178,16.461276834755413,15.351809688753775,5.4480359056015,0.0
NETWORK,NATIVE,outside_community_degree_percentile,60,LOW,0.0082624805024637,1.139705441085198,-0.0779801475040408,-15.786436379189997,11.75294366399532,9.330455829566716,6.625797817492567,0.0
NETWORK,NATIVE,outside_community_degree_percentile,60,MEDIUM,0.021217057933398,2.6086102922288754,-0.0856530068480034,-9.935131811148644,16.005717572305507,13.670418175395056,4.940620216144748,0.0
NETWORK,NATIVE,outside_community_degree_percentile,120,HIGH,0.002075685645962,0.2634945917132599,-0.073297491901989,-8.616149136822639,16.70453251787749,14.71804341238478,5.579251546557014,0.0
NETWORK,NATIVE,outside_community_degree_percentile,120,LOW,0.0104501505699975,0.8069961970428582,-0.0768718946573793,-9.463151545993007,10.411924960864235,9.580485167775196,7.109604310315799,0.0
NETWORK,NATIVE,outside_community_degree_percentile,120,MEDIUM,0.0153973469967447,1.393525427403161,-0.0932145081658796,-11.006880984698334,16.14174497058316,13.430760026789072,5.615109135223073,0.0
NETWORK,NATIVE,outside_community_degree_percentile,252,HIGH,0.0086914777208512,1.2152923024769464,-0.0654954116382572,-8.51087510588055,18.53332794988965,15.221684554594512,8.940039468699558,0.0
NETWORK,NATIVE,outside_community_degree_percentile,252,LOW,0.0168411493446904,1.376304801984075,-0.0583581321447361,-5.741780749416643,9.65514128464746,9.107174031724249,6.155955833013222,0.0
NETWORK,NATIVE,outside_community_degree_percentile,252,MEDIUM,0.0098995391072595,1.0314782215993643,-0.0766141726198319,-6.089401810178998,18.78691450021468,14.202528195690316,6.853536956105341,0.0
NETWORK,NATIVE,residual_degree_percentile,60,HIGH,0.0003012831504099,0.0381745505176361,-0.0777764560059714,-8.493865641172093,16.32738182797423,15.63910511665278,5.1675075416770575,0.0
NETWORK,NATIVE,residual_degree_percentile,60,LOW,0.0055950024219548,0.6224011581281967,-0.0651291144984956,-9.238247439579144,11.69189294461351,8.792953233895606,6.582400638629077,0.0
NETWORK,NATIVE,residual_degree_percentile,60,MEDIUM,0.0290948697126892,2.7934302773025403,-0.0657843691274115,-6.066082492487328,15.405862035594389,13.140011986002383,4.926296734727657,0.0
NETWORK,NATIVE,residual_degree_percentile,120,HIGH,0.0094514015537498,1.4078020249748018,-0.0554726773558016,-7.80846127116227,16.742380715400873,14.3497022166583,5.604470159246595,0.0
NETWORK,NATIVE,residual_degree_percentile,120,LOW,0.008603976308589,0.6640114038074884,-0.05989607712792,-6.088517720733534,10.169799619603628,10.405337768802797,6.498442532863877,0.0
NETWORK,NATIVE,residual_degree_percentile,120,MEDIUM,0.0157233557822179,1.281565405762421,-0.0553713012864489,-5.175722751462028,16.086704282809045,13.116883974699384,5.541656915343265,0.0
NETWORK,NATIVE,residual_degree_percentile,252,HIGH,0.0100184757419712,1.4949356008846637,-0.0491111217435213,-6.870453188298213,19.14967396364662,16.238536027689072,8.901823039605866,0.0
NETWORK,NATIVE,residual_degree_percentile,252,LOW,0.0214488656223584,1.25876396534965,-0.0441907415723441,-2.7871753214610275,10.038953976440215,8.571636941821737,6.523958528399084,0.0
NETWORK,NATIVE,residual_degree_percentile,252,MEDIUM,-0.0052240334320089,-0.4268880302670726,-0.0467733290795301,-4.97804715107434,18.87610660493603,14.771302260526586,7.511239594204539,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,60,HIGH,0.0021374735668066,0.3123796239375433,-0.0675181390448955,-9.84717825946784,15.5480292051991,12.891111336329748,8.176578087946162,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,60,LOW,0.0249017523560154,2.6390777633253677,-0.0776302943838496,-8.846886912623738,14.187818387918028,11.838363664898504,7.099128595218622,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,60,MEDIUM,0.0111015762188202,0.9298290802260648,-0.0668341091587312,-6.351207135972953,17.68380294153895,13.2959162278322,6.274727592768952,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,120,HIGH,0.0141212176392898,1.678898072376273,-0.051288868876446,-6.896665843145525,14.640675980922836,12.522967964219491,8.738785620770793,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,120,LOW,0.016339424928534,1.525644886984259,-0.0577207021291431,-5.276847912891396,14.87084037195206,12.093678457619305,6.83011684559848,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,120,MEDIUM,0.0047641830792246,0.5254660552711734,-0.0613234254878068,-10.590069779865768,18.37000721539915,14.762229722170057,7.242903252533321,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,252,HIGH,-0.0097665948248628,-1.4553281497739317,-0.0530759292209033,-7.608096379552749,16.037669653969015,12.84556749241954,6.440389094529303,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,252,LOW,0.0234585057609572,2.5574456822772413,-0.0473478296149457,-6.164421965195545,17.39542598344196,13.208056044850888,7.98284553137506,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,252,MEDIUM,0.0259100215096221,2.381023197361807,-0.0333606534066051,-3.140375919909367,14.99718795625243,12.867815572280898,6.497479647106555,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,60,HIGH,0.0010942532968818,0.1962751590755111,-0.0007416906938296,-0.1260580561247103,17.120183984137686,13.821144164094514,9.269678373043911,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,60,LOW,-0.0135218976636932,-2.363112753014517,0.0117387414293247,1.5136231472599544,15.36455569968564,13.045388172291732,7.905244690260786,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,60,MEDIUM,0.0084373332121443,1.473701370480633,0.0054101368925353,0.7060518797189071,19.65385469353876,14.797690710587094,7.385209056992022,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,120,HIGH,0.0086217162603307,1.603262749251097,0.0011488490366229,0.1565411353107149,14.982527996445835,13.104615692100726,8.80994337517417,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,120,LOW,-0.002577770365365,-0.379183530832871,0.001881353699601,0.3355835582001535,15.145389129518032,11.297837500224986,6.9140081465542345,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,120,MEDIUM,-0.0015388340021674,-0.3079392999224843,-0.0054173060071615,-0.8301897570191655,18.526773822084543,13.633606042247848,7.694245423968581,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,252,HIGH,-0.0001725733862886,-0.0350137849296816,-0.0100073806275736,-1.9931327897087177,14.68825837757634,11.903723494924009,5.913668129194635,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,252,LOW,-0.0014701499248622,-0.253498659682225,-0.0012879697930717,-0.2231138739048794,15.649354400177332,11.476117574906796,7.392759649540573,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,252,MEDIUM,0.0012226390589911,0.1917365859666295,-0.0044693247341575,-0.6519638461623251,13.43131583072667,9.794237787882556,6.318042649311911,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,60,HIGH,0.0019340788513135,0.4636136992930731,-0.0135666942469222,-2.164288568141921,15.656536778177378,12.84484581631545,7.898503222025591,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,60,LOW,0.0092320464947037,2.1994344781220136,-0.0175474354660397,-2.7498824167392177,14.013194164182654,12.256920952916074,7.130274590331858,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,60,MEDIUM,0.0099009658298472,1.872811828242638,-4.1639094018700376e-05,-0.0051865216177203,17.7435064862949,13.426108402341608,6.344195407594593,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,120,HIGH,0.0042419730181019,0.7777725472621845,-0.0034327624794406,-0.5579096545803965,14.254114173279216,12.481073407676895,8.726853242616096,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,120,LOW,0.006538288464733,1.590888977318121,0.0068884160597331,1.2609092762683227,14.344385231875732,11.120353523946298,6.619112966605401,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,120,MEDIUM,-0.0010637158765348,-0.3255243968460216,-0.0054378947691105,-1.1433654611599464,17.58412023724182,14.043850711223048,6.967197234397145,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,252,HIGH,3.376354869445275e-07,6.54510454346728e-05,-0.003299212744376,-0.713293910511016,14.939255305451528,12.340972303404865,6.117129024458492,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,252,LOW,0.0035391850945458,0.8412840858750784,0.0079727419871129,1.3842850066677237,15.72500837026473,12.006718005690272,6.775260098944834,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,252,MEDIUM,0.0035410324619634,0.7653207239107594,0.0035732107878921,0.7717014870625728,13.654953540475836,11.681470284974289,6.052745690369083,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,60,HIGH,-0.0099689897394646,-1.3537138137589029,0.0053650506966739,0.6623058093268476,15.910513435706282,12.568564250437737,7.875450956810974,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,60,LOW,-0.0007128990246078,-0.0740370387394635,0.0052352863208286,0.695120468266419,14.34266798530724,12.36003337454354,6.956336046068991,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,60,MEDIUM,-0.0010223975390714,-0.1359158903098486,0.0043243489484191,0.4791053983302538,18.198585047639742,13.591021323217724,6.14196944824719,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,120,HIGH,-0.0005498158954451,-0.0657680343047648,0.0254652834353851,2.885213869021247,15.029276583854262,13.849803180062557,8.511137009952977,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,120,LOW,-0.0159592917820512,-2.1269087756428973,0.0279536244680932,3.2594118708133744,15.55970936981124,11.738256370351744,7.198817505278936,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,120,MEDIUM,-0.0103720378184732,-1.9035524628521596,0.0232793886011463,3.171342470279926,18.564607137293187,15.3573910862667,7.294710650517893,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,252,HIGH,-0.0130807010965583,-1.8238068735815764,0.0491244822528201,8.015903806522159,16.18868740350599,13.28804052200476,6.994507756257995,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,252,LOW,-0.006311555514271,-0.7279130620590916,0.0622829671371081,8.12192922798301,17.520605801520688,13.482227089626951,7.715771317530855,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,252,MEDIUM,-0.0093788484578943,-1.3930294559088183,0.0573448368889781,5.51960243225263,15.165883018815403,12.471459188076244,6.996319255294415,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,60,HIGH,-1.807008771490697e-05,-0.0038049318682788,-0.0110087104421625,-1.8200993779470929,15.39040511597689,12.577281425957985,7.744801167710285,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,60,LOW,0.0102381618965726,2.022264692964894,-0.0149507758420886,-2.24104548651709,13.845431665076966,12.097112066754644,7.022268045105472,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,60,MEDIUM,0.0077374164212741,1.3460952708967584,0.0022863054763126,0.3059275273324001,17.54034737881385,13.228722124967245,6.32460239351067,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,120,HIGH,0.0026362405594652,0.3931950226256597,0.0004743952107644,0.0693546545776432,14.201322474913454,12.44219780395962,8.637504362506961,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,120,LOW,0.0056757572252465,1.4308833394682363,0.0088523722351721,1.7913163741973512,14.193359198340248,10.723947548541808,6.520342632118963,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,120,MEDIUM,-0.0030409275882687,-0.741111471199336,0.0007363204646416,0.1436488994490574,17.430842327889223,13.961977015113296,6.766352371297643,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,252,HIGH,-0.0022920851531523,-0.4233319806607816,-0.0005883048227507,-0.1268886958476466,14.833778909509022,12.481539470105744,6.051255489508688,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,252,LOW,0.0034267940409177,0.8672095875538663,0.0108938033259489,2.1053133951411307,15.423645128839404,12.131888770397987,6.550934150780828,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,252,MEDIUM,0.005470447867316,0.926416745341604,0.005607652798599,0.9538461643075604,13.379193770647976,11.267363086359282,6.033447816579413,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,60,HIGH,0.0055367388902789,0.930159349148162,-0.0638109420684573,-10.986236334276269,15.503399250891322,12.656007767553795,7.991696980559466,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,60,LOW,0.0266328247663749,3.930343979591127,-0.0735293525589095,-10.005453266947397,13.601687519573677,11.73548619731379,6.865485384224074,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,60,MEDIUM,0.0047542474719954,0.4272539248068162,-0.0767088381724317,-8.22423379631105,17.479818139706587,13.362321381885796,6.458703009159692,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,120,HIGH,0.0034193934698081,0.4527597033125599,-0.0421914697138535,-6.14133289078944,13.345653930048137,11.61174781845972,8.25479316593848,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,120,LOW,0.010136452766045,1.2062579769249266,-0.0546992286141682,-6.473035997626961,13.403534674646403,10.67880097804828,5.859362473876317,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,120,MEDIUM,0.0017374087818913,0.2292929304258613,-0.0413391260968878,-6.87271955869748,16.533415090782036,12.850936783359334,6.637114386595765,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,252,HIGH,-0.0041615683686939,-0.7082943598590826,-0.0133850094957703,-2.3871313821954665,13.61435444111024,11.157563359868114,5.823739784707635,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,252,LOW,0.0158024436710545,2.156657897088857,-0.0094804510893658,-1.4614025352596087,13.839743482965448,10.844905185170084,6.188014785152884,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,252,MEDIUM,0.0128193379866524,1.969500616996417,0.000795183809931,0.1032549068786843,12.392713418607604,10.175889575373668,5.829753511799879,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,60,HIGH,0.0031353027815243,0.5279820796880554,-0.0597642175072063,-9.236621072219783,14.798879634373543,12.074011861323129,7.531196677076389,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,60,LOW,0.0303939981855382,4.572752363759237,-0.0701758522194982,-9.570015832092755,12.978755164443252,10.922231173592094,6.714115125323644,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,60,MEDIUM,0.0107620042047589,1.0754488287785056,-0.0663942076224711,-7.743305509905911,16.5633808139435,12.592860946979473,6.07964307067347,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,120,HIGH,-0.0001211352863518,-0.0181504381557968,-0.0314358838213336,-4.496691393545534,12.871057779761776,11.034878484310818,7.883934255552745,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,120,LOW,0.0130202609995362,2.0845694004364246,-0.0439124889093601,-6.100611044366423,13.11804387259525,9.867374990365072,5.913017367074967,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,120,MEDIUM,0.0017047708424143,0.2438926447551556,-0.029361939825533,-4.991052679000393,16.029783114319763,12.072714907599138,6.523317923975338,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,252,HIGH,-0.0071364322395085,-1.151580026997075,-0.0007240583479864,-0.1116043260371047,13.223244857435263,10.514223069584048,5.545113274680194,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,252,LOW,0.013095902124173,1.9229309257143592,0.0080493844431666,1.4870786488639165,13.736877333755247,10.540644448165882,6.005810604670336,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,252,MEDIUM,0.0115371107250166,1.8054800879160149,0.0126316592567757,1.755693609572902,12.223164215411732,9.929331173756845,5.739533847599192,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,60,HIGH,-0.0027046698213442,-0.3504009252153324,-0.0790018752029826,-13.419776571147786,15.777065296944013,13.18004312689085,8.437477371592985,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,60,LOW,0.022376976183458,2.5864314813229576,-0.0816407431162503,-11.641861199457807,14.111496321305388,12.053388079492455,7.187098426393432,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,60,MEDIUM,0.0022641694105101,0.2089330390940956,-0.089394884066445,-10.306249764986376,18.006192188466613,13.922504428961847,6.313967869382232,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,120,HIGH,0.0090780745291869,1.0238028157254575,-0.0775989281978084,-10.797455916086742,15.010998833263637,13.901337592429996,9.270031153158628,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,120,LOW,0.0135117537003481,1.211708319640954,-0.0765330642745846,-7.928515412393138,14.849267098850648,11.8324098769486,7.019062100691947,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,120,MEDIUM,-0.0011573011653729,-0.1203525543401958,-0.0841092209341854,-13.440130514924869,18.31000295280119,15.0177054010565,7.410977167774802,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,252,HIGH,-0.0078079426051516,-1.0150933989548547,-0.072596519029529,-9.259444215853978,16.022290467497477,13.285464943471627,7.145796750420494,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,252,LOW,0.0201866042786655,2.533192280641328,-0.0680576431023431,-10.345201674376014,17.214473100606906,14.20808962405196,7.517425435955746,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,252,MEDIUM,0.0298716893524841,2.788306399494111,-0.0509293639836912,-4.899115326934335,14.683628081210143,12.869534731894715,6.371549489489533,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,60,HIGH,-0.0013787167169932,-0.1757546182240119,-0.0634299165674932,-8.82120772830322,15.358208372886422,12.543433612130126,8.299510721427216,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,60,LOW,0.0296182279761063,2.7925289974588723,-0.074140858107457,-8.141305902252268,14.07636662069317,11.839843239189944,7.133845705730584,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,60,MEDIUM,0.0086764412595656,0.6567177402486791,-0.0620660230230815,-5.259307702632711,17.59445590630264,13.428276335267558,6.371249516906067,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,120,HIGH,0.0101311817286653,1.2515753708300823,-0.0503097205809079,-5.570742712891889,14.693843011775892,12.908262330888762,9.261346681835567,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,120,LOW,0.0169757169768131,1.4721521018679005,-0.0554771062868593,-4.678990256492706,15.05395476331891,11.927222139000484,6.500306042255861,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,120,MEDIUM,0.0052042930030078,0.5262705306787335,-0.0559332805224834,-8.147632929418965,18.28494032619608,14.628473961729672,7.517427517252153,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,252,HIGH,-0.0116952152606158,-1.6142166857870268,-0.0531831071084969,-6.702769923387908,16.548133958470192,13.506375059680096,6.837607934529956,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,252,LOW,0.0246314875621926,2.371442734639325,-0.0493256163591361,-5.8219553858654045,17.410629868417356,14.412629297767786,7.829984068154493,0.0
RECONFIG,COMMON_DATE,residual_degree_percentile,252,MEDIUM,0.0288699070915472,2.332456369972055,-0.0330660514219366,-2.7885433984830152,15.280501669505975,13.79745984773244,6.412502550262762,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,60,HIGH,0.0038064867874528,0.5900735016498427,-0.0686637876131945,-10.438513368558722,14.736701552919069,12.184989769341648,6.83212330350378,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,60,LOW,0.0254867448614293,3.022736121879652,-0.080778661536801,-10.065296939546522,13.083208381580372,9.817025747969204,5.475056351129547,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,60,MEDIUM,0.0130294727976523,1.1552874856621456,-0.0689177318867645,-6.930478927667288,16.661036063943136,12.646117964749546,5.732909626185951,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,120,HIGH,0.0154435547536118,1.9320841205252175,-0.0549229383401242,-7.080638957020077,13.958517980017517,12.292665409401618,5.829367267334648,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,120,LOW,0.0165440982421534,1.6589936195179351,-0.0599377894217112,-5.874252084797772,14.164319321023598,10.376971094328605,6.021130291542661,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,120,MEDIUM,0.0057072802069848,0.6667845806235309,-0.0623924643308428,-11.23366951369839,17.62423193495811,13.995011721526067,6.760598357474218,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,252,HIGH,-0.0097665948248628,-1.4553281497739317,-0.0530759292209033,-7.608096379552749,16.037669653969015,12.84556749241954,6.440389094529303,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,252,LOW,0.0234585057609572,2.5574456822772413,-0.0473478296149457,-6.164421965195545,17.39542598344196,13.208056044850888,7.98284553137506,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,252,MEDIUM,0.0259100215096221,2.381023197361807,-0.0333606534066051,-3.140375919909367,14.99718795625243,12.867815572280898,6.497479647106555,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,60,HIGH,0.0006639544330987,0.1265636724991365,0.0038768536524512,0.6307677486219331,16.189611852693904,13.590973058268746,7.990147696904915,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,60,LOW,-0.0129102804372925,-2.44350268310272,0.0126822759148105,1.8476660030917456,14.173511101085392,11.63101532937714,6.53114481079492,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,60,MEDIUM,0.0053922471997346,0.9226500640008258,0.0077757216285381,1.0518440709021364,18.506351511881693,14.198198352240704,6.730243289074601,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,120,HIGH,0.0100278213984594,1.902393993306515,0.0035344486178679,0.4852544246598415,14.29901054686273,12.671697061984515,6.688297323541297,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,120,LOW,-0.0040205846585501,-0.6249160216370868,0.0036254995236373,0.678025926443518,14.425833830170868,10.920021392698784,5.944475744089009,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,120,MEDIUM,-0.0026812499558621,-0.529655952649554,-0.0051404922813375,-0.8345044027860152,17.78974266611354,13.25676209708956,7.312225845222914,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,252,HIGH,-0.0001725733862886,-0.0350137849296816,-0.0100073806275736,-1.9931327897087177,14.68825837757634,11.903723494924009,5.913668129194635,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,252,LOW,-0.0014701499248622,-0.253498659682225,-0.0012879697930717,-0.2231138739048794,15.649354400177332,11.476117574906796,7.392759649540573,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,252,MEDIUM,0.0012226390589911,0.1917365859666295,-0.0044693247341575,-0.6519638461623251,13.43131583072667,9.794237787882556,6.318042649311911,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,60,HIGH,0.0014842533607209,0.3761491296438978,-0.0143881396620688,-2.447702663176059,14.819727947406031,12.583468072225216,6.9957048738457255,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,60,LOW,0.0081282843877834,1.8943402358016472,-0.0144647042247923,-2.4354783781524234,12.890200613032777,9.740855268558148,5.245606996772222,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,60,MEDIUM,0.0077104450824843,1.4696855212948168,-0.0020381205026446,-0.2615528455755063,16.71626954797892,12.489517319398232,5.456212946652716,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,120,HIGH,0.0048563543831119,0.9420907689103046,-0.0043765924727294,-0.7462489090486926,13.588660254977658,11.765875309098416,5.75169406534913,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,120,LOW,0.004361418937285,1.0010070733831875,0.005101205581961,0.9676627044589116,13.66305635488579,9.916165907974444,5.935031973116112,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,120,MEDIUM,-0.0011982048816726,-0.3900255508453832,-0.0066391223841166,-1.434000104881359,16.87506055093805,13.214964203736276,6.5875761053147786,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,252,HIGH,3.376354869445275e-07,6.54510454346728e-05,-0.003299212744376,-0.713293910511016,14.939255305451528,12.340972303404865,6.117129024458492,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,252,LOW,0.0035391850945458,0.8412840858750784,0.0079727419871129,1.3842850066677237,15.72500837026473,12.006718005690272,6.775260098944834,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,252,MEDIUM,0.0035410324619634,0.7653207239107594,0.0035732107878921,0.7717014870625728,13.654953540475836,11.681470284974289,6.052745690369083,0.0
RECONFIG,NATIVE,delta_degree_percentile,60,HIGH,-0.0128191046297585,-1.6550051458084103,0.0072015306719628,0.937401565091756,15.0631778139109,12.344853176679027,7.231294466567187,0.0
RECONFIG,NATIVE,delta_degree_percentile,60,LOW,0.0019749624444258,0.2269822417860696,0.0102423482277672,1.442280621517381,13.201860233418174,9.852384056221242,5.463651355908314,0.0
RECONFIG,NATIVE,delta_degree_percentile,60,MEDIUM,-0.0008330113496106,-0.1171773001864912,0.0077813446851138,0.8705321563030874,17.148274703569662,12.766632267218815,5.662391932631897,0.0
RECONFIG,NATIVE,delta_degree_percentile,120,HIGH,-0.0006562046995797,-0.0835513476920895,0.0259545457173639,3.098737525383462,14.331451814120856,12.078104876950974,6.063326672532607,0.0
