factor_order,factor_name,method,window,target_name,month_count,mean_risk_ic,median_risk_ic,std_risk_ic,positive_share,negative_share,hac_lag,hac_se,hac_t_stat
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,127,-0.05635905722066897,-0.05236010121388463,0.07912306907764532,0.2440944881889764,0.7559055118110236,4,0.013607903744963816,-4.141641378197361
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,127,-0.05022793035840265,-0.05448956266123877,0.08318034870679362,0.2992125984251969,0.7007874015748031,4,0.014452802791518268,-3.475307252367636
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,127,-0.05230945082467202,-0.04983813713281259,0.07293926538931446,0.2440944881889764,0.7559055118110236,4,0.01164430214934637,-4.4922787260040575
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,127,-0.07750443646420684,-0.08018856936437549,0.06031777105659808,0.10236220472440945,0.8976377952755905,4,0.009460191646639393,-8.192692004473214
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,127,-0.02766374834614105,-0.027173576545227715,0.04305541787408033,0.25196850393700787,0.7480314960629921,4,0.005407011599273098,-5.116273164618341
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,127,-0.021382746494573175,-0.023195726249276044,0.04154916403705043,0.30708661417322836,0.6929133858267716,4,0.005262032724597966,-4.0635905578118345
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,127,-0.02758221245515325,-0.025466574158094495,0.04134374233581644,0.2677165354330709,0.7322834645669292,4,0.004251818813994088,-6.487156123485652
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,127,-0.046687475957210935,-0.047760454828565134,0.04291315961241915,0.14173228346456693,0.8582677165354331,4,0.005387432803383423,-8.665996897054605
4,cross_industry_degree_ratio,RAW_COMMON,252,future_realized_vol_annualized,127,-0.03631257288385783,-0.032353861596918845,0.06296188305532976,0.30708661417322836,0.6929133858267716,4,0.009495369495440185,-3.8242401100131653
4,cross_industry_degree_ratio,RAW_COMMON,252,future_downside_vol_annualized,127,-0.0336139001177354,-0.029935325135602882,0.06563097293128124,0.2992125984251969,0.7007874015748031,4,0.00955653715167345,-3.5173724105545126
4,cross_industry_degree_ratio,RAW_COMMON,252,future_max_drawdown,127,-0.028226364936538614,-0.02396124770294812,0.06861035261803596,0.33858267716535434,0.6614173228346457,4,0.008213939293247544,-3.4363980459099253
4,cross_industry_degree_ratio,RAW_COMMON,252,future_idio_vol_annualized,127,-0.029838607067473627,-0.029732593309443108,0.05745257714277318,0.29133858267716534,0.7086614173228346,4,0.008415801146541883,-3.5455456406232386
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,127,-0.013656633851901663,-0.012830039791582282,0.03835485940938067,0.3779527559055118,0.6220472440944882,4,0.006021472352634951,-2.267989131582681
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,127,-0.014121552166380029,-0.010028131921065032,0.03814474569566579,0.41732283464566927,0.5826771653543307,4,0.005916557768477959,-2.3867851407817513
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,127,-0.012818604773813537,-0.013477762153274026,0.03673977683673969,0.36220472440944884,0.6377952755905512,4,0.0051088763291379366,-2.5090849627155736
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,127,-0.0021212564958612815,0.0014919015187865353,0.03889540044033814,0.5275590551181102,0.47244094488188976,4,0.006000815308418406,-0.35349471477407735
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,127,-0.01255443414867836,-0.012023867241375847,0.0322182671043674,0.3464566929133858,0.6535433070866141,4,0.004461913111462527,-2.81368862079057
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,127,-0.011946016663449247,-0.008908741007102618,0.030300800728608197,0.36220472440944884,0.6377952755905512,4,0.004171573729854312,-2.8636714671866654
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,127,-0.010622210507669446,-0.008872923645121818,0.029453932204628837,0.4015748031496063,0.5984251968503937,4,0.0036791921036743854,-2.8871040729460997
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,127,-0.00033864167747746956,0.0015940207052483166,0.031480590030229974,0.5118110236220472,0.4881889763779528,4,0.004190031128004842,-0.0808208023119675
9,outside_community_degree_percentile,RAW_COMMON,252,future_realized_vol_annualized,127,-0.1700635299371098,-0.15454216718242028,0.11239539122356088,0.03937007874015748,0.9606299212598425,4,0.01862112546769279,-9.132827671032343
9,outside_community_degree_percentile,RAW_COMMON,252,future_downside_vol_annualized,127,-0.1712906091773651,-0.16573504234595765,0.1152025535370845,0.07086614173228346,0.9291338582677166,4,0.018756566145444725,-9.13230107521388
9,outside_community_degree_percentile,RAW_COMMON,252,future_max_drawdown,127,-0.1426724614448679,-0.13453804602729463,0.10631882377345889,0.07086614173228346,0.9291338582677166,4,0.014343967046254675,-9.946513470422454
9,outside_community_degree_percentile,RAW_COMMON,252,future_idio_vol_annualized,127,-0.1259725229695769,-0.11644614866650839,0.08011136853099501,0.047244094488188976,0.952755905511811,4,0.012861104393727719,-9.794844914796968
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,127,-0.10301922923181749,-0.09442815796748145,0.0745588329182388,0.07874015748031496,0.9212598425196851,4,0.012443785303269858,-8.278769419522778
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,127,-0.1018907297126114,-0.0999607993200855,0.077075065160442,0.08661417322834646,0.9133858267716536,4,0.012665735900446834,-8.044596106651552
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,127,-0.09424910634875477,-0.08507980773006146,0.07066551122170348,0.08661417322834646,0.9133858267716536,4,0.010346174472921405,-9.109560890880864
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,127,-0.11836808626834343,-0.11208124600544563,0.05906817227561631,0.015748031496062992,0.984251968503937,4,0.009549765456753546,-12.39486841895516
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,127,-0.04473759698371454,-0.045953432885654066,0.043296213630550646,0.1732283464566929,0.8267716535433071,4,0.005643711625707439,-7.92698138224004
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,127,-0.040842973900243114,-0.03938736079638648,0.04159833075262598,0.1732283464566929,0.8267716535433071,4,0.0048975932409339885,-8.339396901906499
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,127,-0.04165048191286036,-0.03774784699500636,0.04302295766201824,0.14173228346456693,0.8582677165354331,4,0.003939814613132711,-10.571685727045498
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,127,-0.0630723764685222,-0.06864904729275718,0.042474266776846355,0.07086614173228346,0.9291338582677166,4,0.006018001569001429,-10.480618149620698
5,delta_residual_degree_percentile_1m,RAW_COMMON,252,future_realized_vol_annualized,126,-0.008619948336883274,-0.006417291763346378,0.06564070448439847,0.4444444444444444,0.5555555555555556,4,0.006804025319474754,-1.266889514977393
5,delta_residual_degree_percentile_1m,RAW_COMMON,252,future_downside_vol_annualized,126,-0.009350540481374148,-0.014230530464069996,0.07186410174916691,0.4365079365079365,0.5634920634920635,4,0.00749496865951192,-1.2475756612413993
5,delta_residual_degree_percentile_1m,RAW_COMMON,252,future_max_drawdown,126,-0.006884373660309781,-0.0055243153456072495,0.0643717830224348,0.4603174603174603,0.5396825396825397,4,0.00635098993770651,-1.0839843438322134
5,delta_residual_degree_percentile_1m,RAW_COMMON,252,future_idio_vol_annualized,126,-0.01201589438926744,-0.01788499220893553,0.055178116723725815,0.40476190476190477,0.5952380952380952,4,0.005939859932487797,-2.022925544682804
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,126,-0.0098414315946366,-0.015911422087048634,0.045853201844678095,0.38095238095238093,0.6190476190476191,4,0.004948127353711097,-1.9889204321419744
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,126,-0.011458275062723053,-0.014224156727768254,0.04762727221233823,0.36507936507936506,0.6349206349206349,4,0.005057349860367673,-2.2656678654005615
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,126,-0.010106672241552605,-0.01131692972073898,0.04105863833225897,0.40476190476190477,0.5952380952380952,4,0.004410235385710254,-2.2916400957417284
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,126,-0.017633224508338978,-0.023512830399710197,0.04332409418313964,0.3253968253968254,0.6746031746031746,4,0.004768970518000267,-3.697490777471397
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,126,0.010431379262681218,0.008218229505253052,0.0336365349488513,0.5873015873015873,0.4126984126984127,4,0.004121076306501357,2.531226914246846
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,126,0.011121118264177093,0.004927162453593753,0.03536319281406286,0.5714285714285714,0.42857142857142855,4,0.003871595958823345,2.872489377108716
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,126,0.00862383757936461,0.0049643217498487255,0.033556259135265214,0.5952380952380952,0.40476190476190477,4,0.0034518480983022543,2.4983247622066944
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,126,0.004437627456309498,0.0028749928061739182,0.028605572085343117,0.5317460317460317,0.46825396825396826,4,0.0038313200015122244,1.1582502778567083
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,future_realized_vol_annualized,126,-0.016876908007393172,-0.013905195844442338,0.062012632654107926,0.3888888888888889,0.6111111111111112,4,0.0066761298245775445,-2.527947845660883
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,future_downside_vol_annualized,126,-0.01741042409011405,-0.02043602514697611,0.06533524653374331,0.42857142857142855,0.5714285714285714,4,0.007061373618770268,-2.4655860219369132
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,future_max_drawdown,126,-0.012935022412496553,-0.006152740774061447,0.05644843155867605,0.4523809523809524,0.5476190476190477,4,0.005969164934834699,-2.166973530419755
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,252,future_idio_vol_annualized,126,-0.01786828046966464,-0.019292260643448238,0.05212678072630231,0.3888888888888889,0.6111111111111112,4,0.005675467394901373,-3.148336379434905
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,126,-0.012684311062710353,-0.018908209510418175,0.04421170306886415,0.30158730158730157,0.6984126984126984,4,0.004475107584257818,-2.8344147763799525
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,126,-0.014498996404784097,-0.018660462672014787,0.0452891738308836,0.3412698412698413,0.6587301587301587,4,0.004527177168174721,-3.2026571671878794
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,126,-0.012202964922147046,-0.011351908630420801,0.03861630688766164,0.3412698412698413,0.6587301587301587,4,0.003984464581374908,-3.0626360638739074
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,126,-0.017570306378027308,-0.024372420340766317,0.041471380523577725,0.2777777777777778,0.7222222222222222,4,0.004310798111621159,-4.075882452175348
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,126,0.007854187873284069,0.0050323628701462435,0.03484152388165745,0.5634920634920635,0.4365079365079365,4,0.004250143460864208,1.8479818259327716
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,126,0.008492718248955308,0.007491835750269535,0.035937546059984636,0.5555555555555556,0.4444444444444444,4,0.004208553516727069,2.0179660815053553
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,126,0.007077875325400445,0.006965624759807691,0.03279248848239435,0.5714285714285714,0.42857142857142855,4,0.0036562832961890305,1.9358115200695099
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,126,0.004302252342111432,0.00017964603123268898,0.031151830012437,0.5158730158730159,0.48412698412698413,4,0.003912679667553625,1.0995667183767652
7,neighbor_jaccard_1m,RAW_COMMON,252,future_realized_vol_annualized,126,-0.08479100176092111,-0.0835908641659871,0.07722436542428891,0.1349206349206349,0.8650793650793651,4,0.009571033205917828,-8.85912732060049
7,neighbor_jaccard_1m,RAW_COMMON,252,future_downside_vol_annualized,126,-0.08700244119514391,-0.07763435758234441,0.08048460359277454,0.1349206349206349,0.8650793650793651,4,0.009927956786336052,-8.76337831313753
7,neighbor_jaccard_1m,RAW_COMMON,252,future_max_drawdown,126,-0.07321074608945828,-0.06598985073111717,0.0759946581322475,0.18253968253968253,0.8174603174603174,4,0.008685451460077683,-8.429123854524827
7,neighbor_jaccard_1m,RAW_COMMON,252,future_idio_vol_annualized,126,-0.05786375824462605,-0.05501570026823862,0.06585613647444112,0.19047619047619047,0.8095238095238095,4,0.008123815104853035,-7.122732053571625
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,126,-0.037026280321014085,-0.036347653271624036,0.05543189834251932,0.2619047619047619,0.7380952380952381,4,0.007326537626796143,-5.05372144484645
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,126,-0.035964045931867555,-0.03554970112352994,0.05721712614574444,0.2698412698412698,0.7301587301587301,4,0.007693531488197495,-4.674582275647969
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,126,-0.03484751140509804,-0.03559472032206955,0.053977422612410036,0.25396825396825395,0.746031746031746,4,0.006843816840871848,-5.091824082284871
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,126,-0.05850840568209766,-0.058743538227128494,0.05210650960874808,0.14285714285714285,0.8571428571428571,4,0.0066201312733237165,-8.83795249164641
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,126,0.006084874518228396,0.0037410314125034395,0.030627651051335324,0.5317460317460317,0.46825396825396826,4,0.0031483233221699923,1.932734949863528
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,126,0.01028162348207828,0.010319697269032861,0.02969880669097199,0.6111111111111112,0.3888888888888889,4,0.003138857467468908,3.2755942532073976
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,126,0.0035779352013507715,0.004198727470515622,0.03407220721830891,0.5396825396825397,0.4603174603174603,4,0.0037302371904382498,0.9591709638524126
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,126,-0.011772579276042038,-0.012172002123956926,0.03460726302524389,0.3253968253968254,0.6746031746031746,4,0.004024649321364368,-2.925119267795262
8,neighbor_retention_1m,RAW_COMMON,252,future_realized_vol_annualized,126,-0.057722633894309275,-0.058064587880378805,0.0799551237784155,0.30158730158730157,0.6984126984126984,4,0.008896834359886923,-6.487996916584486
8,neighbor_retention_1m,RAW_COMMON,252,future_downside_vol_annualized,126,-0.05892306585692267,-0.05791963337323332,0.08467476443827775,0.20634920634920634,0.7936507936507936,4,0.008789432782375416,-6.703853060356215
8,neighbor_retention_1m,RAW_COMMON,252,future_max_drawdown,126,-0.047085176692058896,-0.04393970153273742,0.07716281838366358,0.24603174603174602,0.753968253968254,4,0.0073806227809846674,-6.379566886058515
8,neighbor_retention_1m,RAW_COMMON,252,future_idio_vol_annualized,126,-0.04377596705888789,-0.039613806548161434,0.06346477014037459,0.2777777777777778,0.7222222222222222,4,0.007278990094172938,-6.014016572701745
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,126,-0.021460077648327757,-0.02082295166846708,0.05698221928271763,0.3888888888888889,0.6111111111111112,4,0.00710424308901794,-3.0207408979996355
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,126,-0.021123127385741684,-0.01620659000341839,0.06158681635308343,0.36507936507936506,0.6349206349206349,4,0.007389604415847395,-2.8584923085249363
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,126,-0.02083159617286725,-0.02063873297658013,0.057563096559080956,0.3888888888888889,0.6111111111111112,4,0.006398177112617088,-3.255864257303494
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,126,-0.05112456237324657,-0.05063056904062308,0.05025837442192119,0.15079365079365079,0.8492063492063492,4,0.006061473716199893,-8.434345303949941
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,126,0.027105186124938802,0.024563306917908985,0.038465254560317755,0.7698412698412699,0.23015873015873015,4,0.0049755892995973425,5.4476333340318766
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,126,0.03152657643474232,0.027205516150679634,0.04086946961399819,0.7777777777777778,0.2222222222222222,4,0.004936819306455371,6.386009792482835
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,126,0.022812647029905844,0.023545724115730304,0.04151585867100411,0.6984126984126984,0.30158730158730157,4,0.004653547122375481,4.902206087097866
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,126,0.002111687633473967,0.005271533737899646,0.03386087695313231,0.5317460317460317,0.46825396825396826,4,0.004323190294296507,0.4884558600762663
