analysis_date,window,factor_order,factor_name,method,target_name,common_sample_n,pair_n,risk_rank_ic,ic_status
2020-05-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3632,3632,-0.11497334666902681,PASS
2020-05-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3632,3632,-0.14674105042504854,PASS
2020-05-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3632,3632,-0.1189905098698157,PASS
2020-05-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3632,3632,-0.11713765521184422,PASS
2020-05-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3632,3632,-0.08893496003816288,PASS
2020-05-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3632,3632,-0.12820561603661237,PASS
2020-05-29,120,8,neighbor_retention_1m,RAW_COMMON,future_realized_vol_annualized,3555,3555,-0.0705601099071962,PASS
2020-05-29,120,8,neighbor_retention_1m,RAW_COMMON,future_downside_vol_annualized,3555,3555,-0.12893992917676556,PASS
2020-05-29,120,8,neighbor_retention_1m,RAW_COMMON,future_max_drawdown,3555,3555,-0.14601918851398044,PASS
2020-05-29,120,8,neighbor_retention_1m,RAW_COMMON,future_idio_vol_annualized,3555,3555,-0.07967490647698067,PASS
2020-05-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3555,3555,-0.11905996769862096,PASS
2020-05-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3555,3555,-0.14636980692048762,PASS
2020-05-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3555,3555,-0.1169035326645568,PASS
2020-05-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3555,3555,-0.12984964888597547,PASS
2020-05-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3555,3555,-0.06612186430543869,PASS
2020-05-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3555,3555,-0.0768199040278865,PASS
2020-05-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3555,3555,-0.055737652579631716,PASS
2020-05-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3555,3555,-0.07906505712059707,PASS
2020-05-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3699,3699,-0.25649827435835193,PASS
2020-05-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3699,3699,-0.2327469435864885,PASS
2020-05-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_max_drawdown,3699,3699,-0.202042528118521,PASS
2020-05-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3699,3699,-0.2540729728219496,PASS
2020-05-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3699,3699,-0.20591771896941433,PASS
2020-05-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3699,3699,-0.18743133464541345,PASS
2020-05-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3699,3699,-0.1546036432229429,PASS
2020-05-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3699,3699,-0.20820042494796528,PASS
2020-05-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3699,3699,-0.11186669665010691,PASS
2020-05-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3699,3699,-0.09393614191662636,PASS
2020-05-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3699,3699,-0.08072076116245654,PASS
2020-05-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3699,3699,-0.1178310103576474,PASS
2020-05-29,252,1,residual_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3599,3599,-0.1438022956710316,PASS
2020-05-29,252,1,residual_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3599,3599,-0.1532767964647735,PASS
2020-05-29,252,1,residual_degree_percentile,RAW_COMMON,future_max_drawdown,3599,3599,-0.15830449456577161,PASS
2020-05-29,252,1,residual_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3599,3599,-0.14503433250427542,PASS
2020-05-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3599,3599,-0.15244874644540696,PASS
2020-05-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3599,3599,-0.1294336558429942,PASS
2020-05-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3599,3599,-0.09126795302835274,PASS
2020-05-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3599,3599,-0.16266815305393292,PASS
2020-05-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3599,3599,-0.12467442002615087,PASS
2020-05-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3599,3599,-0.09507819490772278,PASS
2020-05-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3599,3599,-0.06354112881706384,PASS
2020-05-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3599,3599,-0.13397352616159391,PASS
2020-05-29,252,2,delta_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3599,3599,0.16191228319215406,PASS
2020-05-29,252,2,delta_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3599,3599,0.16155067742078236,PASS
2020-05-29,252,2,delta_degree_percentile,RAW_COMMON,future_max_drawdown,3599,3599,0.10609820840390789,PASS
2020-05-29,252,2,delta_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3599,3599,0.19034037110127858,PASS
2020-05-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3599,3599,0.13271498323247732,PASS
2020-05-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3599,3599,0.16746998677569405,PASS
2020-05-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3599,3599,0.16095135511910244,PASS
2020-05-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3599,3599,0.14453618765069867,PASS
2020-05-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3599,3599,-0.022242649472762128,PASS
2020-05-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3599,3599,0.010599732509281107,PASS
2020-05-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3599,3599,0.027161308201039583,PASS
2020-05-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3599,3599,0.0023238912154675572,PASS
2020-05-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3599,3599,-0.17845912463738758,PASS
2020-05-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3599,3599,-0.16080291082992476,PASS
2020-05-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_max_drawdown,3599,3599,-0.13306062977052915,PASS
2020-05-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3599,3599,-0.18129045686814332,PASS
2020-05-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3599,3599,-0.13615707182634526,PASS
2020-05-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3599,3599,-0.10883601286637644,PASS
2020-05-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3599,3599,-0.07170740516508012,PASS
2020-05-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3599,3599,-0.14302770398397668,PASS
2020-05-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3599,3599,-0.11828625930154038,PASS
2020-05-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3599,3599,-0.08544266583487692,PASS
2020-05-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3599,3599,-0.05276250570845911,PASS
2020-05-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3599,3599,-0.12429486845087137,PASS
2020-05-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_realized_vol_annualized,3422,3422,-0.07173710348772329,PASS
2020-05-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_downside_vol_annualized,3422,3422,-0.03619201495451286,PASS
2020-05-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_max_drawdown,3422,3422,0.014267437671181538,PASS
2020-05-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_idio_vol_annualized,3422,3422,-0.0613495182079357,PASS
2020-05-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3422,3422,0.0010796925720078822,PASS
2020-05-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3422,3422,-0.0004196428515941262,PASS
2020-05-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_max_drawdown,3422,3422,-0.0012012878740474005,PASS
2020-05-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3422,3422,0.015730525666668754,PASS
2020-05-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3422,3422,0.011264398739073828,PASS
2020-05-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3422,3422,0.012699851142670408,PASS
2020-05-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3422,3422,0.013175032358997332,PASS
2020-05-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3422,3422,0.02416197827557174,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_realized_vol_annualized,3591,3591,-0.055917725624689205,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_downside_vol_annualized,3591,3591,-0.07953048994179186,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_max_drawdown,3591,3591,-0.07948156683667473,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_idio_vol_annualized,3591,3591,-0.061073895687895396,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3591,3591,-0.056550278486411074,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3591,3591,-0.08269200129022153,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3591,3591,-0.07542651462141493,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3591,3591,-0.06660784671023144,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3591,3591,-0.009982207614311702,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3591,3591,-0.029388595865186547,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3591,3591,-0.03288822714361542,PASS
2020-05-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3591,3591,-0.02129271587432713,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_realized_vol_annualized,3591,3591,-0.04020689826818734,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_downside_vol_annualized,3591,3591,-0.06451045946839147,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_max_drawdown,3591,3591,-0.06680859584462397,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_idio_vol_annualized,3591,3591,-0.04567336937192188,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3591,3591,-0.036157670602767124,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3591,3591,-0.05783044300725181,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3591,3591,-0.05171710740486736,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3591,3591,-0.04386967127639939,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3591,3591,0.001121016340964864,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3591,3591,-0.01557979228707154,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3591,3591,-0.01938039989200401,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3591,3591,-0.007575772916081903,PASS
2020-05-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_realized_vol_annualized,3490,3490,-0.03673234941060998,PASS
2020-05-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_downside_vol_annualized,3490,3490,-0.06464797570898136,PASS
2020-05-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_max_drawdown,3490,3490,-0.08193386420339065,PASS
2020-05-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_idio_vol_annualized,3490,3490,-0.04818273758981978,PASS
2020-05-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3490,3490,-0.04746838537776858,PASS
2020-05-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3490,3490,-0.04933190478338801,PASS
2020-05-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3490,3490,-0.037730416025556074,PASS
2020-05-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3490,3490,-0.06149505053991328,PASS
2020-05-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3490,3490,-0.05260497709364312,PASS
2020-05-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3490,3490,-0.047864419910184634,PASS
2020-05-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3490,3490,-0.03745550788445644,PASS
2020-05-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3490,3490,-0.06419237459306612,PASS
2020-05-29,252,8,neighbor_retention_1m,RAW_COMMON,future_realized_vol_annualized,3426,3426,-0.05423006966868459,PASS
2020-05-29,252,8,neighbor_retention_1m,RAW_COMMON,future_downside_vol_annualized,3426,3426,-0.09541741053729404,PASS
2020-05-29,252,8,neighbor_retention_1m,RAW_COMMON,future_max_drawdown,3426,3426,-0.11245507211769787,PASS
2020-05-29,252,8,neighbor_retention_1m,RAW_COMMON,future_idio_vol_annualized,3426,3426,-0.06617137925207607,PASS
2020-05-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3426,3426,-0.06529282385455422,PASS
2020-05-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3426,3426,-0.08472688030484549,PASS
2020-05-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3426,3426,-0.07235869376692068,PASS
2020-05-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3426,3426,-0.08199089253675336,PASS
2020-05-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3426,3426,-0.04593765056110532,PASS
2020-05-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3426,3426,-0.05581985339291769,PASS
2020-05-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3426,3426,-0.04992139743223285,PASS
2020-05-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3426,3426,-0.061287244222094764,PASS
2020-05-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3599,3599,-0.15454216718242028,PASS
2020-05-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3599,3599,-0.10444762130976734,PASS
2020-05-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_max_drawdown,3599,3599,-0.0858879741265275,PASS
2020-05-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3599,3599,-0.13880710903180188,PASS
2020-05-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3599,3599,-0.10760699581874023,PASS
2020-05-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3599,3599,-0.07319971663857323,PASS
2020-05-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3599,3599,-0.053475159492480884,PASS
2020-05-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3599,3599,-0.10807356099321071,PASS
2020-05-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3599,3599,-0.10638780224692075,PASS
2020-05-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3599,3599,-0.07299107145310639,PASS
2020-05-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3599,3599,-0.05447647440438349,PASS
2020-05-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3599,3599,-0.10685662547545213,PASS
2020-06-30,60,1,residual_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3691,3691,0.06559665938492534,PASS
2020-06-30,60,1,residual_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3691,3691,0.04408908469832699,PASS
2020-06-30,60,1,residual_degree_percentile,RAW_COMMON,future_max_drawdown,3691,3691,0.03317956004698515,PASS
2020-06-30,60,1,residual_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3691,3691,-0.034912458479968767,PASS
2020-06-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3691,3691,-0.03579013760830203,PASS
2020-06-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3691,3691,-0.052192498176674346,PASS
2020-06-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3691,3691,-0.04157953584316101,PASS
2020-06-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3691,3691,-0.12957285781184608,PASS
2020-06-30,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3691,3691,0.021951425227909233,PASS
2020-06-30,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3691,3691,0.012351848278995698,PASS
2020-06-30,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3691,3691,0.005382127882493864,PASS
2020-06-30,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3691,3691,-0.06938241867580172,PASS
2020-06-30,60,2,delta_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3691,3691,0.06915670166556301,PASS
2020-06-30,60,2,delta_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3691,3691,0.050216537148642666,PASS
2020-06-30,60,2,delta_degree_percentile,RAW_COMMON,future_max_drawdown,3691,3691,-0.021293559069264847,PASS
2020-06-30,60,2,delta_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3691,3691,0.1380502266390165,PASS
2020-06-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3691,3691,0.03402710552291057,PASS
2020-06-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3691,3691,0.03830603041960745,PASS
2020-06-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3691,3691,0.008807571005168482,PASS
2020-06-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3691,3691,0.07364163927719783,PASS
2020-06-30,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3691,3691,-0.03594163000955908,PASS
2020-06-30,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3691,3691,-0.046276662478090355,PASS
2020-06-30,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3691,3691,-0.0629240588015118,PASS
2020-06-30,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3691,3691,0.005752170105493646,PASS
2020-06-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3691,3691,-0.014286570605583046,PASS
2020-06-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3691,3691,-0.044672604432017454,PASS
2020-06-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_max_drawdown,3691,3691,-0.020547395750827282,PASS
2020-06-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3691,3691,-0.09333675263577125,PASS
2020-06-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3691,3691,-0.056250085409670976,PASS
2020-06-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3691,3691,-0.06676705531178122,PASS
2020-06-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3691,3691,-0.051441663355003935,PASS
2020-06-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3691,3691,-0.1313399183301753,PASS
2020-06-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3691,3691,0.001605122328682752,PASS
2020-06-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3691,3691,-0.0019629175180682986,PASS
2020-06-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3691,3691,-0.0029004436170822654,PASS
2020-06-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3691,3691,-0.07369997251562474,PASS
2020-06-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_realized_vol_annualized,3691,3691,-0.16866666661966367,PASS
2020-06-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_downside_vol_annualized,3691,3691,-0.17899093912871197,PASS
2020-06-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_max_drawdown,3691,3691,-0.13642844473687502,PASS
2020-06-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_idio_vol_annualized,3691,3691,-0.07497529591357492,PASS
2020-06-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3691,3691,-0.03900127515401549,PASS
2020-06-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3691,3691,-0.0200678789037275,PASS
2020-06-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_max_drawdown,3691,3691,-0.022148592711330947,PASS
2020-06-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3691,3691,0.03469393619905851,PASS
2020-06-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3691,3691,-0.052456863820435254,PASS
2020-06-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3691,3691,-0.032277691136903236,PASS
2020-06-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3691,3691,-0.026557780676690092,PASS
2020-06-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3691,3691,0.013208735742389796,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_realized_vol_annualized,3676,3676,-0.030141817295620203,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_downside_vol_annualized,3676,3676,-0.05312066891363328,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_max_drawdown,3676,3676,-0.09207241666701796,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_idio_vol_annualized,3676,3676,-0.016407036725299688,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3676,3676,-0.03316780505081066,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3676,3676,-0.045702409580680045,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,3676,3676,-0.05140851834565886,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3676,3676,-0.03820334328732265,PASS
2020-06-30,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3676,3676,-0.021291972035386825,PASS
